@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute target {1,2}

@data
-1.517176,-1.044476,-0.285645,0.514421,1.328118,2.068378,2.579077,2.594931,2.708585,2.369701,1.66516,0.976498,0.2751,-0.530574,-1.221995,-1.474031,-0.977851,-0.262783,0.556191,1.227309,2.037644,2.557837,2.550619,2.550493,2.680823,2.286307,1.441324,0.696454,-0.06877,-0.908209,-1.193234,-0.877787,-1.309242,-1.606158,-2.049036,-2.059148,-1.758047,-1.317879,-0.978928,-0.916124,-1.039308,-1.176607,-1.498999,-1.812086,-2.135552,-1.97044,-1.576605,-1.172444,-0.925837,1
-1.338656,-0.9011,-0.233773,0.487609,1.311379,2.035862,2.617376,2.596553,2.484343,1.899034,1.097936,0.309316,-0.417299,-1.017791,-1.314906,-1.052923,-0.408809,0.353427,1.093969,1.824216,2.411445,2.464703,2.593685,2.667526,2.845891,2.227645,1.472862,0.659194,-0.063491,-0.861118,-1.088805,-0.899564,-1.291459,-1.600436,-2.088012,-2.163785,-1.822856,-1.477482,-1.098803,-0.881609,-0.951903,-1.077672,-1.400108,-1.772771,-2.117997,-2.126486,-1.703192,-1.327884,-0.953284,2
-1.364632,-0.955985,-0.197002,0.651189,1.42635,2.258323,2.582762,2.599697,2.440528,1.804296,1.011129,0.191818,-0.537203,-1.216252,-1.490055,-1.136413,-0.523442,0.230281,1.040246,1.803688,2.512717,2.525296,2.585423,2.656819,2.803548,2.189487,1.435959,0.659704,-0.111509,-0.942629,-1.115991,-0.777871,-1.244597,-1.637158,-2.069451,-2.131172,-1.77825,-1.377288,-1.059768,-0.852162,-0.862025,-1.092308,-1.524599,-1.92121,-2.167413,-1.960718,-1.550712,-1.098741,-0.712707,2
-1.453196,-1.04724,-0.314884,0.543078,1.392285,2.205406,2.573159,2.579665,2.491519,1.923708,1.128512,0.309456,-0.484435,-1.167786,-1.535946,-1.208924,-0.460542,0.3344,1.079326,1.88479,2.489247,2.508069,2.590912,2.702601,2.762667,2.027364,1.365017,0.541783,-0.123598,-0.998238,-1.132354,-0.636544,-1.146783,-1.527166,-2.06717,-2.145448,-1.800577,-1.340391,-0.925948,-0.726955,-0.88823,-1.124229,-1.526484,-1.891628,-2.21029,-2.015494,-1.607177,-1.195453,-0.729855,2
-1.469503,-1.010808,-0.216692,0.599455,1.411452,2.301218,2.675474,2.450294,2.645415,2.15385,1.326743,0.507271,-0.288658,-1.112479,-1.515372,-1.247294,-0.56471,0.185034,0.931959,1.638866,2.327825,2.492591,2.413149,2.377822,2.663506,2.238181,1.491524,0.681172,-0.011444,-0.885771,-1.094396,-0.805589,-1.310481,-1.669859,-2.161717,-2.107294,-1.755645,-1.302097,-1.002449,-0.873305,-0.985337,-1.296236,-1.708342,-2.077733,-2.23284,-1.807843,-1.409718,-0.956118,-0.633074,2
-1.611844,-1.120526,-0.31511,0.504184,1.353454,2.256399,2.788082,2.47211,2.745569,2.379273,1.714154,0.93093,0.148216,-0.69551,-1.320501,-1.586214,-1.086997,-0.348306,0.514615,1.247369,2.140123,2.425115,2.386316,2.404064,2.745282,2.380701,1.50354,0.696388,-0.115378,-1.024664,-1.258008,-0.818917,-1.282577,-1.504028,-1.941354,-1.984724,-1.751205,-1.350231,-1.0311,-0.890094,-0.931131,-1.065657,-1.315746,-1.743877,-2.066579,-1.934882,-1.570876,-1.162277,-0.907568,2
-1.09342,-0.782533,-0.132399,0.530219,1.209853,1.882201,2.359194,2.563035,2.265336,1.737883,1.144826,0.6372,-0.090155,-0.64702,-1.032806,-0.942495,-0.387841,0.350436,1.100058,1.851989,2.541617,2.76165,2.561252,2.504444,2.680104,2.402652,1.622163,0.910005,0.153699,-0.525108,-1.099457,-1.315843,-1.48844,-1.693464,-1.858182,-1.851752,-1.793289,-1.673053,-1.496635,-1.340203,-1.324017,-1.446628,-1.65482,-1.840271,-1.97273,-1.91284,-1.645703,-1.434809,-1.293899,1
-1.226616,-0.839157,-0.158722,0.62302,1.28863,2.004806,2.432429,2.423174,2.287819,1.844965,1.239092,0.535246,-0.214116,-0.927625,-1.293213,-1.120202,-0.496341,0.261959,1.056963,1.7607,2.458016,2.827723,2.543334,2.404611,2.718114,2.518785,1.718304,0.942681,0.090319,-0.687059,-1.136612,-1.212763,-1.48594,-1.615345,-1.80339,-1.90659,-1.802621,-1.529834,-1.383647,-1.154098,-1.174995,-1.36263,-1.5072,-1.758921,-1.926504,-1.917928,-1.726758,-1.397388,-1.214478,1
-1.261437,-0.860067,-0.194036,0.554445,1.287087,2.029681,2.545162,2.566121,2.522637,2.011875,1.443715,0.70385,-0.036738,-0.779742,-1.311837,-1.208639,-0.59195,0.134704,0.926609,1.637655,2.454019,2.495866,2.535699,2.525657,2.661665,2.30936,1.487598,0.700863,-0.076462,-0.874068,-1.070169,-0.92757,-1.356364,-1.645521,-2.097951,-2.155716,-1.862877,-1.582572,-1.281434,-1.0249,-0.943595,-1.224463,-1.535927,-1.88187,-2.165705,-1.975856,-1.59328,-1.198498,-0.815024,2
-1.216227,-0.779199,-0.142935,0.66165,1.369707,2.02502,2.490461,2.525442,2.371376,1.834386,1.14458,0.426002,-0.268146,-0.939582,-1.21524,-0.835906,-0.158598,0.57036,1.260473,1.97664,2.416094,2.425539,2.486206,2.732736,2.793093,2.192327,1.481756,0.765174,0.015126,-0.703842,-1.192077,-1.312281,-1.507911,-1.669639,-1.804975,-1.828508,-1.702276,-1.586799,-1.465757,-1.387296,-1.429028,-1.483311,-1.66118,-1.707039,-1.8453,-1.783334,-1.670063,-1.405186,-1.262515,1
-1.584417,-1.10026,-0.382983,0.452638,1.236341,1.910461,2.452772,2.346116,2.430428,1.952317,1.244236,0.416623,-0.386674,-1.074241,-1.600056,-1.371975,-0.585033,0.222087,1.076882,1.799577,2.67934,3.053759,2.534686,2.454662,2.691064,2.352238,1.549746,0.716245,-0.070354,-0.983945,-1.309849,-0.732921,-0.927416,-1.368426,-1.826139,-1.866634,-1.878717,-1.782849,-1.307715,-0.936568,-0.939876,-1.134142,-1.506745,-1.970099,-2.171757,-1.82864,-1.329505,-0.869891,-0.744394,2
-1.538002,-1.080904,-0.362785,0.510439,1.332037,2.126429,2.649123,2.606137,2.674826,2.204122,1.604431,0.860358,0.117839,-0.737724,-1.306529,-1.49001,-1.036832,-0.311494,0.466339,1.22405,2.000196,2.498245,2.466596,2.498673,2.767467,2.441749,1.659859,0.793098,-0.008908,-0.959438,-1.119954,-0.632626,-1.181839,-1.543238,-2.040569,-2.11261,-1.897937,-1.478062,-1.111365,-0.866053,-0.948298,-1.102905,-1.430153,-1.831678,-2.145611,-1.957367,-1.490624,-1.090923,-0.687576,2
-1.482303,-0.998464,-0.228868,0.585108,1.366795,2.179631,2.712704,2.637681,2.637731,2.163432,1.462719,0.698477,-0.044405,-0.814307,-1.408637,-1.454125,-0.789408,-0.095582,0.645436,1.354446,2.131579,2.550601,2.590571,2.619007,2.789043,2.188318,1.465346,0.646689,-0.08944,-0.966406,-1.186747,-0.856807,-1.342034,-1.602563,-2.062847,-2.038405,-1.722251,-1.320307,-1.0031,-0.884369,-0.999143,-1.15052,-1.495075,-1.821547,-2.105854,-1.914019,-1.522695,-1.146019,-0.879064,2
-1.484572,-1.010851,-0.244479,0.573712,1.383179,2.17629,2.615763,2.481036,2.434955,1.8623,1.174535,0.392022,-0.358319,-1.100293,-1.5121,-1.215731,-0.475855,0.272443,1.099439,1.785606,2.543625,2.491714,2.413301,2.681318,2.941995,2.288127,1.517956,0.660559,-0.098636,-0.976897,-1.260582,-0.83054,-1.135005,-1.486882,-1.909095,-2.038897,-1.854121,-1.490218,-1.162553,-0.974877,-1.07244,-1.210032,-1.450951,-1.68267,-1.883984,-1.898125,-1.62663,-1.269884,-1.074651,1
-1.024675,-0.712417,-0.086787,0.620163,1.311149,1.895856,2.434153,2.495098,2.462234,2.0458,1.371617,0.682761,-0.009957,-0.611985,-0.969402,-0.826461,-0.318169,0.446672,1.179709,1.911964,2.434829,2.410026,2.398438,2.555144,2.652336,2.208343,1.487227,0.807396,0.074184,-0.516362,-1.119699,-1.551612,-1.641708,-1.755915,-1.798171,-1.780384,-1.629678,-1.64119,-1.555616,-1.546719,-1.547333,-1.654969,-1.867831,-1.933753,-1.753831,-1.534919,-1.461548,-1.578329,-1.455685,1
-1.379491,-1.02615,-0.263925,0.454172,1.244488,2.07164,2.460435,2.245287,2.511775,2.10567,1.432266,0.59355,-0.210072,-0.935511,-1.371179,-1.305511,-0.644041,0.211527,1.06395,1.934863,2.537701,2.383304,2.385595,2.388472,2.753611,2.38685,1.616267,0.738007,-0.040665,-0.954266,-1.046189,-0.720971,-1.246604,-1.681402,-2.12634,-2.222665,-1.969743,-1.465969,-1.223253,-0.834685,-0.791844,-1.027403,-1.492921,-1.974876,-2.331099,-2.030128,-1.547717,-1.031653,-0.623158,2
-1.336011,-0.920012,-0.301064,0.517273,1.320623,2.106997,2.553033,2.468487,2.529442,2.096865,1.287999,0.477178,-0.301944,-0.956241,-1.329596,-1.185034,-0.504816,0.203663,1.046264,1.824312,2.568851,2.521527,2.519488,2.564271,2.725252,2.178982,1.432855,0.634204,-0.106913,-0.887738,-1.109658,-0.981396,-1.391399,-1.765331,-2.152908,-2.060107,-1.65984,-1.29056,-1.094332,-0.950553,-0.920781,-1.242056,-1.638989,-2.001372,-2.181468,-1.932961,-1.514104,-1.040957,-0.819426,2
-1.502324,-1.064685,-0.220041,0.599957,1.458776,2.302302,2.54163,2.361118,2.377071,1.66046,1.045965,0.216931,-0.517293,-1.294962,-1.495299,-1.103915,-0.339108,0.44261,1.258008,2.080785,2.688696,2.406085,2.438317,2.675914,2.804794,2.153898,1.47321,0.618081,-0.117478,-0.983112,-1.164492,-0.828176,-1.347965,-1.778952,-2.052159,-1.909562,-1.797683,-1.407877,-1.062253,-0.814136,-0.91178,-1.256289,-1.666829,-1.982784,-2.16176,-1.814014,-1.439223,-0.928988,-0.641468,2
-1.392245,-0.993418,-0.319914,0.499811,1.303655,2.042542,2.675227,2.533356,2.672627,2.392957,1.644763,0.945775,0.123604,-0.636431,-1.186391,-1.387512,-0.917207,-0.171934,0.643899,1.421115,2.315628,2.407855,2.405479,2.516854,2.582749,2.230801,1.472532,0.713322,-0.042826,-0.861738,-1.135823,-0.869091,-1.327118,-1.690514,-2.184274,-2.108503,-1.768636,-1.437195,-1.112217,-0.913548,-0.966887,-1.198862,-1.599719,-1.962164,-2.197591,-1.929624,-1.533598,-1.001035,-0.698537,2
-1.497511,-1.01765,-0.223153,0.616644,1.439265,2.189528,2.399925,2.332001,2.285091,1.747963,0.958643,0.123977,-0.638585,-1.345038,-1.480962,-0.971387,-0.194477,0.589395,1.371281,2.150859,2.685072,2.514252,2.331179,2.45319,2.828954,2.297218,1.556155,0.707486,-0.00377,-0.911647,-1.102037,-0.876473,-1.364537,-1.545796,-1.993804,-2.182267,-1.989156,-1.560411,-1.211511,-0.887945,-0.947339,-1.17913,-1.610121,-1.993775,-2.209587,-1.847566,-1.345599,-0.860944,-0.585899,2
-1.116298,-0.755156,-0.100466,0.637968,1.338999,2.03638,2.495857,2.530252,2.400191,1.821421,1.152025,0.424915,-0.250793,-0.91977,-1.213661,-0.925276,-0.28242,0.420944,1.16509,1.853023,2.541955,2.660485,2.487625,2.594803,2.793796,2.244631,1.47966,0.754688,0.003848,-0.661611,-1.181156,-1.417813,-1.465058,-1.671669,-1.794103,-1.814677,-1.707243,-1.617815,-1.398248,-1.356672,-1.348917,-1.418497,-1.473582,-1.544706,-1.737071,-1.839524,-1.776391,-1.591224,-1.458741,1
-1.362519,-0.916768,-0.182315,0.620699,1.386708,2.115738,2.516863,2.450694,2.434252,1.862322,1.254758,0.453917,-0.296269,-1.012681,-1.344893,-1.099618,-0.42665,0.355347,1.129853,1.880279,2.518207,2.607699,2.501546,2.641279,2.775105,2.177836,1.405777,0.608133,-0.158907,-0.973399,-1.230164,-1.094814,-1.57781,-1.881122,-2.134599,-1.939204,-1.676278,-1.27825,-1.023659,-0.945995,-1.177517,-1.512101,-1.888522,-2.125002,-2.001982,-1.575687,-1.232021,-0.819648,-0.808619,2
-0.995346,-0.715456,-0.068425,0.649747,1.379488,2.047201,2.512122,2.577975,2.227774,1.6759,1.092358,0.392654,-0.335004,-0.92792,-1.142917,-0.871742,-0.25228,0.458474,1.189319,1.921308,2.459535,2.444251,2.669008,2.645563,2.750314,2.320071,1.52759,0.773692,-0.009184,-0.711734,-1.080826,-1.017714,-1.31824,-1.53357,-1.740285,-1.897794,-1.925564,-1.7503,-1.629168,-1.43859,-1.347308,-1.508995,-1.70853,-1.857562,-1.933137,-1.865928,-1.639693,-1.351562,-1.139571,2
-1.123835,-0.785515,-0.115748,0.508849,1.16159,1.727495,2.292309,2.444864,2.31579,1.793086,1.230622,0.564601,0.074314,-0.541319,-0.913534,-0.834049,-0.261501,0.554198,1.316564,2.146195,2.616374,2.441335,2.432753,2.358333,2.555695,2.366638,1.64949,0.878774,0.134691,-0.587219,-0.97214,-0.969873,-1.350696,-1.700898,-2.017856,-2.118075,-2.002906,-1.794016,-1.538361,-1.340038,-1.411887,-1.694711,-1.99672,-2.201164,-2.15015,-1.788662,-1.422157,-1.100684,-0.830846,2
-1.054932,-0.632983,0.02217,0.774796,1.428401,2.058613,2.497964,2.533239,2.423104,1.871721,1.327343,0.686676,-0.000776,-0.662979,-1.00545,-0.743712,-0.200391,0.413224,1.127785,1.885667,2.458842,2.291915,2.464749,2.585179,2.429271,2.130651,1.535063,0.811245,0.079597,-0.542046,-1.117881,-1.532901,-1.670037,-1.751695,-1.771669,-1.91399,-1.843916,-1.692318,-1.537247,-1.336986,-1.384894,-1.518349,-1.692249,-1.875955,-1.93886,-1.836989,-1.694143,-1.517774,-1.366092,1
-1.218682,-0.851265,-0.155871,0.560812,1.184499,1.861973,2.455319,2.574088,2.319738,1.800252,1.196538,0.476226,-0.299772,-0.972728,-1.198714,-0.889244,-0.291769,0.422816,1.131942,1.901328,2.573515,2.630283,2.56382,2.636021,2.802033,2.374257,1.528879,0.785133,-0.02377,-0.697775,-1.137189,-1.292853,-1.352745,-1.621599,-1.880904,-1.878178,-1.693079,-1.663809,-1.53509,-1.28091,-1.208706,-1.331409,-1.598487,-1.838549,-2.000448,-1.853977,-1.587821,-1.266008,-1.158122,2
-1.141659,-0.850889,-0.107077,0.670645,1.397192,1.962465,2.469292,2.609661,2.487667,1.854303,1.26901,0.596086,-0.154314,-0.916415,-1.261868,-1.02264,-0.538631,0.194038,0.986397,1.71884,2.383878,2.5593,2.522872,2.575471,2.690284,2.283319,1.572126,0.810288,0.10604,-0.653843,-1.059372,-1.150516,-1.452638,-1.816937,-2.083617,-2.016226,-1.709369,-1.437985,-1.293119,-1.021782,-1.064035,-1.345677,-1.690391,-1.953537,-2.112986,-1.989002,-1.57942,-1.258127,-1.037102,2
-1.216868,-0.900621,-0.188103,0.616492,1.266849,1.930577,2.447893,2.581767,2.304096,1.744767,1.186833,0.425839,-0.320436,-0.961553,-1.25392,-1.022793,-0.308662,0.418488,1.24235,1.980743,2.60258,2.599869,2.578362,2.67927,2.748034,2.202249,1.458797,0.675953,-0.031595,-0.777571,-1.085814,-1.044066,-1.33356,-1.672814,-2.02287,-2.018302,-1.740994,-1.420979,-1.310035,-1.137521,-1.123916,-1.317846,-1.632359,-1.959432,-2.132151,-1.956371,-1.612951,-1.234222,-0.953479,2
-1.223549,-0.894433,-0.1836,0.576542,1.222493,1.952751,2.403221,2.435666,2.228417,1.593202,0.837026,0.018146,-0.721159,-1.255615,-1.2775,-0.846572,-0.07635,0.765013,1.584376,2.381719,2.763196,2.450775,2.395678,2.551769,2.880727,2.301642,1.539468,0.691907,-0.024263,-0.827032,-1.08715,-1.035348,-1.260094,-1.613276,-1.846121,-1.957115,-1.919226,-1.575649,-1.319366,-1.077994,-1.21501,-1.490996,-1.856269,-2.126014,-2.023916,-1.691033,-1.352774,-0.975786,-0.820524,2
-1.286346,-0.903733,-0.179049,0.643341,1.404432,2.121452,2.549145,2.495681,2.325691,1.630495,0.782254,-0.020228,-0.773984,-1.23899,-1.142117,-0.629796,0.043347,0.786367,1.470514,2.13415,2.682916,2.40979,2.362811,2.52325,2.705493,2.307699,1.497021,0.71278,-0.049272,-0.81829,-1.10474,-0.967083,-1.359264,-1.784213,-2.06708,-1.986303,-1.836252,-1.460601,-1.26993,-1.066939,-1.078487,-1.286122,-1.648984,-1.997422,-2.133274,-1.912548,-1.59564,-1.13113,-0.860811,2
-1.220883,-0.954576,-0.305647,0.503278,1.243323,1.988862,2.562288,2.63113,2.524433,1.959966,1.304324,0.535593,-0.21591,-0.772177,-1.136437,-1.144687,-0.572924,0.111255,0.862262,1.490854,2.323288,2.664865,2.58455,2.595556,2.784822,2.379675,1.570184,0.837188,0.058454,-0.701015,-1.093599,-1.134186,-1.474368,-1.830269,-2.105632,-1.936457,-1.602143,-1.456238,-1.238029,-1.047237,-1.163945,-1.407479,-1.743182,-2.045922,-2.080816,-1.783316,-1.426015,-1.022637,-0.900424,2
-1.193758,-0.820114,-0.152271,0.629186,1.326347,2.006472,2.49149,2.431577,2.334673,1.726284,1.089647,0.342863,-0.408723,-1.021273,-1.252391,-0.934132,-0.27995,0.490295,1.254122,2.044597,2.626582,2.494978,2.395616,2.594468,2.779897,2.311842,1.520263,0.747331,0.001575,-0.727778,-1.020678,-0.987943,-1.351858,-1.636669,-1.964932,-2.180363,-1.906054,-1.573354,-1.337174,-1.047172,-1.002468,-1.22304,-1.562938,-1.894095,-2.133488,-2.063013,-1.714028,-1.310673,-0.939778,2
-1.334822,-0.929288,-0.25099,0.541906,1.301848,2.128333,2.596772,2.507776,2.473505,1.803632,1.104492,0.342916,-0.448656,-1.158279,-1.410684,-1.019252,-0.280105,0.48332,1.266572,2.025462,2.659035,2.52438,2.517129,2.658445,2.721466,2.093628,1.387663,0.629386,-0.104271,-0.91354,-1.15835,-0.951711,-1.323425,-1.697574,-1.954993,-1.905974,-1.738393,-1.478256,-1.304672,-1.042004,-1.07165,-1.213154,-1.582722,-1.875599,-2.088714,-1.898432,-1.573909,-1.182839,-0.87541,2
-1.153256,-0.755837,-0.158571,0.604045,1.259508,1.890267,2.438948,2.542472,2.323205,1.62403,1.053751,0.376819,-0.276618,-0.921513,-1.194098,-0.912222,-0.234216,0.514419,1.327214,2.082753,2.679569,2.502311,2.507421,2.64412,2.764771,2.217324,1.496616,0.738911,-0.019619,-0.7147,-1.073263,-1.078816,-1.360791,-1.69999,-2.021408,-1.980022,-1.76472,-1.476028,-1.32502,-1.113927,-1.06004,-1.227973,-1.568092,-1.906377,-2.136844,-2.113823,-1.795696,-1.443945,-1.101048,2
-1.342393,-0.890509,-0.270993,0.525876,1.145278,1.834179,2.479806,2.478653,2.568915,2.129929,1.311767,0.557649,-0.19114,-0.896467,-1.244792,-1.019922,-0.374155,0.341038,1.104148,1.879276,2.595089,2.610354,2.471466,2.505691,2.718114,2.202482,1.430045,0.667883,-0.080734,-0.844273,-1.090065,-0.995019,-1.380435,-1.694677,-2.057883,-2.099522,-1.858304,-1.446192,-1.170234,-1.020259,-1.085999,-1.397462,-1.773398,-2.124523,-2.201268,-1.812219,-1.389877,-0.999235,-0.805688,2
