@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute target {1,2,3,4}

@data
-3.648742,-3.648978,-3.644406,-3.668956,-3.603048,-3.584191,-3.534511,-3.646914,-3.623312,-3.697485,-3.666875,-3.618618,-3.642884,-3.626923,-3.66358,-3.624568,-3.605953,-3.616308,-3.61581,-3.609588,-3.60635,-3.591457,-3.670695,-3.54675,-3.604418,-3.518976,-3.510473,-3.367061,-3.202299,-2.980092,-2.749429,-2.473137,-2.045815,-1.60371,-1.152561,-0.676608,-0.179399,0.24512,0.518459,0.716394,0.851357,0.954588,1.065158,1.103022,1.125771,1.234458,1.236955,1.204787,1.194588,1.208121,1.197817,1.141567,1.152071,1.222417,1.133507,1.212276,1.17579,1.160917,1.180193,1.198056,1.179531,1.185208,1.241234,1.239156,1.219081,1.228208,1.182987,1.242772,1.205341,1.204213,1.202459,1.212029,1.211295,1.247445,1.203622,1.127445,1.113878,1.241785,1.142022,1.265459,1.209477,1.246447,1.143403,1.153903,1.267398,1.144847,1.181639,1.175084,1.171134,1.274415,1.315288,1.151443,1.14241,1.170636,1.217108,1.187783,1.168945,1.201021,1.266002,1.240271,1.118142,1.145096,1.211007,1.246771,1.184661,1.163318,1.216662,1.262807,1.22694,1.204474,1.172069,1.227445,1.164781,1.195986,1.216959,1.141456,1.226431,1.193823,1.16161,1.221953,1.157628,1.226162,1.237184,1.182198,1.244108,1.17793,1.165315,1.204829,1.235067,1.152123,1.181368,1.234644,1.185389,1.061747,1.212599,1.276281,1.256571,1.220134,4
-3.5371,-3.491429,-3.588471,-3.44739,-3.577833,-3.56941,-3.594464,-3.586906,-3.574496,-3.560291,-3.5104,-3.544875,-3.46562,-3.510812,-3.523867,-3.543899,-3.681066,-3.592723,-3.545594,-3.491209,-3.454152,-3.537347,-3.457699,-3.479246,-3.400289,-3.423959,-3.332671,-3.344491,-3.186131,-3.078585,-2.993908,-2.696801,-2.374702,-2.126538,-1.784471,-1.258196,-0.952151,-0.627777,-0.321548,0.020511,0.389272,0.621166,0.806891,0.964112,1.058741,1.101359,1.136191,1.250348,1.218362,1.252387,1.233969,1.215052,1.250155,1.237571,1.246556,1.235843,1.19937,1.209385,1.255789,1.249015,1.204787,1.290569,1.249359,1.173935,1.222911,1.20678,1.266881,1.188563,1.289626,1.236782,1.230485,1.272164,1.231857,1.210215,1.275252,1.22287,1.218719,1.225224,1.299657,1.263127,1.256628,1.201253,1.30687,1.308715,1.208466,1.245333,1.27407,1.28512,1.173511,1.256369,1.336822,1.293245,1.217473,1.203155,1.291524,1.23716,1.244079,1.322256,1.277037,1.21177,1.201192,1.217931,1.221991,1.271324,1.260584,1.258494,1.245696,1.260007,1.198079,1.268,1.262412,1.207209,1.2832,1.283138,1.249,1.244637,1.241529,1.289225,1.276452,1.205383,1.225947,1.372957,1.291557,1.216023,1.204762,1.223068,1.215295,1.227305,1.24166,1.214549,1.291525,1.206061,1.328483,1.358772,1.272057,1.269667,1.263358,1.317322,4
-4.138598,-4.196869,-4.089268,-4.137263,-4.045441,-4.176706,-4.102299,-4.1066,-4.152036,-4.155037,-4.166107,-4.167502,-4.05924,-4.094901,-4.173326,-4.141335,-4.142437,-4.126297,-4.078069,-3.990432,-3.963973,-3.866036,-3.70654,-3.472937,-3.238795,-2.823937,-2.442029,-1.917629,-1.491282,-0.964777,-0.554244,-0.188798,0.22437,0.517707,0.699469,0.849085,0.924121,0.922085,0.930036,1.080724,0.974435,1.057237,1.058896,1.035331,1.119858,1.121173,1.071383,1.067048,1.04222,1.087724,0.999446,1.08843,1.046174,1.180556,1.076695,1.097744,1.0618,1.09595,1.10265,1.11518,1.077465,1.089686,1.033151,1.06746,1.109313,1.013194,0.998418,1.088113,1.046807,1.133769,1.058391,1.007337,1.032675,0.988655,1.028077,1.057235,1.089009,1.070605,1.096315,1.055432,1.147496,1.09787,1.138125,1.01943,1.015278,1.118839,1.134986,1.031711,1.128937,1.060632,1.065152,1.061672,1.173083,1.104175,1.137891,1.079877,1.106036,1.064015,1.079792,1.092592,1.079808,0.970227,1.047998,1.106552,1.106965,1.049737,0.983098,0.972958,1.184945,1.112702,1.093141,1.086393,1.055383,1.073457,1.097194,1.032881,1.147835,1.072652,1.004246,1.029366,1.118121,1.063184,1.040437,1.066564,1.069417,1.076536,1.109536,1.132799,1.049546,1.013245,0.964075,1.087415,1.119194,1.03101,1.029242,1.05725,0.98987,1.099539,4
-3.144484,-3.119187,-3.166599,-3.042289,-3.037843,-3.010276,-3.0864,-3.063833,-3.078011,-3.017359,-3.055737,-3.087251,-3.087801,-3.106873,-3.106403,-3.09255,-3.136433,-3.058666,-3.024477,-3.082972,-3.024968,-3.082995,-3.148627,-3.037727,-3.113075,-2.983252,-3.023048,-3.060248,-3.050154,-3.019842,-3.034479,-3.048458,-3.025757,-2.977012,-2.84833,-2.750946,-2.687527,-2.499621,-2.402638,-2.211853,-1.797619,-1.442688,-1.106703,-0.852868,-0.34116,0.009084,0.215003,0.477152,0.65791,0.873041,1.054813,1.08378,1.196306,1.383198,1.232133,1.361267,1.362825,1.378339,1.439542,1.299913,1.383093,1.406255,1.384644,1.404676,1.382083,1.429345,1.446285,1.452248,1.439667,1.342011,1.457885,1.377619,1.472146,1.370474,1.475277,1.359928,1.424406,1.38742,1.326614,1.497467,1.461038,1.421749,1.368849,1.408508,1.292298,1.46929,1.366795,1.452936,1.467551,1.347025,1.387894,1.464943,1.423307,1.431307,1.368514,1.410936,1.422585,1.859038,2.217514,2.400741,2.309319,1.894551,1.458328,1.027147,0.538249,0.446719,0.699971,1.129061,1.372825,1.407041,1.431243,1.320423,1.49723,1.382067,1.397046,1.487889,1.375174,1.359746,1.466562,1.472999,1.355301,1.333542,1.319161,1.368565,1.374924,1.365938,1.354659,1.451708,1.408465,1.408829,1.358903,1.383757,1.418429,1.406476,1.379512,1.432938,1.394913,1.500762,3
-3.913518,-4.012927,-3.91834,-3.917668,-3.897777,-3.877972,-3.923594,-3.971963,-3.998729,-3.918053,-3.840336,-3.964841,-3.960512,-3.824966,-3.873901,-3.939394,-3.93417,-3.825638,-3.97909,-3.925552,-3.805461,-3.90979,-3.717201,-3.627658,-3.497442,-3.306317,-2.979477,-2.718097,-2.377118,-1.833758,-1.463663,-1.263486,-0.78372,-0.353766,-0.12718,0.187246,0.525242,0.555734,0.802142,0.894651,0.994715,0.991825,1.026858,1.094129,1.082593,1.157105,1.165092,1.060373,1.162095,1.084988,1.122734,1.046237,1.082619,1.121596,1.136222,1.086579,1.056638,1.129333,1.147673,1.178634,1.10244,1.221254,1.10303,1.136896,1.197652,1.188979,1.047738,1.166134,1.201471,1.101408,1.076155,1.117324,1.173081,1.153025,1.172125,1.155907,1.114087,1.221102,1.100854,1.101344,1.132006,1.161427,1.142953,1.14219,1.12765,1.11285,1.115138,1.177104,1.215778,1.110288,1.059636,1.137181,1.068588,1.136174,1.173581,1.183188,1.094235,1.091305,1.212462,1.152403,1.169957,1.177222,1.208706,1.215346,1.13291,1.170143,1.192503,1.143489,1.169934,1.132046,1.153332,1.136112,1.114783,1.195684,1.118564,1.114344,1.08778,1.137445,1.197148,1.11794,1.18278,1.25908,1.23169,1.128901,1.090697,1.152164,1.136056,1.158437,1.124452,1.200668,1.160253,1.103114,1.06145,1.082545,1.132716,1.107989,1.10767,1.185826,4
1.182335,1.184932,1.111278,1.157363,1.146478,1.127218,1.024587,1.134783,1.145081,1.106722,1.166325,1.094097,1.164375,1.190288,1.11653,1.233191,1.160149,1.125528,1.195767,1.202435,1.175572,1.106746,1.135071,1.113719,1.22291,1.102141,1.11306,1.219043,1.227831,1.155957,1.229286,1.109219,1.144619,1.09357,1.236961,1.109857,1.240464,1.083735,1.26939,1.09481,1.237576,1.175788,1.18617,1.079615,1.293296,1.099351,1.383329,1.020295,2.663171,6.706458,7.693348,1.328226,-4.060924,-3.666026,-3.957629,-3.56772,-3.91941,-3.657885,-3.805847,-3.665345,-3.688203,-3.587294,-3.641145,-3.506585,-3.537278,-3.432631,-3.489588,-3.300304,-3.240475,-3.201557,-3.163684,-3.022302,-3.036211,-2.899681,-2.849713,-2.623216,-2.614558,-2.551139,-2.322224,-2.285544,-2.043892,-1.926988,-1.77865,-1.651812,-1.44139,-1.34643,-1.304902,-1.079933,-0.951367,-0.755136,-0.599546,-0.539757,-0.487263,-0.322214,-0.164785,-0.017729,-0.085199,0.039115,0.088653,0.326625,0.235799,0.366314,0.4228,0.513194,0.55432,0.625021,0.670952,0.652889,0.760102,0.840668,0.737872,0.793061,0.816043,0.904739,0.993005,0.996285,0.932012,1.004776,0.99014,0.996347,1.030657,0.983316,1.084194,0.987708,1.111278,1.127245,0.978464,1.076169,1.109215,1.192768,1.162227,1.058487,1.059303,1.023871,1.06598,1.092817,1.158447,1.208186,1
-2.851168,-2.816648,-2.843098,-2.83689,-2.807104,-2.813267,-2.826036,-2.78084,-2.844627,-2.769207,-2.826526,-2.861254,-2.855201,-2.830604,-2.759928,-2.84283,-2.852471,-2.801635,-2.750076,-2.809604,-2.869063,-2.821508,-2.862723,-2.770106,-2.834544,-2.829793,-2.863968,-2.815972,-2.891948,-2.778959,-2.792467,-2.878588,-2.820935,-2.819262,-2.826632,-2.806598,-2.769312,-2.71121,-2.770289,-2.611229,-2.690619,-2.505154,-2.443911,-2.16711,-1.964671,-1.569145,-1.331645,-0.883418,-0.541835,-0.206735,0.239365,0.599012,0.845649,1.022043,1.188499,1.2297,1.324921,1.404911,1.456614,1.383445,1.477288,1.524681,1.478876,1.471756,1.553068,1.476415,1.54699,1.463063,1.491425,1.48454,1.538291,1.48628,1.574169,1.459097,1.528597,1.518876,1.552214,1.563955,1.521289,1.575868,1.478266,1.491245,1.474683,1.472961,1.548244,1.517814,1.498114,1.595528,1.539704,1.561241,1.513064,1.503837,1.459664,1.447359,1.550476,1.587298,1.65378,1.932475,2.371993,2.377931,1.969291,1.580547,1.171441,0.677235,0.568721,0.963624,1.458571,1.455988,1.544476,1.557682,1.513841,1.50024,1.503149,1.500386,1.524933,1.554747,1.569175,1.538257,1.551009,1.514542,1.475154,1.526799,1.550232,1.479048,1.499852,1.533231,1.482806,1.488702,1.436431,1.563964,1.538923,1.454818,1.511825,1.505246,1.494667,1.488886,1.520111,1.503243,3
1.475259,1.492719,1.453684,1.494159,1.466743,1.428004,1.389495,1.461381,1.483335,1.431515,1.457114,1.481004,1.430877,1.486507,1.440149,1.451696,1.496954,1.405402,1.521226,1.47137,1.42869,1.565622,1.413729,1.536836,1.42403,1.449136,1.433134,1.394132,1.519172,1.52241,1.43236,1.460389,1.508897,1.608702,1.564572,1.447839,1.42323,1.580323,1.566676,1.649885,1.49278,1.552944,1.439985,1.614317,1.577998,1.66787,1.446223,1.592442,-1.576347,-4.143128,-3.948074,-4.075413,-3.972284,-4.203204,-3.951287,-3.920445,-3.942111,-3.932718,-3.864743,-3.875821,-3.659692,-3.736109,-3.675658,-3.63297,-3.552959,-3.439456,-3.374907,-3.260019,-3.222604,-3.223869,-2.977148,-3.01585,-2.778844,-2.817713,-2.631737,-2.566011,-2.322044,-2.319872,-2.147654,-1.98154,-1.77253,-1.671816,-1.565799,-1.436831,-1.251024,-1.208532,-0.948337,-0.757709,-0.767019,-0.611864,-0.556047,-0.299563,-0.136558,-0.088585,0.020438,0.208536,0.290877,0.402884,0.375301,0.486593,0.541213,0.710625,0.638514,0.739337,0.868436,0.878759,1.043349,1.044688,0.970249,1.075787,1.082554,1.190541,1.145764,1.091243,1.246711,1.318907,1.156891,1.244994,1.227848,1.301917,1.303148,1.27285,1.364688,1.344102,1.399061,1.285302,1.397735,1.359402,1.489138,1.384047,1.345559,1.444122,1.395772,1.542658,1.464922,1.434242,1.358018,1.393811,2
-3.549505,-3.624245,-3.614644,-3.574988,-3.657378,-3.564263,-3.716246,-3.573328,-3.640537,-3.653733,-3.655992,-3.676226,-3.625864,-3.586514,-3.630738,-3.598187,-3.573247,-3.58602,-3.609626,-3.608625,-3.561762,-3.631358,-3.625629,-3.544401,-3.496603,-3.505327,-3.315765,-3.223282,-3.102057,-2.986506,-2.804035,-2.462948,-2.039481,-1.78227,-1.392771,-0.946918,-0.543284,-0.224099,0.011383,0.293426,0.557452,0.677553,0.893494,0.974512,1.039077,1.117827,1.13154,1.229584,1.312655,1.253131,1.19209,1.186961,1.266284,1.263127,1.30123,1.2477,1.26152,1.208937,1.245672,1.259014,1.189741,1.224866,1.186386,1.15224,1.202514,1.127111,1.274313,1.274802,1.258113,1.172742,1.22855,1.204063,1.265304,1.328384,1.263147,1.188874,1.201632,1.292724,1.242432,1.178179,1.279946,1.246081,1.261419,1.126637,1.272526,1.226788,1.314715,1.276949,1.229568,1.232686,1.166971,1.25112,1.254921,1.188272,1.230403,1.239359,1.221952,1.171553,1.239268,1.253252,1.222157,1.152816,1.233613,1.20351,1.217618,1.216934,1.20537,1.274803,1.194929,1.294023,1.197986,1.258437,1.18311,1.205111,1.162725,1.177495,1.178592,1.162785,1.190983,1.239474,1.228752,1.17896,1.276368,1.240589,1.19046,1.326475,1.274085,1.261784,1.275511,1.220385,1.185742,1.216846,1.185585,1.305177,1.246321,1.155195,1.234423,1.2686,4
-3.318085,-3.365001,-3.294529,-3.359516,-3.351339,-3.308844,-3.39709,-3.400455,-3.334105,-3.310995,-3.345024,-3.334295,-3.413588,-3.338053,-3.302296,-3.429439,-3.301244,-3.371471,-3.398805,-3.348283,-3.404578,-3.296994,-3.360194,-3.301875,-3.351977,-3.279805,-3.248959,-3.258497,-3.29029,-3.159821,-3.053524,-3.066363,-2.803395,-2.827887,-2.493748,-2.217095,-1.909398,-1.479433,-1.065531,-0.8735,-0.581186,-0.129728,0.269901,0.421981,0.778235,0.89916,1.062499,1.126786,1.196795,1.198478,1.281899,1.257929,1.238733,1.303988,1.252103,1.303669,1.319161,1.28444,1.339159,1.257726,1.27116,1.34991,1.293179,1.287606,1.323979,1.266269,1.328449,1.20948,1.295435,1.281506,1.323995,1.35372,1.292167,1.34104,1.297714,1.332211,1.272809,1.300792,1.356497,1.381517,1.288309,1.328532,1.311971,1.293317,1.346792,1.281153,1.331947,1.374573,1.346763,1.328164,1.324583,1.294508,1.288885,1.32895,1.420622,1.364958,1.347224,1.337733,1.233049,1.319629,1.272004,1.350865,1.318499,1.35412,1.380715,1.274452,1.384489,1.335981,1.237439,1.253527,1.293169,1.318466,1.334064,1.340625,1.339752,1.289381,1.349289,1.27338,1.337823,1.32012,1.302489,1.297744,1.350062,1.353093,1.372333,1.318953,1.333094,1.344184,1.262755,1.269612,1.272096,1.304693,1.326262,1.291914,1.371683,1.232774,1.332496,1.338095,4
-2.73973,-2.718472,-2.696151,-2.770517,-2.705088,-2.804969,-2.737323,-2.758267,-2.751517,-2.710953,-2.711601,-2.754934,-2.761944,-2.723481,-2.782892,-2.705273,-2.689868,-2.670114,-2.724972,-2.670266,-2.739291,-2.758805,-2.772878,-2.698225,-2.723366,-2.758434,-2.746045,-2.803221,-2.710261,-2.743441,-2.707597,-2.710643,-2.737541,-2.736518,-2.757504,-2.699258,-2.728171,-2.621216,-2.607082,-2.7036,-2.62,-2.598413,-2.514524,-2.502223,-2.260323,-2.084318,-1.982581,-1.763479,-1.317782,-0.975405,-0.63937,-0.072372,0.031108,0.389115,0.706466,1.049325,1.178971,1.246633,1.317601,1.42693,1.434278,1.568516,1.545792,1.614333,1.56284,1.615196,1.630933,1.534071,1.64638,1.475387,1.57581,1.57839,1.598126,1.588739,1.563838,1.632209,1.615915,1.62399,1.548854,1.627837,1.553129,1.615299,1.607924,1.57109,1.570208,1.588595,1.586635,1.622421,1.543251,1.580492,1.633782,1.512901,1.585304,1.593009,1.606054,1.529149,1.561812,1.534188,1.571118,1.636848,1.533852,1.526956,1.505984,1.62255,1.621095,1.630498,1.557442,1.633437,1.575625,1.60907,1.584421,1.614923,1.581925,1.593946,1.595572,1.560835,1.506529,1.540712,1.583792,1.56812,1.590382,1.549655,1.539876,1.565511,1.498102,1.624158,1.631697,1.565107,1.673998,1.585651,1.60114,1.552155,1.517161,1.574543,1.571888,1.592425,1.573154,1.497545,4
-3.012072,-2.994152,-2.968941,-3.03605,-3.000944,-2.998124,-3.037679,-2.979079,-2.989366,-2.950677,-3.024682,-3.068803,-2.992332,-3.034784,-2.976659,-2.981594,-3.073523,-2.976846,-2.987698,-2.959616,-2.935169,-2.928432,-2.942622,-3.044803,-2.966237,-3.091169,-3.005202,-3.045202,-2.917712,-3.003446,-3.046232,-3.035828,-3.031081,-2.929113,-2.874124,-2.959136,-2.83024,-2.722255,-2.613016,-2.428657,-2.302619,-2.027588,-1.655581,-1.147095,-0.855439,-0.60475,-0.079185,0.232383,0.644522,0.875056,0.966064,1.120063,1.289833,1.272738,1.406035,1.380329,1.508215,1.494748,1.453928,1.389948,1.496472,1.458822,1.438521,1.430759,1.453813,1.42352,1.368515,1.42839,1.43224,1.498635,1.442302,1.529827,1.473079,1.436676,1.480192,1.424188,1.466793,1.404748,1.48023,1.423901,1.418931,1.423783,1.376846,1.430027,1.452788,1.43577,1.454737,1.488122,1.432674,1.466749,1.481094,1.395599,1.487921,1.511789,1.46897,1.405221,1.404264,1.449934,1.374743,1.382645,1.455957,1.472875,1.398403,1.417198,1.405137,1.43002,1.400333,1.425847,1.442563,1.417614,1.503321,1.48439,1.416823,1.434721,1.484753,1.44029,1.407641,1.429471,1.432677,1.44309,1.467477,1.383623,1.348549,1.402419,1.464391,1.399399,1.402129,1.412137,1.388238,1.382213,1.477736,1.41234,1.421998,1.438745,1.441523,1.4449,1.470461,1.39606,4
-4.047765,-4.100634,-4.11252,-4.029888,-4.068471,-4.079139,-4.145965,-4.019379,-4.133158,-4.093273,-4.150944,-4.082675,-4.097233,-4.07343,-3.99489,-4.037,-4.0737,-4.028906,-4.025192,-4.048683,-3.862682,-3.792819,-3.732311,-3.537436,-3.312352,-3.018747,-2.642866,-2.160297,-1.743469,-1.070679,-0.350847,-0.090654,0.185458,0.557653,0.740173,0.754399,0.94704,1.000697,1.015574,0.924045,1.018947,1.029675,1.065791,0.997974,1.06697,0.946753,1.045279,1.074881,1.152767,1.039438,1.06843,1.067889,1.042509,1.107847,1.086427,1.040484,1.039849,1.018183,1.013819,1.049868,1.171157,1.100452,1.04471,1.116037,1.045943,1.102598,1.125753,1.045558,1.078474,1.067636,1.07258,1.166186,1.098696,1.59039,2.10659,2.020183,1.51703,0.961884,0.34715,-0.061403,0.222282,0.766339,1.110996,1.007117,1.14571,1.063879,1.045696,1.188141,1.128791,1.019747,1.031485,1.147309,1.054937,1.130763,1.08476,1.123526,1.069162,1.077363,1.013307,0.96756,1.029203,1.097562,1.059011,1.10676,1.021382,1.093616,1.121543,1.065678,1.08182,1.149775,1.060729,1.065163,1.022999,1.006659,1.094574,1.072162,1.149261,1.099638,1.044777,0.981399,1.077424,0.998471,1.061843,1.036635,1.012206,1.046107,1.040158,1.048979,1.168699,1.024905,1.048511,1.108652,1.044348,1.076024,1.093739,1.121176,1.056226,1.054895,3
1.434855,1.409421,1.356698,1.440981,1.355263,1.358333,1.427907,1.325699,1.396426,1.462304,1.430113,1.468047,1.364042,1.416299,1.41046,1.462122,1.400227,1.391668,1.419747,1.440319,1.381523,1.403136,1.492943,1.510158,1.367274,1.468991,1.455011,1.629456,0.174661,-3.756362,-4.249282,-4.188958,-4.086867,-4.183416,-4.152581,-4.138747,-4.059286,-4.080271,-3.92423,-3.895714,-3.89548,-3.99039,-3.858296,-3.793844,-3.616445,-3.70483,-3.569815,-3.513338,-3.334372,-3.215345,-3.188294,-3.013516,-2.890309,-2.725455,-2.53998,-2.505218,-2.19199,-2.144151,-1.995303,-1.777181,-1.768398,-1.546326,-1.351432,-1.197726,-1.07275,-1.041904,-0.794559,-0.6657,-0.52855,-0.29222,-0.129279,-0.1201,0.087249,0.104805,0.340906,0.420872,0.486999,0.561245,0.563036,0.685387,0.846741,0.802017,0.842729,0.984174,0.878784,0.93525,1.10262,1.036267,1.034647,1.032474,1.140632,1.191903,1.23254,1.233621,1.178213,1.269748,1.224272,1.363443,1.376818,1.326105,1.285207,1.206861,1.328684,1.213309,1.327168,1.381562,1.435839,1.250019,1.312408,1.347236,1.376894,1.30519,1.330858,1.347131,1.405425,1.304339,1.458422,1.39363,1.291743,1.365666,1.465873,1.422217,1.264986,1.422277,1.324204,1.431619,1.419664,1.320016,1.365337,1.338869,1.376518,1.414055,1.375105,1.375036,1.348443,1.347701,1.353222,1.317894,2
1.215438,1.266551,1.232295,1.302493,1.231795,1.187855,1.281453,1.287907,1.183084,1.228918,1.303625,1.24341,1.25755,1.23927,1.237404,1.174951,1.170412,1.148755,1.287006,1.215451,1.159399,1.200069,1.257401,1.067171,1.223314,1.251678,1.17174,1.187058,1.335701,1.285321,1.223002,1.252416,1.305818,1.283666,1.357392,1.241788,1.350211,1.138699,1.336404,1.184634,1.380359,1.183055,1.403838,1.038757,2.821784,6.756466,7.669369,1.288509,-3.89979,-3.475582,-3.913575,-3.53644,-3.685013,-3.521611,-3.577875,-3.562851,-3.597531,-3.513402,-3.590775,-3.418173,-3.468995,-3.337627,-3.342155,-3.276325,-3.27348,-3.118498,-3.187275,-2.933095,-2.974843,-2.744463,-2.818992,-2.590376,-2.596251,-2.492338,-2.407694,-2.162721,-2.139123,-1.988254,-1.900867,-1.855753,-1.713517,-1.49725,-1.462028,-1.315187,-1.209309,-1.030972,-0.967341,-0.766211,-0.711738,-0.49244,-0.608799,-0.447957,-0.254534,-0.172533,-0.078304,-0.018728,0.095833,0.201725,0.171238,0.297178,0.394131,0.459565,0.511732,0.572989,0.609906,0.781318,0.796455,0.838012,0.749447,0.740258,0.907927,0.810232,0.93651,0.927574,0.973383,0.942868,1.005487,1.148662,1.111158,1.084194,0.997928,1.114153,1.07593,1.11916,1.024037,1.107156,1.136213,1.111795,1.125012,1.185568,1.22347,1.149179,1.234437,1.230314,1.239874,1.127816,1.147481,1.180646,1
1.527477,1.610296,1.476592,1.518348,1.559651,1.523555,1.591433,1.526005,1.533376,1.554403,1.552822,1.489848,1.628719,1.475283,1.483102,1.503107,1.564028,1.618899,1.576264,1.543293,1.588726,1.535531,1.524123,1.597852,1.550462,1.527921,1.491001,1.551693,1.543063,1.503995,1.57159,1.518308,1.544107,1.577222,1.572413,1.588374,1.487052,1.564943,1.558275,1.502004,1.582156,1.594766,1.680246,1.632762,1.59554,1.760206,1.632343,1.641951,1.64123,1.75897,1.587781,1.760816,0.645762,-3.061332,-3.751455,-3.883675,-3.843673,-3.916209,-3.827823,-3.787325,-3.717181,-3.786664,-3.714636,-3.773031,-3.589087,-3.695318,-3.510058,-3.42335,-3.38574,-3.386707,-3.288208,-3.293437,-3.216994,-3.118924,-3.124099,-3.106433,-3.054913,-2.865376,-2.720435,-2.722358,-2.58624,-2.454611,-2.344485,-2.170538,-2.131225,-1.944762,-1.931269,-1.702706,-1.581059,-1.564861,-1.368112,-1.191814,-1.121831,-0.986448,-0.835601,-0.674328,-0.538047,-0.38445,-0.325201,-0.132161,-0.019983,0.10136,0.117829,0.251928,0.387958,0.453649,0.558676,0.550229,0.69288,0.744628,0.760028,0.841866,0.795943,0.943998,0.998678,1.075643,1.023846,1.049558,1.100872,1.170772,1.185173,1.138937,1.373589,1.275443,1.297596,1.241169,1.276301,1.339414,1.432619,1.437999,1.456675,1.410698,1.472869,1.526969,1.36048,1.47972,1.525876,1.432618,2
