@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute target {1,2}

@data
-0.912852,-0.446429,0.557354,1.466237,1.501744,1.787577,1.417132,0.682579,-0.326178,-0.888103,-0.601712,0.248697,1.240691,1.991138,1.538386,1.520713,1.950262,1.509172,0.529417,-0.380511,-0.609393,-0.736462,-1.005042,-1.628343,-2.010542,-1.34981,-0.689886,-0.536582,-1.094435,-1.76438,-1.840342,-1.1201,1
-0.70792,-0.395469,0.485839,1.303599,1.662757,1.765792,1.743337,1.082156,0.184262,-0.58326,-0.50209,0.117244,0.931141,1.656809,1.614332,1.655329,1.846515,1.476994,0.543365,-0.30495,-0.901415,-1.061268,-1.403366,-1.659962,-1.493468,-1.234638,-1.03402,-1.185788,-1.495607,-1.667485,-1.390833,-1.047931,1
-0.740905,-0.458245,0.343983,1.277938,1.620345,1.627652,1.635699,0.885583,-0.109735,-0.759494,-0.538075,0.210486,1.138835,1.915224,1.624772,1.471139,1.846066,1.560485,0.567542,-0.279694,-0.503525,-1.063297,-1.626859,-1.927505,-1.561426,-1.014064,-0.516915,-0.888751,-1.551256,-2.005853,-1.378267,-0.801883,1
-1.0032,-0.663983,0.298239,1.363967,1.77116,1.864977,1.869404,1.076442,0.067291,-0.875522,-0.968549,-0.3762,0.548176,1.570384,1.793904,1.700914,1.906309,1.525156,0.486715,-0.501625,-0.507516,-0.783694,-1.463907,-1.787198,-1.29587,-0.746586,-0.526693,-0.927424,-1.516565,-1.714833,-1.422058,-0.761616,2
-1.17204,-0.807098,0.274641,1.325673,1.756908,1.952324,1.594729,0.662944,-0.304616,-1.156905,-0.884643,-0.007438,1.027071,1.932417,1.830823,1.743105,2.145454,1.274205,0.263681,-0.650225,-0.415862,-0.717528,-1.335176,-1.669378,-1.325243,-0.784512,-0.527191,-0.852764,-1.462862,-1.607554,-1.381877,-0.721063,2
-0.847078,-0.557631,0.259496,1.261135,1.943821,2.097476,1.823676,1.054451,0.184033,-0.640218,-0.728101,-0.129738,0.647116,1.473647,1.633322,1.830175,1.803384,1.288554,0.403257,-0.404724,-0.770398,-1.119702,-1.557107,-1.707023,-1.260125,-0.792212,-0.539363,-0.962545,-1.364914,-1.616549,-1.54747,-1.158645,1
-0.898483,-0.633708,0.26492,1.172223,1.865838,1.818879,1.953678,1.106928,0.123134,-0.777917,-0.901641,-0.251748,0.631392,1.547796,1.764984,1.740064,1.819251,1.507929,0.498704,-0.421598,-0.429985,-0.886662,-1.498802,-1.926844,-1.395402,-0.832825,-0.469788,-0.951519,-1.603354,-1.765234,-1.390924,-0.779287,2
-0.920367,-0.579701,0.322092,1.203772,1.833652,1.89834,1.804103,1.073246,0.140674,-0.741027,-0.862484,-0.139645,0.696706,1.600252,1.737543,1.803975,1.795475,1.422518,0.423414,-0.480308,-0.45875,-0.757869,-1.391063,-1.964666,-1.472326,-0.907218,-0.499681,-1.045425,-1.594771,-1.691946,-1.397683,-0.850832,2
-0.959509,-0.573289,0.421369,1.479988,1.805613,2.003553,1.769565,1.061825,0.175674,-0.727136,-0.92142,-0.219119,0.680642,1.640502,1.753505,1.77863,1.813843,1.238796,0.400181,-0.484954,-0.613912,-0.912091,-1.408962,-1.829551,-1.400115,-0.837931,-0.607327,-0.978298,-1.451093,-1.64505,-1.473332,-0.980596,1
-0.833099,-0.405425,0.579773,1.45734,1.711736,1.934824,1.553841,0.846415,-0.075103,-0.764748,-0.535727,0.069734,1.022932,1.814877,1.661644,1.684867,1.922742,1.340316,0.401269,-0.441685,-0.897363,-1.108118,-1.418302,-1.720646,-1.401825,-1.024324,-0.743693,-1.025092,-1.325215,-1.535224,-1.495922,-1.2508,1
-0.875048,-0.46535,0.438143,1.343052,1.849358,1.834328,1.786994,1.056475,0.258219,-0.625898,-0.845267,-0.275863,0.545661,1.482405,1.811735,1.694431,1.82001,1.469393,0.485529,-0.401147,-0.863451,-1.098766,-1.649187,-1.730763,-1.189773,-0.731537,-0.376885,-0.798312,-1.255598,-1.51163,-1.796355,-1.384905,1
-0.726911,-0.350125,0.592677,1.507991,1.7245,1.834544,1.826225,0.976438,0.046157,-0.64078,-0.743339,-0.098804,0.755806,1.628938,1.629658,1.641638,1.730323,1.362112,0.450196,-0.314361,-0.525735,-0.817083,-1.409037,-1.815386,-1.528281,-1.054184,-0.735247,-1.134317,-1.555709,-1.899777,-1.3971,-0.961027,1
-0.972969,-0.538492,0.361874,1.319111,1.735924,1.901738,1.625972,0.820587,-0.096826,-0.889281,-0.788862,-0.034222,0.906898,1.799568,1.885508,1.668995,1.925329,1.418912,0.415601,-0.50454,-0.577791,-0.920492,-1.49768,-1.745134,-1.326238,-0.826371,-0.510986,-1.044062,-1.617597,-1.670963,-1.356157,-0.867353,1
-1.078671,-0.553929,0.439084,1.404292,1.838822,2.005838,1.641449,0.74078,-0.225218,-1.061833,-0.87128,-0.095667,0.843528,1.743607,1.745262,1.834754,1.821882,1.368183,0.381082,-0.567879,-0.486082,-0.346265,-0.85515,-1.444826,-1.80908,-1.386938,-0.83679,-0.74182,-1.219624,-1.770428,-1.480617,-0.976468,2
-0.558522,-0.259132,0.457918,1.281875,1.494505,1.50152,1.020681,0.265907,-0.480411,-0.57565,-0.008214,0.809418,1.653872,2.000702,1.573134,1.546274,1.944757,1.595763,0.7194,-0.089993,-0.74904,-1.039706,-1.494681,-1.790788,-1.577167,-1.118992,-0.931164,-1.214901,-1.590236,-1.766063,-1.460168,-1.160899,2
-0.903163,-0.49816,0.387781,1.247003,1.728627,1.909494,1.486952,0.665562,-0.228473,-0.849227,-0.611656,0.146276,1.051905,1.925283,1.873922,1.739163,2.070405,1.378223,0.428241,-0.403573,-0.828936,-1.062539,-1.336124,-1.620649,-1.380746,-1.014599,-0.850749,-1.078452,-1.338838,-1.503856,-1.403975,-1.12512,1
-0.686948,-0.369525,0.377279,1.253899,1.731185,1.765907,1.598091,0.811353,-0.097869,-0.730191,-0.452285,0.24576,1.080735,1.827177,1.689876,1.708193,1.896674,1.395625,0.52906,-0.255657,-0.719326,-1.037695,-1.473896,-1.714403,-1.521223,-1.154851,-0.838299,-1.099711,-1.478535,-1.712393,-1.474002,-1.094009,1
-0.846885,-0.37081,0.500649,1.287062,1.774241,1.93617,1.536496,0.689385,-0.137975,-0.742477,-0.436879,0.256517,1.016975,1.764808,1.847853,1.831269,1.889695,1.304758,0.468516,-0.338147,-1.148381,-1.11561,-1.27975,-1.413837,-1.397807,-1.196304,-1.040349,-1.143569,-1.316518,-1.429755,-1.434088,-1.315252,1
-0.760388,-0.43709,0.429921,1.36081,1.809396,1.802275,1.781412,0.998424,0.17319,-0.505621,-0.671922,-0.038194,0.811022,1.610112,1.851948,1.671075,1.840927,1.39906,0.544244,-0.287823,-0.900579,-1.144849,-1.38949,-1.66414,-1.44398,-1.151707,-0.914507,-1.112092,-1.447774,-1.631299,-1.448306,-1.134056,1
-0.891302,-0.657036,0.322766,1.266098,1.822522,1.831023,1.72692,0.988319,0.062681,-0.815258,-0.786063,-0.144862,0.733724,1.660852,1.734971,1.754086,1.932995,1.349228,0.383362,-0.447654,-0.281813,-0.579031,-1.266163,-1.975197,-1.661317,-0.969344,-0.537076,-0.957633,-1.56896,-1.81023,-1.453572,-0.767035,2
-0.955861,-0.4775,0.460796,1.355721,1.785113,1.795866,1.71408,0.732705,-0.231133,-1.002467,-0.793134,-0.037151,0.898362,1.759438,1.755048,1.699298,1.971673,1.325666,0.318046,-0.495467,-0.287026,-0.754094,-1.437291,-2.04101,-1.397264,-0.595425,-0.395229,-0.939692,-1.625374,-1.88878,-1.463326,-0.754589,2
-0.76935,-0.483275,0.343792,1.204521,1.771598,1.831795,1.711872,0.994695,0.084252,-0.682074,-0.700484,-0.043382,0.83435,1.699506,1.764284,1.723837,2.034132,1.396746,0.461987,-0.303498,-0.769447,-1.054207,-1.511138,-1.679603,-1.286947,-0.891651,-0.796645,-1.216011,-1.528903,-1.606829,-1.428317,-1.105609,1
-0.907219,-0.501796,0.485051,1.396953,1.784722,1.868886,1.696698,1.01227,0.130982,-0.70032,-0.901365,-0.215016,0.743327,1.708883,1.633025,1.735077,1.912107,1.382007,0.406781,-0.485251,-0.581155,-0.928518,-1.397685,-1.779879,-1.560122,-1.004585,-0.460739,-0.85822,-1.418219,-1.663574,-1.497302,-1.035804,2
-1.031727,-0.655257,0.38941,1.409339,1.850731,2.072642,1.676025,0.876772,-0.064137,-0.940637,-1.081452,-0.306927,0.662204,1.571873,1.860771,1.816728,2.065719,1.292717,0.311036,-0.606364,-0.557693,-0.712304,-1.309883,-1.717428,-1.294235,-0.776045,-0.556183,-0.917826,-1.458441,-1.633683,-1.365471,-0.87027,2
-1.02047,-0.550394,0.394308,1.371375,1.953958,2.134646,1.919286,1.039079,0.197082,-0.679728,-0.879751,-0.342025,0.558353,1.522435,1.706283,1.856573,1.905085,1.17713,0.305582,-0.530198,-0.858488,-0.982242,-1.37439,-1.615831,-1.234198,-0.89844,-0.676881,-1.022282,-1.324779,-1.504508,-1.447448,-1.099121,1
-0.787454,-0.386865,0.483757,1.33665,1.838407,1.918706,1.553466,0.747696,-0.154165,-0.485205,-0.679989,-0.173889,0.716054,1.657771,1.802013,1.725256,1.846964,1.524312,0.568393,-0.305512,-0.644501,-0.961956,-1.473422,-1.863077,-1.442452,-0.900459,-0.622946,-1.051094,-1.441878,-1.740447,-1.561012,-1.043121,2
-0.613863,-0.301088,0.534092,1.303458,1.717469,1.761306,1.312251,0.606775,-0.20676,-0.778911,-0.467211,0.33081,1.247192,1.784262,1.795355,1.705428,1.854478,1.425869,0.490162,-0.252652,-0.736765,-1.050417,-1.45659,-1.788855,-1.548623,-1.094353,-0.661444,-1.013434,-1.445225,-1.773714,-1.577803,-1.101197,2
-0.855263,-0.475037,0.394048,1.163378,1.798164,1.654718,1.733741,0.861433,-0.028574,-0.790917,-0.713608,0.032701,0.923648,1.801936,1.772856,1.662055,1.857558,1.558148,0.548203,-0.351947,-0.697811,-1.002784,-1.561942,-1.923935,-1.388414,-0.884099,-0.422527,-0.866959,-1.337175,-1.735461,-1.614352,-1.111782,1
-0.817992,-0.368467,0.537793,1.499021,1.646611,1.68725,1.071254,0.20333,-0.700756,-0.910717,-0.271467,0.51694,1.361317,2.250827,1.747819,1.626005,1.889243,1.305927,0.583577,-0.323266,-0.444136,-0.825766,-1.434954,-1.981411,-1.558767,-1.029266,-0.528483,-0.902337,-1.496744,-1.806177,-1.52847,-0.997739,1
-0.934193,-0.514673,0.521365,1.510991,1.717591,1.92707,1.587216,0.702989,-0.274463,-0.945487,-0.65697,0.077268,0.978355,1.677149,1.555223,1.702093,1.968318,1.398194,0.380726,-0.536054,-0.189418,-0.632685,-1.359508,-1.959664,-1.623518,-0.963569,-0.640033,-1.154227,-1.724545,-1.752849,-1.221082,-0.62161,2
-0.485867,-0.234396,0.494477,1.234097,1.827822,1.735729,1.720105,1.002012,0.229076,-0.315439,-0.380507,0.177159,0.930637,1.667354,1.607495,1.642853,1.586328,1.331522,0.618152,0.013981,-1.284804,-1.365661,-1.374234,-1.377043,-1.378212,-1.378642,-1.37861,-1.378174,-1.377248,-1.375517,-1.372006,-1.362438,1
-0.998609,-0.682857,0.293357,1.341696,1.763918,1.827429,1.902476,0.994603,0.090306,-0.851681,-0.989523,-0.25991,0.657902,1.69241,1.786839,1.722603,1.793051,1.509121,0.494316,-0.486002,-0.424668,-0.839505,-1.411854,-1.872992,-1.349101,-0.822978,-0.456652,-0.868052,-1.526803,-1.621096,-1.479065,-0.928679,2
-0.797182,-0.413758,0.408649,1.248623,1.934746,1.846573,1.961767,1.23129,0.48544,-0.338016,-0.789812,-0.358115,0.365688,1.271173,1.678303,1.849157,1.770928,1.466662,0.577509,-0.255586,-1.064148,-0.954469,-1.243391,-1.578404,-1.46876,-1.218367,-1.013313,-1.039785,-1.300389,-1.532797,-1.468315,-1.261899,1
-0.919828,-0.560498,0.41152,1.323965,1.86023,1.897176,1.865209,1.045522,0.180509,-0.72791,-0.890504,-0.314458,0.564882,1.54118,1.647205,1.706101,1.829987,1.414434,0.416418,-0.445626,-0.258895,-0.682289,-1.328398,-1.979892,-1.53616,-0.889116,-0.55614,-1.134177,-1.633812,-1.751241,-1.329127,-0.766267,2
-0.890734,-0.435628,0.503077,1.524172,1.74521,1.866781,1.660243,0.676039,-0.255707,-0.960026,-0.550008,0.176162,1.010304,1.714314,1.736508,1.741777,1.800162,1.414927,0.497404,-0.401767,-0.603815,-0.884374,-1.356751,-1.783463,-1.471044,-1.058439,-0.725883,-1.130173,-1.556929,-1.660565,-1.349775,-0.992,1
-0.857772,-0.372477,0.611809,1.42918,1.712482,1.831922,1.836588,0.892967,-0.084646,-0.856785,-0.71692,-0.104132,0.821769,1.617,1.758326,1.719215,1.845999,1.279192,0.43412,-0.392921,-0.531051,-0.927338,-1.448626,-1.946687,-1.43803,-0.816756,-0.559387,-0.997593,-1.457903,-1.755894,-1.514936,-1.010715,1
-0.928657,-0.468098,0.579994,1.573993,1.613671,1.811664,1.029733,0.272238,-0.756485,-1.017936,-0.32904,0.656239,1.650405,1.86525,1.708414,1.203267,1.861781,1.600388,0.531861,-0.430399,-0.253077,-0.728966,-1.340619,-1.901974,-1.637333,-1.008712,-0.665292,-1.254576,-1.759421,-1.637406,-1.216556,-0.624353,1
-0.888704,-0.454899,0.394675,1.236809,1.812882,1.891339,1.604101,0.750545,-0.252409,-0.909098,-0.583736,0.171749,1.017314,1.774983,1.7654,1.796378,1.873004,1.429145,0.538548,-0.402772,-0.638841,-0.890195,-1.337547,-1.687578,-1.54311,-1.110396,-0.766504,-1.040509,-1.440492,-1.665082,-1.430648,-1.01435,2
-0.737018,-0.276815,0.457113,1.215152,1.775701,1.839537,1.566371,0.769243,-0.003339,-0.606061,-0.39891,0.372634,1.279365,1.798323,1.714761,1.721012,1.849354,1.221291,0.405131,-0.292911,-1.065293,-1.219471,-1.397757,-1.441357,-1.396201,-1.230675,-1.226747,-1.373418,-1.455725,-1.502384,-1.293638,-1.067269,1
-0.402124,-0.095576,0.492617,1.125092,1.567879,1.604131,1.256981,0.58865,-0.063273,-0.628826,-0.142491,0.65097,1.569546,1.469068,1.519789,1.522372,1.690313,1.704479,0.883416,0.066889,-0.84547,-0.998142,-1.583984,-1.995182,-1.738359,-1.179241,-0.686313,-1.066037,-1.517672,-1.873864,-1.69401,-1.201629,2
-0.64105,-0.267686,0.563424,1.234439,1.659447,1.647208,1.355845,0.607622,-0.210697,-0.598093,-0.174428,0.517192,1.403368,1.771721,1.677753,1.614972,1.816961,1.507277,0.590268,-0.195095,-0.939582,-1.241226,-1.59544,-1.593288,-1.313225,-1.058576,-1.186024,-1.328319,-1.459806,-1.516178,-1.465927,-1.182857,2
-0.730628,-0.228032,0.4984,1.243138,1.517188,1.654153,1.271958,0.631634,-0.235444,-0.686606,-0.141559,0.669953,1.591119,1.750294,1.670076,1.610768,1.849328,1.492608,0.568027,-0.249168,-0.812525,-1.03277,-1.547465,-1.886715,-1.463094,-0.966153,-0.768985,-1.155036,-1.488618,-1.760916,-1.657232,-1.2077,2
-0.754526,-0.381806,0.385196,1.150114,1.672995,1.808247,1.420807,0.519474,-0.365584,-0.730582,-0.298323,0.409892,1.324126,1.833185,1.792451,1.793587,1.936605,1.417441,0.512794,-0.301747,-0.796123,-1.027384,-1.42543,-1.744033,-1.497764,-1.086877,-0.781223,-1.100746,-1.451778,-1.6905,-1.501672,-1.040819,2
-0.788821,-0.35969,0.449627,1.309628,1.622986,1.629356,1.241284,0.502103,-0.42268,-0.801623,-0.221195,0.57861,1.49982,1.812294,1.800691,1.62158,1.877309,1.524154,0.533999,-0.282893,-0.568975,-0.750117,-1.31469,-1.849982,-1.668129,-1.222644,-0.842725,-1.210875,-1.607433,-1.766064,-1.364443,-0.960464,2
-0.576073,-0.202691,0.467332,1.186045,1.591798,1.624232,1.2769,0.699051,-0.108515,-0.605656,-0.321308,0.392337,1.213742,1.694629,1.723368,1.678166,1.932713,1.642363,0.709895,-0.144301,-0.889745,-1.249728,-1.701347,-1.727492,-1.330065,-0.950266,-1.005038,-1.303745,-1.659585,-1.705526,-1.365463,-0.986028,1
-0.675075,-0.266064,0.565709,1.279931,1.658318,1.633947,1.183915,0.410724,-0.441203,-0.713669,-0.246753,0.54072,1.431582,1.970004,1.77585,1.546167,1.971535,1.49805,0.585669,-0.192818,-0.728433,-0.985986,-1.327128,-1.573041,-1.597526,-1.269053,-1.048224,-1.259778,-1.58734,-1.649022,-1.407705,-1.083303,2
-0.830983,-0.386516,0.521432,1.341248,1.773648,1.790268,1.327652,0.537794,-0.337336,-0.821704,-0.315932,0.485559,1.389926,1.830473,1.667201,1.758165,1.815297,1.389701,0.479102,-0.373193,-0.736114,-1.066774,-1.492601,-1.779367,-1.4835,-1.000253,-0.73232,-1.036817,-1.48101,-1.666148,-1.470543,-1.096355,2
-0.735265,-0.368346,0.477794,1.258293,1.488989,1.63378,1.064691,0.192317,-0.545644,-0.606413,0.12243,0.974142,1.840645,2.055903,1.599488,1.521456,1.887876,1.466657,0.468207,-0.302796,-0.923235,-1.177659,-1.419838,-1.623489,-1.429728,-1.089069,-0.994871,-1.190373,-1.340532,-1.625087,-1.511947,-1.168375,1
-0.858575,-0.40448,0.443631,1.340636,1.713407,1.814114,1.487494,0.59962,-0.300031,-0.849671,-0.384606,0.458685,1.292059,1.776549,1.716205,1.735493,1.983254,1.316786,0.399913,-0.419211,-0.690396,-1.044754,-1.56951,-1.791308,-1.381582,-0.9506,-0.711208,-1.102596,-1.564841,-1.718519,-1.346314,-0.989645,2
-0.592367,-0.324622,0.42231,1.267157,1.588709,1.722334,1.410274,0.496653,-0.380041,-0.710858,-0.223448,0.512019,1.379673,1.806659,1.692072,1.680249,1.983154,1.409291,0.532861,-0.301865,-0.671817,-0.967871,-1.410519,-1.772982,-1.561495,-1.159751,-0.810605,-1.155541,-1.600687,-1.753719,-1.474025,-1.031201,2
-0.696063,-0.342431,0.519442,1.324428,1.581744,1.579003,0.998386,0.248742,-0.499505,-0.75214,-0.142528,0.752717,1.692355,1.939806,1.59367,1.660415,1.964642,1.448142,0.509963,-0.338218,-0.447672,-0.737688,-1.234953,-1.714136,-1.723116,-1.271393,-0.934407,-1.280264,-1.808882,-1.70704,-1.332115,-0.850903,2
-0.784863,-0.319123,0.546787,1.379335,1.669953,1.741283,1.452247,0.497445,-0.342345,-0.757661,-0.284995,0.486944,1.378043,1.940666,1.647128,1.699566,1.877538,1.29973,0.39559,-0.391017,-0.773908,-1.111329,-1.536358,-1.704907,-1.367031,-0.900083,-0.953508,-1.102878,-1.455737,-1.667236,-1.435722,-1.123551,1
-0.844751,-0.386544,0.475146,1.340745,1.752103,1.847955,1.506003,0.791986,-0.094759,-0.737213,-0.427983,0.333733,1.165031,1.843809,1.633769,1.699857,1.768336,1.39978,0.463585,-0.389179,-0.720779,-1.158444,-1.528566,-1.764384,-1.406726,-0.904895,-0.696776,-1.127307,-1.531291,-1.686348,-1.509804,-1.10609,2
-0.603897,-0.144557,0.618651,1.391967,1.648688,1.675452,1.363622,0.708805,0.035039,-0.53946,-0.246131,0.44841,1.292983,1.616952,1.552761,1.732409,1.747865,1.483947,0.631879,-0.108827,-0.95365,-1.17234,-1.428416,-1.538993,-1.488621,-1.369583,-1.277675,-1.427112,-1.555967,-1.549236,-1.402581,-1.142383,1
-0.870745,-0.40376,0.491474,1.415538,1.755633,1.788763,1.242529,0.362972,-0.534824,-0.979689,-0.462189,0.37127,1.279618,1.875542,1.751994,1.810382,2.055337,1.40788,0.496883,-0.374553,-0.572262,-0.835264,-1.324324,-1.791547,-1.480029,-1.058868,-0.763509,-1.105013,-1.560534,-1.659993,-1.338818,-0.989894,2
-0.843445,-0.488141,0.35682,1.16077,1.726601,1.827953,1.739958,0.798944,-0.14834,-0.827636,-0.60403,0.203109,1.036603,1.872113,1.727135,1.740474,1.938502,1.377836,0.440423,-0.399666,-0.630567,-0.964756,-1.374494,-1.735767,-1.458371,-0.950592,-0.823849,-1.01001,-1.498144,-1.69937,-1.43635,-1.053712,2
-0.822001,-0.462997,0.451796,1.371122,1.722721,1.860451,1.555333,0.796412,-0.120105,-0.789976,-0.677271,0.062961,0.905929,1.7843,1.776036,1.704908,1.891244,1.38796,0.464625,-0.326135,-0.764838,-1.102729,-1.64418,-1.80148,-1.299969,-0.805082,-0.449712,-0.759259,-1.250304,-1.61979,-1.744273,-1.295696,2
-1.024348,-0.574302,0.402859,1.392189,1.682138,1.805873,1.567752,0.706143,-0.260335,-0.939049,-0.667824,0.14955,1.085502,1.973457,1.596201,1.672577,1.922162,1.44928,0.41623,-0.540143,-0.578104,-0.995806,-1.643215,-1.88969,-1.281793,-0.715126,-0.344475,-0.941745,-1.612731,-1.854857,-1.304897,-0.653473,2
-0.848586,-0.412129,0.527669,1.454005,1.778876,1.91112,1.655471,0.76466,-0.131861,-0.85051,-0.672061,-0.004863,0.844767,1.733355,1.744177,1.774472,2.022715,1.320263,0.431056,-0.382253,-0.787165,-0.883889,-1.293763,-1.648772,-1.439803,-1.038847,-0.898148,-1.223856,-1.50326,-1.553111,-1.315476,-1.074252,1
-0.718234,-0.310979,0.372441,1.288043,1.543118,1.632667,1.60224,0.778363,-0.083041,-0.694645,-0.448981,0.307569,1.163859,1.898262,1.609189,1.610826,1.945578,1.561616,0.625689,-0.224949,-0.73587,-1.023844,-1.409102,-1.734112,-1.577752,-1.161412,-0.851467,-1.163359,-1.533676,-1.700187,-1.450294,-1.117554,1
-0.834916,-0.499484,0.437784,1.457671,1.81878,1.699299,1.726261,0.987282,0.188424,-0.746903,-0.851454,-0.149593,0.759362,1.562775,1.69823,1.659392,1.822696,1.475707,0.545181,-0.349178,-0.468633,-0.891569,-1.561694,-1.97503,-1.426537,-0.80968,-0.497837,-1.043155,-1.537311,-1.791901,-1.505812,-0.898157,2
-1.016353,-0.613644,0.413919,1.438496,1.735047,1.845528,1.439787,0.401085,-0.571834,-1.117762,-0.518688,0.35464,1.283919,2.085708,1.714952,1.6932,2.07557,1.271364,0.272703,-0.573393,-0.525657,-0.847058,-1.463313,-1.804265,-1.302074,-0.75473,-0.580015,-1.013562,-1.590644,-1.734156,-1.31443,-0.68434,2
-1.155892,-0.582399,0.387495,1.253272,1.876683,1.833344,1.982775,1.047877,0.080043,-0.855118,-1.068066,-0.295253,0.693647,1.747551,1.834093,1.71872,1.887653,1.295336,0.266845,-0.657138,-0.596242,-0.740545,-1.257571,-1.70887,-1.407485,-0.870387,-0.514197,-0.937636,-1.348841,-1.589301,-1.43045,-0.889945,2
