@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute target {1,2}

@data
-1.24142,-1.243301,-1.245653,-1.228015,-1.179804,-1.122186,-1.056573,-0.993076,-0.958505,-0.888188,-0.818577,-0.747319,-0.684293,-0.629262,-0.573996,-0.514027,-0.457585,-0.405141,-0.374334,-0.375039,-0.349876,-0.317657,-0.337882,-0.33553,-0.296961,-0.302606,-0.347054,-0.301195,-0.208536,-0.09236,0.057916,0.162803,0.19949,0.265809,0.379869,0.481934,0.544255,0.579531,0.622098,0.700881,0.792364,0.898897,1.003079,1.100677,1.162057,1.24131,1.323856,1.391822,1.378182,1.219439,1.020953,0.877261,0.796832,0.755441,0.628918,0.422906,0.145871,-0.101532,-0.308015,-0.47734,-0.597749,-0.692524,-0.768015,-0.799763,-0.812463,-0.821634,-0.841624,-0.884426,-0.942278,-0.996839,-0.053321,-0.031685,0.047333,0.148928,0.25993,0.367169,0.466883,0.572241,0.679951,0.786249,0.89537,1.011075,1.134306,1.251893,1.344552,1.401934,1.408049,1.358192,1.264593,1.142302,1.005901,0.863386,0.738274,0.645145,0.566597,0.494634,0.429726,0.373284,0.338008,0.317783,0.305083,0.30038,0.307435,0.326249,0.361525,0.414204,0.468294,0.509685,0.535554,0.546372,0.563304,0.590584,0.616924,0.640441,0.662548,0.689828,0.723223,0.747681,0.741096,0.690769,0.604695,0.500748,0.413263,0.345533,0.310728,0.298499,0.31402,0.374695,0.465472,0.567067,0.643263,0.672425,0.659255,0.61175,0.558131,0.459828,0.34083,0.219951,0.106126,0.022875,-0.043444,-0.103178,-0.210418,-0.357636,-0.453117,-0.596103,-0.722156,-0.854794,-0.964385,-1.068802,-1.157227,-1.202381,-1.231542,-1.248004,-1.256471,-1.247064,-1.230601,-1.216491,-1.192033,-1.168045,-1.155816,-1.160049,-1.181215,-1.200029,-1.206614,2
-1.122268,-1.116692,-1.112374,-1.094206,-1.05697,-1.016137,-0.983218,-0.96541,-0.9494,-0.910905,-0.877267,-0.843089,-0.814128,-0.789124,-0.76502,-0.735879,-0.689829,-0.629028,-0.590893,-0.571645,-0.536028,-0.498073,-0.478826,-0.444108,-0.414247,-0.406333,-0.384926,-0.330422,-0.232026,-0.081823,0.060105,0.146269,0.222359,0.324353,0.454409,0.564497,0.605331,0.62278,0.657137,0.755713,0.872098,1.017264,1.154694,1.261006,1.31533,1.365698,1.430276,1.506366,1.497912,1.336736,1.13005,0.983086,0.913651,0.879293,0.76111,0.565217,0.308164,0.078813,-0.104848,-0.248935,-0.355426,-0.44069,-0.507247,-0.534589,-0.538907,-0.539266,-0.551139,-0.586216,-0.638562,-0.689649,0.08295,0.088706,0.148787,0.242327,0.340543,0.428326,0.513231,0.594538,0.671168,0.753195,0.843496,0.935956,1.042447,1.149298,1.235642,1.288168,1.297522,1.261545,1.186354,1.08418,0.972653,0.860765,0.752475,0.659296,0.582306,0.512511,0.444515,0.387672,0.350616,0.32903,0.31356,0.297371,0.288736,0.291974,0.306365,0.332988,0.364287,0.395227,0.419691,0.433003,0.447393,0.465742,0.482291,0.502438,0.521505,0.533378,0.534817,0.515389,0.486608,0.45315,0.404941,0.350616,0.306725,0.260315,0.216783,0.188362,0.182245,0.197356,0.226497,0.264632,0.29917,0.308164,0.299529,0.271468,0.231893,0.171453,0.11389,0.059205,0.002002,-0.053042,-0.103049,-0.156295,-0.246956,-0.361002,-0.435833,-0.570386,-0.693067,-0.825101,-0.93483,-1.046357,-1.147092,-1.21149,-1.261498,-1.296395,-1.327695,-1.340646,-1.351799,-1.353958,-1.339207,-1.323737,-1.31906,-1.320499,-1.333091,-1.332731,-1.324457,2
-0.852543,-0.849225,-0.843191,-0.831727,-0.796127,-0.751176,-0.721007,-0.706224,-0.693402,-0.67681,-0.667608,-0.645736,-0.631556,-0.621299,-0.604253,-0.582532,-0.540446,-0.484936,-0.453862,-0.440286,-0.400764,-0.338466,-0.279486,-0.209494,-0.1392,-0.104959,-0.091232,-0.056538,0.022052,0.143482,0.277733,0.366882,0.4236,0.52361,0.670683,0.776425,0.810515,0.820169,0.84174,0.903134,0.996205,1.104058,1.182045,1.209951,1.181743,1.156552,1.166659,1.189889,1.124272,0.926515,0.716389,0.60235,0.582137,0.590584,0.535979,0.404292,0.227351,0.067909,-0.05865,-0.154436,-0.221561,-0.273452,-0.314934,-0.338164,-0.348723,-0.361997,-0.387641,-0.430481,-0.491422,-0.56247,0.034572,-0.032101,-0.043867,-0.026972,0.001085,0.034874,0.065646,0.093703,0.124174,0.158868,0.195372,0.238815,0.289499,0.343501,0.393582,0.434611,0.458445,0.460255,0.43793,0.39871,0.355267,0.310316,0.268683,0.232178,0.198691,0.160075,0.113916,0.073792,0.04664,0.029745,0.019488,0.009834,0.004705,0.009834,0.02884,0.057501,0.092195,0.125682,0.151627,0.174857,0.197484,0.224636,0.258124,0.287387,0.313634,0.341088,0.358586,0.358284,0.34682,0.326305,0.297041,0.262347,0.227955,0.19145,0.157058,0.12357,0.103961,0.107581,0.128096,0.162488,0.200501,0.22705,0.246961,0.249676,0.235195,0.195372,0.146499,0.098229,0.057199,0.018884,-0.023352,-0.058951,-0.11416,-0.185359,-0.226992,-0.311766,-0.41072,-0.535016,-0.641512,-0.749517,-0.842135,-0.896439,-0.940485,-0.972464,-0.999918,-1.011081,-1.022545,-1.023751,-1.019528,-1.013192,-1.00927,-1.013796,-1.031294,-1.045473,-1.049093,2
-0.903504,-0.894948,-0.886554,-0.870088,-0.836994,-0.794214,-0.750465,-0.729318,-0.72512,-0.705425,-0.68347,-0.657803,-0.638431,-0.617606,-0.595489,-0.572404,-0.537212,-0.483777,-0.45149,-0.438576,-0.397572,-0.337034,-0.285537,-0.220802,-0.136695,-0.101825,-0.076319,-0.029019,0.02377,0.134352,0.280449,0.377794,0.426224,0.521954,0.653038,0.751512,0.793808,0.803171,0.834973,0.910363,1.009806,1.116352,1.19045,1.215472,1.18819,1.162522,1.164459,1.184154,1.123294,0.930219,0.721809,0.606222,0.58007,0.58233,0.521954,0.390708,0.210387,0.041689,-0.091817,-0.194165,-0.266972,-0.320084,-0.364801,-0.393374,-0.410002,-0.428567,-0.456333,-0.496692,-0.557714,-0.627776,-0.000445,-0.065019,-0.071153,-0.040158,0.002138,0.044756,0.082855,0.121599,0.160343,0.199087,0.244288,0.297238,0.356,0.417345,0.472555,0.511945,0.529703,0.522922,0.490959,0.443174,0.391838,0.34018,0.291427,0.24784,0.211356,0.176809,0.132899,0.088666,0.059931,0.043788,0.033456,0.02603,0.024738,0.032487,0.054765,0.091572,0.132253,0.173257,0.207158,0.230728,0.255266,0.280449,0.30983,0.339857,0.368269,0.39539,0.411533,0.416699,0.407013,0.380861,0.347283,0.30305,0.261077,0.222656,0.186818,0.15098,0.130316,0.139356,0.169706,0.212001,0.255266,0.285615,0.303373,0.301758,0.283678,0.232665,0.173257,0.117724,0.066065,0.020864,-0.024337,-0.062436,-0.12152,-0.199008,-0.245178,-0.340424,-0.446647,-0.571274,-0.677175,-0.780169,-0.874769,-0.931917,-0.972275,-0.992616,-1.013925,-1.022965,-1.028777,-1.022965,-1.004239,-0.997782,-0.996813,-0.999719,-1.015216,-1.032005,-1.036849,2
-1.159075,-1.169421,-1.155765,-1.1239,-1.073827,-1.017961,-0.975751,-0.93292,-0.898159,-0.841671,-0.787667,-0.728283,-0.683383,-0.645932,-0.607653,-0.56834,-0.515164,-0.45578,-0.425984,-0.432192,-0.430536,-0.413156,-0.41419,-0.419363,-0.422053,-0.424743,-0.405707,-0.354806,-0.255282,-0.137962,0.002324,0.133714,0.197857,0.29345,0.419874,0.527675,0.593473,0.619544,0.638787,0.711413,0.822939,0.964674,1.094822,1.198072,1.246075,1.2947,1.361326,1.429607,1.413674,1.247524,1.029438,0.870736,0.789833,0.747002,0.620993,0.414287,0.156267,-0.068026,-0.253419,-0.401982,-0.509991,-0.599998,-0.670348,-0.696005,-0.694557,-0.689177,-0.698488,-0.729939,-0.777942,-0.82905,0.028395,0.030878,0.095849,0.18896,0.279587,0.368146,0.455463,0.530365,0.610233,0.692998,0.779488,0.87715,0.980607,1.081166,1.169311,1.226005,1.233454,1.192485,1.114272,1.012885,0.900325,0.789006,0.685136,0.592853,0.516295,0.446772,0.378078,0.32097,0.285381,0.267172,0.261793,0.254344,0.253102,0.271724,0.301934,0.344558,0.395044,0.44222,0.475326,0.494776,0.513398,0.534089,0.558505,0.582093,0.606923,0.63796,0.661134,0.667755,0.659892,0.626786,0.566368,0.493535,0.430633,0.375181,0.340833,0.325936,0.328832,0.369387,0.43353,0.499328,0.549815,0.56223,0.54609,0.508846,0.457532,0.378491,0.294071,0.20096,0.113643,0.04619,-0.015884,-0.075475,-0.178517,-0.315493,-0.399086,-0.541855,-0.667658,-0.803393,-0.914712,-1.012788,-1.100933,-1.152247,-1.189491,-1.219287,-1.248255,-1.260255,-1.261911,-1.248255,-1.235012,-1.223425,-1.211838,-1.215976,-1.232529,-1.233771,-1.225494,2
-1.223291,-1.210093,-1.192336,-1.174098,-1.141223,-1.089151,-1.03156,-0.984767,-0.945413,-0.886382,-0.83071,-0.760401,-0.70089,-0.638499,-0.574429,-0.516838,-0.455167,-0.390377,-0.363501,-0.380059,-0.375499,-0.362541,-0.389657,-0.394936,-0.380539,-0.389417,-0.385338,-0.347663,-0.226962,-0.056348,0.082111,0.181936,0.22129,0.272883,0.35855,0.42358,0.442057,0.452615,0.498448,0.576197,0.664983,0.783045,0.906147,1.022289,1.094998,1.175146,1.265372,1.34744,1.34456,1.205142,1.025409,0.900868,0.836317,0.799603,0.679621,0.463174,0.164899,-0.10386,-0.331346,-0.515638,-0.644499,-0.745043,-0.823991,-0.854947,-0.859026,-0.861906,-0.880383,-0.925256,-0.985727,-1.035399,-0.068826,-0.026592,0.067954,0.190815,0.314636,0.4255,0.530604,0.639547,0.75281,0.865593,0.976456,1.090199,1.21306,1.336882,1.436227,1.491898,1.490458,1.437186,1.343121,1.21354,1.062843,0.911666,0.780646,0.680821,0.600193,0.528204,0.467253,0.416861,0.389025,0.375587,0.364069,0.35447,0.35687,0.384706,0.432698,0.48981,0.550281,0.601153,0.638107,0.657304,0.680821,0.718735,0.75569,0.773447,0.785925,0.806082,0.81904,0.81616,0.792644,0.743211,0.668343,0.574757,0.494129,0.42454,0.377987,0.35831,0.368868,0.416381,0.481651,0.558919,0.62275,0.634268,0.609792,0.564199,0.501328,0.397184,0.282001,0.175457,0.082351,0.012762,-0.028032,-0.061147,-0.165771,-0.332306,-0.43741,-0.587147,-0.723927,-0.871264,-0.985487,-1.092991,-1.189456,-1.239369,-1.275843,-1.29888,-1.309438,-1.29936,-1.277763,-1.249927,-1.211533,-1.192816,-1.169299,-1.157301,-1.173139,-1.189936,-1.188976,2
-0.845926,-0.834742,-0.826633,-0.819922,-0.795736,-0.758128,-0.730726,-0.718143,-0.715347,-0.716885,-0.720799,-0.721778,-0.720799,-0.718143,-0.711712,-0.697592,-0.666415,-0.616644,-0.581972,-0.558624,-0.503261,-0.422593,-0.34542,-0.262095,-0.17234,-0.12872,-0.108309,-0.061474,0.006332,0.117478,0.236313,0.331242,0.394574,0.492299,0.617285,0.715709,0.760587,0.785612,0.831748,0.925278,1.042855,1.161551,1.238444,1.267664,1.240681,1.210063,1.208805,1.21985,1.156518,0.97463,0.778901,0.669713,0.643988,0.646784,0.586388,0.454411,0.279653,0.129921,0.011226,-0.081885,-0.146616,-0.195128,-0.236791,-0.265311,-0.289218,-0.317459,-0.354507,-0.401342,-0.459082,-0.52591,0.023668,-0.031695,-0.032534,0.002697,0.053866,0.10168,0.143063,0.183047,0.227785,0.27504,0.323133,0.375421,0.431902,0.489782,0.540671,0.57786,0.596874,0.589044,0.559126,0.514947,0.458186,0.401425,0.351374,0.307754,0.268609,0.226946,0.182208,0.144461,0.118457,0.101121,0.088538,0.0726,0.060018,0.05834,0.069804,0.09469,0.126566,0.15928,0.191156,0.217999,0.240088,0.261898,0.287343,0.308034,0.323133,0.333479,0.330403,0.313347,0.288461,0.263855,0.239809,0.211568,0.184445,0.147537,0.106154,0.07316,0.055264,0.053587,0.067008,0.090216,0.117338,0.136911,0.150053,0.150612,0.139707,0.115102,0.087979,0.055544,0.020313,-0.015198,-0.051268,-0.090134,-0.148573,-0.219035,-0.263494,-0.363595,-0.461739,-0.581133,-0.687106,-0.7928,-0.880318,-0.93652,-0.984055,-1.018447,-1.050043,-1.070455,-1.091705,-1.093942,-1.097857,-1.102331,-1.105686,-1.105965,-1.109321,-1.117709,-1.123581,2
-1.005085,-1.003575,-0.995858,-0.983946,-0.955592,-0.914656,-0.888148,-0.875901,-0.864828,-0.844864,-0.826576,-0.795203,-0.769534,-0.751583,-0.726585,-0.691688,-0.640518,-0.575759,-0.540191,-0.534655,-0.507811,-0.458654,-0.424261,-0.381815,-0.328296,-0.315713,-0.303298,-0.238874,-0.140728,-0.003323,0.147503,0.257225,0.323831,0.429023,0.569783,0.678667,0.719267,0.738225,0.765236,0.839895,0.956831,1.091719,1.203287,1.272912,1.283482,1.29489,1.33029,1.376762,1.343376,1.170236,0.967233,0.835029,0.787382,0.774967,0.680009,0.504856,0.278532,0.083247,-0.075129,-0.202132,-0.294239,-0.364367,-0.417215,-0.445065,-0.45446,-0.463855,-0.486672,-0.527273,-0.588845,-0.654947,0.013622,-0.02463,-0.002149,0.057578,0.131061,0.199848,0.260581,0.325676,0.394127,0.460228,0.527337,0.598807,0.685377,0.773289,0.846438,0.89744,0.917908,0.899453,0.848787,0.778994,0.698464,0.615249,0.536397,0.471972,0.415937,0.353862,0.293128,0.245481,0.211256,0.190788,0.178037,0.165287,0.159583,0.167636,0.189781,0.219645,0.252528,0.28474,0.31259,0.330709,0.348493,0.372987,0.39916,0.418957,0.43976,0.45788,0.461571,0.455531,0.439425,0.404528,0.35923,0.308899,0.263265,0.220987,0.182735,0.154885,0.148845,0.165287,0.193808,0.239442,0.284404,0.308563,0.317623,0.305879,0.278365,0.22602,0.171326,0.112271,0.050531,-0.002484,-0.05248,-0.099456,-0.173947,-0.273938,-0.335007,-0.449091,-0.560827,-0.688669,-0.797049,-0.902409,-0.993341,-1.047363,-1.087964,-1.115478,-1.140644,-1.15373,-1.164803,-1.163461,-1.156079,-1.146013,-1.139638,-1.142322,-1.152724,-1.158763,-1.15977,2
-0.783187,-0.776446,-0.776176,-0.767007,-0.741794,-0.719143,-0.707008,-0.713615,-0.717929,-0.708086,-0.700131,-0.691233,-0.680446,-0.668446,-0.648761,-0.620312,-0.573391,-0.511099,-0.481841,-0.471729,-0.429662,-0.37546,-0.334741,-0.293078,-0.244135,-0.217034,-0.206382,-0.150832,-0.028676,0.137975,0.304221,0.404265,0.480309,0.597207,0.740667,0.835183,0.851632,0.828172,0.815767,0.859048,0.95262,1.071945,1.16309,1.196663,1.175225,1.155405,1.178596,1.219989,1.164708,0.973384,0.764127,0.649252,0.638061,0.655858,0.59923,0.455905,0.268221,0.101301,-0.028406,-0.127507,-0.199641,-0.254787,-0.294696,-0.308449,-0.300629,-0.291865,-0.301977,-0.339325,-0.403505,-0.479953,0.05411,-0.020586,-0.040271,-0.028137,-0.002788,0.018245,0.037121,0.057885,0.078649,0.101031,0.124492,0.155772,0.203502,0.26094,0.319996,0.369344,0.398197,0.407096,0.39631,0.370422,0.338333,0.303816,0.270917,0.239367,0.207277,0.167098,0.116402,0.070829,0.041166,0.024987,0.016627,0.009077,0.003953,0.005841,0.021211,0.04629,0.075683,0.106155,0.131503,0.151188,0.170064,0.194603,0.224536,0.250154,0.274153,0.297075,0.308131,0.304895,0.291951,0.274423,0.256086,0.230738,0.202154,0.16548,0.122334,0.083233,0.060312,0.055458,0.068941,0.096177,0.126918,0.150918,0.172222,0.180042,0.171413,0.146064,0.119098,0.088627,0.055998,0.024987,-0.003058,-0.030294,-0.08126,-0.148675,-0.188854,-0.275146,-0.369797,-0.48629,-0.588762,-0.692851,-0.78103,-0.837928,-0.883501,-0.919096,-0.951455,-0.967365,-0.981927,-0.980579,-0.982736,-0.986242,-0.985433,-0.989747,-0.998916,-1.001343,-1.002961,2
-0.921851,-0.919852,-0.91355,-0.905248,-0.883266,-0.855595,-0.829923,-0.821622,-0.820084,-0.801637,-0.782575,-0.756749,-0.735074,-0.716934,-0.69449,-0.666051,-0.623315,-0.563054,-0.528159,-0.515707,-0.478044,-0.43623,-0.412557,-0.380735,-0.340459,-0.330006,-0.325855,-0.266824,-0.151376,0.013879,0.171602,0.271985,0.352845,0.477824,0.625555,0.735776,0.774362,0.774515,0.77882,0.832316,0.930086,1.057371,1.166978,1.232158,1.24215,1.254602,1.297337,1.34945,1.309635,1.125472,0.909487,0.772824,0.731165,0.724708,0.642618,0.480284,0.271678,0.08859,-0.057757,-0.174128,-0.260983,-0.332312,-0.388114,-0.40979,-0.406254,-0.398875,-0.406869,-0.440535,-0.498336,-0.561825,0.086899,0.050312,0.063533,0.107806,0.160073,0.20742,0.251078,0.294429,0.340239,0.387587,0.432782,0.485972,0.549614,0.618791,0.681204,0.723017,0.743309,0.733778,0.69135,0.632319,0.568369,0.501037,0.438624,0.38728,0.343621,0.294429,0.23878,0.194507,0.166529,0.151156,0.143163,0.134247,0.131787,0.137629,0.154538,0.182517,0.213877,0.248004,0.279056,0.301808,0.320562,0.341162,0.366373,0.393429,0.420792,0.442006,0.447233,0.43063,0.409416,0.38482,0.351923,0.317488,0.276904,0.228327,0.184976,0.151771,0.133939,0.12779,0.138551,0.167451,0.194815,0.208035,0.213262,0.201271,0.17852,0.141625,0.104424,0.062303,0.01926,-0.019172,-0.054836,-0.090808,-0.150146,-0.230084,-0.284195,-0.38627,-0.490803,-0.615321,-0.720777,-0.822544,-0.914779,-0.975962,-1.024847,-1.060512,-1.091872,-1.108474,-1.125077,-1.12108,-1.106937,-1.109089,-1.113393,-1.122617,-1.137067,-1.147213,-1.154592,2
-1.162842,-1.164122,-1.165614,-1.142799,-1.099728,-1.054525,-1.00783,-0.956656,-0.921475,-0.857934,-0.805482,-0.750044,-0.696952,-0.653881,-0.616354,-0.57776,-0.53341,-0.474135,-0.440232,-0.444497,-0.416991,-0.38778,-0.395029,-0.386713,-0.380104,-0.371148,-0.397375,-0.394389,-0.285433,-0.136604,-0.000355,0.086,0.154018,0.268945,0.421612,0.561699,0.615218,0.637819,0.675773,0.75765,0.870231,1.002642,1.12226,1.220556,1.273008,1.322902,1.392413,1.470878,1.45446,1.284096,1.058507,0.886436,0.788994,0.729931,0.595388,0.386644,0.123101,-0.103128,-0.285006,-0.435115,-0.544071,-0.628507,-0.699724,-0.731707,-0.730428,-0.721685,-0.729148,-0.76369,-0.816996,-0.870515,0.005829,0.011799,0.071928,0.157643,0.25871,0.35466,0.437817,0.517136,0.599866,0.683449,0.776414,0.883025,0.999871,1.106482,1.189212,1.248914,1.267251,1.231003,1.150405,1.039956,0.921831,0.805838,0.697095,0.604557,0.527797,0.462977,0.386644,0.320971,0.290267,0.271077,0.260842,0.25999,0.263401,0.276194,0.305193,0.349543,0.392187,0.433552,0.467668,0.477903,0.489417,0.513724,0.537605,0.558074,0.590484,0.62929,0.65573,0.668523,0.657436,0.621614,0.562339,0.482594,0.406686,0.351249,0.327794,0.318412,0.334617,0.38707,0.459992,0.537178,0.596028,0.619482,0.6101,0.573426,0.516283,0.429714,0.335044,0.232697,0.137174,0.059134,-0.016773,-0.08671,-0.185218,-0.314005,-0.397161,-0.520404,-0.647484,-0.789917,-0.907189,-1.017638,-1.105912,-1.158365,-1.197597,-1.218493,-1.241095,-1.247491,-1.247491,-1.239815,-1.22489,-1.211244,-1.19845,-1.191627,-1.209111,-1.223184,-1.215082,2
-1.056541,-1.06667,-1.063125,-1.044218,-1.015689,-0.981928,-0.957788,-0.942427,-0.927403,-0.890096,-0.861905,-0.830675,-0.803666,-0.780539,-0.755218,-0.719768,-0.668112,-0.610549,-0.575099,-0.559737,-0.531209,-0.493227,-0.467399,-0.439208,-0.411354,-0.400551,-0.373541,-0.333196,-0.240689,-0.085047,0.084099,0.193656,0.244974,0.350142,0.489746,0.603861,0.663788,0.682188,0.702108,0.78685,0.900289,1.037868,1.17224,1.268798,1.297327,1.327037,1.385108,1.454994,1.437269,1.266266,1.05323,0.910924,0.850828,0.822131,0.709198,0.520976,0.279242,0.072114,-0.092981,-0.224821,-0.322392,-0.400888,-0.459634,-0.48563,-0.48715,-0.483267,-0.494915,-0.526651,-0.579657,-0.636545,0.085281,0.084943,0.138287,0.21864,0.30507,0.382384,0.448219,0.516756,0.588668,0.656529,0.728779,0.809808,0.897926,0.985706,1.053905,1.097457,1.109274,1.077876,1.012716,0.92561,0.824663,0.72439,0.632896,0.554906,0.487721,0.423573,0.361114,0.308446,0.27806,0.264556,0.254765,0.245987,0.243961,0.250713,0.267932,0.295954,0.328028,0.360101,0.389136,0.410406,0.430663,0.454296,0.484007,0.508315,0.526209,0.538026,0.536338,0.51473,0.482656,0.445518,0.401966,0.34896,0.296967,0.247675,0.208849,0.180489,0.16901,0.179138,0.202096,0.238559,0.275697,0.285488,0.277723,0.257128,0.226742,0.169347,0.117017,0.066037,0.013706,-0.034236,-0.084203,-0.133158,-0.206421,-0.301966,-0.368477,-0.487656,-0.597382,-0.730065,-0.843167,-0.954243,-1.049451,-1.111573,-1.160865,-1.194964,-1.230077,-1.247633,-1.261475,-1.257424,-1.248983,-1.251009,-1.253372,-1.256411,-1.264514,-1.275317,-1.282745,2
-0.817412,-0.818589,-0.829051,-0.818458,-0.790211,-0.763403,-0.746272,-0.746272,-0.747057,-0.740649,-0.733195,-0.726656,-0.721164,-0.714495,-0.698933,-0.674478,-0.637208,-0.580061,-0.547368,-0.532068,-0.482244,-0.41895,-0.381549,-0.323618,-0.261501,-0.238485,-0.211284,-0.169437,-0.063774,0.092237,0.235171,0.344234,0.427928,0.556739,0.717196,0.835283,0.869676,0.862876,0.866406,0.914661,1.008163,1.128866,1.223414,1.264738,1.246037,1.229691,1.254014,1.291676,1.23296,1.033664,0.811221,0.683195,0.652464,0.651417,0.58237,0.440221,0.263025,0.113291,-0.00388,-0.09699,-0.165907,-0.222792,-0.267647,-0.285563,-0.283078,-0.279809,-0.293017,-0.330941,-0.393188,-0.465766,0.059806,-0.00375,-0.01395,0.00802,0.044113,0.078375,0.106622,0.135915,0.166515,0.193978,0.22327,0.263287,0.312718,0.367643,0.424136,0.46886,0.491091,0.492399,0.470952,0.434598,0.392489,0.345934,0.303564,0.266425,0.228763,0.188747,0.140623,0.095899,0.067913,0.052221,0.045159,0.038359,0.032867,0.03339,0.043067,0.063729,0.091714,0.12153,0.149777,0.170439,0.1877,0.211501,0.240794,0.267994,0.295195,0.315072,0.318472,0.304611,0.286302,0.269825,0.250471,0.221701,0.190839,0.156315,0.118391,0.083345,0.064513,0.064252,0.076021,0.099822,0.127022,0.147161,0.162331,0.165731,0.158146,0.134084,0.105576,0.074452,0.042544,0.00802,-0.033827,-0.074105,-0.126937,-0.187876,-0.224754,-0.314725,-0.41045,-0.525006,-0.624131,-0.72561,-0.815581,-0.872598,-0.919676,-0.957861,-0.994477,-1.014355,-1.033709,-1.03554,-1.049401,-1.059078,-1.058817,-1.059078,-1.073202,-1.086279,-1.089156,2
