@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute target {1,2}

@data
1.960041,1.89897,1.414158,1.066228,-0.309837,-0.508714,-0.610995,-0.688843,-0.703245,-0.62459,-0.300611,-0.227107,-0.24573,-0.303225,-0.664377,-1.172838,-1.030762,-1.023969,-1.117217,-1.381893,-1.479961,-1.426254,-1.277767,-0.981643,-1.078279,-1.397018,-1.381092,-0.819012,-0.701147,-0.666311,-0.137163,0.059474,0.220167,0.279829,0.284655,0.633209,0.647969,0.736589,0.766154,0.976688,1.037739,0.969235,1.073063,0.984325,0.864541,0.725896,0.72264,1.186312,1.394764,1.425043,1.264075,1.128043,0.822428,0.754006,0.38322,0.382281,0.203974,0.336432,0.076545,-0.024724,-0.25542,-0.26697,-0.176555,-0.418249,-0.422262,-0.330794,-0.333387,-0.47972,-0.574775,-0.945735,-0.946389,-0.836333,-1.048451,-1.078641,-1.210113,-1.171056,-1.354042,-1.38185,-1.536258,-1.636695,-1.643827,-1.428466,-1.366807,-1.384436,-1.133841,-1.072002,-0.776036,-0.707568,-0.662157,-0.321265,-0.176549,0.059595,0.161776,0.397865,0.497761,0.626071,0.966494,1.248174,1.525399,1.797195,1.84461,1.721085,1.873629,1.948824,1
1.932262,1.863269,1.669388,1.167956,0.855998,0.351386,-0.435678,-0.659266,-0.697889,-1.019974,-1.03359,-1.15613,-1.143352,-0.276153,-0.228281,-0.434503,-0.550073,-0.632682,-0.712712,-0.70626,-0.973627,-0.955767,-0.731048,-0.697889,-0.647123,-0.628841,-0.589881,-0.290806,-0.247932,-0.235098,-0.013463,0.245022,0.305649,0.679047,0.73483,0.93153,0.941737,0.904089,0.904008,0.800153,0.830786,0.939022,1.325964,1.589851,1.62309,1.616678,1.541258,1.259315,1.074355,1.039591,0.972946,0.364499,0.34192,0.434396,0.388125,0.32049,-0.38921,-0.413634,-0.328872,-0.342059,-0.972568,-0.994098,-0.919858,-0.923288,-1.075782,-1.138462,-1.347079,-1.361431,-1.329653,-1.408477,-1.75466,-1.778623,-1.549713,-1.486432,-1.521687,-1.772656,-1.792061,-1.723237,-1.557223,-1.38824,-1.341004,-1.268029,-1.245041,-1.094973,-1.078673,-1.099462,-0.781891,-0.768141,-0.795627,-0.38268,-0.361694,-0.328416,0.022409,0.131707,0.153577,0.464122,0.567415,0.989205,1.10203,1.366266,1.585446,1.810531,1.840754,1.926584,1
1.722378,1.597601,0.891773,0.746142,0.221958,0.127374,-0.194716,-1.013758,-1.086532,-1.080871,-0.982915,-0.919229,-0.320321,-0.34581,-0.351515,-0.394796,-0.565382,-0.631954,-0.85174,-1.02209,-1.209968,-1.249269,-1.400081,-1.396871,-1.308285,-1.259315,-1.269157,-1.207765,-1.190753,-1.100635,-1.108821,-0.908649,-0.807039,-0.736013,-0.769699,-0.748055,-0.382159,-0.368221,-0.06521,0.158802,0.359057,0.44591,0.831939,0.859054,0.935999,0.899073,0.990275,1.235986,1.350635,1.330179,1.141509,1.155457,1.385987,1.542704,1.575586,1.373635,1.150284,0.868929,0.777778,0.698024,0.401253,0.171556,-0.252365,-0.271254,-0.24267,-0.27951,-0.349249,-0.552377,-0.670137,-0.979075,-0.973581,-1.047476,-1.3258,-1.291036,-1.335933,-1.353899,-1.493231,-1.448287,-1.428918,-1.547637,-1.495811,-1.401536,-1.305047,-1.247033,-1.265602,-1.243158,-1.007839,-0.656802,-0.428538,-0.266343,0.052615,0.115149,0.302541,0.374802,0.633101,0.742754,0.953755,1.04527,1.314839,1.525723,1.551994,1.530152,1.591544,1.721291,1
1.864572,1.84886,1.758717,1.369076,0.323182,-0.066409,-0.912797,-1.615416,-1.590877,-1.192007,-0.768825,-0.319947,-0.27347,-0.286106,-0.424,-0.470966,-0.561188,-0.570802,-0.682712,-0.727293,-0.907811,-0.855276,-1.021827,-0.930684,-0.979214,-0.970672,-0.798286,-0.761581,-0.793603,-0.630712,-0.661681,-0.768825,-0.490793,-0.425669,0.218708,0.478726,0.527881,0.564003,0.691999,0.817398,1.089468,1.22686,1.245219,1.297206,1.307886,1.107267,0.859964,0.862545,1.039252,1.251378,1.323009,1.357092,1.314343,1.185434,1.071586,0.787374,0.566867,0.554119,0.606193,0.545181,0.189158,0.199444,0.151085,-0.100632,-0.115768,-0.280645,-0.342071,-0.647178,-0.642881,-0.508174,-0.505717,-0.52715,-0.803421,-0.847848,-1.026126,-1.023453,-0.901025,-1.142462,-1.453845,-1.46748,-1.40744,-1.432483,-1.461977,-1.624482,-1.403612,-1.3925,-1.246898,-1.238217,-0.892977,-0.789049,-0.420724,-0.273517,0.067985,0.175354,0.412395,0.579729,0.693203,1.106383,1.193545,1.401489,1.478846,1.702418,1.776817,1.850252,2
1.947404,1.911749,1.801451,1.240811,0.663314,0.213538,-0.285623,-0.730766,-1.285559,-1.435963,-1.721182,-1.697418,-1.372819,-0.961905,-0.295649,-0.310639,-0.500563,-0.635329,-0.667771,-0.815251,-0.841675,-0.900116,-1.0825,-0.868975,-0.796725,-0.851383,-0.977985,-1.069837,-0.819962,-0.750955,-0.248185,-0.169024,-0.114278,-0.062372,0.017049,0.094388,0.352874,0.510312,0.71247,0.858,1.069835,1.092182,1.102677,1.04617,1.074439,1.272825,1.32505,1.343294,1.259082,0.736719,0.707129,0.991017,1.193327,1.315879,1.359722,1.262899,1.264392,1.334033,1.331715,1.162647,0.764165,0.592756,0.307663,0.208788,0.107126,-0.098807,-0.594447,-0.604635,-0.57064,-0.603381,-0.754914,-0.88999,-1.055906,-1.077371,-1.169501,-1.20687,-1.289729,-1.329876,-1.607667,-1.657347,-1.52397,-1.327743,-1.249272,-0.972954,-0.910176,-0.877417,-0.475671,-0.454706,-0.382598,-0.342526,-0.306931,0.166985,0.215863,0.410255,0.499678,0.723414,0.882233,1.030862,1.164851,1.242349,1.477362,1.688996,1.849113,1.931634,2
1.871543,1.82541,1.64516,1.422621,1.25367,0.947295,0.615526,0.538099,0.409247,0.27226,-0.340268,-0.456698,-0.534753,-1.138113,-1.29752,-1.504844,-1.718401,-1.644316,-1.468202,-1.09134,-0.443574,-0.357504,-0.351999,-0.425085,-0.480969,-0.486619,-0.588564,-0.651504,-0.74478,-0.761917,-0.908729,-0.900338,-0.964463,-0.970752,-0.817036,-0.73699,-0.644291,-0.583125,-0.56403,-0.586606,-0.213318,-0.130817,0.082421,0.135084,0.434371,0.589221,0.840336,0.969504,1.016611,0.935279,0.810758,0.807083,1.163489,1.511289,1.529523,1.496692,1.278206,1.173821,0.882937,0.937734,0.911359,0.656536,0.495119,0.323543,0.190025,-0.030333,-0.15979,-0.417135,-0.437851,-0.39116,-0.4242,-0.648645,-0.735126,-0.890993,-1.168588,-1.108948,-1.113786,-1.206461,-1.476233,-1.43785,-1.391092,-1.436021,-1.525438,-1.719437,-1.2892,-0.88471,-0.833403,-0.801915,-0.362266,-0.309652,-0.314284,-0.275602,-0.008952,0.081083,0.324562,0.554774,0.588789,0.622884,0.912984,1.333032,1.46037,1.520851,1.748253,1.859398,1
1.972414,1.836328,1.486534,1.126578,0.77887,0.586979,0.373614,0.366979,-0.636799,-1.034996,-1.163116,-1.252774,-1.486919,-1.487543,-1.171794,-0.526651,-0.47509,-0.543598,-0.549334,-0.699736,-0.757482,-0.752213,-0.804423,-0.763764,-0.805978,-0.953091,-1.05068,-1.092221,-0.795383,-0.760219,-0.795944,-0.738143,-0.728656,-0.570878,-0.54568,-0.366389,-0.181873,-0.15084,0.070698,0.194803,0.433365,0.486931,0.591177,0.732576,1.019143,1.16907,1.199185,1.167688,1.058653,0.851585,0.847766,1.300489,1.374148,1.378692,1.562465,1.551576,1.481593,1.076173,0.854899,0.780729,0.541813,0.505919,0.435162,0.213043,0.233791,0.136574,0.103706,-0.477301,-0.470775,-0.49304,-0.94979,-0.883472,-0.899958,-1.186696,-1.294716,-1.463918,-1.437072,-1.451595,-1.572717,-1.576488,-1.381215,-1.324875,-1.371037,-1.324486,-1.162648,-1.078216,-0.670348,-0.654943,-0.476821,-0.402912,-0.17592,-0.052399,0.172626,0.384775,0.499814,0.622097,0.696693,0.919743,1.162501,1.366854,1.508755,1.650622,1.909984,1.96575,2
2.08603,1.884403,1.716432,1.504917,1.19711,0.875405,0.611682,0.178593,-0.48784,-0.952704,-1.227897,-1.407679,-1.398369,-0.964901,-0.403691,-0.338667,-0.889269,-0.972101,-1.120876,-1.171171,-1.118148,-0.882984,-0.652752,-0.599128,-0.673142,-0.678459,-0.472506,-0.342788,0.141352,0.266115,0.332501,0.433373,0.679573,0.858736,1.029783,1.143334,1.225945,1.256368,1.192062,0.870937,0.862235,1.017229,1.152553,1.313922,1.384092,1.362112,1.122577,1.102632,1.059854,0.95311,0.609537,0.548451,0.495383,0.406022,-0.016391,-0.29106,-0.012684,-0.004977,-0.021437,-0.245584,-0.321835,-0.57073,-0.996705,-0.686102,-0.638661,-0.812077,-0.854801,-1.394777,-1.416638,-1.16344,-1.116347,-1.123103,-1.298614,-1.364521,-1.599057,-1.656096,-1.543557,-1.30657,-1.123424,-1.159834,-1.143939,-0.790323,-0.750021,-0.560312,-0.529044,-0.490482,-0.247821,-0.172929,0.18945,0.265391,0.706776,0.772587,0.987953,1.074921,1.11346,1.337635,1.458029,1.515799,1.680214,1.72446,1.81454,1.873051,2.033014,2.083718,1
1.96355,1.953087,1.755026,1.155716,0.71552,0.215624,-1.20362,-1.317013,-1.330869,-1.272563,-0.243836,-0.13589,-0.112406,-0.176799,-0.77806,-0.797701,-0.775494,-0.874948,-0.744173,-0.809068,-0.830307,-0.78471,-0.748098,-0.659669,-0.528854,-0.357554,-0.319388,-0.222893,-0.13466,0.144535,0.390987,0.429648,0.584451,0.702198,0.788831,0.930886,0.992144,1.00435,0.736317,0.732299,1.045701,1.179212,1.394767,1.573662,1.542982,1.297444,1.181329,0.74474,0.794828,0.781188,0.254926,0.226737,0.281818,0.129623,-0.022285,-0.320649,-0.510456,-0.529486,-0.457921,-0.520371,-0.883198,-0.865722,-0.886656,-1.227965,-1.064045,-1.067484,-1.205953,-1.514156,-1.500695,-1.413357,-1.355401,-1.368671,-1.594351,-1.613922,-1.484194,-1.557824,-1.617059,-1.613761,-1.508328,-1.468783,-1.376373,-1.23214,-1.197424,-1.058814,-1.054115,-1.179791,-1.16322,-0.856837,-0.674134,-0.648844,-0.65741,-0.628987,-0.365947,-0.269892,0.076356,0.159042,0.299276,0.552829,0.621615,0.880369,1.424642,1.530592,1.812688,1.950832,2
1.793599,1.767563,1.679391,1.493688,1.044916,0.282305,-0.155036,-0.392167,-0.553304,-1.363087,-1.473023,-1.432193,-1.246166,-0.848353,-0.17002,-0.257569,-0.388394,-0.433158,-0.778604,-0.80394,-0.893891,-0.887526,-0.979023,-0.97491,-0.786279,-0.740369,-0.776245,-0.634743,-0.605642,-0.63002,-0.359933,-0.32,0.186787,0.380769,0.653588,0.778927,1.144756,1.203705,1.104628,0.847474,0.847136,1.17231,1.309094,1.47172,1.610787,1.304256,1.172793,0.996545,0.98247,1.022033,0.933027,0.789157,0.428915,0.20411,0.184975,0.234179,0.191029,-0.3555,-0.381769,-0.174386,-0.168473,-0.243627,-0.649121,-0.739178,-0.735574,-0.785446,-1.035599,-1.212258,-1.152959,-1.215568,-1.545236,-1.517682,-1.398889,-1.350002,-1.416939,-1.423118,-1.533291,-1.7008,-1.751645,-1.690934,-1.499167,-1.456406,-1.469601,-1.552743,-1.349258,-1.341131,-1.009192,-0.955273,-0.71841,-0.682471,-0.33853,-0.21992,0.185453,0.28632,0.507255,0.666428,0.844362,0.996392,1.216659,1.290104,1.447722,1.549761,1.693622,1.791242,2
1.868026,1.816859,1.731697,1.661845,1.424596,1.198827,0.783053,0.188062,-0.162659,-0.257934,-0.448544,-0.932676,-0.931773,-0.706014,-0.173567,-0.113519,-0.212677,-0.367077,-0.482109,-0.613123,-1.278686,-1.245176,-1.164492,-1.171388,-1.125215,-1.125304,-1.084443,-1.094022,-1.065946,-0.910156,-0.906171,-0.762306,-0.725496,-0.233294,0.169734,0.19917,0.307238,0.425553,0.413027,0.454519,0.621449,0.736502,1.090279,1.073285,0.809949,0.799629,1.085618,1.232602,1.354725,1.526489,1.580178,1.515964,1.369759,1.026571,0.969858,0.871282,0.724725,0.646518,0.381857,0.418145,0.385368,0.208651,-0.023317,-0.056041,0.002778,-0.025354,-0.172815,-0.410016,-0.464894,-0.551463,-0.86368,-0.893939,-1.282205,-1.309988,-1.293605,-1.203124,-1.251359,-1.228797,-1.345853,-1.313984,-1.321571,-1.511683,-1.787772,-1.779606,-1.709728,-1.475557,-1.417851,-1.180101,-1.011499,-0.94122,-0.487335,-0.373335,0.003322,0.104114,0.452649,0.68748,0.892872,1.14135,1.318594,1.505367,1.599773,1.861486,1.887842,1.871243,1
2.124438,2.043199,1.953081,1.039919,0.872367,0.240355,-0.58704,-1.144515,-1.501427,-1.524092,-1.516882,-1.477102,-0.901436,-0.468275,-0.296246,-0.275049,-0.50183,-0.571983,-0.689581,-0.757284,-0.886391,-0.881893,-0.776621,-0.873157,-0.819002,-0.848968,-0.831745,-0.795216,-0.627758,-0.591769,-0.051959,0.028472,0.050231,0.021825,-0.00783,0.001334,0.230504,0.289948,0.348022,0.653875,0.819435,1.022649,1.05154,0.963917,0.955982,1.092998,1.0081,0.907483,0.753918,0.766756,1.002661,1.349086,1.475402,1.521597,1.517101,1.432424,0.963867,0.80518,0.524274,0.57518,0.500977,0.340906,-0.078012,-0.018488,-0.141142,-0.153905,-0.669061,-0.675747,-0.608574,-0.605314,-0.688642,-1.03596,-1.0575,-1.006056,-0.996174,-1.088442,-1.271456,-1.24946,-1.443871,-1.429904,-1.455557,-1.579189,-1.460243,-1.527887,-1.241836,-1.199131,-1.014632,-0.933809,-0.794329,-0.756342,-0.565842,-0.512594,-0.142679,-0.049329,0.226082,0.292343,0.671554,0.796048,1.265048,1.684049,1.838441,2.004853,2.105492,2.128421,2
1.733407,1.678801,1.325889,0.077527,-0.634117,-1.124129,-1.381556,-1.477547,-1.491662,-1.481063,-1.227641,-1.203263,-0.625981,-0.317405,-0.303501,-0.337257,-0.29046,-0.54819,-0.583601,-0.660377,-0.711099,-0.80474,-0.858379,-0.91401,-1.012439,-1.12672,-1.138057,-1.065909,-1.069976,-1.294505,-1.172828,-1.068196,-1.02788,-0.661595,-0.616644,-0.661876,-0.482537,-0.437323,-0.049738,0.238649,0.32524,0.645754,0.69438,1.192098,1.237805,1.235516,0.997291,1.00865,1.154609,1.378162,1.512224,1.579562,1.549572,1.653607,1.716928,1.680152,1.487651,1.080369,0.76339,0.515569,0.331383,0.306365,0.340799,0.324318,0.234169,0.130669,-0.264375,-0.29448,-0.228904,-0.245443,-0.332593,-0.514506,-0.491553,-0.522014,-0.703826,-0.748421,-0.882625,-0.956766,-1.108547,-1.090119,-1.13431,-1.296448,-1.280304,-1.488671,-1.686798,-1.536729,-1.366635,-1.20772,-0.876053,-0.677278,-0.201366,-0.09757,0.112906,0.182605,0.453417,0.522865,0.571958,1.030372,1.189643,1.301334,1.333344,1.600529,1.767705,1.749119,1
1.962635,1.847705,1.705938,1.280331,0.887851,-0.38059,-0.568361,-1.322218,-1.452217,-1.445445,-1.274908,-0.377815,-0.316918,-0.335729,-0.415918,-0.458865,-0.559673,-0.644298,-0.759719,-0.773266,-1.000586,-0.976422,-1.089399,-1.105968,-0.966818,-0.906988,-0.91211,-0.80296,-0.779994,-0.484049,-0.291801,-0.077915,0.17398,0.284059,0.393584,0.551742,0.854188,1.085891,1.13987,1.07769,1.018437,0.742349,0.662447,0.733202,1.010878,1.336789,1.499075,1.567509,1.550365,1.337497,1.064345,0.806528,0.502746,0.492947,0.558729,0.522439,0.283205,-0.043921,-0.063108,0.012945,0.007803,-0.411809,-0.433428,-0.38059,-0.392848,-0.786834,-0.671497,-0.987766,-0.902119,-1.092972,-1.380707,-1.370512,-1.233424,-1.345681,-1.543196,-1.552097,-1.479759,-1.509758,-1.392829,-1.443129,-1.380985,-1.396895,-1.163765,-1.134449,-1.063298,-1.046356,-0.662902,-0.604249,-0.329953,-0.226309,0.036274,0.10899,0.503084,0.841371,1.043095,1.119617,1.12169,1.168705,1.387262,1.405761,1.548407,1.744602,1.932567,1.952424,1
1.79586,1.638721,1.227534,0.109065,-0.369711,-0.769678,-1.299483,-1.537814,-1.618319,-1.626555,-1.609681,-1.135252,-0.841219,-0.489462,-0.386656,-0.374175,-0.414213,-0.526854,-0.577172,-0.649813,-0.697265,-0.794224,-0.821707,-1.001093,-1.141243,-1.157652,-1.28059,-1.08969,-1.07632,-1.113211,-1.094302,-0.946857,-0.718859,-0.702012,-0.755956,-0.757299,-0.277488,0.07281,0.38129,0.414711,0.701236,0.960894,1.021704,1.013,1.050829,1.166463,1.198721,1.288411,1.272594,1.392338,1.418924,1.157372,0.932343,0.895318,1.195376,1.359484,1.383755,1.336857,1.172746,0.911839,0.625033,0.349998,0.378106,0.461483,0.416419,0.361959,0.290048,-0.334292,-0.367324,-0.258545,-0.235825,-0.492761,-0.647001,-0.660497,-0.834807,-0.925489,-1.18376,-1.202177,-1.160658,-1.332195,-1.332525,-1.372098,-1.509452,-1.597152,-1.570514,-1.281908,-1.246289,-1.261702,-1.165366,-0.976363,-0.647001,-0.481288,0.189387,0.359306,0.882833,0.965468,0.974891,1.262154,1.410438,1.52709,1.556578,1.599327,1.745268,1.8042,1
1.897503,1.658209,1.336853,0.543817,-0.21078,-0.272932,-0.827115,-0.960919,-1.264663,-1.271081,-1.23122,-0.454631,-0.339836,-0.334224,-0.411908,-0.41474,-0.509143,-0.60239,-0.643706,-0.763555,-0.788827,-0.873064,-0.873125,-0.90872,-1.190365,-1.241059,-1.035007,-0.966268,-1.051516,-1.045699,-0.921858,-0.890205,-0.948311,-0.936938,-0.797844,-0.7648,-0.786864,-0.885642,-0.876239,-0.786625,-0.483677,-0.134468,0.052368,0.54349,0.589821,0.923547,0.932038,0.909853,0.351151,0.375437,0.536088,1.029577,1.308013,1.393836,1.579135,1.557729,1.394092,1.144217,0.905507,0.731513,0.273749,0.231561,0.212125,0.151471,-0.342356,-0.372855,-0.372428,-0.315422,-0.297713,-0.375226,-0.783956,-0.790891,-0.914781,-1.144058,-1.16378,-1.122246,-1.131946,-1.29929,-1.518601,-1.662162,-1.606182,-1.600238,-1.66292,-1.431283,-0.871309,-0.808173,-0.767966,-0.476247,-0.449087,-0.472938,-0.352734,0.187698,0.585839,0.711404,1.127419,1.235953,1.305876,1.478979,1.596218,1.697773,1.852305,1.878506,1.855808,1.892651,2
1.892489,1.821113,1.077984,0.679143,0.542214,-0.078231,-0.712031,-0.846831,-0.893346,-0.884685,-0.749318,-0.735208,-0.373082,-0.294032,-0.265064,-0.350654,-0.351876,-0.452777,-0.601638,-0.949235,-1.028051,-1.187724,-1.210203,-1.114932,-1.145405,-1.080971,-1.052901,-0.981619,-0.831967,-0.762135,-0.513439,-0.474243,-0.030303,0.040881,0.134629,0.208866,0.352593,0.470988,0.536857,0.697705,0.937513,1.060454,1.13879,1.14527,0.968596,0.961312,0.605039,1.077277,1.271125,1.483642,1.563354,1.516953,1.353313,0.948393,0.86718,0.529538,0.370575,0.177884,0.197072,0.124834,-0.24497,-0.193751,-0.218604,-0.480923,-0.552496,-0.560844,-0.626308,-0.983998,-0.99925,-0.890011,-0.889508,-1.151156,-1.194459,-1.447563,-1.515372,-1.418457,-1.499366,-1.590431,-1.528162,-1.607747,-1.580255,-1.344074,-1.343179,-1.299519,-1.017022,-0.955559,-0.609392,-0.603959,-0.535056,-0.207942,-0.150489,0.239483,0.305282,0.54611,0.73772,0.86619,1.096167,1.51011,1.507003,1.687727,1.761363,1.666315,1.818519,1.885755,1
1.992541,1.963718,1.889175,1.515321,1.277802,0.653628,0.222338,-0.297887,-0.962652,-1.318743,-1.489939,-1.542536,-1.549924,-1.450382,-0.732422,-0.309972,-0.402148,-0.516978,-0.589809,-0.723529,-0.812653,-0.892089,-0.936244,-0.927759,-0.970202,-0.909923,-0.962266,-0.885489,-0.801857,-0.791882,-0.537332,-0.513771,-0.548267,-0.466827,-0.28801,-0.209452,0.116326,0.198639,0.306036,0.574346,0.639454,0.80652,0.907398,1.182749,1.265237,1.313254,1.175417,1.151379,0.707267,0.711032,1.036982,1.190838,1.209393,1.102217,1.103341,1.219015,1.199757,0.938545,0.703705,0.715745,0.49388,0.046083,0.057915,0.215732,0.230303,0.072478,-0.005114,-0.466827,-0.273186,-0.252648,-0.32282,-0.55042,-0.636048,-1.04618,-1.001434,-1.291959,-1.305847,-1.413158,-1.391807,-1.580306,-1.522939,-1.564024,-1.551751,-1.294482,-1.291274,-0.822169,-0.790212,-0.785991,-0.310468,-0.260514,-0.282807,-0.245211,0.281544,0.430452,0.800186,0.996082,1.246409,1.379652,1.504691,1.681299,1.786452,1.907565,1.899721,1.987251,1
1.853845,1.750938,1.561553,1.168352,0.659135,0.477299,0.101193,-0.58632,-1.194003,-1.656563,-1.762649,-1.93847,-1.923271,-1.635132,-1.340364,-0.811114,-0.380467,-0.298075,-0.286892,-0.329961,-0.479378,-0.498521,-0.583175,-0.615955,-0.795023,-1.061519,-1.043759,-1.077708,-0.93817,-0.863833,-0.945971,-0.703881,-0.755419,-0.571582,-0.553885,-0.335119,0.305389,0.502271,0.62759,0.700917,0.970305,1.178703,1.186934,1.090588,0.863879,0.852661,0.864074,1.050153,1.464594,1.566758,1.524918,1.371457,1.149515,0.858186,0.784053,0.779802,0.715769,0.592018,0.568854,0.633634,0.567599,0.376332,0.276172,0.197211,0.089948,-0.179798,-0.181802,-0.111663,-0.125493,-0.276566,-0.697761,-0.724554,-0.677965,-0.698042,-0.928342,-0.949374,-0.895096,-0.904868,-1.082882,-1.185183,-1.187137,-1.293931,-1.303459,-1.431798,-1.434442,-1.376134,-1.367321,-1.274434,-0.957316,-0.925082,-0.650428,-0.611346,-0.139476,-0.108205,0.197554,0.329306,0.577138,0.766795,0.92484,0.971817,1.315522,1.541032,1.807126,1.861498,2
1.779122,1.741596,1.630657,0.958026,0.434507,0.020637,-0.05937,-0.711212,-1.453423,-1.526018,-1.535296,-1.688521,-2.009216,-2.100082,-2.185564,-2.05454,-1.697532,-0.964044,-0.398045,-0.295656,-0.322958,-0.573944,-0.579882,-0.689966,-0.715059,-0.883923,-0.904346,-1.138403,-1.127759,-1.040259,-0.848264,-0.749832,-0.77748,-0.75508,-0.421047,-0.440299,-0.490605,-0.470643,-0.294177,-0.211405,0.495664,0.624307,0.870136,0.960693,0.952695,1.022956,1.039976,1.162293,1.192765,1.26574,1.236048,0.789194,0.808777,1.102566,1.208707,1.388831,1.39541,1.312012,1.188045,1.19035,1.352152,1.355804,1.320092,1.053956,0.598513,0.508103,0.41363,0.008211,0.122054,0.142952,0.123952,0.10014,-0.400629,-0.426983,-0.405208,-0.435777,-0.582011,-0.591339,-0.716644,-0.827009,-0.898213,-1.060088,-1.113861,-1.284351,-1.243799,-1.199525,-0.930373,-0.879755,-0.531942,-0.443338,-0.170251,0.188312,0.262534,0.535098,0.623019,0.710126,0.994022,1.291183,1.374899,1.400878,1.362038,1.69947,1.760694,1.782667,1
1.820556,1.65649,1.082728,0.660746,0.541727,-0.087464,-0.307107,-0.480588,-0.743836,-0.902744,-1.145976,-1.238417,-1.497151,-1.551499,-1.313713,-0.923308,-0.662965,-0.464597,-0.413951,-0.401859,-0.443564,-0.44996,-0.551498,-0.625899,-0.779969,-0.977649,-1.005272,-1.012859,-1.114748,-1.046774,-1.075209,-1.000455,-1.005571,-0.697957,-0.648252,-0.563023,-0.575559,-0.410572,-0.298369,0.121535,0.219445,0.242657,0.445766,0.56745,0.573118,0.931942,1.033845,1.084784,1.279545,1.250371,1.280778,1.26727,0.974515,1.147413,1.338167,1.435123,1.475757,1.368653,1.301152,1.042506,0.864564,0.80433,0.580482,0.530798,0.322841,0.176165,0.095173,-0.29181,-0.310224,-0.372849,-0.571356,-0.77231,-0.791849,-0.756687,-0.919592,-0.958051,-1.140929,-1.209742,-1.327624,-1.313478,-1.339409,-1.524136,-1.65816,-1.587627,-1.383131,-1.344856,-1.311193,-1.080715,-0.580126,-0.554797,-0.476088,0.261265,0.394148,0.64078,1.079254,1.142838,1.262639,1.294624,1.527898,1.625158,1.771391,1.751002,1.694313,1.819765,1
