@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute target {1,2}

@data
-0.941708,-0.621206,-0.544806,-0.478248,-0.399318,-0.349379,-0.247507,-0.147574,-0.07061,0.040678,0.070699,0.18299,0.325605,0.433291,0.479986,0.442899,0.283253,0.115428,-0.107216,-0.357654,-0.619598,-0.865583,-1.040858,-1.142908,-1.086935,-0.969406,-0.761979,-0.518166,-0.258147,-0.001866,0.216654,1.15765,1.420199,1.627489,1.607969,1.457588,1.418,1.392157,1.413326,1.551336,1.721236,1.525493,1.182118,0.853286,0.527863,0.201066,-0.108824,-0.404308,-0.665262,2
-0.63213,-0.636818,-0.625537,-0.557141,-0.521721,-0.443118,-0.357946,-0.261446,-0.129263,0.077634,0.209995,0.298464,0.396309,0.511822,0.545922,0.504215,0.409886,0.20328,0.0124,-0.21473,-0.408956,-0.626685,-0.82848,-0.92613,-0.999933,-0.943974,-0.842558,-0.680149,-0.485582,-0.282553,-0.103992,0.726046,1.042927,1.285648,1.380636,1.297369,1.359392,1.448276,1.453648,1.438264,1.43045,1.444125,1.192613,0.869481,0.567081,0.329219,0.047184,-0.204059,-0.430469,1
-0.735512,-0.501616,-0.544624,-0.509613,-0.418395,-0.362282,-0.358216,-0.299709,-0.230039,-0.012014,0.09001,0.144987,0.237421,0.371099,0.503613,0.58884,0.481975,0.267845,0.055828,-0.215887,-0.498326,-0.73606,-0.947743,-1.073784,-1.06794,-1.00736,-0.823761,-0.63611,-0.399312,-0.148245,0.096349,0.743767,1.051456,1.378294,1.469231,1.402633,1.367863,1.363049,1.398354,1.365188,1.451846,1.540109,1.360107,1.032198,0.698887,0.394756,0.054116,-0.235545,-0.459143,2
-0.734288,-0.519102,-0.480748,-0.425459,-0.367193,-0.324103,-0.272043,-0.243274,-0.201917,-0.093048,0.044312,0.114977,0.229649,0.372638,0.490854,0.48118,0.433492,0.24073,-0.007824,-0.272282,-0.51782,-0.73557,-0.933018,-1.02509,-1.038683,-0.973571,-0.80675,-0.610068,-0.375635,-0.163564,0.087703,0.837534,1.148588,1.369189,1.424967,1.379742,1.403108,1.412154,1.458133,1.408636,1.43954,1.466425,1.292808,0.969443,0.649496,0.334422,0.027038,-0.264367,-0.505823,2
-0.73531,-0.618059,-0.564689,-0.507501,-0.392964,-0.305051,-0.229246,-0.154359,-0.04135,0.032055,0.080812,0.165788,0.290749,0.456549,0.523305,0.480532,0.348655,0.222096,0.010846,-0.221116,-0.448863,-0.665963,-0.85882,-0.995803,-1.044427,-1.012895,-0.879445,-0.669397,-0.467442,-0.220322,-0.005354,0.865267,1.139431,1.440615,1.471105,1.401201,1.389054,1.411364,1.419793,1.441359,1.446812,1.167194,0.952028,1.005324,0.673798,0.334191,0.049169,-0.245619,-0.508108,1
-0.619668,-0.688401,-0.60426,-0.508286,-0.403846,-0.273976,-0.185778,-0.111982,-0.031786,-0.000676,0.061328,0.150641,0.230241,0.35324,0.366378,0.303913,0.202649,0.07558,-0.119955,-0.322,-0.508455,-0.704256,-0.847433,-0.922856,-0.915799,-0.842316,-0.70876,-0.600553,-0.426741,-0.215592,0.001172,1.093675,1.374789,1.454727,1.342427,1.328178,1.32045,1.295092,1.416086,1.470184,1.544568,1.49361,1.222398,0.941405,0.641189,0.326699,0.047566,-0.223139,-0.453439,1
-0.655449,-0.667585,-0.601921,-0.518679,-0.450306,-0.387567,-0.333473,-0.22993,-0.110602,0.086553,0.168471,0.238156,0.310659,0.424638,0.533187,0.525843,0.444527,0.23009,0.108971,-0.097509,-0.333871,-0.554328,-0.763372,-0.889186,-0.993474,-1.015816,-0.993493,-0.848812,-0.65038,-0.428502,-0.200712,0.730818,1.039658,1.302122,1.377972,1.467547,1.405904,1.358227,1.391697,1.460082,1.466102,1.398921,1.298029,1.026415,0.70486,0.389711,0.114822,-0.165725,-0.45942,1
-0.532391,-0.495621,-0.436951,-0.352071,-0.306245,-0.234607,-0.171713,-0.135316,-0.027487,-0.000466,0.032234,0.067998,0.177723,0.302243,0.412514,0.406862,0.301038,0.113947,-0.097081,-0.305314,-0.541472,-0.745431,-0.926731,-1.076713,-1.047829,-0.927652,-0.762537,-0.595173,-0.398145,-0.178347,0.02488,0.934519,1.235136,1.334016,1.357619,1.299483,1.291284,1.319358,1.287806,1.260726,1.391904,1.427431,1.253024,0.923339,0.635443,0.364043,0.091476,-0.12559,-0.369313,1
-0.776519,-0.58264,-0.526368,-0.480438,-0.440313,-0.377404,-0.317102,-0.20766,-0.125422,0.011948,0.069849,0.171785,0.272526,0.422684,0.448376,0.415492,0.35,0.108212,-0.116114,-0.347875,-0.583593,-0.834492,-1.012239,-1.081373,-1.043095,-0.913982,-0.72318,-0.548222,-0.333804,-0.071609,0.141712,1.000087,1.310227,1.536617,1.604438,1.504517,1.401459,1.338466,1.349085,1.451419,1.523102,1.572579,1.297435,0.97378,0.654034,0.328182,0.025235,-0.276651,-0.532293,1
-0.867823,-0.576472,-0.375546,-0.262504,-0.174162,-0.081053,-0.006928,0.036368,0.077625,0.116141,0.027665,0.022445,0.102626,0.198544,0.243567,0.23501,0.188338,0.115929,-0.043517,-0.271762,-0.488944,-0.73779,-0.953802,-1.123666,-1.133402,-1.018579,-0.826276,-0.632135,-0.383891,-0.161729,0.055442,0.954162,1.243842,1.510347,1.570734,1.380883,1.430128,1.511461,1.369295,1.328963,1.429237,1.533744,1.248967,0.931211,0.625509,0.291486,-0.024354,-0.332528,-0.602532,2
-0.369921,-0.525185,-0.502394,-0.441851,-0.347517,-0.338605,-0.295846,-0.208248,-0.167364,-0.126549,-0.049131,-0.032998,0.045613,0.098869,0.117639,0.04915,-0.0863,-0.249046,-0.420277,-0.590987,-0.768675,-0.900012,-0.950637,-0.886022,-0.796892,-0.655648,-0.468972,-0.281502,-0.10681,0.094732,0.321404,1.500115,1.58718,1.572566,1.380187,1.26861,1.196854,1.21027,1.276304,1.364761,1.57187,1.53433,1.372687,1.178529,0.875345,0.588709,0.312357,0.059202,-0.169906,2
-0.688037,-0.649718,-0.61436,-0.524395,-0.440129,-0.328208,-0.248145,-0.152374,-0.074162,0.001112,0.082223,0.143511,0.240072,0.327329,0.338906,0.234044,0.136916,-0.027803,-0.219862,-0.404443,-0.594318,-0.746517,-0.87187,-0.936774,-0.923331,-0.847848,-0.695739,-0.508407,-0.341759,-0.148892,0.051827,1.119272,1.442786,1.580836,1.623313,1.471652,1.408685,1.34123,1.450713,1.566478,1.647543,1.581435,1.256365,0.960522,0.655644,0.343288,0.055402,-0.202781,-0.440084,1
-0.520371,-0.56495,-0.53227,-0.478835,-0.402365,-0.359251,-0.325867,-0.213257,-0.110749,-0.014304,0.018571,0.083207,0.158242,0.235774,0.277439,0.252609,0.202519,0.053885,-0.152518,-0.355074,-0.583465,-0.75136,-0.899205,-0.983465,-0.949752,-0.81375,-0.670771,-0.512722,-0.295569,-0.118488,0.102152,1.156757,1.373622,1.494757,1.380224,1.359557,1.403475,1.380224,1.390845,1.491886,1.522601,1.407207,1.236958,0.980824,0.688752,0.428857,0.155098,-0.080311,-0.323413,1
-0.604019,-0.781607,-0.650991,-0.530349,-0.400737,-0.287008,-0.18066,-0.096868,0.021872,0.084315,0.134014,0.181489,0.24415,0.263428,0.243971,0.167544,0.059305,-0.081016,-0.230693,-0.397151,-0.543149,-0.692265,-0.807645,-0.867031,-0.843237,-0.755497,-0.644106,-0.498973,-0.371329,-0.228766,-0.07207,1.07248,1.36632,1.424948,1.495955,1.472598,1.409064,1.429619,1.503663,1.587751,1.499459,1.373561,1.160305,0.916311,0.656152,0.370137,0.117267,-0.149595,-0.375837,1
-0.560572,-0.659853,-0.610015,-0.567125,-0.448089,-0.337145,-0.226052,-0.128183,-0.038782,0.025309,0.093403,0.115052,0.171957,0.258226,0.32707,0.3188,0.236032,0.07833,-0.067737,-0.270536,-0.449179,-0.638356,-0.796755,-0.862341,-0.932557,-0.879264,-0.760864,-0.598761,-0.424791,-0.25311,-0.052886,0.914731,1.168063,1.375807,1.382619,1.515049,1.395971,1.359186,1.333572,1.347196,1.48889,1.462186,1.267494,0.985932,0.741756,0.432891,0.153755,-0.113692,-0.333862,1
-0.73337,-0.471878,-0.414524,-0.360347,-0.312553,-0.26237,-0.214464,-0.166024,-0.174236,-0.111655,-0.037607,0.029353,0.154341,0.313455,0.452462,0.432509,0.386966,0.208546,-0.016682,-0.264381,-0.518519,-0.756782,-0.990489,-1.076388,-1.084796,-0.955899,-0.817216,-0.612066,-0.358688,-0.093343,0.166954,0.905999,1.213175,1.40581,1.467678,1.377969,1.361659,1.382469,1.413403,1.430557,1.561887,1.471896,1.254795,0.901133,0.627619,0.295387,-0.006306,-0.248801,-0.496949,2
-0.780393,-0.460629,-0.433237,-0.374572,-0.321792,-0.258783,-0.229178,-0.211033,-0.206638,-0.062078,0.022492,0.122042,0.249418,0.449512,0.573707,0.560845,0.39435,0.151325,-0.104001,-0.378733,-0.641079,-0.893547,-1.082937,-1.172931,-1.139851,-0.998478,-0.795651,-0.546686,-0.300018,-0.022414,0.257474,1.041163,1.34941,1.421708,1.493165,1.382477,1.318025,1.330075,1.363702,1.444967,1.566584,1.472429,1.183798,0.921368,0.582829,0.251463,-0.041511,-0.282364,-0.532296,2
-0.581608,-0.609296,-0.56634,-0.518329,-0.468533,-0.394843,-0.306712,-0.244395,-0.144175,0.040297,0.120985,0.185511,0.267786,0.379234,0.432417,0.353909,0.279773,0.072344,-0.125777,-0.327035,-0.537589,-0.720966,-0.866862,-0.929472,-0.981158,-0.882078,-0.762518,-0.607314,-0.414707,-0.226629,-0.004103,0.990925,1.291041,1.397118,1.463285,1.400006,1.37585,1.364297,1.398956,1.477989,1.642619,1.499782,1.264784,0.965561,0.671012,0.366617,0.095306,-0.138538,-0.350246,1
-0.708584,-0.557086,-0.500176,-0.435617,-0.386922,-0.274205,-0.212332,-0.176351,-0.087918,-0.010067,0.040937,0.087675,0.196285,0.323588,0.411602,0.396986,0.400426,0.24617,0.036934,-0.207992,-0.44823,-0.656246,-0.849763,-0.987357,-1.066212,-0.995427,-0.873595,-0.701966,-0.464616,-0.234553,0.012652,0.920888,1.245859,1.445603,1.417736,1.317588,1.325135,1.431088,1.327748,1.415123,1.501337,1.541976,1.247949,0.960279,0.649038,0.317216,0.058604,-0.251447,-0.507796,2
-0.840414,-0.622644,-0.501303,-0.415768,-0.346674,-0.26064,-0.186092,-0.12,-0.038792,0.043505,0.12984,0.234884,0.37964,0.484501,0.52108,0.468951,0.327892,0.140761,-0.055102,-0.267471,-0.525453,-0.759979,-0.957298,-1.07384,-1.138594,-1.033799,-0.868944,-0.682848,-0.449331,-0.190668,0.022514,0.810383,1.112247,1.393606,1.571913,1.479351,1.418516,1.435823,1.466502,1.544642,1.66264,1.460995,1.191437,0.860414,0.548744,0.23411,-0.047616,-0.367992,-0.611539,2
-0.780271,-0.720374,-0.602179,-0.50287,-0.419069,-0.317292,-0.235525,-0.121047,-0.038206,0.108208,0.210573,0.280218,0.373332,0.487273,0.512508,0.485084,0.356471,0.144139,-0.029203,-0.211962,-0.413287,-0.599051,-0.760385,-0.904114,-0.991281,-0.952912,-0.870391,-0.718381,-0.544326,-0.326884,-0.14208,0.754463,1.049356,1.372747,1.499336,1.360976,1.339705,1.451632,1.48963,1.503672,1.521845,1.387202,1.097472,0.790808,0.533148,0.233836,-0.045755,-0.322434,-0.531068,1
-0.609113,-0.553005,-0.510334,-0.460495,-0.364604,-0.311944,-0.265944,-0.226585,-0.100916,-0.017717,0.076648,0.172013,0.285128,0.361281,0.409303,0.355624,0.212051,0.068053,-0.164957,-0.396063,-0.601741,-0.65773,-0.771984,-0.937774,-1.028087,-0.946169,-0.816116,-0.68445,-0.457539,-0.238748,-0.000252,0.914035,1.190072,1.435091,1.475282,1.448986,1.416303,1.39473,1.378491,1.412227,1.476879,1.501578,1.350496,1.071911,0.769952,0.449375,0.16729,-0.117682,-0.370685,2
-0.466073,-0.516526,-0.495959,-0.459502,-0.383971,-0.318353,-0.238311,-0.171208,-0.134697,-0.072266,-0.002854,0.081093,0.154415,0.186993,0.203662,0.188143,0.176579,-0.0254,-0.187784,-0.421857,-0.59924,-0.767454,-0.92143,-0.979463,-0.96758,-0.858913,-0.700833,-0.514762,-0.285219,-0.047934,0.163659,1.303118,1.396821,1.465503,1.512057,1.432647,1.368049,1.355687,1.380264,1.477048,1.453326,1.529283,1.278467,0.999955,0.706742,0.386762,0.120465,-0.112643,-0.287465,2
-0.646051,-0.59219,-0.542057,-0.480623,-0.432224,-0.361628,-0.3587,-0.322052,-0.227995,-0.055266,0.09252,0.136346,0.203708,0.27426,0.397873,0.433877,0.403844,0.193877,-0.021144,-0.250614,-0.488706,-0.690342,-0.905276,-1.002395,-1.036634,-0.972304,-0.819853,-0.610352,-0.402409,-0.172037,0.03895,1.060385,1.359198,1.483582,1.460279,1.440762,1.295987,1.338807,1.32366,1.432314,1.464065,1.543881,1.381919,1.079028,0.741473,0.434416,0.150634,-0.141363,-0.417834,1
-0.605159,-0.462963,-0.451217,-0.368852,-0.284005,-0.245491,-0.203732,-0.123801,-0.14561,-0.138303,-0.046449,0.040183,0.120569,0.182493,0.196818,0.14213,0.102691,-0.070313,-0.313693,-0.542326,-0.808825,-0.929931,-1.008581,-1.036679,-0.937475,-0.774497,-0.586632,-0.38939,-0.176802,0.07873,0.306974,1.423064,1.768975,1.736204,1.556451,1.389287,1.269366,1.254992,1.341461,1.42871,1.515244,1.258788,1.038672,1.046686,0.794253,0.479556,0.158759,-0.120313,-0.379884,1
-0.782571,-0.415266,-0.395486,-0.351977,-0.261148,-0.22757,-0.172149,-0.161535,-0.056772,-0.109961,-0.053562,0.030846,0.190552,0.359642,0.430664,0.398247,0.257748,0.055804,-0.191752,-0.484225,-0.716127,-0.910257,-1.076192,-1.131011,-1.014869,-0.839113,-0.6496,-0.406619,-0.200099,0.053837,0.31433,1.104689,1.325171,1.325717,1.35577,1.216706,1.24512,1.310417,1.38637,1.461776,1.570241,1.506856,1.270802,0.941391,0.618674,0.291148,-0.020258,-0.316009,-0.562199,2
-0.280054,-0.719727,-0.688324,-0.580923,-0.475426,-0.348803,-0.226908,-0.11326,0.004134,0.110347,0.188218,0.141829,0.138789,0.153009,0.180274,0.133199,0.038361,-0.084132,-0.223426,-0.341928,-0.46959,-0.563486,-0.666973,-0.687019,-0.738174,-0.698729,-0.625066,-0.532299,-0.422192,-0.301669,-0.179244,1.004679,1.248882,1.374612,1.303215,1.295958,1.338325,1.345975,1.280266,1.21593,1.273401,1.338914,1.182192,0.972707,0.757103,0.511036,0.270737,0.123411,-0.078954,1
-0.809335,-0.572184,-0.533445,-0.482014,-0.417719,-0.324121,-0.289557,-0.197069,-0.140475,0.007899,0.052788,0.149731,0.264591,0.379169,0.534549,0.55299,0.429966,0.239681,0.035994,-0.220307,-0.508023,-0.741489,-0.936107,-1.029595,-1.078988,-1.019307,-0.875656,-0.694183,-0.461315,-0.19431,0.075977,0.842574,1.17845,1.484303,1.540445,1.426696,1.373971,1.383247,1.357617,1.35664,1.428161,1.488941,1.346388,1.037363,0.720037,0.383893,0.053289,-0.263573,-0.534715,2
-0.554552,-0.710728,-0.616103,-0.487119,-0.380407,-0.278332,-0.197868,-0.111199,-0.047071,0.016284,0.150666,0.177131,0.190956,0.244872,0.33751,0.349732,0.269453,0.169101,0.031887,-0.145101,-0.287195,-0.451396,-0.621051,-0.791184,-0.900737,-0.930869,-0.860282,-0.749198,-0.613863,-0.478149,-0.31759,0.581669,0.869031,1.146011,1.271255,1.34761,1.429808,1.473244,1.485321,1.433314,1.435456,1.375853,1.297161,1.030115,0.739306,0.468618,0.1856,-0.073499,-0.311075,1
-0.738601,-0.47963,-0.445204,-0.38476,-0.313831,-0.248132,-0.210138,-0.19546,-0.155266,-0.066422,0.024978,0.104315,0.210209,0.387007,0.508518,0.499743,0.443039,0.191169,-0.026924,-0.278611,-0.511221,-0.734935,-0.951169,-1.039232,-1.060215,-0.972996,-0.812036,-0.638769,-0.41662,-0.157967,0.088123,0.796281,1.107666,1.323241,1.346949,1.330084,1.301732,1.362592,1.363814,1.414163,1.45718,1.46769,1.287312,0.950262,0.629516,0.323043,0.033117,-0.245981,-0.486584,2
-0.68912,-0.556643,-0.479298,-0.409913,-0.34908,-0.251841,-0.185535,-0.10657,-0.015008,-0.016696,0.050378,0.114779,0.206149,0.307543,0.347178,0.361643,0.220069,0.007972,-0.215709,-0.454037,-0.672213,-0.862384,-1.002235,-1.063629,-0.977721,-0.80839,-0.653972,-0.470352,-0.291841,-0.086188,0.111049,1.083481,1.345918,1.364325,1.381823,1.386887,1.38522,1.38434,1.421277,1.494603,1.439593,1.342097,1.242326,0.982982,0.686035,0.392909,0.092808,-0.198711,-0.444681,1
-0.699152,-0.514186,-0.463043,-0.414529,-0.336936,-0.232038,-0.197505,-0.169343,-0.14199,-0.043597,0.003643,0.09647,0.214127,0.381659,0.548793,0.516598,0.403953,0.146604,-0.076134,-0.31889,-0.56241,-0.752571,-0.966753,-1.068244,-1.085752,-0.946385,-0.789809,-0.631186,-0.405513,-0.180131,0.093323,0.974941,1.23122,1.331519,1.414338,1.399057,1.357954,1.360857,1.374303,1.400585,1.469957,1.417088,1.154483,0.895271,0.636456,0.340968,0.068645,-0.192371,-0.453417,1
-0.751717,-0.435465,-0.385728,-0.337282,-0.2881,-0.197652,-0.124863,-0.078348,-0.017168,-0.131586,-0.098821,0.027005,0.172259,0.246944,0.21257,0.143281,0.02546,-0.140154,-0.426413,-0.708316,-0.933878,-1.1245,-1.145972,-1.047692,-0.896138,-0.690175,-0.461257,-0.218279,0.03963,0.319444,0.545501,1.524959,1.577823,1.367335,1.268366,1.359369,1.262091,0.984014,1.029636,1.252435,1.498407,1.557546,1.421405,1.116535,0.763388,0.425472,0.097309,-0.209927,-0.481341,1
