@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute target {1,2}

@data
-0.64071,-0.641261,-0.331224,-0.242563,-0.145642,-0.133527,-0.124165,-0.115905,-0.11205,-0.108746,-0.101037,-0.086168,-0.07956,-0.077357,0.281507,0.275633,0.275633,0.269025,0.266088,0.852754,0.95922,0.874047,0.806496,0.749224,0.694156,0.664051,0.629542,0.611186,0.592095,0.575207,0.564928,0.552446,-0.467427,-0.463756,-0.465224,-0.466693,-0.46963,-0.468896,-0.46963,-0.470364,-0.473301,-0.471833,-0.471833,-0.471098,-0.473301,-0.470364,2
0.064961,0.064961,0.07397,0.069465,0.069465,0.069465,0.069465,0.718125,0.321722,-0.052158,-0.052158,-0.052158,-0.061167,-0.056663,-0.136244,-0.14225,-0.148256,-0.14225,-0.130238,-0.14225,-0.136244,3.629585,-0.148256,-0.304415,-0.316427,-0.310421,-0.304415,-0.304415,-0.304415,-0.310421,-0.304415,-0.298409,-0.304415,-0.298409,-0.310421,-0.136244,-0.130238,-0.136244,-0.136244,-0.136244,0.025921,0.031927,0.031927,0.031927,0.025921,0.031927,2
-0.699913,-0.699553,-0.699553,-0.698832,-0.698111,-0.698111,-0.698111,-0.698111,-0.698111,-0.397408,-0.304745,-0.263281,-0.264002,-0.263281,0.040186,0.040186,0.04259,0.043071,0.041628,0.031052,0.009899,-0.005965,-0.013176,0.279595,0.96513,0.964169,0.964649,0.96513,0.96513,0.966092,0.967053,0.967534,0.968495,0.970418,0.97138,0.964169,0.952631,-0.007888,-0.008369,-0.007888,-0.006926,-0.467956,-0.547278,-0.547278,-0.546317,-0.546317,2
-0.653288,-0.608874,-0.617112,-0.608874,-0.597413,-0.589533,-0.578072,-0.568759,-0.568759,-0.569834,-0.340603,-0.401134,-0.028635,0.089204,0.625746,0.686397,0.715528,0.734153,0.752301,0.76424,0.767583,0.787163,0.769015,0.769015,0.767583,0.767583,0.769015,0.769015,0.769015,0.769015,0.769015,0.769015,0.76615,0.767583,0.759942,-0.257746,-0.334156,-0.355646,-0.734354,-0.834165,-0.847537,-0.850402,-0.851835,-0.851835,-0.573893,-0.466919,2
-0.08312,-0.061457,-0.077612,-0.071002,-0.075413,-0.073772,-0.084732,-0.068863,-0.08176,-0.070182,-0.081626,-0.059553,-0.119368,0.27053,0.353153,-0.106304,-0.337471,-0.221578,-0.229723,-0.170389,-0.15944,-0.111448,-0.127149,-0.07645,-0.127267,0.121148,0.318551,0.260892,0.29167,0.273396,0.282385,0.269004,0.268519,0.284202,0.269043,0.287624,0.248942,0.297302,0.214842,0.667303,-0.101572,-0.398947,-0.350555,-0.415601,-0.385139,-0.405037,1
-0.532083,-0.531186,-0.531186,-0.030596,-0.043156,-0.043156,-0.042259,-0.041362,-0.041362,-0.039567,-0.041362,-0.040465,-0.041362,-0.041362,0.285188,0.285188,0.285188,0.286384,0.286384,1.013645,1.004076,1.004076,1.004076,1.005272,0.379684,0.353369,0.350976,0.34978,0.34978,0.348584,-0.338008,-0.367911,-0.369108,-0.369108,-0.369108,-0.369108,-0.369108,-0.369108,-0.369108,-0.369108,-0.369108,-0.369108,-0.367911,-0.367911,-0.367911,-0.370304,2
-0.650499,-0.651206,-0.651206,-0.651206,-0.651206,-0.65156,-0.651206,-0.279886,-0.223658,-0.222243,-0.220121,-0.218353,-0.216939,-0.218353,0.073516,0.058428,0.032966,0.021178,0.014577,0.013162,0.976945,0.977888,0.979774,0.980717,0.982131,0.982603,0.983074,0.983546,0.983546,0.98496,0.98496,0.987318,0.988733,0.16169,0.025422,0.025893,-0.501735,-0.502678,-0.501264,-0.500321,-0.499378,-0.498906,-0.497492,-0.497492,-0.49702,-0.496549,2
-0.688916,-0.688916,-0.69,-0.688374,-0.688916,-0.68729,-0.68729,-0.686748,-0.462882,-0.277501,-0.191315,-0.178306,-0.162586,-0.157708,0.192095,0.199322,0.202213,0.207272,0.212331,0.222449,0.228954,0.223172,0.359769,0.888086,0.958914,0.838217,0.760885,0.700176,0.644525,0.612002,0.584538,0.565747,0.549847,0.533947,0.521661,0.513711,0.202936,0.195708,0.195708,0.197154,0.197154,-0.411387,-0.510401,-0.511847,-0.511847,-0.514015,2
-0.698225,-0.697867,-0.696792,-0.696434,-0.696076,-0.696076,-0.696076,-0.50367,-0.315565,-0.26182,-0.261104,-0.260387,-0.258596,-0.256804,0.046434,0.045001,0.034013,0.021114,0.006782,-0.005161,-0.015193,-0.020448,0.95794,0.956984,0.958418,0.959373,0.959851,0.961284,0.962239,0.963673,0.965106,0.966061,0.967972,0.966539,0.967017,0.005349,-0.00946,-0.007549,-0.007072,-0.007072,-0.545949,-0.546427,-0.544994,-0.544994,-0.544994,-0.544516,2
-0.697135,-0.698032,-0.699824,-0.699824,-0.700721,-0.198808,-0.208667,-0.20777,-0.208667,-0.208667,-0.208667,-0.209563,-0.211355,-0.212252,0.13371,0.13371,0.134905,0.134905,0.134905,0.134905,0.872239,0.861484,0.863874,0.861484,0.860289,0.861484,0.861484,0.861484,0.862679,0.861484,0.861484,0.861484,0.861484,0.13849,0.1361,0.13371,-0.500852,-0.529532,-0.529532,-0.528337,-0.529532,-0.530727,-0.528337,-0.529532,-0.530727,-0.530727,2
-0.424282,-0.427408,-0.430535,-0.434356,-0.432966,-0.431924,-0.431924,-0.42984,-0.431924,-0.432966,-0.211689,-0.261711,0.11276,0.21732,0.78933,0.821752,0.863437,0.864827,0.868995,0.88428,0.866216,0.864827,0.864827,0.864827,0.864827,0.864827,0.427597,0.408144,0.406292,0.402123,0.402123,0.402123,0.397955,-0.590906,-0.663623,-0.685855,-0.694656,-0.694656,-0.699287,-0.703456,-0.703456,-0.703456,-0.433893,-0.355154,-0.175909,-0.08976,2
-0.670848,-0.670848,-0.235852,-0.165926,-0.175007,-0.174099,-0.173191,-0.173191,-0.173191,-0.175007,-0.173191,-0.173191,-0.173191,-0.172283,0.159792,0.161003,0.159792,0.159792,0.159792,0.889932,0.885088,0.88751,0.886299,0.88751,0.886299,0.88751,0.886299,0.886299,0.88751,0.888721,0.88751,0.251816,-0.500119,-0.504962,-0.504962,-0.504962,-0.504962,-0.503752,-0.504962,-0.503752,-0.503752,-0.504962,-0.504962,-0.504962,-0.504962,-0.503752,2
0.731176,0.736824,0.725527,0.725527,0.731176,0.731176,0.78766,0.42616,0.296246,0.273652,0.211519,0.200222,0.200222,0.200222,-0.172575,-0.165043,-0.165043,-0.172575,-0.157512,-0.14245,-0.149981,-0.134918,-0.428637,-0.488887,-0.541606,-0.526544,-0.511481,-0.496419,-0.481356,-0.473825,-0.466294,-0.458762,-0.451231,-0.4437,-0.4437,-0.4437,-0.119856,-0.134918,-0.134918,-0.14245,-0.14245,-0.14245,-0.14245,-0.14245,-0.14245,-0.14245,2
0.448622,0.448622,0.44398,0.1655,-0.048001,-0.057284,-0.071208,-0.075849,-0.080491,-0.089773,-0.099056,-0.103697,-0.11298,-0.122263,-0.358971,-0.352782,-0.352782,-0.358971,-0.352782,-0.990192,-0.823104,-0.736466,-0.68077,-0.668393,0.043278,0.068032,0.080409,0.080409,0.092786,0.092786,0.092786,0.098974,0.340324,0.327947,0.327947,0.321759,0.309382,0.309382,0.303193,0.290816,0.290816,0.284628,0.272251,0.266062,0.259874,0.259874,2
0.529664,0.534308,0.311394,0.097769,0.042041,0.037397,0.028109,0.032753,0.028109,0.018821,0.028109,0.037397,0.037397,0.042041,-0.306261,-0.306261,-0.306261,-0.312453,-0.78924,-0.622055,-0.510599,-0.473446,-0.461062,-0.448678,-0.442486,-0.436294,-0.430102,-0.430102,-0.42391,-0.42391,-0.42391,0.201486,0.356287,0.343903,0.350095,0.343903,0.356287,0.356287,0.356287,0.350095,0.356287,0.356287,0.350095,0.350095,0.356287,0.356287,2
-0.627551,-0.627551,-0.628442,-0.627551,-0.192479,-0.126505,-0.134529,-0.133637,-0.134529,-0.132746,-0.133637,-0.131854,-0.131854,-0.132746,0.197124,0.197124,0.197124,0.197124,0.921055,0.918678,0.918678,0.918678,0.921055,0.919866,0.918678,0.917489,0.919866,0.919866,0.919866,0.922244,0.263693,-0.429331,-0.461427,-0.461427,-0.461427,-0.461427,-0.461427,-0.461427,-0.461427,-0.461427,-0.460238,-0.462616,-0.462616,-0.462616,-0.462616,-0.462616,2
-0.13466,-0.128625,-0.125332,-0.118748,-0.115456,-0.109969,-0.10119,-0.087473,-0.079242,-0.083632,-0.08857,-0.093508,0.32624,0.396472,0.850422,0.769948,0.708494,0.653625,0.621435,0.594367,0.57754,0.56364,0.551203,0.543156,0.534376,0.526329,0.235157,0.232231,-0.453998,-0.464972,-0.466435,-0.467167,-0.467167,-0.467167,-0.467167,-0.467898,-0.467898,-0.465704,-0.465704,-0.466435,-0.464972,-0.464972,-0.464972,-0.46424,0.032508,0.177362,2
0.495082,0.485583,0.490333,0.17686,0.001125,-0.013124,-0.05587,-0.06062,-0.06062,-0.05587,-0.06062,-0.05587,-0.05587,-0.06062,-0.309182,-0.309182,-0.302849,-0.309182,-0.309182,-0.733479,-0.64482,-0.556161,-0.524497,-0.505498,-0.499165,-0.492833,-0.4865,-0.4865,-0.480167,0.197441,0.210107,0.21644,0.374759,0.349428,0.362094,0.362094,0.362094,0.362094,0.343095,0.336763,0.336763,0.33043,0.324097,0.317764,0.305099,0.298766,2
-0.677028,-0.676314,-0.676314,-0.675957,-0.676671,-0.676671,-0.676671,-0.480946,-0.303437,-0.247005,-0.248077,-0.245934,-0.243434,-0.241291,0.061582,0.062058,0.050629,0.034914,0.012056,0.003008,-0.001754,-0.004136,-0.00604,0.306833,0.969725,0.970678,0.968296,0.972106,0.973535,0.974487,0.97544,0.974963,0.977345,0.978773,0.979249,0.970678,0.955915,0.023009,-0.526068,-0.525115,-0.524639,-0.523687,-0.522734,-0.52321,-0.521782,-0.521782,2
0.547659,0.541312,0.547659,0.281095,0.071652,0.052611,0.046265,0.046265,0.046265,0.033571,0.046265,0.039918,0.058958,0.077998,-0.262611,-0.271074,-0.271074,-0.262611,-0.271074,-0.897288,-0.634955,-0.533407,-0.482632,-0.465708,-0.457245,-0.440321,-0.440321,-0.431858,-0.414934,-0.414934,-0.414934,-0.414934,-0.262611,0.363603,0.363603,0.363603,0.372065,0.380527,0.372065,0.363603,0.372065,0.372065,0.372065,0.363603,0.363603,0.372065,2
0.456412,0.456412,0.154658,-0.027352,-0.027352,-0.022562,-0.022562,-0.022562,-0.017772,-0.027352,-0.022562,-0.022562,-0.027352,-0.032142,-0.36902,-0.362634,-0.36902,-0.362634,-0.375406,-0.80329,-0.726654,-0.630859,-0.598928,-0.579769,-0.579769,0.090795,0.103568,0.109954,0.103568,0.11634,0.122727,0.122727,0.288771,0.275998,0.282385,0.282385,0.282385,0.282385,0.275998,0.275998,0.275998,0.282385,0.282385,0.282385,0.282385,0.275998,2
-0.537734,-0.542005,-0.539869,-0.533462,-0.532038,-0.532038,-0.534174,-0.533106,-0.534174,-0.534174,-0.308487,-0.362239,0.007972,0.122951,0.692625,0.729172,0.771888,0.785653,0.790399,0.793247,0.818877,0.800841,0.797518,0.794671,0.796094,0.794671,0.794671,0.794671,0.796094,0.794671,0.797518,0.796094,0.797518,0.758124,-0.222935,-0.751673,-0.788219,-0.801509,-0.807679,-0.809103,-0.810527,-0.811951,-0.811951,-0.526698,-0.432247,-0.263754,2
0.10229,0.091841,0.107515,0.117964,0.107515,0.107515,0.107515,0.107515,0.5307,0.196332,-0.012649,-0.012649,-0.023098,-0.028322,-0.118881,-0.118881,-0.104949,-0.111915,-0.111915,-0.125847,-0.118881,-0.125847,3.670631,-0.063152,-0.327861,-0.327861,-0.320895,-0.313929,-0.313929,-0.320895,-0.320895,-0.320895,-0.320895,-0.313929,-0.313929,-0.320895,-0.125847,-0.118881,-0.118881,-0.118881,-0.118881,-0.118881,-0.125847,-0.125847,0.069202,0.069202,2
-0.648735,-0.648735,-0.648381,-0.27891,-0.220517,-0.220517,-0.219101,-0.217686,-0.215562,-0.216624,-0.220517,-0.232549,-0.248475,-0.257676,0.018837,0.016006,0.015062,0.016478,0.98286,0.983332,0.984276,0.98522,0.986163,0.986635,0.987579,0.99041,0.991826,0.992298,0.993241,0.992769,0.981916,0.045734,-0.498328,-0.4988,-0.4988,-0.497384,-0.498328,-0.497384,-0.497384,-0.496912,-0.496441,-0.496441,-0.495497,-0.495497,-0.495969,-0.495497,2
-0.669456,-0.669456,-0.668561,-0.668561,-0.668561,-0.669456,-0.230693,-0.165326,-0.17428,-0.172489,-0.173385,-0.172489,-0.173385,-0.17428,0.160016,0.157628,0.157628,0.160016,0.157628,0.16121,0.160016,0.158822,0.889498,0.885916,0.885916,0.885916,0.885916,0.88711,0.888304,0.88711,0.88711,0.885916,0.885916,0.885916,0.885916,-0.500219,-0.503801,-0.503801,-0.503801,-0.503801,-0.503801,-0.502607,-0.502607,-0.502607,-0.502607,-0.502607,2
-0.501481,-0.498992,-0.500414,-0.501481,-0.500414,-0.501481,-0.502548,-0.503615,-0.504682,-0.502548,-0.276365,-0.327221,0.046906,0.155019,0.738259,0.767184,0.811282,0.825033,0.825033,0.848742,0.825033,0.826456,0.827878,0.826456,0.826456,0.820766,0.825033,0.825033,0.823611,0.822188,0.825033,0.827878,0.635362,-0.646817,-0.737859,-0.76062,-0.772949,-0.772949,-0.775794,-0.779113,-0.779113,-0.78101,-0.495554,-0.41684,-0.251352,-0.156991,2
-0.607362,-0.605143,-0.374939,-0.237926,-0.120328,-0.101468,-0.093702,-0.08871,-0.079834,-0.071514,-0.053208,-0.047661,-0.048771,-0.054318,0.310866,0.306428,0.30273,0.296073,0.292375,0.861876,0.975777,0.896638,0.813802,0.76055,0.720611,0.68289,0.66514,0.639253,0.622242,0.604491,-0.106275,-0.119588,-0.430225,-0.435403,-0.431705,-0.432444,-0.433184,-0.435403,-0.430965,-0.430225,-0.435403,-0.434663,-0.433184,-0.436882,-0.43984,-0.43984,2
0.570486,0.585861,0.555111,2.015716,0.26299,0.23224,0.216866,0.216866,0.139992,0.186116,0.201491,0.23224,0.23224,0.186116,-0.075256,-0.075256,-0.054756,-0.136755,1.195727,-0.649248,-0.669748,-0.669748,-0.649248,-0.690247,-0.649248,-0.690247,-0.669748,-0.649248,-0.669748,-0.669748,-0.649248,-0.075256,-0.075256,-0.075256,-0.075256,-0.075256,-0.075256,-0.095755,-0.075256,-0.095755,-0.075256,-0.075256,-0.095755,-0.075256,-0.075256,0.457737,2
-0.747791,-0.747791,-0.74595,-0.74595,-0.233178,-0.245145,-0.245145,-0.243304,-0.244225,-0.243304,-0.244225,-0.243304,-0.243304,-0.243304,0.096703,0.091793,0.090566,0.091793,0.091793,0.829498,0.831953,0.830726,0.829498,0.828271,0.830726,0.830726,0.828271,0.829498,0.830726,0.830726,0.829498,0.831953,0.124935,0.093021,0.093021,0.093021,0.093021,0.094248,-0.577174,-0.575946,-0.578401,-0.578401,-0.577174,-0.578401,-0.579629,-0.579629,2
-0.685,-0.685899,-0.686797,-0.685899,-0.685,-0.685,-0.245611,-0.180017,-0.189901,-0.188104,-0.186307,-0.187205,-0.185408,-0.186307,0.146156,0.146156,0.144958,0.144958,0.146156,0.144958,0.880568,0.874578,0.87338,0.874578,0.874578,0.87338,0.875776,0.875776,0.875776,0.875776,0.878172,0.875776,0.875776,0.150948,0.147354,0.147354,-0.487619,-0.518769,-0.517571,-0.518769,-0.517571,-0.518769,-0.518769,-0.518769,-0.517571,-0.518769,2
-0.748305,-0.747949,-0.747593,-0.746882,-0.746527,-0.391318,-0.33585,-0.306338,-0.303493,-0.301004,-0.298871,-0.296737,-0.294248,-0.293182,0.017937,0.016989,0.010352,-0.004345,-0.014775,-0.02236,-0.031368,0.931501,0.926286,0.920123,0.918701,0.918701,0.919175,0.922494,0.92202,0.922494,0.923442,0.924864,0.926761,0.927709,-0.039901,-0.040849,-0.040375,-0.039901,-0.039901,-0.039427,-0.039427,-0.585574,-0.593634,-0.592686,-0.590789,-0.589841,2
0.386375,0.386375,0.473252,0.021491,-0.117513,-0.105929,-0.094346,-0.088554,-0.088554,-0.094346,-0.111721,-0.105929,-0.111721,-0.117513,-0.451507,-0.451507,-0.451507,-0.451507,-0.459229,0.21262,-0.335671,-0.227557,-0.088554,-0.049942,-0.042219,-0.034497,-0.019052,-0.01133,-0.01133,-0.003607,-0.003607,-0.003607,-0.003607,0.197175,0.197175,0.197175,0.189453,0.189453,0.197175,0.197175,0.204898,0.197175,0.204898,0.204898,0.197175,0.204898,2
-0.335853,-0.395118,-0.382694,-0.384592,-0.39349,-0.370826,-0.41108,-0.317805,-0.197074,0.020767,0.311291,0.367729,0.423825,0.424078,0.858044,0.495626,0.479743,0.481162,0.506231,0.473577,0.471247,0.476436,0.466532,0.488096,0.455775,0.507714,0.420943,0.575321,-0.051695,-0.729814,-0.598572,-0.686728,-0.649555,-0.666789,-0.6849,-0.520429,-0.183884,-0.093056,-0.029479,-0.019798,-0.006768,-0.009841,-0.008785,-0.00984,-0.009315,-0.009408,1
-0.643478,-0.643117,-0.642757,-0.440878,-0.274329,-0.220254,-0.215928,-0.214486,-0.213765,-0.212684,-0.21701,-0.227825,-0.241524,-0.256304,0.009743,0.008782,0.00782,0.009262,0.009262,0.009743,0.995102,0.996544,0.999427,1.000389,1.000869,1.000389,1.000869,1.002792,1.003753,1.007118,1.00856,1.006637,0.548085,-0.481975,-0.496395,-0.495434,-0.495914,-0.494953,-0.494472,-0.493992,-0.493511,-0.49303,-0.492069,-0.492069,-0.491588,-0.490627,2
0.495456,0.495456,0.495456,0.2362,0.017174,0.008234,0.008234,0.008234,0.012704,0.012704,0.008234,0.008234,0.008234,0.003764,-0.34042,-0.34638,-0.34638,-0.35234,-0.34638,-0.92449,-0.775493,-0.698014,-0.656295,-0.638415,-0.632455,-0.620535,-0.620536,0.064853,0.070813,0.070813,0.082733,0.088693,0.327089,0.321129,0.321129,0.321129,0.321129,0.321129,0.321129,0.321129,0.321129,0.321129,0.321129,0.321129,0.321129,0.315169,2
0.566321,0.551813,0.561485,0.566321,0.556649,0.566321,0.730745,0.256817,0.097229,0.102065,0.102065,0.102065,0.106901,0.106901,-0.299323,-0.299323,-0.292875,-0.299323,-0.273531,-0.273531,-0.260635,-0.396043,-0.583035,-0.499211,-0.421835,-0.402491,-0.389595,-0.383147,-0.370251,-0.370251,-0.363803,-0.363803,-0.363803,-0.357355,-0.363803,-0.254187,-0.254187,-0.254187,-0.247739,-0.260635,0.345477,0.384165,0.384165,0.377717,0.390613,0.384165,2
-0.853628,-0.81327,-0.76884,-0.702195,-0.69627,-0.691457,-0.688125,-0.692568,-0.691457,-0.691457,-0.445979,-0.510033,-0.135707,-0.019818,0.581966,0.61208,0.624916,0.642194,0.655029,0.671814,0.691067,0.69551,0.691067,0.703409,0.692548,0.694029,0.694029,0.692548,0.691067,0.691067,0.689586,0.691067,0.691067,0.689586,0.691067,0.691067,0.367219,-0.405375,-0.459185,-0.471527,-0.479426,-0.485843,-0.487324,-0.490286,-0.488805,-0.26616,2
-0.633332,-0.633332,-0.632736,-0.63214,-0.633332,-0.243037,-0.154848,-0.146506,-0.126246,-0.1185,-0.113733,-0.104199,-0.092282,-0.083343,0.274973,0.266234,0.261467,0.259083,0.896268,1.010675,0.906596,0.816024,0.734985,0.691288,0.658714,0.624551,0.606277,0.58721,0.57847,0.570525,0.558608,0.547485,0.230482,0.229687,-0.448811,-0.458345,-0.45755,-0.459934,-0.460728,-0.461523,-0.462317,-0.460728,-0.461523,-0.461523,-0.459934,-0.459934,2
-0.62927,-0.628379,-0.628379,-0.132433,-0.135995,-0.135105,-0.135105,-0.134214,-0.134214,-0.135105,-0.134214,-0.134214,-0.133324,-0.134214,0.195229,0.196416,0.195229,0.195229,0.919411,0.914662,0.914662,0.914662,0.915849,0.915849,0.915849,0.915849,0.914662,0.915849,0.915849,0.289017,0.259337,-0.430416,-0.46247,-0.46247,-0.46247,-0.463658,-0.463658,-0.463658,-0.463658,-0.463658,-0.463658,-0.463658,-0.463658,-0.463658,-0.463658,-0.463658,2
