@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute target {1,2}

@data
1.538086,-1.078459,0.873327,1.483221,-0.585643,1.547841,0.277109,0.336423,-0.151893,-0.056993,1.678352,-0.691521,1.234282,-1.011628,-0.707473,-1.617962,-0.017946,5.929521,0.444404,-0.775596,1.712215,-0.569392,-1.392775,-1.039125,1.164191,-0.25228,-1.454101,0.371511,-0.69331,2.806846,-0.876581,-0.601788,1.369691,-1.439083,-1.150886,-1.073386,-1.056898,-1.132924,1.10085,0.848367,0.55741,1.399226,-1.325897,-1.125106,1.256049,-0.227107,-0.150377,-1.86092,0.480978,-0.828424,-0.973931,-0.336748,-1.179936,-1.046632,-1.078662,-1.324479,-0.122515,-0.688272,-0.774354,-0.813115,-0.842265,-0.877654,-0.947005,-1.21715,3.531127,-0.493448,-0.534379,-0.4559,0.480997,-1.225429,-0.962003,-0.895214,-0.844297,-0.956337,1.282012,-1.128575,1.021316,2.399039,3.428227,-0.652464,-0.354185,1.115675,2.291583,-1.179424,0.360122,-1.505199,-1.219994,-1.129489,-1.088914,-1.079348,-1.161104,-0.757465,1.503239,-1.186733,-1.422274,3.392821,0.873993,0.702128,-1.104641,1.297357,-1.23832,1.049919,-0.285849,-0.68297,3.958806,-0.714216,1.653507,-0.08517,4.061088,-0.884961,-0.198873,1.86789,-1.721297,-1.707013,-0.124245,-1.138924,0.566798,-0.947055,-0.121959,-0.674441,-1.13695,3.311945,0.480468,-0.435342,0.894146,-0.974321,-0.757489,1.683697,2.129096,-0.848535,-0.463952,1.663621,-0.132563,0.300048,-0.015062,-0.895962,0.24821,2.416109,-1.997599,-0.217191,0.71015,0.134063,1.791127,-0.592859,-1.219914,0.375232,-0.487719,-0.606788,-0.637503,-0.604344,-0.212541,-1.144632,0.113375,0.912736,1
0.875571,0.860778,-0.797596,-0.954237,1.435255,-1.3156,-1.193171,-1.352058,0.696397,0.382939,0.651428,0.34719,1.821579,2.435271,-1.167089,-0.928211,-0.768713,0.893377,-1.822339,-0.213651,0.802927,-0.298194,1.052338,-1.184154,0.974055,-0.278176,-0.139697,3.085104,-0.283767,1.119559,-1.283776,2.371281,0.571594,1.558018,0.399289,1.04544,-0.733622,1.478953,-0.897158,1.288306,-1.344106,1.026284,-1.216373,1.766577,3.084696,-1.881219,0.020668,-1.009463,-1.099745,0.455103,0.677687,-1.182426,0.981515,0.994458,0.521103,-1.292823,1.117377,1.192454,-1.477136,0.944929,0.662722,0.096581,2.208514,0.256818,-0.8607,2.707823,-0.714288,-1.448508,1.232764,-1.076547,0.850418,0.992909,-1.40021,-0.827681,-1.800306,0.868895,-1.136235,-1.548037,1.921278,1.504623,-1.082997,-1.010401,-1.001431,-1.001835,-1.005852,-1.01848,-1.123555,0.989855,-1.340602,-1.201364,-1.234369,-1.485235,0.291566,-0.740248,-0.85923,-0.907289,-0.937192,-0.9657,-1.022559,1.394085,-0.770402,1.241224,-1.166039,-1.168117,-1.43441,1.254303,0.679782,-0.888706,-1.133292,2.158194,2.173464,-1.141599,2.504985,0.593973,-0.703218,-0.825319,-0.914621,-1.159829,-0.327534,-0.912772,3.069785,1.427854,-0.796726,-0.555399,0.548102,-0.623372,1.408285,-0.788612,-0.972374,-0.970288,-1.003269,-1.222247,0.698913,0.534237,2.483972,0.768418,-0.144767,1.421644,2.147355,0.633064,0.729329,-0.629852,-1.440197,3.392966,-1.431325,-1.15619,-1.019977,-0.828053,0.466835,-1.860932,-1.533397,-1.677268,-1.106384,1.926805,2
-1.340645,2.519569,0.902027,0.222625,-0.713546,-0.552034,1.520331,0.888988,-1.339109,1.987788,2.167978,0.976008,-1.252374,0.494349,0.817357,-1.111916,2.525578,-2.187011,-0.009153,-0.95267,0.300346,-0.913587,-2.448082,0.344734,3.130304,-1.958918,1.343435,1.781438,-0.837356,0.005652,1.78146,1.029295,0.791646,-0.960764,-1.133597,-1.350863,0.480365,1.943359,-1.420218,-1.183044,-0.520952,0.796236,0.639963,-1.608038,0.222616,-1.339734,2.610594,-1.46785,-1.12284,0.676369,1.959019,0.232544,-0.615059,-1.055907,-0.818978,-1.475848,-1.438962,-1.603589,-0.011645,-1.415294,0.83095,-0.797913,-0.970715,2.619393,-1.424632,-1.537633,0.663298,1.531216,-0.994867,0.951257,-0.519331,0.538324,-1.56414,0.648017,-0.348312,0.150956,-1.013333,-1.021904,1.254113,0.632602,1.667821,-1.747887,2.459093,0.276232,-1.286826,-0.002785,2.061044,-1.150326,2.190187,0.68402,0.048562,1.517744,0.734427,-0.277844,0.286856,-0.576692,-1.216348,-0.047892,0.424813,0.220953,2.603505,0.069873,0.399862,-1.897606,2.31523,1.643374,-1.532547,0.508597,-1.61827,-1.550163,-1.692608,-0.406966,0.361557,-0.268309,-0.022771,1.817798,-0.006551,1.060663,-1.829585,-0.314302,0.383949,1.148152,-0.547279,0.131194,0.525412,-1.454703,-2.248158,1.008799,-1.036339,0.135562,-0.619207,0.876186,1.447434,-1.44076,-1.726234,1.855808,1.579776,-0.710041,-0.856249,-0.906629,-0.910871,-0.846116,1.993633,-1.435912,-1.349918,-0.435236,-2.541121,0.526569,1.645111,-0.519179,2.60477,-0.759625,-0.749083,0.76464,1
1.374672,0.463418,-2.012384,-0.756291,1.208936,-1.149532,0.718973,-0.342941,-0.15111,-0.066299,0.109171,-1.707976,-1.776146,-0.191453,-0.814934,0.888218,-1.236982,0.753716,-0.510418,0.452269,-1.292373,-0.97046,0.069836,0.687407,1.846335,-1.829086,-1.868258,2.913654,2.884979,3.815364,1.500734,1.51442,0.703009,-0.321869,-0.45984,0.51867,1.481726,-0.874165,-0.840455,-0.844758,-0.845944,3.199371,-0.770345,-1.542099,-0.510514,3.218824,-0.31833,-1.316254,-0.683115,-0.639346,0.982737,-0.542433,-0.469635,-0.165192,-2.115478,-1.995758,-0.941385,-1.574102,1.987779,-1.166963,-1.277341,0.147575,1.306667,-1.31041,0.821554,-1.856566,0.925413,1.707889,2.360403,-0.12935,2.093354,-0.748355,0.948155,2.655224,2.62459,0.05822,2.338606,3.103773,1.853446,0.04761,2.703876,2.305288,0.698297,2.283601,1.521909,2.494433,-0.763226,2.068165,-1.511023,1.228177,-0.435914,1.158896,-1.547534,1.677421,-1.249787,2.843324,-1.643322,2.934646,-1.564234,-0.345574,-0.989303,0.918737,-1.125571,-1.039115,-1.041482,-1.049788,-1.057838,-1.067041,-1.142862,1.417567,-1.586588,-1.463651,-1.67385,0.309287,-1.099555,-1.535478,0.963343,-1.075547,1.538987,-0.193438,-1.184381,-1.255705,0.764523,-0.617593,-0.720549,-0.711352,-0.206466,0.45344,-0.75308,-0.845828,-0.813952,0.571621,0.56064,0.593363,-1.116714,-1.325596,-1.277348,-0.803537,-0.93868,-0.948069,-0.941443,-0.925627,-0.895443,-0.823602,-0.387971,-1.32543,-1.094365,-1.021061,-0.956556,-0.832599,1.48528,1.345306,0.395842,-1.661355,1
-0.693617,4.127527,-0.949824,3.279363,-1.677341,-1.441679,-1.784251,-0.546238,1.200809,-1.066899,2.421259,2.390965,2.659408,1.73499,1.781039,1.827538,-1.092329,-0.936024,-0.915949,-1.066848,1.439429,-0.36811,-0.508313,3.873941,-0.638509,-0.475327,-0.323781,0.355124,0.004496,-0.732437,1.360284,0.05655,-1.799683,1.064592,2.134733,3.52077,-1.005057,1.67822,-0.737221,-0.713798,-0.693577,-0.67338,-0.649791,-0.617206,-0.561389,-0.424803,0.580247,-1.414204,-1.100265,-1.296212,0.098558,-0.466985,-0.516281,-0.539378,0.269166,3.072128,-1.59248,-1.246516,-1.472254,0.003518,-0.993099,1.202061,-0.362718,0.351746,0.690106,-0.713194,-0.291941,0.399428,3.623206,-0.794671,2.25302,-0.569258,-1.10057,-1.142602,-1.001652,-0.921655,-0.915605,-0.873111,-0.848852,-0.832712,-0.82434,-0.828516,-0.867599,-1.12903,0.242604,-0.154409,1.07503,-1.71993,-1.227182,0.890878,1.087665,-0.925935,-0.051246,2.188385,0.954952,-0.766041,-0.858975,-1.051864,3.112321,-0.488699,-0.353973,-0.712449,4.112779,-0.767195,-0.996734,-0.846558,-0.780522,-0.687247,3.760311,-1.455352,-1.476056,0.139044,-0.666287,-0.816189,-1.114871,-0.057411,-0.523302,-0.610033,-0.658766,-0.71559,-0.869975,2.604623,-0.296509,-0.388644,-0.379925,-0.282992,0.458367,-0.941722,-0.544846,0.356771,-1.296743,-0.950177,-0.899624,1.415763,-0.46127,0.28278,0.607985,-0.593707,-0.764502,-0.922358,-0.331032,-0.537131,-0.56024,-0.626841,4.605074,2.514369,1.648262,-1.165264,-0.854342,3.970455,-1.126857,-0.892839,-0.811274,-0.751924,1
-0.417339,-0.427362,-0.338217,-0.325509,-0.242475,0.286346,-1.143044,3.181864,3.25732,-0.950248,-0.714815,-0.64901,-0.620261,-0.605934,-0.599087,-0.596964,-0.598363,-0.602813,-0.610292,-0.621165,-0.636252,-0.657088,-0.68654,-0.730424,-0.802549,-0.946508,-1.425157,2.000451,-0.244573,-0.643216,-1.490095,8.514246,-0.267854,-0.251883,-0.315885,-0.375318,-0.437729,-0.520793,-0.674877,-1.224117,1.857994,0.17685,-0.043374,-0.129785,-0.172841,-0.19113,-0.178818,-0.060905,3.276942,-1.904254,0.72266,3.279192,0.835081,2.699965,-0.705684,-0.112998,1.717379,-1.120401,-0.69912,-0.577585,-0.517438,-0.479236,-0.449834,-0.422415,-0.391044,-0.34657,-0.266417,-0.059276,1.682154,-1.427046,-0.948929,-0.846227,-0.83055,-0.872251,-1.004694,-1.476009,1.50731,1.654544,0.187694,-0.037938,-0.119233,-0.140055,-0.102581,0.083302,2.377038,-1.347444,-1.02543,-1.307042,2.99892,0.022523,-0.197577,-0.274069,-0.312588,-0.336664,-0.354864,-0.371995,-0.393134,-0.429507,-0.534157,4.055809,-0.175394,-0.305737,-0.52966,2.99596,0.579978,2.261907,-1.002534,-0.497605,-0.33985,-0.221394,-0.063842,0.290082,3.790631,-0.672976,-1.482159,-0.986011,-0.833909,-0.757751,-0.71302,-0.685117,-0.668022,-0.659364,-0.659561,-0.675331,-0.771482,-0.467919,-0.587353,-0.628352,-0.678372,-0.803616,2.578443,-0.45499,-0.600479,-0.750295,-1.203424,1.856163,0.009586,-0.1991,-0.281298,-0.326741,-0.35826,-0.389697,-0.479559,6.007263,-0.780157,-1.002274,0.795754,3.933435,-0.636374,-0.489976,-0.453498,-0.438052,-0.429052,-0.422359,1
1.181546,-1.092528,0.736533,2.808698,-1.817402,-1.849862,1.856288,-0.562612,-1.330618,0.151926,1.337473,-0.452569,-0.682812,-0.763181,-0.898025,1.735657,-0.033545,-1.690134,2.217335,-1.142447,-1.415542,1.725938,-0.36739,1.604368,4.530594,-0.942624,1.473931,3.323178,-0.283063,-1.422069,-1.243811,1.649419,0.947025,-1.665654,-1.384861,-1.335227,-1.367898,0.313838,1.027253,0.826105,2.260856,0.438135,-1.038924,-1.158654,-1.420344,0.660057,-1.110302,2.033863,1.271336,-0.261454,-1.753185,1.928434,-0.381493,-0.461964,1.397265,-0.44332,-0.618348,-0.697223,-0.765964,-1.002899,3.460731,2.850548,-0.663221,1.061054,1.72655,-1.911471,-0.927138,0.215807,1.340393,3.235604,0.962876,-1.240642,1.013079,-1.703202,1.668075,-1.117718,1.820655,-0.857218,-0.8167,-0.850582,-0.935014,1.045235,-0.474036,2.23257,-1.396532,-0.759133,-1.575485,-0.220777,-0.415744,0.823308,-1.101746,-1.052775,-1.050213,-1.101912,0.51217,0.271202,-0.301767,1.396689,2.812295,0.128069,0.395093,-0.679273,-0.236017,-0.675678,0.985168,-0.058533,-0.923963,0.717662,0.084526,0.679308,0.976805,-0.992655,-0.891965,-0.890099,-0.906295,-0.948938,-1.144223,1.116925,0.883672,-0.59817,-0.125278,-0.553122,-0.734497,1.085749,-0.697816,1.858343,-0.441337,-1.8104,-1.836626,-0.027094,1.285941,-0.844735,-1.162761,-0.120497,-0.68624,-0.986349,0.221515,-0.227542,1.964325,-1.095236,-0.680171,-0.876084,-0.674431,-0.443452,1.952492,2.141243,-1.604867,-1.114712,1.954009,-1.467542,-1.141077,-0.335553,-1.13252,-1.220017,1
0.205954,-0.572963,1.685477,-1.363523,-1.450488,0.245062,0.745796,-0.144049,1.136156,-0.768367,0.408764,-0.995109,-1.456732,-1.230283,-1.200137,-1.358636,-0.232379,1.911325,-0.691257,-1.761759,-1.45792,-2.082212,-0.614646,0.606676,-1.274877,-0.45541,0.597383,3.238137,0.260282,-1.158423,1.170506,0.832049,0.04762,-1.888888,-0.598182,-0.558224,-1.131419,1.563428,-0.80787,-0.428872,-1.11133,-0.941343,-1.018078,1.821357,0.647361,-1.324354,-0.402444,-1.528478,-1.069861,-1.748366,-0.483731,1.270186,-0.868338,-1.901624,0.037988,0.582966,-0.579953,-0.90156,-1.396649,-1.422558,-1.816997,1.083546,-0.706671,-0.926974,0.256304,1.665684,-0.119124,1.383843,-1.547655,-0.606474,-0.756403,0.003267,-1.629386,2.15744,-1.183691,-1.322489,1.109621,1.806358,-1.587206,-1.692295,0.231365,-0.714744,0.591028,-1.440797,0.205694,0.762126,-0.801754,0.874513,-1.092232,-1.219309,-0.19549,0.895749,2.732883,0.229724,-0.819738,0.275923,-0.335821,1.256711,2.434694,0.055281,-0.347857,0.109732,0.439677,0.743258,2.918007,-0.025415,0.334031,1.199712,1.158233,-1.149037,-1.472647,2.270427,-0.733809,-0.535559,-1.562385,0.322839,-1.279657,2.606596,-1.610255,2.439151,-1.198539,-1.469321,0.161936,2.042471,1.31839,1.537104,0.025404,1.484209,2.364012,0.49258,1.224678,-0.629399,-0.691522,2.391943,-1.280811,-1.22049,3.760355,2.41236,1.670037,2.592072,-1.859828,0.138302,-0.305743,3.639414,-1.339734,-0.241462,1.260625,-0.052562,-0.99311,-0.769124,1.704606,-0.664623,2.151614,-1.61057,1
0.573598,0.263554,-1.471357,-1.37367,1.243209,1.817112,-0.147117,-0.273555,-0.251686,-0.105771,4.290473,-0.944081,2.363375,0.644246,-0.681433,1.977637,1.274914,1.00044,-1.366214,-0.87223,1.432621,-1.455847,-1.169453,-1.075554,-1.052627,-1.182778,1.994119,1.631195,-0.514972,1.077099,-0.935279,0.181999,-1.331391,-1.017288,-0.897914,-0.803828,-0.685042,-0.430583,2.115413,-1.635681,0.903737,-1.049042,0.57275,1.972671,0.928943,-0.409834,0.07543,-0.057599,0.875094,-0.995515,-1.327875,1.033335,-0.729733,-0.952405,-1.335147,3.027332,-0.539945,-0.719459,-1.006569,0.200168,-0.31627,0.106341,-1.020354,-0.794065,-0.734432,-0.690733,-0.630734,-0.501469,3.023187,0.407409,-1.442702,-1.201372,-1.160257,-1.214207,-1.565229,-0.332093,4.485313,1.572612,2.644973,1.601337,0.571305,1.803052,0.065591,0.899656,-1.027574,-0.603074,0.272611,-1.510066,-1.079692,4.198149,3.330643,-0.48318,2.842367,-1.178211,0.897133,2.416867,-2.077936,-1.108822,-1.238371,-1.339517,-1.769865,0.746915,0.847926,-0.160114,-0.211236,0.749355,-1.0156,-0.607644,0.794135,-1.627132,-1.697836,0.07071,-0.64214,-0.313055,-1.391945,-1.306481,3.3693,2.609084,0.617168,0.764738,-0.11452,-0.104091,-0.956776,0.822555,-0.372774,-0.783861,0.747101,-0.196054,-0.322923,-0.378648,-0.476559,-0.026899,0.457371,-0.801731,-0.496527,-0.28575,1.088659,-1.143452,-0.784663,-0.64704,-0.49192,2.042268,0.169831,-0.642486,-0.931845,-0.799842,-0.748083,-0.711327,-0.676256,-0.614563,-0.681673,-0.608272,-0.534577,-0.381138,1
1.424868,-1.454917,-0.935156,-0.795279,-0.727968,-0.687918,-0.663656,-0.687658,2.484386,1.005199,-0.209664,-0.22837,-0.03276,2.089299,-1.334974,-0.857286,-0.668344,-0.264981,2.473838,-1.458983,-0.301333,-0.623793,-0.66254,-0.673926,-0.680258,-0.686862,-0.696041,-0.70974,-0.730754,-0.764401,-0.823167,-0.946021,-1.348352,2.258312,4.07177,-0.335471,-0.502666,-0.745568,2.791212,-0.142593,-0.305687,-0.407656,-0.316,-0.382364,-0.408812,-0.427714,-0.444076,-0.460263,-0.478297,-0.500819,-0.532475,-0.58374,-0.686821,-1.025534,2.884286,3.48542,3.216547,-0.60504,5.766413,0.168014,0.071243,0.059361,0.102941,0.224545,0.559072,3.103784,1.38676,-1.382859,-0.896504,-0.72693,-0.638765,-0.584151,-0.546506,-0.518479,-0.496267,-0.477656,-0.461184,-0.4457,-0.429983,-0.411974,-0.385596,-0.313295,2.433839,3.979461,-0.760108,-0.473795,-0.412069,-0.376778,-0.345856,-0.311987,-0.269096,-0.20712,-0.10065,0.154466,3.071698,-1.03956,-0.341768,2.573475,2.139671,-1.092772,-0.891903,-0.819046,-0.795792,-0.813187,-0.899156,-1.282233,-0.546655,2.20268,0.130153,-0.081033,-0.150143,-0.172614,-0.169309,-0.142675,-0.079189,0.097678,3.512379,-0.61492,-0.339679,-0.176759,0.082151,2.171209,-0.863678,-0.270074,1.824986,-1.198831,-0.753989,-0.588896,-0.467417,-0.323604,-0.021121,4.092493,-1.308061,-0.87678,-0.733251,-0.653237,-0.595911,-0.546771,-0.497135,-0.437092,-0.34535,-0.139154,1.476753,-1.291153,-0.843192,-0.711858,-0.64085,-0.588812,-0.538347,-0.442627,-0.569246,-0.459066,-0.356954,-0.139505,1
-0.825921,-0.83653,-0.852045,-0.873747,-0.905099,-0.954537,-1.048711,-1.358093,1.609939,-1.115221,1.479128,-1.350761,0.848484,2.166392,1.669955,2.28468,-0.250621,1.903055,-1.159632,-1.078375,-1.423468,0.271027,1.080634,1.295479,1.349418,-0.261658,0.403366,0.958948,-1.067436,-0.668288,-0.588534,-0.557517,-0.540592,-0.528358,-0.517477,-0.507841,-0.510029,3.316173,2.311617,-0.665325,-0.29869,1.378181,-0.501237,-1.23847,-0.888099,-0.757961,-0.604628,0.724583,-1.708866,0.583881,-0.337318,1.552775,-1.090624,-0.939345,-0.932028,-1.022395,1.794897,-1.093483,1.166809,-0.196075,-0.266522,2.394503,-0.635878,-0.462173,0.224385,-1.231698,-0.90985,-0.842012,-0.824416,-0.803598,-1.314547,0.442855,-0.393372,-0.485089,-0.501556,-0.484228,-0.42713,-0.261704,1.464913,-1.052913,-0.59849,1.355773,-1.57439,-1.464033,-0.044057,1.500776,-1.185362,-1.064688,-1.0716,-1.150741,-1.428228,0.544638,0.758202,-0.687247,2.260595,2.508853,3.683766,-1.081404,-0.843585,-0.805852,-0.805783,-0.822454,-0.854015,-0.908841,-1.025014,2.480107,-1.428941,2.072924,-0.255189,-0.581342,-1.026,0.82456,-0.207427,-0.375616,2.729043,-0.502165,-0.615466,-1.023135,4.111501,4.249332,-0.808815,2.295305,0.424811,2.571297,-0.161845,-0.209408,0.735327,-0.791219,1.819867,-1.309519,-0.871044,-0.638399,0.272902,-1.613508,-0.664935,-1.489888,1.689176,2.444684,2.274372,-0.338726,2.023035,-0.570851,-1.500335,-1.178339,-1.130899,-1.253498,1.337237,-0.692649,-0.915443,1.667042,1.760396,-0.899773,-0.828689,-0.821029,1
2.370374,0.364225,0.859308,-0.92923,0.315684,1.9203,-0.020231,1.794077,-0.473332,-0.30112,1.378204,-0.815828,1.15714,-1.013976,-0.613909,-1.20154,-0.946715,-0.79246,-0.095159,-1.530322,-1.410975,3.222398,-0.898293,3.521684,-1.005061,-0.892353,-0.851455,-0.803442,-0.681234,0.972885,-1.494397,-1.458271,0.762177,0.799071,-0.510226,-0.612251,-0.33798,-1.684573,2.149594,2.111755,-0.811715,-0.682335,-0.59464,-0.410706,1.304769,-1.245479,-0.776141,0.809612,-1.369547,1.808443,-1.907902,-1.900541,0.325549,-0.878974,-1.017272,-1.091004,-1.221784,0.942501,3.612745,-1.621087,0.243447,0.832549,-1.172869,1.643439,-0.508348,-0.929922,-0.460129,0.933024,-0.032816,-1.286022,0.878669,0.900997,2.869268,0.612749,-0.69633,-0.57589,-0.641832,-0.921884,0.126207,-0.334393,2.165963,-0.502081,-0.514912,-0.525696,-0.531661,-0.531633,-0.521681,-0.485356,-0.249774,-0.856029,-0.693489,-0.657985,-0.641486,-0.630104,-0.619176,-0.605391,-0.583717,-0.541141,-0.422246,0.713445,-1.293422,-1.118102,0.845188,2.671767,2.586426,-1.251344,-1.14338,2.798747,4.607399,-0.306282,0.181056,3.124235,1.127799,-0.643302,-0.835548,0.138761,0.217375,-0.549621,1.337963,-0.701128,-1.528644,1.399087,-0.634572,-0.641048,-0.584283,-0.431307,3.899061,3.311178,-1.483945,0.89334,1.5986,-1.306822,-0.448733,-0.468162,-0.659688,-1.118848,-1.007836,-1.019853,-1.102741,-1.406299,1.708826,1.092963,2.056233,0.227923,0.041231,0.993912,-0.626917,0.258603,0.986468,-1.71141,-1.15598,-0.995297,-0.914896,-0.85954,2
3.09589,0.533215,1.129347,0.964999,-1.251598,3.357477,1.336181,0.227375,-1.902015,-2.188593,1.233716,-1.584234,0.817824,2.548635,-0.091024,-0.724738,0.351128,-0.304558,-0.513538,3.072912,0.240908,0.778803,0.524554,-1.11647,-0.3399,-1.458463,-0.347278,-0.508752,-0.309818,2.676938,0.003104,-0.605977,0.980926,-1.245369,-0.978186,-0.85567,-0.698175,0.25477,-1.454806,-1.157323,-1.109549,-1.252333,0.80394,1.862567,1.411852,-1.481537,-1.13659,-1.013045,-0.74865,-1.320237,-1.170305,-1.157028,0.74354,-0.515632,-0.999211,-1.166906,1.006838,-1.395475,2.328215,0.064157,-0.594224,-0.784338,-1.123597,2.996197,2.436072,-0.55709,-0.608534,-0.634153,-0.644287,-0.639201,-0.597533,-0.018713,-0.458186,-0.581053,-0.11843,-0.58457,-0.584882,-0.517743,3.532903,-1.134804,-0.870649,-0.809657,-0.633435,-0.558414,2.989585,-0.975393,0.058118,-1.672067,0.927363,-0.337826,1.050953,-0.936106,1.763406,-0.011638,-1.969966,0.062444,2.43061,-1.353489,-0.957524,-0.000511,-1.511257,-1.288084,-1.222732,-0.024704,-0.229166,0.402124,-0.630168,-0.770507,1.789414,-0.948233,-1.352779,-0.110586,-1.019435,0.801207,3.143304,-0.515268,-0.156078,0.708002,-1.029709,-1.032005,-1.152446,1.584664,0.804723,-0.405453,2.011257,-0.492424,3.420866,-0.881671,-0.726083,-0.834676,1.486117,1.383059,-1.409872,2.663008,-0.731094,-0.834558,-1.038359,2.042792,0.30231,-0.781198,-0.470816,2.06733,-1.233342,-0.830342,1.850515,-1.160986,-1.133481,3.393806,-0.669836,-0.506615,1.603571,-0.858126,0.636216,0.671343,1
