@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute target {1,2}

@data
-1.130073,-0.757455,-0.057304,0.706852,1.406283,1.917089,2.157404,1.982671,1.48102,1.00114,0.379705,-0.17976,-0.85084,-1.185066,-0.829522,-0.112794,0.603477,1.421528,2.168825,2.976166,2.720253,2.186399,2.118332,2.108114,2.427112,2.586569,1.991689,1.084045,0.335104,-0.513014,-1.069865,-1.16602,-1.282276,-1.657652,-1.903797,-2.187175,-2.09734,-1.820584,-1.464099,-1.110118,-0.862609,-1.076721,-1.353364,-1.70247,-1.954575,-2.169856,-2.082444,-1.752426,-1.430559,1
-1.519941,-1.02768,-0.214563,0.525168,1.312731,1.745918,2.09462,2.223451,1.987801,1.65308,1.316007,0.620235,-0.147485,-0.913616,-1.556944,-1.428391,-0.819418,0.041365,0.976263,1.84678,2.488637,2.193071,2.109184,2.443349,2.532303,2.533984,2.088504,1.056342,0.216911,-0.843299,-0.751311,0.038807,-0.823755,-1.489187,-2.235793,-2.706792,-2.456306,-1.619643,-0.926719,-0.141977,0.113684,-0.646777,-1.554098,-2.340635,-2.823422,-2.436061,-1.679933,-0.907559,-0.146887,2
-1.41162,-0.922896,-0.471682,0.144546,1.21023,1.654538,2.143798,2.440399,2.350722,1.902299,1.331201,0.701944,-0.179288,-1.077005,-1.538812,-1.115222,-0.395313,0.477339,1.308369,1.188398,1.961207,2.543345,2.323388,2.368859,2.45414,2.535772,2.043494,0.995057,0.167307,-0.982755,-0.807269,-0.013855,-0.768635,-1.381786,-2.296455,-2.801492,-2.409415,-1.571088,-1.007244,-0.183304,0.007086,-0.618385,-1.34147,-2.068262,-2.597088,-2.606234,-1.94812,-1.281933,-0.456812,2
-1.436959,-0.900668,-0.371675,0.052351,0.964386,1.290925,1.663818,2.288248,2.501133,2.15903,1.673842,0.976631,0.305663,-0.546142,-1.297329,-1.687389,-1.180295,-0.348841,0.630975,1.558268,2.429302,2.313584,2.184217,2.363052,2.653933,2.821836,2.0924,0.946202,0.038019,-1.13767,-0.932635,0.211128,-0.598513,-1.297911,-2.218734,-2.661224,-2.462828,-1.670554,-0.79189,-0.063302,-0.268006,-0.88746,-1.715428,-2.281379,-2.566216,-2.191805,-1.530888,-0.860203,-0.213001,2
-0.989854,-0.509732,0.25796,0.821927,1.198526,1.503959,1.622964,1.518853,1.134333,0.745781,0.201481,-0.506104,-1.038669,-1.282397,-0.69556,0.143192,1.101109,1.852431,2.663255,2.858572,2.287069,1.670306,1.692433,2.396786,2.854078,2.928996,2.151371,1.226573,0.355536,-0.591124,-0.856914,-0.888479,-1.448374,-1.881391,-2.387707,-2.383396,-1.959438,-1.485974,-0.985576,-0.694845,-0.794999,-1.410868,-1.893431,-2.441898,-2.526162,-2.025371,-1.570736,-1.116956,-0.821537,1
-1.331168,-0.945807,-0.14023,0.660965,1.363117,1.829239,2.161793,2.282922,2.157685,1.855206,1.489284,0.902562,0.293045,-0.41169,-1.12242,-1.247519,-0.768275,-0.019418,0.771574,1.632304,2.294327,2.252252,2.273081,2.38288,2.388808,2.486264,2.091676,1.11747,0.269319,-0.720526,-0.801321,-0.12618,-0.599933,-1.030039,-1.80763,-2.429795,-2.729875,-2.192561,-1.686622,-0.906068,-0.469253,-0.900621,-1.44217,-2.10962,-2.643397,-2.348442,-1.906354,-1.354188,-0.76465,2
-1.323592,-0.928866,-0.159868,0.547328,1.187644,1.774724,2.115559,2.073851,1.934619,1.491927,1.001783,0.423516,-0.260504,-0.919954,-1.34439,-1.212953,-0.542107,0.256923,1.204231,2.071134,2.587026,2.063945,2.089683,2.12473,2.367839,2.755285,2.368115,1.168967,0.233546,-0.929747,-0.859083,-0.304377,-1.316337,-2.011558,-2.845487,-2.664102,-1.945903,-1.158685,-0.376058,0.330639,-0.044491,-0.89913,-1.699158,-2.689079,-2.823604,-2.095275,-1.648228,-0.923973,-0.246502,1
-1.560915,-1.159126,-0.453988,0.42373,1.268794,1.790307,2.12761,2.210919,2.229199,1.909775,1.45657,0.875582,0.12032,-0.777458,-1.47064,-1.521201,-0.953328,-0.148298,0.732151,1.604158,2.37831,2.391134,2.307117,2.31214,2.450719,2.568366,2.11484,1.002839,0.063149,-1.045272,-0.92843,0.153116,-0.685001,-1.347676,-2.149343,-2.676769,-2.4232,-1.758857,-0.94536,-0.233749,-0.042552,-0.588553,-1.347132,-2.126568,-2.540776,-2.46784,-1.819183,-1.034379,-0.285248,2
-1.598173,-1.256989,-0.410295,0.422412,1.241366,1.732524,2.238551,2.394317,2.248718,1.836631,1.386888,0.727487,0.149442,-0.750043,-1.537522,-1.776031,-1.053167,-0.177412,0.816571,1.621037,2.476486,2.514957,2.58015,2.287361,2.36436,2.737837,2.139194,1.027898,0.107746,-1.063085,-1.064458,-0.162488,-1.067585,-1.350299,-1.605327,-2.131455,-2.457305,-1.848517,-1.250281,-0.513241,-0.201002,-0.63378,-1.297937,-1.984139,-2.353248,-2.148254,-1.731167,-1.216637,-0.412098,2
-1.222926,-0.881833,-0.094514,0.683438,1.484676,1.989111,2.43372,2.491152,2.035951,1.611857,1.019256,0.490247,-0.145844,-0.874797,-1.294406,-1.288884,-0.620559,0.099263,0.984167,1.788008,2.564606,2.323855,2.173824,2.464781,2.78816,2.713658,1.935722,0.97316,0.159551,-0.711664,-1.026416,-0.946231,-1.477503,-1.89745,-2.039444,-2.262216,-2.068425,-1.584875,-1.310439,-0.830231,-0.281785,-0.572139,-1.143933,-1.620356,-2.101533,-2.355208,-2.075124,-1.4963,-0.98313,1
-1.688441,-1.123949,-0.285704,0.449634,0.994656,1.588347,2.151378,2.593024,2.32124,1.995449,1.338645,0.900374,0.277117,-0.195938,-0.852677,-1.593031,-1.399994,-0.674051,0.330672,1.224366,2.209305,2.453193,2.506752,2.500471,2.662031,2.49911,1.906783,0.955226,0.052342,-1.03658,-1.009168,0.13896,-0.529478,-1.21865,-2.069955,-2.688509,-2.41107,-1.589735,-0.912309,-0.16802,-0.014659,-0.597365,-1.451774,-2.194799,-2.553216,-2.329648,-1.828319,-1.21874,-0.413296,2
-1.663407,-1.095325,-0.387054,-0.031428,0.852066,1.545546,2.173295,2.413938,2.480646,1.930544,1.401162,0.776801,0.074412,-0.782903,-1.59211,-1.711327,-0.973831,-0.123546,0.91607,1.773471,2.636375,2.530031,2.337721,2.555855,2.678355,1.963575,1.772481,1.051416,0.115417,-0.982136,-1.079825,0.122666,-0.619219,-1.300013,-2.059451,-2.603114,-2.350408,-1.573049,-0.955626,-0.217147,-0.064705,-0.439443,-1.143124,-1.897599,-2.515238,-2.432917,-1.945668,-1.205604,-0.356628,2
-1.583864,-1.230143,-0.411769,0.395387,0.90452,1.67644,2.256495,2.549378,2.239419,1.736386,1.194607,0.449704,-0.227856,-1.135781,-1.709598,-1.463216,-0.695754,0.116245,1.143564,1.999419,2.644054,2.635511,2.593927,2.609021,2.705239,2.409982,1.597279,0.644445,-0.170324,-1.195382,-1.082981,-0.031333,-0.606068,-1.198603,-1.921551,-2.467252,-2.440217,-1.704199,-1.064011,-0.403921,-0.373936,-0.806798,-1.48583,-2.07098,-2.233866,-2.014286,-1.432481,-0.938789,-0.400236,2
-1.156496,-0.724666,-0.371923,0.384652,1.398522,2.094694,2.529228,2.893191,2.868188,2.43227,1.904578,0.969911,0.556863,0.24289,-0.046411,-0.462626,-1.181905,-0.979195,-0.191796,0.719555,1.673539,2.076882,1.9639,1.681097,1.805496,2.154309,2.157546,1.539906,0.55603,-0.38375,-0.916994,-0.83698,-1.126358,-1.585088,-2.19684,-2.686203,-2.47751,-1.719148,-1.040268,-0.359139,-0.182854,-0.803947,-1.354007,-1.919844,-2.231469,-2.248781,-2.25854,-1.934015,-1.226494,1
-1.507836,-0.996865,-0.187301,0.605556,1.470596,1.997363,2.356611,2.395578,1.925195,1.51399,0.903001,0.335269,-0.313672,-1.148088,-1.383325,-1.011669,-0.314718,0.55449,1.492992,2.286297,2.649403,2.402635,2.57666,2.688058,2.504357,2.085557,1.269705,0.777377,0.286905,-0.936552,-1.080689,-0.691843,-1.18491,-1.62453,-2.164969,-2.328169,-2.14372,-1.492929,-0.997849,-0.2587,-0.164226,-0.77457,-1.314561,-1.93548,-2.375365,-2.3792,-2.006683,-1.483845,-0.875333,2
-1.147094,-0.723028,0.007779,0.270378,1.166115,1.812872,2.202599,2.494115,2.404581,2.04818,1.57932,1.074705,0.607733,-0.222075,-1.073087,-1.36771,-1.068503,-0.341615,0.513837,1.347991,1.971374,2.438607,2.3435,2.33614,2.321155,2.221565,2.021405,1.15605,0.273555,-0.646549,-0.879142,-0.869525,-1.44473,-1.922136,-2.589463,-2.566665,-2.027481,-1.420765,-0.750311,-0.027822,0.016261,-0.576407,-1.232052,-1.910286,-2.446473,-2.595315,-2.145368,-1.671121,-0.965092,2
-1.217227,-0.778695,-0.240929,0.522463,1.243502,1.730448,2.076714,2.299092,2.156101,1.887301,1.309708,0.793948,0.197878,-0.482953,-1.072767,-1.329265,-0.905539,-0.069674,0.817038,1.707138,2.518533,2.5589,2.339526,2.430445,2.775764,2.801459,1.961653,0.990075,0.130069,-0.816743,-1.013513,-0.885579,-1.397599,-1.810462,-2.352252,-2.27171,-1.891059,-1.443829,-1.028006,-0.534756,-0.543304,-0.993084,-1.479216,-2.00726,-2.393899,-2.237346,-1.803869,-1.375676,-0.871544,2
-1.483362,-1.175482,-0.316493,0.433187,1.12919,1.758132,2.112208,2.278957,2.333816,1.970544,1.314098,0.549728,0.100795,-0.695755,-1.401786,-1.500942,-0.972444,-0.101738,0.833483,1.78818,2.31543,2.280629,2.326039,2.373892,2.545218,2.596902,2.037744,0.847075,0.027571,-1.085038,-0.927586,0.225598,-0.400599,-1.238124,-2.134206,-2.73297,-2.478961,-1.675517,-0.856918,-0.111204,-0.209055,-0.836225,-1.64932,-2.375831,-2.626671,-2.170253,-1.702705,-1.052396,-0.266836,2
-1.689365,-1.30709,-0.342625,0.452106,1.358748,1.968982,2.46728,2.423969,2.05619,1.411921,0.930054,0.319552,-0.446512,-1.26008,-1.655993,-1.222898,-0.4443,0.389603,1.307634,2.027312,2.42912,2.571616,2.499587,2.482692,2.71694,2.31673,1.603716,0.644578,-0.116515,-1.15269,-1.048476,0.111205,-0.676776,-1.251206,-2.070881,-2.547076,-2.365469,-1.58777,-0.893361,-0.202627,-0.192051,-0.722975,-1.336842,-2.086109,-2.5692,-2.141021,-1.627336,-1.133042,-0.399249,2
-1.739564,-1.230578,-0.306537,0.453178,1.154182,1.744193,2.21675,2.381899,2.188983,1.708117,1.079738,0.590444,-0.160783,-1.059199,-1.711046,-1.549457,-0.79311,0.059228,1.021315,1.852263,2.5569,2.482005,2.280775,2.417639,2.454118,2.444219,1.920739,0.88266,0.135052,-1.098133,-1.078664,0.17032,-0.325055,-1.074846,-1.857745,-2.596145,-2.631793,-1.841987,-1.132568,-0.478675,-0.100355,-0.128851,-0.761232,-1.621605,-2.375702,-2.673179,-2.047627,-1.328605,-0.491676,2
-1.510291,-1.038347,-0.133502,0.647619,1.402141,1.988753,2.356803,2.381038,1.951888,1.118142,1.064476,0.597991,-0.049282,-0.788933,-1.488934,-1.535277,-1.065371,-0.149724,0.814121,1.766051,2.282104,2.140079,2.310377,2.368359,2.576008,2.802765,2.071286,0.969223,0.181548,-0.963475,-0.952169,0.244412,-0.174356,-0.813135,-1.841834,-2.627865,-2.732667,-1.964953,-1.25346,-0.388449,-0.04785,-0.402,-1.22366,-1.948566,-2.589852,-2.556844,-2.003461,-1.354313,-0.436616,2
-1.730908,-1.357288,-0.578982,0.273321,1.104641,1.861784,2.412174,2.591015,2.273774,1.806908,1.082912,0.277119,-0.607807,-1.354809,-1.644435,-1.442982,-0.71209,0.172516,1.076435,1.949009,2.515143,2.469021,2.560843,2.416061,2.575476,2.359693,1.743589,0.805095,0.019644,-1.030762,-1.045853,0.20183,-0.420151,-1.079088,-1.859697,-2.491975,-2.43967,-1.804503,-1.058052,-0.29329,-0.122863,-0.726214,-1.420474,-2.00332,-2.319414,-2.073279,-1.561412,-0.985687,-0.383002,2
-1.550014,-1.136254,-0.329424,0.523385,1.494061,2.386855,2.928004,3.224923,3.142595,2.845193,2.323452,1.537651,0.832356,0.161455,-0.19931,-0.936412,-1.476975,-1.147063,-0.422709,0.403961,1.235697,1.552061,1.660424,1.47875,1.566019,1.869881,1.787013,0.879532,0.100025,-0.92683,-0.956419,-0.011747,-0.490012,-1.258934,-2.158723,-2.639777,-2.295633,-1.581022,-0.907032,-0.31601,-0.330873,-0.983948,-1.706677,-2.289815,-2.409207,-2.128423,-1.648715,-1.187742,-0.507594,2
-1.477902,-1.167924,-0.368866,0.440939,1.373224,2.000658,2.407941,2.431662,2.255284,1.765085,1.198566,0.645356,-0.078874,-0.802748,-1.411099,-1.354399,-0.772749,-0.054831,0.752319,1.646529,2.476482,2.524492,2.332524,2.432383,2.610294,2.590335,1.727574,0.722094,-0.091334,-1.124158,-1.059758,-0.052765,-0.513924,-1.174496,-2.021693,-2.57357,-2.471074,-1.76583,-1.061444,-0.20795,-0.310457,-0.782163,-1.523731,-2.133055,-2.40374,-2.205407,-1.744863,-1.177271,-0.445664,2
-1.459823,-1.005122,-0.209713,0.55241,1.334934,2.057124,2.550293,2.502428,2.062147,1.634547,1.137489,0.333201,-0.389586,-1.053121,-1.428893,-1.235628,-0.506857,0.255147,1.157096,1.884051,2.525339,2.631127,2.469162,2.488265,2.751257,2.563894,1.902782,0.926466,0.080226,-0.883103,-1.211704,-0.741632,-1.1378,-1.61357,-1.892517,-2.123068,-1.894974,-1.537859,-1.090118,-1.016636,-0.970978,-1.064973,-1.49596,-1.79972,-1.964256,-1.875586,-1.757189,-1.421907,-1.01709,1
-0.753208,-0.519746,-0.13834,0.720292,1.412848,1.862674,1.936151,1.972082,1.755455,1.408354,0.848791,0.463554,-0.106153,-0.779928,-1.033863,-0.574002,0.151428,0.959636,1.769375,2.111632,2.190197,2.054122,1.962265,2.457361,2.90876,2.732963,2.170614,1.283102,0.376161,-0.249297,-0.669827,-0.962182,-1.341277,-1.661868,-1.975855,-2.365674,-2.363547,-1.972206,-1.611835,-1.323341,-1.215211,-1.448753,-1.849161,-2.228514,-2.276544,-2.120524,-1.726746,-1.321541,-0.918674,1
-1.262844,-0.899517,-0.094163,0.579657,1.135716,1.847446,2.251603,2.286801,2.144451,1.709251,1.345563,0.643998,0.133918,-0.738407,-1.457303,-1.344446,-0.877947,-0.147276,0.802662,1.729481,2.479324,2.286341,2.136487,2.239931,2.340133,2.434799,2.344319,1.322326,0.369399,-0.651995,-0.815251,-0.268909,-0.953092,-1.577408,-2.23302,-2.637081,-2.586107,-1.813378,-0.915894,-0.183665,-0.170987,-0.730988,-1.476802,-2.135791,-2.66373,-2.468397,-1.820981,-1.133153,-0.505074,2
-1.528551,-1.073932,-0.62018,0.004942,1.115801,1.689165,2.057492,2.390014,2.350986,2.006684,1.621176,0.96842,0.214308,-0.721754,-1.546699,-1.744491,-1.166602,-0.32671,0.67313,1.637986,2.394916,2.201465,2.322103,2.301051,2.650617,2.642262,1.933813,0.686799,-0.129845,-1.255379,-0.926448,0.453497,-0.478643,-1.202941,-1.955968,-2.517774,-2.41436,-1.862226,-1.218298,-0.221299,0.131409,-0.499252,-1.437181,-2.204024,-2.537277,-2.253213,-1.638605,-0.927705,-0.038679,2
-1.568004,-1.059499,-0.217844,0.527259,1.167674,1.786492,2.359442,2.444966,2.196414,1.901308,1.273899,0.69516,0.062817,-0.61272,-1.160529,-1.531757,-1.060291,-0.278224,0.658615,1.594953,2.335924,2.387484,2.293941,2.405372,2.301994,2.569483,2.253623,1.091961,0.239937,-0.958625,-0.919432,-0.04115,-1.007206,-1.312943,-1.956556,-2.589365,-2.440386,-1.687383,-1.329629,-0.442574,-0.183039,-0.678081,-1.446092,-2.10872,-2.697367,-2.356985,-1.713732,-0.936726,-0.253858,2
-1.649605,-1.105615,-0.303446,0.494372,1.176249,2.011321,2.36699,2.406362,2.088481,1.574794,1.039038,0.416183,-0.24605,-1.098795,-1.765162,-1.575521,-0.766993,0.080141,0.946634,1.872492,2.499704,2.536341,2.431831,2.388362,2.795061,2.671952,1.805363,0.786378,0.031761,-1.023717,-1.052434,-0.089537,-0.917073,-1.302515,-2.139802,-2.335018,-2.259224,-1.753267,-1.208419,-0.43845,-0.049901,-0.446001,-1.22626,-1.829178,-2.281789,-2.279912,-1.815322,-1.064028,-0.396778,2
-1.450607,-0.965765,-0.221085,0.637624,1.133413,1.391805,1.91812,2.108138,2.001471,1.689729,1.264573,0.738259,0.17632,-0.744148,-1.370848,-1.306033,-0.503983,0.250336,1.199581,2.043076,2.683133,2.204698,2.021091,2.118687,2.219284,2.617688,2.376334,1.184006,0.405088,-0.754182,-0.737378,0.281092,-0.573316,-1.373039,-2.158136,-2.853826,-2.604964,-1.819053,-1.127102,-0.275896,-0.352102,-0.952273,-1.543902,-2.367475,-2.773318,-2.492967,-1.772129,-1.137699,-0.432322,2
-1.836971,-1.312787,-0.399857,0.525054,1.241477,1.761862,1.815276,1.303451,0.902913,0.280014,-0.272001,-1.098594,-1.695356,-1.547246,-0.720991,0.278058,1.312157,2.223728,3.202796,2.919635,2.103591,1.470496,1.831642,2.309273,2.889554,3.185978,2.270965,1.094673,0.095967,-0.992274,-1.335058,-0.540079,-0.940787,-1.30683,-2.140079,-2.388537,-1.859943,-0.972521,-0.605407,-0.88643,-0.73676,-1.298026,-0.972928,-0.766466,-1.501714,-2.071638,-2.007547,-1.769928,-1.041802,1
-1.125651,-0.706604,-0.005629,0.668054,1.200511,1.649,1.76095,1.580371,1.203005,0.691142,0.115647,-0.150924,-0.790112,-1.332425,-0.849009,-0.156812,0.818687,1.701718,2.676418,3.007097,2.335455,1.719987,1.829378,1.992659,2.737684,3.072662,2.253056,1.221811,0.210141,-0.867651,-0.89129,-0.576355,-1.405878,-1.890316,-2.273715,-2.395051,-2.011955,-1.387783,-0.80768,-0.228563,-0.622322,-1.283813,-2.016537,-2.675405,-2.446079,-1.952467,-1.503634,-1.35758,-0.734194,1
-1.416963,-1.080296,-0.239642,0.613964,1.260363,1.730946,1.901063,1.625588,1.002529,0.231508,-0.553086,-0.824267,-1.037028,-1.468729,-0.979791,-0.283801,0.723352,1.573644,2.590562,3.392335,3.090693,2.38026,1.83158,1.743199,2.532202,2.801572,2.177098,0.955257,0.155825,-1.01156,-0.90303,-0.292487,-0.941719,-1.344824,-1.961392,-2.550599,-2.33873,-1.618396,-1.057733,-0.471906,-0.255688,-0.682168,-1.394225,-2.064801,-2.431836,-2.103837,-1.602642,-1.003744,-0.398622,1
-1.22799,-0.787516,0.070623,0.863567,1.110005,1.622951,2.070812,2.107874,1.798313,1.366771,0.956149,0.145059,-0.562455,-1.272609,-1.267545,-0.600533,0.175241,1.062906,1.879361,2.718063,2.699984,2.158652,2.088406,2.142832,2.192339,2.566434,2.209005,1.241652,0.398839,-0.558031,-1.159093,-0.995138,-1.160601,-1.640099,-2.00193,-2.479803,-2.204081,-1.826814,-1.307159,-0.804335,-0.372674,-0.644686,-1.092222,-1.563173,-1.925086,-2.332408,-2.38659,-1.971019,-1.502249,1
-0.853957,-0.399189,0.452928,1.261695,1.687369,1.267733,1.430407,2.069743,2.558373,2.3096,2.162039,1.60976,1.095319,0.525454,-0.337311,-0.897319,-0.681027,0.012536,0.770946,1.605438,2.248266,1.905875,1.410045,1.446698,1.765139,2.291042,2.390757,1.776633,0.703042,-0.129891,-1.07546,-1.573109,-1.668655,-1.844862,-1.974982,-1.947031,-1.874949,-1.89055,-1.826068,-1.714202,-1.594543,-1.798014,-1.927006,-1.895828,-1.90352,-1.848296,-1.871518,-1.692357,-1.537193,1
