@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute target {1,2,3,4,5,6,7}

@data
2.673019,0.42998,-0.093616,-1.201897,-1.535889,-1.598694,-1.586199,-1.536507,-1.451859,-1.335959,-1.043815,-0.860456,-0.031611,0.072486,0.198584,0.229749,0.150201,-0.431982,-0.763105,-0.823244,-0.681768,-0.498178,0.323242,0.699915,0.841162,0.709422,0.655381,0.653138,0.586508,0.47668,0.269827,-0.193811,-0.385496,-0.541759,-0.483678,-0.65426,-0.487233,-0.609033,-0.51609,-0.52422,-0.422857,0.241282,0.612545,0.638769,0.639697,0.763575,0.674414,0.515571,0.29599,-0.217904,-0.417439,-0.514562,-0.655526,-0.665792,-0.300857,0.1329,0.165186,0.043305,-0.060196,-0.227063,-0.80562,-0.975689,-1.259264,-1.457267,-1.54394,-1.550878,-1.514317,-1.437948,-1.272433,-0.035705,0.602665,2.598683,2.67405,6
2.81171,0.568827,0.444591,0.464055,0.333521,-0.319944,-1.127606,-1.289948,-1.363586,-1.285841,-1.098133,-1.193225,-1.129267,-0.639011,0.001788,0.227245,0.228768,0.17975,0.041003,-0.808181,-1.16948,-1.469728,-1.141107,-0.656055,-0.486899,0.404332,0.662252,0.843544,0.907065,0.149138,0.556782,0.704289,0.561512,-0.273127,-0.284864,-0.400555,-0.27683,-0.290971,0.130608,0.259641,0.723355,0.669441,0.529696,0.730436,0.634686,0.432943,-0.622344,-0.773611,-1.390164,-1.395649,-1.06958,-0.702567,-0.030568,0.070759,0.110284,0.06658,-0.053317,-0.661527,-1.004477,-1.111147,-1.157451,-1.093787,-1.24374,-1.286513,-1.263426,-1.13441,-0.410191,0.233179,0.404922,0.481691,2.226743,2.650467,2.81462,7
2.686404,0.647291,0.283276,-0.051978,-0.615347,-1.341195,-1.506505,-1.626578,-1.589446,-1.418408,-1.13799,-0.800948,-0.003852,0.087554,0.274574,0.199936,-0.095675,-0.369621,-0.608349,-0.814023,-0.798125,-0.63153,0.166788,0.413776,0.762197,0.835067,0.710601,0.67537,0.279916,-0.205896,-0.611184,-0.459347,-0.509753,-0.535187,-0.485278,-0.581955,-0.448651,-0.483212,-0.287389,0.174492,0.575715,0.633614,0.657154,0.749854,0.733549,0.352152,0.091872,-0.139898,-0.345183,-0.422292,-0.568135,-0.633333,-0.261516,0.161463,0.138513,0.093529,0.028573,-0.121966,-0.301748,-0.504208,-1.043068,-1.307924,-1.479742,-1.53765,-1.513895,-1.473303,-1.319996,-0.979619,-0.077936,0.236994,0.574613,2.581203,2.687117,6
2.857029,0.451519,0.349759,0.366728,0.204807,-0.432483,-1.196342,-1.352275,-1.389456,-1.372073,-1.214863,-1.144001,-1.198977,-1.189768,-1.065073,-0.87379,0.025391,0.214242,0.078517,-0.775247,-1.277391,-1.368694,-0.998667,-0.725416,-0.545511,0.329646,0.557532,0.693404,0.658674,0.156457,0.236294,0.84041,0.697472,-0.387616,-0.322586,-0.342713,-0.506453,-0.37149,-0.310471,-0.415971,0.702069,0.751489,0.351361,0.296602,0.530921,0.499878,0.337772,-0.531023,-0.707152,-0.988948,-1.372143,-1.292164,-0.979385,0.005309,0.096473,0.083498,0.00289,-0.815721,-1.131307,-1.164851,-1.11614,-1.192709,-1.325327,-1.338997,-1.285023,-1.117996,-0.371249,0.260556,0.364273,0.342492,0.494475,2.671092,2.857139,7
2.604781,1.539089,-0.0208,-0.14078,-0.072098,-0.250431,-0.704981,-1.092557,-1.255009,-1.377711,-1.467118,-1.381112,-1.195461,-0.546976,0.16447,1.161576,1.387089,1.498583,1.544912,-0.488962,-1.237056,-1.951474,-1.88084,-1.612627,0.160727,0.431396,0.568171,0.476548,-0.027945,-0.162998,-0.231913,0.509258,0.305406,-0.217441,-0.447274,-0.432341,-0.231677,-0.18406,-0.372497,-0.423051,-0.296953,-0.066944,0.464639,0.522175,0.042118,0.083628,0.430103,0.533653,0.44948,0.182271,-1.309767,-1.576407,-1.773005,-1.776872,-0.538231,1.249789,1.350758,1.250325,1.074814,0.005092,-0.745212,-1.191148,-1.285968,-1.231591,-1.02848,-0.535425,-0.344549,-0.111979,-0.076605,-0.133146,1.893211,2.388092,2.607734,4
2.679242,0.633989,-0.069806,-0.993723,-1.341665,-1.500127,-1.538714,-1.558379,-1.527312,-1.469383,-1.378223,-1.255441,-0.94746,-0.568213,-0.139939,0.047712,0.106124,0.207676,0.261712,0.285915,-0.43118,-0.769714,-0.67581,-0.503807,-0.286674,0.262403,0.500252,0.823197,0.709764,0.651659,0.525141,0.347923,-0.103744,-0.496433,-0.458796,-0.634103,-0.459026,-0.605926,-0.472381,-0.533201,-0.476872,0.150594,0.546414,0.637052,0.64546,0.762846,0.670687,0.506063,0.282691,-0.239386,-0.457602,-0.563398,-0.715739,-0.719586,-0.502082,0.049399,0.16388,-0.011089,-0.355674,-0.755966,-1.091519,-1.358713,-1.550245,-1.594361,-1.613206,-1.57044,-1.450227,-1.113147,-0.202198,0.437864,0.569744,2.573902,2.682168,6
2.484363,1.328444,-0.376687,-0.41892,-0.784352,-1.079316,-1.310713,-1.38561,-1.42933,-1.441907,-1.246104,-1.114454,-0.945825,-1.010108,-1.110445,-1.246894,-1.232027,-1.178122,-1.185635,-1.065388,-0.916964,-0.583864,-0.207892,0.000414,0.170017,0.591262,0.704491,0.707369,0.181189,-0.169055,-0.34828,-0.421303,-0.529292,-0.390138,0.695502,0.825129,0.861705,0.855775,0.923279,1.500133,1.606115,1.467877,0.910937,0.58062,-0.562686,-0.565262,-0.53288,-0.337201,-0.14488,0.200146,0.292265,0.248517,-0.005665,-0.141963,-0.330049,-0.490363,-0.922963,-1.034877,-1.170325,-1.268479,-1.378999,-1.359079,-1.135083,-1.052835,-1.180419,-1.337741,-1.30391,-1.229384,-1.032998,-0.522782,-0.219831,2.172949,2.48802,1
2.579455,1.72625,0.124542,-0.024019,-0.007489,-0.211744,-0.913004,-1.112372,-1.282066,-1.419093,-1.440535,-1.076402,-0.445978,0.250819,1.216807,1.404404,1.509831,1.45826,-0.885405,-1.88734,-2.113305,-1.909321,-0.257577,0.363949,0.507557,0.469111,0.120481,-0.186279,-0.402291,-0.350531,-0.165927,0.327887,0.377601,-0.430328,-0.537503,-0.428848,-0.206583,-0.291976,-0.47094,-0.380798,-0.201684,0.588626,0.435999,0.192297,-0.015118,0.358178,0.499684,0.496038,-0.010151,-1.413232,-1.638079,-1.790437,-1.682519,-0.649211,1.209815,1.39645,1.332213,1.214198,0.071661,-0.469012,-1.191561,-1.160052,-0.984022,-0.710996,-0.353774,0.057723,0.027272,0.074556,0.590621,0.748278,0.956882,2.436823,2.585949,4
2.548363,0.057988,-0.098569,-0.071816,-0.529779,-0.943018,-1.125473,-1.285545,-1.432845,-1.534784,-1.5468,-1.188207,-0.758793,-0.299154,0.420699,1.1634,1.34099,1.476159,1.524788,-1.132579,-2.027182,-1.903433,-1.646138,-1.34247,0.237632,0.511419,0.674052,0.634194,0.491187,0.159511,-0.142425,-0.17144,-0.161113,0.309536,0.303756,-0.195887,-0.166433,-0.017024,-0.135353,-0.297961,-0.12282,0.148853,0.445126,0.633344,0.439694,0.404747,0.568079,0.642413,0.536204,0.325791,0.0464,-1.151629,-1.385325,-1.56201,-1.717653,-0.775433,1.168953,1.213659,1.099366,0.919388,0.165859,-0.551211,-1.191488,-1.210988,-1.153451,-1.064956,-0.949089,-0.639488,-0.269893,-0.053305,-0.075703,2.352575,2.549563,4
2.904179,1.666267,0.49914,0.460587,-0.230093,-1.251211,-1.306123,-1.249594,-1.085981,-1.135662,-1.026272,-0.740464,-0.390049,0.005065,0.133428,0.20079,0.201346,0.11856,-0.0469,-0.882664,-1.398581,-1.360828,-1.16217,-0.695662,-0.548975,0.471645,0.65997,0.714209,0.329842,0.149413,0.771842,0.60929,-0.272015,-0.444945,-0.336055,-0.390171,-0.538267,-0.372021,-0.328092,-0.336271,0.75088,0.713335,0.557313,0.345597,0.364917,0.498363,0.565323,0.446819,-0.707818,-1.303462,-1.364786,-0.841832,-0.139076,0.033657,0.112849,0.0809,-0.804603,-1.067567,-1.126989,-1.021685,-1.200473,-1.263786,-1.259585,-1.146676,-0.573923,-0.426902,0.253612,0.429264,0.448142,0.551501,2.141939,2.76875,2.911246,7
2.790899,2.593492,0.858845,0.10793,-1.07835,-1.265672,-1.415431,-1.429117,-1.409874,-1.297508,-1.071514,-0.931971,0.004674,0.121457,0.256863,0.269262,0.184303,-0.477278,-0.764275,-1.010898,-0.930389,-0.742358,-0.462748,0.147045,0.402112,0.745224,0.832157,0.679526,0.637078,0.232987,-0.270061,-0.491771,-0.854698,-0.701826,-0.836694,-0.712715,-0.895859,-0.700853,-0.816671,-0.642608,-0.427524,0.096923,0.292551,0.528606,0.61822,0.654695,0.780608,0.684404,0.312544,-0.275973,-0.522093,-0.769173,-0.849718,-0.725187,-0.430796,0.062194,0.183677,0.165448,0.02105,-0.121903,-0.687497,-1.030248,-1.267852,-1.338481,-1.429829,-1.374181,-1.30333,-1.13872,0.016095,0.731665,1.14222,2.647093,2.791767,6
2.720037,0.602507,0.232103,0.068755,-1.074255,-1.429733,-1.510796,-1.548961,-1.508668,-1.446053,-1.352729,-0.936042,-0.565131,-0.1469,0.02952,0.192318,0.276116,0.144643,-0.170551,-0.457146,-0.696611,-0.888401,-0.741338,0.32838,0.552113,0.722554,0.86537,0.761454,0.702416,0.673632,0.288608,-0.174288,-0.54713,-0.51695,-0.626712,-0.489369,-0.646335,-0.514741,-0.551085,-0.222033,0.002865,0.605486,0.67148,0.745316,0.68906,0.519985,0.306964,-0.189991,-0.443244,-0.588829,-0.678749,-0.444831,0.110733,0.110697,0.041174,0.001066,-0.118573,-0.284773,-0.661006,-0.994995,-1.249625,-1.358742,-1.487946,-1.523019,-1.52985,-1.498969,-1.434769,-1.274686,-0.01495,0.285052,0.610991,2.62032,2.722351,6
2.786726,0.307883,0.329279,0.311328,-0.553645,-1.349989,-1.419442,-1.447588,-1.410242,-1.230158,-1.186253,-1.195577,-1.255646,-1.117599,-0.771114,0.057906,0.179228,0.235243,0.1294,-0.701881,-1.060487,-1.353545,-1.332585,-1.144801,-0.64172,-0.479014,0.066509,0.376912,0.633279,0.798699,0.854864,0.349117,0.153368,0.742216,0.720604,-0.133269,-0.240379,-0.254241,-0.420855,-0.294454,-0.208345,0.016006,0.185118,0.631906,0.816942,0.625392,0.48908,0.597352,0.603921,0.455403,0.221578,-0.556218,-1.345973,-1.237689,-0.744965,-0.089263,0.04916,0.118414,0.031671,-0.105477,-0.338747,-0.89776,-1.148756,-1.155175,-1.119135,-1.300676,-1.315282,-0.448641,0.396246,0.337373,0.338758,2.697703,2.790297,7
2.861395,0.713426,0.486637,-0.348598,-1.284307,-1.318824,-1.174507,-1.081433,-1.142303,-1.162406,-1.033388,-0.870324,-0.481192,-0.020161,0.186599,0.151453,0.090346,-0.762358,-1.118422,-1.413419,-1.321807,-1.141145,-0.89756,-0.468216,0.393378,0.594864,0.710266,0.639788,0.3677,0.166053,0.760218,0.616154,-0.460895,-0.328573,-0.380431,-0.524509,-0.367096,-0.32636,-0.372545,0.533734,0.732722,0.650506,0.31207,0.557046,0.585298,0.450683,0.224387,-0.639845,-0.721979,-0.995915,-1.373501,-1.327191,-0.837531,-0.011925,0.117968,0.115354,0.051124,-0.08767,-0.729481,-1.050411,-1.123502,-1.080698,-1.256368,-1.285999,-1.253224,-0.905892,-0.341024,0.292339,0.432544,0.410673,0.509653,2.676888,2.861439,7
1.369743,1.197696,1.060019,0.646332,0.503746,0.605177,0.798302,0.74592,0.554931,0.325415,-0.302034,-1.085553,-1.648639,-1.788987,-1.710061,-1.549484,-0.392942,-0.237654,-0.133598,0.016828,-0.068826,-0.018879,0.094136,-0.022947,-0.210342,-0.752382,-0.864008,-0.949303,-1.012229,-1.076725,-1.030186,-0.131102,0.250476,0.76631,0.795617,0.857116,1.452043,2.589615,2.464996,0.850031,0.79297,-0.141508,-0.852774,-0.942262,-0.952222,-0.860028,-0.789782,-0.692793,-0.442665,-0.290663,-0.19196,-0.130681,-0.090826,-0.088898,-0.209909,-0.149413,-0.224162,-0.327814,-0.478787,-1.406266,-1.578008,-1.725734,-1.674761,-1.39526,-1.061212,-0.517996,0.314059,0.514145,0.683366,0.496512,0.663137,1.251895,1.374065,5
2.583938,1.029494,-0.213377,-0.155475,-0.294844,-0.736885,-1.113142,-1.275038,-1.497143,-1.510883,-1.099439,-0.639264,0.099059,1.131262,1.364347,1.490629,1.564052,-0.461943,-1.908436,-1.847695,-1.613509,0.035682,0.553949,0.663752,0.553291,0.043339,-0.161045,-0.214396,-0.044921,0.445652,0.212642,-0.299703,-0.360667,-0.077238,-0.28831,-0.365623,-0.244187,-0.020907,0.511526,0.336696,0.094336,0.152332,0.488561,0.595016,0.500213,0.223239,-0.089492,-0.610637,-0.899015,-1.229462,-1.510757,-1.698945,-1.797052,-0.567936,1.207103,1.38946,1.304866,1.161638,-0.376608,-0.850486,-1.284008,-1.27985,-1.214274,-1.111969,-0.975553,-0.644016,-0.45386,-0.224238,-0.100335,-0.193246,-0.189653,2.356959,2.584764,4
2.538888,-0.170302,-0.219184,-0.593615,-0.700136,-1.033173,-1.243713,-1.321142,-1.364619,-1.082106,-0.886968,-0.962198,-1.245976,-1.192687,-1.101886,-0.969903,-0.645499,-0.085171,0.126071,0.294316,0.412069,0.581325,0.699995,0.771925,0.664088,0.356592,-0.062496,-0.296914,-0.496599,-0.570141,-0.636036,-0.639594,-0.125957,0.638709,0.808583,0.882792,0.896144,0.869716,1.033584,1.585149,1.492092,1.305801,0.296743,-0.670319,-0.664349,-0.395319,0.068046,0.334407,0.425893,0.37743,-0.056436,-0.249677,-0.410338,-0.844721,-0.966069,-1.19159,-1.366325,-1.4102,-1.423362,-1.335807,-1.116753,-1.091781,-1.282232,-1.37969,-1.243564,-0.933791,-0.536366,-0.361121,-0.089811,0.515054,2.247423,2.427091,2.544562,1
2.559432,1.081894,0.959499,0.46441,0.038952,0.024375,-0.071706,-0.989688,-1.120766,-1.326045,-1.590798,-1.644442,-1.16881,-1.366879,-1.329121,-0.882182,-0.554726,-0.426348,-0.579889,0.116796,0.080817,0.280234,0.603297,0.98032,0.427562,0.488345,0.487131,-0.291413,-0.554037,-0.762278,-0.675314,-0.524859,0.161184,0.29808,0.349808,1.342137,1.71376,1.575755,0.328236,-0.803449,-0.771719,-0.451307,-0.300431,0.107237,0.214687,0.118642,0.293325,0.528445,0.621303,0.10382,-0.091717,-0.110121,-0.231268,-0.674216,-0.635296,-0.726589,-1.273656,-1.390015,-1.212821,-1.33937,-1.561704,-1.571017,-1.518865,-1.304294,-1.124142,-0.611979,0.047142,0.042045,0.087666,0.336782,1.211823,2.421836,2.561999,2
2.643466,0.582732,-0.105041,-1.414158,-1.56278,-1.625261,-1.649401,-1.639385,-1.591019,-1.525888,-1.403661,-1.13548,-0.973395,-0.582645,-0.146833,0.023428,0.311626,0.24998,-0.049783,-0.321478,-0.682731,-0.782593,-0.853686,-0.874429,-0.055026,0.45278,0.639068,0.795073,0.88679,0.721463,0.687426,0.302542,-0.160642,-0.584584,-0.42453,-0.5255,-0.440297,-0.597324,-0.633969,-0.439805,-0.49328,-0.29817,0.550229,0.594928,0.613618,0.663976,0.63594,0.478402,0.060783,-0.099977,-0.155644,-0.531315,-0.447555,-0.041626,0.053798,0.02712,-0.049367,-0.086742,-0.942094,-1.218535,-1.407191,-1.487382,-1.493911,-1.456335,-1.371925,-1.207945,-0.524496,-0.161152,0.474773,0.65262,2.446879,2.59515,2.645877,6
