@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute target {1,2}

@data
-0.647026,-0.516052,-0.421287,-0.363969,-0.291816,-0.213331,-0.155853,-0.119791,-0.139437,-0.228104,-0.116537,-0.033078,0.162449,0.36012,0.377422,1.151944,0.919027,0.696701,0.400413,0.069726,-0.248999,-0.492536,-0.623247,-0.762507,-0.65893,-0.491952,-0.238058,0.041658,0.352505,0.67479,0.983303,1.317462,1.535703,1.57655,1.352474,1.241895,1.206008,1.22118,1.22789,1.362978,1.55671,1.590555,1.366187,1.03728,0.733726,0.412405,0.101528,-0.192601,-0.437888,-0.659776,-0.469895,-0.566002,-0.66885,-0.495745,-0.624443,-0.783543,-0.959682,-1.181103,-1.40159,-1.605222,-1.598903,-1.388519,-1.179557,-0.957523,-0.750953,1
-0.694626,-0.67334,-0.674537,-0.572734,-0.485665,-0.397261,-0.331436,-0.212139,-0.073561,0.05655,0.105884,0.15026,0.233817,0.324695,0.342388,1.406367,1.185969,0.982363,0.741944,0.439711,0.157149,-0.138599,-0.371968,-0.516128,-0.502915,-0.39468,-0.251919,-0.021537,0.218936,0.480857,0.752035,1.010458,1.270738,1.33317,1.28823,1.297648,1.30626,1.322137,1.345549,1.434623,1.479295,1.428703,1.296303,1.044581,0.737208,0.43667,0.16759,-0.106683,-0.350977,-0.48074,-0.743523,-0.747855,-0.80173,-0.907247,-1.01419,-1.120675,-1.225958,-1.289214,-1.351181,-1.283724,-1.200271,-1.115939,-1.031278,-0.946456,-0.845702,1
-0.505746,-0.567664,-0.55001,-0.530504,-0.495227,-0.489241,-0.431885,-0.363905,-0.189695,0.011693,0.099166,0.157532,0.273804,0.395926,0.51177,1.297903,1.092183,0.853912,0.52904,0.195013,-0.09302,-0.389688,-0.577769,-0.62848,-0.622386,-0.423311,-0.234464,0.026193,0.305253,0.596716,0.901591,1.234454,1.461732,1.529101,1.347573,1.314715,1.202331,1.15058,1.23326,1.352319,1.466326,1.627092,1.419167,1.080118,0.759197,0.452516,0.203649,-0.082945,-0.348593,-0.538389,-0.360015,-0.544085,-0.727359,-0.941592,-1.088395,-1.299046,-1.433027,-1.497404,-1.557506,-1.428296,-1.256297,-1.043319,-0.883839,-0.732197,-0.552537,1
-0.630932,-0.677145,-0.669275,-0.600879,-0.555946,-0.477819,-0.38259,-0.209922,-0.063831,0.096708,0.133999,0.242557,0.382072,0.498608,0.565333,1.49114,1.264995,1.011356,0.689821,0.370845,0.048608,-0.266701,-0.56069,-0.824975,-0.889369,-0.783062,-0.632334,-0.441014,-0.161014,0.126156,0.432031,0.752705,1.073082,1.407582,1.513782,1.431302,1.379011,1.35583,1.371464,1.430224,1.517825,1.591679,1.394105,1.030224,0.705562,0.383595,0.022867,-0.283413,-0.537186,-0.765029,-0.356189,-0.399262,-0.540124,-0.691687,-0.905272,-1.160447,-1.35422,-1.421632,-1.394921,-1.240231,-1.025945,-0.875218,-0.676674,-0.521445,-0.389612,2
-0.70628,-0.713634,-0.690967,-0.633317,-0.563514,-0.47543,-0.344087,-0.196647,-0.027874,0.079826,0.154357,0.26783,0.422569,0.555067,0.5484,1.278615,0.988849,0.682039,0.37553,0.060884,-0.244112,-0.559995,-0.835273,-0.976279,-0.936553,-0.704108,-0.444089,-0.150969,0.137394,0.470735,0.811691,1.15765,1.420199,1.627489,1.607969,1.457588,1.418,1.392157,1.413326,1.551336,1.721236,1.525493,1.182118,0.853286,0.527863,0.201066,-0.108824,-0.404308,-0.665262,-0.893198,-0.266326,-0.297639,-0.466055,-0.666692,-0.919068,-1.053284,-1.211391,-1.322789,-1.313001,-1.247186,-1.055044,-0.847617,-0.718019,-0.515211,-0.392816,2
-0.55432,-0.614182,-0.630848,-0.578006,-0.519389,-0.440554,-0.347787,-0.211861,-0.077239,0.054076,0.154162,0.232668,0.313408,0.428261,0.461715,1.454625,1.242427,0.974799,0.71076,0.426039,0.147618,-0.156858,-0.430933,-0.569924,-0.686718,-0.559057,-0.449198,-0.220347,0.032215,0.293543,0.528573,0.726046,1.042927,1.285648,1.380636,1.297369,1.359392,1.448276,1.453648,1.438264,1.43045,1.444125,1.192613,0.869481,0.567081,0.329219,0.047184,-0.204059,-0.430469,-0.578275,-0.613511,-0.675339,-0.813768,-0.970194,-1.101639,-1.246344,-1.381506,-1.417196,-1.281775,-1.124251,-1.00836,-0.837576,-0.691528,-0.568141,-0.446194,1
-0.576305,-0.597154,-0.63532,-0.625023,-0.589798,-0.528416,-0.465469,-0.311705,-0.146507,0.084447,0.187058,0.227218,0.341571,0.493088,0.630082,1.557226,1.33336,1.015616,0.752005,0.447874,0.089823,-0.191013,-0.492255,-0.721978,-0.759048,-0.737651,-0.547593,-0.330975,-0.078331,0.209833,0.497782,0.743767,1.051456,1.378294,1.469231,1.402633,1.367863,1.363049,1.398354,1.365188,1.451846,1.540109,1.360107,1.032198,0.698887,0.394756,0.054116,-0.235545,-0.459143,-0.687823,-0.28885,-0.458956,-0.648827,-0.743669,-0.948839,-1.188726,-1.401599,-1.543897,-1.469989,-1.294026,-1.105706,-0.928593,-0.750302,-0.558024,-0.379547,2
-0.590634,-0.614654,-0.653196,-0.640445,-0.597556,-0.504881,-0.411062,-0.269731,-0.111454,0.065681,0.176873,0.224926,0.343405,0.499333,0.608114,1.425219,1.260898,0.996579,0.70354,0.401658,0.10661,-0.20178,-0.492732,-0.675193,-0.757881,-0.69449,-0.50635,-0.258086,0.020304,0.241885,0.566808,0.837534,1.148588,1.369189,1.424967,1.379742,1.403108,1.412154,1.458133,1.408636,1.43954,1.466425,1.292808,0.969443,0.649496,0.334422,0.027038,-0.264367,-0.505823,-0.681224,-0.324015,-0.374291,-0.51625,-0.681525,-0.907805,-1.095266,-1.322073,-1.500411,-1.570109,-1.372274,-1.181949,-0.999086,-0.822403,-0.625922,-0.462858,2
-0.635597,-0.662295,-0.629524,-0.611812,-0.524841,-0.417579,-0.300155,-0.160247,0.017142,0.10663,0.127961,0.213023,0.321003,0.500611,0.544797,1.421032,1.184795,0.984253,0.703445,0.435676,0.138161,-0.176682,-0.453176,-0.693801,-0.76383,-0.752823,-0.571468,-0.322737,-0.049763,0.224823,0.528461,0.865267,1.139431,1.440615,1.471105,1.401201,1.389054,1.411364,1.419793,1.441359,1.446812,1.167194,0.952028,1.005324,0.673798,0.334191,0.049169,-0.245619,-0.508108,-0.68691,-0.45159,-0.552084,-0.669285,-0.772134,-0.930187,-1.122648,-1.286031,-1.442007,-1.422117,-1.281718,-1.110526,-0.945631,-0.753592,-0.582152,-0.459968,1
-0.626805,-0.651414,-0.617591,-0.524672,-0.417624,-0.304382,-0.185319,-0.095974,0.021572,0.057248,0.084915,0.142611,0.215389,0.32554,0.336613,1.246549,1.007216,0.802394,0.532438,0.222996,-0.060678,-0.341163,-0.559243,-0.633748,-0.59076,-0.433998,-0.221738,-0.064445,0.203313,0.509157,0.823695,1.093675,1.374789,1.454727,1.342427,1.328178,1.32045,1.295092,1.416086,1.470184,1.544568,1.49361,1.222398,0.941405,0.641189,0.326699,0.047566,-0.223139,-0.453439,-0.587645,-0.725207,-0.745686,-0.834223,-0.928676,-1.006538,-1.13654,-1.24398,-1.347554,-1.366481,-1.242956,-1.120601,-1.02709,-0.884939,-0.761819,-0.638723,1
-0.487472,-0.544648,-0.525626,-0.475986,-0.407228,-0.325262,-0.233532,-0.124261,-0.012328,0.047765,0.020629,0.025422,0.114846,0.24827,0.363067,1.41698,1.171131,0.91252,0.775581,0.531129,0.202784,-0.101434,-0.399535,-0.583139,-0.747576,-0.653836,-0.556122,-0.330764,-0.099989,0.153734,0.439676,0.730818,1.039658,1.302122,1.377972,1.467547,1.405904,1.358227,1.391697,1.460082,1.466102,1.398921,1.298029,1.026415,0.70486,0.389711,0.114822,-0.165725,-0.45942,-0.61803,-0.698214,-0.710229,-0.811531,-0.956681,-1.131833,-1.327092,-1.406573,-1.435918,-1.300219,-1.13518,-0.94139,-0.809147,-0.658001,-0.50086,-0.365294,1
-0.587856,-0.636849,-0.626626,-0.564478,-0.485299,-0.395387,-0.316541,-0.268576,-0.026689,0.090618,0.141102,0.187164,0.291808,0.421123,0.522289,1.461965,1.193894,0.920358,0.64707,0.373086,0.034011,-0.235551,-0.431498,-0.584117,-0.67224,-0.588986,-0.415871,-0.19488,0.052743,0.325882,0.610002,0.934519,1.235136,1.334016,1.357619,1.299483,1.291284,1.319358,1.287806,1.260726,1.391904,1.427431,1.253024,0.923339,0.635443,0.364043,0.091476,-0.12559,-0.369313,-0.480889,-0.410008,-0.461883,-0.5589,-0.758847,-0.933752,-1.132308,-1.30279,-1.425014,-1.448487,-1.326938,-1.233797,-1.077203,-0.920336,-0.779791,-0.64824,1
-0.595588,-0.670842,-0.641204,-0.622318,-0.566493,-0.499191,-0.421416,-0.237081,-0.055124,0.0803,0.147891,0.222336,0.325636,0.500292,0.517585,1.299366,1.090354,0.798798,0.517742,0.216773,-0.07401,-0.376378,-0.622559,-0.775626,-0.81294,-0.626687,-0.374472,-0.150519,0.119266,0.427572,0.731774,1.000087,1.310227,1.536617,1.604438,1.504517,1.401459,1.338466,1.349085,1.451419,1.523102,1.572579,1.297435,0.97378,0.654034,0.328182,0.025235,-0.276651,-0.532293,-0.752215,-0.405968,-0.520298,-0.628762,-0.840816,-1.049032,-1.193289,-1.328278,-1.413846,-1.337981,-1.227972,-1.047029,-0.893093,-0.726004,-0.586767,-0.468383,1
-0.793141,-0.651287,-0.553799,-0.49271,-0.398196,-0.319504,-0.236388,-0.189226,-0.085842,0.057971,0.145711,0.219356,0.366079,0.439101,0.473918,1.300664,1.049756,0.734451,0.437975,0.122581,-0.186062,-0.490515,-0.7699,-0.890206,-0.849049,-0.70002,-0.485992,-0.221826,0.069012,0.390913,0.665597,0.954162,1.243842,1.510347,1.570734,1.380883,1.430128,1.511461,1.369295,1.328963,1.429237,1.533744,1.248967,0.931211,0.625509,0.291486,-0.024354,-0.332528,-0.602532,-0.822443,-0.352962,-0.168503,-0.205693,-0.343759,-0.508163,-0.678784,-0.905938,-1.09082,-1.220797,-1.402652,-1.436266,-1.363699,-1.195484,-1.015415,-0.830643,2
-0.579737,-0.633766,-0.609139,-0.553717,-0.482735,-0.447422,-0.387958,-0.240221,-0.159674,-0.074547,0.013098,0.068945,0.109694,0.164806,0.184678,0.807147,0.578348,0.326275,0.093417,-0.172071,-0.377054,-0.545618,-0.522344,-0.378562,-0.184752,-0.013172,0.233604,0.503229,0.780973,1.029411,1.32811,1.500115,1.58718,1.572566,1.380187,1.26861,1.196854,1.21027,1.276304,1.364761,1.57187,1.53433,1.372687,1.178529,0.875345,0.588709,0.312357,0.059202,-0.169906,-0.331317,-0.607206,-0.720484,-0.78617,-0.88986,-1.036773,-1.194705,-1.329537,-1.424412,-1.402128,-1.296006,-1.270118,-1.122756,-0.971822,-0.81938,-0.708847,2
-0.704654,-0.691776,-0.670821,-0.579855,-0.493943,-0.371239,-0.280152,-0.146163,-0.060793,0.060668,0.121331,0.201289,0.270255,0.345352,0.345651,1.188043,0.94724,0.679934,0.382624,0.092614,-0.180735,-0.431739,-0.612774,-0.708408,-0.615646,-0.501706,-0.258809,-0.014446,0.253159,0.556661,0.842812,1.119272,1.442786,1.580836,1.623313,1.471652,1.408685,1.34123,1.450713,1.566478,1.647543,1.581435,1.256365,0.960522,0.655644,0.343288,0.055402,-0.202781,-0.440084,-0.640175,-0.651423,-0.709425,-0.79058,-0.900272,-0.975235,-1.06695,-1.177564,-1.257756,-1.313101,-1.210884,-1.117922,-0.997042,-0.890491,-0.75265,-0.719954,1
-0.602123,-0.623939,-0.602668,-0.562697,-0.500508,-0.435505,-0.373646,-0.248203,-0.108842,0.03969,0.104348,0.147492,0.233405,0.307019,0.387307,1.275451,1.066623,0.799753,0.499615,0.234324,-0.086281,-0.331019,-0.51895,-0.622259,-0.544613,-0.367991,-0.171449,0.056353,0.328878,0.585471,0.856991,1.156757,1.373622,1.494757,1.380224,1.359557,1.403475,1.380224,1.390845,1.491886,1.522601,1.407207,1.236958,0.980824,0.688752,0.428857,0.155098,-0.080311,-0.323413,-0.498082,-0.574007,-0.663853,-0.776749,-0.884364,-1.019191,-1.1839,-1.27478,-1.358707,-1.367497,-1.341648,-1.210366,-1.070343,-0.964939,-0.872423,-0.770233,1
-0.734133,-0.726063,-0.643119,-0.55881,-0.430261,-0.330431,-0.214862,-0.110884,-0.005232,0.080066,0.136461,0.194307,0.2432,0.243971,0.224771,1.231312,0.947516,0.67652,0.426663,0.142423,-0.103066,-0.331528,-0.520375,-0.615884,-0.518039,-0.347084,-0.133852,0.09795,0.326225,0.576176,0.826126,1.07248,1.36632,1.424948,1.495955,1.472598,1.409064,1.429619,1.503663,1.587751,1.499459,1.373561,1.160305,0.916311,0.656152,0.370137,0.117267,-0.149595,-0.375837,-0.568678,-0.949643,-0.903791,-0.879803,-0.924183,-0.966156,-1.026513,-1.090146,-1.114226,-1.155412,-1.159255,-1.121532,-1.066985,-0.994793,-0.931867,-0.896223,1
-0.658368,-0.666828,-0.634716,-0.591717,-0.505679,-0.404071,-0.299247,-0.166407,-0.047926,0.080765,0.142814,0.166071,0.223457,0.31019,0.379075,1.418588,1.196374,0.901325,0.694179,0.396187,0.145635,-0.127916,-0.346069,-0.444901,-0.558419,-0.530353,-0.360702,-0.143502,0.096478,0.360655,0.652216,0.914731,1.168063,1.375807,1.382619,1.515049,1.395971,1.359186,1.333572,1.347196,1.48889,1.462186,1.267494,0.985932,0.741756,0.432891,0.153755,-0.113692,-0.333862,-0.528718,-0.730713,-0.780251,-0.888075,-0.928812,-1.014945,-1.101051,-1.203332,-1.288408,-1.339085,-1.259849,-1.156058,-1.04906,-0.970802,-0.861998,-0.780987,1
-0.592198,-0.648695,-0.656429,-0.626943,-0.570446,-0.486825,-0.424043,-0.267038,-0.152596,0.057602,0.144358,0.201656,0.342969,0.516721,0.65688,1.36672,1.183928,0.942866,0.621404,0.341957,0.042711,-0.279173,-0.557889,-0.720659,-0.73981,-0.628785,-0.472905,-0.24357,0.012058,0.290859,0.584846,0.905999,1.213175,1.40581,1.467678,1.377969,1.361659,1.382469,1.413403,1.430557,1.561887,1.471896,1.254795,0.901133,0.627619,0.295387,-0.006306,-0.248801,-0.496949,-0.69234,-0.172141,-0.170959,-0.337526,-0.563964,-0.78548,-1.003932,-1.230088,-1.473062,-1.621526,-1.525456,-1.325169,-1.106689,-0.884076,-0.659775,-0.501702,2
-0.579836,-0.607607,-0.583675,-0.566624,-0.52403,-0.470801,-0.374306,-0.263715,-0.151345,0.051397,0.113201,0.215623,0.328147,0.515154,0.656598,1.360059,1.107016,0.754662,0.419794,0.121663,-0.189386,-0.486227,-0.723381,-0.846344,-0.785647,-0.641051,-0.419254,-0.166519,0.110174,0.414946,0.720979,1.041163,1.34941,1.421708,1.493165,1.382477,1.318025,1.330075,1.363702,1.444967,1.566584,1.472429,1.183798,0.921368,0.582829,0.251463,-0.041511,-0.282364,-0.532296,-0.71943,-0.158057,-0.32692,-0.495026,-0.688297,-0.876832,-1.152237,-1.394154,-1.604639,-1.582855,-1.353466,-1.114014,-0.867669,-0.591059,-0.371812,-0.238369,2
-0.621295,-0.691716,-0.699042,-0.64897,-0.57805,-0.469846,-0.333849,-0.203103,-0.103616,0.078094,0.127995,0.171687,0.239665,0.340964,0.429489,1.354582,1.182863,0.925467,0.656204,0.373601,0.059596,-0.224397,-0.477014,-0.595695,-0.672522,-0.548958,-0.382595,-0.156681,0.104128,0.379037,0.67566,0.990925,1.291041,1.397118,1.463285,1.400006,1.37585,1.364297,1.398956,1.477989,1.642619,1.499782,1.264784,0.965561,0.671012,0.366617,0.095306,-0.138538,-0.350246,-0.543943,-0.615939,-0.642353,-0.76639,-0.915739,-1.06753,-1.202437,-1.345831,-1.370912,-1.290792,-1.156462,-1.030298,-0.877299,-0.755756,-0.67801,-0.646764,1
-0.557405,-0.562398,-0.562021,-0.526475,-0.463223,-0.378257,-0.270678,-0.17371,-0.03928,0.055947,0.117908,0.169854,0.274211,0.395781,0.485508,1.348648,1.155639,0.936737,0.663349,0.376608,0.099127,-0.179167,-0.456648,-0.655898,-0.810067,-0.708526,-0.558305,-0.311681,-0.020731,0.274922,0.600909,0.920888,1.245859,1.445603,1.417736,1.317588,1.325135,1.431088,1.327748,1.415123,1.501337,1.541976,1.247949,0.960279,0.649038,0.317216,0.058604,-0.251447,-0.507796,-0.657146,-0.433774,-0.465792,-0.610875,-0.842985,-0.925222,-1.126185,-1.324099,-1.419634,-1.414357,-1.342828,-1.256609,-1.064355,-0.888414,-0.723418,-0.554676,2
-0.655473,-0.697795,-0.67215,-0.588975,-0.518845,-0.425037,-0.305257,-0.153,-0.025445,0.126404,0.187344,0.267162,0.400998,0.54093,0.54034,1.334607,1.103332,0.835032,0.562851,0.267254,-0.050605,-0.368385,-0.630366,-0.863948,-0.965112,-0.869638,-0.638468,-0.390516,-0.093346,0.208622,0.535738,0.810383,1.112247,1.393606,1.571913,1.479351,1.418516,1.435823,1.466502,1.544642,1.66264,1.460995,1.191437,0.860414,0.548744,0.23411,-0.047616,-0.367992,-0.611539,-0.817431,-0.403208,-0.33136,-0.455782,-0.655958,-0.82278,-1.0459,-1.217731,-1.33877,-1.36376,-1.214427,-1.039738,-0.848032,-0.702816,-0.529229,-0.396705,2
