@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute target {1,2,3,4}

@data
-0.077183,-0.073102,-0.082219,-0.081883,-0.072998,-0.046677,-0.064843,-0.06191,-0.042423,-0.03445,-0.020374,-0.017414,-0.011982,-0.006759,0.007662,0.031181,0.03884,0.055765,0.05465,0.067826,0.070401,0.092696,0.095186,0.034208,0.035639,0.043043,0.043204,0.043919,4
-0.050943,-0.036255,-0.021597,-0.004012,-0.009758,-0.010964,0.001411,-0.006598,0.069854,0.191232,0.327596,0.366095,0.379332,0.321952,0.1164,-0.112381,-0.136309,-0.142135,-0.123132,-0.143315,-0.099288,-0.103231,-0.108541,-0.171452,-0.153965,-0.148095,-0.122438,-0.143399,1
-0.101465,-0.143229,-0.151293,-0.149074,-0.124617,-0.111135,-0.082781,-0.118882,-0.089691,-0.089349,-0.052101,-0.053662,-0.050503,-0.031652,-0.04752,-0.030364,0.00988,-0.002327,0.017728,0.024964,0.027611,0.037582,0.086224,0.189844,0.338439,0.368894,0.397267,0.067395,1
-0.107008,-0.117315,-0.092263,-0.071218,-0.065732,-0.029192,-0.030988,-0.033808,-0.001633,0.003023,0.009949,0.011714,0.0092,0.030438,0.01615,0.018036,0.017449,0.02248,0.035353,0.034743,0.032623,0.053396,0.071113,0.022527,0.033695,0.027273,0.057997,0.062386,4
-0.090823,-0.072301,-0.053128,-0.057659,-0.049978,-0.022456,-0.017415,-0.021436,-0.018807,-0.001684,-0.001233,0.000764,-0.00297,0.020101,0.001726,0.020895,0.024665,0.041379,0.037696,0.04876,0.044899,0.044893,0.069228,0.000399,-0.002024,0.016044,0.021656,0.024904,4
-0.081792,-0.035852,-0.053471,-0.031869,-0.024206,-0.03467,-0.010471,0.002774,-0.004692,0.017707,0.035717,0.029403,0.03592,0.048038,0.043546,0.050445,0.080732,0.111514,0.083608,0.12204,0.119791,0.124746,0.126525,-0.068854,-0.194078,-0.203181,-0.189417,-0.183895,2
0.1054,-0.11941,-0.127964,-0.135216,-0.136707,-0.141177,-0.12854,-0.103187,-0.099155,-0.085627,-0.07241,-0.078652,-0.060407,-0.048679,-0.04909,-0.036938,-0.046257,0.002627,-0.002754,0.012182,0.01763,0.00759,0.048572,0.139237,0.300391,0.340702,0.345792,0.294065,1
0.013269,0.026787,0.035152,0.085356,0.232081,0.361785,0.409335,0.352896,0.13814,-0.087925,-0.14972,-0.156846,-0.124602,-0.122013,-0.115743,-0.095145,-0.086372,-0.083953,-0.090583,-0.078935,-0.055525,-0.031077,-0.024543,-0.090665,-0.080531,-0.081006,-0.076578,-0.062129,1
0.08554,0.116191,0.104084,0.13696,0.140704,0.131067,0.014219,-0.091256,-0.112055,-0.11138,-0.101439,-0.086814,-0.075702,-0.040476,-0.032242,-0.055602,-0.024841,-0.031665,-0.023661,0.020387,0.002524,0.005515,0.02583,-0.021337,-0.022627,-0.002037,0.007168,0.043402,2
-0.155365,-0.133329,-0.13085,-0.1354,-0.121566,-0.108215,-0.089984,-0.078806,-0.072681,-0.08706,-0.057351,-0.043017,-0.032443,-0.01112,-0.040717,-0.002721,0.008892,0.012916,0.034745,0.056203,0.178337,0.329259,0.379699,0.364428,0.300671,0.063166,-0.163389,-0.230907,1
-0.14957,-0.150198,-0.128579,-0.12917,-0.116007,-0.119223,-0.101438,-0.079686,-0.070747,-0.059237,-0.058508,-0.046511,-0.046524,-0.014405,-0.018891,-0.001561,-0.009442,0.008179,0.0123,0.037415,0.051568,0.104818,0.223981,0.335391,0.383845,0.332512,0.079229,-0.173826,1
-0.195817,-0.151158,-0.143861,-0.109664,-0.085186,-0.068699,-0.064305,-0.058811,-0.036505,-0.027542,-0.00735,-0.002242,0.001406,0.009985,0.038383,0.046102,0.093719,0.111502,0.113705,0.131,0.106202,0.117758,0.111491,0.036113,0.016883,0.026263,-0.00852,0.006914,3
-0.036801,-0.052476,-0.056208,-0.040321,-0.061128,-0.049756,-0.052355,-0.059887,-0.059447,-0.064381,-0.074085,-0.075376,-0.042761,-0.01999,0.007054,0.023603,0.039295,0.039111,0.069402,0.082555,0.093216,0.073625,0.074147,0.038628,0.035991,0.055417,0.057814,0.082113,3
-0.089028,-0.076577,-0.066618,-0.051522,-0.058824,-0.052321,-0.024412,0.003803,-0.000464,0.003682,0.000197,0.009526,0.00031,0.014369,0.013456,0.005313,0.003971,0.021502,0.016821,0.018952,0.021007,0.048917,0.061895,0.013195,0.039069,0.032469,0.050368,0.060504,3
-0.082275,-0.053902,-0.047182,-0.020211,0.005687,-0.003903,0.001384,-0.004746,-0.025616,-0.024488,-0.025794,-0.039437,-0.035327,-0.036978,-0.04633,-0.044798,-0.050102,0.002629,0.007472,0.034657,0.062327,0.087229,0.084761,0.033774,0.035145,0.068914,0.072156,0.073283,3
-0.135936,-0.110927,-0.101629,-0.091194,-0.055425,-0.061489,-0.052837,-0.054463,-0.047289,-0.045649,-0.023265,-0.015266,0.005387,0.001989,0.039494,0.057168,0.089426,0.081073,0.087018,0.071208,0.086633,0.100398,0.100543,0.00019,0.032374,0.00833,0.022004,0.020472,3
0.086616,0.348224,0.386962,0.389742,0.342519,0.131948,-0.092053,-0.143299,-0.138002,-0.12746,-0.136066,-0.119883,-0.124908,-0.094758,-0.091073,-0.086744,-0.074637,-0.065786,-0.060939,-0.046116,-0.047441,-0.008873,-0.010248,-0.064971,-0.074802,-0.05696,-0.028836,-0.01635,1
-0.096407,-0.078003,-0.053406,-0.05274,-0.038037,-0.039461,-0.035442,-0.032498,-0.036578,-0.023522,-0.038007,-0.024346,0.000459,-0.004359,0.009786,-0.003168,0.025501,0.044716,0.049747,0.030472,0.057003,0.063047,0.049002,0.028616,0.032933,0.035194,0.078647,0.075989,4
-0.098005,-0.098706,-0.098653,-0.10288,-0.101268,-0.07923,-0.077245,-0.058861,-0.04959,-0.040458,-0.02054,0.000438,0.002605,0.006566,0.031226,0.03862,0.040249,0.052984,0.067926,0.077545,0.087526,0.076093,0.098068,0.043092,0.044143,0.062033,0.056984,0.066625,4
-0.075575,-0.075404,-0.064233,-0.059169,-0.067786,-0.04611,-0.055793,-0.035766,-0.041954,-0.023102,-0.026733,-0.029518,-0.003524,0.01645,-0.006074,0.017426,0.023679,0.030866,0.056521,0.053925,0.066799,0.078479,0.105307,0.016491,0.027581,0.028257,0.050611,0.056268,4
-0.091641,-0.088652,-0.089676,-0.075839,-0.06456,-0.058955,-0.033974,-0.026815,-0.010845,0.019323,-0.001349,0.016068,0.026863,0.044714,0.039399,0.042408,0.060622,0.066386,0.09136,0.093768,0.12733,0.113102,0.115113,0.049211,0.054096,-0.086088,-0.164886,-0.201389,2
-0.118204,-0.108209,-0.096275,-0.089642,-0.084125,-0.061697,-0.053496,-0.040128,-0.030141,-0.02304,-0.011304,0.016641,0.014932,0.013111,0.034473,0.039193,0.032966,0.050703,0.031275,0.065989,0.053578,0.074597,0.059121,0.028969,0.04479,0.043255,0.071692,0.066496,4
-0.074733,-0.036948,-0.031166,-0.034114,-0.049451,-0.045149,-0.026039,-0.027525,-0.030919,-0.031521,-0.043104,-0.044105,-0.024979,-0.039132,-0.012155,-0.004437,0.01623,0.017284,0.037915,0.050182,0.069466,0.069657,0.091419,0.013273,0.013662,0.056636,0.071404,0.07094,3
-0.033991,0.000964,0.009282,0.000019,0.014934,0.033594,0.039197,0.052692,0.066565,0.06276,0.072386,0.073692,0.087231,0.094149,0.098587,0.10749,0.129516,0.122614,0.011408,-0.095328,-0.108523,-0.090904,-0.077566,-0.153109,-0.170959,-0.15126,-0.148515,-0.121455,2
-0.009747,0.002268,0.016849,0.067285,0.205524,0.332807,0.38125,0.394011,0.350518,0.118243,-0.099336,-0.134692,-0.145262,-0.151361,-0.136975,-0.12645,-0.110251,-0.092879,-0.093904,-0.063526,-0.101699,-0.093115,-0.059319,-0.11179,-0.105318,-0.116168,-0.091493,-0.075495,1
-0.120802,-0.101485,-0.108384,-0.081077,-0.077179,-0.054059,-0.035708,-0.031546,-0.044921,-0.000528,-0.018005,-0.012504,0.001542,0.018811,0.037382,0.022694,0.030624,0.043886,0.039748,0.04784,0.051106,0.060536,0.067247,0.032994,0.033336,0.052992,0.078095,0.096782,4
-0.0335,-0.01686,-0.014985,-0.009824,0.011871,0.023906,0.032503,0.027774,0.057387,0.064359,0.067386,0.077157,0.102355,0.11982,0.098077,0.136553,0.122565,0.104305,-0.002114,-0.08693,-0.114708,-0.084671,-0.081937,-0.15864,-0.138211,-0.122455,-0.127879,-0.120023,2
-0.072846,-0.106953,-0.124889,-0.084718,-0.085353,-0.072553,-0.070612,-0.039664,-0.033878,-0.034874,-0.00984,0.004056,0.005757,0.010697,0.022931,0.041244,0.023342,0.0365,0.082422,0.06998,0.072592,0.096694,0.120247,0.071127,0.058906,0.067325,0.057186,-0.088191,2
0.029814,0.027871,0.051241,0.05356,0.059842,0.062629,0.078667,0.084407,0.094412,0.119675,0.146943,0.131966,0.12055,0.018733,-0.031162,-0.08818,-0.097121,-0.102115,-0.082137,-0.079745,-0.051927,-0.051476,-0.050553,-0.137233,-0.10404,-0.082848,-0.086949,-0.084369,2
-0.035823,-0.008881,-0.001941,-0.008817,0.017803,0.016992,0.041487,0.05537,0.053964,0.059392,0.074307,0.075258,0.10291,0.112061,0.118303,0.134316,0.120661,0.116151,0.008944,-0.096096,-0.110645,-0.076766,-0.102548,-0.148637,-0.163426,-0.135553,-0.156685,-0.136142,2
0.377933,0.325203,0.116021,-0.109869,-0.161397,-0.14864,-0.136501,-0.135759,-0.131838,-0.11741,-0.094636,-0.087094,-0.0816,-0.074077,-0.06544,-0.05846,-0.024351,-0.044912,-0.036656,-0.018774,-0.018509,0.014831,0.007207,-0.037724,0.000735,0.170573,0.319763,0.329686,1
-0.067797,-0.047021,-0.025951,-0.026954,-0.005613,-0.018395,-0.014593,-0.032798,-0.030648,-0.042783,-0.046661,-0.068901,-0.063941,-0.051972,-0.041647,-0.034043,-0.000771,0.048902,0.049909,0.060209,0.066214,0.091446,0.100678,0.019218,0.025176,0.054608,0.06709,0.059607,3
0.107494,0.105375,0.119565,0.138191,0.143285,0.118403,-0.105916,-0.138608,-0.116058,-0.096595,-0.075595,-0.069895,-0.085689,-0.059988,-0.034001,-0.010789,-0.023273,-0.014724,-0.008905,0.010412,-0.009876,0.021471,0.035539,-0.008167,0.010338,0.001114,0.030732,0.021734,2
-0.104421,-0.070836,-0.079123,-0.060119,-0.05612,-0.041594,-0.035619,-0.035851,-0.028657,-0.022472,-0.013905,-0.030494,-0.003741,-0.008622,-0.010088,0.009092,0.025226,0.029856,0.027816,0.023778,0.058084,0.067013,0.080897,0.042148,0.038027,0.063683,0.088686,0.078456,4
-0.077321,-0.072543,-0.082103,-0.065384,-0.068951,-0.038619,-0.008922,0.01176,0.012388,-0.007133,0.027758,-0.017797,-0.000618,-0.016366,-0.010733,-0.009659,-0.003614,0.006357,-0.016669,0.011819,0.037158,0.054559,0.075788,0.04594,0.026076,0.063807,0.095546,0.056238,3
-0.055872,-0.048415,-0.030579,-0.013438,-0.023918,-0.029778,-0.045047,-0.032463,-0.029705,-0.042073,-0.039753,-0.046056,-0.06774,-0.050928,-0.035867,-0.017764,0.020347,0.048525,0.071042,0.060077,0.076369,0.084556,0.074398,0.01189,0.022652,0.063104,0.051894,0.043884,3
-0.079855,-0.063403,-0.080199,-0.053505,-0.051429,-0.03712,-0.018816,-0.003522,-0.01855,-0.000552,0.024671,0.03824,0.042602,0.057961,0.050553,0.067161,0.089133,0.099014,0.084751,0.111147,0.140892,0.14442,0.134798,-0.043305,-0.177642,-0.160574,-0.188646,-0.183601,2
0.029872,0.048004,0.032047,0.081148,0.066622,0.081071,0.087146,0.092828,0.112749,0.125268,0.128555,0.144773,0.12334,-0.107313,-0.115643,-0.099021,-0.092014,-0.088032,-0.061993,-0.071358,-0.045625,-0.052133,-0.029493,-0.110143,-0.096276,-0.105546,-0.065765,-0.056492,2
0.069799,0.215119,0.346872,0.364243,0.380527,0.325656,0.116594,-0.096771,-0.151851,-0.152447,-0.143777,-0.141102,-0.119982,-0.116415,-0.096746,-0.087784,-0.079131,-0.070815,-0.074807,-0.057978,-0.045263,-0.044152,-0.023821,-0.089992,-0.088029,-0.058924,-0.059663,-0.054466,1
-0.138428,-0.100687,-0.114661,-0.103612,-0.093691,-0.074851,-0.072851,-0.056048,-0.047184,-0.034151,-0.006754,-0.007802,0.009901,0.048232,0.019952,0.043749,0.058963,0.078542,0.084833,0.066571,0.07921,0.078077,0.083956,0.02795,0.035068,0.05415,0.051978,0.05167,4
-0.117255,-0.126984,-0.10628,-0.07543,-0.063616,-0.057307,-0.041306,-0.037876,-0.046661,-0.027853,-0.004459,0.011461,0.005354,0.016349,0.032419,0.030038,0.047285,0.040658,0.038214,0.052853,0.064681,0.068026,0.070571,0.029621,0.045533,0.043131,0.055236,0.078834,4
-0.012759,0.010549,0.015305,0.035973,0.026546,0.050743,0.047401,0.059779,0.066421,0.100005,0.093431,0.111118,0.10915,0.133504,0.124869,0.120975,0.016294,-0.099989,-0.117219,-0.097277,-0.090401,-0.081824,-0.078725,-0.140101,-0.132319,-0.120493,-0.11535,-0.096034,2
-0.126406,-0.110687,-0.093094,-0.076622,-0.064956,-0.049422,-0.033191,-0.036996,-0.023301,-0.003674,0.005137,0.009362,0.029579,0.026311,0.051341,0.077041,0.097397,0.099664,0.101841,0.070923,0.076113,0.055078,0.047479,-0.041509,-0.041844,-0.040459,-0.014466,-0.004964,3
-0.057341,-0.05858,-0.03507,-0.015013,-0.0018,-0.004418,0.001769,0.01322,0.031755,0.048115,0.059897,0.052672,0.066896,0.095547,0.111928,0.119059,0.125975,0.120551,0.125063,0.11499,0.042877,-0.072051,-0.117837,-0.188493,-0.18322,-0.15151,-0.165048,-0.165287,2
0.389493,0.397121,0.335002,0.126725,-0.112187,-0.162156,-0.149203,-0.150865,-0.118791,-0.121609,-0.126637,-0.092949,-0.092142,-0.075922,-0.088564,-0.076864,-0.058563,-0.03801,-0.053161,-0.024814,-0.017351,-0.015425,-0.007114,-0.049859,-0.053473,0.023702,0.161026,0.289701,1
-0.066904,-0.046177,-0.046546,-0.055011,-0.049823,-0.050091,-0.063049,-0.062618,-0.0795,-0.091165,-0.082081,-0.038453,-0.06744,-0.030682,-0.033998,0.006539,-0.005584,0.024607,0.028779,0.047892,0.063075,0.067392,0.096703,0.057439,0.084185,0.130631,0.146718,0.174512,3
-0.1023,-0.091028,-0.088645,-0.075386,-0.086789,-0.070066,-0.048272,-0.040469,-0.029841,-0.003782,-0.005781,0.003494,0.012916,0.017837,0.034055,0.03727,0.040121,0.036365,0.065795,0.074263,0.058473,0.056749,0.084657,0.009224,0.020998,0.026134,0.034871,0.042509,4
-0.049725,-0.031488,-0.018341,-0.007798,-0.016822,0.008766,0.019795,0.066025,0.201313,0.337392,0.390701,0.375626,0.315841,0.112755,-0.106408,-0.147064,-0.12171,-0.149638,-0.117553,-0.119793,-0.109243,-0.103628,-0.085777,-0.159819,-0.147687,-0.145683,-0.123588,-0.137919,1
0.293655,0.202723,0.116596,0.0085,-0.096938,-0.144274,-0.153594,-0.14329,-0.130105,-0.131177,-0.108416,-0.09395,-0.098236,-0.087505,-0.070041,-0.076517,-0.059885,-0.05796,-0.03714,-0.044781,-0.003174,-0.01357,0.014487,-0.015205,0.134162,0.281275,0.303629,0.312354,1
-0.071163,-0.060122,-0.044749,-0.024897,-0.050582,-0.05595,-0.053527,-0.05401,-0.073192,-0.047484,-0.058795,-0.05784,-0.072017,-0.040966,-0.016544,0.018331,0.024699,0.047514,0.058321,0.068654,0.073035,0.083125,0.0986,0.038043,0.047099,0.068876,0.08929,0.100646,3
-0.088128,-0.063288,-0.064313,-0.064472,-0.03962,-0.035789,-0.020841,0.009588,0.017208,-0.007135,0.004444,0.005175,0.014103,0.011381,-0.006304,-0.003901,-0.009151,-0.008206,-0.005814,0.01251,0.036818,0.051174,0.073947,-0.004333,0.039179,0.036454,0.05515,0.074233,3
-0.122212,-0.111832,-0.121922,-0.080086,-0.0868,-0.077112,-0.048815,-0.046134,-0.056019,-0.037263,-0.00969,-0.018242,-0.014179,0.013398,-0.001322,0.010569,0.020073,0.032815,0.078395,0.217691,0.394595,0.393868,0.340055,0.078619,-0.157672,-0.221332,-0.230558,-0.213314,1
-0.146202,-0.124228,-0.107734,-0.073425,-0.064309,-0.057609,-0.025124,-0.030285,-0.017513,0.007539,-0.005039,0.028687,0.015509,0.026158,0.048899,0.059446,0.074373,0.093927,0.099835,0.080184,0.085086,0.077107,0.071439,-0.010016,-0.031879,-0.022138,-0.031407,-0.034247,3
-0.049253,-0.039018,-0.04893,-0.01965,-0.037291,-0.028441,0.003383,0.025746,0.023135,0.063331,0.191509,0.34145,0.378606,0.355197,0.316462,0.129746,-0.095559,-0.13636,-0.141425,-0.140013,-0.121327,-0.123462,-0.119815,-0.19071,-0.166412,-0.159372,-0.162891,-0.129526,1
-0.126092,-0.097115,-0.081494,-0.084211,-0.077177,-0.035948,-0.060071,-0.032381,-0.015313,-0.001251,0.004439,0.018764,0.043223,0.062288,0.070831,0.086355,0.085212,0.091146,0.068775,0.048708,0.055608,0.05395,0.041202,-0.040196,-0.042849,-0.029499,-0.029365,0.00919,3
