@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute target {1,2}

@data
0.444061,-0.336366,-3.075948,-1.805041,-2.464303,-2.383079,-0.745742,-0.285938,-3.416595,2.794656,-0.150279,0.138003,-0.049626,-0.958344,-2.689037,3.852544,-2.628627,-1.65538,1.789545,5.939152,3.080622,0.553415,0.082067,5.478831,3.373365,-3.169374,0.389104,2.725453,0.763169,1.529486,-1.636629,-1.127341,-3.416875,0.865709,0.612705,0.586577,-0.21013,-2.333859,-2.481394,-0.474043,-0.989359,-0.223432,-0.150187,-2.329923,-1.661584,2.37871,4.688935,-1.783636,2.965359,-2.073338,-1.871904,0.129772,6.058161,1.232385,-2.551479,-0.57052,-0.933193,-1.049439,0.314779,1.237928,-1.871511,0.706122,-1.635942,0.832167,0.05983,-2.022627,0.597291,-2.952736,0.931754,-3.025244,0.284655,3.799539,-0.480292,3.46195,-0.138823,-2.363179,-2.371784,-1.991399,-1.046654,4.869874,7.915862,-1.789074,0.50643,1.965579,-2.754675,0.309628,-2.287414,-0.699828,-0.481473,-0.97964,-2.31118,-1.796373,2.278349,1.129147,-2.569271,-1.611361,4.600405,4.221731,1.354984,1.565023,-0.369815,-1.802219,-2.360352,1
-0.043003,5.2358,2.823602,1.431096,4.075349,3.081982,0.835609,-3.035977,-1.978337,3.08073,-0.990469,-0.455801,-3.455328,0.036735,-3.159326,-1.607875,-0.196021,1.728503,1.30022,1.629553,4.684714,0.830694,2.362797,-0.224447,-1.536457,3.532526,-0.274454,0.617906,-0.479881,-0.649276,-2.120281,-1.403512,1.120082,2.538953,0.421159,0.28901,1.578342,0.09387,-3.440085,1.760276,-0.355649,-3.713117,-2.167199,-1.26826,5.379152,5.575859,-0.307056,0.691844,-2.339239,1.660166,0.853852,-2.316986,-2.815288,-2.173352,-0.206051,-1.74151,0.994366,-3.069938,-2.388409,-0.886762,-0.177141,-1.193739,1.671933,0.444284,-2.194442,0.361828,2.779849,-1.859986,1.645394,-0.163198,-3.274376,-2.365766,-3.312164,0.944457,-0.550375,-0.839233,-1.5862,1.01796,-2.461632,0.029454,1.98429,1.499641,-2.792834,-0.464534,-3.505445,0.16201,-0.745041,-3.20146,-1.73695,2.073958,-2.510134,-1.665554,-1.290397,1.616384,-2.838572,1.36257,1.196083,5.017613,-1.91294,5.568145,1.470485,1.169911,1.180464,1
-0.56988,-3.903259,2.659224,3.172777,-0.830558,1.535883,-0.393926,-2.829816,-3.048604,0.656906,3.725678,1.84516,-2.892868,-0.692213,0.523572,0.633898,0.069113,-3.099066,0.627261,3.521088,2.183271,-2.51226,-0.863163,0.261389,0.379293,-3.314281,-2.564275,-2.298471,3.64313,2.598813,1.637083,-2.889846,3.449373,1.923253,1.522449,-0.185724,-0.402011,0.207709,4.731482,-1.828587,4.104218,5.277177,-4.496568,3.658673,0.784695,1.02425,2.710581,0.417754,2.769317,4.718348,-1.051171,1.377758,-2.969957,-2.494076,0.506912,-1.55842,-0.495115,-0.529147,0.106659,1.033251,-1.865143,0.756942,-1.702737,-2.003234,-3.077503,-3.167013,-0.21329,0.415616,-3.032845,1.116526,2.126375,-1.804596,-2.980584,-2.350363,2.854707,-1.601849,1.72649,-1.229984,0.418318,1.663794,1.550583,2.888345,-1.500094,1.458684,-3.603933,-0.147447,2.188063,-1.412688,-1.226533,-3.383005,-2.470232,-1.008089,-0.750766,-2.130274,0.298663,1.194856,1.005466,-1.037409,1.057814,-0.790964,0.527619,0.319767,-0.36219,1
4.279566,0.281299,-2.204852,3.074672,-3.796722,-3.046681,1.961248,1.340588,-1.916883,0.396819,-1.017327,0.400395,0.703155,1.725672,-3.247424,-0.808021,-2.172271,0.124632,-2.28631,-0.721572,-3.952325,-2.356526,-3.724615,1.301018,-0.344955,-3.21002,-2.397901,1.875771,3.372286,0.551286,0.230199,-1.043556,2.240402,0.672494,-2.529002,1.418484,-3.581285,0.599974,4.219742,3.917488,-1.304385,5.171454,2.436811,2.453784,0.771429,3.769659,1.033509,1.815957,-0.418827,-3.130546,-3.646903,-0.729571,0.216837,-0.097299,4.296671,-0.807956,-2.398131,0.533918,-1.117317,-2.135783,0.528805,0.735243,1.311688,-1.527062,2.858242,5.188451,-1.73273,-1.19548,0.727696,0.143585,-1.768922,-0.984838,5.245901,0.368597,-0.46882,-3.24381,0.602371,-1.220679,-0.617242,-0.435507,-1.644477,-1.330118,4.482849,-0.925652,-1.759967,-0.197894,5.309311,3.059401,-1.992663,4.007614,-3.354434,1.024962,-0.813417,-2.950062,0.127717,0.227815,-0.534112,-0.847596,-0.093515,-0.410182,-1.769243,-0.02687,-1.147205,1
0.560468,-0.188947,-1.207668,2.10573,1.995794,-3.301471,-0.725902,2.85651,-0.156543,-1.030206,1.752088,4.826447,-0.376579,0.652318,-0.707007,0.593028,4.130535,2.679827,0.002893,0.681961,-1.716061,-0.313485,-1.35895,-3.106622,-1.812734,-0.422631,1.928358,-0.139458,-1.342937,-1.007418,0.97998,0.282438,-1.496022,-0.733599,2.447482,-3.689556,-1.065952,-1.099807,-1.954841,-3.005442,-1.594193,-3.605817,2.041647,-0.236667,-3.355685,-0.236759,-1.760705,-2.766592,-0.165796,-0.493584,1.786172,2.141969,2.168704,-3.672149,4.336072,0.187964,-1.015203,-2.081985,-2.635126,-2.255994,-0.550889,0.802443,-2.545077,2.840783,2.312586,0.405323,0.369055,1.094066,2.461455,2.166707,0.175466,-1.322014,5.286124,-0.226292,3.022579,-2.488471,0.281665,-2.084443,0.968835,-3.160151,1.871311,3.659694,-1.276952,-0.510329,-2.307427,2.028609,-2.387732,-0.547263,1.129107,2.595657,-3.114532,5.204752,0.85061,1.44041,4.620498,0.201815,-0.498053,-1.121968,-3.000072,-1.912262,-1.40991,0.871444,0.50055,1
1.68293,-3.534588,2.135641,0.568542,-4.00468,3.065406,-0.153893,2.027835,3.435934,-0.547233,-4.262703,2.053975,-1.207686,2.798965,0.048112,-0.432129,-2.150579,0.366733,6.168504,-0.815659,2.419256,1.315164,2.255103,-1.06325,1.673956,-1.329838,-0.209404,0.561003,-0.439053,7.00209,-0.746894,-0.372506,-0.994849,1.287875,3.3221,0.230816,-0.7823,-0.428358,-0.388822,1.707953,-0.085369,3.291977,2.129356,5.03466,3.047774,0.33466,-0.481258,2.11403,-1.839016,-0.094675,-1.399063,-1.184529,2.69284,-2.395961,-2.49228,-2.826367,-2.783583,-1.771214,1.049896,-3.551346,-2.059847,-0.969586,-2.463596,-2.879169,-2.653305,-2.347124,-0.470832,-1.340195,-1.670743,-2.771898,4.30544,-3.409164,-0.061355,0.44623,0.47281,2.303879,-3.071578,-2.838849,-0.893347,-1.7756,6.406279,-0.42791,-2.771632,3.60799,3.280238,-1.151743,-3.934118,-1.066443,-1.676925,3.940116,-0.008974,-1.977941,3.938655,0.120039,-0.861778,1.930821,-0.624119,-3.807189,-1.428561,-0.239378,-2.962408,-0.365054,3.173863,2
0.97425,5.794382,-1.958386,0.984591,2.200697,-2.432242,4.594755,1.597598,2.398767,0.776445,4.114703,0.836697,-3.519323,-1.046949,-0.970782,2.430431,1.654965,0.999034,2.073882,-0.797086,7.177552,-0.311868,-3.514117,-3.140969,0.65029,-2.037795,-2.617671,4.904401,-1.672902,-1.050401,1.210136,0.832222,-2.594526,3.983436,-0.140978,0.697119,-0.859672,-3.465957,-0.156114,-0.102271,-1.356402,-2.978618,0.96476,-4.168728,2.08136,-1.544105,-0.235154,-2.073639,1.785359,0.534719,-1.346011,-3.41014,2.024209,-0.688757,1.323544,-0.846301,-1.83572,0.738033,-0.140673,2.756589,3.189573,1.615112,2.021208,-0.379892,-2.957168,1.562793,4.513733,3.807193,-2.875284,2.050084,-0.191797,-1.601365,-2.940902,-3.253612,-1.022057,-1.099404,2.72683,2.854662,0.069618,-1.333832,0.712169,-3.901414,1.951278,0.152352,0.373418,1.041265,-1.310369,1.245881,0.507713,-3.700616,3.521713,-2.348952,-3.413269,-3.805736,-2.043469,0.599815,-2.409156,-1.151182,1.601633,0.812881,-0.258666,-3.416722,-1.596728,1
4.856364,1.349941,0.445986,-0.622991,-1.778208,-2.120081,2.203632,-0.756529,-0.647818,-2.066189,-1.052877,-1.838422,-1.587368,-1.924512,-2.196563,2.331756,-0.201835,-1.402574,6.434075,5.686016,4.340493,0.709998,1.039167,0.420327,0.582931,-3.605311,-2.610776,1.253743,0.032822,-0.719803,4.002338,-3.009871,0.697771,2.06593,0.952532,-0.386764,-1.290558,-2.75137,0.976668,-2.331308,-1.265014,1.575573,-0.91673,0.968048,3.530548,2.916465,0.261528,-0.89759,1.665159,3.411347,4.473249,7.492937,2.097368,3.663457,1.737238,1.979204,5.90098,3.067803,2.075088,3.956705,1.442332,-0.138325,-0.9846,1.473354,2.822424,0.8748,-2.135628,2.466822,-2.331963,-3.267231,-2.547121,-3.72216,0.397577,-0.059837,-3.96138,-0.258833,-3.242659,-0.346202,-0.574059,0.43373,-2.544231,-0.914761,-2.747827,-3.312678,0.002349,1.197282,-4.498776,0.137728,0.013288,-0.578159,-1.616945,-1.404309,-2.82862,-3.106946,-2.766654,-3.266426,-1.019479,-2.654688,-3.026031,-3.028325,0.416942,0.547893,-2.51579,1
1.306121,2.200017,1.911816,-3.092817,2.054835,-0.469703,3.405293,4.109847,-1.108358,5.722829,0.727912,-2.908792,-1.580828,-0.005366,-2.213791,2.778441,-2.013756,-2.485896,2.156624,1.894193,-0.650964,2.79588,2.083565,4.51694,1.370511,-1.909036,-1.967825,-2.560821,-1.658922,-3.001638,-0.295023,-0.445433,-1.978975,0.45792,-2.61086,-1.317131,5.731264,1.160795,-2.757794,0.788875,-1.094506,0.867809,-0.124771,-0.008505,-2.483111,5.062567,-0.349328,6.344802,1.803751,-1.998435,-0.311782,-1.414614,-2.909462,-1.376684,-3.268525,0.122084,-1.152398,0.444216,1.881409,-0.032876,0.033183,-0.953029,8.593906,-1.489382,-2.367299,1.983371,-1.051106,0.244087,6.200207,0.385434,-2.775253,-1.403649,3.222157,-1.910135,0.323595,-3.591332,1.072959,-2.065453,-1.748321,-3.038513,0.251569,-0.458482,-2.52945,-2.274423,0.153372,-2.337049,0.690611,-2.379924,-0.774403,-1.309583,1.660523,2.59704,-3.424558,1.134724,-3.19251,-1.15641,5.361008,3.354802,-2.879697,2.869045,-0.418531,-2.685682,-2.059008,1
0.084468,2.743892,-2.892551,2.610823,2.414114,3.706843,-1.632588,-0.957668,-1.504365,-1.053901,-1.429824,-1.113901,-1.381858,-1.148012,-1.371286,-1.102403,-1.606197,0.507876,2.321247,-4.136534,11.253656,3.202456,-2.876542,-0.298592,-1.873249,-1.02346,2.09301,0.183424,-2.305946,-0.275129,-2.331838,0.332946,2.733262,5.543672,-0.071368,2.28446,-0.742821,1.372165,-0.121718,-1.805075,-0.917436,-1.474745,-1.150827,-1.222404,-1.619147,1.854233,0.454764,-2.311002,-0.256001,-2.537205,2.55606,2.975648,-1.79089,-1.057055,-1.331765,-1.176128,3.126941,-2.348597,2.347486,0.534602,-1.959068,-0.816576,-1.599102,-0.941363,-1.654439,-0.346837,3.242092,-2.704302,1.719802,0.067708,2.496617,-1.198131,-1.06361,-1.846715,0.885861,9.11997,-1.11935,-0.914981,-1.564816,-1.015088,-1.428809,-1.193678,-1.061129,2.12176,-1.651591,-1.26266,0.109005,1.61182,-2.902055,0.8208,1.13379,-1.158046,-1.724865,-0.493804,-2.61778,5.473911,1.083791,3.284058,3.310841,-1.566768,-1.083364,-1.352282,-1.228639,1
-0.41066,1.434934,3.071397,-0.481447,2.512484,-3.391676,2.075689,-0.664302,-3.843335,-0.722381,1.31812,2.042686,0.195337,-1.822358,1.505491,3.216111,4.909342,-0.668132,5.719032,-2.74329,0.871543,0.743122,-0.352535,-4.827878,-0.009445,-0.09948,1.886035,0.494816,-3.234638,-2.083108,-0.520849,0.657747,-0.177726,-0.653604,2.609418,-0.469662,-0.884808,-3.514677,-2.760908,-0.910727,5.833983,-3.223747,2.19642,0.279827,1.482695,2.890978,3.598275,0.210534,0.981832,-0.573242,0.675442,-0.05497,-3.803953,-1.80727,-1.789464,0.256136,1.036832,-0.397992,-0.767561,0.445693,-2.424771,-3.391548,-0.495137,3.648493,3.921655,3.960872,-0.489423,0.903853,-0.510326,2.594549,-0.206322,2.337618,1.292057,0.602182,-0.92952,-4.169949,-1.756852,-3.687025,3.749986,-1.408128,1.736992,-2.106286,-1.00226,0.889278,0.880204,-3.662298,3.486373,1.401555,-1.345372,-2.545453,-1.302812,-2.117731,0.609148,-1.801541,-0.765563,-4.502104,3.879664,0.629058,-2.159763,0.819954,-3.726987,3.534665,-1.857103,1
-2.643424,1.119275,-3.53185,0.196753,2.289818,-0.396114,-2.439509,0.157552,-2.836991,-3.344665,-0.823667,1.97427,-1.609008,-1.911441,0.098936,-1.030899,-2.129028,2.061491,2.606359,0.250004,-0.672487,1.148728,0.500608,-2.279118,0.168966,0.157149,-0.728767,-3.810588,-0.025688,2.694382,-1.448386,-1.968829,-1.42524,0.456492,0.564757,-2.252164,0.105077,-0.975942,-1.376947,-3.510763,-0.152044,-2.345217,-2.564992,3.502999,-0.907611,0.779645,-2.538333,-2.228541,0.515832,-1.671472,-1.847214,3.067561,-3.070928,-0.456687,-2.885327,-1.05484,-1.18406,-0.898428,0.644885,-1.857849,-1.314244,4.929106,0.877432,-0.735094,2.439853,8.533576,2.619094,2.354652,0.716504,5.838471,2.121906,4.086564,-1.114372,-1.966758,0.539608,-2.744848,-0.495522,0.111595,1.952928,2.926933,-2.661631,-0.975611,1.444234,-0.138076,2.190439,1.794646,2.342968,-4.237113,-0.271882,-1.364921,-0.301228,7.53007,2.441295,3.044573,-1.244095,4.522716,0.525225,-1.577537,-0.701773,-3.492845,2.254732,0.535369,0.43658,1
1.597533,-2.065108,0.623763,1.20657,-2.6517,-2.654373,1.739031,1.535037,1.066529,2.200626,-0.119572,2.961547,-3.48818,1.565767,-2.767698,-1.628064,-2.764676,1.983894,-1.249635,-0.194825,-1.167912,-0.449821,-3.183419,-1.339501,-3.273625,2.045915,-0.960577,1.002851,3.704741,3.867118,1.16825,3.744989,1.045636,-2.372473,0.665986,-4.025928,2.618821,-0.920087,-2.283454,-0.080882,-2.069188,0.045615,-3.303251,-1.246672,-3.42152,2.853229,0.30523,-2.43533,-2.338378,-1.025496,4.644422,9.594383,1.928025,5.230951,0.01955,1.452212,-2.507784,0.21455,0.757704,5.24709,1.031917,2.054984,-0.124907,3.105213,1.837625,-2.029964,-2.642016,2.471209,-0.074217,-2.7583,0.197316,-2.251229,0.893836,2.255777,-1.640141,-0.296154,-1.586044,2.62618,4.144354,4.209838,2.274129,-1.543047,0.087145,-2.464555,0.247618,-3.331645,-1.208374,-0.687269,0.212853,-2.453432,-1.380137,0.173136,-2.77633,-1.849903,0.502958,4.61663,-1.173834,-2.180368,-2.587275,-1.099411,-0.74601,-2.565883,-2.140707,1
3.398109,-2.465243,-0.51972,-2.193167,0.561333,8.63148,0.068873,-2.191134,1.200459,1.268379,-2.898297,3.026134,4.52237,1.928287,-1.928492,-0.951316,-1.673199,-0.955286,-1.788061,-0.684486,-2.47421,3.260546,6.282703,-0.965369,-1.20193,2.278513,-2.061434,1.698289,0.71354,-2.26432,-0.656178,-1.887663,-0.834881,-1.770271,-0.996731,-0.890448,5.251168,2.114759,4.444388,1.743663,-2.69312,-0.206814,-2.750734,3.93224,3.54819,-2.442282,-0.602786,-1.917507,-0.797028,-1.845758,-0.797857,-1.908488,-0.642428,-2.292366,1.135782,9.675549,-0.551265,-1.756438,-0.847173,-1.939846,-0.497154,-2.62381,1.773659,3.681542,-1.116595,5.243738,-1.785284,-0.973535,-1.490832,-1.502993,1.761696,3.449476,-2.003341,-0.775642,-1.845006,-0.772343,-2.126627,2.242774,0.050152,-2.272929,0.334088,1.121709,-0.936529,2.276483,-2.733215,-0.096758,-2.870471,3.565713,0.399673,-1.896916,-1.025628,-1.541658,-1.124303,-1.63018,-0.50609,2.066181,-2.292135,-0.503747,-2.338474,0.846788,1.057883,-1.823725,-1.206661,1
-1.922299,-2.089849,-1.708227,-2.459329,-0.535332,4.439566,-0.163057,0.413664,5.627814,5.502433,-1.890775,1.684674,-2.695168,-0.096076,2.148098,1.922124,0.957902,-0.119631,1.901968,-2.396294,-1.630309,-2.307066,-1.508582,-2.773726,1.502414,5.633709,-3.78126,3.834641,2.599668,-2.617322,-1.714549,-0.335861,1.0117,-1.434895,0.73362,-2.781541,-1.206209,-0.213889,1.258402,-2.230205,0.229793,-0.734432,-1.334875,0.710103,-2.742262,-1.638271,0.593887,1.13284,-2.756238,-1.335004,-2.558955,-1.244657,0.275829,-1.586588,0.844227,-1.053364,1.414964,-0.918049,-1.99451,-2.275545,-0.167974,1.333292,-0.977222,3.183047,2.655451,-1.916107,-2.238204,-1.562586,-2.523953,-0.924791,1.067557,1.770852,-2.104297,-0.926693,0.431473,-2.587124,2.4791,-0.157537,2.221831,4.789724,-0.222125,1.22099,6.558839,-0.802288,-0.623759,2.152093,0.254619,-2.88098,1.390455,1.28562,2.484043,8.577903,-0.623696,0.710614,1.229318,-1.60705,-2.479876,0.677057,-1.925065,0.262415,1.009197,-2.182994,-1.901009,1
3.390714,0.474572,1.229365,2.638751,1.588467,-1.044099,-2.042335,3.78131,-1.13649,0.331069,-1.927168,-1.631718,-0.61061,0.001975,1.740332,1.742622,-1.688711,-2.457116,-2.308605,0.206803,-2.314814,2.924741,0.575898,-3.48998,1.586651,2.903266,0.056528,-2.751461,-2.018511,-0.108401,-1.133662,-1.341043,1.741611,-0.408485,-0.327027,-1.272915,-2.908927,-0.423242,6.181425,0.656657,0.557241,1.602124,1.327737,-2.607245,1.934684,0.23841,0.264301,2.50747,0.41406,-0.090138,-3.14599,-0.325269,-0.760731,-0.301979,-1.468572,-2.761651,-1.749209,-2.756289,-1.360549,-0.45663,-2.478322,-2.130959,-2.286294,-2.180008,-2.291365,-2.133191,0.037111,-2.097937,3.116223,3.983929,-1.764519,3.134511,7.267987,0.172059,9.349411,-3.528131,1.065548,1.244721,0.299923,0.275224,1.676668,-2.195978,-1.245065,-3.827587,9.741697,2.255268,0.233007,0.003519,1.959601,0.872785,-1.532959,-2.221587,-2.418687,0.836231,2.188722,0.352218,-1.349364,-0.96716,0.518302,1.838328,-3.024382,-1.889251,-2.329461,2
6.676218,3.146751,0.274083,3.083846,3.464545,-1.039848,2.909942,2.061545,4.677737,-0.466652,-0.48566,-2.709695,0.951657,0.721591,0.098043,-0.163829,-1.049263,1.648638,-5.142995,6.734912,-0.13495,-0.896794,-1.737899,-2.965306,-1.249271,-0.441183,-3.705436,0.747369,1.318281,0.701913,-1.669561,-2.952184,0.085609,-3.2503,-0.21165,0.412016,-2.931578,-0.453035,0.996557,1.905964,-4.536377,1.102483,4.9995,-1.25594,-3.153278,-1.670593,-3.535485,1.090462,3.448395,1.44152,-3.494937,-0.964832,1.988372,-2.751647,-0.727905,-1.157199,1.290356,-1.058935,0.346787,-1.67484,-0.107985,2.587101,-0.732398,1.298112,2.97875,-2.990161,-0.339801,-2.656108,-1.867603,3.359435,-0.777934,-2.553419,3.50174,-0.89308,-1.550088,0.142857,0.761613,-1.147279,1.619998,-3.939368,-0.318595,0.642966,2.915736,-0.572141,3.239214,-3.250268,0.055417,1.699868,-0.007594,0.254347,-3.694994,0.959726,-0.879775,-1.727333,0.851921,-1.128771,-0.974996,0.247266,3.542153,-1.67298,2.48674,-2.376046,4.327719,1
8.68341,4.401874,0.633761,-0.118379,2.710377,5.64786,-0.765782,-3.131989,-0.284222,-3.839512,0.326115,1.747489,-0.624889,2.41568,2.305038,4.18729,4.344814,3.025148,-1.649017,-0.429321,1.16908,-2.4515,-2.005014,3.727273,-1.856575,0.980076,-2.579504,4.067015,-2.112892,4.515414,0.76372,-1.880622,2.106155,-0.283301,0.828582,0.092172,-0.509864,0.417765,-2.830467,1.056883,-1.365776,1.901762,-2.655822,-2.095588,5.082972,-0.961341,0.467561,1.064933,-0.940701,-3.33428,0.898427,0.05522,-0.888826,1.844619,-1.884307,0.987929,-1.271505,-2.685622,-3.198093,-2.609926,0.579789,-1.352961,0.055334,-0.026723,1.235166,-0.336613,-3.528815,1.421301,6.297938,2.673996,1.063514,0.89496,-5.128407,2.680447,1.427872,-3.450403,-1.643361,-0.916179,3.262579,2.568794,5.377406,-0.434124,-2.052372,-2.284998,-0.461624,-2.561259,-3.278492,-2.176824,-0.853731,-3.439605,-0.673789,-0.949327,-2.270116,-0.618008,-3.533734,-2.529055,-3.412823,-1.953289,5.076524,0.42391,-3.124944,-1.559679,-1.700046,1
3.463452,-1.834804,-3.447641,1.509054,2.672177,2.978723,-1.186891,-3.7147,1.101395,-1.667869,-0.311532,-4.109506,0.222707,-0.903579,-3.031976,-2.679096,3.568517,-0.936606,-1.944216,-0.582775,0.172581,3.382356,-0.426665,1.602765,1.765417,-2.474894,-2.382827,2.618368,0.795047,-0.624769,3.324785,4.57045,1.435981,3.159872,-1.245379,0.657947,-0.359644,0.785479,1.621878,-2.438588,0.049179,0.796283,1.02623,-2.820969,0.644122,2.447866,1.889446,0.397961,1.050586,3.112223,-1.377997,0.904955,-2.533319,3.314321,0.143232,-1.650533,-2.941452,1.471207,-2.577873,1.111373,-0.080156,-2.39078,-2.878564,-2.843339,-0.051396,3.56246,-4.282975,-1.212209,-4.738774,5.21463,-0.17068,-0.591772,2.425336,-3.012179,2.34611,-1.139124,-3.075816,-2.521492,-2.92014,-2.499152,-3.092087,-1.131404,-0.252116,-1.581496,0.989219,2.195962,-0.018623,-0.621854,-1.539123,-2.096149,-4.163411,3.727467,6.475257,3.243607,2.81221,-1.443894,1.691672,-2.2667,0.994411,-4.75723,7.902749,1.755755,2.473955,2
-1.572007,-1.143597,-2.145137,0.202538,-0.201443,0.954886,2.12352,1.971975,0.029166,-0.157581,4.48956,-2.461662,-1.501575,3.906412,1.620161,-2.724435,-0.867681,-1.101296,1.623263,-1.14346,1.707359,-3.078676,-0.492431,0.467185,4.101647,-2.330143,3.49794,1.439012,-2.099461,-1.192355,-1.851994,1.435871,2.215346,-2.760321,-0.438941,-2.420367,-0.551411,-2.389021,-0.539119,-2.432895,-0.466087,-2.538484,-0.318448,-2.747675,-0.00581,-3.275128,1.27873,-1.529117,3.143661,3.975507,-2.370096,-1.518408,-0.761536,-3.168264,5.140415,3.489561,-3.126073,-0.585101,-1.96975,-1.249888,-1.423071,-1.939676,2.494438,1.970188,-0.432274,6.076905,-2.84683,2.016885,1.522161,1.985012,-0.640435,-2.399611,1.779823,1.093288,-0.356866,4.821281,1.36179,-2.161262,-1.042508,-1.87063,-0.986868,-2.248877,1.737049,-0.360327,-1.851078,-1.305547,-1.517271,-1.519483,-1.329859,-1.728587,-1.034832,-2.291699,1.092333,1.648926,0.577983,2.836715,4.983605,-2.52431,0.000857,3.074376,2.697341,6.251706,-1.797602,1
-2.395198,-2.243018,-0.533402,-1.753899,-0.626217,-2.277822,-2.833877,0.312695,-0.245303,0.516597,-2.014337,-1.901679,0.000879,1.200119,1.375444,-2.614323,-2.571783,0.163696,0.783104,0.82391,1.831296,1.098746,0.331941,-3.387988,1.54824,2.543393,0.127649,1.175665,0.421494,-1.151932,0.815066,-3.336076,-1.415428,0.464739,0.353968,-2.117751,-0.318815,4.071026,0.873319,-0.069915,0.033819,1.24264,0.049601,-0.313331,-1.872275,-1.687872,1.500983,-1.789922,-2.641499,-2.015419,-2.921245,-0.715897,-0.846366,-2.758634,-2.217989,-2.344414,-2.496862,-2.105345,1.674412,10.654932,2.74731,0.77731,1.754229,-4.149518,0.421448,4.305052,9.379509,0.475801,3.92945,2.526012,3.89788,-0.915593,2.364168,-0.513086,2.313623,3.036949,-0.670127,-3.54751,0.435775,0.409057,-2.236717,2.197045,-3.238808,-1.195239,-0.728802,-2.21786,1.533621,0.195181,7.951909,1.668848,0.428342,3.064779,3.830689,1.71348,-0.887718,-2.548127,-2.260833,-2.424459,-2.304443,-2.402963,-2.309178,0.104075,-2.364104,1
-1.84194,-1.861084,-1.821712,-1.883702,-1.794848,-1.917841,-1.747801,-1.990007,-1.617741,-2.306854,0.66964,2.630888,-0.576086,1.429932,0.575047,0.718658,3.78252,6.492872,2.044924,-1.582946,3.236983,-0.281002,0.284385,-2.989728,0.751793,-1.141832,0.57224,-0.892945,-2.652001,1.29137,-1.467138,-1.927996,-1.837542,-1.87655,-0.941543,6.263417,3.05992,0.34147,-0.206734,-3.184857,0.706936,-0.901273,-1.753366,-2.392476,2.505971,0.46697,-2.169061,0.949722,-2.265274,-1.843058,-0.460645,0.98243,-3.601569,1.089513,2.424853,-2.160434,0.907361,-2.084543,-1.69537,2.179441,-2.687615,3.223524,2.634811,-2.688451,3.364882,2.283464,-2.566529,0.52891,-1.296978,-2.137844,2.76179,-1.079828,1.994682,5.077827,2.504271,-0.268162,0.50369,-1.892604,-1.930526,-1.720669,-1.994392,-1.690959,-1.93831,1.202001,0.478588,-0.991359,0.545872,-2.404888,-1.585761,0.674482,1.757891,-0.435847,-2.539961,5.292184,2.889632,0.656517,-0.072421,2.667341,2.985567,-0.43402,2.315479,1.186627,0.137333,1
