@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute target {1,2}

@data
-5.701807,-5.460784,-6.089665,-4.051759,2.702726,0.12029,-2.930674,-6.166851,-5.510544,-4.650413,4.370745,4.421693,5.041753,4.366264,4.795358,4.17331,4.680066,4.114518,4.624808,4.087617,4.76236,4.650619,5.290856,4.305137,5.469921,-2.74175,-6.273581,-5.35759,-5.803095,-5.567529,-5.672001,2
0.823858,1.126127,0.374747,2.266171,11.401465,-3.259661,-0.586472,-0.408988,1.909771,-0.342766,3.842985,0.939775,-2.141582,-1.235679,-1.623249,-1.295652,-1.44714,-1.379843,-1.377966,-1.356942,-1.397175,-1.410114,-1.412879,-1.440233,-1.40188,-1.547682,-1.197,0.902567,0.886058,0.898624,0.890755,2
-5.644896,-5.901154,-5.314565,-6.501191,-2.726418,8.585568,9.549756,2.578923,-7.444133,-4.51351,-6.842816,0.696862,3.052136,3.08274,3.071893,3.290988,3.195972,3.414189,3.317115,3.453968,3.398382,3.444821,3.251895,2.319708,2.336115,2.11015,2.398618,-4.322605,-6.018019,-5.578904,-5.741589,2
-8.147011,-8.82226,-0.163706,8.728725,8.14243,8.690685,8.369951,-4.685007,-9.265146,-0.783664,0.869269,1.643857,1.129552,1.64357,1.151223,1.618396,1.161735,1.598839,1.170642,1.624418,1.188016,1.656445,1.137695,1.748599,0.997566,2.125674,-1.765971,-6.082237,-5.398701,-5.705481,-5.578102,2
4.452562,4.678173,4.506559,-1.208358,-1.729045,4.152313,4.264825,5.648914,-1.816659,-6.112486,-5.066456,-5.84142,-5.525697,-5.580563,-5.315227,-5.222053,-5.394357,-5.180812,-5.496871,-4.859161,-6.100989,-0.11006,5.585851,4.209117,5.013216,4.463382,4.859995,4.57034,4.778003,4.637444,4.73952,1
-5.070329,-4.868803,-5.410913,-3.408315,5.586351,5.39741,-3.216946,-5.575861,-4.760084,-4.683893,4.358184,4.475281,4.805896,4.410501,4.842178,4.406647,4.843983,4.379564,4.89659,4.32588,4.981138,4.123159,5.454144,1.312415,-5.663108,-4.705189,-5.21404,-4.903273,-5.099169,-4.982203,-5.037191,2
-5.472747,-5.420979,-5.559356,-5.003207,6.694706,9.926201,5.071465,-6.175526,-4.911791,-6.07986,-3.751562,3.058749,3.100903,3.300439,3.318458,3.450017,3.476036,3.591356,3.585406,3.642406,3.574932,3.515508,2.466844,2.434966,2.264314,2.340863,-4.422552,-5.705248,-5.352724,-5.512477,-5.445536,2
-5.867614,-6.119742,-5.531002,-6.764631,-2.158974,2.766437,-1.073974,-3.751019,-6.756494,-5.294337,-6.39151,2.331876,4.728483,4.602266,4.506509,4.427426,4.350103,4.343035,4.305588,4.232758,4.310614,4.200012,4.517497,4.520426,4.672041,4.270955,4.68052,-4.131541,-6.321258,-5.729381,-5.875069,2
-5.613721,-5.976756,-5.128606,-6.932261,1.672872,9.911543,8.058605,-2.761623,-6.718534,-5.151649,-5.360813,2.950856,2.590107,3.48369,2.850988,3.584905,3.044477,3.613253,3.14477,3.663055,3.224375,3.660038,2.601176,2.394582,2.034478,2.532275,1.254184,-5.517626,-5.713311,-5.69624,-5.699091,2
-5.853785,-5.828545,-5.906257,-5.520012,3.370711,5.702365,1.969262,-6.688121,-5.111848,-6.866621,0.114367,4.642111,3.527675,4.187278,3.730022,4.08747,3.777021,4.037403,3.798619,4.042138,3.808342,4.033439,3.775859,4.053496,3.74481,3.977825,-4.507652,-6.154438,-5.793313,-6.067061,-6.082562,2
-7.308614,-7.905228,0.54723,9.901156,7.897462,10.035138,4.64613,-8.325176,-5.00808,1.660023,1.944107,1.982653,1.928125,1.991865,1.947854,1.996429,1.92237,2.006103,1.917496,1.974045,1.892824,1.985467,1.905655,1.841828,-4.082581,-5.037631,-4.781367,-4.906526,-4.835736,-4.875611,-4.857412,2
-5.800621,-5.490707,-6.264751,-3.866139,4.590217,5.76837,-0.001089,-6.656382,-5.509705,-4.278416,4.771061,3.437737,4.516402,3.631161,4.398854,3.718529,4.316091,3.78257,4.271447,3.810951,4.236376,3.834384,4.249114,3.851861,4.066445,-4.566773,-5.960591,-5.640537,-5.769927,-5.711223,-5.73471,2
6.248795,6.457099,6.066307,6.848339,3.560146,0.193079,1.43584,4.538577,6.71911,6.118904,5.595547,-3.640628,-3.993569,-4.421339,-4.131002,-4.577418,-4.240302,-4.653715,-4.338163,-4.751535,-4.456893,-4.781723,-4.322317,-4.031824,-3.435262,-3.987335,-3.55478,-4.107493,4.70461,6.656937,6.282009,2
5.311276,5.126481,5.694955,3.791168,-0.413199,1.573997,3.024995,5.963252,4.847468,5.476153,-3.645032,-5.057051,-5.337532,-5.225871,-5.680287,-5.376911,-5.796693,-5.347676,-5.910049,-5.253349,-5.64087,-4.757256,-6.122743,-1.564188,6.062947,4.834282,4.966641,4.176626,3.938723,3.382545,2.9572,2
5.23932,4.964385,5.576503,3.188128,2.037549,3.555658,4.060647,5.47927,5.180659,4.271974,-4.324074,-4.599724,-5.252381,-4.970301,-5.30238,-5.020256,-5.384415,-5.098627,-5.364841,-5.121005,-5.337493,-4.531928,-4.721927,-4.38412,-4.484335,3.977175,5.484571,5.130412,5.293512,5.211331,5.246714,2
-5.598429,-5.182883,-6.280271,-1.939513,5.720658,5.22822,-1.402968,-6.835856,-4.523849,-6.450304,2.35732,4.427617,4.180833,4.169492,4.247448,4.172444,4.255317,4.195066,4.206837,4.217301,4.155574,4.284029,4.044963,4.541645,2.812546,-5.553465,-5.387011,-5.587762,-5.447058,-5.535206,-5.492734,2
-5.521703,-6.356619,-0.779686,1.84786,-1.474987,-3.807087,-6.438881,-5.187277,-5.684447,3.73104,4.415187,4.968805,4.394303,4.831482,4.29705,4.777109,4.216732,4.80888,4.234334,4.907495,4.567229,5.20524,3.96664,5.640828,-0.911616,-6.491784,-5.297361,-5.899192,-5.551248,-5.749765,-5.658556,2
5.384058,5.244179,5.62125,4.266812,1.502347,2.946089,3.927644,5.718814,5.081772,5.325261,-3.340924,-5.319994,-5.065806,-5.315864,-5.177388,-5.408361,-5.272389,-5.576475,-5.297811,-5.775177,-5.045336,-4.952486,-4.21834,-5.457023,-1.418331,6.062931,4.91628,5.032744,4.224518,3.989412,3.397593,2
-5.546247,-5.817082,-5.200006,-6.436326,-2.574411,8.506916,9.574545,2.481305,-7.116585,-4.829215,-5.426759,3.080419,2.545015,3.663472,2.843679,3.752145,3.046231,3.859487,3.18852,3.921106,3.188486,3.914817,2.420603,2.661097,1.743551,3.112268,-1.70143,-6.192736,-5.361183,-5.725884,-5.575799,2
5.371397,5.213155,5.737644,3.862568,0.992779,3.350226,3.836221,5.845097,4.959726,5.443681,-3.377358,-4.800818,-4.939844,-4.907672,-5.198391,-4.943668,-5.354052,-4.975505,-5.415934,-4.931618,-5.478503,-4.232736,-4.661506,-3.799713,-5.188755,0.698543,6.05516,4.908802,5.464611,5.166518,5.299942,2
4.905724,4.676061,5.163622,3.736478,0.912915,2.24038,3.479875,5.112693,4.952808,3.547375,-5.125794,-4.904926,-5.620139,-5.18671,-5.731215,-5.341185,-5.836327,-5.462197,-5.844084,-5.317722,-5.273168,-4.651218,-5.373828,-3.290596,4.938084,4.796796,4.953657,4.852121,4.916205,4.878339,4.895974,2
-7.838436,-8.600312,0.024964,9.287674,8.030609,9.267274,6.757133,-7.261984,-7.378628,0.518988,1.511258,1.578759,1.48896,1.585086,1.492478,1.586128,1.508968,1.577081,1.549894,1.578295,1.564827,1.538574,1.60759,1.462447,1.779255,0.719855,-5.312501,-5.376265,-5.439799,-5.392165,-5.416008,2
1.194827,0.992623,1.528431,0.43792,12.085325,-0.515739,-2.453799,0.351223,1.412038,0.799771,2.217881,1.490582,-2.183921,-0.971353,-1.825728,-1.064031,-1.620962,-1.159308,-1.619485,-1.248374,-1.599466,-1.253913,-1.639257,-1.372832,-1.697277,-1.354245,-1.820301,-0.768757,1.302233,1.151253,1.204642,2
-5.564103,-4.990678,-6.497898,-0.638737,9.522058,8.978933,-0.197912,-7.009654,-4.474834,-5.787636,2.961691,2.693632,3.653978,2.904136,3.775335,3.12656,3.880616,3.234491,3.901886,3.264947,3.88358,2.406856,2.724907,1.96938,3.029043,-3.259748,-5.880913,-5.238625,-5.536257,-5.384708,-5.450324,2
-5.652602,-5.966289,-5.26354,-6.713806,-0.148242,5.731375,4.663909,-3.804873,-6.108733,-5.977491,-2.487537,5.139422,3.315111,4.563744,3.630255,4.391436,3.741528,4.26653,3.856187,4.193995,3.937088,4.103928,4.018306,3.978128,4.286703,2.836635,-5.713399,-5.61237,-5.79787,-5.673175,-5.73435,2
-7.790277,-8.372788,0.147043,9.695708,7.86255,9.923222,4.52497,-8.860908,-5.36877,1.290883,1.759323,1.650886,1.767616,1.669844,1.782129,1.626678,1.767851,1.630335,1.838227,1.579738,1.844041,1.542404,1.93438,1.341894,2.291185,-2.368777,-5.774674,-5.027793,-5.408911,-5.202594,-5.295415,2
-5.493669,-5.250991,-5.876256,-3.866609,2.74221,0.218401,-2.803621,-5.928371,-5.283363,-4.668807,4.117629,4.783373,4.979232,4.525696,4.694889,4.454787,4.555493,4.491972,4.548055,4.566127,4.762496,5.287992,4.867334,5.345594,3.422742,-5.487864,-5.330355,-5.585497,-5.49798,-5.637555,-5.653084,2
4.638642,4.88561,4.339504,6.601927,-2.453328,-4.597351,1.729132,5.95021,3.251697,8.059311,3.305871,-4.380279,-1.816164,-3.641265,-2.435828,-3.165773,-2.494508,-3.088928,-2.549034,-2.967684,-2.6344,-2.892343,-2.88955,-3.145869,-3.022826,-3.070442,-3.218353,-2.389631,4.57955,4.746943,4.765158,2
-6.19655,-5.925671,-6.632771,-4.329748,4.45282,5.356116,-0.021186,-7.396031,-5.258062,-6.931382,2.006736,4.031025,3.651072,3.810092,3.717576,3.808446,3.689996,3.840456,3.648693,3.891679,3.592725,3.973186,3.465142,4.102119,3.203616,4.704827,-1.144421,-6.927479,-5.782484,-6.312741,-6.087795,2
-5.819993,-5.783803,-5.867951,-5.489294,3.403471,5.781317,2.017882,-6.638118,-5.082129,-6.791124,-2.031898,4.651217,3.61665,4.2235,3.805026,4.148505,3.856506,4.10324,3.867724,4.089951,3.872391,4.103701,3.850652,4.120881,3.816684,4.056592,-4.44981,-6.108265,-5.672934,-5.864825,-5.785748,2
-5.945033,-6.180248,-5.633508,-6.773805,3.984515,9.597068,6.308511,-5.490618,-5.932252,-6.488018,-1.472235,3.632422,2.400052,3.379227,2.806709,3.403747,3.051678,3.411031,3.174017,3.453461,3.278328,3.43573,2.869969,2.211771,2.195101,2.057341,2.230517,-4.757519,-6.292855,-5.880688,-6.034414,2
4.56714,4.483937,4.645983,3.941554,-0.185557,1.165773,2.348354,4.709464,4.400152,4.346578,-4.528091,-5.862594,-5.669457,-5.985884,-5.872787,-6.159244,-5.976149,-6.189991,-5.775175,-5.845471,-4.861807,-6.201952,-1.678777,5.279771,4.05279,4.699026,4.282716,4.56487,4.3753,4.493056,4.436471,2
-7.424813,-5.31116,7.887429,9.066759,10.117242,6.38716,-8.226733,-1.282469,2.760494,2.031558,2.456196,2.159288,2.422063,2.182408,2.415205,2.177352,2.403234,2.168435,2.440285,2.068992,2.678229,0.878069,-4.857421,-4.588233,-4.785359,-4.648172,-4.746639,-4.673931,-4.728955,-4.686012,-4.7405,1
-5.423721,-5.366013,-5.52228,-4.92844,6.940608,10.339242,4.971161,-6.282663,-4.859281,-5.716405,1.832756,3.136837,3.236362,3.227961,3.505992,3.348587,3.656428,3.410587,3.735696,3.383573,3.730987,2.453283,2.501499,1.934076,2.868426,-2.979929,-5.924298,-5.153449,-5.491053,-5.257173,-5.309357,2
5.134356,4.864809,5.381491,3.615889,-0.287184,1.351972,2.898503,5.586042,4.750656,5.094433,-3.465448,-5.041007,-4.993289,-5.163171,-5.195059,-5.378305,-5.309216,-5.532975,-5.341436,-5.62338,-4.964565,-5.229784,-4.675132,-5.640038,2.230282,5.733123,4.751682,5.278329,4.960968,5.14724,5.060217,2
5.318668,5.310387,5.220428,5.590473,2.834002,2.914615,3.743033,4.923065,5.361399,5.447471,4.561639,-4.294746,-4.562272,-4.916172,-4.733003,-4.998768,-4.833478,-5.090506,-4.890502,-5.185298,-4.949665,-5.213947,-4.575182,-4.226156,-3.895947,-4.306725,-2.978707,5.068448,5.375116,5.734635,6.247693,2
-8.90475,-9.671918,-0.485498,8.277531,8.036857,8.184479,9.080736,0.451879,-11.27453,-2.993319,0.58467,1.269994,0.614738,1.246767,0.677842,1.220092,0.707354,1.16716,0.715806,1.148806,0.752032,1.133417,0.772458,1.134152,0.73515,1.154643,0.672072,1.273482,-4.890571,-6.552779,-6.238752,2
-5.73083,-5.341528,-6.392153,-2.203203,3.273507,-0.818978,-2.401606,-6.787294,-4.622257,-6.920762,0.047758,4.905114,4.690166,4.752015,4.685227,4.467949,4.655416,4.365331,4.674109,4.334052,4.756183,4.544205,4.979466,4.045178,5.338602,1.341486,-6.250925,-5.34854,-5.807195,-5.559812,-5.670681,2
-5.605697,-5.156507,-6.325115,-1.877175,5.6119,5.328668,-1.57536,-6.594273,-4.927384,-5.379934,4.019788,3.969432,4.403718,3.993949,4.330723,4.088462,4.280503,4.169407,4.199556,4.259157,4.091666,4.403311,3.845765,4.879141,1.139273,-6.194456,-5.153939,-5.747764,-5.380713,-5.599663,-5.496439,2
-7.588516,-8.151103,0.253086,9.995793,7.932869,10.510783,1.837719,-9.298506,-3.51028,1.53336,1.929423,1.908964,1.88787,1.943686,1.874786,1.982897,1.876806,2.021798,1.8284,2.021387,1.775202,2.120092,1.646361,2.407498,-0.066564,-5.438694,-4.87009,-5.194847,-4.99746,-5.113446,-5.059277,2
-5.21027,-5.530993,-4.815836,-6.301332,0.149452,5.89524,5.524631,-1.280246,-6.316398,-4.915191,-4.129462,5.121001,3.695686,4.940969,3.878793,4.840377,3.960215,4.798115,3.991802,4.777255,3.951355,4.841078,3.79437,5.265682,1.16081,-5.825909,-5.035476,-5.420376,-5.208244,-5.324614,-5.27248,2
-6.714076,-6.924142,-6.434922,-7.44687,1.013987,5.104224,3.94179,-4.550119,-7.551801,-6.298554,-6.66884,3.03122,3.189627,3.637275,3.140884,3.632819,3.145328,3.650873,3.130003,3.662854,3.123393,3.692199,3.081904,3.752932,2.989001,3.887502,2.718787,4.506307,-1.368767,-7.407417,-6.667401,2
-5.610526,-5.11897,-6.375433,-1.780819,5.517344,5.51152,-1.88778,-6.219552,-5.606672,-1.996327,5.471279,3.379992,4.791006,3.717861,4.562839,3.899397,4.418137,4.012649,4.308286,4.127113,4.169599,4.278615,3.958979,4.69369,-2.763382,-6.19923,-5.122765,-5.733258,-5.350628,-5.581131,-5.471832,2
3.993614,4.146672,3.704762,4.542391,-0.126146,-4.806361,-2.767583,3.530293,4.01097,3.94547,10.383538,-3.798666,-3.841993,-3.80521,-3.663063,-3.761639,-3.735554,-3.605212,-3.687908,-3.585538,-3.767873,-3.578866,-3.953946,-3.318051,-4.141825,1.748124,4.447847,3.656447,4.058793,3.838294,3.938217,2
-5.92044,-6.171057,-5.588902,-6.801931,-2.377934,2.47346,-1.217374,-3.854331,-6.776448,-5.366109,-6.420993,2.305975,4.760292,4.502728,4.504812,4.321057,4.360044,4.212746,4.330564,4.124373,4.389661,4.083639,4.578255,4.333192,4.828792,3.904658,5.273706,-2.362954,-6.661581,-5.708399,-6.059504,2
-4.844577,-4.747499,-5.475511,-0.469054,6.678359,-0.196946,-4.67213,-5.705512,0.540888,5.635288,4.587511,5.180056,4.856658,5.047406,4.931307,4.95759,5.04023,4.881471,5.171207,4.73954,5.5277,2.796406,-5.347497,-4.631142,-5.095665,-4.769053,-5.007523,-4.831378,-4.960061,-4.869377,-4.948694,1
-7.691877,-8.442757,0.263371,9.563521,8.036806,9.553125,6.236759,-7.703602,-6.212332,1.244547,1.611643,1.748139,1.650799,1.756139,1.669873,1.709975,1.689653,1.71041,1.737788,1.649353,1.749225,1.63254,1.805084,1.524147,1.904707,-3.749776,-5.6315,-5.111019,-5.376528,-5.231197,-5.297016,2
-5.027989,-4.834608,-5.361397,-3.535322,3.24119,0.414226,-1.993281,-5.826126,-4.21423,-6.049674,0.369293,5.914269,5.115995,5.393005,4.91863,5.079219,4.828408,4.983221,4.904008,5.04612,5.355142,5.54227,5.17151,5.160101,-3.704683,-5.277177,-4.900078,-5.159738,-5.097061,-5.213723,-5.24152,2
4.705766,4.469964,5.144564,2.999081,-2.21945,0.167025,1.028651,5.372393,3.992773,5.402536,-2.896955,-5.955882,-5.386676,-5.829786,-5.664543,-5.893999,-5.681899,-5.90862,-5.623608,-5.598783,-5.082742,-5.752869,-3.511455,4.895167,4.534612,4.82145,4.622,4.761799,4.666126,4.726194,4.697165,2
-8.09603,-8.836646,-0.361404,8.429937,8.205672,8.324158,9.006856,-1.519223,-10.300506,-1.943313,0.991538,1.625381,1.017619,1.62466,1.062089,1.607341,1.074337,1.603105,1.113116,1.608592,1.089111,1.593261,1.06513,1.699535,0.903887,2.035826,-1.83995,-6.083115,-5.408321,-5.708274,-5.584367,2
-5.321869,-4.943099,-5.901282,-2.837899,8.547388,9.847931,2.916718,-6.665468,-4.443289,-5.449059,2.881969,3.075374,3.612448,3.343419,3.76446,3.567517,3.778785,3.704854,3.716298,3.818214,3.183802,2.533137,2.185635,2.928926,-0.041986,-5.822213,-4.919846,-5.431375,-5.112458,-5.303749,-5.213285,2
-5.080285,-4.716194,-5.642702,-2.645138,8.646134,9.87958,3.076649,-6.454982,-4.165665,-5.250513,3.121177,3.2066,3.925772,3.443677,4.071951,3.630902,4.114331,3.712485,4.118198,3.717961,3.342902,2.344005,3.030379,1.437664,-4.875114,-5.006448,-4.989902,-5.005576,-4.990054,-5.002179,-4.995617,2
5.29172,5.238665,5.370267,4.890271,0.575395,1.687386,3.148017,5.506436,5.074741,5.50793,4.841154,-3.862278,-4.29878,-4.638132,-4.757272,-4.942916,-4.869898,-5.133145,-4.946403,-5.169133,-4.91375,-5.145228,-4.180868,-4.443144,-3.712103,-4.814009,-1.282646,5.773182,5.269373,6.214873,6.720297,2
-5.710884,-5.458408,-6.114069,-3.904381,4.78942,5.596677,0.422249,-6.987299,-4.70702,-6.540159,2.479425,4.226496,4.126243,3.964479,4.209706,3.931132,4.250516,3.891051,4.270521,3.8643,4.322343,3.796972,4.417588,3.617874,4.814287,-2.879435,-6.257501,-5.37186,-5.806737,-5.575212,-5.678316,2
-6.44164,-6.199235,-6.837874,-4.623605,4.366534,5.076619,-0.07211,-7.868966,-5.216161,-7.766868,0.023133,4.077587,3.47034,3.608526,3.648377,3.527432,3.706835,3.463442,3.74929,3.433121,3.791912,3.390157,3.842799,3.29598,3.971237,3.075709,4.467295,-3.192392,-7.004764,-6.172799,-6.589911,2
-6.002231,-5.502766,-6.812874,-0.216206,5.421864,5.072287,-2.055282,-6.861046,-5.594052,-4.38608,4.873871,3.187073,4.537862,3.391125,4.411072,3.490097,4.33293,3.544366,4.29291,3.538816,4.286543,3.512859,4.354233,3.361921,4.734899,-3.068332,-6.452581,-5.640441,-6.018437,-5.825279,-5.909121,2
5.674085,5.588306,5.874933,4.90355,1.727648,3.103599,4.106716,6.298322,5.070607,6.811571,-0.677276,-5.13473,-4.186034,-5.011987,-4.619546,-5.01002,-4.696189,-4.961085,-4.763608,-5.063376,-4.826689,-5.013422,-4.159291,-3.79735,-3.442365,-3.914681,-2.470222,5.45825,5.694422,5.726719,5.709145,2
-6.126906,-6.436705,-5.705055,-7.218641,-0.659837,5.266984,4.847427,-2.02518,-7.376726,-5.536438,-6.237216,3.359983,3.528701,3.904486,3.535901,3.853402,3.595765,3.773249,3.674881,3.71489,3.747732,3.635637,3.833973,3.509127,4.000251,3.27089,4.513016,-2.994668,-6.850223,-5.979121,-6.419579,2
5.146934,5.291711,4.747223,6.227919,0.952615,-6.005886,-0.965737,4.99141,5.145986,4.618541,7.120209,-2.910023,-3.546412,-3.70732,-3.774674,-3.645444,-3.622886,-3.706407,-3.708923,-3.943524,-3.613905,-4.029503,-3.743386,-4.178351,-3.537586,-4.576744,-1.260049,5.469307,4.740062,5.085902,4.938939,2
-6.138146,-6.115443,-6.202455,-5.796478,3.170996,5.554347,1.833208,-6.92514,-5.419278,-7.130487,-0.117275,4.540902,3.327212,4.07525,3.517781,3.968527,3.547003,3.944528,3.567195,3.971335,3.5488,4.005555,3.471128,4.095056,3.280533,4.540361,0.81981,-6.664333,-5.893781,-6.266853,-6.109857,2
5.01053,5.019061,4.477168,5.812927,0.800594,-5.557968,-0.915522,4.794287,5.084624,4.306361,8.668776,-2.139364,-3.65965,-2.787843,-3.218748,-2.850222,-3.062474,-2.973802,-3.060755,-3.100378,-3.236049,-3.117962,-3.512971,-3.231079,-3.363426,-3.16221,-3.675708,-2.558294,4.898914,5.166067,5.145115,2
5.162919,5.053617,5.330822,4.614018,-3.898526,-5.802411,-0.293756,6.434392,4.208688,6.88239,-1.94314,-4.914013,-3.889918,-4.687441,-4.218331,-4.534596,-4.095939,-4.487177,-4.101097,-4.597874,-4.175728,-4.855748,-3.911726,-5.33233,0.684504,5.920886,4.757498,5.360242,5.004345,5.210517,5.114914,2
-5.506583,-5.079915,-6.209299,-0.611347,2.30658,-0.927293,-4.319407,-5.727027,-5.459003,-3.982227,5.014756,4.773986,5.251507,4.688558,4.883674,4.55699,4.638828,4.519431,4.513377,4.750461,4.995492,5.43225,4.52374,5.895295,-0.508459,-6.314166,-4.931847,-5.60909,-5.107208,-5.317925,-5.134129,2
-6.082614,-5.93801,-6.325267,-4.897331,7.005462,9.26872,4.556788,-7.213116,-5.120048,-7.166027,-1.240805,3.272567,2.742209,3.109583,3.077767,3.174176,3.227974,3.231448,3.327326,3.272079,3.374828,3.250863,2.861401,2.057772,2.221376,1.941326,2.215832,-4.866322,-6.312612,-5.948434,-6.07891,2
-8.110983,-8.138758,2.719013,8.675424,8.147039,8.524623,8.308335,-4.754074,-9.089248,-0.535029,1.371553,1.463196,1.262376,1.496523,1.297712,1.461556,1.311646,1.446939,1.319276,1.41664,1.360974,1.413284,1.425006,1.352815,1.525808,0.731993,-5.285141,-5.530047,-5.540563,-5.516996,-5.530893,2
-6.053841,-6.025146,-6.137912,-5.699287,3.206862,5.657017,1.833767,-6.745506,-5.503464,-6.71533,-4.062034,3.931827,3.677295,3.898803,3.757941,3.886111,3.776602,3.874557,3.7708,3.886708,3.764026,3.901225,3.733691,3.941276,3.653245,4.131225,2.659854,-5.868428,-6.029944,-6.062668,-6.039272,2
-5.486003,-5.248412,-5.864647,-3.745254,5.173541,5.149139,-3.757841,-5.802021,-5.3591,2.153169,4.951179,3.838795,4.583777,4.017162,4.461657,4.093646,4.406911,4.145318,4.368459,4.197834,4.318275,4.230962,4.308054,4.005084,-4.354131,-5.716928,-5.28417,-5.523438,-5.375024,-5.464085,-5.42191,2
