@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute target {1,2}

@data
-1.369245,-1.434427,-1.454809,-1.429593,-1.35955,-1.378805,-1.340164,-0.941069,-0.40978,0.24382,0.818207,0.924645,1.052689,1.040638,1.02086,1.102082,1.122392,1.178427,1.116892,1.116141,1.083989,0.964139,0.523899,0.139341,-0.718886,-1.422801,-1.66046,-1.59046,-1.602765,-1.501687,-1.387351,-1.379421,-1.408634,-1.33614,-1.263073,-1.307436,-1.324136,-1.239311,-1.23898,-1.196876,-1.188356,-1.128238,-1.086547,-0.974459,-0.811659,-0.678123,-0.156984,0.410916,0.951275,1.328047,1.421222,1.440863,1.471711,1.386504,1.259646,1.090363,0.954621,0.913332,0.693646,0.653806,0.608461,0.273338,-0.378061,-0.756095,-1.058261,-0.823366,-0.802044,-0.750241,-0.524641,-0.548875,-0.747092,-0.667076,-0.585558,-0.655844,-0.736262,-0.813378,-0.666126,-0.561308,-0.562312,-0.486798,-0.422958,-0.300749,-0.090782,0.156265,0.686789,1.310804,1.878628,2.212411,2.443656,2.541543,2.625236,2.702921,2.745117,2.783164,2.812551,2.668244,2.531319,2.284264,2.054283,1.775602,1.516803,0.957727,0.279173,-0.892981,-1.249127,-1.439386,-1.392229,-1.344157,-1.228371,-1.130283,-1.206818,-1.162339,-1.122059,-1.036744,-0.952892,-0.893688,-0.882868,-0.887421,-0.849744,-0.85098,-0.884131,-0.905771,-0.832002,-0.753234,-0.468481,-0.132073,0.303217,0.873542,1.29706,1.364613,1.374214,1.23591,0.946797,0.585636,0.236852,-0.221276,-0.334602,-0.778546,2
1.809262,1.952678,1.697637,1.278152,0.139582,-1.206374,-1.29067,-1.162841,-1.173617,-1.245439,-1.224753,-1.202206,-1.245101,-1.366002,-1.393912,-1.375387,-1.320485,-1.17807,-1.17776,-1.089551,-1.115692,-0.911329,-1.300108,-1.206109,-1.43253,-1.126671,-0.51861,0.403597,0.662995,1.14468,0.575034,0.177818,0.116951,0.401236,0.563565,0.857102,1.073211,1.423737,1.511292,1.563856,1.427737,1.26686,0.308862,-0.285908,-0.613295,-0.747334,-0.814228,-0.895586,-0.997666,-1.023513,-0.967751,-0.969762,-1.021127,-0.966048,-0.934788,-0.856018,-0.80755,-0.73166,-0.701715,-0.642755,-0.584054,-0.585587,-0.342447,-0.077232,0.308842,0.645778,1.521267,2.139034,2.443739,2.508776,2.337369,2.272983,2.193452,2.286058,2.12878,1.94211,1.928762,1.790184,1.813813,1.763685,1.055611,-0.224053,-0.485159,-0.687001,-0.649756,-0.786564,-0.735645,-0.796684,-0.884433,-0.94959,-1.096934,-1.014884,-1.044587,-0.964978,-0.877501,-0.832503,-0.721903,-0.614739,-0.59397,-0.676755,-0.774543,-0.526319,-0.289112,0.090435,0.183062,0.903582,1.068275,1.570723,1.964495,2.078404,1.866715,1.398145,1.458879,1.534402,1.559903,1.590402,1.249193,1.396738,1.458686,1.597132,1.597836,0.909921,-0.543182,-0.695669,-0.732897,-1.049029,-1.050333,-1.014328,-1.098431,-1.152664,-1.189522,-1.262303,-1.420432,-1.442041,-1.571697,-1.475861,-1.67652,-1.48125,2
-1.270484,-1.411988,-1.164992,-0.928532,-0.490022,-0.181263,0.183872,0.314924,0.221458,0.94169,0.118722,0.362129,0.3962,0.406879,0.522488,0.620013,0.881572,1.177251,1.420774,1.603466,1.584964,1.472721,1.093465,0.378199,-0.16672,-0.27647,-0.463243,-0.706612,-0.739751,-0.840118,-0.913623,-1.008047,-0.948701,-1.30749,-0.96517,-0.856894,-1.014371,-0.909635,-0.970886,-0.905984,-1.036101,-1.036002,-0.976939,-0.947094,-0.948126,-1.117805,-1.19687,-1.167984,-1.151911,-1.484326,-1.657062,-1.720288,-1.772357,-1.400298,-1.386966,-1.713369,-1.994435,-1.555604,-0.876402,-0.102381,0.68175,1.23865,1.601648,1.710652,1.805344,1.562704,1.401028,1.115602,0.695424,0.619609,0.460359,0.576948,0.751712,1.074397,1.696214,2.40198,2.820959,2.28472,1.447224,0.502903,-0.041037,-0.410869,-0.60823,-0.641881,-0.643744,-0.711767,-0.802225,-0.727274,-0.707369,-0.626294,-0.556988,-0.616499,-0.758868,-0.820419,-0.760592,-0.804766,-0.845747,-1.058394,-1.325656,-1.440117,-1.124911,-0.970175,-0.993077,-1.029881,-0.964095,-1.305635,-1.500217,-1.249958,-0.234479,0.830484,1.603162,2.097607,2.331535,2.380966,2.21326,1.808693,1.58892,1.161788,0.780837,0.576409,0.535485,0.697856,1.209177,1.969484,2.919338,3.254036,3.090506,2.22686,0.888085,0.217836,-0.454646,-0.778406,-0.969785,-0.95184,-0.851069,-0.866179,-0.903829,-0.792703,1
-0.588085,-0.865572,-0.851253,-0.83422,-0.737307,-0.751344,-0.805775,-0.841396,-0.784107,-0.995251,-0.844262,-0.757574,-0.748491,-0.776871,-0.693038,-0.677683,-0.606508,-0.927652,-0.892388,-0.847024,-0.770918,-0.806734,-0.783434,-0.851316,-0.894902,-0.937187,-1.248301,-1.387793,-1.621625,-1.648463,-1.724174,-0.625607,-0.192023,0.683203,1.43655,1.178168,1.372427,0.959236,0.858154,0.731797,0.487566,0.570305,0.487436,0.467518,0.679057,1.017808,1.533743,2.45431,3.472961,3.748914,3.524299,2.60707,1.653471,0.817,0.159335,-0.191516,-0.519662,-0.649302,-0.681884,-0.683264,-0.815825,-0.702421,-0.703681,-0.888194,-0.865627,-0.812752,-0.727115,-0.616938,-0.49029,-0.577535,-0.646361,-0.653178,-0.635926,-0.691398,-0.48608,-0.372274,-0.385845,-0.383917,-0.617269,-0.759658,-1.20414,-1.659526,-1.451044,-0.864572,-0.190028,0.790817,1.351021,1.690392,1.715588,1.467792,1.231169,1.012644,0.843971,0.570348,0.42358,0.635295,0.895784,1.478924,2.12863,3.204894,3.773167,3.862699,2.836617,1.821117,0.922927,-0.064686,-0.546048,-0.776117,-0.678355,-0.565691,-0.506554,-0.661154,-0.693969,-0.724787,-0.525609,-0.54538,-0.551396,-0.706429,-0.571292,-0.698383,-0.851323,-0.836358,-0.788891,-0.663299,-0.567961,-0.435581,-0.398152,-0.690459,-0.757876,-1.093167,-1.577191,-1.195916,-0.54195,0.263275,1.007377,1.508874,1.586938,1.535305,1
-0.332032,-0.388904,-0.404856,-0.447984,-0.446571,-0.446657,-0.446941,-0.44739,-0.448246,-0.451382,-0.40985,-0.373595,-0.400921,-0.405577,-0.450665,-0.494863,-0.539351,-0.586377,-0.609447,-0.618666,-0.640335,-0.641935,-0.597265,-0.510302,-0.401747,-0.26811,-0.160986,-0.064233,0.066673,0.184821,0.274583,0.319487,0.391614,0.434373,0.462617,0.492021,0.479946,0.461754,0.41753,0.328997,0.244672,0.116835,-0.005551,-0.132701,-0.291219,-0.376133,-0.464759,-0.484244,-0.488031,-0.446593,-0.376613,-0.312757,-0.265776,-0.201156,-0.211483,-0.256863,-0.306836,-0.326972,-0.381428,-0.470813,-0.523501,-0.637038,-0.802249,-0.975942,-1.151939,-1.397097,-1.601056,-1.777408,-1.840623,-1.866454,-1.786192,-1.545172,-1.124221,-0.649652,-0.24725,0.033632,0.245663,0.370376,0.497199,0.578789,0.732683,0.951871,1.210055,1.498903,1.713857,1.802989,1.889255,1.980056,2.237837,2.662902,3.118479,3.454059,3.506464,3.21039,2.7145,1.991472,1.126814,0.779834,1.089609,1.411148,1.572797,1.582787,1.511479,1.409662,1.249887,1.196085,1.186646,1.157698,1.090765,1.019461,0.888409,0.78404,0.696873,0.635743,0.602078,0.577363,0.53885,0.496402,0.418888,0.266393,0.093107,-0.10166,-0.407068,-0.753856,-1.135066,-1.523961,-1.946189,-2.440911,-2.914147,-3.159676,-3.102536,-2.871765,-2.488182,-1.969608,-1.447319,-0.981803,-0.65665,-0.398861,2
-0.338771,-0.333195,-0.276783,-0.21989,-0.163108,-0.114169,-0.068441,-0.067334,-0.067637,-0.068025,-0.069079,-0.044307,-0.015457,-0.041044,-0.068372,-0.115015,-0.157438,-0.184187,-0.226808,-0.253298,-0.281238,-0.307869,-0.35179,-0.380518,-0.397118,-0.399091,-0.371089,-0.376782,-0.407412,-0.437123,-0.467544,-0.488108,-0.489745,-0.491544,-0.465274,-0.418167,-0.362829,-0.257003,-0.052128,0.206832,0.436083,0.647684,0.867613,1.08461,1.222969,1.307555,1.390704,1.535879,1.711563,1.915076,2.09427,2.283326,2.48632,2.631275,2.684702,2.62879,2.432819,2.160851,1.763221,1.288911,0.686816,0.137613,-0.142619,-0.210231,-0.211121,-0.183257,-0.18602,-0.197805,-0.231111,-0.263854,-0.254534,-0.253791,-0.27314,-0.310741,-0.369183,-0.434005,-0.549536,-0.669918,-0.784692,-0.900167,-0.999657,-1.086859,-1.158423,-1.186088,-1.171266,-1.118176,-1.075469,-1.022321,-1.023037,-1.08193,-1.169312,-1.314535,-1.501542,-1.734512,-1.965288,-2.222808,-2.494659,-2.755248,-2.939104,-2.975765,-2.851634,-2.622747,-2.267105,-1.836888,-1.438521,-1.022381,-0.654887,-0.268261,0.126806,0.34751,0.467622,0.507492,0.599851,0.797768,1.177888,1.537683,1.821943,1.965509,2.0846,2.230126,2.374926,2.506484,2.480613,2.194148,1.679219,1.044983,0.382106,-0.062219,-0.191214,-0.110623,0.032267,0.108487,0.091069,0.033774,-0.053332,-0.084104,-0.096757,-0.121235,2
2.045788,1.863393,1.365432,0.742235,0.168669,-0.145257,-0.318318,-0.580623,-0.769627,-0.966241,-1.01724,-0.909501,-0.883178,-0.844756,-0.915264,-0.875683,-0.876138,-0.875651,-0.930176,-0.954922,-1.021737,-1.042809,-1.148963,-1.168106,-1.201344,-1.225048,-1.096987,-1.020394,-0.919319,-0.816898,-0.760548,-0.756626,-0.593182,-0.643414,-0.653418,-1.00314,-1.244362,-1.694141,-0.751342,-0.658,2.237914,0.466428,2.464912,3.777176,3.654009,0.125309,0.46825,0.378803,0.401479,0.146374,0.399726,0.503032,0.59082,0.771512,1.071597,1.721885,2.365098,2.756837,2.967315,2.55014,2.108041,1.519937,0.869983,0.418822,0.21728,0.099033,-0.107981,-0.432762,-0.497197,-0.71182,-0.612736,-0.748536,-0.705798,-0.653273,-0.573145,-0.703752,-0.708113,-0.733658,-0.809262,-0.822965,-0.873758,-0.888739,-0.76954,-0.752959,-0.971016,-1.034224,-0.822914,-0.757559,-0.611667,-0.616703,-0.427956,-0.064601,-0.449809,-0.896359,-0.762426,-0.842049,-1.439187,-1.617538,-0.798325,-0.00588,-0.109706,-0.352836,-0.32771,0.104121,0.03984,-0.020733,0.150451,-0.04051,0.30474,-0.329494,0.293616,0.981573,1.549493,2.286929,2.917564,3.276722,3.043885,2.790269,2.557906,2.237827,1.815206,1.123187,0.426873,0.08273,-0.230374,-0.499788,-0.70827,-0.691977,-0.742712,-0.766464,-0.764695,-0.785335,-0.76952,-0.731056,-0.813964,-0.9967,-0.995438,-1.036315,1
-0.610558,-0.589282,-0.58516,-0.507959,-0.545684,-0.687217,-1.033631,-1.213788,-1.28714,-0.871921,-0.222269,0.141034,0.421901,0.594933,0.532446,0.446037,0.270688,0.404973,0.431782,0.292904,0.221683,0.382353,0.31649,0.563033,0.973142,1.833507,2.986408,3.647668,4.071776,3.588311,2.752243,1.785858,0.998009,0.457137,-0.266169,-0.731699,-1.103046,-1.157776,-0.995424,-0.945005,-1.056594,-1.000124,-0.842055,-0.90481,-0.805018,-0.880142,-0.828033,-0.823671,-0.791371,-0.732349,-0.80006,-0.82655,-0.852083,-0.867378,-0.806634,-0.766283,-0.747207,-0.66957,-0.672635,-0.623791,-0.482764,-0.469435,-0.41089,-0.427853,-0.744602,-0.995418,-1.275596,-1.018764,-0.633624,0.096392,0.600053,0.866494,0.894303,0.661258,0.412678,0.328371,0.245964,0.449415,0.290159,0.363721,0.430617,0.789474,1.314353,2.213771,3.175333,3.989515,4.153358,3.629675,3.022677,2.448829,1.730908,1.109067,0.522999,0.05526,-0.279522,-0.603153,-0.711303,-0.614102,-1.004965,-0.704533,-0.756483,-0.687895,-0.639106,-0.815021,-0.958909,-0.712317,-0.658244,-0.597121,-0.725591,-0.606751,-0.65898,-0.836187,-0.996119,-0.931871,-1.072099,-0.889378,-0.858149,-0.848771,-0.834173,-0.585897,-0.59196,-0.445404,-0.582471,-0.577138,-0.879866,-1.166707,-1.403737,-1.323673,-0.816564,-0.266234,0.095241,0.273669,0.629645,0.662819,0.246417,0.040051,0.006161,-0.113538,1
-1.19619,-1.411318,-1.363339,-1.452829,-1.554435,-1.291273,-1.533099,-1.189311,-1.062153,-0.816922,-0.802031,-0.727756,-0.798428,-1.014374,-1.082931,-1.350634,-1.878071,-1.331586,-0.348404,-0.478205,0.46018,1.203309,2.661888,3.809012,3.982784,2.186599,0.919345,0.73622,0.44636,0.198395,0.140207,0.052297,0.084009,-0.144793,-0.313111,-0.5569,-0.550153,-1.921241,-1.811614,-1.71836,-1.316461,-0.842824,-0.509327,-0.470391,-0.393635,-0.452886,-0.321351,-0.178898,0.12825,0.221972,0.276528,0.37665,0.225422,0.053479,0.312669,1.261152,2.086814,2.100746,2.843142,3.500336,4.194487,4.0664,1.175475,0.605937,0.500315,0.224889,-0.049842,-0.608694,-0.647444,-0.688851,-0.837614,-0.863692,-0.815054,-0.935031,-1.121945,-1.019219,-1.012694,-0.919875,-1.053507,-1.085413,-1.170004,-1.017273,-1.14153,-1.151839,-1.598944,-1.631684,-0.712236,0.593432,1.140526,1.399287,1.734014,1.828893,1.511885,1.128546,0.994595,0.890256,0.711979,0.441592,0.470446,0.219251,0.195978,0.159404,0.491022,-0.083323,0.126856,0.056111,0.11555,0.296374,0.404435,-0.031116,-0.091763,-0.394353,-0.573989,-0.604754,-0.926722,-1.471094,-0.147293,0.36239,0.944746,1.111967,1.152605,1.407808,1.201576,0.859272,0.631399,0.320309,-0.07586,-0.061074,-0.111292,-0.823539,-0.609654,-0.487613,-0.424167,-0.505887,-0.615301,-0.525367,-0.550636,-0.555357,2
-0.150016,-1.003446,-1.212004,-1.161615,-1.165276,-1.037602,-1.303732,-1.305916,-1.198484,-0.764147,-0.36378,-0.501962,-0.216758,-0.906033,-2.593563,-2.00661,-2.173006,-1.346075,-2.577857,-1.558821,-2.617943,-2.487344,-2.121322,-1.607898,-2.695205,-2.221292,-1.824822,-1.329501,-0.869997,-0.906315,-0.722336,-0.122755,0.30209,0.603332,0.662088,0.573307,0.414422,0.214656,0.240976,0.552243,0.684934,0.7137,0.747392,0.3083,0.459676,0.188108,0.02601,0.026699,-0.343487,-0.427496,-0.619677,-0.526009,-0.264268,-0.187064,-0.07025,-0.286589,-0.307809,-0.383676,-0.477194,-0.797305,-0.358652,0.076175,0.238811,0.036347,0.422581,0.32443,0.212446,0.519459,0.794848,1.012794,1.194269,1.513599,1.685675,1.712549,1.423333,1.178098,0.875312,0.710567,0.050524,-0.131964,-0.261887,-0.247443,-0.288864,-0.623254,-0.915729,-0.911188,-0.775423,-0.761795,-0.756568,-0.904754,-0.728197,-0.755993,-0.61232,-0.534684,-0.181575,0.157558,0.232738,0.51762,0.700295,0.986589,1.173373,1.474997,1.743709,2.184829,2.15866,1.531109,1.188834,0.999232,0.752818,-0.210749,-0.620995,-1.288504,-1.37508,-1.074091,-0.954614,-0.628069,-0.771785,-0.670527,-0.468152,-0.211607,-0.078278,0.136787,0.223593,0.698001,1.069319,1.09678,1.459743,1.550818,1.563842,1.934123,2.161932,2.340281,2.578532,2.719131,2.798035,2.678968,2.699838,2.655167,2
1.512526,1.769265,1.977141,1.988937,1.880512,1.772473,1.590404,1.357622,0.927494,0.513784,0.312134,0.091166,-0.270499,-0.535229,-0.420933,-0.453804,-0.539449,-0.616668,-0.684851,-0.849553,-0.752717,-0.859797,-0.69319,-0.714841,-0.595098,-0.608303,-0.51471,-0.831549,-0.697646,-0.668036,-0.650143,-0.639854,-0.701694,-0.944699,-0.953772,-1.039126,-1.023809,-0.947116,-1.109004,-1.11368,-1.23263,-1.432147,-1.52522,-1.467922,-1.684198,-1.916968,-1.693065,-1.345267,-0.610421,0.093142,0.710385,1.067822,1.264724,1.250965,1.100361,1.034332,0.797116,0.621163,0.429964,0.356978,0.632651,0.706117,1.08072,1.621119,2.473816,2.674075,2.987506,2.624414,1.889364,0.878837,0.310132,-0.125328,-0.496368,-0.583761,-0.550034,-0.528094,-0.636448,-0.612077,-0.543975,-0.554783,-0.58769,-0.421507,-0.481395,-0.435011,-0.626353,-0.722982,-0.82298,-0.865988,-0.864,-0.819328,-0.975791,-1.190899,-1.332562,-1.507958,-1.755627,-1.559524,-1.599349,-1.755108,-2.021292,-1.809893,-1.125908,-0.345903,0.801695,1.438838,1.902842,2.03454,2.144661,1.965342,1.576129,1.387592,1.10431,0.81495,0.754824,0.849138,0.898565,1.322213,1.819877,2.401951,2.77467,2.63921,2.08492,0.994012,0.396793,-0.388439,-0.906046,-0.978756,-0.990136,-1.051642,-0.985918,-0.899816,-0.902167,-0.856112,-0.797974,-0.75755,-0.757965,-0.833593,-0.81469,-0.889912,1
-0.52038,-1.054987,-1.034251,-1.432608,-1.519964,-1.523036,-1.49009,-1.479414,-1.569745,-1.368433,-1.355331,-1.585275,-1.556267,-1.69454,-2.070693,-1.687323,-1.479129,-1.049626,-0.398073,0.055212,0.368411,1.007714,1.138527,0.953456,0.482151,0.353881,0.478436,0.187672,0.29496,0.415871,0.342366,0.437764,0.731488,1.081168,1.59091,2.232812,2.643324,3.032449,2.744328,2.221125,1.486347,0.890053,0.425609,-0.060831,-0.369762,-0.648464,-0.761805,-0.754151,-0.782204,-0.684824,-0.713589,-0.71217,-0.650366,-0.578485,-0.544741,-0.599714,-0.481509,-0.403765,-0.379431,-0.464895,-0.428713,-0.49985,-0.604038,-0.61515,-0.459058,-0.288638,-0.285619,-0.416744,-0.531552,-0.728936,-1.217159,-1.415974,-1.519233,-1.177491,-0.821114,-0.288195,0.505227,0.967153,1.329361,1.527101,1.169228,1.145162,0.988644,0.827342,0.653009,0.495739,0.693944,0.865401,1.348418,1.926481,2.753811,3.664261,4.005995,3.516325,2.726547,1.898941,1.148414,0.296069,-0.344513,-0.618222,-0.744236,-0.749495,-0.645577,-0.52955,-0.55112,-0.592652,-0.516613,-0.481045,-0.4917,-0.520661,-0.495405,-0.46158,-0.536609,-0.600913,-0.543692,-0.662873,-0.745847,-0.601789,-0.703745,-0.755885,-0.910207,-1.158286,-1.37959,-1.848317,-1.875237,-1.487048,-0.862954,-0.147775,0.498999,0.970084,1.263408,1.390424,1.332377,1.218381,0.992305,0.647389,0.546434,0.412063,1
-1.240433,-1.452045,-1.502908,-1.435491,-1.207858,-1.199707,-1.367947,-1.152987,-1.48692,-1.092134,-1.231152,-0.775189,-0.471151,0.391158,0.888303,0.956453,1.663582,1.900084,1.795164,1.560998,1.509668,1.804476,1.992476,2.367859,2.316253,2.262554,1.721677,0.9014,0.194892,-0.086396,-0.344696,-0.278474,-0.51956,-0.416015,-0.489556,-0.256957,-0.271862,-0.250529,-0.232987,-0.172045,-0.178951,-0.230548,-0.211445,-0.18895,-0.180818,-0.285573,-0.277304,-0.388963,-0.587157,-0.529456,-0.583893,-0.548772,-0.765177,-0.790492,-0.580939,-0.502615,-0.434883,-0.241878,-0.283413,-0.291115,-0.325294,-0.413805,-0.365389,-0.552603,-0.44513,-0.469317,-0.61488,-0.666043,-0.753932,-0.762348,-0.845508,-0.752558,-0.702254,-0.723663,-0.915978,-0.726758,-0.963355,-0.96029,-0.961746,-1.044462,-0.997641,-1.070653,-1.044923,-0.867139,-1.004315,-1.037273,-1.034219,-1.131408,-1.183423,-1.227878,-1.174266,-1.080562,-1.087224,-1.175262,-1.243267,-1.24423,-1.261279,-1.338943,-1.461273,-0.999693,-0.69937,-0.138628,0.807569,1.484961,2.124845,2.213939,2.814949,2.570306,2.318081,2.294873,1.625116,1.733049,1.473686,1.881608,2.368582,2.771379,2.770706,2.870829,2.997629,2.694162,2.216089,1.708298,1.011368,0.691295,0.310582,0.161924,-0.200712,-0.67177,-0.830664,-0.809484,-0.694826,-0.556656,-0.403357,-0.296794,0.03131,-0.470997,-0.377889,-0.375462,2
0.106705,-0.20274,-0.378784,-0.508435,-0.706222,-0.851332,-1.024636,-1.077819,-1.26684,-1.290093,-1.230488,-1.26963,-1.269548,-1.269846,-1.297307,-1.335097,-1.359669,-1.344706,-1.289131,-1.278652,-1.303512,-1.318901,-1.379628,-1.285688,-1.242566,-1.183684,-1.025392,-1.069868,-0.94637,-0.936331,-0.968127,-0.84158,-0.707187,-0.973524,-1.043492,-0.525768,-0.582835,-0.586706,-0.622374,-0.577801,-0.797965,-0.674436,-0.917922,-0.613048,-0.432647,-0.323929,-0.059095,-0.094557,0.078062,0.17999,0.357719,0.488237,0.595412,0.727047,0.876532,0.979092,1.127598,1.3042,1.554791,1.680091,1.789733,1.841878,1.881089,2.039284,2.088207,2.089859,2.09253,2.108014,2.12743,2.16546,2.135095,2.029603,1.927898,2.019323,2.002441,1.899872,1.666917,1.809931,1.999723,2.058147,2.247395,2.31389,2.391483,2.252604,2.226864,2.117642,2.064991,1.898783,1.609082,1.302303,1.04013,0.770572,0.457947,0.017164,-0.19178,-0.440804,-0.514414,-0.764655,-0.852089,-0.949936,-0.965842,-1.021885,-1.125199,-1.098554,-1.05785,-1.018004,-1.061666,-1.017385,-1.170959,-1.162259,-1.069191,-1.070254,-1.183034,-1.023023,-1.009409,-0.902105,-0.893956,-0.97493,-0.913866,-0.920281,-0.817082,-0.902848,-0.847776,-0.853699,-0.755586,-0.620464,-0.600803,-0.612045,-0.323745,-0.138617,-0.186461,-0.100276,-0.098562,0.015526,0.163162,0.442977,0.621673,0.735105,2
1.172302,1.43108,0.892086,0.212064,-0.589837,-1.14303,-1.357292,-1.512333,-1.659151,-1.670245,-1.661354,-1.715269,-1.649247,-1.582207,-1.531315,-1.486614,-1.490069,-1.54891,-1.495259,-1.571456,-1.488597,-1.55209,-1.567263,-1.548954,-1.521331,-1.426728,-1.341292,-1.360385,-1.517223,-1.45935,-1.416088,-1.100326,-1.278398,-1.33255,-1.555869,-1.391218,-1.428755,-0.943535,-0.526661,-0.202162,-0.005592,0.106088,0.010514,-0.19827,-0.218181,-0.178765,0.004522,-0.059274,0.318547,0.794796,1.590487,2.049148,2.704812,3.070433,3.033723,2.670302,1.812121,0.942135,0.578686,-0.055411,-0.247667,-0.285378,-0.423832,-0.489585,-0.500669,-0.473947,-0.374169,-0.380025,-0.455387,-0.371465,-0.377694,-0.376615,-0.353671,-0.432884,-0.335151,-0.424714,-0.512432,-0.544283,-0.445162,-0.37481,-0.407266,-0.450683,-0.310332,-0.183981,-0.15148,-0.216138,-0.256418,-0.591484,-0.56331,-0.598066,-0.014556,0.428752,0.765536,0.933109,1.010456,0.79288,0.673829,0.569166,0.577748,0.610979,0.744546,1.045813,1.67435,2.569152,3.074728,3.624241,3.81881,3.697396,3.053698,2.197638,1.366407,0.694583,0.226496,0.1902,0.110419,0.064197,0.166706,0.165397,0.13571,0.053101,0.0497,0.141315,0.188159,0.268807,0.18268,0.192358,0.075975,0.152036,0.16915,0.002674,0.171299,0.104285,0.016852,0.170425,0.264802,0.402899,0.53944,0.738366,1
