@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3}

@data
0.528096,11.618081,-6.544614,16.755021,4.677614,-9.913635,-8.148575,-8.971986,2
0.272556,10.554612,-7.763087,15.598147,5.319066,-8.82771,-7.07387,-8.079713,2
0.557971,11.317475,-7.405256,15.660475,4.752698,-8.521421,-7.018033,-9.343909,2
0.299288,13.15149,-6.029592,14.400412,6.021199,-9.454515,-9.085643,-9.30264,2
-0.155247,11.204462,-5.58476,16.662263,4.387787,-9.386999,-8.3792,-8.748306,2
-0.036575,9.941834,-5.867371,16.750795,5.860072,-9.689655,-8.137149,-8.82195,2
0.095884,8.281112,-5.201272,17.867603,4.36831,-9.78647,-6.07142,-9.553747,2
-0.208394,12.326019,-8.244042,15.636562,5.381574,-9.580489,-7.332062,-7.979167,2
0.094581,12.871993,-6.062494,14.804932,5.718367,-9.539757,-8.416694,-9.470929,2
0.615957,10.624666,-6.959604,16.982022,5.106031,-9.551839,-8.035282,-8.78195,1
2.602723,7.692786,-3.541193,17.457338,6.117782,-9.461067,-10.637577,-10.230791,1
0.430175,11.081872,-6.279183,15.295431,7.12234,-10.134362,-8.57731,-8.938962,2
-0.341323,12.365907,-5.727773,15.35467,5.365409,-10.22642,-7.580456,-9.210014,2
-0.259536,12.748677,-7.365201,15.735158,4.647476,-9.42247,-7.349884,-8.734219,2
0.219848,13.096758,-5.947747,15.340117,5.22709,-10.373153,-9.080191,-8.482724,2
-2.326942,15.027521,-5.042318,10.921671,9.104862,-9.322293,-8.629227,-9.733276,2
1.657874,11.991686,-4.79174,14.22036,6.541272,-9.8221,-10.201002,-9.596348,2
0.884521,13.625783,-5.405639,13.043612,7.06875,-11.237552,-7.865231,-10.114245,2
-0.110115,9.546567,-4.900475,16.719463,4.832068,-9.575849,-7.796152,-8.715506,3
0.674572,10.957187,-4.791399,16.205375,5.871382,-9.132375,-10.437144,-9.347598,1
0.095166,12.52383,-6.321685,15.771354,4.445503,-9.574969,-8.083654,-8.855544,2
1.692923,9.896841,-2.874629,16.030306,6.815273,-10.59301,-10.699354,-10.26835,1
0.413506,4.992634,-1.792754,17.925496,5.375566,-9.378054,-8.893689,-8.642705,2
0.219833,12.333393,-6.762952,14.78893,5.546657,-9.690893,-7.515764,-8.919205,3
0.103362,12.10033,-6.683909,14.541184,5.459327,-9.19741,-7.930914,-8.39197,3
2.519825,14.031039,-3.839551,13.148673,5.626623,-11.103019,-10.347289,-10.036301,1
0.945863,11.671109,-7.718259,15.224891,5.786176,-9.99932,-7.052479,-8.857982,2
-0.263012,12.730156,-5.782874,13.224928,8.023358,-10.088149,-7.870393,-9.974014,2
0.410225,12.226262,-6.443768,15.466864,5.752105,-9.787898,-8.200195,-9.423595,2
0.007537,13.096736,-7.296142,14.133112,6.403861,-10.205058,-6.959439,-9.180607,3
0.280507,11.896149,-5.290504,15.901752,5.66653,-10.307904,-9.448104,-8.698426,2
0.827322,12.110722,-5.673746,14.292537,6.728741,-8.106393,-11.522993,-8.656189,2
0.594762,12.443536,-5.46285,14.446463,6.472328,-10.342365,-7.901633,-10.250242,2
-0.229134,8.930596,-5.190863,17.641571,4.433703,-9.304094,-6.067536,-10.214243,3
2.158342,9.657026,-3.788878,17.440689,4.984779,-10.066235,-10.120819,-10.264903,1
0.626678,9.746871,-1.819885,15.924134,6.238111,-10.836672,-9.863947,-10.015288,1
1.469066,11.926536,-4.890381,14.154808,6.014996,-10.930493,-8.405465,-9.339066,3
0.734566,10.361569,-4.998901,17.659509,4.730609,-10.23686,-8.47877,-9.771722,1
1.557474,6.373579,-1.608152,17.873182,5.310117,-9.855836,-10.339188,-9.311176,1
0.170181,15.870689,-3.635026,11.159675,6.905414,-10.95308,-9.144055,-10.373797,1
0.690531,12.773133,-6.277267,15.687672,4.827676,-9.704253,-8.837675,-9.159817,2
-0.4999,11.647793,-5.547189,16.431927,5.867905,-10.457089,-8.438795,-9.004653,2
0.342449,4.006567,-0.005988,18.158908,3.86697,-10.614066,-5.833099,-9.92174,2
0.705385,12.70717,-6.342819,15.407293,5.421853,-9.605577,-8.584318,-9.708987,2
-0.438291,11.403403,-6.713486,15.343603,5.91958,-9.627814,-7.523187,-8.363808,3
1.196381,12.22163,-4.86685,15.496308,5.291533,-10.781445,-8.184104,-10.373453,2
0.672668,12.29089,-5.335689,13.90513,6.78619,-9.64506,-9.758794,-8.915335,2
0.361266,11.557168,-6.38731,16.071544,5.891006,-9.319348,-8.802151,-9.372175,2
-0.637885,11.152867,-5.501411,15.709015,6.048301,-10.961789,-6.000703,-9.808395,2
0.248324,11.547861,-7.6079,15.639376,6.152783,-9.937187,-7.293387,-8.74987,2
-0.893533,11.89651,-5.142591,14.689002,6.972425,-9.864996,-8.563933,-9.092882,2
0.789694,12.43441,-5.681314,15.565216,5.751142,-10.072799,-8.423291,-10.363059,2
0.580553,11.163642,-6.47318,16.380051,5.000461,-9.572355,-8.713196,-8.365976,2
1.899823,9.968225,-3.625717,15.239133,6.219099,-10.04623,-9.218176,-10.436157,2
1.21753,10.288275,-2.721584,17.477088,3.567825,-10.122888,-10.408874,-9.297373,1
-0.717304,11.64552,-5.757499,15.325584,6.004951,-9.660233,-8.340076,-8.500943,2
-0.407154,12.260879,-7.457225,15.022886,5.911382,-9.693342,-6.902369,-8.735057,2
0.894805,9.946904,-3.601935,15.035694,6.293933,-10.355798,-8.979297,-9.234307,2
0.526903,11.368032,-6.512236,16.473507,5.708752,-9.518884,-8.633176,-9.412898,2
0.077546,9.782993,-3.330886,16.783372,6.021662,-10.339453,-8.735437,-10.259796,1
1.123504,11.395819,-5.395251,15.839166,6.053549,-10.675396,-8.463253,-9.878138,1
0.492976,12.745454,-7.158769,15.52504,5.293687,-10.253566,-7.90007,-8.744751,3
-0.50615,13.681831,-6.180149,11.928145,8.429602,-10.470638,-7.325015,-9.557626,2
1.19703,10.835852,-3.856174,14.14973,7.451356,-10.862459,-8.452732,-10.462602,1
-2.332999,12.138341,-5.686655,14.417318,6.979893,-9.627748,-9.3359,-6.552251,2
0.906475,14.179208,-7.172361,13.653827,6.321241,-9.398224,-10.218023,-8.272142,2
0.748597,8.941357,-6.223255,17.909377,3.892168,-7.957226,-8.623728,-8.68729,3
0.584741,9.856906,-4.654412,18.11418,3.173841,-9.409007,-8.032077,-9.634172,1
1.145991,12.457612,-3.607617,14.788807,5.783306,-11.050993,-9.178457,-10.338649,2
0.222471,12.521917,-5.773856,14.807103,5.728985,-10.099207,-7.960762,-9.446651,2
0.95117,10.603695,-4.251459,16.027319,5.455476,-11.228226,-7.421676,-10.136298,2
0.24777,8.215384,-5.69864,17.109778,5.284512,-8.442376,-9.470182,-7.246247,2
-1.363976,12.992882,-7.458321,15.240526,5.524431,-9.091914,-7.331371,-8.512257,3
-0.737059,12.219903,-7.437039,15.520059,5.126068,-9.530053,-7.074411,-8.087468,2
1.425805,14.54457,-4.447155,11.96296,6.722065,-11.034566,-9.373234,-9.800447,2
-0.313756,12.871183,-6.546299,15.339706,5.373437,-9.325501,-8.802507,-8.596263,1
-1.450234,12.678203,-5.248578,15.26765,6.143654,-10.72131,-6.745235,-9.92415,2
2.080145,9.465242,-5.443842,16.830486,5.517341,-9.680701,-9.162403,-9.606267,1
2.593569,6.063843,-2.851013,18.84072,4.797863,-10.255038,-9.956912,-9.233032,1
-0.862312,12.038633,-7.614789,15.898457,5.51815,-9.357034,-7.692568,-7.928536,3
1.545177,11.014628,-3.352778,16.358828,5.299136,-11.149612,-8.952699,-10.762679,1
0.731338,9.903851,-3.807874,16.671905,5.979632,-10.181496,-9.693161,-9.604196,1
-0.901658,11.938827,-7.078851,16.351987,5.139186,-9.281303,-8.010998,-8.157191,2
-0.349533,11.606022,-7.063139,16.285014,5.143886,-8.969419,-7.828406,-8.824425,2
1.383189,7.749696,-5.748002,18.405767,3.86925,-10.049738,-6.138366,-9.471797,2
0.813276,10.167512,-7.880122,15.615582,6.784761,-8.759395,-8.079884,-8.66173,3
-0.673148,13.129814,-6.789414,14.876849,6.205897,-9.978598,-7.564362,-9.207038,3
1.09353,12.284599,-5.202534,15.430154,4.59126,-11.022128,-7.785918,-9.388963,3
0.74854,7.186485,-3.724882,16.236764,6.167506,-9.751183,-7.623252,-9.239978,2
2.322218,10.889957,-3.451684,15.297166,6.807896,-10.942395,-10.261964,-10.661193,1
1.16062,10.574644,-5.760878,16.475653,5.370394,-9.321816,-8.954136,-9.544482,2
2.038461,10.206736,-4.120621,17.046837,5.191341,-10.381926,-9.290137,-10.690691,1
0.473044,11.372518,-6.082302,15.738259,6.233061,-10.331615,-8.399061,-9.003905,2
0.666652,13.089942,-4.845294,14.05065,6.341931,-10.728669,-8.659228,-9.915984,2
-1.00819,14.407094,-1.901882,10.395915,8.086217,-12.002359,-7.21731,-10.759484,2
0.601373,13.305138,-5.776445,13.151441,7.265606,-9.952258,-9.809665,-8.78519,2
0.182849,11.776568,-7.147184,16.176519,5.425001,-9.537275,-7.69506,-9.181419,3
0.924723,10.089336,-5.119703,17.263947,4.290976,-10.368208,-7.481549,-9.599523,2
-0.043725,11.023253,-7.436714,16.018347,4.983236,-10.199724,-5.502235,-8.842438,2
-1.851347,14.686868,-5.664485,11.563297,8.267358,-9.90434,-7.795621,-9.301728,2
0.737161,11.411296,-6.507025,14.247086,6.91626,-9.705222,-7.690849,-9.408706,2
1.562629,10.546457,-5.222655,16.345346,5.746983,-10.14873,-8.590281,-10.239749,1
-0.216844,10.92742,-7.522126,17.092604,5.137695,-9.437253,-7.8366,-8.144896,2
1.005495,10.194356,-6.185143,15.944583,4.766145,-10.388389,-7.531938,-7.805108,2
-1.011737,12.124596,-8.250544,16.176864,5.147866,-8.404828,-7.567868,-8.214348,3
0.824171,10.874929,-6.631628,14.996129,6.173341,-8.904058,-7.564924,-9.767961,3
0.791118,12.192271,-5.347585,16.184008,5.34217,-10.232107,-9.132141,-9.797734,1
-0.818457,13.893865,-6.173921,13.843035,6.249803,-10.120682,-7.752115,-9.121529,3
-0.026756,9.659018,-5.869805,18.688208,3.335951,-8.782473,-7.784804,-9.21934,1
-1.00943,12.716723,-7.628959,15.867003,5.841726,-8.773899,-8.634843,-8.37832,2
0.093812,10.545595,-6.777374,16.979358,4.765762,-8.903299,-7.399938,-9.303916,3
1.013327,12.081282,-3.299152,15.120903,5.90566,-11.206473,-8.964408,-10.651138,1
1.640119,9.444108,-5.490875,16.835391,5.629283,-9.44015,-8.761988,-9.855888,2
-0.17616,9.676456,-7.163939,17.412603,5.159399,-10.185554,-4.771866,-9.950938,2
-0.143558,12.708328,-5.003088,14.576812,7.072388,-10.811997,-8.851759,-9.547128,1
-0.910806,11.76614,-7.688362,15.232628,6.035325,-9.271853,-7.113794,-8.049277,2
3.000109,11.058279,-2.088836,16.01331,4.817675,-11.01525,-10.841237,-10.944052,3
2.526539,12.311741,-2.08605,14.767271,5.598054,-11.312269,-10.761675,-11.043611,2
2.23747,10.583565,-2.536359,16.734122,4.710282,-10.458729,-10.673556,-10.596794,3
2.634282,10.859901,-1.204082,16.079093,4.654903,-11.036165,-10.961723,-11.02621,3
2.946493,11.877436,-2.339955,15.096885,5.387432,-11.069067,-10.885978,-11.013247,3
2.512178,11.573739,-3.38222,16.077722,5.054144,-10.715339,-10.509961,-10.610263,3
2.382481,11.156904,-3.035612,16.051674,5.601114,-10.872352,-10.566947,-10.717262,3
3.565076,10.882295,-2.550232,16.309358,4.118626,-10.777043,-10.769688,-10.778393,3
3.36678,9.896593,-1.435384,16.316771,4.807769,-10.89952,-11.040218,-11.012792,3
3.286272,9.237391,-1.608556,16.829539,4.731899,-10.749668,-10.887644,-10.839231,3
3.101376,10.473489,-1.977275,16.409658,4.509189,-10.828022,-10.839166,-10.849249,3
3.053261,9.939226,-2.019423,16.519449,4.999403,-10.754872,-10.883743,-10.853301,3
2.33685,11.219549,-1.843035,16.198459,4.681302,-10.969829,-10.753341,-10.869957,3
3.108654,11.009829,-1.753115,15.91816,4.653632,-10.982794,-10.953889,-11.00048,3
2.689759,10.998705,-2.307633,15.919808,5.343516,-10.909005,-10.832487,-10.902663,3
3.271746,10.541307,-1.645923,15.85414,5.061773,-10.906133,-11.104585,-11.072325,3
3.186815,10.683778,-2.716616,16.073321,5.209352,-10.785909,-10.817198,-10.833544,3
3.508345,10.564821,-1.725618,16.002323,4.716773,-10.989061,-11.028603,-11.048983,3
2.807702,11.20883,-2.61801,15.819453,5.108853,-10.754098,-10.778682,-10.794048,3
2.519036,11.786463,-2.78507,15.175606,5.916987,-11.006709,-10.717121,-10.889193,3
3.159019,9.391723,-2.08418,17.062546,4.487897,-10.476741,-10.8398,-10.700465,3
3.727805,10.04524,-2.307783,16.819611,3.846402,-10.605854,-10.803247,-10.722173,3
2.946524,10.510571,-2.280115,16.259696,5.01713,-10.752945,-10.859561,-10.8413,3
2.901196,10.692227,-2.568569,16.33382,4.967699,-10.792714,-10.747012,-10.786646,3
3.096402,9.931704,-1.661716,16.375219,4.937777,-10.812508,-10.947886,-10.918993,3
2.923633,11.229866,-2.991399,16.005874,5.12174,-10.868471,-10.658336,-10.762909,3
2.9215,11.047758,-2.436066,15.611131,5.625076,-10.889103,-10.9226,-10.957695,3
2.941918,12.074662,-1.508396,14.183316,5.985311,-11.310364,-11.099093,-11.267353,3
2.984041,10.676088,-2.084487,15.863171,5.401335,-10.870077,-10.985606,-10.984466,3
2.205094,11.639191,-2.563819,15.624017,5.530893,-10.986638,-10.632044,-10.816695,3
3.462318,9.988329,-1.396411,16.47846,4.255634,-10.795005,-11.034006,-10.95932,3
2.724141,10.717106,-1.704347,15.856094,5.282605,-10.877986,-11.001154,-10.996459,3
3.164833,10.826551,-1.860653,16.040491,4.601146,-10.871172,-10.952203,-10.948993,3
3.620806,10.807403,-1.608129,15.724693,4.5982,-10.954631,-11.104452,-11.083891,3
3.419411,10.522927,-2.723968,16.35915,4.665981,-10.633651,-10.834541,-10.775307,3
2.533686,11.096328,-2.362,16.29276,4.694236,-10.717262,-10.766237,-10.771511,3
3.198582,11.534679,-3.224372,16.025305,4.451147,-10.672667,-10.643522,-10.669152,3
2.82687,11.315295,-1.875772,15.3054,5.614674,-11.072761,-11.012785,-11.100922,3
3.441211,10.854012,-2.127225,16.002096,4.514402,-10.86786,-10.905908,-10.910729,3
3.910931,10.308022,-2.618801,15.264364,6.134428,-10.906169,-11.045118,-11.047659,3
2.723198,10.866568,-1.358383,15.853513,4.961148,-10.99965,-11.008396,-11.037998,3
3.126134,10.671858,-2.049936,16.433349,4.255047,-10.706072,-10.891828,-10.838552,3
2.563052,10.896158,-1.872181,16.234384,4.673636,-10.79375,-10.852323,-10.848977,3
3.565914,9.969778,-1.623911,16.193064,4.777263,-10.84504,-11.04609,-10.99098,3
3.409824,10.728777,-1.597636,15.794253,4.61043,-10.89629,-11.041152,-11.008205,3
3.335714,10.623463,-2.350678,16.264314,4.623079,-10.785863,-10.85852,-10.851511,3
2.808102,11.302918,-1.83457,15.825782,4.776374,-11.011834,-10.891042,-10.97573,3
2.827596,10.44363,-1.186081,15.821022,5.408559,-11.09521,-11.079748,-11.139769,3
2.587097,9.655313,-1.744124,16.768067,5.125904,-10.727467,-10.848549,-10.816241,3
2.884481,10.089341,-2.353995,16.585049,4.946854,-10.656506,-10.764477,-10.730747,3
2.896931,11.380779,-1.742301,15.071863,5.705014,-11.131669,-11.040201,-11.140415,3
2.76652,11.120363,-3.264282,16.258863,5.058653,-10.720464,-10.571801,-10.647854,3
3.305656,11.525215,-2.056176,14.756412,5.881424,-11.145679,-11.083818,-11.183035,3
3.679428,10.760545,-0.748675,15.181616,4.938752,-11.182343,-11.31229,-11.317033,3
3.306286,11.058876,-2.069339,15.67487,5.009816,-11.029848,-10.937101,-11.01356,3
2.438686,11.673116,-2.372289,15.646633,5.231787,-11.076758,-10.669639,-10.871536,3
3.016088,11.634464,-2.804209,15.444621,5.395618,-10.99256,-10.779513,-10.914508,3
2.913793,10.946145,-1.495372,15.849798,4.846004,-10.999161,-11.014933,-11.046274,3
2.823652,10.434835,-1.691966,15.915385,5.349882,-10.779559,-11.060598,-10.991631,3
3.047238,10.337863,-1.280972,16.072205,4.796117,-10.88849,-11.061753,-11.022208,3
2.693108,11.616171,-2.355893,15.745337,4.811085,-10.911875,-10.756747,-10.841187,2
2.743423,11.006445,-2.467012,16.360262,4.462702,-10.65229,-10.739656,-10.713874,3
3.362139,10.748751,-1.897047,15.702127,5.096156,-10.865291,-11.094202,-11.052634,3
2.8007,11.178221,-2.704484,15.687428,5.533486,-10.905064,-10.746515,-10.843773,3
2.885723,10.573631,-2.504913,16.82066,4.168325,-10.605616,-10.684258,-10.653552,3
3.235086,10.470907,-1.940175,16.003702,5.039613,-10.793703,-11.035802,-10.979629,3
3.107198,11.523238,-3.311345,15.161941,6.124664,-11.073665,-10.659755,-10.872276,3
3.910975,10.959334,-1.691033,15.566318,4.369915,-10.978282,-11.073669,-11.063557,3
3.726851,10.133286,-1.732619,16.087904,4.831969,-10.956486,-11.047737,-11.043167,3
3.612403,9.987562,-0.925243,15.517845,5.479256,-11.071518,-11.317865,-11.28244,3
2.731838,11.898394,-2.670822,15.518416,4.969376,-10.878755,-10.739471,-10.828976,3
2.066117,10.706841,-2.084982,16.654818,4.837843,-10.771889,-10.676959,-10.731789,3
3.264252,10.423917,-1.474864,15.905623,4.93904,-10.923202,-11.082255,-11.05251,3
2.594378,12.613215,-2.851444,14.746576,5.591543,-11.087004,-10.697022,-10.910244,3
3.212215,11.537412,-2.113472,15.458776,4.913907,-11.11992,-10.879383,-11.009535,3
2.982047,12.066566,-1.386839,14.167504,6.002428,-11.389675,-11.124969,-11.317062,3
3.382344,9.699863,-1.278975,16.436009,4.611221,-10.778877,-11.084856,-10.986729,3
3.134449,10.469988,-1.896066,16.155167,4.942482,-10.783574,-11.038351,-10.984096,3
2.788341,10.710356,-1.84384,15.856292,5.426714,-10.994913,-10.938222,-11.00473,3
3.230856,10.640361,-1.613461,15.632224,5.260344,-10.929541,-11.123954,-11.09683,3
2.580491,11.443544,-2.565263,16.201407,4.582473,-10.825748,-10.667936,-10.748968,3
3.669654,10.208259,-2.024433,16.063092,4.929553,-10.850874,-11.015192,-10.980059,3
3.38223,10.577308,-2.601639,16.375333,4.699177,-10.804966,-10.801483,-10.825961,3
3.107279,10.155212,-2.099061,16.524218,4.739149,-10.750585,-10.850567,-10.825643,3
2.887206,10.536978,-2.529865,16.671931,4.409264,-10.629512,-10.683936,-10.662065,3
2.660105,10.313959,-1.825766,16.921695,4.046458,-10.592858,-10.80073,-10.722862,3
3.461142,13.527263,-2.619465,13.694493,4.696005,-10.870771,-10.933813,-10.954854,3
2.994854,10.884895,-1.86629,16.259513,4.372403,-10.839952,-10.900004,-10.905418,3
2.405078,10.259987,-1.641757,16.851455,4.429644,-10.728652,-10.796535,-10.779222,3
3.111653,9.211446,-1.870531,17.007284,4.866862,-10.704976,-10.828726,-10.793011,3
1.972918,11.956363,-2.450698,15.10994,6.141126,-11.175418,-10.637846,-10.916384,3
3.741857,9.675192,-0.793959,16.405453,3.918709,-10.638629,-11.263693,-11.044931,3
2.768891,11.346285,-2.234896,15.616428,5.320758,-10.971743,-10.882068,-10.963656,3
2.369491,12.176174,-2.647889,15.151838,5.574208,-11.029924,-10.707692,-10.886206,3
2.921467,11.651363,-2.644209,15.274573,5.459725,-10.875207,-10.868288,-10.919423,3
3.259406,11.548307,-2.07855,15.33236,5.0162,-11.086091,-10.944629,-11.047002,3
3.093206,10.714385,-2.536134,16.418797,4.441962,-10.595773,-10.803326,-10.733118,3
1.969677,12.431934,-1.860393,14.587042,5.933499,-11.363941,-10.679499,-11.018319,3
2.692016,10.331477,-1.608704,16.554778,4.498846,-10.68347,-10.93152,-10.853422,3
3.17654,11.341707,-2.796898,15.585116,5.332634,-10.914108,-10.824179,-10.900812,3
3.235609,10.50253,-1.955437,16.221691,4.804695,-10.924457,-10.927906,-10.956726,3
2.601739,10.726843,-3.346832,16.829685,4.788879,-10.591028,-10.477745,-10.531539,3
2.433885,11.402318,-2.724386,16.122341,4.965104,-10.85804,-10.610611,-10.730611,3
3.085945,11.221493,-2.617058,16.155393,4.49548,-10.83261,-10.724515,-10.784127,3
2.966908,10.161973,-2.12691,16.736548,4.512174,-10.642476,-10.835466,-10.772751,3
3.273753,10.384072,-2.167899,16.570595,4.252267,-10.703773,-10.825137,-10.783875,3
3.148471,9.648897,-1.683266,17.180147,4.016483,-10.730847,-10.804465,-10.775422,3
1.785295,11.313634,-1.912755,15.987032,5.319175,-10.921181,-10.728952,-10.842245,3
2.839061,10.031627,-1.76621,16.527147,4.999705,-10.858678,-10.878823,-10.893829,3
2.854803,9.857033,-1.708823,16.764899,4.767331,-10.801893,-10.87089,-10.86246,3
2.828919,11.182015,-1.838784,15.631233,5.210107,-10.92685,-11.037633,-11.049005,3
2.930349,11.177987,-2.200363,16.093817,4.595976,-10.9151,-10.806,-10.876668,3
2.900086,10.828798,-2.207593,15.97539,5.278087,-10.9533,-10.875564,-10.945905,3
2.420011,10.745643,-2.879185,16.471676,5.298049,-10.806484,-10.568782,-10.680928,3
2.770757,10.728664,-2.454843,16.111874,5.387829,-10.874243,-10.802204,-10.867834,3
3.284037,10.60886,-1.876773,15.580496,5.516671,-10.98653,-11.051396,-11.075365,3
2.419113,11.354091,-3.32775,15.981416,5.572678,-10.783762,-10.543963,-10.671823,3
2.802086,10.762623,-2.315057,16.59427,4.405197,-10.775336,-10.718921,-10.75486,3
2.70674,11.192444,-2.105692,15.744233,5.30392,-10.959308,-10.907587,-10.974749,3
3.208915,10.574286,-1.40158,16.403895,4.077375,-10.96328,-10.936203,-10.963409,3
2.540791,10.894,-2.374979,16.144187,5.376952,-11.040221,-10.682777,-10.857954,3
2.431649,11.753591,-3.47452,16.027336,5.089975,-10.780768,-10.446661,-10.600599,3
3.417653,10.067468,-1.722717,16.456128,4.483056,-10.780045,-10.992687,-10.928855,3
2.924352,11.307486,-2.38995,15.871539,4.936011,-10.92328,-10.825105,-10.901053,3
3.748341,10.675884,-1.410118,15.503634,4.840552,-11.031435,-11.168412,-11.158445,3
2.856852,11.817831,-1.342445,14.723364,5.451328,-11.19989,-11.101282,-11.205755,2
2.4576,12.472359,-3.217341,15.08445,5.529838,-10.986212,-10.565126,-10.775566,3
2.383453,11.307161,-2.577751,16.090867,5.093554,-10.797322,-10.717361,-10.782601,3
3.50659,10.397264,-1.201339,16.110986,4.197719,-10.900877,-11.081922,-11.028424,3
3.079679,10.019453,-2.209152,16.448594,5.154135,-10.871973,-10.785015,-10.835719,3
3.341614,10.350233,-2.026347,16.393943,4.62844,-10.878586,-10.897602,-10.911693,3
2.881858,10.679403,-2.554448,16.505099,4.660419,-10.718113,-10.721294,-10.732924,3
3.360996,9.509556,-1.619435,16.50477,4.88486,-10.701689,-11.023487,-10.915571,3
2.997075,10.58109,-2.071874,16.060405,5.081179,-10.802129,-10.934436,-10.91131,3
2.22486,12.282646,-2.307084,15.023639,5.605778,-11.226967,-10.662304,-10.940569,3
3.014547,11.381824,-2.238642,15.582267,5.121685,-10.965796,-10.915015,-10.98087,3
2.820175,10.570668,-2.722111,16.544158,4.944463,-10.769181,-10.66671,-10.721461,3
2.0501,11.968812,-2.261519,16.173982,4.13423,-10.810655,-10.572973,-10.681977,2
3.075756,11.277715,-2.246647,15.834963,4.813442,-11.031884,-10.801153,-10.922192,3
2.823165,10.941016,-1.83848,15.982514,4.985094,-10.977244,-10.927965,-10.988098,3
2.848052,9.730938,-1.520978,16.982524,4.383297,-10.741892,-10.859535,-10.822407,3
2.991838,9.7815,-1.964301,16.886808,4.599654,-10.666214,-10.843697,-10.785588,3
