@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute target {1,2,3}

@data
-1.102091,-1.027315,-0.909807,-0.681865,-0.395288,-0.108402,0.162032,0.89804,1.124591,1.398217,1.450243,1.383875,1.415371,1.510986,1.564699,1.36672,1.183928,0.942866,0.621404,0.341957,0.042711,-0.279173,-0.557889,-0.720659,-0.73981,-0.628785,-0.472905,-0.24357,0.012058,0.290859,0.584846,0.905999,1.213175,1.40581,1.467678,1.377969,1.361659,1.382469,1.413403,1.430557,1.561887,1.471896,1.254795,0.901133,0.627619,0.295387,-0.006306,-0.248801,-0.496949,-0.69234,-0.172141,-0.170959,-0.337526,-0.563964,-0.78548,-1.003932,-1.230088,-1.473062,-1.621526,-1.525456,-1.325169,-1.106689,-0.884076,-0.659775,-0.501702,-0.409996,-0.525774,-0.654769,-0.870718,-1.079748,-1.234391,-1.423089,-1.432116,2
-1.167705,-1.059552,-0.855801,-0.590485,-0.332748,-0.050254,0.243925,0.972088,1.191364,1.458698,1.39845,1.358097,1.366504,1.490083,1.519226,1.360059,1.107016,0.754662,0.419794,0.121663,-0.189386,-0.486227,-0.723381,-0.846344,-0.785647,-0.641051,-0.419254,-0.166519,0.110174,0.414946,0.720979,1.041163,1.34941,1.421708,1.493165,1.382477,1.318025,1.330075,1.363702,1.444967,1.566584,1.472429,1.183798,0.921368,0.582829,0.251463,-0.041511,-0.282364,-0.532296,-0.71943,-0.158057,-0.32692,-0.495026,-0.688297,-0.876832,-1.152237,-1.394154,-1.604639,-1.582855,-1.353466,-1.114014,-0.867669,-0.591059,-0.371812,-0.238369,-0.318317,-0.452012,-0.627797,-0.87913,-1.092773,-1.300868,-1.442493,-1.499519,2
-1.04119,-0.981363,-0.861723,-0.676305,-0.419681,-0.183608,0.062958,0.971397,1.243798,1.394223,1.424702,1.431959,1.456924,1.53559,1.546621,1.348648,1.155639,0.936737,0.663349,0.376608,0.099127,-0.179167,-0.456648,-0.655898,-0.810067,-0.708526,-0.558305,-0.311681,-0.020731,0.274922,0.600909,0.920888,1.245859,1.445603,1.417736,1.317588,1.325135,1.431088,1.327748,1.415123,1.501337,1.541976,1.247949,0.960279,0.649038,0.317216,0.058604,-0.251447,-0.507796,-0.657146,-0.433774,-0.465792,-0.610875,-0.842985,-0.925222,-1.126185,-1.324099,-1.419634,-1.414357,-1.342828,-1.256609,-1.064355,-0.888414,-0.723418,-0.554676,-0.354788,-0.444398,-0.589481,-0.792592,-0.995587,-1.133326,-1.242878,-1.318816,3
-1.087737,-1.02002,-0.885332,-0.675467,-0.421353,-0.144229,0.091503,0.97773,1.261186,1.450769,1.474106,1.509505,1.607312,1.671817,1.571389,1.334607,1.103332,0.835032,0.562851,0.267254,-0.050605,-0.368385,-0.630366,-0.863948,-0.965112,-0.869638,-0.638468,-0.390516,-0.093346,0.208622,0.535738,0.810383,1.112247,1.393606,1.571913,1.479351,1.418516,1.435823,1.466502,1.544642,1.66264,1.460995,1.191437,0.860414,0.548744,0.23411,-0.047616,-0.367992,-0.611539,-0.817431,-0.403208,-0.33136,-0.455782,-0.655958,-0.82278,-1.0459,-1.217731,-1.33877,-1.36376,-1.214427,-1.039738,-0.848032,-0.702816,-0.529229,-0.396705,-0.447548,-0.55351,-0.673055,-0.802196,-1.000301,-1.151574,-1.284229,-1.283731,3
-1.009996,-0.983217,-0.823811,-0.659921,-0.40809,-0.187804,0.038445,0.871431,1.262742,1.433222,1.480718,1.500762,1.538915,1.528723,1.460571,1.250069,0.923275,0.719195,0.441731,0.10821,-0.132359,-0.175675,-0.288027,-0.512186,-0.673018,-0.540078,-0.40065,-0.256669,-0.00353,0.264795,0.569676,0.914035,1.190072,1.435091,1.475282,1.448986,1.416303,1.39473,1.378491,1.412227,1.476879,1.501578,1.350496,1.071911,0.769952,0.449375,0.16729,-0.117682,-0.370685,-0.58139,-0.491836,-0.604629,-0.713379,-0.824575,-0.990571,-1.178956,-1.324601,-1.464574,-1.468657,-1.327421,-1.156737,-0.968658,-0.806161,-0.641966,-0.538821,-0.499174,-0.583089,-0.771644,-0.900337,-1.071123,-1.139784,-1.25594,-1.363362,2
-0.955867,-0.891657,-0.794648,-0.649062,-0.415397,-0.192592,0.018612,0.926931,1.136427,1.286857,1.369535,1.398084,1.427115,1.339872,1.195418,1.027613,0.86779,0.579923,0.36638,0.043801,-0.168925,-0.370068,-0.608002,-0.585244,-0.505723,-0.372964,-0.133433,0.125514,0.408889,0.703512,0.987518,1.303118,1.396821,1.465503,1.512057,1.432647,1.368049,1.355687,1.380264,1.477048,1.453326,1.529283,1.278467,0.999955,0.706742,0.386762,0.120465,-0.112643,-0.287465,-0.449849,-0.5946,-0.670854,-0.775918,-0.916473,-1.050903,-1.174046,-1.269346,-1.405821,-1.431389,-1.375242,-1.235897,-1.118285,-0.965887,-0.788095,-0.651327,-0.514633,-0.630722,-0.741949,-0.887516,-1.029556,-1.16484,-1.234857,-1.373682,2
-1.083049,-0.950678,-0.775755,-0.520439,-0.266872,0.008266,0.281818,1.001415,1.357136,1.3932,1.376534,1.369704,1.456585,1.600841,1.51232,1.269162,1.029283,0.726374,0.401854,0.089519,-0.225275,-0.429829,-0.662058,-0.797844,-0.699761,-0.527365,-0.314916,-0.060502,0.186427,0.48297,0.779759,1.104689,1.325171,1.325717,1.35577,1.216706,1.24512,1.310417,1.38637,1.461776,1.570241,1.506856,1.270802,0.941391,0.618674,0.291148,-0.020258,-0.316009,-0.562199,-0.729022,-0.080036,-0.223745,-0.415813,-0.575177,-0.846967,-1.059034,-1.324486,-1.470681,-1.613123,-1.483659,-1.308011,-1.075481,-0.881556,-0.650993,-0.472668,-0.513786,-0.614765,-0.785358,-1.057968,-1.206978,-1.390685,-1.490325,-1.464179,3
-1.068712,-1.052772,-0.93369,-0.726489,-0.467869,-0.182679,0.09354,0.930937,1.200907,1.474783,1.37983,1.3852,1.409365,1.511886,1.614894,1.516035,1.210183,0.924346,0.650568,0.377668,0.062198,-0.276656,-0.580019,-0.772611,-0.870762,-0.798021,-0.576382,-0.338559,-0.078182,0.216369,0.519097,0.842574,1.17845,1.484303,1.540445,1.426696,1.373971,1.383247,1.357617,1.35664,1.428161,1.488941,1.346388,1.037363,0.720037,0.383893,0.053289,-0.263573,-0.534715,-0.768461,-0.279415,-0.374441,-0.560857,-0.744149,-0.887873,-1.133336,-1.325074,-1.481857,-1.458985,-1.274253,-1.085738,-0.880184,-0.753547,-0.545797,-0.410055,-0.350251,-0.444985,-0.578579,-0.818281,-1.078244,-1.206321,-1.292194,-1.28658,3
-1.070444,-1.033293,-0.829805,-0.612042,-0.36682,-0.079119,0.17918,0.901868,1.204944,1.445937,1.474045,1.432983,1.443982,1.579877,1.63316,1.460114,1.330084,0.952218,0.735666,0.450848,0.144595,-0.166864,-0.4815,-0.651491,-0.763702,-0.703405,-0.571396,-0.37188,-0.11451,0.159333,0.452339,0.796281,1.107666,1.323241,1.346949,1.330084,1.301732,1.362592,1.363814,1.414163,1.45718,1.46769,1.287312,0.950262,0.629516,0.323043,0.033117,-0.245981,-0.486584,-0.693042,-0.135261,-0.283474,-0.451095,-0.612751,-0.813294,-1.054728,-1.292789,-1.515476,-1.578782,-1.424089,-1.224353,-1.023565,-0.805864,-0.616124,-0.460627,-0.444007,-0.569881,-0.789513,-1.008069,-1.167037,-1.303006,-1.420838,-1.426973,3
-1.013226,-0.939118,-0.804389,-0.640611,-0.42084,-0.20485,-0.030688,0.86144,1.106902,1.361591,1.43713,1.458974,1.476351,1.52959,1.451149,1.287421,1.022299,0.748342,0.438588,0.092157,-0.202894,-0.440499,-0.664509,-0.740798,-0.660173,-0.462505,-0.23279,0.010358,0.279848,0.549925,0.825708,1.108858,1.397258,1.395954,1.421123,1.387118,1.466146,1.427643,1.447596,1.470385,1.492782,1.485805,1.289866,0.978384,0.671075,0.429525,0.135583,-0.189527,-0.446628,-0.645828,-0.488587,-0.504856,-0.637449,-0.765445,-0.923827,-1.052443,-1.211347,-1.290707,-1.38614,-1.355214,-1.231397,-1.089479,-0.945769,-0.835149,-0.744156,-0.599207,-0.646415,-0.759055,-0.89442,-1.024307,-1.143664,-1.285073,-1.335176,2
-0.898885,-0.841836,-0.766488,-0.594079,-0.398019,-0.253897,-0.090479,0.78641,1.017595,1.183134,1.261971,1.252091,1.285612,1.258506,1.150129,1.004248,0.8145,0.577262,0.363355,0.107443,-0.035283,-0.266209,-0.448353,-0.495739,-0.309094,-0.126381,0.131963,0.378202,0.656928,0.94631,1.248108,1.356639,1.206723,1.162907,1.090536,1.242986,1.197929,1.187065,1.275163,1.302994,1.372831,1.341896,1.368278,1.325859,1.019147,0.725523,0.448814,0.184056,-0.034662,-0.236929,-0.711974,-0.604115,-0.692782,-0.89536,-1.058053,-1.259027,-1.453199,-1.54679,-1.607667,-1.500466,-1.392824,-1.195605,-0.993596,-0.89179,-0.687298,-0.541728,-0.698006,-0.796192,-0.942745,-1.145426,-1.209262,-1.314876,-1.454311,1
-0.859763,-0.858577,-0.756163,-0.567455,-0.37198,-0.24778,-0.074779,0.873688,1.094242,1.242905,1.331106,1.336566,1.335807,1.285541,1.21535,1.072364,0.930679,0.634799,0.344307,0.081044,-0.167246,-0.391742,-0.480955,-0.45094,-0.306327,-0.152348,0.087481,0.285868,0.548371,0.819553,1.126571,1.32145,1.396089,1.444221,1.469824,1.330129,1.295269,1.267749,1.349838,1.500635,1.437495,1.445379,1.32908,1.047376,0.741116,0.471056,0.210361,-0.035796,-0.260907,-0.401362,-0.789095,-0.855742,-0.953633,-1.057058,-1.189401,-1.277862,-1.344903,-1.315601,-1.238535,-1.157784,-1.053876,-0.954248,-0.885829,-0.813721,-0.810864,-0.954501,-1.01916,-1.031093,-1.109204,-1.141117,-1.172944,-1.231248,-1.225267,1
-0.99073,-0.922643,-0.806426,-0.636588,-0.433387,-0.260244,-0.052408,0.863445,1.101846,1.173054,1.223495,1.273815,1.337331,1.29774,1.219933,1.018533,0.794706,0.635084,0.339968,0.049992,-0.196343,-0.422639,-0.569185,-0.489071,-0.327141,-0.109022,0.119744,0.395509,0.680505,0.976998,1.281547,1.41271,1.433639,1.377004,1.405949,1.327454,1.262318,1.27426,1.289846,1.350407,1.472502,1.496953,1.312556,1.056951,0.746006,0.453804,0.169173,-0.095744,-0.292488,-0.471906,-0.664724,-0.658044,-0.7635,-0.890898,-1.048091,-1.239411,-1.380666,-1.489098,-1.490705,-1.357988,-1.166502,-1.0085,-0.848918,-0.692859,-0.574124,-0.614606,-0.733341,-0.849161,-0.999998,-1.103309,-1.19399,-1.289739,-1.388208,1
-0.966269,-0.899357,-0.79408,-0.640118,-0.403604,-0.240527,-0.05828,0.789282,1.037529,1.221383,1.339273,1.412605,1.461633,1.407193,1.304947,1.132756,0.898547,0.578924,0.264469,-0.019257,-0.283741,-0.500525,-0.552276,-0.586498,-0.404564,-0.247599,-0.063989,0.203638,0.434564,0.734109,1.046538,1.320486,1.435094,1.481293,1.51073,1.422103,1.373006,1.395494,1.467395,1.560317,1.525048,1.515235,1.268071,0.987454,0.692589,0.406209,0.131528,-0.128033,-0.357108,-0.559679,-0.637726,-0.656268,-0.750447,-0.894423,-1.015491,-1.140993,-1.278533,-1.377109,-1.385269,-1.297645,-1.195748,-1.088718,-0.923232,-0.829367,-0.69681,-0.633361,-0.700372,-0.835338,-0.931997,-1.056277,-1.166904,-1.226149,-1.333525,1
-1.010099,-0.904268,-0.741687,-0.556498,-0.352336,-0.157196,0.020386,0.920891,1.139695,1.28362,1.286409,1.332849,1.32613,1.267647,1.189642,0.991164,0.687425,0.489707,0.272509,-0.062922,-0.342913,-0.536701,-0.663132,-0.578957,-0.417876,-0.172831,0.072003,0.318949,0.616688,0.892495,1.201051,1.49617,1.501029,1.44056,1.503354,1.450575,1.272126,1.287127,1.302889,1.357146,1.514763,1.497733,1.378908,1.025729,0.729174,0.401222,0.173376,-0.135983,-0.322038,-0.558294,-0.425778,-0.43237,-0.513925,-0.678006,-0.845426,-1.053454,-1.217705,-1.41432,-1.4965,-1.453187,-1.320675,-1.205535,-1.027382,-0.927615,-0.777562,-0.667865,-0.798521,-0.929221,-1.008155,-1.166279,-1.271565,-1.384977,-1.409693,1
-0.913482,-0.840319,-0.713727,-0.579388,-0.362229,-0.184621,-0.016272,0.923459,1.095908,1.226391,1.325469,1.338149,1.315464,1.292432,1.187621,0.946249,0.709983,0.47528,0.177594,-0.077049,-0.360874,-0.525923,-0.580986,-0.534817,-0.351112,-0.212952,0.027796,0.282439,0.576304,0.85186,1.153576,1.345097,1.54572,1.548951,1.47492,1.4069,1.34402,1.21847,1.295419,1.467208,1.558574,1.617423,1.344889,1.052553,0.726345,0.474412,0.226473,-0.036508,-0.249637,-0.414756,-0.592832,-0.609438,-0.718626,-0.858384,-0.996475,-1.049627,-1.18282,-1.244275,-1.2677,-1.324124,-1.264605,-1.167708,-1.040908,-0.990048,-0.919631,-0.835074,-0.844384,-0.951557,-1.051052,-1.180909,-1.251153,-1.333869,-1.313459,1
-0.993926,-0.923109,-0.803549,-0.63685,-0.426104,-0.191023,-0.007674,0.909481,1.209489,1.358181,1.411254,1.465493,1.438665,1.410962,1.287815,1.052399,0.830834,0.545407,0.313053,0.014299,-0.267367,-0.492372,-0.636398,-0.63459,-0.481845,-0.252203,-0.012967,0.250444,0.526482,0.821999,1.105851,1.367221,1.478032,1.398715,1.269532,1.326979,1.444789,1.417961,1.383842,1.320476,1.457036,1.52119,1.276968,0.960688,0.664734,0.387413,0.098107,-0.174547,-0.415213,-0.615519,-0.577785,-0.592015,-0.762111,-0.910453,-1.038528,-1.182845,-1.302886,-1.371199,-1.436892,-1.31502,-1.188561,-1.050046,-0.875985,-0.732221,-0.615782,-0.580293,-0.691688,-0.771968,-0.905087,-1.068622,-1.1799,-1.297349,-1.331061,1
-1.029899,-0.916807,-0.768566,-0.579729,-0.374982,-0.189187,0.066127,0.947738,1.173158,1.336051,1.358475,1.412242,1.442343,1.440654,1.389563,1.177681,0.931143,0.630711,0.318047,0.036727,-0.251283,-0.494635,-0.669218,-0.660236,-0.538146,-0.307757,-0.045898,0.239722,0.479061,0.75554,1.014373,1.333503,1.428391,1.372267,1.2927,1.375835,1.360737,1.355099,1.420778,1.493912,1.57488,1.543665,1.205806,0.917287,0.60765,0.327476,0.038765,-0.204237,-0.469982,-0.662466,-0.531075,-0.616184,-0.759679,-0.90292,-1.063201,-1.261674,-1.354893,-1.44178,-1.38384,-1.255271,-1.097697,-0.957833,-0.815357,-0.695529,-0.570253,-0.562991,-0.710404,-0.818033,-0.958311,-1.127575,-1.248678,-1.332641,-1.376215,2
-0.93009,-0.887103,-0.765481,-0.611987,-0.435853,-0.21643,-0.009676,0.881449,1.110828,1.224409,1.260724,1.35221,1.382421,1.342116,1.237946,1.124501,0.881381,0.542273,0.251176,-0.058675,-0.311241,-0.438291,-0.564761,-0.534721,-0.400442,-0.178087,0.05685,0.279478,0.546399,0.810013,1.09978,1.38849,1.443422,1.464529,1.48226,1.34822,1.317668,1.338809,1.365883,1.527884,1.569859,1.473054,1.217794,1.032163,0.740555,0.42934,0.156076,-0.115823,-0.335382,-0.433585,-0.541199,-0.638618,-0.729695,-0.829807,-0.970326,-1.135566,-1.219005,-1.361832,-1.443239,-1.384702,-1.247988,-1.133964,-1.008687,-0.840139,-0.707974,-0.641823,-0.704871,-0.835058,-1.002208,-1.12353,-1.278305,-1.406859,-1.410313,2
