@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.208806,-0.220606,0.019015,0.369383,0.666435,0.962046,1.178346,1.127154,1.210455,1.146703,0.883589,0.591092,0.31558,0.000494,-0.278166,-0.323231,-0.188663,0.044543,0.346763,0.659677,0.960559,1.044847,1.035203,1.106769,1.051436,1.078562,0.98038,0.66381,0.325162,0.033391,-0.12895,-0.934759,-0.920878,-0.916025,-0.913622,-0.912224,-0.911334,-0.910742,-0.910346,-0.910091,-0.909951,-0.909917,-0.909995,-0.91021,-0.910619,-0.91134,-0.91266,-0.915388,-0.922874,6
-0.373008,-0.284701,0.037189,0.349243,0.644948,0.92858,1.164016,1.196057,1.250125,1.147523,0.79513,0.529687,0.217438,-0.129347,-0.432795,-0.414248,-0.216227,0.059972,0.373879,0.703889,1.016402,1.194654,1.143262,1.168163,1.131237,1.192431,0.921995,0.608089,0.253664,-0.057358,-0.298714,-0.893459,-0.883242,-0.879754,-0.878062,-0.8771,-0.876507,-0.876132,-0.875903,-0.875781,-0.87575,-0.875807,-0.87596,-0.876234,-0.87668,-0.877407,-0.87866,-0.881129,-0.887608,6
-0.280374,-0.228877,-0.084464,0.22775,0.564135,0.923266,1.176348,1.113458,1.136865,1.157382,0.887697,0.533215,0.202654,-0.131309,-0.339609,-0.298652,-0.094394,0.208101,0.520487,0.846116,1.105627,1.07384,1.118423,1.093334,1.089347,1.155422,0.923438,0.603952,0.277607,-0.033505,-0.213808,-0.921468,-0.908971,-0.904516,-0.902254,-0.900893,-0.899992,-0.899359,-0.8989,-0.898567,-0.898332,-0.898183,-0.898122,-0.898163,-0.898346,-0.89876,-0.899621,-0.901579,-0.907445,6
-0.345942,-0.288809,-0.01861,0.32678,0.683541,0.931094,1.147135,1.14473,1.196949,1.162383,0.853988,0.548831,0.237361,-0.098875,-0.327325,-0.322653,-0.151641,0.159574,0.496416,0.829364,1.111649,1.102159,1.053146,1.121207,1.110122,1.10075,0.886347,0.565707,0.232268,-0.073896,-0.290789,-0.909766,-0.898721,-0.894867,-0.892955,-0.891835,-0.891117,-0.890636,-0.890312,-0.890104,-0.889994,-0.889977,-0.890063,-0.890278,-0.890678,-0.891382,-0.892662,-0.895284,-0.90233,6
-0.262929,-0.232444,0.030585,0.37419,0.72508,0.982926,1.084504,1.132242,1.15457,0.975497,0.680159,0.361073,0.032934,-0.266603,-0.312321,-0.172406,0.059157,0.314726,0.628157,0.925661,1.136996,1.040183,1.091134,1.072271,1.064234,1.179786,0.946453,0.626364,0.294935,-0.000214,-0.17849,-0.935067,-0.9219,-0.917263,-0.914955,-0.913612,-0.912767,-0.91222,-0.911875,-0.911683,-0.91162,-0.911685,-0.911888,-0.912267,-0.912893,-0.913917,-0.91568,-0.919124,-0.92799,6
-0.248762,-0.263813,0.01292,0.37137,0.686974,0.94241,1.11542,1.106575,1.228907,1.115785,0.885507,0.586126,0.269887,-0.061762,-0.277659,-0.223792,-0.065209,0.184604,0.502413,0.820066,1.059601,1.095816,1.029066,1.076405,1.029888,1.082767,0.865068,0.553999,0.23872,-0.02206,-0.177796,-0.936369,-0.923571,-0.919108,-0.916901,-0.91562,-0.914812,-0.914284,-0.913943,-0.913742,-0.913658,-0.913686,-0.913836,-0.914141,-0.914664,-0.915543,-0.917091,-0.920178,-0.928296,6
-0.36106,-0.258793,0.040675,0.367454,0.710099,1.032758,1.197311,1.145034,1.254396,1.099358,0.835621,0.528401,0.163798,-0.196663,-0.421952,-0.372855,-0.123155,0.17667,0.491863,0.810676,1.110382,0.96688,1.042528,1.097521,1.094895,1.137042,0.915408,0.597133,0.257514,-0.051907,-0.310724,-0.903742,-0.893199,-0.889508,-0.887653,-0.886543,-0.88581,-0.885298,-0.88493,-0.884667,-0.884489,-0.884388,-0.884368,-0.884446,-0.884665,-0.885112,-0.885999,-0.887943,-0.89355,6
-0.293722,-0.258246,-0.005468,0.330647,0.714004,0.994628,1.080021,1.114145,1.258414,1.103948,0.840125,0.519526,0.187208,-0.152963,-0.363351,-0.286331,-0.076363,0.217529,0.545309,0.868475,1.133721,1.073046,1.001235,1.064048,1.037781,1.103336,0.93237,0.600723,0.262404,-0.039943,-0.220761,-0.922869,-0.91075,-0.906544,-0.904475,-0.903274,-0.90251,-0.902001,-0.901657,-0.901432,-0.901302,-0.901258,-0.901304,-0.90146,-0.901769,-0.902327,-0.903364,-0.905542,-0.911655,6
-0.254403,-0.264723,-0.026268,0.266786,0.591794,0.920783,1.236044,1.494296,1.481225,1.499276,1.525748,1.223368,0.929071,0.602588,0.252305,-0.02187,-0.238205,-0.272953,-0.195177,-0.012397,0.268611,0.586864,0.734992,0.689914,0.731229,0.672731,0.731099,0.585509,0.274087,-0.014379,-0.169454,-0.899149,-0.886156,-0.881506,-0.879155,-0.87776,-0.876856,-0.876244,-0.875825,-0.875548,-0.875388,-0.875334,-0.875394,-0.875591,-0.875979,-0.876673,-0.877939,-0.880525,-0.88747,6
-0.34495,-0.340104,-0.05141,0.302766,0.63598,0.920866,1.156224,1.17206,1.238245,1.157094,0.899077,0.599668,0.279285,-0.043854,-0.350165,-0.373411,-0.174849,0.092756,0.402903,0.727915,1.020662,1.111125,1.050784,1.140423,1.185647,1.135348,0.920708,0.588616,0.239128,-0.065948,-0.283282,-0.900174,-0.889622,-0.886132,-0.88452,-0.883662,-0.88318,-0.882919,-0.882802,-0.882793,-0.882875,-0.883047,-0.883318,-0.883713,-0.884285,-0.88514,-0.88652,-0.889088,-0.895518,6
-0.207909,-0.206504,-0.001365,0.339587,0.652139,0.913177,1.101003,1.081446,1.148348,1.069949,0.818393,0.493984,0.151341,-0.142684,-0.313873,-0.265546,-0.047605,0.238857,0.548011,0.863384,1.181169,1.062754,1.038514,1.066897,1.03274,1.144492,0.976695,0.651102,0.316791,-0.001679,-0.167396,-0.941169,-0.926849,-0.921641,-0.918967,-0.917353,-0.916286,-0.915544,-0.915016,-0.914646,-0.914401,-0.914269,-0.914253,-0.914375,-0.914685,-0.915294,-0.916467,-0.918972,-0.926027,6
-0.537713,-0.419631,-0.060446,0.291932,0.615184,0.919124,1.054003,1.143285,1.097094,0.847224,0.517303,0.075606,-0.321274,-0.534353,-0.479158,-0.186264,0.135573,0.432308,0.813471,1.174115,1.214064,1.154658,1.053782,1.102173,1.108623,1.20265,1.039203,0.614199,0.208666,-0.172,-0.489941,-0.357815,-0.61203,-0.841011,-1.023569,-1.204204,-1.141591,-0.93708,-0.75957,-0.512246,-0.46196,-0.594958,-0.83246,-0.977295,-1.13165,-1.085257,-0.931418,-0.737107,-0.472237,3
-0.332636,-0.260861,0.031356,0.373814,0.72365,1.00739,1.164787,1.17602,1.311358,1.106871,0.802744,0.504348,0.171016,-0.191518,-0.407718,-0.348691,-0.166488,0.129712,0.44212,0.773641,1.026809,1.101368,1.083442,1.142317,1.177474,1.162638,0.88349,0.527552,0.209159,-0.115478,-0.273901,-0.901039,-0.890281,-0.886496,-0.884611,-0.88351,-0.882811,-0.882351,-0.882052,-0.881873,-0.881795,-0.881813,-0.881939,-0.882199,-0.88265,-0.883414,-0.884768,-0.887486,-0.894699,6
-0.321555,-0.25993,-0.004973,0.371959,0.703742,0.984119,1.16152,1.159031,1.243418,0.965597,0.697758,0.424453,0.068737,-0.257937,-0.397291,-0.277647,-0.011965,0.297591,0.611006,0.93114,1.130902,1.025841,1.080869,1.146048,1.117982,1.136341,0.873116,0.571516,0.233227,-0.064825,-0.262455,-0.912245,-0.90021,-0.895862,-0.893631,-0.892278,-0.891377,-0.890743,-0.890283,-0.889949,-0.889714,-0.889568,-0.889511,-0.889559,-0.889749,-0.890169,-0.891028,-0.892939,-0.898522,6
-0.40296,-0.281456,0.045094,0.381294,0.707781,0.969644,1.188932,1.172454,1.239699,1.057147,0.693719,0.368674,0.028476,-0.327687,-0.455348,-0.308157,-0.042934,0.267447,0.579917,0.904533,1.176674,1.137119,1.138944,1.171775,1.125854,1.133606,0.812403,0.502152,0.190956,-0.118158,-0.334224,-0.889425,-0.879214,-0.87556,-0.873698,-0.872575,-0.87183,-0.871309,-0.870933,-0.870664,-0.870481,-0.870374,-0.870348,-0.870419,-0.870627,-0.871056,-0.871912,-0.873786,-0.879157,6
-0.342651,-0.278577,0.032218,0.383131,0.706503,0.961867,1.197807,1.149232,1.279428,1.122763,0.836942,0.53461,0.214149,-0.128337,-0.383965,-0.33926,-0.137324,0.135237,0.459701,0.789817,1.037879,1.090825,1.056274,1.122331,1.144503,1.171944,0.856651,0.535508,0.211176,-0.084988,-0.267149,-0.909373,-0.898369,-0.894463,-0.892484,-0.891299,-0.890523,-0.88999,-0.889618,-0.889366,-0.889212,-0.889152,-0.889191,-0.889354,-0.889692,-0.890313,-0.891473,-0.893889,-0.900483,6
-0.384048,-0.274783,0.040624,0.385804,0.720114,0.990881,1.183221,1.180472,1.254661,1.100142,0.848991,0.555375,0.217592,-0.182303,-0.424688,-0.420532,-0.203879,0.086318,0.400381,0.715856,1.012958,1.147293,1.20931,1.185871,1.008196,1.068525,0.918963,0.580268,0.237099,-0.059338,-0.298006,-0.893431,-0.883331,-0.879774,-0.877963,-0.876864,-0.876129,-0.87561,-0.875234,-0.874964,-0.87478,-0.874676,-0.874657,-0.874741,-0.874972,-0.875441,-0.876365,-0.878367,-0.884041,6
-0.333351,-0.263993,0.03157,0.378027,0.71923,0.984795,1.189791,1.132827,1.233027,1.135119,0.854239,0.543787,0.229321,-0.132266,-0.356531,-0.395209,-0.213058,0.078248,0.406823,0.71698,0.992582,1.113269,1.087102,1.145841,1.090603,1.169964,0.920629,0.61119,0.283468,-0.060294,-0.265309,-0.907993,-0.896565,-0.892496,-0.890437,-0.889207,-0.888402,-0.887848,-0.887458,-0.887189,-0.887016,-0.886933,-0.886943,-0.887067,-0.887353,-0.887901,-0.888951,-0.891192,-0.897469,6
-0.439808,-0.31395,-0.011734,0.337126,0.635115,0.904372,1.095676,1.077057,1.009766,0.77425,0.439319,0.060126,-0.304293,-0.522376,-0.410027,-0.118295,0.14781,0.535618,0.939469,1.22895,1.223125,1.164046,1.079777,1.055422,1.145358,1.336626,0.956484,0.551596,0.150132,-0.200237,-0.445532,-0.540816,-0.689992,-0.857725,-1.095143,-1.205791,-1.053322,-0.85419,-0.685151,-0.523019,-0.52605,-0.761757,-0.912416,-1.041164,-1.197941,-1.071145,-0.876253,-0.669186,-0.519904,4
-0.319591,-0.270428,0.001852,0.356421,0.663077,0.955208,1.171673,1.182651,1.224463,1.150161,0.872269,0.56126,0.232306,-0.115315,-0.320539,-0.324838,-0.118095,0.168244,0.482789,0.801101,1.092972,1.059779,1.123469,1.151699,1.057563,1.106052,0.822444,0.492668,0.208551,-0.054115,-0.244993,-0.916567,-0.904572,-0.900279,-0.898099,-0.896798,-0.895953,-0.895381,-0.894991,-0.894739,-0.8946,-0.894567,-0.894646,-0.894862,-0.895266,-0.895968,-0.897223,-0.899752,-0.906499,6
-0.532847,-0.513762,-0.233551,0.13351,0.50732,0.755399,1.126306,1.105741,1.141258,1.073695,0.779937,0.436757,0.100319,-0.315789,-0.584675,-0.471448,-0.199908,0.140602,0.511439,0.940129,1.194156,1.193632,1.170052,1.092946,1.228939,1.251558,1.070157,0.627432,0.233468,-0.177109,-0.488649,-0.490499,-0.612175,-0.755473,-0.980938,-1.17974,-1.150355,-0.893714,-0.631687,-0.38831,-0.349068,-0.571197,-0.735976,-0.866021,-1.054593,-1.139583,-1.041084,-0.830567,-0.626033,3
-0.386068,-0.274429,0.035904,0.390449,0.705377,0.983365,1.177592,1.168692,1.182845,0.990108,0.705159,0.372339,0.04213,-0.283616,-0.425673,-0.244891,0.004602,0.314928,0.641954,0.955779,1.123766,1.075316,1.201126,1.124271,1.040219,1.147123,0.859772,0.567968,0.225727,-0.080751,-0.303972,-0.90831,-0.897217,-0.893215,-0.891158,-0.889909,-0.889078,-0.888497,-0.888082,-0.887789,-0.887595,-0.887492,-0.887482,-0.887583,-0.887837,-0.888334,-0.889285,-0.891302,-0.896947,6
-0.337976,-0.28558,-0.008841,0.360976,0.699792,0.981637,1.205697,1.164454,1.265293,1.184731,0.898711,0.614308,0.297542,-0.025491,-0.282548,-0.408159,-0.241601,0.020431,0.332434,0.671822,0.948871,1.104833,1.022887,1.138332,1.135491,1.117904,0.906419,0.590376,0.261488,-0.072393,-0.254513,-0.907925,-0.895924,-0.891622,-0.88944,-0.888136,-0.887279,-0.886686,-0.886265,-0.885968,-0.88577,-0.885661,-0.885645,-0.885741,-0.885993,-0.886499,-0.887489,-0.889626,-0.895659,6
-0.289648,-0.237136,0.049991,0.395695,0.725249,1.019183,1.15872,1.118669,1.27147,1.170874,0.857189,0.570433,0.255606,-0.107253,-0.353585,-0.331003,-0.158012,0.099799,0.403695,0.72078,1.033769,1.065399,1.021937,1.075975,1.018826,1.109,0.931609,0.629625,0.321203,-0.007895,-0.20592,-0.9285,-0.915224,-0.910348,-0.907805,-0.906239,-0.905181,-0.904429,-0.90388,-0.903482,-0.903207,-0.903047,-0.903009,-0.903118,-0.903435,-0.904087,-0.905372,-0.908128,-0.915749,6
-0.288762,-0.207515,0.079835,0.399938,0.704205,1.034968,1.170128,1.053754,1.200081,1.162468,0.934506,0.587171,0.246874,-0.11462,-0.367298,-0.348492,-0.130775,0.164319,0.465913,0.763442,1.053424,1.031867,1.006898,1.045452,0.997315,1.100943,0.9467,0.637264,0.310283,-0.012794,-0.228612,-0.928861,-0.916639,-0.912382,-0.910281,-0.909063,-0.908296,-0.907796,-0.907474,-0.907285,-0.907206,-0.907234,-0.907378,-0.907664,-0.908153,-0.908965,-0.910382,-0.913194,-0.920629,6
-0.301453,-0.265409,-0.002554,0.335182,0.671811,0.973841,1.183434,1.149164,1.211441,1.068664,0.76608,0.393769,0.042125,-0.282907,-0.375627,-0.233893,0.01367,0.307808,0.61884,0.898635,1.111483,1.029674,1.058328,1.148301,1.033144,1.113513,0.866708,0.641743,0.308855,-0.000631,-0.198196,-0.923566,-0.911041,-0.906576,-0.904305,-0.902944,-0.902053,-0.901446,-0.90103,-0.900758,-0.900607,-0.900574,-0.900668,-0.90092,-0.901397,-0.902234,-0.903747,-0.906804,-0.914876,5
-0.296465,-0.259789,0.034889,0.368829,0.680165,0.985716,1.115509,1.101775,1.147664,1.024042,0.787064,0.475642,0.149722,-0.175666,-0.33112,-0.265826,-0.069019,0.246881,0.576576,0.913878,1.190278,1.116317,1.084555,1.052845,1.041269,1.156839,0.89903,0.581445,0.261982,-0.03784,-0.239271,-0.924116,-0.912013,-0.907728,-0.905579,-0.904318,-0.903517,-0.902993,-0.902658,-0.902468,-0.902401,-0.902455,-0.902643,-0.903,-0.903596,-0.904576,-0.906266,-0.909564,-0.91802,6
-0.805354,-0.609428,-0.21564,0.204298,0.612679,0.967078,1.247187,1.13756,1.178826,1.251861,0.943967,0.533123,0.133286,-0.280218,-0.638749,-0.739129,-0.506876,-0.114435,0.30114,0.734433,1.091118,1.309043,1.170055,1.146542,1.178686,1.191386,0.865533,0.456758,0.057705,-0.363034,-0.745065,-0.252594,-0.486026,-0.741154,-1.051678,-1.200822,-0.999992,-0.812124,-0.543723,-0.308769,-0.15382,-0.355007,-0.595072,-0.890076,-1.086588,-1.13563,-0.925143,-0.708188,-0.447933,3
-0.332358,-0.263237,0.052773,0.398276,0.710879,0.961314,1.12616,1.137898,1.206696,1.02794,0.720046,0.437584,0.092944,-0.238023,-0.371163,-0.309034,-0.047195,0.221253,0.520034,0.821404,1.110807,1.122317,1.109568,1.124342,1.110613,1.154373,0.945205,0.598715,0.270495,-0.043551,-0.264829,-0.911015,-0.899953,-0.896152,-0.894296,-0.89323,-0.892564,-0.892134,-0.891861,-0.891705,-0.891648,-0.891685,-0.891827,-0.892099,-0.892558,-0.893319,-0.894649,-0.89729,-0.904261,6
-0.263501,-0.222868,0.063273,0.396388,0.718919,0.953541,1.142132,1.108896,1.169369,1.02185,0.815452,0.518147,0.225589,-0.121913,-0.313923,-0.28215,-0.088005,0.195647,0.520462,0.859283,1.095256,1.019217,1.054365,1.108646,1.016359,1.120941,0.92016,0.626399,0.295214,-0.006533,-0.186424,-0.936525,-0.922924,-0.918019,-0.915513,-0.914005,-0.913014,-0.912331,-0.911853,-0.911528,-0.911329,-0.911246,-0.911286,-0.911475,-0.91187,-0.912592,-0.913926,-0.916669,-0.924083,6
-0.364952,-0.273106,0.045382,0.408827,0.726483,0.966494,1.179679,1.134547,1.210537,1.044844,0.765689,0.463035,0.126094,-0.113529,-0.333269,-0.332244,-0.126882,0.172001,0.49847,0.814534,1.105908,1.104874,1.094489,1.125095,1.106646,1.133136,0.917225,0.588259,0.264577,-0.066069,-0.278309,-0.911529,-0.90028,-0.896331,-0.894368,-0.89322,-0.892488,-0.892003,-0.891682,-0.891482,-0.891382,-0.891377,-0.891474,-0.8917,-0.892107,-0.892809,-0.894071,-0.896635,-0.903527,6
-0.310246,-0.310332,-0.068026,0.271674,0.627158,0.927899,1.188713,1.109783,1.241002,1.200627,0.943258,0.600964,0.306459,-0.077009,-0.369369,-0.361907,-0.16499,0.121127,0.440073,0.77644,1.068155,1.075726,1.045066,1.122122,1.034683,1.14954,0.921588,0.583149,0.266738,-0.040827,-0.243179,-0.912078,-0.90007,-0.895766,-0.893566,-0.892234,-0.891345,-0.890717,-0.890259,-0.889924,-0.889686,-0.889534,-0.88947,-0.889508,-0.889689,-0.890098,-0.890944,-0.892836,-0.898332,6
-0.365334,-0.311386,0.013466,0.374664,0.695622,0.96482,1.148598,1.153847,1.233564,1.05832,0.807786,0.5468,0.225177,-0.115093,-0.379988,-0.338503,-0.11691,0.185057,0.516273,0.808621,1.085491,1.210334,1.082567,1.143193,1.101391,1.107813,0.859165,0.531743,0.193009,-0.116434,-0.294803,-0.907623,-0.895896,-0.891636,-0.889455,-0.888144,-0.887283,-0.88669,-0.886274,-0.885988,-0.885808,-0.885724,-0.885741,-0.885878,-0.88618,-0.886747,-0.887805,-0.890004,-0.895992,6
-0.321532,-0.278537,-0.012074,0.324529,0.655457,0.988868,1.212737,1.156155,1.240862,1.148612,0.840828,0.511072,0.172343,-0.188368,-0.367985,-0.366289,-0.156401,0.117955,0.427351,0.731333,1.02041,1.158738,1.100932,1.124786,1.083568,1.147065,0.918908,0.601081,0.287333,-0.026374,-0.247235,-0.906546,-0.895006,-0.89096,-0.888941,-0.887753,-0.886987,-0.886469,-0.886115,-0.885881,-0.885744,-0.885698,-0.885749,-0.885918,-0.886257,-0.88687,-0.888005,-0.890369,-0.896861,6
-0.2986,-0.260505,0.032884,0.371857,0.640499,0.90382,1.108236,1.126098,1.164173,1.13919,0.858112,0.538176,0.230488,-0.082445,-0.285155,-0.303904,-0.077539,0.227433,0.551471,0.875045,1.118923,1.069502,1.102986,1.098299,1.05659,1.087634,0.867253,0.545373,0.217463,-0.07252,-0.242108,-0.924489,-0.912247,-0.907889,-0.905692,-0.904389,-0.903545,-0.902975,-0.902587,-0.902334,-0.902193,-0.902157,-0.902234,-0.902449,-0.902858,-0.903579,-0.904885,-0.907544,-0.914684,6
-0.316577,-0.292744,0.001449,0.340051,0.657526,0.968705,1.061205,1.127552,1.20774,1.075688,0.733013,0.372853,0.046654,-0.30349,-0.415368,-0.251065,0.012857,0.317534,0.63932,0.95144,1.154452,1.205562,1.007359,1.062471,1.004782,1.122337,0.969539,0.628303,0.302228,-0.021688,-0.258844,-0.911894,-0.900312,-0.896323,-0.89438,-0.89327,-0.89258,-0.892138,-0.891858,-0.891697,-0.891635,-0.891666,-0.891795,-0.892044,-0.892461,-0.893145,-0.894322,-0.896631,-0.902691,6
