@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute target {1,2,3,4,5,6,7}

@data
2.951874,2.689251,2.441045,2.185189,1.936549,1.682963,1.434634,1.182374,0.93487,0.684981,0.450355,0.231059,0.024464,-0.195692,-0.423241,-0.661329,-0.881346,-1.109903,-1.32647,-1.541499,-1.71858,-1.755092,-1.771695,-1.731834,-1.646875,-1.515471,-1.342004,-1.161045,-0.939743,-0.69052,-0.42802,-0.155242,0.033175,0.126646,0.203348,0.253442,0.17848,-0.015145,-0.187007,-0.365446,-0.526633,-0.675295,-0.795907,-0.910367,-0.801456,-0.569658,-0.266418,0.079462,0.416496,0.644811,0.86108,0.928278,0.839669,0.800761,0.757,0.734186,0.712559,0.638256,0.462962,0.201563,-0.09477,-0.346763,-0.571653,-0.553726,-0.688247,-0.573014,-0.652551,-0.571421,-0.559808,-0.360716,-0.069173,0.201573,0.440431,0.6645,0.710665,0.708761,0.75183,0.769294,0.832751,0.806641,0.634685,0.388315,0.07175,-0.241825,-0.472956,-0.601629,-0.753356,-0.690539,-0.541928,-0.386777,-0.219546,-0.041357,0.141402,0.180991,0.103495,0.023616,-0.132682,-0.361127,-0.609354,-0.834171,-1.05074,-1.220875,-1.399031,-1.528338,-1.632432,-1.682307,-1.722642,-1.696509,-1.630301,-1.45158,-1.23831,-1.024342,-0.806124,-0.590041,-0.364888,-0.144305,0.049425,0.232799,0.433837,0.639177,0.882226,1.127448,1.374136,1.617329,1.864406,2.105985,2.35597,2.595163,2.849466,2.960935,6
3.105486,2.82935,2.552695,2.270845,1.998033,1.719267,1.448165,1.169557,0.901292,0.620786,0.495963,0.497577,0.288321,0.018311,-0.249162,-0.502407,-0.743103,-1.00323,-1.243647,-1.444096,-1.482418,-1.514647,-1.316671,-1.233125,-1.334301,-1.27097,-1.128375,-0.917666,-0.694044,-0.44353,-0.169709,0.066454,0.196404,0.272016,0.21497,0.209509,0.059694,-0.204959,-0.462468,-0.727406,-0.971129,-1.199315,-1.393508,-1.602413,-1.527699,-1.279032,-0.981014,-0.701174,-0.483349,-0.093932,0.25376,0.622535,0.866269,1.015044,0.894502,0.745192,0.56254,0.43821,0.249725,0.223887,0.517844,0.73617,0.700496,0.401874,0.189973,-0.105315,-0.301157,-0.347381,-0.455055,-0.333571,-0.32505,-0.201178,0.110526,0.271579,0.558072,0.812185,0.693902,0.598058,0.781842,0.766119,0.56621,0.259613,-0.055145,-0.393266,-0.702587,-0.903727,-1.160419,-1.430657,-1.574617,-1.440567,-1.225712,-1.026857,-0.781501,-0.5219,-0.234842,0.009071,0.102484,0.125629,0.103034,-0.013087,-0.247831,-0.516728,-0.730805,-0.963318,-1.137075,-1.276772,-1.23215,-1.293074,-1.43385,-1.403245,-1.282386,-1.054987,-0.838177,-0.603069,-0.383246,-0.104306,0.149916,0.397426,0.496832,0.521853,0.765442,1.044258,1.307186,1.57838,1.846343,2.110858,2.375197,2.6385,2.898152,3.111723,7
2.966883,2.707989,2.461327,2.206868,1.959132,1.705978,1.458753,1.206479,0.96041,0.710574,0.483731,0.267985,0.069693,-0.149817,-0.371598,-0.613644,-0.838044,-1.06619,-1.276875,-1.511548,-1.686705,-1.768375,-1.801717,-1.779688,-1.708339,-1.59859,-1.442679,-1.264898,-1.070852,-0.850802,-0.613176,-0.363066,-0.100936,0.068961,0.140975,0.220976,0.300912,0.217566,0.028269,-0.14362,-0.314167,-0.47669,-0.625143,-0.748079,-0.881834,-0.895982,-0.695875,-0.380142,-0.043605,0.280144,0.553856,0.759609,0.920129,0.887492,0.842671,0.787521,0.769764,0.764968,0.705106,0.425748,0.196581,-0.147943,-0.367799,-0.667819,-0.51654,-0.577103,-0.565386,-0.581915,-0.593665,-0.504301,-0.450132,-0.11965,0.129504,0.412024,0.628037,0.713236,0.704363,0.743355,0.77143,0.822426,0.83045,0.664113,0.403208,0.118282,-0.194033,-0.397032,-0.515006,-0.682944,-0.65071,-0.473662,-0.333606,-0.149102,0.020862,0.185632,0.137949,0.095926,-0.029921,-0.22742,-0.474359,-0.700664,-0.932046,-1.139601,-1.31195,-1.460367,-1.576488,-1.653999,-1.69582,-1.68995,-1.654711,-1.506441,-1.286132,-1.084758,-0.859961,-0.646645,-0.425199,-0.200367,0.015346,0.20151,0.401027,0.609612,0.84743,1.09265,1.340622,1.585298,1.833563,2.079441,2.328914,2.573467,2.827445,2.973653,6
3.15532,2.880429,2.617097,2.346167,2.080348,1.810728,1.542719,1.274181,1.005266,0.738208,0.471998,0.394152,0.369685,0.112827,-0.135226,-0.409138,-0.637353,-0.880175,-1.108222,-1.352787,-1.508801,-1.548868,-1.455024,-1.278588,-1.302979,-1.335563,-1.20365,-0.979848,-0.711603,-0.458253,-0.153137,0.086685,0.201509,0.225206,0.164872,0.117149,-0.139198,-0.40282,-0.66618,-0.909642,-1.12783,-1.314827,-1.50476,-1.408284,-1.149522,-0.842257,-0.589469,-0.248796,0.12886,0.450893,0.707295,0.765282,0.641014,0.466921,0.319841,0.169396,0.285246,0.532704,0.81917,0.902434,0.641743,0.384307,0.11159,-0.140724,-0.418952,-0.354877,-0.409549,-0.558788,-0.336153,-0.425831,-0.358888,-0.055093,0.20758,0.504056,0.781434,0.815267,0.550178,0.345143,0.368871,0.541955,0.587526,0.420716,0.115864,-0.26865,-0.597611,-0.852467,-1.16532,-1.417542,-1.509713,-1.312515,-1.135848,-0.91534,-0.685901,-0.430433,-0.165272,0.038311,0.084544,0.110472,0.048513,-0.13698,-0.414443,-0.669873,-0.912363,-1.100563,-1.283014,-1.265535,-1.255414,-1.414602,-1.492722,-1.44025,-1.265353,-1.026937,-0.803279,-0.571269,-0.340476,-0.071025,0.185232,0.390389,0.377284,0.514037,0.786229,1.048957,1.31954,1.586618,1.853869,2.120809,2.3863,2.654474,2.919584,3.157371,7
2.873633,2.532996,2.214133,1.883962,1.566402,1.243421,0.930558,0.602548,0.293852,-0.035427,-0.141834,-0.102409,-0.372764,-0.646071,-0.911055,-1.139877,-1.356754,-1.509795,-1.625088,-1.511221,-1.278405,-1.016281,-0.7512,-0.469619,-0.182327,0.118098,0.413369,0.727554,1.018953,1.345142,1.572025,1.70941,1.601645,1.243916,0.954847,0.624114,0.325609,0.002507,-0.297404,-0.615293,-0.912598,-1.227558,-1.522156,-1.815494,-2.119358,-2.114729,-1.774755,-1.363715,-0.902973,-0.490095,-0.021868,0.344862,0.612711,0.560207,0.371126,0.149054,-0.028656,-0.228676,-0.185784,0.127628,0.473888,0.472105,0.107758,-0.182788,-0.492993,-0.465488,-0.229029,-0.247054,-0.467905,-0.414863,-0.190672,0.131563,0.460428,0.59339,0.307137,0.039906,0.128474,0.351361,0.544521,0.571618,0.310021,-0.052588,-0.413123,-0.778469,-1.152361,-1.516706,-1.826073,-2.003898,-1.845128,-1.515785,-1.227848,-0.910236,-0.607981,-0.28934,0.018648,0.338744,0.647492,0.959286,1.279764,1.492896,1.412524,1.206812,0.877203,0.546796,0.221034,-0.097319,-0.410282,-0.712635,-1.00113,-1.274148,-1.424453,-1.362074,-1.25711,-1.102126,-0.915845,-0.70055,-0.487466,-0.204207,-0.067639,-0.152558,0.128479,0.449081,0.755265,1.063063,1.369185,1.678413,1.990517,2.299827,2.599983,2.879648,4
2.959834,2.716846,2.462901,2.207403,1.954924,1.701638,1.449575,1.198384,0.946538,0.698713,0.480221,0.25672,0.04579,-0.166936,-0.400374,-0.629645,-0.85338,-1.077349,-1.289896,-1.507298,-1.680116,-1.710048,-1.722911,-1.65554,-1.573567,-1.421977,-1.260204,-1.049946,-0.840345,-0.580813,-0.339344,-0.050041,0.084826,0.186916,0.275829,0.321241,0.183827,-0.00959,-0.193005,-0.357433,-0.538304,-0.658723,-0.818521,-0.801719,-0.600132,-0.342829,-0.015571,0.330827,0.591634,0.814843,0.914217,0.847471,0.799263,0.763999,0.733815,0.727354,0.559601,0.35269,0.047362,-0.187201,-0.488863,-0.509646,-0.655627,-0.56208,-0.6257,-0.553293,-0.576977,-0.489221,-0.206781,0.030844,0.304772,0.533308,0.707953,0.706454,0.724232,0.744577,0.797287,0.831772,0.820912,0.640833,0.408383,0.083856,-0.228373,-0.507534,-0.637098,-0.816941,-0.757265,-0.628947,-0.479204,-0.31787,-0.146872,0.025397,0.182865,0.106786,0.044502,-0.056275,-0.270306,-0.503356,-0.754869,-0.969742,-1.173753,-1.353144,-1.505575,-1.63604,-1.73218,-1.776461,-1.78588,-1.771515,-1.654623,-1.464306,-1.249928,-1.033263,-0.802309,-0.587478,-0.360729,-0.141322,0.052331,0.230361,0.443834,0.611179,0.842736,1.094178,1.340892,1.585759,1.831946,2.077196,2.32556,2.570488,2.819779,2.967934,6
2.74341,2.494428,2.263464,2.024752,1.795547,1.555668,1.327092,1.08953,0.862117,0.622298,0.39742,0.153417,-0.062732,-0.323684,-0.445092,-0.578379,-0.83716,-1.005772,-1.19922,-1.341603,-1.477114,-1.547985,-1.602352,-1.552725,-1.420098,-1.280207,-1.067594,-1.107064,-1.241131,-1.315719,-1.394508,-1.329225,-1.316055,-1.248241,-1.058898,-0.870844,-0.656152,-0.430345,-0.193701,0.050426,0.251568,0.419483,0.587054,0.749784,0.796563,0.656825,0.483955,0.32491,0.169448,0.028309,-0.113919,-0.248719,-0.352874,-0.450261,-0.524415,-0.584815,-0.415951,-0.191692,0.023173,0.240499,0.464621,0.695462,0.886234,0.952724,0.948618,1.030107,1.273203,1.501428,1.735252,1.72882,1.499373,1.276987,1.046872,0.839337,0.639207,0.400363,0.169788,-0.073097,-0.297027,-0.551182,-0.642663,-0.595274,-0.531762,-0.450353,-0.365278,-0.240294,-0.12388,0.025031,0.155875,0.300889,0.301268,0.155567,-0.000401,-0.171549,-0.399419,-0.591179,-0.771468,-0.946603,-1.099406,-1.250392,-1.394216,-1.46118,-1.532313,-1.487274,-1.350798,-1.209258,-1.202572,-1.431095,-1.471448,-1.376995,-1.275815,-1.14052,-0.938975,-0.727194,-0.519863,-0.34118,-0.131548,0.103026,0.328159,0.550612,0.764393,0.990487,1.214915,1.446519,1.669944,1.894464,2.120986,2.356307,2.552678,2.749059,1
2.844132,2.473283,2.136132,1.799431,1.483013,1.157823,0.822507,0.494607,0.158034,-0.021507,-0.026727,-0.29903,-0.582026,-0.882578,-1.135906,-1.364188,-1.541244,-1.606242,-1.405224,-1.171527,-0.917673,-0.669135,-0.379302,-0.099314,0.184367,0.477577,0.782676,1.071448,1.368046,1.579667,1.685409,1.514584,1.173943,0.859465,0.535873,0.21608,-0.102242,-0.423036,-0.736282,-1.055886,-1.359541,-1.678443,-1.96292,-2.296174,-2.197499,-1.789175,-1.403832,-0.97989,-0.577994,-0.162479,0.222923,0.522387,0.549779,0.383453,0.146985,-0.027945,-0.240086,-0.450671,-0.34133,-0.069754,0.242111,0.444807,0.210258,-0.144686,-0.457521,-0.600574,-0.428966,-0.213179,-0.421996,-0.502848,-0.309741,-0.028053,0.305316,0.624277,0.496307,0.155498,0.008315,0.270557,0.472635,0.587474,0.384872,0.049283,-0.283318,-0.640511,-0.976067,-1.324171,-1.646632,-1.908903,-1.957522,-1.686056,-1.370903,-1.050165,-0.731818,-0.405584,-0.084326,0.24484,0.567313,0.898704,1.22255,1.513897,1.502074,1.351533,1.021237,0.658109,0.316127,-0.03449,-0.35951,-0.689578,-0.978757,-1.282641,-1.301885,-1.185539,-1.078847,-0.902001,-0.734995,-0.499532,-0.287522,0.003252,0.054313,0.05483,0.369545,0.668456,0.867748,1.141768,1.44834,1.73826,2.052184,2.355746,2.659883,2.859597,4
2.812054,2.493923,2.194515,1.883276,1.584967,1.273253,0.976237,0.662763,0.369505,0.048669,-0.097767,-0.121504,-0.440856,-0.685651,-0.953899,-1.177931,-1.390507,-1.564683,-1.70585,-1.695341,-1.478911,-1.243917,-0.979517,-0.707384,-0.423402,-0.136395,0.159373,0.454629,0.757508,1.060976,1.357286,1.541377,1.696695,1.555521,1.22369,0.942232,0.627323,0.339225,0.029309,-0.257258,-0.561261,-0.847169,-1.144679,-1.427457,-1.705102,-1.979169,-2.242044,-2.079973,-1.752723,-1.368189,-0.979762,-0.589299,-0.213926,0.180991,0.531083,0.745479,0.69015,0.511317,0.294161,0.116883,-0.088268,-0.18718,-0.193521,0.019799,0.340177,0.322274,0.008396,-0.246986,-0.105708,-0.043484,-0.286334,-0.277092,-0.15104,0.118719,0.518033,0.677287,0.45339,0.496944,0.698138,0.659404,0.453276,0.118652,-0.236653,-0.622834,-0.977147,-1.348744,-1.581664,-1.842724,-1.798802,-1.453011,-1.200806,-0.891089,-0.606388,-0.299633,-0.013468,0.293399,0.590337,0.88653,1.201382,1.359277,1.243005,1.037213,0.723265,0.41996,0.112839,-0.180084,-0.474193,-0.754293,-1.015936,-1.27996,-1.352703,-1.270625,-1.172424,-1.01179,-0.838229,-0.613436,-0.403539,-0.127135,-0.039625,-0.096592,0.174932,0.480248,0.776583,1.075856,1.373919,1.669804,1.969855,2.267863,2.563109,2.816435,4
3.206229,2.88836,2.58436,2.28556,1.986592,1.693,1.412988,1.117053,0.835865,0.547594,0.533258,0.462687,0.156398,-0.115272,-0.383052,-0.61295,-0.884506,-1.136978,-1.385682,-1.423951,-1.452191,-1.319608,-1.193889,-1.274567,-1.185481,-1.030347,-0.845275,-0.639243,-0.417234,-0.178871,0.057603,0.181637,0.23536,0.194863,0.156824,-0.012253,-0.27048,-0.531768,-0.789319,-1.034124,-1.249279,-1.469172,-1.558107,-1.363063,-1.092981,-0.797682,-0.599494,-0.292751,0.012213,0.334502,0.628206,0.787386,0.718058,0.536254,0.394848,0.231695,0.191708,0.427027,0.711536,0.826474,0.533876,0.287381,-0.005433,-0.255868,-0.492146,-0.364367,-0.473013,-0.570442,-0.356183,-0.397137,-0.241764,0.037004,0.284914,0.573419,0.822716,0.782829,0.549332,0.360886,0.469023,0.614666,0.559194,0.313058,0.027165,-0.274172,-0.567474,-0.829216,-1.061696,-1.323958,-1.510965,-1.415714,-1.176502,-0.969758,-0.696059,-0.411894,-0.105031,0.055871,0.102551,0.123001,-0.0057,-0.263427,-0.482751,-0.699999,-0.891438,-1.080367,-1.197529,-1.261518,-1.145677,-1.232671,-1.401631,-1.395082,-1.294186,-1.060068,-0.830072,-0.5953,-0.406602,-0.111637,0.158146,0.432228,0.493322,0.585902,0.851733,1.136785,1.421008,1.701685,1.974773,2.253574,2.519768,2.779462,3.033018,3.219589,7
3.083345,2.832557,2.566534,2.29788,2.031953,1.764442,1.498094,1.233642,0.970578,0.72935,0.501799,0.282805,0.04055,-0.206313,-0.449005,-0.694176,-0.934298,-1.170482,-1.398411,-1.509122,-1.574841,-1.580119,-1.541623,-1.476282,-1.355303,-1.21094,-1.064115,-0.833344,-0.623893,-0.374493,-0.135884,0.071268,0.164772,0.257405,0.301776,0.232799,0.022523,-0.17728,-0.380732,-0.56473,-0.75543,-0.901835,-1.080442,-1.080377,-0.871991,-0.547366,-0.167847,0.200207,0.495008,0.710458,0.885034,0.899492,0.801825,0.770624,0.7271,0.72931,0.680967,0.463422,0.170435,-0.109406,-0.45422,-0.647331,-0.940348,-0.792627,-0.921118,-0.834247,-0.843372,-0.939511,-0.797964,-0.872434,-0.542366,-0.303051,0.074549,0.292431,0.599,0.679729,0.715321,0.728743,0.783653,0.815272,0.874656,0.787714,0.595479,0.343452,0.006135,-0.374796,-0.633913,-0.776441,-0.918742,-0.875289,-0.671192,-0.50849,-0.300676,-0.110321,0.104384,0.210509,0.150028,0.059685,-0.057683,-0.28489,-0.504241,-0.749476,-0.966661,-1.164945,-1.304712,-1.444105,-1.500154,-1.568619,-1.576144,-1.532802,-1.454007,-1.262533,-1.033566,-0.796989,-0.561818,-0.325111,-0.081125,0.155536,0.366787,0.580087,0.80677,1.048352,1.311708,1.573601,1.839132,2.100028,2.36562,2.628179,2.8962,3.087413,6
3.00329,2.726876,2.470466,2.206374,1.949313,1.689602,1.432857,1.174792,0.917538,0.664088,0.436226,0.213982,0.006246,-0.231589,-0.468859,-0.704846,-0.934632,-1.167446,-1.388608,-1.596822,-1.685314,-1.717633,-1.690915,-1.641087,-1.538018,-1.397741,-1.219379,-1.044268,-0.824442,-0.587329,-0.33212,-0.075229,0.088281,0.178404,0.256488,0.30268,0.181822,-0.034948,-0.206424,-0.399,-0.553118,-0.716635,-0.830486,-0.978322,-0.871292,-0.562311,-0.232129,0.085709,0.432937,0.668306,0.891824,0.944584,0.856269,0.818683,0.781386,0.758437,0.73549,0.494025,0.25368,-0.057835,-0.288426,-0.550231,-0.59866,-0.568848,-0.672557,-0.573772,-0.689144,-0.576257,-0.571023,-0.328833,-0.116085,0.178931,0.397693,0.665002,0.689069,0.715914,0.727341,0.761043,0.807463,0.812368,0.642547,0.399788,0.0938,-0.202184,-0.37655,-0.515628,-0.708607,-0.712039,-0.547737,-0.404638,-0.224303,-0.047446,0.120734,0.115873,0.038911,-0.02607,-0.200952,-0.418738,-0.656811,-0.867796,-1.07519,-1.230617,-1.39121,-1.516462,-1.601262,-1.664315,-1.696988,-1.677199,-1.621125,-1.455441,-1.232176,-1.012016,-0.794269,-0.575292,-0.349468,-0.123877,0.076978,0.255495,0.450609,0.650465,0.890085,1.137399,1.382606,1.632051,1.881757,2.125713,2.375091,2.619369,2.871421,3.012851,6
3.07667,2.781687,2.506499,2.223232,1.951886,1.674844,1.402839,1.12564,0.857168,0.576423,0.332173,0.379425,0.277523,-0.012839,-0.265058,-0.540485,-0.782824,-1.039445,-1.278022,-1.513529,-1.572756,-1.615557,-1.474674,-1.319015,-1.314883,-1.379557,-1.278141,-1.054435,-0.847102,-0.586885,-0.336674,-0.056223,0.137037,0.250198,0.242313,0.204795,0.148345,-0.092618,-0.353289,-0.610335,-0.855272,-1.07803,-1.268713,-1.455792,-1.503398,-1.291228,-1.001272,-0.687115,-0.478609,-0.128819,0.215044,0.594855,0.822023,0.959147,0.822412,0.668494,0.493681,0.379625,0.20676,0.244616,0.511975,0.749575,0.837076,0.607751,0.330665,0.077302,-0.187243,-0.254003,-0.35878,-0.435194,-0.258149,-0.278189,-0.025861,0.18784,0.445707,0.738009,0.892131,0.595802,0.591516,0.687018,0.577717,0.302044,-0.001973,-0.335798,-0.629146,-0.872091,-1.116287,-1.400122,-1.459488,-1.247826,-1.06161,-0.852344,-0.597997,-0.325248,-0.061066,0.069375,0.113977,0.100262,-0.052877,-0.290928,-0.559614,-0.771364,-1.012251,-1.157845,-1.303442,-1.234794,-1.332093,-1.478026,-1.464944,-1.326474,-1.083156,-0.873396,-0.643627,-0.454707,-0.162738,0.072549,0.368262,0.416204,0.34775,0.578507,0.849726,1.115044,1.386915,1.651912,1.918671,2.177593,2.440236,2.693013,2.957027,3.088779,7
3.161335,2.908393,2.645175,2.376609,2.111598,1.843131,1.578603,1.309544,1.043756,0.784792,0.63507,0.495505,0.232853,-0.015598,-0.28641,-0.524588,-0.759729,-0.995329,-1.227179,-1.426992,-1.467413,-1.424871,-1.233326,-1.223006,-1.299216,-1.190358,-0.990757,-0.750498,-0.518211,-0.240031,0.027116,0.147974,0.217267,0.165618,0.142693,-0.093453,-0.351598,-0.622478,-0.86827,-1.101391,-1.292604,-1.505758,-1.532911,-1.331897,-1.053817,-0.774946,-0.516192,-0.167993,0.19625,0.518799,0.733455,0.768123,0.606452,0.4459,0.294282,0.195957,0.414498,0.701088,0.825884,0.578559,0.32222,0.048059,-0.200205,-0.482931,-0.461125,-0.353342,-0.460082,-0.559675,-0.348147,-0.414946,-0.290578,0.011059,0.277181,0.577042,0.80336,0.704856,0.451954,0.367882,0.561439,0.645893,0.574513,0.299913,-0.015932,-0.40833,-0.704906,-0.86,-1.179426,-1.425734,-1.526278,-1.360609,-1.159532,-0.955232,-0.721947,-0.462328,-0.198127,0.02448,0.098923,0.139923,0.091574,-0.04253,-0.294016,-0.560316,-0.81185,-1.029409,-1.189277,-1.251622,-1.17734,-1.306456,-1.436444,-1.396186,-1.23195,-0.993472,-0.776625,-0.534969,-0.307166,-0.03266,0.212634,0.451983,0.460071,0.538343,0.799581,1.066911,1.333393,1.599185,1.86436,2.130787,2.394713,2.661734,2.926007,3.162264,7
1.507997,1.302769,1.116658,0.850506,0.619618,0.573722,0.665215,0.714214,0.813837,0.878908,0.810782,0.548804,0.282851,0.0195,-0.235352,-0.478703,-0.710315,-0.96069,-1.197862,-1.442395,-1.665047,-1.892837,-1.972358,-1.799245,-1.592453,-1.350107,-1.12312,-0.869665,-0.639456,-0.390112,-0.243012,-0.064065,-0.009812,-0.079997,0.091405,0.055535,-0.020317,-0.121443,-0.251552,-0.411817,-0.582021,-0.757985,-0.907773,-1.024847,-1.10897,-1.160066,-1.193325,-1.123535,-0.893329,-0.670219,-0.455956,-0.235457,-0.014764,0.225889,0.443506,0.654892,0.856904,0.882865,1.005059,1.266214,1.501616,1.74321,1.970641,2.212933,2.43843,2.685947,2.863881,2.669145,2.413931,2.165196,1.914221,1.670768,1.421846,1.182254,0.93735,0.908947,0.839458,0.595819,0.371295,0.136301,-0.089041,-0.31243,-0.528394,-0.740461,-0.959135,-1.052743,-1.041151,-0.97486,-0.921054,-0.804025,-0.675604,-0.505574,-0.337334,-0.195915,-0.149196,-0.073204,-0.165584,-0.206839,-0.192261,-0.336848,-0.489961,-0.727929,-0.954924,-1.183889,-1.406932,-1.625264,-1.840074,-1.907032,-1.748615,-1.582655,-1.382923,-1.175665,-0.948563,-0.719142,-0.516029,-0.320407,-0.111173,0.103068,0.300935,0.541097,0.75015,0.725327,0.652512,0.616725,0.551547,0.622963,0.877886,1.106348,1.355718,1.51769,5
2.851118,2.522327,2.210907,1.887355,1.577878,1.252104,0.960626,0.648743,0.337807,0.007508,-0.233311,-0.181559,-0.418075,-0.682173,-0.947614,-1.163544,-1.381392,-1.522946,-1.664227,-1.652389,-1.39975,-1.138633,-0.858171,-0.565963,-0.269857,0.042824,0.345551,0.671045,0.97579,1.313994,1.54872,1.713453,1.630307,1.275419,0.984673,0.655628,0.354939,0.034104,-0.268021,-0.583892,-0.879832,-1.18404,-1.482921,-1.767159,-2.075288,-2.072403,-1.778617,-1.392878,-0.982586,-0.580805,-0.161589,0.211181,0.525588,0.730665,0.636758,0.4248,0.223229,0.006668,-0.228959,-0.175642,0.078071,0.435274,0.347216,-0.027903,-0.299911,-0.416805,-0.193771,-0.133131,-0.383392,-0.361277,-0.130088,0.184092,0.53792,0.407741,0.097561,0.198044,0.40921,0.598714,0.642167,0.398748,0.008273,-0.325068,-0.644707,-0.989483,-1.403259,-1.714573,-1.949494,-1.905756,-1.552158,-1.27935,-0.958279,-0.678046,-0.343389,-0.058695,0.269438,0.562241,0.89021,1.189213,1.494208,1.489067,1.31856,1.020449,0.691242,0.377967,0.063435,-0.244538,-0.5426,-0.838999,-1.103511,-1.385101,-1.429966,-1.339894,-1.219026,-1.040975,-0.844793,-0.624043,-0.366925,-0.127,-0.182792,-0.227758,0.062051,0.37585,0.688871,1.008631,1.314603,1.623906,1.94072,2.257345,2.564112,2.853839,4
2.804518,2.556649,2.298666,2.035492,1.772569,1.516356,1.264574,1.009502,0.755332,0.500712,0.257777,-0.014172,-0.220038,-0.299388,-0.584523,-0.728191,-0.927232,-1.121638,-1.280901,-1.376997,-1.493681,-1.470405,-1.305859,-1.065866,-1.004658,-1.164701,-1.270478,-1.382704,-1.331427,-1.314289,-1.17693,-1.014658,-0.806204,-0.599126,-0.354695,-0.135236,0.127117,0.326707,0.486228,0.679594,0.819148,0.821988,0.630496,0.451144,0.26368,0.099919,-0.073833,-0.217146,-0.359632,-0.480101,-0.592223,-0.667362,-0.732168,-0.561011,-0.336804,-0.142304,0.09009,0.324827,0.5582,0.795862,0.94656,0.999463,0.958753,1.10396,1.340097,1.57653,1.759318,1.59736,1.36652,1.114389,0.866504,0.616986,0.370845,0.131305,-0.111563,-0.345333,-0.583846,-0.765483,-0.702229,-0.640096,-0.538975,-0.460069,-0.333738,-0.193972,-0.040411,0.101547,0.264921,0.42597,0.46515,0.317615,0.140091,-0.036278,-0.266527,-0.467867,-0.643467,-0.819495,-0.992808,-1.12925,-1.270767,-1.398273,-1.500096,-1.560276,-1.57426,-1.460652,-1.327778,-1.201457,-1.291303,-1.516244,-1.481366,-1.395603,-1.276987,-1.164473,-1.011745,-0.757202,-0.529801,-0.3206,-0.168095,0.038563,0.300269,0.540156,0.782031,1.002373,1.245062,1.484138,1.724799,1.954551,2.195697,2.432761,2.658982,2.814548,1
