@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.276024,-0.235811,-0.067886,0.141397,0.409052,0.639106,0.865248,0.954042,0.920251,0.961147,0.799102,0.576731,0.356194,0.095198,-0.119653,-0.301227,-0.34526,-0.208895,-0.010351,0.231408,0.481864,0.720767,0.935994,1.077084,1.099784,0.916503,0.881801,0.893713,1.078531,1.04794,0.790851,0.565198,0.332987,0.098242,-0.132426,-0.274183,-0.751415,-0.756217,-0.756322,-0.756012,-0.755704,-0.755453,-0.755259,-0.755117,-0.755021,-0.75497,-0.754965,-0.755011,-0.75512,-0.75531,-0.755612,-0.756079,-0.756812,-0.758006,-0.760112,-0.764366,-0.775536,6
-0.528213,-0.408616,-0.256222,0.03217,0.329336,0.584226,0.809096,1.015689,1.068413,1.058559,0.959701,0.792161,0.532763,0.314626,0.012723,-0.27096,-0.401066,-0.479555,-0.319066,-0.099405,0.152148,0.432802,0.687241,0.994176,1.114435,1.088103,1.039728,1.068976,1.06183,1.062484,0.866823,0.577918,0.272988,-0.008662,-0.274912,-0.490101,-0.464235,-0.547464,-0.611237,-0.737473,-0.838925,-0.889392,-0.833857,-0.770945,-0.673649,-0.60795,-0.522629,-0.516223,-0.582861,-0.689827,-0.801765,-0.905543,-0.897179,-0.801854,-0.706439,-0.537882,-0.455007,1
-0.371248,-0.296109,-0.103475,0.15735,0.419486,0.630741,0.868214,1.061156,1.024415,1.018257,0.978392,0.694614,0.482284,0.225126,-0.012747,-0.252869,-0.423871,-0.420662,-0.221475,0.03361,0.27075,0.510065,0.735374,0.960561,1.116076,1.098306,1.018068,1.067581,1.102647,0.948282,0.725007,0.49704,0.272789,0.038577,-0.194547,-0.363284,-0.725118,-0.727963,-0.727776,-0.727438,-0.727167,-0.726966,-0.726821,-0.726721,-0.726658,-0.72663,-0.726636,-0.726679,-0.726767,-0.726914,-0.727142,-0.727491,-0.728037,-0.728929,-0.730513,-0.733746,-0.742369,6
-0.357247,-0.296084,-0.079349,0.124948,0.376662,0.627571,0.827537,1.053942,1.030273,1.019305,0.980795,0.736673,0.504513,0.257648,0.003147,-0.257515,-0.436869,-0.405192,-0.195225,0.045064,0.27473,0.510014,0.727428,0.949693,1.095407,1.118018,0.981694,0.991503,1.126136,1.009236,0.762796,0.525935,0.294644,0.04367,-0.195869,-0.372487,-0.729956,-0.732699,-0.732535,-0.732249,-0.732035,-0.731893,-0.731806,-0.731762,-0.731753,-0.731776,-0.731832,-0.731922,-0.732056,-0.732247,-0.732517,-0.732907,-0.733491,-0.734418,-0.736031,-0.739292,-0.747964,6
-0.346223,-0.283051,-0.070542,0.164496,0.425577,0.676867,0.898517,1.130033,1.011595,1.010492,1.086184,0.956846,0.741613,0.497528,0.256464,0.018354,-0.214673,-0.382982,-0.39401,-0.227276,0.013999,0.257077,0.492602,0.721065,0.938684,1.074064,1.014901,0.97345,1.026669,0.984704,0.75167,0.518677,0.285343,0.045375,-0.179808,-0.332188,-0.736029,-0.739603,-0.739519,-0.739189,-0.738906,-0.738692,-0.738536,-0.738428,-0.738361,-0.738331,-0.738339,-0.738387,-0.738484,-0.738644,-0.738891,-0.739269,-0.739858,-0.740819,-0.742522,-0.746003,-0.755286,6
-0.377961,-0.314043,-0.091757,0.148918,0.409261,0.654128,0.881768,1.012685,1.037875,0.972252,0.879728,0.65601,0.436708,0.192511,-0.052375,-0.234266,-0.397251,-0.362883,-0.172739,0.06869,0.318001,0.533977,0.7706,0.984602,1.123409,1.116379,1.007456,1.055569,1.126722,0.971725,0.749055,0.522358,0.286265,0.044158,-0.199341,-0.358465,-0.72807,-0.731481,-0.731596,-0.731477,-0.731384,-0.731341,-0.731341,-0.731377,-0.731447,-0.731548,-0.731684,-0.731859,-0.732082,-0.732367,-0.732741,-0.733243,-0.73395,-0.735011,-0.736765,-0.740151,-0.748816,6
-0.339157,-0.292672,-0.079437,0.159831,0.416671,0.694246,0.914175,1.014037,0.99269,0.998854,0.820955,0.64646,0.433645,0.174232,-0.073568,-0.241643,-0.392639,-0.367253,-0.175864,0.058649,0.289107,0.509757,0.721898,0.957225,1.130133,1.117592,1.003439,1.022376,1.126084,0.998998,0.753761,0.537459,0.300203,0.062082,-0.175424,-0.326982,-0.727449,-0.731314,-0.731454,-0.731299,-0.731158,-0.731063,-0.731013,-0.731001,-0.731024,-0.73108,-0.73117,-0.731301,-0.731481,-0.731725,-0.73206,-0.732528,-0.733211,-0.734266,-0.736054,-0.739574,-0.748691,6
-0.711316,-0.552417,-0.270299,0.03266,0.346085,0.637261,0.922983,1.021984,0.984191,1.086477,1.004605,0.743217,0.48679,0.188499,-0.122838,-0.424107,-0.641651,-0.642728,-0.401438,-0.108733,0.184604,0.503013,0.787963,1.080969,1.055775,0.887723,0.974887,1.070466,1.150844,1.107129,0.823548,0.50988,0.190249,-0.122079,-0.439295,-0.708725,-0.495511,-0.665528,-0.879426,-0.971207,-0.877486,-0.733694,-0.653075,-0.572622,-0.450563,-0.269458,-0.294316,-0.395365,-0.605295,-0.794209,-0.961664,-0.926596,-0.734961,-0.530011,-0.327577,-0.206488,-0.29112,4
-0.721147,-0.546464,-0.263075,0.063943,0.346686,0.684243,0.936334,1.116626,1.042727,1.160052,1.234409,1.04318,0.856257,0.544176,0.267889,-0.028018,-0.313809,-0.567519,-0.607005,-0.508676,-0.245969,0.05225,0.3535,0.67268,0.924963,1.08295,1.039684,1.069397,1.103018,1.018251,0.71886,0.4454,0.141052,-0.144451,-0.431791,-0.684071,-0.356624,-0.485326,-0.652459,-0.824265,-0.876596,-0.846197,-0.754161,-0.597117,-0.455344,-0.377817,-0.367483,-0.385126,-0.470938,-0.614559,-0.759591,-0.89125,-0.929065,-0.802644,-0.643933,-0.462547,-0.303489,4
-0.395788,-0.307492,-0.073411,0.193408,0.434183,0.673917,0.91393,1.140838,1.010321,1.080657,1.037481,0.911119,0.69493,0.485004,0.232084,-0.030022,-0.267322,-0.431482,-0.376852,-0.171019,0.085403,0.315003,0.553078,0.772898,0.98978,1.072682,1.010634,1.019942,0.95268,0.924046,0.743487,0.504558,0.27816,0.031962,-0.205185,-0.37836,-0.733877,-0.73617,-0.735619,-0.734991,-0.734473,-0.734055,-0.733715,-0.733435,-0.733204,-0.733014,-0.732863,-0.732752,-0.732684,-0.732671,-0.73273,-0.732898,-0.733241,-0.733893,-0.735173,-0.737973,-0.745822,6
-0.367855,-0.297426,-0.068965,0.177809,0.43533,0.677652,0.874964,1.070207,0.99214,0.985608,1.014594,0.782637,0.568782,0.339952,0.087588,-0.169824,-0.372952,-0.435095,-0.286377,-0.055048,0.194599,0.421104,0.652212,0.896978,1.073032,1.08268,0.965937,1.017657,1.106519,1.007352,0.751626,0.535293,0.297955,0.060755,-0.177923,-0.359783,-0.734197,-0.736936,-0.736654,-0.736263,-0.735964,-0.73575,-0.735602,-0.735504,-0.735448,-0.735428,-0.735443,-0.735496,-0.735593,-0.735747,-0.73598,-0.736331,-0.736871,-0.737748,-0.739298,-0.74247,-0.750986,6
-0.290206,-0.244344,-0.047508,0.183469,0.424507,0.681206,0.882185,1.031717,0.979762,1.01091,0.900879,0.673546,0.46205,0.207904,-0.015088,-0.194087,-0.357654,-0.345986,-0.172754,0.052475,0.284488,0.510842,0.753791,0.973214,1.119343,1.079943,0.984748,0.968569,1.041953,0.988524,0.764182,0.52886,0.293748,0.065356,-0.158743,-0.285904,-0.742928,-0.74782,-0.748093,-0.74792,-0.747722,-0.747563,-0.747447,-0.747372,-0.747336,-0.747338,-0.747381,-0.747471,-0.747618,-0.747841,-0.748172,-0.748661,-0.749406,-0.750599,-0.752674,-0.756835,-0.767699,6
-0.410529,-0.321057,-0.120913,0.157432,0.406842,0.636527,0.88008,1.098981,1.041744,1.035607,1.037741,0.780878,0.568766,0.328296,0.080474,-0.171169,-0.359408,-0.438585,-0.289668,-0.047255,0.213716,0.471398,0.710515,0.922408,1.122479,1.06524,0.972145,0.963047,1.099277,0.952623,0.705501,0.483874,0.246153,0.01669,-0.204694,-0.388571,-0.724467,-0.726475,-0.726012,-0.725537,-0.725182,-0.724925,-0.724739,-0.724605,-0.724514,-0.724458,-0.724436,-0.724449,-0.724503,-0.724608,-0.724785,-0.725066,-0.725516,-0.726267,-0.727618,-0.730417,-0.738006,6
-0.335075,-0.27262,-0.071514,0.15015,0.396652,0.669845,0.919197,1.098205,1.008406,1.061414,0.979182,0.721699,0.542496,0.290418,0.040104,-0.201628,-0.375419,-0.404643,-0.236441,-0.005831,0.254646,0.44894,0.660169,0.895721,1.05962,1.072537,0.983422,0.988494,1.032118,1.004883,0.7722,0.532955,0.302365,0.055488,-0.171812,-0.313892,-0.736243,-0.740257,-0.740248,-0.739914,-0.7396,-0.739344,-0.739142,-0.738986,-0.738871,-0.738794,-0.738756,-0.73876,-0.738817,-0.738941,-0.739159,-0.739519,-0.740106,-0.741096,-0.742886,-0.74658,-0.756433,6
-0.72437,-0.543546,-0.30234,0.019868,0.327911,0.67532,0.934792,1.081255,1.044679,1.075177,0.972331,0.740771,0.472115,0.210308,-0.070306,-0.345169,-0.554857,-0.632822,-0.440975,-0.203467,0.102051,0.432862,0.72349,1.009081,1.129314,1.154567,1.066611,1.152495,1.188236,0.973401,0.727514,0.460646,0.170629,-0.119652,-0.397401,-0.617864,-0.349425,-0.462455,-0.617472,-0.765829,-0.861776,-0.897901,-0.849891,-0.674128,-0.503754,-0.410504,-0.324766,-0.388953,-0.487026,-0.643175,-0.799708,-0.916539,-0.909783,-0.730347,-0.603512,-0.428829,-0.266886,4
-0.388591,-0.30876,-0.082672,0.193911,0.441745,0.698155,0.920376,0.998221,1.009025,1.046921,0.876666,0.655176,0.453951,0.192243,-0.053705,-0.297095,-0.411761,-0.390201,-0.185635,0.05297,0.290163,0.52612,0.758226,0.973128,1.130136,1.11312,0.987454,0.97085,1.068394,0.995126,0.754957,0.522417,0.289016,0.045639,-0.187088,-0.345092,-0.725528,-0.728761,-0.728645,-0.728326,-0.728059,-0.72786,-0.727719,-0.727623,-0.727566,-0.727545,-0.727561,-0.727615,-0.727717,-0.727879,-0.728125,-0.728494,-0.72906,-0.729969,-0.731556,-0.734749,-0.743153,6
-0.323084,-0.270888,-0.1027,0.152909,0.420835,0.667527,0.884378,1.056283,0.98249,0.986302,0.887417,0.71088,0.462319,0.224798,-0.030786,-0.266245,-0.381875,-0.340369,-0.144761,0.085286,0.320622,0.547734,0.770984,0.995024,1.117081,1.050045,0.961477,0.976195,1.060371,0.996947,0.746449,0.523373,0.299348,0.054496,-0.165744,-0.292546,-0.737345,-0.742128,-0.742438,-0.742317,-0.742172,-0.742063,-0.741995,-0.741966,-0.741973,-0.742015,-0.742096,-0.742222,-0.742403,-0.742656,-0.743012,-0.743519,-0.744269,-0.745443,-0.747451,-0.751418,-0.76167,6
-0.724596,-0.554645,-0.315085,-0.013936,0.297946,0.602599,0.917019,1.104705,1.091928,1.159821,0.969539,0.851782,0.601443,0.306891,0.019792,-0.226704,-0.486953,-0.618056,-0.522123,-0.316906,-0.057993,0.231772,0.515886,0.797432,1.079809,1.187382,1.108843,1.114195,1.161345,1.088537,0.801406,0.50995,0.217411,-0.084365,-0.373603,-0.636804,-0.341408,-0.460048,-0.624373,-0.774462,-0.866572,-0.903342,-0.799797,-0.642065,-0.47161,-0.374665,-0.371031,-0.432552,-0.516784,-0.669789,-0.806225,-0.910268,-0.872595,-0.719531,-0.552448,-0.410818,-0.285284,4
-0.723007,-0.551737,-0.293164,0.029289,0.363239,0.676804,0.9775,1.098886,1.026242,1.088884,0.954663,0.620986,0.380153,0.062288,-0.236485,-0.481813,-0.644963,-0.584086,-0.332115,-0.036262,0.262552,0.564742,0.863086,1.079422,1.083954,0.992548,1.05051,1.061893,1.144047,1.023387,0.744873,0.466661,0.168316,-0.131194,-0.426988,-0.649521,-0.313784,-0.426114,-0.604128,-0.787852,-0.910272,-0.930315,-0.788404,-0.673606,-0.505435,-0.385608,-0.326702,-0.375913,-0.471615,-0.637796,-0.807521,-0.94246,-0.918975,-0.73569,-0.538497,-0.376682,-0.236222,4
-0.331439,-0.273342,-0.098207,0.170061,0.435289,0.639623,0.855621,1.038339,0.958362,0.986649,0.920799,0.722418,0.513369,0.288125,0.046268,-0.203352,-0.382394,-0.41036,-0.2268,0.008996,0.263376,0.499323,0.728368,0.958254,1.107925,1.075907,0.968579,0.989123,1.085542,1.001932,0.780558,0.553741,0.31442,0.083204,-0.151819,-0.327789,-0.738794,-0.742107,-0.741894,-0.741494,-0.741165,-0.740917,-0.740734,-0.740602,-0.740513,-0.740462,-0.74045,-0.740479,-0.740559,-0.740703,-0.740937,-0.741308,-0.741898,-0.742879,-0.744637,-0.74825,-0.757888,6
-0.385017,-0.318611,-0.092786,0.155667,0.422554,0.642811,0.868292,1.024175,0.96233,0.999377,0.874868,0.671231,0.458805,0.228561,-0.037436,-0.278603,-0.437114,-0.381425,-0.176029,0.06191,0.312238,0.538259,0.758628,0.985858,1.107396,1.10357,0.984835,1.077723,1.132505,0.988566,0.74533,0.533773,0.299866,0.0632,-0.181713,-0.363132,-0.728254,-0.731007,-0.730786,-0.730436,-0.730159,-0.729955,-0.729805,-0.729697,-0.729622,-0.729577,-0.729559,-0.729571,-0.729618,-0.729712,-0.72987,-0.730127,-0.730548,-0.731261,-0.732573,-0.735343,-0.742979,6
-0.721845,-0.551011,-0.284726,0.039986,0.36502,0.723902,0.992303,1.138206,1.05431,1.092344,0.993695,0.725307,0.45372,0.116234,-0.169652,-0.446319,-0.609381,-0.602742,-0.396092,-0.124082,0.143834,0.438599,0.751209,0.965,1.04728,1.057643,1.031437,1.071414,1.141011,0.999415,0.74419,0.455097,0.172104,-0.13053,-0.410472,-0.675071,-0.288844,-0.431832,-0.636696,-0.829419,-1.018789,-0.949234,-0.752551,-0.548792,-0.383066,-0.281687,-0.299637,-0.367715,-0.499402,-0.686434,-0.873033,-1.020615,-0.94797,-0.721566,-0.558056,-0.333062,-0.162938,4
-0.345387,-0.281956,-0.065778,0.187734,0.451406,0.710595,0.945384,1.094689,0.951005,1.052688,1.024782,0.83907,0.628548,0.39213,0.145581,-0.112209,-0.300877,-0.447154,-0.360993,-0.148531,0.095187,0.32516,0.557295,0.778327,1.003412,1.091219,1.030883,0.97468,1.043324,1.00605,0.750876,0.535703,0.307007,0.059579,-0.168226,-0.325102,-0.731251,-0.734654,-0.734445,-0.73402,-0.73366,-0.73338,-0.733166,-0.733007,-0.732892,-0.732819,-0.732785,-0.732793,-0.732851,-0.732972,-0.73318,-0.733518,-0.734063,-0.734975,-0.736615,-0.739997,-0.749059,6
-0.340345,-0.285386,-0.109453,0.142487,0.408066,0.653713,0.931348,1.070684,1.046629,1.06412,0.952811,0.74639,0.552269,0.297831,0.032731,-0.227476,-0.368329,-0.395266,-0.278056,-0.040997,0.197705,0.425741,0.656588,0.850307,1.051629,1.114722,1.029747,1.016584,1.045665,0.977787,0.754517,0.533364,0.31047,0.060642,-0.167387,-0.335517,-0.729332,-0.732384,-0.732077,-0.731608,-0.73122,-0.73092,-0.730692,-0.73052,-0.730397,-0.730317,-0.73028,-0.730289,-0.730352,-0.730483,-0.730709,-0.731073,-0.731658,-0.732627,-0.734355,-0.737874,-0.74717,6
-0.397038,-0.320403,-0.120774,0.13272,0.397875,0.644301,0.902833,1.105978,1.048348,1.075973,0.93845,0.753215,0.524338,0.296282,0.063704,-0.191415,-0.401864,-0.444926,-0.275054,-0.05983,0.175539,0.394588,0.607317,0.820986,1.018794,1.134348,1.088173,1.056257,1.032015,1.009704,0.792032,0.564448,0.32912,0.079896,-0.170767,-0.36156,-0.724824,-0.727066,-0.726517,-0.725923,-0.725452,-0.725087,-0.724802,-0.724577,-0.724402,-0.724268,-0.724174,-0.72412,-0.724111,-0.724158,-0.724281,-0.724517,-0.724932,-0.725664,-0.72703,-0.729915,-0.737783,6
-0.694291,-0.51414,-0.274822,0.052778,0.38127,0.699827,0.994558,1.148064,1.060287,1.104296,1.024165,0.827997,0.538759,0.249462,-0.043967,-0.315867,-0.547146,-0.600154,-0.441053,-0.205923,0.030105,0.339768,0.647492,0.931605,1.119838,1.038821,1.021477,1.070782,1.155406,1.000379,0.73792,0.46027,0.172216,-0.119191,-0.389605,-0.600873,-0.409094,-0.536696,-0.656136,-0.804215,-0.89725,-0.819579,-0.756455,-0.614983,-0.52412,-0.426029,-0.404792,-0.486669,-0.577044,-0.713235,-0.832128,-0.894369,-0.814642,-0.701545,-0.528968,-0.366654,-0.295907,3
-0.654014,-0.498096,-0.268621,0.023307,0.336577,0.625981,0.939378,1.103893,1.065272,1.113329,1.049339,0.823559,0.571192,0.24171,-0.026411,-0.303295,-0.556859,-0.5953,-0.462179,-0.210695,0.066813,0.36618,0.667347,0.956005,1.078176,1.043963,0.992869,1.055159,1.170009,1.051445,0.769811,0.473009,0.188691,-0.119931,-0.373442,-0.563283,-0.38004,-0.526315,-0.68063,-0.838749,-0.888057,-0.887847,-0.816786,-0.663327,-0.541721,-0.406707,-0.393408,-0.447104,-0.587768,-0.736338,-0.871962,-0.928877,-0.853885,-0.67344,-0.485548,-0.312457,-0.219921,3
-0.408212,-0.317381,-0.128643,0.13414,0.386177,0.648059,0.864363,1.01274,0.992671,1.082485,0.871815,0.678033,0.444922,0.231244,-0.017929,-0.265678,-0.447993,-0.401082,-0.191418,0.043429,0.280574,0.5115,0.733043,0.95761,1.137713,1.107604,1.00915,1.016423,1.102305,1.009026,0.776038,0.539746,0.296896,0.043093,-0.196367,-0.381698,-0.720438,-0.722477,-0.721981,-0.721459,-0.721055,-0.720747,-0.720511,-0.720328,-0.720188,-0.720084,-0.720015,-0.719981,-0.719988,-0.720048,-0.720179,-0.720417,-0.720829,-0.721551,-0.722894,-0.725735,-0.733497,6
-0.380131,-0.330012,-0.131448,0.12014,0.370766,0.632723,0.859615,1.023047,1.052813,1.09344,0.949183,0.72391,0.510389,0.281282,0.053765,-0.182397,-0.388119,-0.460218,-0.336688,-0.08516,0.185962,0.41954,0.654705,0.869755,1.101474,1.174078,1.040709,1.031044,1.16202,0.983744,0.761066,0.529877,0.29375,0.038607,-0.195086,-0.373585,-0.713877,-0.716379,-0.716199,-0.715924,-0.715724,-0.715592,-0.715512,-0.715469,-0.715457,-0.715471,-0.715513,-0.715584,-0.71569,-0.715842,-0.71606,-0.716376,-0.716851,-0.71761,-0.718936,-0.721632,-0.728862,6
