@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute target {1,2}

@data
-0.162385,-0.233587,-0.226231,-0.169984,-0.119844,-0.115507,-0.14238,-0.183631,-0.210614,-0.227552,-0.231664,-0.185958,-0.089722,-0.012811,0.096617,0.275862,0.47324,0.677116,0.751619,0.794807,0.914161,1.14027,1.291677,1.42036,1.652575,1.78725,1.819507,1.89638,2.057484,2.208566,2.202312,2.059627,1.916134,1.859581,1.619295,1.226851,1.087855,1.177361,1.189005,1.012438,0.805044,0.660816,0.579775,0.53934,0.509178,0.469846,0.405493,0.310584,0.172361,0.016725,-0.07786,-0.10047,-0.09235,-0.086592,-0.080202,-0.06504,-0.045817,-0.025029,0.00637,0.046677,0.09155,0.12133,0.133765,0.129437,0.118468,0.102966,0.082669,0.048215,0.009341,-0.016191,-0.029926,-0.047343,-0.061645,-0.058257,-0.039704,-0.011912,0.01708,0.041171,0.067551,0.096333,0.118316,0.143275,0.151948,0.149564,0.14562,0.13706,0.121492,0.093009,0.065756,0.05034,0.057403,0.079809,0.102887,0.123304,0.126429,0.110632,0.090624,0.067296,0.049944,0.035694,-0.014305,-0.060703,-0.145195,-0.245422,-0.35682,-0.45893,-0.522131,-0.569749,-0.605239,-0.621312,-0.630518,-0.636963,-0.622672,-0.619224,-0.636477,-0.647835,-0.647014,-0.642389,-0.646396,-0.648159,-0.643862,-0.62786,-0.617811,-0.603627,-0.595761,-0.592196,-0.597743,-0.608834,-0.631742,-0.669617,-0.710339,-0.754271,-0.78433,-0.798782,-0.782181,-0.77855,-0.765426,-0.738991,-0.699982,-0.683564,-0.667961,-0.657105,-0.641733,-0.619386,-0.597932,-0.568752,-0.525785,-0.483491,-0.449374,-0.423839,-0.399998,-0.407418,-0.441341,-0.477848,-0.531984,-0.594277,-0.650344,-0.703741,-0.742468,-0.770866,-0.787051,-0.798644,-0.80692,-0.816503,-0.832548,1
-0.180768,-0.247974,-0.237851,-0.178918,-0.127352,-0.118012,-0.150037,-0.189147,-0.218532,-0.237511,-0.244522,-0.209798,-0.115639,-0.034257,0.08346,0.278007,0.499448,0.727642,0.814858,0.854659,0.952421,1.162957,1.31794,1.44838,1.671917,1.801334,1.841291,1.922155,2.083767,2.209818,2.173016,2.021433,1.882381,1.811649,1.561626,1.177107,1.056295,1.163009,1.184308,1.0178,0.809262,0.659217,0.577435,0.537503,0.507462,0.463451,0.379305,0.265794,0.122703,-0.029204,-0.118677,-0.132858,-0.114375,-0.096464,-0.080636,-0.061257,-0.03261,-0.002756,0.031937,0.078882,0.121712,0.148603,0.152134,0.14013,0.121406,0.10083,0.080509,0.049276,0.011822,-0.011741,-0.025778,-0.043497,-0.059284,-0.054762,-0.03123,-0.000065,0.028286,0.05489,0.08154,0.108445,0.123078,0.151157,0.165839,0.168362,0.157562,0.141459,0.120882,0.088741,0.064004,0.052132,0.067251,0.096532,0.123565,0.139922,0.138645,0.113489,0.088373,0.056485,0.028373,0.006615,-0.051335,-0.107846,-0.204097,-0.300075,-0.410816,-0.506136,-0.561429,-0.608394,-0.641037,-0.656457,-0.669854,-0.684383,-0.671523,-0.675111,-0.68604,-0.692506,-0.699127,-0.701451,-0.702099,-0.693989,-0.681265,-0.642081,-0.614181,-0.587302,-0.558714,-0.542732,-0.544698,-0.546148,-0.56353,-0.602837,-0.643677,-0.677778,-0.710508,-0.719843,-0.694028,-0.683165,-0.684763,-0.662136,-0.653249,-0.65389,-0.643185,-0.625877,-0.614984,-0.59681,-0.577495,-0.547235,-0.497394,-0.449543,-0.407806,-0.376807,-0.351018,-0.365207,-0.412798,-0.467547,-0.54075,-0.615545,-0.680351,-0.743621,-0.789551,-0.825776,-0.844305,-0.85663,-0.866321,-0.877219,-0.894158,1
-0.144906,-0.20657,-0.20653,-0.161461,-0.125337,-0.132406,-0.158755,-0.188994,-0.210473,-0.22423,-0.22134,-0.172338,-0.067491,0.003208,0.105334,0.272008,0.441001,0.617436,0.671476,0.725682,0.879806,1.12368,1.29659,1.47125,1.736297,1.880087,1.894617,1.936309,2.07405,2.221468,2.22354,2.090702,1.967611,1.925593,1.684407,1.281875,1.128066,1.205582,1.193082,0.99846,0.783012,0.633397,0.545386,0.491669,0.460398,0.445727,0.403773,0.315752,0.175185,0.016509,-0.083482,-0.115719,-0.118852,-0.121789,-0.123993,-0.119889,-0.114177,-0.10445,-0.084671,-0.047152,-0.003236,0.030715,0.050479,0.057527,0.057648,0.052735,0.041536,0.015509,-0.020167,-0.041034,-0.050531,-0.064993,-0.078164,-0.075591,-0.058253,-0.030302,-0.004604,0.017207,0.040377,0.066325,0.085982,0.117105,0.131988,0.135779,0.130673,0.122691,0.107706,0.078399,0.056149,0.041301,0.052439,0.07602,0.103265,0.125396,0.12814,0.113938,0.09921,0.074013,0.048422,0.030296,-0.016183,-0.057713,-0.142146,-0.232052,-0.33779,-0.430613,-0.483571,-0.533139,-0.568204,-0.584775,-0.599219,-0.617948,-0.604469,-0.610446,-0.619008,-0.619765,-0.624507,-0.62677,-0.623989,-0.622433,-0.622415,-0.591638,-0.577106,-0.564216,-0.547441,-0.541234,-0.548987,-0.558088,-0.576434,-0.608163,-0.648755,-0.684557,-0.702717,-0.698959,-0.677004,-0.673411,-0.662815,-0.654507,-0.640434,-0.631363,-0.62832,-0.621573,-0.626075,-0.625463,-0.616518,-0.608446,-0.589418,-0.564774,-0.544156,-0.532455,-0.51254,-0.518532,-0.546026,-0.56903,-0.603233,-0.636951,-0.66203,-0.693023,-0.71686,-0.738353,-0.745713,-0.752259,-0.759086,-0.768957,-0.782342,1
-0.132134,-0.205674,-0.206046,-0.156454,-0.116029,-0.119641,-0.149489,-0.193834,-0.220334,-0.242323,-0.246746,-0.20371,-0.105437,-0.029553,0.077132,0.255603,0.442648,0.642479,0.712876,0.760507,0.885521,1.114438,1.276132,1.420102,1.664953,1.805054,1.838366,1.910451,2.070095,2.227054,2.220161,2.075342,1.934212,1.877934,1.635651,1.230184,1.085882,1.185406,1.19709,1.018191,0.80065,0.648805,0.567166,0.520009,0.483487,0.448281,0.384106,0.285726,0.142109,-0.016152,-0.107909,-0.127196,-0.118796,-0.108183,-0.097815,-0.081004,-0.060826,-0.041607,-0.014372,0.024895,0.071656,0.104447,0.118534,0.117353,0.110401,0.098045,0.078698,0.048605,0.009578,-0.012106,-0.02178,-0.038049,-0.05271,-0.051051,-0.028938,0.003187,0.029393,0.054058,0.080562,0.10906,0.122195,0.155667,0.172081,0.17291,0.162258,0.150661,0.133129,0.101369,0.080749,0.067906,0.082953,0.106865,0.135394,0.153551,0.149572,0.125537,0.105839,0.07975,0.05585,0.04182,-0.018852,-0.080853,-0.18384,-0.269666,-0.382307,-0.480705,-0.527228,-0.578704,-0.613513,-0.628978,-0.645259,-0.680445,-0.654638,-0.660829,-0.670399,-0.671014,-0.677862,-0.686277,-0.684566,-0.678406,-0.677747,-0.625782,-0.597702,-0.573655,-0.546827,-0.528435,-0.5285,-0.532626,-0.547469,-0.586949,-0.634809,-0.682993,-0.699775,-0.696201,-0.697021,-0.694857,-0.707103,-0.678276,-0.647001,-0.638922,-0.636552,-0.612144,-0.609643,-0.602573,-0.583644,-0.56831,-0.5368,-0.493733,-0.462984,-0.451271,-0.420565,-0.43603,-0.486647,-0.528041,-0.589293,-0.650047,-0.691623,-0.742339,-0.779841,-0.815817,-0.827169,-0.83792,-0.849047,-0.864171,-0.879235,1
-0.172264,-0.233445,-0.224591,-0.164904,-0.107937,-0.094938,-0.123562,-0.165814,-0.194494,-0.221749,-0.231067,-0.201132,-0.11136,-0.030366,0.091232,0.295131,0.535482,0.779688,0.87293,0.903166,0.980011,1.168376,1.313361,1.435441,1.654737,1.784886,1.836835,1.931687,2.098352,2.220566,2.171889,2.01254,1.861308,1.780094,1.528502,1.157047,1.045214,1.158505,1.185119,1.029857,0.825811,0.672355,0.592253,0.553882,0.522491,0.464588,0.371819,0.26092,0.121017,-0.032388,-0.122159,-0.138155,-0.120615,-0.098851,-0.084519,-0.065092,-0.034724,-0.002889,0.030641,0.073811,0.116655,0.14252,0.148345,0.13657,0.121889,0.104483,0.084504,0.057227,0.023157,0.001133,-0.011945,-0.032146,-0.050793,-0.048775,-0.029735,-0.001067,0.023802,0.049918,0.075116,0.098639,0.105865,0.1361,0.152467,0.155421,0.142755,0.12942,0.110882,0.076854,0.058337,0.048828,0.063071,0.087801,0.115015,0.132606,0.127207,0.100103,0.080527,0.047909,0.018228,0.002934,-0.059298,-0.124187,-0.228367,-0.313611,-0.423577,-0.51825,-0.562252,-0.615225,-0.650014,-0.6641,-0.679836,-0.716099,-0.687079,-0.699693,-0.703748,-0.699533,-0.70458,-0.72004,-0.708534,-0.705065,-0.708763,-0.654395,-0.625482,-0.598901,-0.565468,-0.545191,-0.544821,-0.545051,-0.557053,-0.588633,-0.627063,-0.662318,-0.69011,-0.67043,-0.656369,-0.653258,-0.660102,-0.655083,-0.639742,-0.635895,-0.626235,-0.611733,-0.606629,-0.599679,-0.577321,-0.555906,-0.512168,-0.458471,-0.416425,-0.395463,-0.355823,-0.369212,-0.427569,-0.47815,-0.553582,-0.631345,-0.684336,-0.745648,-0.789847,-0.832422,-0.845035,-0.856829,-0.868182,-0.883672,-0.897456,1
-0.13819,-0.225347,-0.235922,-0.18636,-0.151342,-0.147484,-0.184857,-0.226647,-0.251693,-0.275098,-0.278475,-0.242399,-0.143115,-0.064265,0.039058,0.214029,0.407759,0.613142,0.683756,0.72891,0.856319,1.086571,1.248613,1.394574,1.640882,1.781325,1.813668,1.882603,2.034642,2.18558,2.179854,2.03903,1.902776,1.853047,1.624587,1.233636,1.101441,1.216501,1.236008,1.056235,0.827693,0.663084,0.566982,0.511981,0.470516,0.431867,0.369262,0.267746,0.12264,-0.034563,-0.126888,-0.136006,-0.11693,-0.09524,-0.076794,-0.053346,-0.025964,0.002764,0.038597,0.087298,0.135402,0.165957,0.177328,0.174145,0.160686,0.140846,0.118658,0.086368,0.049562,0.028724,0.023258,0.005692,-0.015275,-0.01603,0.001309,0.031618,0.056063,0.081341,0.10949,0.135193,0.141336,0.180661,0.202318,0.208063,0.193423,0.178537,0.160555,0.124969,0.109943,0.098031,0.117237,0.14243,0.168712,0.181804,0.169035,0.134951,0.119503,0.092769,0.069866,0.060198,-0.010441,-0.089604,-0.211137,-0.292342,-0.408716,-0.510212,-0.547613,-0.605225,-0.638745,-0.655962,-0.672522,-0.717385,-0.677056,-0.688518,-0.692954,-0.687071,-0.694236,-0.717631,-0.706781,-0.700989,-0.703159,-0.632919,-0.597198,-0.568514,-0.527587,-0.496358,-0.493487,-0.498901,-0.505196,-0.543022,-0.598216,-0.661586,-0.694033,-0.70834,-0.71595,-0.697793,-0.708435,-0.694366,-0.656599,-0.642237,-0.658067,-0.629771,-0.618796,-0.621391,-0.583869,-0.565774,-0.527428,-0.465633,-0.420383,-0.409966,-0.36274,-0.380646,-0.451842,-0.505644,-0.586608,-0.667572,-0.718897,-0.782378,-0.827414,-0.876561,-0.886471,-0.898545,-0.911151,-0.931498,-0.944646,1
-0.139532,-0.191023,-0.176733,-0.113361,-0.050452,-0.039336,-0.068022,-0.11275,-0.144148,-0.171927,-0.184281,-0.149497,-0.058624,0.021622,0.148578,0.35882,0.607874,0.847044,0.929495,0.955823,1.023823,1.204793,1.344659,1.486097,1.723083,1.863305,1.912045,1.990619,2.148386,2.268126,2.217025,2.04474,1.88349,1.796133,1.528862,1.14491,1.015752,1.096153,1.096222,0.944857,0.769185,0.652405,0.591633,0.556611,0.521737,0.465532,0.380438,0.278,0.143246,-0.010716,-0.110518,-0.14485,-0.147226,-0.147517,-0.148933,-0.141663,-0.132462,-0.123362,-0.107532,-0.082722,-0.047058,-0.016795,-0.00033,0.00895,0.01172,0.00956,0.00396,-0.017353,-0.046469,-0.067177,-0.080175,-0.096737,-0.109378,-0.10692,-0.085005,-0.054061,-0.024708,-0.000616,0.022903,0.050007,0.073547,0.095528,0.105191,0.107289,0.107627,0.102847,0.089601,0.065576,0.038744,0.02484,0.030136,0.051501,0.077139,0.102502,0.112774,0.103414,0.086846,0.065009,0.040575,0.016602,-0.021553,-0.052595,-0.127154,-0.220836,-0.32045,-0.414497,-0.474309,-0.518275,-0.550685,-0.567587,-0.578909,-0.582414,-0.580313,-0.580813,-0.591924,-0.601398,-0.601539,-0.595701,-0.6028,-0.602531,-0.594966,-0.588588,-0.578076,-0.570586,-0.56519,-0.572969,-0.582142,-0.592829,-0.615921,-0.651971,-0.687022,-0.712564,-0.743099,-0.747138,-0.718568,-0.712826,-0.694714,-0.676829,-0.661744,-0.657989,-0.64523,-0.640783,-0.637995,-0.630734,-0.62417,-0.6125,-0.592774,-0.575624,-0.556519,-0.539074,-0.526201,-0.531409,-0.548038,-0.567733,-0.594449,-0.623639,-0.649417,-0.674105,-0.693058,-0.705569,-0.714027,-0.719643,-0.724642,-0.730889,-0.745309,1
-0.085808,-0.157122,-0.158768,-0.111739,-0.073302,-0.072189,-0.100448,-0.143793,-0.172602,-0.195185,-0.202149,-0.161345,-0.066804,0.003646,0.112087,0.291777,0.486436,0.679559,0.739975,0.780136,0.892681,1.104655,1.262261,1.427587,1.691977,1.845829,1.885024,1.942019,2.094478,2.250378,2.238727,2.08749,1.943281,1.886453,1.648253,1.246825,1.097503,1.174305,1.165742,0.987364,0.783721,0.644871,0.563667,0.512484,0.479943,0.447215,0.389507,0.297447,0.161898,0.005524,-0.088563,-0.116397,-0.117373,-0.120197,-0.124924,-0.120001,-0.115172,-0.10754,-0.089236,-0.058421,-0.018264,0.016182,0.035552,0.04573,0.051091,0.049339,0.041814,0.021584,-0.010505,-0.029294,-0.038733,-0.053202,-0.06902,-0.070967,-0.05448,-0.027147,0.000243,0.023426,0.048823,0.076319,0.098751,0.127954,0.139678,0.139817,0.135929,0.128774,0.114141,0.087004,0.063303,0.048048,0.056904,0.076576,0.098328,0.119561,0.12249,0.111062,0.098573,0.076463,0.05087,0.030558,-0.012578,-0.05211,-0.131961,-0.222652,-0.324895,-0.419814,-0.473601,-0.523303,-0.558884,-0.576535,-0.592891,-0.611609,-0.603558,-0.607557,-0.619353,-0.631197,-0.636106,-0.637605,-0.64383,-0.641753,-0.633119,-0.605043,-0.585186,-0.575067,-0.561579,-0.560402,-0.570262,-0.583505,-0.602125,-0.643291,-0.686047,-0.72277,-0.749355,-0.786592,-0.767295,-0.735195,-0.732485,-0.712939,-0.67191,-0.659161,-0.642759,-0.628838,-0.621561,-0.615617,-0.599028,-0.588106,-0.568031,-0.545191,-0.525,-0.513283,-0.495624,-0.505721,-0.536682,-0.564606,-0.601374,-0.637974,-0.662308,-0.690788,-0.713386,-0.733624,-0.742706,-0.749619,-0.757988,-0.768522,-0.783467,1
-0.125031,-0.206693,-0.21518,-0.163579,-0.125237,-0.126095,-0.152709,-0.191343,-0.217009,-0.231713,-0.234393,-0.191692,-0.103429,-0.030326,0.073575,0.243641,0.43452,0.625452,0.688616,0.735166,0.858362,1.073761,1.232363,1.390251,1.648863,1.804495,1.844453,1.907381,2.058498,2.211278,2.202131,2.057741,1.92321,1.877343,1.647856,1.255953,1.118324,1.209028,1.213431,1.03228,0.810879,0.650763,0.55448,0.502435,0.468696,0.440583,0.38085,0.284312,0.14689,-0.005283,-0.090794,-0.106031,-0.094535,-0.085389,-0.081369,-0.068578,-0.054685,-0.037114,-0.005127,0.033905,0.07986,0.113533,0.123655,0.123987,0.115605,0.10572,0.091968,0.070325,0.040053,0.022513,0.012795,-0.005904,-0.025057,-0.02907,-0.015384,0.011016,0.038472,0.062604,0.090072,0.116728,0.132616,0.165903,0.181568,0.182291,0.172956,0.161466,0.140684,0.111037,0.08965,0.076943,0.090953,0.114001,0.133883,0.150349,0.141627,0.117874,0.100903,0.072338,0.046286,0.025121,-0.033339,-0.090338,-0.184307,-0.273057,-0.38042,-0.471772,-0.51959,-0.572706,-0.605361,-0.620048,-0.636566,-0.661331,-0.642459,-0.646624,-0.653754,-0.660892,-0.661185,-0.672263,-0.66825,-0.662041,-0.657508,-0.614936,-0.582522,-0.563348,-0.539994,-0.531398,-0.535349,-0.544799,-0.570507,-0.615266,-0.651297,-0.702591,-0.758473,-0.793557,-0.814098,-0.791004,-0.751178,-0.737628,-0.70578,-0.671695,-0.648662,-0.63893,-0.627782,-0.619431,-0.580828,-0.568182,-0.532905,-0.481872,-0.444396,-0.430958,-0.391305,-0.406906,-0.462936,-0.510747,-0.579095,-0.645607,-0.684255,-0.733529,-0.771714,-0.809501,-0.820753,-0.8319,-0.844727,-0.859334,-0.874882,1
-0.072925,-0.140109,-0.133413,-0.069386,-0.00302,0.014078,-0.020482,-0.072571,-0.107455,-0.136412,-0.157579,-0.132099,-0.04976,0.027231,0.153791,0.366255,0.632427,0.883825,0.972329,0.990111,1.033139,1.193098,1.324531,1.450713,1.677963,1.818396,1.875743,1.967004,2.132029,2.250018,2.189666,2.012659,1.854075,1.765599,1.499274,1.1188,0.998166,1.094392,1.110237,0.965078,0.791006,0.6671,0.603951,0.575582,0.538387,0.471262,0.371773,0.264994,0.131658,-0.020731,-0.117395,-0.145094,-0.140636,-0.134124,-0.131149,-0.119465,-0.104265,-0.089511,-0.070819,-0.044227,-0.008405,0.020876,0.03336,0.036869,0.036691,0.032984,0.02426,0.00634,-0.02001,-0.038078,-0.052341,-0.071376,-0.085495,-0.085665,-0.065666,-0.035851,-0.007818,0.016621,0.043296,0.066469,0.07761,0.104065,0.115244,0.117985,0.113253,0.107335,0.093342,0.065287,0.04089,0.025235,0.031759,0.049732,0.07517,0.098863,0.102616,0.091393,0.080681,0.058194,0.031527,0.011389,-0.034117,-0.077252,-0.158602,-0.242919,-0.343024,-0.43325,-0.482421,-0.532905,-0.567337,-0.586728,-0.602685,-0.6308,-0.621564,-0.627785,-0.635583,-0.643193,-0.643554,-0.652585,-0.652846,-0.653413,-0.657215,-0.629718,-0.609845,-0.600142,-0.590426,-0.590747,-0.597,-0.613932,-0.637276,-0.673167,-0.709568,-0.75418,-0.782477,-0.804763,-0.806851,-0.779718,-0.753942,-0.74724,-0.698344,-0.667596,-0.647129,-0.640117,-0.624147,-0.616642,-0.590652,-0.581123,-0.556757,-0.519875,-0.493219,-0.485896,-0.458082,-0.466189,-0.502394,-0.532052,-0.576517,-0.618289,-0.642273,-0.673013,-0.697823,-0.722622,-0.729137,-0.737139,-0.745721,-0.757637,-0.771184,1
-0.101027,-0.186091,-0.196789,-0.152843,-0.113099,-0.118383,-0.148776,-0.187413,-0.211386,-0.230596,-0.23031,-0.180719,-0.078112,-0.01047,0.088738,0.25107,0.417093,0.585248,0.643188,0.697035,0.840563,1.076711,1.239788,1.397384,1.652427,1.797338,1.832776,1.895465,2.054017,2.222972,2.231022,2.08766,1.94881,1.898841,1.670288,1.268829,1.117031,1.198698,1.194459,1.000437,0.779548,0.632823,0.549497,0.497664,0.464492,0.445054,0.402224,0.317278,0.177975,0.021961,-0.063457,-0.077309,-0.076426,-0.084484,-0.084777,-0.074266,-0.060322,-0.044525,-0.017691,0.018923,0.067131,0.103906,0.120089,0.125071,0.120439,0.10874,0.093421,0.065556,0.027447,0.003406,-0.008462,-0.024927,-0.039092,-0.041054,-0.024439,0.002879,0.02837,0.053523,0.087464,0.120614,0.140069,0.173695,0.18142,0.176043,0.16534,0.154307,0.136293,0.108567,0.084988,0.069882,0.078736,0.098145,0.120769,0.14265,0.138587,0.1175,0.106761,0.082843,0.05681,0.042575,-0.013022,-0.065638,-0.156731,-0.242942,-0.345299,-0.437485,-0.484879,-0.538268,-0.570959,-0.587629,-0.607097,-0.637658,-0.617247,-0.626544,-0.636483,-0.646253,-0.651504,-0.663146,-0.659235,-0.656064,-0.654423,-0.612189,-0.584008,-0.56786,-0.549295,-0.542965,-0.546577,-0.557467,-0.580763,-0.626964,-0.663188,-0.71756,-0.777146,-0.80647,-0.810768,-0.798643,-0.783985,-0.765745,-0.721692,-0.683885,-0.678808,-0.671928,-0.64773,-0.641184,-0.606572,-0.597736,-0.57292,-0.528381,-0.494946,-0.489537,-0.450698,-0.461641,-0.509185,-0.542745,-0.594936,-0.646623,-0.674079,-0.713433,-0.743868,-0.775312,-0.781931,-0.790521,-0.800234,-0.814133,-0.827362,1
-0.106994,-0.181643,-0.189753,-0.143066,-0.111602,-0.123292,-0.156553,-0.186126,-0.206107,-0.220105,-0.217377,-0.161831,-0.053187,0.011148,0.106802,0.260732,0.398586,0.543488,0.581838,0.63657,0.800958,1.051731,1.22315,1.411415,1.700277,1.86397,1.882867,1.919764,2.065461,2.241254,2.267335,2.137047,2.003591,1.977765,1.749927,1.321641,1.140201,1.208013,1.183869,0.981228,0.763491,0.623422,0.536836,0.478969,0.442731,0.433578,0.404842,0.325383,0.184367,0.025449,-0.067202,-0.093098,-0.095071,-0.100842,-0.104724,-0.100648,-0.101585,-0.095504,-0.074719,-0.036249,0.007606,0.040046,0.057196,0.069165,0.071575,0.064893,0.053255,0.023125,-0.013536,-0.035892,-0.043851,-0.052113,-0.062655,-0.062733,-0.043271,-0.014505,0.012557,0.034046,0.059558,0.094047,0.129718,0.154064,0.160085,0.157552,0.154887,0.14364,0.126677,0.095058,0.062345,0.044517,0.043904,0.057504,0.083839,0.109394,0.120514,0.110915,0.093969,0.070782,0.047088,0.017812,-0.027546,-0.064215,-0.1467,-0.249669,-0.343401,-0.415038,-0.469671,-0.505713,-0.539683,-0.55587,-0.566593,-0.566239,-0.573116,-0.575572,-0.614478,-0.651853,-0.691092,-0.687415,-0.683687,-0.671051,-0.650835,-0.638755,-0.624355,-0.617862,-0.611053,-0.608952,-0.60554,-0.616098,-0.630337,-0.657593,-0.681354,-0.724303,-0.735734,-0.750398,-0.759728,-0.73904,-0.712057,-0.685661,-0.660155,-0.638745,-0.626486,-0.623402,-0.610382,-0.598576,-0.587043,-0.573117,-0.552079,-0.53683,-0.522622,-0.510806,-0.515,-0.532825,-0.557527,-0.575597,-0.58161,-0.600136,-0.624904,-0.649649,-0.670138,-0.682434,-0.692448,-0.69821,-0.703567,-0.709136,-0.723517,1
-0.15691,-0.221938,-0.212792,-0.158418,-0.093258,-0.073808,-0.106762,-0.152133,-0.182501,-0.208999,-0.220384,-0.18692,-0.101545,-0.021866,0.105387,0.30636,0.553209,0.796177,0.883251,0.908595,0.972489,1.157302,1.297763,1.423358,1.652446,1.796109,1.85235,1.942116,2.110669,2.232542,2.182662,2.025233,1.874401,1.795075,1.534565,1.149834,1.036051,1.14334,1.168623,1.011533,0.814673,0.675738,0.599639,0.55993,0.522079,0.459531,0.361626,0.248676,0.105385,-0.049307,-0.13964,-0.155044,-0.135742,-0.114147,-0.099166,-0.078093,-0.053543,-0.02819,0.000776,0.040937,0.083137,0.108387,0.113893,0.109468,0.099287,0.083593,0.069323,0.044123,0.013451,-0.007148,-0.017497,-0.035792,-0.052611,-0.051707,-0.031344,0.000267,0.02842,0.052755,0.077678,0.104989,0.129252,0.14668,0.158705,0.160905,0.155939,0.139135,0.120469,0.09082,0.063362,0.05094,0.058215,0.079211,0.106382,0.122823,0.126788,0.110364,0.083272,0.054511,0.026495,-0.005906,-0.060462,-0.112476,-0.208555,-0.320042,-0.417365,-0.489824,-0.543019,-0.577947,-0.610444,-0.626471,-0.634714,-0.62782,-0.634787,-0.63381,-0.670239,-0.70769,-0.741441,-0.738992,-0.73868,-0.722834,-0.693934,-0.665197,-0.642467,-0.620304,-0.601393,-0.58495,-0.572184,-0.575543,-0.585758,-0.611243,-0.65492,-0.698674,-0.718762,-0.739099,-0.758374,-0.734723,-0.710638,-0.690506,-0.678077,-0.651912,-0.627241,-0.607709,-0.599959,-0.583983,-0.562121,-0.532098,-0.490222,-0.450759,-0.416137,-0.384383,-0.378695,-0.399891,-0.446177,-0.496743,-0.545558,-0.605605,-0.661765,-0.712455,-0.75057,-0.775683,-0.796747,-0.807997,-0.815564,-0.824305,-0.841724,1
