@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute target {1,2,3,4,5,6}

@data
-1.35987,0.962489,3.61849,4.702466,3.484631,0.848584,-1.472858,-0.571397,2.040378,4.717931,4.737223,4.562896,4.666777,1.873442,-0.795296,-3.574086,-3.500904,-3.607407,-3.521205,-3.588305,-3.537501,-3.574078,-3.550367,-3.56203,6
-2.067538,0.377055,3.458028,5.105222,4.327863,1.789138,-1.290747,-1.930096,0.431417,3.774042,5.233843,4.94272,4.75628,1.742086,-1.359146,-2.41632,-3.422987,-4.245857,-3.359915,-2.544642,-2.86308,-4.182943,-3.834418,-2.420004,1
-1.621233,0.961073,3.678051,5.169774,3.985601,1.529451,-1.362855,-1.535009,1.067723,3.880066,5.182804,5.122078,4.270066,1.566141,-1.071637,-3.468397,-3.36099,-3.472434,-3.386077,-3.45208,-3.402599,-3.438014,-3.415136,-3.426369,6
-1.59945,0.891904,3.506756,5.004336,4.108769,1.744969,-1.381432,-1.450514,1.122817,3.860987,5.142811,4.967895,4.495866,1.661812,-1.078241,-3.492904,-3.377542,-3.493619,-3.403967,-3.472418,-3.421125,-3.457828,-3.434121,-3.44576,6
-1.54414,0.975144,3.878992,5.053556,4.777964,2.891959,-0.111198,-1.769837,-0.232491,2.719773,4.692035,4.9316,4.266285,1.747642,-1.068218,-3.443744,-3.458733,-3.481705,-3.464444,-3.476342,-3.468267,-3.473592,-3.470353,-3.471886,6
-1.667478,0.963625,3.763789,5.021003,3.717361,1.35178,-1.373424,-1.311999,1.207727,4.008187,5.191362,5.128301,4.401389,1.647554,-1.072648,-3.483295,-3.379538,-3.488895,-3.404145,-3.46887,-3.420385,-3.455065,-3.432673,-3.443664,6
-1.573034,0.996418,3.849896,5.017758,3.699992,1.292276,-1.411653,-1.293825,1.104689,3.872492,5.227519,5.059756,4.491065,1.704224,-0.978809,-3.485222,-3.390204,-3.499156,-3.413543,-3.479347,-3.429872,-3.465341,-3.442407,-3.453672,6
-2.711512,0.48633,3.726169,5.088987,4.261896,1.411018,-2.246001,-2.532105,0.605251,4.239033,4.760615,4.963775,4.985754,1.195887,-1.943415,-3.026763,-4.279595,-3.630817,-2.282837,-1.527952,-3.227367,-4.647458,-2.314384,-1.354512,4
-2.617333,0.529747,3.859211,5.291131,5.381341,3.175419,-0.300738,-2.754892,-1.551647,2.165459,4.663851,5.172221,4.379127,1.080293,-1.962814,-2.124334,-3.687884,-4.054919,-2.463661,-1.771132,-2.475193,-4.160114,-3.884937,-1.888203,4
-1.669558,1.070053,3.836761,5.193842,4.721001,2.744798,-0.319451,-1.865755,0.064752,2.956987,4.798809,4.85479,4.12869,1.704738,-1.166089,-3.453137,-3.425123,-3.472303,-3.437312,-3.462776,-3.444416,-3.457185,-3.449096,-3.453022,6
-1.606809,1.089856,3.765654,4.965341,4.210717,2.096713,-0.983475,-1.686557,0.617893,3.546546,4.994732,4.942154,4.478665,1.727583,-1.013526,-3.50247,-3.398157,-3.507398,-3.423277,-3.487215,-3.439488,-3.47354,-3.451591,-3.462354,6
-1.375234,1.062413,3.735437,4.984077,3.887806,1.427188,-1.148591,-1.239306,1.099615,3.944909,5.19361,4.787487,4.42074,1.729373,-0.90224,-3.515053,-3.469188,-3.552759,-3.484402,-3.537735,-3.497322,-3.526428,-3.507557,-3.516841,6
-1.734978,0.915705,3.700422,5.185932,4.274684,2.050413,-0.966681,-1.703397,0.700384,3.769104,5.085225,4.935959,4.275941,1.454234,-1.146904,-3.469973,-3.357757,-3.468049,-3.383743,-3.447633,-3.400022,-3.433955,-3.412097,-3.422811,6
-1.521891,0.889578,3.80222,5.200376,4.141124,1.87105,-1.079405,-1.511269,0.872696,3.55175,5.003618,4.808907,4.466806,1.752179,-0.983632,-3.478429,-3.434712,-3.510122,-3.449329,-3.496364,-3.460915,-3.486356,-3.469898,-3.477984,6
-2.634744,0.316672,3.867825,5.20866,4.198448,1.472178,-1.809997,-2.600881,0.149709,3.923811,5.30584,5.422717,4.428973,1.063667,-1.745569,-2.112438,-3.463898,-4.328482,-2.818843,-1.646469,-2.576719,-4.254231,-3.636942,-1.729289,4
-1.677207,1.106448,3.855085,5.092206,3.850997,1.372644,-1.443608,-1.402909,1.142963,3.942305,5.223728,4.836997,4.422002,1.657919,-1.039636,-3.471104,-3.380174,-3.483059,-3.40244,-3.46436,-3.417806,-3.451188,-3.429599,-3.440205,6
-1.501517,0.939492,3.776949,4.975827,3.92622,1.528142,-1.350595,-1.183794,1.268777,4.045249,5.07507,4.774548,4.434596,1.674851,-0.942551,-3.500043,-3.449021,-3.534859,-3.465053,-3.519368,-3.478286,-3.507835,-3.488693,-3.498105,6
-2.666625,0.236209,3.706922,5.39978,4.613465,1.934376,-1.392298,-2.706815,-0.578978,2.807101,5.22189,5.4541,4.747425,1.378718,-1.717787,-2.05745,-3.487853,-4.297385,-2.569645,-1.795527,-2.73213,-4.281929,-3.487707,-1.727857,4
-2.666416,0.426897,3.994242,5.270247,3.915128,0.796506,-2.470494,-2.289436,0.995917,4.341216,5.025408,5.170122,4.540617,1.103387,-1.842119,-1.94998,-3.579491,-4.450981,-2.657695,-1.666522,-2.489237,-4.403328,-3.586697,-1.527291,4
-1.52264,0.993729,3.65602,4.864194,3.98412,1.871417,-1.103779,-1.50543,0.972237,3.865343,5.087864,4.862793,4.508288,1.81494,-0.921983,-3.522236,-3.433721,-3.538631,-3.456228,-3.519485,-3.471972,-3.506011,-3.484012,-3.494815,6
-1.70511,0.992833,3.672805,4.951477,3.840317,1.533145,-1.471488,-1.379315,1.22766,4.003754,5.109217,5.0827,4.443068,1.703395,-1.022192,-3.496575,-3.370232,-3.495302,-3.398731,-3.472483,-3.417206,-3.456767,-3.431212,-3.443759,6
-2.624103,0.483763,4.098912,5.377024,4.184365,1.174287,-2.271767,-2.406192,0.423354,3.827863,4.988916,5.154006,4.437437,1.07415,-1.85293,-1.873783,-3.907983,-4.448667,-2.015901,-1.454669,-2.710269,-4.698721,-3.641324,-1.317769,4
-1.549854,1.110391,3.968881,5.060949,4.519535,2.322257,-0.595938,-1.892658,0.16191,2.972384,4.919835,4.940124,4.34658,1.800351,-0.996436,-3.450211,-3.426977,-3.480801,-3.438554,-3.470437,-3.44685,-3.463557,-3.452843,-3.458081,6
-1.563559,0.871026,3.869929,5.258293,4.16536,1.869796,-1.128922,-1.609885,0.682348,3.397539,5.041949,5.016821,4.350576,1.774507,-1.002507,-3.451646,-3.407465,-3.475326,-3.42245,-3.462497,-3.432745,-3.45389,-3.440297,-3.446952,6
-1.730793,0.841588,3.764316,5.297579,4.190002,1.814096,-1.079167,-1.73166,0.631516,3.162248,5.089412,5.123762,4.43407,1.95363,-1.030355,-3.428262,-3.378909,-3.4431,-3.394521,-3.430797,-3.404057,-3.422975,-3.410846,-3.416776,6
-2.552703,0.491181,4.114098,5.45891,4.47939,1.734962,-1.795421,-2.540795,-0.134404,3.515755,5.114586,5.175131,4.491924,1.083111,-1.763972,-2.351323,-3.675713,-3.980818,-2.576994,-2.051075,-2.981895,-4.280526,-3.290979,-1.682427,3
-2.423176,0.339972,3.844242,5.38042,4.514129,1.795963,-1.726139,-2.57269,0.017323,3.584516,4.925986,5.141664,4.730055,1.109533,-1.61272,-2.26499,-3.745412,-4.258174,-2.769821,-1.955522,-3.051042,-4.458652,-3.192817,-1.352648,3
-1.747618,0.844334,3.569979,5.096149,3.975249,1.496217,-1.424637,-1.504722,1.112918,3.851802,5.278528,4.988167,4.54139,1.688835,-1.096046,-3.464643,-3.33534,-3.460411,-3.363457,-3.437874,-3.381861,-3.422078,-3.396041,-3.408841,6
-1.726637,0.804631,3.57629,5.2563,4.165651,1.758939,-1.015351,-1.899003,0.582706,3.46215,5.279141,5.227868,4.411768,1.649081,-1.115924,-3.41925,-3.32215,-3.422725,-3.345081,-3.404323,-3.359942,-3.391699,-3.371186,-3.381257,6
-2.518714,0.30809,3.645079,5.370993,4.632579,1.790213,-1.848637,-2.610872,-0.13821,3.514615,5.115419,5.186835,4.599481,1.164891,-1.832582,-1.980214,-3.629774,-4.447137,-2.494145,-1.681126,-2.598089,-4.449732,-3.612209,-1.486754,3
-1.677095,0.871685,3.65073,4.974984,4.512174,2.352228,-0.556,-1.799483,0.328174,3.107994,5.042644,4.923561,4.490662,1.895501,-1.034718,-3.460484,-3.422226,-3.480352,-3.436366,-3.468998,-3.445103,-3.461917,-3.451179,-3.456416,5
-1.530596,1.162729,3.948049,4.9418,4.230744,2.089021,-0.970689,-1.675845,0.753494,3.539587,4.899838,4.72467,4.503518,1.748924,-1.01089,-3.500255,-3.436487,-3.524631,-3.45421,-3.508689,-3.467577,-3.497121,-3.477989,-3.487395,6
-1.683121,1.024471,3.695401,5.066085,4.113458,1.783145,-1.123262,-1.661459,0.883348,3.660701,5.207103,5.013694,4.367246,1.642101,-1.084533,-3.484437,-3.366732,-3.482495,-3.393566,-3.461296,-3.410609,-3.446853,-3.423452,-3.434939,6
-1.697551,0.950506,3.64076,5.10818,4.023316,1.905547,-1.125396,-1.667435,0.774115,3.586265,5.258252,5.127234,4.350515,1.667198,-1.053836,-3.465018,-3.368195,-3.473046,-3.391405,-3.453937,-3.406995,-3.440624,-3.418887,-3.429563,6
-2.31678,0.452038,3.823942,5.468049,4.341733,1.288473,-1.914613,-2.117792,0.536163,3.795405,4.980237,5.162014,4.554202,1.380658,-1.62419,-2.468445,-3.914274,-4.054243,-2.542952,-2.079824,-2.412045,-4.19505,-4.006185,-2.136523,3
-2.718807,0.292664,3.653144,5.233639,4.001808,1.223627,-2.17462,-2.182215,0.81224,4.406818,5.140437,5.282644,4.603688,0.885983,-1.93857,-2.353208,-3.639341,-4.156601,-2.579269,-2.070617,-3.414711,-4.441638,-2.686093,-1.181004,3
-1.761779,0.860019,3.738748,5.024416,3.50597,1.061925,-1.760528,-1.003847,1.659897,4.353035,5.281262,5.042975,4.293136,1.557864,-1.067858,-3.469629,-3.35181,-3.471888,-3.378508,-3.4501,-3.396312,-3.434867,-3.409937,-3.422184,5
-1.486355,0.968483,3.742781,4.817741,3.883594,1.657962,-1.373458,-1.189671,1.507731,4.387662,5.011185,4.545784,4.358927,1.690368,-0.868827,-3.546896,-3.452136,-3.571664,-3.475557,-3.550364,-3.493671,-3.534527,-3.508023,-3.521066,6
-1.71984,0.829041,3.506206,5.039387,3.576323,1.014895,-1.665314,-1.060544,1.505486,4.22627,5.414161,5.167671,4.399431,1.575736,-1.123787,-3.460437,-3.339476,-3.461501,-3.366423,-3.439458,-3.384504,-3.423937,-3.398422,-3.410961,6
-2.595045,0.424797,4.031656,5.525918,4.287632,1.377469,-2.159347,-2.671842,0.036988,3.558716,5.116986,5.265988,4.592819,1.179164,-1.811869,-2.22036,-3.767313,-4.126727,-2.389507,-1.899851,-2.868249,-4.410591,-3.056302,-1.421129,3
-1.67574,0.807746,3.531717,5.294446,4.578279,2.332572,-0.596251,-1.930308,0.165107,2.787755,4.910577,5.328335,4.439864,1.783336,-1.165563,-3.405073,-3.371861,-3.421919,-3.384456,-3.412073,-3.391923,-3.406073,-3.397046,-3.401447,6
-1.722942,0.816954,3.647258,5.391283,4.238389,1.870381,-0.990411,-1.641094,0.737504,3.463941,5.209792,5.244378,4.177112,1.347258,-1.207322,-3.421783,-3.349646,-3.437461,-3.36824,-3.421477,-3.38144,-3.410148,-3.391584,-3.400703,6
-1.573771,1.05443,3.695798,4.897928,4.297957,2.38901,-0.744776,-1.67533,0.557274,3.617579,5.029964,4.604104,4.458984,1.781744,-0.935999,-3.530806,-3.434551,-3.541761,-3.458696,-3.521945,-3.4747,-3.508417,-3.486682,-3.49734,6
-1.674048,0.793536,3.566408,5.259933,4.178214,1.960063,-0.904466,-1.703337,0.711749,3.471845,5.182169,5.161892,4.365713,1.558886,-1.14913,-3.451502,-3.366685,-3.461473,-3.387418,-3.444235,-3.401534,-3.43215,-3.41235,-3.422078,6
-2.424768,0.357258,3.631642,5.380398,4.114166,1.070499,-2.244352,-2.056561,0.733615,3.873348,5.136529,5.297668,4.824998,1.490961,-1.537009,-2.477214,-3.493942,-4.134528,-2.874069,-2.262524,-2.668815,-3.974322,-3.653108,-2.109869,2
-2.067544,0.352701,3.490404,5.293813,3.855865,1.320179,-1.682315,-1.720961,0.910094,4.132417,5.029539,5.318337,4.761822,1.437985,-1.344944,-2.563512,-3.511242,-4.198481,-3.269376,-2.591395,-3.210184,-4.179526,-3.433761,-2.129916,2
-1.448592,0.968237,3.776199,5.008349,4.375439,2.222484,-0.855531,-1.6737,0.47515,3.232597,5.002015,4.820008,4.457758,1.92322,-0.905074,-3.476692,-3.460285,-3.51411,-3.470904,-3.503865,-3.479321,-3.496778,-3.485554,-3.491049,6
-1.627713,1.034733,3.773785,4.957035,4.238679,2.0133,-0.849361,-1.712795,0.619729,3.493804,5.098084,5.052331,4.374692,1.688409,-1.080817,-3.484477,-3.39969,-3.493223,-3.421242,-3.475854,-3.435142,-3.464165,-3.445466,-3.454633,6
-2.70672,0.483688,4.019094,5.283867,4.058082,0.872218,-2.423942,-2.247562,0.880543,4.284584,4.867175,5.363891,4.627724,1.020175,-1.866105,-2.558024,-3.761432,-3.832632,-2.712718,-2.018081,-2.916932,-4.421649,-2.870526,-1.424716,3
-1.637549,1.006383,3.684205,5.095348,4.228221,1.939095,-1.090565,-1.547512,0.857247,3.567861,5.099537,4.841156,4.419372,1.727967,-1.024026,-3.480112,-3.416911,-3.502062,-3.434575,-3.486544,-3.44744,-3.475488,-3.457346,-3.466259,6
-2.385446,0.466861,3.902952,5.324658,3.872725,1.028995,-2.120045,-2.19812,0.520774,3.931392,5.257627,5.422701,4.652001,1.233764,-1.517319,-2.258784,-3.430922,-4.164239,-2.928114,-2.064165,-2.713427,-4.220905,-3.730012,-1.88295,3
-1.691429,0.924611,3.56139,4.945972,3.613046,1.199166,-1.653997,-1.183693,1.340511,4.098481,5.326654,5.070382,4.592827,1.712894,-1.020916,-3.482588,-3.35109,-3.481471,-3.380188,-3.457885,-3.399466,-3.441367,-3.414262,-3.427581,6
-2.643393,0.438978,3.92163,5.25716,3.85817,0.627192,-2.415315,-2.034483,1.263249,4.465131,4.957243,5.495126,4.435236,0.80735,-1.996885,-2.268303,-3.8439,-4.140663,-2.41018,-1.92362,-2.937486,-4.486675,-3.064864,-1.360698,3
-1.690868,0.862581,3.632693,5.06691,3.906856,1.534925,-1.412392,-1.292262,1.33831,4.156001,5.049686,4.937318,4.394676,1.611038,-1.039469,-3.499446,-3.380284,-3.503768,-3.407358,-3.481418,-3.425712,-3.46567,-3.439823,-3.452523,6
-1.796334,1.062529,3.864716,5.005902,4.043268,1.791866,-1.344633,-1.534656,1.077442,3.943812,5.046956,4.787074,4.392978,1.663941,-1.071676,-3.501016,-3.360793,-3.490227,-3.391607,-3.466435,-3.410573,-3.45045,-3.424733,-3.437348,6
-2.240429,0.556875,3.693777,5.353978,4.312226,1.691757,-1.688451,-2.504809,0.165011,3.492868,5.265713,5.374338,4.613787,1.217553,-1.656744,-2.362256,-3.420425,-4.155188,-2.903086,-2.148523,-2.703534,-4.113788,-3.774406,-2.066246,2
-1.695736,1.096434,3.711952,5.041761,3.909883,1.780815,-1.245359,-1.529009,1.005357,3.728374,5.17148,4.987009,4.454106,1.66699,-1.063581,-3.486021,-3.38701,-3.491773,-3.410845,-3.472505,-3.426393,-3.459338,-3.438082,-3.448511,5
-2.620152,0.557927,3.654159,5.139554,3.398176,0.400105,-2.68696,-1.697409,1.723915,4.978213,4.951799,5.27938,4.534623,1.211141,-1.691268,-2.228531,-3.302217,-4.298497,-2.771144,-1.904735,-2.91823,-4.327576,-3.53506,-1.847212,2
-1.497516,0.855963,3.542525,4.922164,3.98019,1.542603,-1.353279,-1.174755,1.284101,4.055537,5.143654,4.745203,4.522483,1.830652,-0.945721,-3.508004,-3.448515,-3.535735,-3.465837,-3.519923,-3.479122,-3.508429,-3.489457,-3.498783,6
-2.403049,0.407696,3.599048,5.228396,4.193479,1.36867,-1.90889,-2.000256,0.911266,4.285738,4.968137,5.200011,4.532208,1.128017,-1.720618,-2.299036,-3.834028,-4.382018,-2.844731,-2.060125,-2.097336,-4.002187,-4.181547,-2.088847,2
-2.406307,0.289018,3.462707,5.396346,4.756485,2.177907,-1.201189,-2.363627,0.046213,3.508167,5.075633,5.235698,4.336999,1.213308,-1.656528,-2.230113,-3.752697,-4.213548,-2.696348,-2.040648,-2.481737,-4.120234,-4.071246,-2.264259,2
-1.621364,0.995392,3.698997,4.916556,4.358093,2.445813,-0.579044,-1.619828,0.55577,3.682899,4.92502,4.713348,4.366655,1.650865,-0.983486,-3.531077,-3.441946,-3.548033,-3.464333,-3.528772,-3.480279,-3.515064,-3.492564,-3.503619,6
-1.675641,0.669211,3.414533,5.254811,4.322619,1.909564,-1.016257,-1.738107,0.73171,3.575607,5.187852,5.086185,4.391284,1.647424,-1.052779,-3.442784,-3.357766,-3.454593,-3.379064,-3.436883,-3.39351,-3.424565,-3.404499,-3.414352,6
-1.556136,0.831145,3.682609,5.10676,3.90486,1.465927,-1.277321,-1.265031,1.270232,4.206617,5.194214,5.046191,4.138352,1.426564,-1.074034,-3.478368,-3.40393,-3.498702,-3.423618,-3.481428,-3.437954,-3.469114,-3.448972,-3.458864,6
-2.105074,0.493186,3.800553,5.407142,4.133946,1.179559,-2.01931,-1.646734,1.011886,3.879806,5.115734,5.442621,4.366234,1.169728,-1.576675,-2.557008,-3.493483,-4.113455,-3.189477,-2.538717,-2.899643,-3.984407,-3.600183,-2.276231,1
-1.489917,0.993563,3.747864,4.792253,3.483676,1.227638,-1.495927,-1.043359,1.67737,4.476023,5.185717,4.728999,4.446943,1.685004,-0.95206,-3.532737,-3.430709,-3.548091,-3.455252,-3.526929,-3.472873,-3.511707,-3.486564,-3.498924,6
-1.539115,0.987372,3.587265,5.161006,3.871196,1.495687,-1.335561,-1.496476,0.91602,3.653181,5.147322,5.240017,4.519984,1.712484,-0.975673,-3.462227,-3.385148,-3.482504,-3.405113,-3.464918,-3.419804,-3.452217,-3.43123,-3.441547,6
-2.450722,0.179931,3.657676,5.527302,4.53662,1.724442,-1.555901,-2.393982,0.05367,3.323179,5.299469,5.471431,4.436692,1.153863,-1.558183,-2.425342,-3.485217,-4.105891,-2.929467,-2.066841,-2.68966,-4.035138,-3.656606,-2.011327,3
-1.779217,1.086518,3.794086,5.126244,3.578924,1.189978,-1.674982,-1.45336,1.325208,4.208909,5.297418,5.12275,4.24957,1.534034,-1.124684,-3.456692,-3.305844,-3.443241,-3.337923,-3.418241,-3.358055,-3.401132,-3.373303,-3.386967,6
-2.129855,0.747342,3.428435,4.864932,3.213031,0.796538,-1.983597,-1.641159,1.270257,4.558976,5.05101,5.463019,4.855767,1.562156,-1.436785,-2.2376,-3.635394,-4.540589,-2.982571,-2.089677,-2.216956,-3.951452,-4.494773,-2.471055,2
-2.347473,0.257098,3.304495,5.17289,4.129451,1.397148,-1.75547,-2.054663,0.788052,4.273269,4.907391,5.368109,4.848436,1.446292,-1.50997,-2.505761,-3.84632,-3.899136,-3.009288,-2.27271,-2.587323,-4.195772,-3.74849,-2.160257,2
-2.564717,0.308391,3.410275,5.260392,4.293826,1.470282,-1.891886,-2.335692,0.443411,4.021318,5.06787,5.290868,4.727834,1.23441,-1.697712,-2.099885,-3.60023,-4.340688,-2.80903,-1.913603,-2.610924,-4.475608,-3.591538,-1.597365,3
-2.22906,0.514135,3.51319,5.067637,3.525454,0.953497,-2.039435,-1.674877,1.299521,4.61967,5.085104,5.264479,4.792526,1.351737,-1.45932,-2.497617,-3.737581,-4.052885,-2.907289,-2.295876,-2.805067,-4.197689,-3.865865,-2.224387,2
-2.031158,0.553715,3.375639,5.26828,3.803505,1.19162,-1.666993,-1.985086,0.766463,4.236103,5.248794,5.407714,4.633454,1.320647,-1.466793,-2.41358,-3.585944,-4.027863,-2.898579,-2.261228,-2.681867,-4.162588,-4.083287,-2.540967,2
-2.768792,0.401008,3.923889,4.624787,2.844053,-0.680816,-2.947987,-0.878413,2.703753,5.519993,4.385419,5.203971,4.859689,1.129729,-1.809723,-2.508011,-4.138377,-3.778734,-2.534964,-1.791382,-2.689397,-4.651792,-3.07046,-1.347444,3
-1.518368,0.917323,3.696226,4.692982,3.398169,0.976838,-1.723943,-0.706347,2.073827,4.811546,4.972736,4.729811,4.423283,1.665841,-0.900938,-3.537275,-3.430924,-3.558612,-3.456243,-3.535875,-3.475538,-3.519015,-3.490812,-3.504691,6
-2.283378,0.423915,3.673546,5.338121,3.561242,0.536503,-2.324011,-1.823076,1.030958,4.470118,5.390084,5.505242,4.601228,0.986833,-1.547914,-2.659826,-3.47947,-3.884967,-2.981835,-2.199819,-3.204542,-4.207606,-3.076968,-1.844378,2
-2.355878,0.303621,3.668207,5.508115,4.397758,1.894008,-1.411383,-2.411103,0.067384,3.449582,5.179852,5.247732,4.407275,1.222264,-1.59747,-2.038305,-3.627243,-4.449677,-2.716737,-1.888093,-2.675521,-4.350827,-3.876728,-1.946833,3
-2.649871,0.092849,3.614568,5.194997,3.743576,1.091101,-2.392848,-2.194904,0.872235,4.319136,5.170054,5.443209,4.925662,1.375201,-1.716955,-2.414351,-3.517052,-3.973998,-2.775589,-2.256647,-2.443416,-3.948544,-3.569404,-1.989009,3
-1.59001,0.931619,3.799431,4.940435,4.2782,2.004275,-0.905285,-1.564651,0.727986,3.644693,5.066567,4.604915,4.516585,1.83801,-0.891638,-3.502644,-3.442357,-3.529846,-3.460065,-3.513897,-3.473368,-3.502443,-3.483637,-3.492876,6
-2.239365,0.650582,3.79038,5.277272,3.845361,1.125592,-1.809345,-2.050844,0.890491,4.114681,5.198721,5.306654,4.476801,1.276534,-1.552389,-2.130712,-3.234933,-4.263601,-3.284512,-2.469278,-2.926421,-4.257278,-3.703201,-2.03119,2
-2.324368,0.543958,3.579947,5.082132,3.212263,0.375026,-2.364267,-1.350722,1.708219,5.157348,5.220068,5.395055,4.415352,1.028411,-1.610831,-2.639971,-3.73006,-3.719467,-2.862469,-2.111214,-2.621383,-4.003914,-3.911683,-2.46743,2
-1.733904,1.058422,3.796957,5.098535,3.566092,1.116594,-1.710323,-1.191546,1.50986,4.318578,5.259682,5.163137,4.155515,1.383571,-1.151554,-3.465278,-3.326916,-3.460781,-3.356681,-3.436671,-3.376451,-3.419683,-3.3917,-3.405455,6
-1.716794,0.714816,3.500479,5.214484,4.287976,2.04936,-1.015208,-1.707591,0.628274,3.317191,5.114676,5.166614,4.470301,1.771255,-1.051153,-3.446341,-3.365109,-3.455103,-3.385995,-3.438365,-3.399347,-3.427154,-3.409242,-3.418022,6
-2.466647,0.34728,3.653276,5.409572,4.059781,1.393655,-1.863249,-2.340343,0.552703,3.953477,5.337088,5.40446,4.563708,1.341015,-1.590381,-2.872493,-3.480277,-3.623456,-2.979699,-2.346976,-2.80719,-3.869934,-3.409085,-2.366286,2
-2.291659,0.543543,3.465073,5.024195,3.237924,0.061174,-2.621023,-1.537519,1.614832,5.037601,5.203147,5.444178,4.770812,1.161001,-1.580423,-2.880005,-3.656491,-3.767092,-2.823465,-2.088534,-2.70152,-4.287023,-3.329697,-1.999028,2
-2.386567,0.358815,3.683557,5.17207,3.758897,0.701505,-2.441626,-1.932982,0.929468,4.373564,5.087999,5.423281,4.801921,1.271809,-1.739093,-2.140072,-3.614781,-4.268427,-2.716605,-1.997499,-2.337569,-4.215439,-3.932976,-1.839248,3
-2.52742,0.139437,3.439339,5.372114,4.60308,2.002821,-1.383133,-2.509266,-0.058354,3.489399,5.162425,5.249472,4.565813,1.352436,-1.580363,-2.20331,-3.700723,-4.198156,-2.575341,-1.911369,-2.765502,-4.352677,-3.752407,-1.858316,3
