@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute target {1,2}

@data
0.383587,0.321295,0.322635,0.323305,0.323975,0.324645,0.325314,0.326654,0.327994,0.328663,0.329333,0.329333,0.330003,0.330003,0.331343,0.332012,0.332682,0.332682,0.332682,0.402342,0.364163,0.281107,0.285796,0.289145,0.291154,0.293833,0.299192,0.30656,0.311248,0.315937,0.320626,0.324645,0.325314,0.327994,0.267041,0.206089,0.144467,0.082175,0.020552,-0.042409,-0.103362,-0.169003,-0.230625,-0.291577,-0.35186,-0.413482,-0.473095,-0.532707,-0.59366,-0.652603,-0.710206,-0.839479,-0.860243,-0.862252,-0.866941,-0.86962,-0.86828,-0.867611,-0.86828,-0.86962,-0.87096,-0.872969,-0.873639,-0.872969,-0.872299,-0.871629,-0.871629,-0.87096,-0.86962,-0.866941,-0.867611,-0.865601,-0.864262,-0.860912,-0.858903,-0.857563,-0.856224,-0.853545,-0.856224,-0.855554,-0.854884,-0.855554,-0.858233,-0.857563,-0.858233,-0.857563,-0.856894,-0.856894,-0.858233,-0.856894,-0.858233,-0.859573,-0.859573,-0.79929,-0.740347,-0.681404,-0.621122,-0.562179,-0.502566,-0.443623,-0.38401,-0.325068,-0.263445,-0.203833,-0.145559,-0.084607,-0.025664,0.033279,0.091552,0.149825,0.210777,0.269051,0.328663,0.388276,0.448559,0.507502,0.567114,0.626057,0.68634,0.747292,0.808245,2
0.484654,0.584173,0.591054,0.594142,0.595995,0.59701,0.597848,0.598289,0.59873,0.599039,0.599348,0.606406,0.631947,0.619948,0.598245,0.56269,0.521488,0.478169,0.433703,0.38937,0.341948,0.29735,0.252884,0.208286,0.163687,0.119089,0.074888,0.030554,-0.013912,-0.05851,-0.103108,-0.147839,-0.19257,-0.233904,-0.180659,-0.122915,-0.063627,-0.003634,0.056669,0.117633,0.178333,0.239297,0.300261,0.334713,0.34883,0.354344,0.356152,0.356417,0.356285,0.356152,0.35602,0.35602,0.356152,0.356285,0.356417,0.356682,0.356814,0.356814,0.356417,0.356152,0.35602,0.356285,0.356549,0.356682,0.356946,0.357211,0.357343,0.357608,0.357608,0.35774,0.358005,0.358005,0.358137,0.35827,0.35827,0.358402,0.358402,0.358402,0.358402,0.358402,0.358534,0.358667,0.358799,0.358799,0.358534,0.358402,0.358402,0.358402,0.358667,0.358799,0.358932,0.358799,0.318833,0.275337,0.231136,0.186935,0.142601,0.098268,0.054066,0.009733,-0.034469,-0.07867,-0.123003,-0.167337,-0.211538,-0.255872,-0.300073,-0.344274,-0.388476,-0.432809,-0.477143,-0.521344,-0.565545,-0.609747,-0.653816,-0.697884,-0.741821,-0.785758,-0.829959,-0.87416,-0.918494,2
0.352566,0.458408,0.566292,0.674856,0.783012,0.79449,0.798709,0.800887,0.802202,0.803064,0.803654,0.769674,0.747035,0.684202,0.627402,0.566247,0.515435,0.467936,0.423203,0.377065,0.330609,0.284697,0.23883,0.19065,0.144194,0.098056,0.052053,0.006051,-0.039952,-0.085818,-0.131821,-0.177823,-0.223826,-0.269828,-0.315559,-0.361425,-0.406702,-0.355164,-0.296368,-0.235531,-0.173831,-0.111678,-0.049116,0.013445,0.076143,0.138841,0.174726,0.202038,0.21465,0.2215,0.225129,0.228169,0.229621,0.230075,0.230347,0.230619,0.230891,0.231163,0.231436,0.231708,0.231844,0.231844,0.23198,0.232116,0.232252,0.232388,0.232252,0.232252,0.232252,0.232252,0.232252,0.232252,0.232116,0.23198,0.231844,0.231844,0.231844,0.231708,0.231708,0.231708,0.231708,0.231844,0.231844,0.231844,0.231844,0.231844,0.231844,0.231708,0.231572,0.231572,0.231299,0.231027,0.231027,0.230891,0.230755,0.230619,0.230483,0.230347,0.230347,0.230211,0.230211,0.230075,0.230075,0.229938,0.188972,0.14424,0.099099,0.053822,0.008546,-0.036595,-0.081735,-0.127012,-0.172288,-0.217565,-0.262842,-0.308118,-0.353395,-0.398672,-0.443948,-0.489089,-0.534229,2
-0.558462,-0.488534,-0.418606,-0.348678,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.348563,-0.41366,-0.483588,-0.489339,-0.49532,-0.50176,-0.508086,-0.514182,-0.520507,-0.526833,-0.533044,-0.539255,-0.545235,-0.551216,-0.557197,-0.493364,-0.429417,-0.36547,-0.301522,-0.237575,-0.173628,-0.109565,-0.045503,0.01856,0.082622,0.146684,0.210747,0.274924,0.339101,0.403049,0.466996,0.531058,0.595121,0.659183,0.72313,0.72313,0.723245,0.723821,0.724166,0.724281,0.724626,0.724856,0.725086,0.725431,0.725431,0.725431,0.725431,0.725431,0.725431,0.725431,0.725431,0.725431,0.725431,0.725316,0.725201,0.725086,0.724971,0.724856,0.724741,0.724511,0.724281,0.724281,0.724281,0.724166,0.724051,0.723936,0.723821,0.723706,0.723476,0.72336,0.723245,0.72313,0.723015,0.7229,0.722785,0.722555,0.722555,0.722555,0.722555,0.722555,0.722555,0.722555,0.722555,0.722555,0.722555,0.722555,0.661483,0.597651,0.533704,0.469756,0.405809,0.341862,0.277914,0.213967,0.15002,0.086072,0.022125,-0.041822,-0.10577,-0.169717,2
0.49269,0.501912,0.504791,0.506635,0.507625,0.50848,0.509064,0.509379,0.509559,0.509874,0.537091,0.543568,0.576543,0.563857,0.53898,0.499257,0.4585,0.414189,0.367854,0.318909,0.272709,0.227498,0.182287,0.137122,0.091956,0.04607,0.001174,-0.044576,-0.090057,-0.136122,-0.181468,-0.226814,-0.268291,-0.217322,-0.15857,-0.098694,-0.037783,0.023847,0.085478,0.147378,0.209279,0.271314,0.306448,0.334114,0.341042,0.3477,0.352019,0.354763,0.355213,0.355348,0.355483,0.355483,0.355483,0.355618,0.355618,0.355753,0.355888,0.356023,0.356158,0.356427,0.356697,0.357147,0.357282,0.357012,0.356607,0.356472,0.356472,0.356922,0.357327,0.357327,0.357597,0.357732,0.358137,0.358407,0.358677,0.359082,0.359486,0.359621,0.359891,0.359891,0.359711,0.359711,0.359441,0.359441,0.359307,0.359037,0.359037,0.359441,0.359576,0.359846,0.359846,0.359711,0.359711,0.359576,0.318954,0.274328,0.229702,0.185076,0.140136,0.09506,0.049849,0.004773,-0.040303,-0.085378,-0.130589,-0.1758,-0.221011,-0.266221,-0.311432,-0.356373,-0.401449,-0.44639,-0.491016,-0.535956,-0.580762,-0.625703,-0.670644,-0.71545,-0.760391,-0.805736,-0.850812,2
0.466952,0.572528,0.590901,0.595606,0.597936,0.599236,0.600267,0.600984,0.601432,0.601745,0.602059,0.599639,0.612276,0.591484,0.56249,0.528389,0.489403,0.445397,0.400093,0.354923,0.30787,0.261849,0.21641,0.171105,0.125801,0.08063,0.03546,-0.009844,-0.055149,-0.100319,-0.145489,-0.190928,-0.236233,-0.281269,-0.237981,-0.180756,-0.120843,-0.060034,0.001314,0.062975,0.124904,0.186834,0.248764,0.284613,0.312576,0.326915,0.335967,0.337536,0.338118,0.338253,0.338387,0.338522,0.338522,0.338387,0.338387,0.338387,0.338387,0.338387,0.338253,0.338118,0.338118,0.337984,0.337984,0.338118,0.338118,0.338118,0.338118,0.337984,0.337849,0.337849,0.337715,0.337581,0.337446,0.337446,0.337446,0.337446,0.337446,0.337446,0.337581,0.337715,0.337849,0.337715,0.337849,0.337849,0.337849,0.337984,0.337849,0.337849,0.337715,0.337715,0.337849,0.337984,0.337984,0.337984,0.336684,0.294517,0.250198,0.20561,0.160888,0.1163,0.071578,0.026856,-0.017866,-0.062588,-0.10731,-0.152032,-0.196754,-0.241476,-0.286198,-0.33092,-0.375642,-0.420364,-0.465086,-0.50954,-0.554262,-0.598984,-0.643706,-0.688428,-0.733015,-0.777737,-0.822325,2
-0.596611,-0.56608,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.56194,-0.626328,-0.647471,-0.648579,-0.638452,-0.621449,-0.598828,-0.572881,-0.544198,-0.513076,-0.480402,-0.446175,-0.411431,-0.375947,-0.314294,-0.248502,-0.182783,-0.117139,-0.051716,0.013411,0.078391,0.143444,0.208349,0.273255,0.338012,0.40277,0.467527,0.531989,0.596377,0.660765,0.724931,0.789171,0.853485,0.917578,0.930958,0.933989,0.935689,0.936207,0.936133,0.935541,0.934506,0.93288,0.931106,0.92911,0.927557,0.925931,0.924748,0.923344,0.922013,0.920756,0.919869,0.919426,0.919721,0.920978,0.923713,0.926301,0.927705,0.928592,0.929036,0.929553,0.930145,0.930514,0.931032,0.931402,0.931697,0.932215,0.932658,0.933102,0.933619,0.934063,0.93458,0.935172,0.935615,0.936133,0.936502,0.936798,0.936798,0.872558,0.807948,0.74356,0.679172,0.614784,0.550249,0.485565,0.42029,0.35398,0.286339,0.218847,0.152684,0.08704,0.021839,-0.043141,-0.10812,-0.172877,-0.237561,-0.302171,-0.366781,-0.43139,-0.496,-0.560536,-0.625145,2
-0.530964,-0.462324,-0.393683,-0.325043,-0.324817,-0.324704,-0.324591,-0.324479,-0.324366,-0.324366,-0.324253,-0.32414,-0.324027,-0.324027,-0.323914,-0.323914,-0.323801,-0.323801,-0.323914,-0.323914,-0.323801,-0.323688,-0.323688,-0.337461,-0.342768,-0.348977,-0.355186,-0.361169,-0.367153,-0.373362,-0.379233,-0.385216,-0.3912,-0.397183,-0.403054,-0.408924,-0.34638,-0.28361,-0.220841,-0.158071,-0.095301,-0.032419,0.030464,0.093121,0.155778,0.218547,0.281317,0.344087,0.406856,0.469626,0.532509,0.595278,0.658048,0.720818,0.783587,0.791151,0.7907,0.791151,0.79149,0.791603,0.791716,0.791829,0.791829,0.791829,0.791829,0.791829,0.791716,0.791603,0.79149,0.791377,0.791264,0.791151,0.791039,0.791039,0.790813,0.790813,0.790813,0.790813,0.7907,0.790474,0.790361,0.790248,0.790135,0.790023,0.78991,0.789797,0.789684,0.789571,0.789458,0.789345,0.789232,0.789119,0.789006,0.789006,0.789006,0.789006,0.789006,0.789006,0.789006,0.789006,0.789006,0.729059,0.666402,0.603746,0.541089,0.478319,0.415662,0.353005,0.290349,0.227692,0.165035,0.102491,0.039834,-0.022823,-0.085479,-0.148136,-0.210793,-0.27345,-0.336107,-0.398764,-0.46142,2
0.32442,0.271983,0.273293,0.274604,0.275915,0.277226,0.278537,0.279848,0.281159,0.28247,0.283781,0.285092,0.286403,0.287714,0.289025,0.290335,0.291646,0.292957,0.290335,0.291646,0.294268,0.43847,0.549899,0.557764,0.557764,0.557764,0.561697,0.564319,0.569563,0.570873,0.576117,0.58005,0.581361,0.582672,0.531546,0.479109,0.427983,0.375546,0.32442,0.273293,0.222167,0.16973,0.119915,0.0701,0.020285,-0.02953,-0.079345,-0.129161,-0.180287,-0.231413,-0.278606,-0.329732,-0.382169,-0.61027,-0.717766,-0.721699,-0.719077,-0.715144,-0.713833,-0.715144,-0.716455,-0.713833,-0.715144,-0.716455,-0.716455,-0.716455,-0.717766,-0.719077,-0.720388,-0.720388,-0.721699,-0.72301,-0.724321,-0.725632,-0.729564,-0.732186,-0.734808,-0.73743,-0.738741,-0.740052,-0.740052,-0.740052,-0.741363,-0.742674,-0.742674,-0.742674,-0.743985,-0.743985,-0.743985,-0.745296,-0.746606,-0.746606,-0.746606,-0.746606,-0.746606,-0.745296,-0.743985,-0.742674,-0.741363,-0.688926,-0.6378,-0.586674,-0.535547,-0.484421,-0.433295,-0.380858,-0.328421,-0.277295,-0.226169,-0.175043,-0.125228,-0.075413,-0.025598,0.024218,0.075344,0.12647,0.176285,0.2261,0.275915,0.32573,0.375546,2
-0.135072,-0.044638,0.044868,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.103831,0.067366,0.030901,-0.005211,-0.041057,-0.076639,-0.111999,-0.147138,-0.182012,-0.216754,-0.251363,-0.285795,-0.320182,-0.353465,-0.309486,-0.253086,-0.196687,-0.140199,-0.083578,-0.026869,0.029928,0.086814,0.143744,0.200807,0.257914,0.315109,0.372392,0.42972,0.487092,0.544553,0.602057,0.659606,0.670612,0.674369,0.678038,0.681441,0.684623,0.687585,0.690369,0.692933,0.69532,0.697662,0.699917,0.702038,0.704116,0.706061,0.707873,0.709597,0.71132,0.712912,0.714414,0.715696,0.716757,0.716978,0.715873,0.713088,0.708978,0.703541,0.696557,0.689441,0.682104,0.67459,0.667076,0.659518,0.651871,0.644136,0.636533,0.628887,0.621196,0.613461,0.605682,0.597947,0.590123,0.582167,0.574167,0.566078,0.508087,0.44992,0.391796,0.333673,0.275549,0.21747,0.159347,0.101356,0.043498,-0.013609,-0.069434,-0.123712,-0.176708,-0.228467,-0.278767,-0.328978,-0.379013,-0.428959,-0.47895,-0.528941,-0.578931,-0.628922,-0.678956,-0.729035,2
-0.559416,-0.530609,-0.526647,-0.52658,-0.52658,-0.52658,-0.52658,-0.52658,-0.52658,-0.52658,-0.52658,-0.52658,-0.526513,-0.526513,-0.526513,-0.526513,-0.526513,-0.52658,-0.526513,-0.526513,-0.48065,-0.480314,-0.48488,-0.479172,-0.465608,-0.444926,-0.419879,-0.391139,-0.360452,-0.32775,-0.29384,-0.259123,-0.2234,-0.187005,-0.125898,-0.060898,0.003767,0.068433,0.133098,0.197695,0.262293,0.326891,0.391489,0.45602,0.520484,0.584947,0.649344,0.713673,0.778002,0.842264,0.906392,0.970722,0.989053,0.992209,0.99409,0.994761,0.994895,0.994425,0.993284,0.991739,0.990396,0.988919,0.987509,0.9863,0.985226,0.984219,0.98348,0.982809,0.98254,0.982473,0.98301,0.984017,0.985763,0.987778,0.989591,0.991135,0.992209,0.993015,0.99362,0.99409,0.994493,0.994895,0.995298,0.995433,0.995634,0.995634,0.995567,0.995701,0.995768,0.995903,0.996104,0.941512,0.877384,0.813256,0.749128,0.685,0.620738,0.556476,0.492214,0.427817,0.363286,0.298487,0.233016,0.167075,0.100329,0.033246,-0.033702,-0.100314,-0.166524,-0.232532,-0.298271,-0.363877,-0.429482,-0.495087,-0.560692,-0.62623,-0.691768,-0.757239,-0.822777,-0.888449,-0.954122,2
-0.272277,-0.276386,-0.274356,-0.276493,-0.273663,-0.278541,-0.262636,-0.195023,-0.136275,-0.072988,-0.01282,0.050025,0.110548,0.173963,0.230288,0.223746,0.218256,0.21232,0.206368,0.200789,0.194157,0.18941,0.18165,0.178788,0.16702,0.181684,0.250195,0.30847,0.372194,0.432617,0.49495,0.556353,0.61788,0.679903,0.740652,0.803851,0.863055,0.92939,0.975288,0.969341,0.972193,0.970769,0.971987,0.971306,0.971636,0.971477,0.971768,0.97183,0.972031,0.972223,0.972389,0.972641,0.972911,0.973146,0.973204,0.973202,0.973207,0.973198,0.973176,0.973063,0.972937,0.972857,0.972856,0.972721,0.972839,0.972857,0.973,0.972881,0.973096,0.972802,0.973476,0.971079,0.910891,0.849122,0.787547,0.72584,0.664196,0.602499,0.540843,0.47917,0.417489,0.355729,0.2941,0.232441,0.170695,0.108907,0.047309,-0.014219,-0.075775,-0.137299,-0.198845,-0.260387,-0.321923,-0.383455,-0.445031,-0.506565,-0.568228,-0.62977,-0.691526,-0.753076,-0.814926,-0.87629,-0.938614,-0.997864,-0.999321,-0.999205,-0.999281,-0.999216,-0.999229,-0.999185,-0.999175,-0.999151,-0.999163,-0.999114,-0.999184,-0.999103,-0.999266,-0.999028,-0.999427,-0.998819,-0.999984,1
-0.253456,-0.253344,-0.253231,-0.253118,-0.253118,-0.253118,-0.253118,-0.253118,-0.253118,-0.253118,-0.253118,-0.253118,-0.253118,-0.253118,-0.253118,-0.253005,-0.253005,-0.253005,-0.189733,-0.195947,-0.201935,-0.20781,-0.213686,-0.219674,-0.225662,-0.23165,-0.237639,-0.243401,-0.249163,-0.255151,-0.26114,-0.267128,-0.208262,-0.146459,-0.084769,-0.022966,0.03895,0.100866,0.16267,0.224473,0.286276,0.348192,0.410108,0.472024,0.533827,0.595744,0.65766,0.719463,0.781379,0.843295,0.841939,0.842278,0.842391,0.842617,0.842617,0.842843,0.843069,0.843182,0.843182,0.843069,0.842956,0.842956,0.842956,0.843069,0.843182,0.843182,0.843408,0.843408,0.843408,0.843295,0.843295,0.843408,0.843521,0.843521,0.843521,0.843521,0.843634,0.843634,0.843634,0.843634,0.843634,0.843634,0.843634,0.843521,0.843521,0.843408,0.843408,0.843295,0.843182,0.843069,0.843069,0.781492,0.719689,0.657773,0.595969,0.534053,0.472137,0.410221,0.348192,0.286276,0.22436,0.162557,0.100753,0.038837,-0.023079,-0.084995,-0.146911,-0.208827,-0.270743,-0.332659,-0.394576,-0.456492,-0.518408,-0.580324,-0.64224,-0.704156,-0.766072,-0.827988,-0.889905,-0.951821,-1.013737,2
0.857946,0.848099,0.84752,0.84752,0.84752,0.84752,0.84752,0.84694,0.84752,0.84752,0.848099,0.848099,0.848678,0.849257,0.848678,0.848678,0.848678,0.848099,0.848099,0.864897,0.824928,0.80002,0.76121,0.716027,0.66737,0.616974,0.56542,0.513286,0.460573,0.407281,0.353989,0.300697,0.246826,0.192955,0.128657,0.06378,-0.001098,-0.065396,-0.130273,-0.19515,-0.260606,-0.326063,-0.392099,-0.458134,-0.52417,-0.590206,-0.655662,-0.721119,-0.786575,-0.851453,-0.917488,-1.000323,-1.026389,-1.03334,-1.037975,-1.042029,-1.046084,-1.04956,-1.052456,-1.055352,-1.058249,-1.061145,-1.064041,-1.066938,-1.069834,-1.07273,-1.075047,-1.077364,-1.079681,-1.081998,-1.083736,-1.085474,-1.086632,-1.086632,-1.084895,-1.082578,-1.079102,-1.073889,-1.068096,-1.061724,-1.055352,-1.04898,-1.042029,-1.035078,-1.028127,-1.021176,-1.014225,-1.007274,-0.999743,-0.992213,-0.984683,-0.977152,-0.969622,-0.962091,-0.954561,-0.887367,-0.820172,-0.753557,-0.686363,-0.619748,-0.552554,-0.48536,-0.418165,-0.350971,-0.284356,-0.2189,-0.154602,-0.090883,-0.028323,0.0325,0.092743,0.152407,0.21207,0.271734,0.331398,0.391062,0.450726,0.51039,0.570054,0.629718,0.689381,2
-0.624002,-0.553942,-0.483882,-0.480776,-0.480661,-0.480661,-0.480661,-0.480661,-0.480661,-0.480661,-0.480661,-0.480661,-0.480661,-0.480661,-0.480661,-0.480661,-0.480661,-0.480776,-0.480776,-0.480661,-0.480546,-0.480431,-0.415778,-0.42268,-0.428892,-0.43499,-0.440972,-0.446954,-0.453051,-0.459033,-0.465015,-0.470882,-0.47675,-0.482732,-0.488599,-0.427627,-0.363664,-0.299586,-0.235508,-0.171315,-0.107352,-0.043389,0.020689,0.084767,0.148845,0.212923,0.277001,0.341079,0.405157,0.469351,0.533429,0.597392,0.661355,0.725318,0.724742,0.725087,0.725433,0.725663,0.725778,0.725893,0.726008,0.726123,0.726238,0.726238,0.726238,0.726238,0.726123,0.726123,0.726123,0.726123,0.726123,0.726008,0.726123,0.726238,0.726353,0.726353,0.726353,0.726353,0.726353,0.726353,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726353,0.726353,0.726353,0.726353,0.726353,0.726353,0.726353,0.726353,0.726353,0.726238,0.662505,0.598542,0.534464,0.470501,0.406423,0.34246,0.278382,0.214304,0.150226,0.086148,0.02207,-0.042008,-0.106086,-0.170164,2
-0.31632,-0.223784,-0.131248,-0.039707,0.050703,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.052105,0.076889,0.096654,0.059205,0.02144,-0.01628,-0.053864,-0.091222,-0.128354,-0.165259,-0.201939,-0.238483,-0.274891,-0.311028,-0.345989,-0.379955,-0.324823,-0.268243,-0.211573,-0.154857,-0.098006,-0.041064,0.015968,0.07309,0.130213,0.187471,0.244774,0.302168,0.359698,0.417228,0.474848,0.532513,0.590178,0.623104,0.633642,0.636401,0.639521,0.642642,0.645718,0.648567,0.651281,0.653813,0.65612,0.658381,0.660507,0.662407,0.664171,0.665844,0.667698,0.669553,0.671226,0.672809,0.674256,0.675568,0.676744,0.677739,0.678282,0.677648,0.675206,0.671362,0.66598,0.660055,0.653768,0.647301,0.640788,0.63423,0.627627,0.620933,0.614239,0.6075,0.600716,0.593977,0.587148,0.580273,0.573353,0.566298,0.559242,0.552187,0.545177,0.538392,0.487466,0.429032,0.370688,0.31239,0.254091,0.195838,0.13763,0.079513,0.021847,-0.034778,-0.089639,-0.143188,-0.195336,-0.246941,-0.298274,-0.349472,-0.400624,-0.451777,-0.502929,-0.554082,2
-0.464624,-0.464554,-0.464624,-0.464624,-0.464693,-0.464693,-0.464763,-0.464763,-0.464763,-0.464763,-0.464832,-0.464832,-0.464832,-0.464832,-0.464902,-0.464832,-0.464832,-0.464763,-0.418587,-0.413372,-0.415945,-0.413858,-0.404192,-0.387015,-0.365944,-0.3407,-0.312814,-0.283259,-0.251756,-0.21928,-0.185552,-0.151407,-0.090419,-0.025189,0.040111,0.105272,0.170293,0.235106,0.300059,0.364454,0.428711,0.492829,0.556738,0.620507,0.684208,0.747839,0.81133,0.874752,0.938175,1.001527,1.018704,1.021625,1.021973,1.021486,1.020095,1.01787,1.015436,1.012584,1.009664,1.006882,1.004031,1.001388,0.998815,0.996729,0.99499,0.99346,0.992278,0.991513,0.99207,0.994086,0.996729,0.999302,1.001666,1.003892,1.006326,1.00876,1.011194,1.013697,1.01627,1.018704,1.021208,1.023711,1.026145,1.028231,1.030318,1.032195,0.978509,0.915434,0.85243,0.789355,0.726072,0.662719,0.599297,0.535805,0.472244,0.408613,0.344913,0.281213,0.217165,0.152769,0.08726,0.020431,-0.047095,-0.114063,-0.180684,-0.247027,-0.313301,-0.379435,-0.4455,-0.511565,-0.57756,-0.643416,-0.709272,-0.775128,-0.840845,-0.906215,-0.971654,-1.036953,-1.04655,-1.04655,-1.04655,2
-0.393944,-0.32536,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.322427,-0.32254,-0.322652,-0.259483,-0.266138,-0.272342,-0.278321,-0.284412,-0.290391,-0.296369,-0.302348,-0.308214,-0.314192,-0.320058,-0.326037,-0.331902,-0.337655,-0.27787,-0.215151,-0.152433,-0.089714,-0.026883,0.035836,0.098667,0.161273,0.223878,0.286484,0.34909,0.411808,0.474527,0.537245,0.599964,0.662682,0.725514,0.788232,0.787781,0.788232,0.788571,0.788796,0.789022,0.789135,0.789248,0.78936,0.78936,0.789473,0.789473,0.789473,0.789473,0.78936,0.78936,0.78936,0.78936,0.78936,0.789248,0.789135,0.788909,0.788909,0.788909,0.788909,0.788909,0.788796,0.788683,0.788571,0.788458,0.788345,0.788232,0.788232,0.788119,0.788007,0.787781,0.787555,0.787443,0.787443,0.78733,0.787217,0.787104,0.786879,0.786766,0.786653,0.78654,0.786427,0.723822,0.661103,0.598385,0.535666,0.472948,0.410342,0.347736,0.285131,0.222525,0.159919,0.097313,0.034708,-0.027898,-0.090504,-0.153109,-0.215715,-0.278321,-0.340927,-0.403532,-0.466138,-0.528631,-0.591124,-0.653729,2
0.383802,0.383802,0.382043,0.382043,0.382043,0.382043,0.382043,0.382043,0.380284,0.380284,0.378524,0.378524,0.376765,0.375006,0.373247,0.371487,0.369728,0.531582,0.624824,0.454174,0.436581,0.441859,0.448896,0.455933,0.455933,0.459452,0.464729,0.473526,0.482322,0.4876,0.492878,0.496397,0.499915,0.454174,0.410192,0.362691,0.316949,0.271208,0.225466,0.179725,0.135743,0.090001,0.046019,-0.001482,-0.047223,-0.091205,-0.135187,-0.180929,-0.224911,-0.430747,-0.567972,-0.583805,-0.587324,-0.590842,-0.59612,-0.601398,-0.599639,-0.601398,-0.606676,-0.610195,-0.613713,-0.613713,-0.613713,-0.611954,-0.610195,-0.608435,-0.608435,-0.604917,-0.604917,-0.604917,-0.604917,-0.603157,-0.603157,-0.603157,-0.603157,-0.603157,-0.599639,-0.599639,-0.601398,-0.601398,-0.603157,-0.604917,-0.606676,-0.606676,-0.608435,-0.610195,-0.611954,-0.613713,-0.615473,-0.617232,-0.618991,-0.62251,-0.626028,-0.629547,-0.633065,-0.636584,-0.640103,-0.643621,-0.64538,-0.648899,-0.650658,-0.652418,-0.608435,-0.566212,-0.52223,-0.478248,-0.434266,-0.388525,-0.346302,-0.302319,-0.256578,-0.210837,-0.165095,-0.119354,-0.073612,-0.02963,0.016111,0.061853,0.107594,0.153336,0.199077,2
