@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute target {1,2,3,4,5}

@data
1.987605,1.036455,-0.994687,-2.281462,-2.59952,-1.746304,-0.924928,-0.527733,0.271643,0.237484,0.202394,0.153269,-0.035351,0.021532,0.058355,0.035369,-0.066331,-0.09817,-0.063034,-0.182989,-0.232047,-0.246144,-0.310863,-0.380558,-0.315798,-0.541773,-0.468507,-0.607014,-0.555622,-0.708434,-0.637676,-0.670823,-0.681629,-0.559773,-0.454605,-0.357401,-0.271404,-0.177094,-0.144046,-0.150129,-0.042674,-0.019641,-0.055837,0.068492,0.060224,0.131474,0.099771,0.089498,0.145695,0.026113,0.175232,0.17011,0.201393,0.218702,0.152222,0.222512,0.248326,0.275763,0.261381,0.406586,0.378208,0.394853,0.276818,0.413068,0.396202,0.326493,0.227945,0.326341,0.340019,0.26337,0.249659,0.178339,0.355414,0.232637,0.266121,0.254677,0.228689,0.138423,0.208337,0.255097,0.232933,0.427908,0.651854,0.77943,0.850449,0.963113,1.333183,1.341236,1.421525,0.984945,0.933972,0.719138,0.315452,-0.199016,-0.427291,-0.435916,-0.567843,-0.568526,-0.557486,-0.543199,-0.432693,-0.547463,-0.582005,-0.549479,-0.549837,-0.572947,-0.472625,-0.15623,-0.163366,0.369345,0.532596,0.55024,0.360289,1
0.588119,-1.400467,-2.145051,-2.365029,-2.137538,-1.307119,-0.813241,-0.603761,0.028589,-0.030495,-0.123541,-0.144745,-0.228325,-0.199543,-0.145355,-0.120997,-0.145896,-0.208566,-0.184189,-0.198242,-0.221112,-0.240129,-0.188368,-0.244197,-0.214398,-0.311927,-0.373685,-0.283429,-0.241613,-0.277468,-0.372388,-0.281401,-0.20685,-0.125673,-0.045862,-0.149729,-0.094321,-0.013304,0.010094,0.017926,0.114131,0.060979,-0.043713,-0.081423,0.026851,-0.015842,0.115624,0.115003,0.103712,0.105657,-0.010625,0.137313,0.170023,0.200254,0.206112,0.219663,0.278106,0.346671,0.357403,0.317498,0.317878,0.370342,0.290631,0.239786,0.290627,0.296924,0.259747,0.273734,0.306573,0.301707,0.281583,0.234478,0.311966,0.219877,0.254305,0.202672,0.173131,0.336092,0.472037,0.561209,0.660089,0.927317,1.161468,1.339095,1.293567,1.128869,1.006908,0.717428,0.464553,0.12454,-0.066112,-0.218957,-0.138917,-0.292782,-0.196074,-0.162393,-0.215481,-0.385626,-0.282953,-0.226751,-0.243063,-0.237056,-0.132088,0.176876,0.694054,0.628028,0.910074,0.706555,0.205855,-0.179225,0.169879,-0.321334,-1.991813,1
-0.495629,-1.937684,-2.398214,-2.817703,-2.775854,-1.920354,-1.119164,-0.732579,-0.241683,-0.122146,-0.211551,-0.238306,-0.281585,-0.180849,-0.254664,-0.212149,-0.25773,-0.145918,-0.190145,-0.186141,-0.263894,-0.203613,-0.198223,-0.241717,-0.191153,-0.196023,-0.191924,-0.158758,-0.162167,-0.193405,-0.091977,-0.109253,-0.076126,-0.014958,-0.041115,0.028871,0.03845,0.039617,0.09681,0.079972,0.073695,0.111581,0.130368,0.024675,0.020328,0.01622,0.101172,0.091389,0.043606,-0.045302,0.072814,0.058757,0.042113,0.075543,0.129695,0.143505,0.128698,0.155073,0.21516,0.256385,0.260604,0.271897,0.351265,0.354466,0.365914,0.347434,0.349259,0.248217,0.320057,0.313024,0.283501,0.248855,0.267901,0.261234,0.245452,0.338185,0.414302,0.512029,0.577463,0.798256,0.937575,1.021983,1.189319,1.11298,1.060798,1.010438,0.84049,0.715229,0.496464,0.374256,0.117114,-0.0518,-0.058966,-0.063499,-0.089827,-0.081751,-0.03527,-0.112936,-0.12839,-0.124857,-0.001457,-0.075052,-0.070599,0.057883,0.511339,0.957335,0.88964,0.706894,0.349505,-0.220649,-0.616387,-0.354679,-0.467281,1
-0.258608,-2.689022,-2.931182,-2.500663,-1.628368,-0.860198,-0.676988,-0.206498,-0.201777,-0.282186,-0.227796,-0.194081,-0.123073,-0.198103,-0.188629,-0.187667,-0.17646,-0.277467,-0.348694,-0.315717,-0.322301,-0.310551,-0.454625,-0.384561,-0.384624,-0.436395,-0.526324,-0.514946,-0.503666,-0.573312,-0.526481,-0.489073,-0.417427,-0.3515,-0.287351,-0.224507,-0.159618,-0.057284,-0.104005,-0.035528,-0.008019,-0.050406,-0.018607,-0.001701,-0.016516,0.040268,-0.015818,0.025012,0.03031,0.061158,-0.01838,0.110147,0.161267,0.17812,0.276835,0.313837,0.293358,0.308423,0.356268,0.326557,0.379347,0.346006,0.226126,0.314684,0.329857,0.271409,0.27322,0.210789,0.245904,0.237207,0.21705,0.228751,0.205545,0.215452,0.212342,0.110376,0.181504,0.152504,0.182436,0.227145,0.355722,0.620674,0.716344,0.819194,0.932751,1.179864,1.117214,0.986362,0.888519,0.72598,0.488021,0.214685,0.036942,-0.017076,-0.063575,-0.042283,-0.08131,-0.08112,-0.009031,0.006025,-0.045932,-0.052819,-0.009932,0.046716,0.109854,0.563442,1.012708,0.979371,0.890315,0.758929,0.722477,0.700756,-0.052298,1
-0.077063,-1.459157,-2.267086,-2.160517,-1.665651,-0.908633,-0.825496,-0.320539,-0.237331,-0.299389,-0.335388,-0.3046,-0.21781,-0.293652,-0.365467,-0.382663,-0.359835,-0.307814,-0.401568,-0.420799,-0.410819,-0.58336,-0.53944,-0.579627,-0.638859,-0.685838,-0.664916,-0.699886,-0.741015,-0.828168,-0.644684,-0.631087,-0.626975,-0.571805,-0.548667,-0.436187,-0.386723,-0.200411,-0.262838,-0.222317,-0.105476,-0.134881,-0.260772,-0.149813,-0.087249,-0.16409,-0.11862,0.031288,0.072693,0.044861,-0.041911,0.188703,0.157719,0.126686,0.31156,0.282204,0.25146,0.312018,0.430232,0.439137,0.332938,0.354334,0.316491,0.308094,0.392621,0.349085,0.324348,0.133257,0.220248,0.305314,0.261709,0.188132,0.389652,0.245249,0.303063,0.229403,0.282907,0.267161,0.29181,0.326682,0.845801,0.930764,1.017417,1.203542,1.331401,1.214052,1.112508,1.002786,0.771558,0.654425,0.376047,0.107787,0.232843,-0.014038,-0.094174,-0.071856,0.052974,-0.063102,-0.06085,-0.046837,-0.154835,-0.007782,-0.067938,0.020754,0.346326,1.028051,1.071888,0.991017,1.082009,0.730311,0.578646,0.737171,0.247169,1
-0.416882,-2.280589,-2.77263,-2.428617,-1.724669,-0.932523,-0.775689,-0.3511,-0.26886,-0.292182,-0.278489,-0.259481,-0.258284,-0.29482,-0.300955,-0.297244,-0.34485,-0.333018,-0.315564,-0.35466,-0.342663,-0.421347,-0.395951,-0.4711,-0.521976,-0.554965,-0.55777,-0.566272,-0.527664,-0.569336,-0.590093,-0.527209,-0.521143,-0.470667,-0.418422,-0.361279,-0.245988,-0.175266,-0.106129,-0.069004,-0.051892,-0.022152,0.042976,-0.068237,-0.023987,-0.020018,0.014017,-0.016696,0.017409,0.009399,0.042047,0.192218,0.145646,0.199342,0.179883,0.202785,0.207438,0.272816,0.397511,0.336521,0.325688,0.324512,0.331339,0.39739,0.288779,0.286616,0.280339,0.287048,0.268671,0.274118,0.255877,0.217913,0.310583,0.256186,0.313558,0.176848,0.251185,0.364056,0.523551,0.629005,0.627504,0.905625,1.056607,1.083119,1.079743,1.037151,0.884298,0.757555,0.596132,0.333251,0.127694,-0.054754,-0.12285,-0.155363,-0.07998,-0.113313,0.007005,-0.003554,-0.029179,0.010848,-0.114068,-0.032798,0.035772,0.084025,0.265325,0.710983,0.851083,0.830757,0.933977,0.751166,0.88499,1.194787,0.931527,1
-0.211785,-1.042166,-1.809167,-2.138617,-2.480844,-2.2965,-1.521372,-1.090838,-0.723165,-0.214633,-0.154652,-0.17394,-0.115996,-0.320627,-0.1776,-0.137181,-0.092441,-0.147293,-0.198938,-0.198746,-0.190297,-0.203659,-0.193043,-0.191324,-0.190791,-0.15758,-0.243339,-0.2532,-0.201307,-0.154843,-0.408745,-0.297691,-0.295168,-0.183583,-0.168709,-0.100984,-0.061397,0.057876,0.0107,-0.055224,0.02923,0.099813,0.013064,-0.104901,-0.069673,-0.015416,-0.005907,-0.008861,-0.047098,-0.118045,-0.021386,-0.085003,-0.04766,-0.084642,0.04798,0.011048,0.071322,0.033303,0.01642,0.249844,0.29568,0.276422,0.317228,0.382575,0.392029,0.351808,0.283019,0.313913,0.454661,0.350131,0.410733,0.421077,0.428602,0.297685,0.333258,0.312338,0.523938,0.652782,0.689788,0.782832,0.908401,1.146642,1.305799,1.221929,1.126859,1.034068,0.839871,0.645685,0.564913,0.363604,0.101144,0.037868,-0.064406,-0.113619,-0.005976,0.074242,0.000295,-0.095817,-0.112187,-0.008809,-0.011367,0.097147,0.096368,0.527239,1.178084,1.054739,0.813832,0.521579,0.244785,-0.417679,-0.805404,-0.689605,-1.085344,1
-1.146328,-2.452994,-2.810785,-2.472379,-1.724149,-0.814456,-0.591793,-0.194924,-0.12822,-0.083088,-0.108556,-0.048941,-0.139523,-0.08881,-0.099257,-0.117073,-0.11998,-0.094315,-0.135384,-0.138253,-0.088901,-0.115305,-0.191859,-0.197167,-0.266002,-0.259457,-0.263426,-0.246202,-0.248743,-0.201485,-0.258141,-0.212597,-0.177796,-0.117892,-0.134098,-0.129564,-0.05469,0.02469,-0.111391,0.00784,0.054181,0.057615,0.028788,0.064496,0.098099,0.085861,-0.037333,-0.004128,0.0654,0.024598,-0.003996,-0.043406,0.070599,0.107554,0.109696,0.100897,0.119827,0.147393,0.105557,0.269737,0.275795,0.286204,0.313914,0.38795,0.301494,0.30809,0.308028,0.32289,0.248151,0.210283,0.227112,0.192609,0.271264,0.300052,0.344049,0.558009,0.592656,0.640265,0.807717,0.887799,0.997412,0.917729,0.937229,0.835374,0.716103,0.65335,0.496206,0.275879,0.134487,-0.002303,-0.074533,-0.07102,-0.029911,-0.094249,-0.062401,-0.0533,-0.081851,0.020663,-0.107972,-0.050036,-0.102039,0.082414,0.255872,0.59444,0.607685,0.636671,0.666162,0.449402,0.216368,0.182144,0.32935,-0.300731,-1.428967,1
1.338695,-0.393314,-1.236284,-1.626564,-1.454076,-0.53727,0.188231,0.528235,0.900461,0.809488,0.845636,0.802926,0.748433,0.731898,0.751429,0.727264,0.718398,0.637172,0.654914,0.575566,0.589287,0.444311,0.496763,0.404826,0.384859,0.273868,0.21087,0.262296,0.253294,0.170035,0.196657,0.236579,0.258781,0.207455,0.30875,0.213418,0.289934,0.301356,0.290926,0.34162,0.365412,0.366014,0.316964,0.269375,0.223664,0.192965,0.219213,0.201547,0.203494,0.161324,0.130647,0.093444,0.11203,0.116883,0.176643,0.11276,0.124908,0.109873,0.129941,0.11138,0.301782,0.286386,0.275404,0.205946,0.187811,0.161726,0.099447,0.137545,0.071031,0.087093,0.075484,-0.045585,-0.109924,-0.098972,-0.068017,-0.03006,0.125621,0.24816,0.326532,0.387351,0.632968,0.8555,0.844674,0.761408,0.743124,0.45211,0.210337,0.055754,-0.141604,-0.55825,-0.694453,-0.773844,-0.767898,-0.863032,-0.855074,-0.869326,-0.864732,-0.963836,-0.937611,-1.041048,-0.962124,-0.870412,-0.793571,-0.503335,0.083997,-0.139858,-0.564397,-0.892132,-1.180306,-1.5852,-1.501349,-1.651329,-2.875511,1
1.198505,0.275931,-1.325317,-2.197595,-2.697522,-1.767591,-1.089102,-0.517376,0.106064,-0.229429,-0.13048,-0.14765,-0.092835,-0.08742,-0.161224,-0.166842,-0.198441,-0.132862,-0.312589,-0.314934,-0.354614,-0.392325,-0.385058,-0.469301,-0.476771,-0.588202,-0.5667,-0.610477,-0.702181,-0.595666,-0.585881,-0.642138,-0.597478,-0.571551,-0.422962,-0.383385,-0.305948,-0.165387,-0.043096,-0.126228,-0.063845,-0.124667,0.046732,0.120693,0.061054,0.015454,0.115734,0.095348,0.089792,0.111597,0.203162,0.288472,0.249527,0.309255,0.347173,0.302719,0.445154,0.421928,0.480883,0.373032,0.457921,0.441964,0.457653,0.335076,0.470646,0.371491,0.307427,0.391951,0.332549,0.318045,0.31307,0.30629,0.232251,0.237036,0.226325,0.203147,0.201299,0.184826,0.169803,0.09215,0.134073,0.323843,0.48627,0.688437,0.783211,0.948199,1.218511,1.471329,1.439408,1.235945,1.119301,0.790787,0.514593,-0.055887,-0.348017,-0.388639,-0.40306,-0.350732,-0.349757,-0.319695,-0.450258,-0.326114,-0.318124,-0.282866,-0.372419,-0.139475,-0.133748,0.324613,0.361339,0.677352,0.534129,0.204087,0.017304,1
-0.042569,-2.525923,-2.822479,-2.721643,-1.610084,-0.80021,-0.661459,-0.22669,-0.141026,-0.128931,-0.132891,-0.129346,-0.163346,-0.185321,-0.10895,-0.162157,-0.169357,-0.120983,-0.14948,-0.166152,-0.186729,-0.215086,-0.222632,-0.260656,-0.258838,-0.350131,-0.290127,-0.323595,-0.348972,-0.370889,-0.328546,-0.327205,-0.297606,-0.250413,-0.108308,-0.118255,-0.02806,-0.080039,0.022918,0.011724,0.027513,0.011827,-0.010263,0.091447,0.090838,0.093694,0.042741,0.172851,0.084517,0.143044,0.16763,0.132575,0.235341,0.201555,0.301129,0.329915,0.342128,0.377868,0.347622,0.304294,0.345475,0.328499,0.302557,0.288154,0.254524,0.278021,0.271308,0.25476,0.2577,0.192736,0.183544,0.168087,0.207399,0.206851,0.197125,0.260091,0.169874,0.171909,0.188859,0.334139,0.492599,0.685286,0.831488,0.966375,1.272144,1.34811,1.232146,1.139026,0.952714,0.618053,0.370311,0.019452,-0.200419,-0.104099,-0.20082,-0.200213,-0.109028,-0.131749,-0.208236,-0.175107,-0.192755,-0.210692,-0.1942,-0.186148,-0.076532,0.258736,0.755665,0.712353,0.577651,0.10196,0.120114,0.157618,-1.271239,1
-1.268899,-2.645988,-2.80096,-2.334509,-1.345247,-0.898481,-0.515236,-0.275953,-0.19053,-0.262037,-0.187288,-0.149389,-0.191458,-0.305834,-0.15198,-0.208931,-0.167401,-0.201155,-0.1765,-0.213406,-0.13948,-0.282265,-0.321996,-0.329857,-0.359856,-0.365575,-0.379432,-0.369492,-0.365285,-0.357596,-0.33797,-0.336083,-0.365505,-0.124969,-0.085939,-0.176074,-0.102593,-0.081177,0.027341,-0.040028,-0.00962,0.101321,0.051399,-0.023247,0.037107,0.011728,-0.004631,0.064038,0.072477,0.075039,0.192721,0.181932,0.200372,0.209745,0.197212,0.368261,0.372195,0.49812,0.501602,0.442939,0.28098,0.379431,0.342612,0.341658,0.334466,0.338029,0.253676,0.31699,0.407747,0.241079,0.238547,0.240865,0.292163,0.313155,0.295158,0.261756,0.219914,0.218434,0.161233,0.171805,0.469709,0.567793,0.725249,0.845876,1.05511,1.251889,1.188238,1.083998,0.804781,0.647773,0.461057,0.208045,-0.034334,-0.136822,-0.118043,-0.110306,-0.045431,-0.122479,-0.126421,-0.074846,0.020219,-0.009098,-0.112953,-0.041191,0.292663,1.079801,1.210513,0.877359,0.514462,-0.053232,-0.57664,-0.48013,-1.068004,1
-1.026011,-0.771685,-1.774483,-2.192333,-2.417182,-2.340074,-1.642775,-1.37319,-0.891634,-0.574349,-0.554102,-0.54638,-0.469229,-0.512217,-0.423453,-0.386911,-0.30489,-0.248636,-0.336257,-0.32423,-0.382188,-0.239609,-0.260411,-0.259832,-0.244878,-0.231902,-0.313498,-0.360824,-0.329392,-0.287667,-0.180306,-0.29048,-0.23438,-0.287396,-0.242931,-0.196466,-0.049341,-0.111231,-0.074665,0.018571,0.103601,0.147179,0.186627,0.195983,0.244589,0.296338,0.222738,0.32389,0.332993,0.326515,0.282312,0.2862,0.381267,0.368328,0.398498,0.403954,0.478369,0.490163,0.518605,0.516609,0.584372,0.589401,0.535029,0.668048,0.631134,0.635467,0.620302,0.578737,0.580544,0.441108,0.412307,0.317835,0.260056,0.27202,0.285306,0.279245,0.294855,0.219608,0.222493,0.291509,0.359477,0.343489,0.439343,0.567678,0.713644,0.740393,0.941559,0.932634,0.905004,0.793634,0.666945,0.48267,0.364069,0.104721,-0.08466,-0.07551,-0.11486,-0.130309,-0.11496,-0.144852,-0.228172,-0.222995,-0.161407,-0.153531,-0.209009,-0.134884,0.235445,0.445231,0.483434,0.521385,0.198279,-0.101383,0.082212,1
0.381371,-1.85215,-2.736771,-2.58519,-2.052893,-0.983797,-0.731215,-0.30568,-0.095287,-0.10788,-0.070126,-0.108851,-0.12253,-0.157676,-0.139451,-0.166626,-0.188714,-0.166445,-0.180774,-0.194507,-0.22544,-0.317149,-0.348755,-0.353571,-0.34226,-0.440851,-0.548509,-0.50983,-0.513328,-0.516788,-0.533312,-0.453968,-0.447749,-0.418623,-0.337093,-0.233095,-0.141788,-0.131818,-0.042207,-0.065029,-0.014071,-0.021539,0.106015,0.026855,0.040781,0.102611,0.140233,0.183677,0.138946,0.160512,0.164718,0.148649,0.223241,0.266193,0.279908,0.290801,0.298205,0.367646,0.274391,0.31011,0.372161,0.321429,0.315873,0.367499,0.322318,0.322427,0.271709,0.252328,0.216009,0.183821,0.141655,0.157639,0.230868,0.19355,0.140907,0.107776,0.180114,0.292537,0.461608,0.511276,0.672336,0.828398,1.01699,1.081414,1.033565,1.059826,0.888028,0.76936,0.486457,0.243592,-0.068654,-0.217317,-0.196341,-0.176491,-0.207718,-0.125011,-0.168863,-0.232418,-0.260254,-0.224652,-0.230844,-0.354558,-0.231943,-0.116612,0.344133,0.843239,0.77076,0.959369,0.89443,0.636298,0.590207,0.794688,-0.466444,1
-0.124738,-1.044526,-1.898723,-2.568674,-2.51741,-2.135558,-1.402544,-0.896958,-0.363496,0.054808,0.120809,0.05058,0.261693,0.195823,0.146664,0.085746,0.003876,0.178975,0.173709,0.145024,0.113934,0.132869,0.09913,0.093054,0.098439,-0.045343,0.070684,0.015621,0.006008,-0.024356,0.037581,0.127523,0.054007,0.198037,0.097011,0.172561,0.160823,0.271347,0.125441,0.187535,0.22179,0.129508,0.149279,0.154479,0.154625,0.155584,0.146248,0.155885,0.113681,0.062471,0.171646,0.241564,0.122941,0.134871,0.03713,0.073602,0.069076,0.090517,0.22601,0.279909,0.273566,0.294025,0.351481,0.322834,0.322056,0.335929,0.323628,0.285402,0.33729,0.372108,0.30181,0.380845,0.265651,0.297056,0.398337,0.418411,0.632269,0.656482,0.718096,0.873615,1.075509,1.169781,1.114634,0.986968,0.87102,0.73919,0.598389,0.391929,0.057667,-0.189682,-0.270518,-0.301186,-0.146423,-0.298552,-0.31222,-0.305654,-0.329447,-0.365439,-0.294021,-0.309168,-0.309805,-0.328426,-0.144249,0.328933,0.563241,0.312813,0.164368,-0.207689,-0.899279,-1.316493,-1.091401,-0.91864,-1.544846,1
-1.391518,-0.985482,-1.935122,-2.251259,-1.977885,-0.56515,-0.172571,0.292295,0.490659,0.328802,0.203915,0.370296,0.704174,0.948701,1.184013,1.096307,1.113444,1.188399,1.196534,1.235585,1.2413,1.212805,1.240333,1.090515,0.932247,0.845633,0.633072,0.47519,0.358924,0.385737,0.345181,0.259781,0.293373,0.329213,0.309988,0.334981,0.407123,0.317736,0.327918,0.269982,0.306609,0.281719,0.115715,0.153273,0.167564,0.106245,0.067443,0.041037,-0.030575,-0.068104,-0.12306,-0.035276,-0.073503,-0.12665,-0.073361,-0.122362,-0.161,-0.242331,-0.168468,-0.277316,-0.226273,-0.275224,-0.335074,-0.296653,-0.279593,-0.298348,-0.328553,-0.403751,-0.380652,-0.34751,-0.373698,-0.326721,-0.389124,-0.379627,-0.395895,-0.372755,-0.461392,-0.408089,-0.420042,-0.357584,-0.381863,-0.383847,-0.382673,-0.300774,-0.344918,-0.361822,-0.399314,-0.407419,-0.431494,-0.360289,-0.351168,-0.215647,0.020808,0.256895,0.376918,0.656802,0.579767,0.336258,0.167665,-0.061115,-0.493844,-0.555738,-0.591743,-0.547925,-0.606326,-0.534415,-0.532419,-0.501285,-0.203447,0.287795,0.237172,0.654679,0.008516,1
0.091862,-1.202249,-1.980846,-2.130525,-1.779599,-1.182528,-0.894135,-0.640125,-0.364054,-0.453776,-0.46034,-0.455559,-0.4889,-0.488864,-0.497434,-0.486884,-0.547152,-0.465231,-0.486536,-0.496889,-0.537378,-0.538622,-0.60977,-0.612153,-0.623497,-0.603736,-0.580784,-0.599104,-0.599797,-0.602048,-0.51407,-0.512107,-0.452554,-0.441621,-0.367637,-0.334592,-0.276546,-0.251897,-0.238222,-0.213997,-0.201887,-0.156807,-0.156269,-0.147328,-0.14114,-0.110526,-0.113011,-0.098129,-0.062931,-0.064272,-0.002348,0.040824,0.030654,0.088544,0.15326,0.152216,0.178528,0.204017,0.230037,0.230615,0.24851,0.272227,0.294002,0.265348,0.263936,0.249941,0.237642,0.23669,0.21406,0.240015,0.213575,0.295086,0.211326,0.236873,0.241017,0.268967,0.267738,0.33246,0.433183,0.516544,0.618126,0.712783,0.849882,0.878796,0.912066,0.85509,0.792048,0.692586,0.573715,0.45071,0.310131,0.216991,0.244426,0.217305,0.247659,0.238638,0.264403,0.29049,0.315496,0.331587,0.339629,0.358902,0.417292,0.528632,0.89736,1.127477,1.186777,1.35774,1.205502,0.847652,0.681567,0.584456,-0.219204,1
1.245615,-0.74609,-1.898399,-2.640516,-2.617133,-1.559481,-0.893802,-0.443216,0.122872,0.012593,-0.085354,-0.090457,-0.146674,-0.001023,-0.125465,-0.097228,-0.156419,-0.270175,-0.267212,-0.31459,-0.28972,-0.421517,-0.435865,-0.473159,-0.494986,-0.646057,-0.596234,-0.566324,-0.574859,-0.725161,-0.613539,-0.63302,-0.662169,-0.635941,-0.491999,-0.393928,-0.320585,-0.317771,-0.19033,-0.1887,-0.178904,-0.256763,-0.014333,-0.022985,-0.076123,-0.074823,-0.005663,0.029984,-0.032342,0.033571,0.15151,0.100195,0.050267,0.096666,0.161522,0.295186,0.236478,0.331743,0.337451,0.376441,0.367875,0.390571,0.363048,0.476497,0.384552,0.379561,0.40728,0.339251,0.344115,0.300681,0.332984,0.3128,0.279251,0.275352,0.248562,0.176861,0.22886,0.249004,0.26578,0.220493,0.315247,0.414531,0.633665,0.894925,0.850919,0.945647,1.150952,1.213182,1.12371,0.899299,0.785064,0.629665,0.347558,0.143455,-0.067347,-0.161269,-0.234046,-0.164473,-0.180548,-0.167639,-0.08048,-0.158902,-0.199847,-0.142617,-0.160536,-0.078217,0.268854,0.773348,0.930641,1.088785,0.852584,0.22494,0.070511,1
-0.657228,-2.374394,-2.846364,-2.716272,-1.944581,-1.394343,-1.167786,-0.810378,-0.749373,-0.836949,-0.863618,-0.817865,-0.603685,-0.350964,-0.130792,-0.146828,-0.163862,-0.154641,-0.142024,-0.122364,-0.098563,-0.024607,-0.049338,-0.058639,-0.102755,-0.11242,-0.181827,-0.196027,-0.22445,-0.222317,-0.24865,-0.221194,-0.186791,-0.142835,-0.092524,-0.089902,-0.046264,-0.003003,0.030216,0.025141,0.020757,0.016379,0.002257,-0.001119,0.006023,-0.003071,-0.004089,0.004811,-0.013621,-0.025893,-0.010423,-0.001665,-0.005024,-0.03119,-0.09485,-0.089063,-0.039385,-0.050163,-0.07521,-0.069293,-0.014544,-0.02255,0.005923,0.013575,0.067982,0.052274,0.065529,0.05024,0.096123,0.109707,0.135814,0.068856,0.104339,0.111709,0.133696,0.127095,0.143586,0.210529,0.213344,0.236838,0.281012,0.265137,0.276662,0.348863,0.272199,0.300332,0.33105,0.319731,0.313036,0.403822,0.477765,0.635201,0.803195,0.96837,1.150596,1.113484,0.992324,0.854289,0.645362,0.405599,0.321184,0.356391,0.378365,0.400122,0.448578,0.423995,0.466954,0.694543,1.081005,0.953226,0.899011,0.879204,1.33422,1
0.249097,-1.376663,-2.250888,-2.57737,-2.137318,-1.335649,-0.863588,-0.569704,-0.236643,-0.279606,-0.316675,-0.279501,-0.283324,-0.258748,-0.294567,-0.27591,-0.320446,-0.320475,-0.262042,-0.321265,-0.367326,-0.443647,-0.362189,-0.382664,-0.383353,-0.403934,-0.421433,-0.492841,-0.496631,-0.452841,-0.452756,-0.36032,-0.325373,-0.276858,-0.241463,-0.127647,-0.108651,-0.080585,-0.030341,0.023091,0.02136,0.110087,-0.011532,-0.009265,-0.004964,0.039204,0.07084,0.040529,0.066259,0.077111,0.135376,0.131235,0.133201,0.207194,0.152478,0.244904,0.286721,0.299717,0.260699,0.41984,0.342375,0.39499,0.301146,0.27436,0.421059,0.402008,0.295498,0.450545,0.294865,0.307054,0.235466,0.288198,0.287903,0.298033,0.226371,0.194927,0.440964,0.465402,0.564004,0.779045,0.79858,1.065719,1.235978,1.431388,1.252288,1.211981,1.039439,0.921185,0.689313,0.435378,0.099357,-0.033712,-0.161221,-0.134557,-0.13434,-0.134377,-0.127291,-0.131399,-0.079591,-0.121406,-0.048041,-0.106884,-0.083343,0.028371,0.486259,0.998052,0.702166,0.401602,-0.020393,-0.398188,-0.204602,0.289292,-0.603165,1
