@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute target {1,2}

@data
-0.813746,-0.790282,-0.620537,-0.478576,-0.327818,-0.199777,-0.048522,0.085692,0.447692,0.539461,0.624602,0.643683,0.676269,0.651812,0.66939,0.635963,0.580115,0.445971,0.248252,0.043374,-0.178097,-0.412836,-0.599836,-0.757727,2
-0.775698,-0.714376,-0.541965,-0.380454,-0.230255,-0.082002,0.026929,0.123684,0.615615,0.654404,0.651228,0.633929,0.619121,0.652816,0.661764,0.604305,0.496756,0.30402,0.05929,-0.152423,-0.376557,-0.56752,-0.691788,-0.732777,1
-0.83125,-0.787449,-0.628962,-0.497214,-0.341467,-0.200878,-0.055139,0.061458,0.433605,0.568176,0.672918,0.70379,0.70392,0.737916,0.687004,0.65414,0.596008,0.430292,0.215478,0.005995,-0.219592,-0.43307,-0.620693,-0.761353,2
-0.837058,-0.828612,-0.679169,-0.526923,-0.398482,-0.230674,-0.096215,0.022607,0.400131,0.589745,0.708617,0.694097,0.725776,0.72936,0.724192,0.675184,0.633638,0.464507,0.266238,0.054309,-0.177496,-0.377049,-0.590743,-0.754472,2
-0.837679,-0.802493,-0.654329,-0.519453,-0.358286,-0.202831,-0.052226,0.070795,0.47138,0.605084,0.656224,0.684502,0.732913,0.744049,0.708941,0.660299,0.571682,0.386858,0.215675,0.013236,-0.201613,-0.408053,-0.600087,-0.765753,2
-0.806291,-0.76256,-0.623127,-0.491972,-0.354709,-0.178916,-0.059635,0.080816,0.458772,0.620602,0.701666,0.660786,0.669858,0.707758,0.722708,0.685689,0.568761,0.386526,0.199392,-0.025706,-0.252374,-0.448963,-0.629187,-0.764431,1
-0.867257,-0.840898,-0.627562,-0.476753,-0.309802,-0.177395,-0.005923,0.112977,0.422455,0.595523,0.674624,0.647205,0.659977,0.701036,0.686063,0.676607,0.602334,0.434484,0.235309,0.009915,-0.21937,-0.427795,-0.6374,-0.80415,2
-0.890486,-0.870311,-0.670401,-0.531055,-0.390772,-0.229584,-0.092076,0.03749,0.352461,0.501208,0.622629,0.652014,0.711858,0.768984,0.75827,0.724792,0.663972,0.525468,0.334422,0.108012,-0.130651,-0.370388,-0.593328,-0.78013,2
-0.838343,-0.814108,-0.628162,-0.489838,-0.339686,-0.181606,-0.031981,0.096335,0.448387,0.57059,0.650006,0.667564,0.693863,0.695527,0.697975,0.696686,0.580878,0.433192,0.220196,0.015745,-0.221307,-0.431179,-0.639913,-0.775025,2
-0.816269,-0.822375,-0.70474,-0.564131,-0.415992,-0.26014,-0.120869,-0.003822,0.430276,0.594449,0.684121,0.626999,0.662616,0.711505,0.711987,0.675626,0.636371,0.465539,0.299745,0.105422,-0.108105,-0.329911,-0.519377,-0.702811,1
-0.932117,-0.927088,-0.706273,-0.551042,-0.408263,-0.262596,-0.121495,0.008361,0.328714,0.47167,0.62864,0.692076,0.734188,0.795774,0.788153,0.799221,0.752803,0.579547,0.353422,0.117692,-0.11018,-0.348595,-0.593347,-0.789097,2
-0.938305,-0.981195,-0.784315,-0.637347,-0.488299,-0.333035,-0.194122,-0.047754,0.265338,0.468486,0.584543,0.641577,0.691778,0.799646,0.87327,0.849977,0.804759,0.675738,0.45585,0.246633,-0.005676,-0.254308,-0.497151,-0.727966,2
-0.914758,-0.868358,-0.651057,-0.503271,-0.349318,-0.198975,-0.056102,0.072846,0.409538,0.565972,0.652099,0.678601,0.698713,0.780322,0.795729,0.768006,0.653789,0.462264,0.256589,0.02533,-0.202003,-0.436999,-0.649656,-0.83297,2
-0.93122,-0.934489,-0.698139,-0.533876,-0.381322,-0.240694,-0.08696,0.041102,0.348127,0.495158,0.62358,0.630805,0.646996,0.744971,0.79562,0.800189,0.717192,0.576592,0.364663,0.134737,-0.107426,-0.355843,-0.591476,-0.803086,2
-0.929313,-0.910112,-0.67781,-0.531596,-0.386991,-0.230698,-0.077421,0.063151,0.38652,0.544081,0.646542,0.675823,0.7144,0.78533,0.807779,0.817953,0.701702,0.484816,0.293332,0.065099,-0.171361,-0.401564,-0.623959,-0.818774,2
-0.683514,-0.667323,-0.652996,-0.528805,-0.398065,-0.251033,-0.105216,-0.001198,0.416007,0.521971,0.5557,0.613006,0.622815,0.643447,0.661349,0.574771,0.567329,0.422507,0.266274,0.080692,-0.119263,-0.323748,-0.492237,-0.626418,1
-0.788004,-0.764831,-0.653458,-0.543408,-0.400614,-0.229441,-0.081828,0.032836,0.399671,0.504941,0.596614,0.62304,0.632686,0.647495,0.645865,0.613714,0.585639,0.497638,0.346898,0.124966,-0.100655,-0.334009,-0.514077,-0.698763,2
-0.760347,-0.756592,-0.583978,-0.430603,-0.303115,-0.14084,0.000329,0.136783,0.490169,0.540675,0.525455,0.529629,0.569804,0.613103,0.558599,0.567657,0.526151,0.401227,0.250423,0.060652,-0.166134,-0.375606,-0.58641,-0.720913,2
-0.807189,-0.760056,-0.652056,-0.514062,-0.363969,-0.223034,-0.059925,0.051513,0.398818,0.536384,0.6396,0.622805,0.660285,0.686971,0.682693,0.597689,0.540256,0.444738,0.284629,0.082032,-0.138542,-0.351905,-0.552616,-0.695469,2
-0.750439,-0.709021,-0.618136,-0.483702,-0.322496,-0.171723,-0.069913,0.012397,0.434602,0.558213,0.617709,0.644233,0.655139,0.656061,0.633649,0.583947,0.571538,0.442484,0.244551,0.023755,-0.194571,-0.412519,-0.597681,-0.710399,2
-0.865316,-0.814599,-0.632969,-0.486177,-0.338929,-0.184239,-0.039865,0.047389,0.394686,0.573944,0.677321,0.707869,0.722009,0.749109,0.736757,0.71579,0.645037,0.441119,0.23715,0.007671,-0.238377,-0.468061,-0.671055,-0.811363,2
-0.73044,-0.690602,-0.587451,-0.432301,-0.284808,-0.144793,-0.039157,0.059397,0.46251,0.540933,0.585103,0.562252,0.571736,0.574376,0.596342,0.584899,0.548399,0.421617,0.215577,0.001491,-0.199355,-0.409447,-0.572883,-0.683344,1
-0.686913,-0.660304,-0.617453,-0.473634,-0.349609,-0.205923,-0.074889,0.072941,0.527029,0.579294,0.615806,0.587495,0.632971,0.621881,0.608399,0.560775,0.497055,0.328151,0.179707,0.004322,-0.193396,-0.393538,-0.532022,-0.629551,1
-0.823041,-0.746,-0.537105,-0.374684,-0.217894,-0.049001,0.070653,0.153504,0.493835,0.591207,0.577287,0.541897,0.58882,0.607938,0.587181,0.617059,0.571631,0.393245,0.160386,-0.071327,-0.298828,-0.515856,-0.688348,-0.791367,2
-0.834214,-0.788437,-0.618018,-0.481824,-0.312767,-0.158149,-0.03762,0.045679,0.414238,0.579281,0.648998,0.656546,0.678094,0.742994,0.727426,0.700295,0.579956,0.389788,0.233472,0.021636,-0.21821,-0.446178,-0.656356,-0.804845,1
-0.697876,-0.688599,-0.664925,-0.501045,-0.334401,-0.1899,-0.088301,0.026129,0.514755,0.647049,0.693961,0.647088,0.665386,0.681383,0.639047,0.588176,0.498466,0.319566,0.146971,-0.026508,-0.210654,-0.396236,-0.554544,-0.668679,1
-0.855998,-0.853685,-0.669191,-0.503634,-0.348549,-0.199007,-0.047885,0.039695,0.456021,0.651871,0.686656,0.667868,0.691176,0.717387,0.670096,0.669356,0.617255,0.45931,0.242356,0.041125,-0.187894,-0.421698,-0.619696,-0.75685,2
-0.819533,-0.797215,-0.646448,-0.507973,-0.37874,-0.220105,-0.093909,0.045874,0.445093,0.570509,0.665417,0.59871,0.607734,0.708986,0.736288,0.701034,0.624309,0.489774,0.287433,0.058928,-0.173364,-0.399529,-0.60476,-0.759162,1
-0.800709,-0.762356,-0.623805,-0.470098,-0.324531,-0.181335,-0.029928,0.059594,0.460993,0.575743,0.625398,0.630633,0.646214,0.686009,0.655974,0.648592,0.590568,0.400667,0.201573,0.008065,-0.201741,-0.408082,-0.602279,-0.740769,1
-0.857314,-0.843061,-0.696477,-0.535444,-0.406962,-0.265198,-0.130832,0.001817,0.366055,0.563729,0.680048,0.699408,0.729401,0.783675,0.784422,0.72962,0.662685,0.48535,0.2846,0.068909,-0.150164,-0.376915,-0.580798,-0.752063,1
-0.915222,-0.870839,-0.61718,-0.432536,-0.262212,-0.086924,0.083557,0.191437,0.526055,0.62908,0.5826,0.609204,0.66933,0.680979,0.705319,0.704791,0.602685,0.412227,0.186953,-0.029205,-0.285208,-0.518999,-0.728732,-0.867188,2
-0.923671,-0.91922,-0.67004,-0.526855,-0.359141,-0.194304,-0.048766,0.072912,0.389678,0.551845,0.647119,0.639432,0.703508,0.772423,0.762477,0.746763,0.692851,0.508469,0.30281,0.079307,-0.161939,-0.413701,-0.640182,-0.82208,2
-0.963572,-0.897164,-0.629206,-0.475205,-0.325025,-0.181747,-0.023178,0.11664,0.445937,0.591009,0.6022,0.624022,0.698572,0.787481,0.814815,0.816625,0.692144,0.492386,0.262764,0.016117,-0.234352,-0.485611,-0.717246,-0.902253,2
-0.757986,-0.739653,-0.594458,-0.456706,-0.306469,-0.165527,-0.028768,0.081171,0.476952,0.544534,0.568116,0.592356,0.627331,0.67103,0.641787,0.601099,0.582981,0.418178,0.210754,-0.000389,-0.207303,-0.426346,-0.616005,-0.727216,2
-0.802095,-0.754395,-0.631641,-0.477169,-0.318948,-0.163328,-0.03831,0.05609,0.392895,0.53696,0.591931,0.643928,0.664765,0.666804,0.647482,0.634757,0.616777,0.483646,0.254681,0.030399,-0.194008,-0.428637,-0.607669,-0.761651,2
-0.770594,-0.743468,-0.604291,-0.458233,-0.266167,-0.102623,0.028127,0.123201,0.524543,0.559123,0.593677,0.641133,0.670964,0.615243,0.537259,0.521562,0.487187,0.369331,0.177824,-0.018737,-0.216394,-0.417016,-0.596674,-0.723626,1
-0.776401,-0.742349,-0.612012,-0.457518,-0.322912,-0.180023,-0.035769,0.064753,0.409325,0.525248,0.562167,0.643489,0.656908,0.665312,0.662207,0.654131,0.613123,0.460136,0.235951,0.013778,-0.212703,-0.433958,-0.621517,-0.750625,2
-0.723224,-0.711281,-0.642852,-0.539081,-0.398318,-0.245925,-0.108318,0.006239,0.421723,0.549911,0.612862,0.631717,0.646375,0.680653,0.670887,0.582504,0.549846,0.429808,0.2575,0.055517,-0.125628,-0.331054,-0.511874,-0.637068,1
