@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute target {1,2}

@data
-0.005948,-0.056034,-0.108703,-0.176083,-0.246495,-0.305004,-0.357336,-0.400684,-0.441224,-0.473679,-0.504898,-0.537578,-0.568123,-0.593728,-0.617985,-0.635504,-0.650776,-0.663803,-0.672675,-0.680761,-0.687274,-0.282918,-0.279324,-0.269592,-0.254918,-0.237399,-0.225271,-0.215837,-0.204757,-0.185142,-0.154746,-0.120157,-0.061162,0.011908,0.118818,0.264958,0.475933,0.722844,0.852962,0.750993,0.587784,0.501238,0.500339,0.542564,0.613538,0.715057,0.814481,0.927679,0.999851,1.008386,0.975744,0.91031,0.822566,0.759828,0.690351,0.651121,0.574008,0.488959,0.398969,0.310327,0.228273,0.146968,0.043501,-0.033012,-0.108329,-0.193976,-0.279474,-0.350298,-0.421272,-0.482064,-0.538214,1
-0.005942,-0.055211,-0.107958,-0.175632,-0.246337,-0.304808,-0.35677,-0.400202,-0.440605,-0.473151,-0.504351,-0.536897,-0.56776,-0.593685,-0.617365,-0.634873,-0.650024,-0.66293,-0.672245,-0.68055,-0.687172,-0.282886,-0.279145,-0.269269,-0.254455,-0.237396,-0.225125,-0.215249,-0.204625,-0.185322,-0.154646,-0.11963,-0.060373,0.012201,0.118445,0.264193,0.475033,0.721189,0.850776,0.749321,0.586664,0.500172,0.498676,0.540575,0.611504,0.712958,0.812468,0.926193,0.996972,1.0061,0.975873,0.910781,0.822494,0.759197,0.689764,0.651307,0.574692,0.489548,0.399017,0.31073,0.228579,0.147774,0.044523,-0.032241,-0.107809,-0.193103,-0.278546,-0.349625,-0.420404,-0.481157,-0.537421,1
-0.010783,-0.059333,-0.111255,-0.179247,-0.250387,-0.309276,-0.361647,-0.404803,-0.444699,-0.476504,-0.507859,-0.540113,-0.571019,-0.597317,-0.621255,-0.638674,-0.654633,-0.666995,-0.675986,-0.68419,-0.690596,-0.285975,-0.282229,-0.272489,-0.257205,-0.239822,-0.226936,-0.216446,-0.205658,-0.186927,-0.155909,-0.120096,-0.059408,0.016264,0.12745,0.280292,0.500715,0.757251,0.889116,0.77778,0.602311,0.50581,0.498917,0.539226,0.610852,0.713796,0.815242,0.931073,1.003748,1.01139,0.978124,0.908596,0.81734,0.753805,0.683677,0.646965,0.570993,0.485431,0.394475,0.305916,0.2244,0.143483,0.040239,-0.035283,-0.109906,-0.194569,-0.280281,-0.351308,-0.422335,-0.483322,-0.539814,1
-0.00988,-0.059123,-0.111289,-0.179532,-0.250473,-0.309047,-0.361213,-0.404497,-0.444858,-0.476899,-0.507929,-0.540308,-0.571225,-0.597421,-0.621255,-0.638793,-0.654421,-0.667125,-0.676231,-0.684776,-0.691184,-0.286674,-0.282327,-0.272433,-0.257443,-0.239605,-0.226413,-0.21652,-0.205877,-0.186989,-0.15551,-0.119533,-0.059722,0.015978,0.127505,0.280255,0.500761,0.757693,0.889756,0.778529,0.602844,0.505707,0.498812,0.538986,0.610339,0.712272,0.813606,0.930829,1.003831,1.010877,0.976699,0.908344,0.816904,0.754545,0.68559,0.647065,0.570315,0.48577,0.39523,0.306188,0.224641,0.143844,0.040412,-0.034989,-0.10964,-0.194634,-0.279928,-0.350832,-0.422035,-0.483345,-0.539708,1
-0.009785,-0.058494,-0.110915,-0.179198,-0.250293,-0.308902,-0.360761,-0.403845,-0.443892,-0.476065,-0.50745,-0.539961,-0.570896,-0.596769,-0.62073,-0.638279,-0.653803,-0.666289,-0.675289,-0.683501,-0.690025,-0.285203,-0.281154,-0.271104,-0.256405,-0.239307,-0.226107,-0.215758,-0.204809,-0.18606,-0.155012,-0.119165,-0.059319,0.016276,0.127718,0.279058,0.498642,0.754375,0.886216,0.776273,0.601985,0.506142,0.499692,0.53989,0.610985,0.713578,0.814971,0.930762,1.002158,1.009057,0.976659,0.907814,0.81572,0.752125,0.68328,0.646382,0.570487,0.485293,0.39395,0.305756,0.224311,0.143017,0.039674,-0.035771,-0.110165,-0.19521,-0.281004,-0.351349,-0.422294,-0.48334,-0.540186,1
-0.012751,-0.061361,-0.112429,-0.179031,-0.248873,-0.306535,-0.358162,-0.400291,-0.440185,-0.47248,-0.503657,-0.535505,-0.565677,-0.591938,-0.615852,-0.633284,-0.648594,-0.661556,-0.670384,-0.67843,-0.685023,-0.283179,-0.280796,-0.272154,-0.257552,-0.239672,-0.227157,-0.216727,-0.205403,-0.185736,-0.155191,-0.120624,-0.061622,0.011536,0.119856,0.265873,0.476703,0.72359,0.853813,0.753539,0.591728,0.50531,0.504714,0.548668,0.621081,0.724186,0.823567,0.936805,1.006684,1.012048,0.979865,0.914306,0.822524,0.756966,0.684553,0.647453,0.570422,0.484153,0.393712,0.303867,0.22177,0.139971,0.035226,-0.040613,-0.11377,-0.197059,-0.281689,-0.350973,-0.420554,-0.479855,-0.534835,1
-0.012063,-0.060723,-0.112173,-0.178802,-0.248667,-0.305698,-0.35726,-0.400005,-0.439848,-0.471544,-0.502347,-0.534713,-0.564958,-0.590628,-0.614623,-0.631922,-0.64777,-0.660605,-0.669645,-0.677903,-0.684377,-0.282968,-0.280438,-0.271956,-0.257373,-0.239367,-0.226867,-0.216599,-0.205439,-0.185796,-0.15529,-0.120618,-0.060946,0.012416,0.119855,0.265389,0.476101,0.722973,0.853775,0.752884,0.590088,0.503779,0.503184,0.546338,0.619552,0.722378,0.821335,0.935471,1.005857,1.012107,0.979071,0.913298,0.821186,0.756455,0.68473,0.64723,0.56985,0.484285,0.393215,0.303186,0.221342,0.139795,0.035332,-0.040113,-0.113773,-0.197105,-0.281926,-0.351568,-0.420912,-0.47984,-0.535197,1
-0.011875,-0.060502,-0.112042,-0.179604,-0.249744,-0.306662,-0.357978,-0.401115,-0.441002,-0.472599,-0.503635,-0.53624,-0.56694,-0.592598,-0.616687,-0.63439,-0.64974,-0.662401,-0.671028,-0.679319,-0.68593,-0.283021,-0.28063,-0.272115,-0.257923,-0.240145,-0.227596,-0.21699,-0.205486,-0.186215,-0.155141,-0.120184,-0.061025,0.011879,0.119889,0.266741,0.477831,0.724925,0.85624,0.756746,0.595403,0.509353,0.509054,0.552975,0.624833,0.727315,0.82681,0.939452,1.008321,1.013401,0.980684,0.914653,0.820984,0.755401,0.683992,0.646494,0.569259,0.483359,0.391483,0.300802,0.218338,0.136919,0.032793,-0.042948,-0.116001,-0.198913,-0.28317,-0.352189,-0.42076,-0.479023,-0.534148,1
-0.01795,-0.065514,-0.116931,-0.182661,-0.249823,-0.304983,-0.355079,-0.397798,-0.436554,-0.466171,-0.495898,-0.527277,-0.556344,-0.581997,-0.605008,-0.621964,-0.637818,-0.649599,-0.658297,-0.666335,-0.67261,-0.274889,-0.271953,-0.26476,-0.252428,-0.235253,-0.221453,-0.210443,-0.198699,-0.180055,-0.148346,-0.114289,-0.057623,0.01152,0.114428,0.253595,0.453539,0.688567,0.815844,0.72468,0.57509,0.497285,0.50213,0.548519,0.622213,0.726002,0.823625,0.935634,1.004043,1.008888,0.979674,0.916109,0.823184,0.758004,0.68387,0.645848,0.567016,0.482018,0.389974,0.299104,0.218216,0.136595,0.030164,-0.044118,-0.116931,-0.201195,-0.286193,-0.355189,-0.424333,-0.48276,-0.538984,1
-0.01817,-0.067385,-0.119462,-0.185302,-0.251912,-0.306301,-0.355956,-0.397134,-0.435228,-0.465505,-0.495122,-0.526501,-0.555897,-0.581,-0.604011,-0.621186,-0.636821,-0.648381,-0.656749,-0.664786,-0.670952,-0.273418,-0.270923,-0.263289,-0.251251,-0.234516,-0.220864,-0.210441,-0.198697,-0.1802,-0.148638,-0.115021,-0.057916,0.012254,0.115454,0.255061,0.455002,0.690028,0.81789,0.727755,0.57846,0.50139,0.506822,0.552917,0.625436,0.728343,0.826405,0.937973,1.006968,1.011519,0.97937,0.915365,0.821267,0.754913,0.681807,0.643346,0.565248,0.479517,0.387034,0.296752,0.215278,0.133511,0.028108,-0.04764,-0.121187,-0.205009,-0.28986,-0.357975,-0.42653,-0.484956,-0.541181,1
-0.01514,-0.063869,-0.115361,-0.180886,-0.248842,-0.304864,-0.355361,-0.397792,-0.437129,-0.467958,-0.498013,-0.529505,-0.558676,-0.584091,-0.606743,-0.62387,-0.63956,-0.651715,-0.660223,-0.667848,-0.673704,-0.274551,-0.272046,-0.264238,-0.251567,-0.234919,-0.221217,-0.21061,-0.199118,-0.179818,-0.148289,-0.114845,-0.057681,0.012447,0.115873,0.2551,0.454879,0.691196,0.819667,0.72847,0.578341,0.50114,0.506297,0.552116,0.624161,0.726997,0.82556,0.937678,1.005744,1.009722,0.979225,0.916757,0.822172,0.755579,0.681766,0.64405,0.566702,0.480072,0.388433,0.297972,0.215762,0.1337,0.028212,-0.046632,-0.119265,-0.202507,-0.286779,-0.354846,-0.423354,-0.481402,-0.53724,1
-0.018248,-0.066718,-0.11877,-0.186046,-0.255337,-0.313098,-0.364815,-0.4078,-0.447762,-0.479217,-0.510113,-0.54224,-0.572239,-0.597762,-0.621717,-0.638956,-0.654515,-0.666717,-0.675112,-0.682724,-0.688993,-0.287389,-0.284106,-0.275449,-0.26127,-0.24336,-0.229927,-0.218882,-0.206942,-0.187539,-0.156046,-0.119629,-0.05933,0.016491,0.127834,0.279624,0.498728,0.754549,0.886489,0.777832,0.607086,0.514101,0.509922,0.551415,0.623803,0.726937,0.828578,0.943802,1.016638,1.025444,0.987981,0.917235,0.824101,0.758579,0.685892,0.646788,0.569325,0.482907,0.392311,0.302759,0.219923,0.138132,0.033804,-0.041867,-0.115151,-0.199031,-0.284255,-0.354255,-0.424105,-0.483508,-0.538434,1
-0.017364,-0.066032,-0.11828,-0.185855,-0.255333,-0.313063,-0.36464,-0.407601,-0.447543,-0.478869,-0.5093,-0.541634,-0.571953,-0.598133,-0.621852,-0.638969,-0.65452,-0.666604,-0.674883,-0.682938,-0.689203,-0.287554,-0.285168,-0.276814,-0.262792,-0.244891,-0.230869,-0.21983,-0.207896,-0.188056,-0.156729,-0.120779,-0.060513,0.014969,0.126103,0.278558,0.497992,0.75278,0.884798,0.777244,0.606739,0.513655,0.50918,0.550053,0.622253,0.726227,0.828411,0.943423,1.01607,1.025021,0.988026,0.917765,0.82498,0.760238,0.688039,0.647911,0.569893,0.484268,0.393421,0.303321,0.22053,0.139678,0.035257,-0.041269,-0.114663,-0.197752,-0.28293,-0.353489,-0.422705,-0.482076,-0.53727,1
-0.018587,-0.067167,-0.118769,-0.186154,-0.256113,-0.313648,-0.365362,-0.408233,-0.44797,-0.479423,-0.510093,-0.542443,-0.572889,-0.598858,-0.622252,-0.639154,-0.654602,-0.666802,-0.675533,-0.683481,-0.689861,-0.287828,-0.284843,-0.276187,-0.262157,-0.243949,-0.229771,-0.219174,-0.207533,-0.187982,-0.155894,-0.119328,-0.058436,0.017232,0.127824,0.279906,0.499299,0.75466,0.886892,0.779883,0.60795,0.514074,0.508701,0.549744,0.622577,0.726751,0.82794,0.943158,1.016439,1.024349,0.987037,0.91704,0.824806,0.760779,0.688544,0.648396,0.570191,0.484374,0.393632,0.303487,0.220805,0.139167,0.035142,-0.041123,-0.115,-0.198728,-0.283798,-0.353944,-0.423493,-0.483192,-0.538562,1
-0.011132,-0.058943,-0.109756,-0.177135,-0.246739,-0.303556,-0.354813,-0.397398,-0.437648,-0.469114,-0.499913,-0.532825,-0.563735,-0.589864,-0.614325,-0.631448,-0.647793,-0.661135,-0.669474,-0.677035,-0.682817,-0.282652,-0.279094,-0.270051,-0.255819,-0.237881,-0.224835,-0.213864,-0.202449,-0.183918,-0.152489,-0.118391,-0.059388,0.013255,0.12133,0.266615,0.475944,0.721447,0.851017,0.752283,0.592321,0.506187,0.505298,0.546956,0.616189,0.717592,0.815289,0.929145,1.000305,1.007421,0.975251,0.912689,0.816771,0.750207,0.675785,0.642281,0.567415,0.484691,0.394406,0.301454,0.22125,0.140157,0.03149,-0.043377,-0.113351,-0.195926,-0.282652,-0.351589,-0.421563,-0.479084,-0.535271,1
-0.011501,-0.059347,-0.109647,-0.17768,-0.247386,-0.303486,-0.354789,-0.39784,-0.438437,-0.469888,-0.500782,-0.533348,-0.564131,-0.590563,-0.615323,-0.632275,-0.648559,-0.661496,-0.669749,-0.677891,-0.684248,-0.282481,-0.279358,-0.270287,-0.256011,-0.239207,-0.224932,-0.213481,-0.202031,-0.18374,-0.151768,-0.116376,-0.057786,0.014486,0.12319,0.268476,0.478598,0.725004,0.854973,0.75534,0.593102,0.505811,0.504919,0.546854,0.616002,0.717569,0.813336,0.927542,1.000111,1.003828,0.97379,0.911631,0.814971,0.747161,0.673998,0.644257,0.570052,0.486182,0.395025,0.30253,0.222228,0.14044,0.031884,-0.041279,-0.11132,-0.195934,-0.283522,-0.352224,-0.421373,-0.478922,-0.536769,1
-0.013445,-0.061088,-0.11184,-0.178917,-0.248438,-0.304854,-0.356272,-0.398806,-0.438786,-0.469771,-0.500089,-0.53285,-0.563168,-0.589155,-0.61392,-0.631134,-0.646904,-0.659675,-0.668337,-0.676333,-0.682108,-0.282902,-0.279496,-0.270168,-0.255656,-0.238184,-0.224709,-0.214344,-0.203386,-0.184581,-0.152893,-0.1178,-0.058274,0.013985,0.121783,0.266154,0.474494,0.719703,0.8506,0.751391,0.589991,0.504257,0.504108,0.545421,0.614571,0.716298,0.813434,0.928487,1.000303,1.008299,0.978536,0.915753,0.819209,0.75228,0.678983,0.644482,0.570149,0.487376,0.396163,0.303617,0.222325,0.141329,0.032495,-0.042579,-0.112321,-0.195539,-0.282458,-0.351904,-0.421647,-0.479247,-0.5367,1
-0.010261,-0.058443,-0.110462,-0.179632,-0.250608,-0.308269,-0.360288,-0.404182,-0.445707,-0.477866,-0.50901,-0.541846,-0.572313,-0.598266,-0.6223,-0.639452,-0.655701,-0.668113,-0.676238,-0.683798,-0.689891,-0.282617,-0.278705,-0.269979,-0.25689,-0.239588,-0.225144,-0.214011,-0.203178,-0.185575,-0.15398,-0.119828,-0.0607,0.011668,0.119843,0.26849,0.483486,0.735494,0.866989,0.763478,0.599485,0.511169,0.508913,0.550287,0.621752,0.725413,0.822756,0.936347,1.009467,1.015184,0.981634,0.916939,0.821101,0.754601,0.681933,0.648532,0.573457,0.488752,0.396976,0.304598,0.223505,0.141207,0.033634,-0.039787,-0.110048,-0.195204,-0.282316,-0.350621,-0.419829,-0.477302,-0.534925,1
-0.012492,-0.060803,-0.112485,-0.181245,-0.251914,-0.309101,-0.360895,-0.404825,-0.44617,-0.477629,-0.508301,-0.54077,-0.571218,-0.597059,-0.621551,-0.638404,-0.653684,-0.666492,-0.674469,-0.682109,-0.688064,-0.282474,-0.278429,-0.269441,-0.255809,-0.238132,-0.22435,-0.214313,-0.203078,-0.184653,-0.153494,-0.119189,-0.060616,0.011738,0.119446,0.266702,0.479871,0.729741,0.862167,0.7612,0.597915,0.509532,0.507884,0.549978,0.621284,0.723599,0.822319,0.937517,1.01122,1.017662,0.983507,0.92059,0.825615,0.758953,0.684052,0.648399,0.571999,0.48781,0.396581,0.304302,0.223259,0.141917,0.034059,-0.040543,-0.11095,-0.194989,-0.281874,-0.350783,-0.420891,-0.478715,-0.53519,1
-0.01325,-0.06183,-0.112991,-0.180756,-0.251438,-0.308657,-0.360266,-0.403685,-0.444861,-0.476499,-0.507128,-0.539665,-0.570294,-0.595986,-0.620444,-0.637386,-0.652756,-0.665322,-0.673512,-0.681029,-0.686751,-0.282217,-0.278627,-0.269352,-0.25529,-0.237489,-0.224025,-0.213404,-0.202335,-0.183636,-0.153119,-0.119012,-0.060222,0.011582,0.119138,0.266337,0.478907,0.729025,0.861264,0.759392,0.59529,0.507479,0.506133,0.548467,0.619972,0.722144,0.821323,0.935612,1.007715,1.015643,0.983631,0.919904,0.823118,0.75655,0.683848,0.648096,0.572552,0.488631,0.397679,0.305979,0.224302,0.142924,0.034918,-0.040177,-0.110635,-0.194705,-0.282366,-0.351478,-0.421038,-0.479229,-0.536523,1
