@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute target {1,2}

@data
0.415935,0.48762,0.549076,0.603451,0.648418,0.684758,0.71288,0.736065,0.755716,0.771014,0.776775,0.772058,0.755618,0.735869,0.712149,0.685261,0.65364,0.623949,0.59733,0.577432,0.563889,0.554856,0.545651,0.534713,0.514727,0.484342,0.44396,0.397287,0.344556,0.28625,0.223516,0.155377,0.082446,0.00861,-0.057709,-0.119067,-0.182319,-0.246736,-0.314978,-0.387873,-0.466345,-0.552173,-0.640379,-0.724757,-0.795459,-0.851859,-0.896264,-0.927936,1
0.279881,0.354559,0.424919,0.481865,0.529837,0.572794,0.609966,0.640757,0.661211,0.678553,0.688847,0.685963,0.669128,0.643205,0.607066,0.565304,0.519953,0.468473,0.447943,0.431717,0.417371,0.403083,0.388802,0.373582,0.361282,0.341614,0.314727,0.288974,0.262164,0.232961,0.203051,0.171355,0.13583,0.099277,0.053336,-0.000506,-0.059816,-0.127025,-0.209009,-0.302231,-0.400555,-0.498214,-0.58962,-0.668415,-0.730314,-0.772876,-0.794654,-0.798389,2
0.305689,0.369494,0.438687,0.502836,0.555317,0.608303,0.649366,0.683155,0.705611,0.722458,0.73571,0.73024,0.709561,0.678431,0.634619,0.585628,0.530074,0.479029,0.45596,0.436806,0.422768,0.410416,0.399994,0.3899,0.375526,0.349645,0.317119,0.283666,0.249529,0.214339,0.174753,0.135075,0.110857,0.087014,0.047462,-0.006769,-0.071962,-0.140615,-0.217913,-0.304459,-0.39629,-0.493171,-0.58689,-0.672322,-0.737226,-0.785806,-0.813791,-0.821683,2
0.266365,0.338236,0.408149,0.466529,0.513992,0.563495,0.607943,0.646078,0.676631,0.709206,0.729014,0.734544,0.721088,0.687945,0.640802,0.584818,0.523746,0.459729,0.433964,0.414033,0.395702,0.378651,0.359135,0.340595,0.322376,0.302478,0.283612,0.263641,0.242312,0.220673,0.198711,0.176015,0.149583,0.110685,0.058872,-0.001001,-0.066811,-0.138633,-0.220467,-0.31019,-0.404249,-0.500158,-0.593933,-0.671812,-0.730214,-0.771604,-0.790064,-0.792321,2
0.397844,0.458713,0.509671,0.548165,0.578158,0.607376,0.639599,0.670514,0.702682,0.73164,0.750017,0.75721,0.754791,0.744082,0.727366,0.706551,0.677752,0.653237,0.638615,0.627823,0.6195,0.60982,0.599668,0.581994,0.551793,0.511142,0.464537,0.412372,0.354267,0.295415,0.231447,0.165135,0.097745,0.035596,-0.023304,-0.08228,-0.143047,-0.20831,-0.287357,-0.381644,-0.478624,-0.575716,-0.668143,-0.746201,-0.810182,-0.85804,-0.891658,-0.913233,1
0.360214,0.427541,0.494115,0.551971,0.602511,0.643946,0.678616,0.703714,0.721017,0.737443,0.744134,0.740719,0.724855,0.697119,0.660356,0.617112,0.567993,0.516502,0.486789,0.464322,0.444471,0.42787,0.412153,0.397295,0.38397,0.363575,0.339257,0.305164,0.268728,0.231667,0.189117,0.146805,0.102357,0.056688,0.003921,-0.053347,-0.116731,-0.185939,-0.263497,-0.351548,-0.445117,-0.535478,-0.626588,-0.706712,-0.775408,-0.826758,-0.859743,-0.877036,2
0.301712,0.374029,0.439363,0.493797,0.538859,0.579,0.609972,0.635127,0.658185,0.680625,0.693836,0.695305,0.684351,0.661198,0.626633,0.586856,0.539981,0.494341,0.47494,0.456389,0.436517,0.414018,0.392558,0.3649,0.337183,0.310188,0.285459,0.262935,0.240006,0.217289,0.191312,0.165353,0.137916,0.095451,0.044221,-0.012082,-0.073563,-0.143373,-0.227663,-0.320904,-0.415966,-0.50694,-0.596034,-0.679595,-0.745591,-0.791173,-0.816255,-0.821619,1
0.278048,0.352502,0.424435,0.48865,0.546452,0.59224,0.630278,0.659291,0.679918,0.697353,0.707932,0.703646,0.687488,0.659258,0.617054,0.566388,0.51176,0.454812,0.42887,0.411175,0.395267,0.377346,0.361997,0.349284,0.334458,0.315184,0.293168,0.269036,0.243128,0.216311,0.188897,0.160846,0.12969,0.093645,0.046044,-0.007494,-0.068509,-0.137894,-0.214934,-0.30148,-0.39244,-0.48637,-0.579268,-0.662277,-0.726766,-0.770212,-0.793838,-0.797222,2
0.264927,0.340558,0.418161,0.485995,0.54829,0.597347,0.634749,0.659996,0.681912,0.704966,0.715966,0.710969,0.692285,0.660436,0.618221,0.569489,0.514442,0.456853,0.428754,0.408422,0.385493,0.361696,0.344278,0.336009,0.333168,0.329665,0.318455,0.296601,0.27083,0.241694,0.20961,0.173065,0.136531,0.09591,0.044506,-0.012887,-0.076352,-0.149897,-0.227787,-0.311529,-0.395303,-0.484617,-0.576251,-0.655632,-0.722552,-0.769526,-0.796356,-0.802951,2
0.339527,0.41044,0.478335,0.535209,0.582553,0.623216,0.658511,0.688912,0.712231,0.729351,0.733432,0.721795,0.696878,0.6642,0.626768,0.585816,0.54083,0.495574,0.464322,0.434286,0.406385,0.380327,0.35753,0.339681,0.325081,0.310288,0.289789,0.267368,0.240722,0.211347,0.174502,0.132376,0.086547,0.038625,-0.013629,-0.069507,-0.126452,-0.187997,-0.257892,-0.337033,-0.42578,-0.519477,-0.616048,-0.699591,-0.767391,-0.818617,-0.85251,-0.871913,1
0.265914,0.339598,0.413089,0.478364,0.536425,0.584505,0.622851,0.659713,0.68887,0.709299,0.719215,0.711859,0.688817,0.653219,0.607661,0.556765,0.500177,0.441607,0.418428,0.39938,0.384022,0.366469,0.346515,0.321187,0.296986,0.272574,0.251442,0.235765,0.221118,0.206674,0.189354,0.168996,0.145868,0.116998,0.073342,0.018968,-0.044408,-0.118924,-0.202341,-0.292728,-0.388039,-0.484119,-0.573696,-0.651091,-0.714446,-0.760153,-0.785623,-0.791099,2
0.258292,0.337768,0.416251,0.481584,0.534095,0.585761,0.635405,0.678778,0.708436,0.721325,0.720456,0.71431,0.694893,0.661842,0.617399,0.565167,0.508828,0.452082,0.424327,0.407199,0.394838,0.37864,0.364181,0.352886,0.341671,0.328632,0.309288,0.288349,0.26605,0.24048,0.212549,0.180172,0.146134,0.105271,0.055118,-0.002419,-0.061316,-0.124945,-0.202597,-0.289007,-0.384732,-0.480296,-0.561875,-0.632242,-0.698463,-0.744803,-0.769693,-0.776635,2
0.265767,0.342925,0.422222,0.492951,0.553141,0.606555,0.648587,0.685748,0.718616,0.737578,0.739248,0.724674,0.696148,0.654856,0.606785,0.556175,0.500252,0.445255,0.421671,0.408545,0.398417,0.390908,0.384657,0.380103,0.375833,0.363901,0.340202,0.312997,0.282943,0.250901,0.216197,0.177973,0.135373,0.08678,0.030883,-0.034209,-0.102748,-0.177679,-0.263426,-0.351776,-0.442083,-0.533084,-0.614945,-0.681746,-0.731387,-0.765632,-0.784198,-0.785759,2
0.429842,0.484096,0.538923,0.59173,0.637284,0.676127,0.70241,0.717147,0.725702,0.729712,0.728882,0.721262,0.703828,0.670827,0.626287,0.57781,0.520306,0.464388,0.416841,0.378845,0.349184,0.315002,0.280173,0.242454,0.20181,0.156092,0.116424,0.088905,0.074179,0.062008,0.051366,0.03767,0.02033,-0.001478,-0.039154,-0.089407,-0.147294,-0.211046,-0.276569,-0.346134,-0.41868,-0.496746,-0.577421,-0.661191,-0.741306,-0.809498,-0.860352,-0.891588,1
0.349543,0.427749,0.49896,0.561561,0.616964,0.667369,0.707089,0.736164,0.75225,0.757245,0.74868,0.727337,0.696609,0.667135,0.633262,0.593019,0.546372,0.497606,0.47479,0.449737,0.430002,0.414789,0.400152,0.388937,0.375894,0.353781,0.329223,0.29894,0.265854,0.230056,0.189893,0.145296,0.100339,0.053453,-0.001908,-0.060394,-0.124277,-0.195347,-0.278512,-0.366977,-0.457737,-0.548325,-0.632194,-0.700939,-0.758267,-0.800527,-0.835001,-0.854164,2
0.362465,0.420975,0.484487,0.541448,0.591005,0.630592,0.670795,0.702511,0.722295,0.73056,0.73675,0.732361,0.712094,0.682465,0.641549,0.593287,0.541602,0.491046,0.449699,0.411017,0.372626,0.331666,0.296362,0.262781,0.23342,0.207241,0.188203,0.172783,0.156287,0.139281,0.119883,0.099405,0.075599,0.04923,0.010176,-0.043041,-0.102262,-0.172322,-0.245945,-0.327158,-0.416903,-0.507293,-0.594901,-0.679235,-0.751627,-0.807319,-0.848134,-0.868528,2
0.337812,0.407962,0.47736,0.536574,0.589385,0.634197,0.671121,0.705144,0.732779,0.75673,0.766877,0.762505,0.743401,0.713674,0.674793,0.628209,0.576473,0.525451,0.489909,0.455664,0.422197,0.392496,0.364486,0.336682,0.313143,0.291779,0.276566,0.26131,0.24268,0.218845,0.19014,0.156679,0.118532,0.071378,0.01303,-0.05326,-0.121839,-0.193471,-0.271104,-0.356852,-0.450199,-0.547119,-0.641289,-0.721052,-0.7856,-0.834001,-0.866747,-0.883575,2
0.2867,0.355494,0.426721,0.490152,0.543842,0.59053,0.627951,0.659956,0.685183,0.70537,0.714011,0.709299,0.690595,0.656938,0.612995,0.56054,0.50309,0.446878,0.42562,0.41524,0.407308,0.39545,0.380635,0.366972,0.351165,0.3311,0.3062,0.281972,0.256635,0.231001,0.202625,0.175733,0.143574,0.102575,0.054533,-0.001648,-0.067558,-0.140637,-0.224876,-0.316776,-0.410927,-0.504584,-0.591934,-0.671053,-0.732958,-0.774424,-0.795221,-0.797392,2
0.280835,0.355595,0.434951,0.505936,0.56464,0.613235,0.653218,0.686037,0.708842,0.720229,0.715784,0.697969,0.667838,0.630465,0.587051,0.540389,0.492222,0.443532,0.42501,0.418004,0.410495,0.405456,0.401112,0.397098,0.389041,0.371133,0.343338,0.312665,0.278597,0.245363,0.208262,0.171385,0.131086,0.087951,0.03879,-0.021682,-0.087678,-0.15912,-0.239452,-0.328878,-0.424831,-0.520969,-0.602414,-0.671184,-0.725738,-0.763976,-0.783417,-0.785853,2
0.255351,0.33483,0.414211,0.480441,0.533905,0.580122,0.617901,0.648242,0.672267,0.687616,0.694705,0.68716,0.66352,0.631453,0.591921,0.542306,0.490246,0.436741,0.415281,0.404241,0.397782,0.392286,0.388191,0.384401,0.380077,0.367689,0.344075,0.31296,0.282653,0.249479,0.214211,0.177238,0.136816,0.091423,0.044326,-0.006103,-0.058163,-0.113866,-0.183183,-0.263653,-0.350148,-0.446534,-0.539829,-0.624887,-0.690088,-0.7355,-0.764025,-0.772018,2
0.266941,0.337682,0.404871,0.462794,0.514025,0.556057,0.590581,0.616833,0.639448,0.658828,0.665082,0.657048,0.635469,0.603771,0.567675,0.529225,0.488783,0.445141,0.422637,0.412619,0.408934,0.403855,0.400913,0.393898,0.387142,0.369262,0.34613,0.318516,0.289296,0.258546,0.225222,0.189692,0.153235,0.113057,0.069632,0.022988,-0.031169,-0.096343,-0.173073,-0.257204,-0.349771,-0.449435,-0.549269,-0.635073,-0.703794,-0.752662,-0.779941,-0.788233,2
0.242126,0.320883,0.397144,0.469678,0.531336,0.585584,0.628023,0.660567,0.687209,0.702189,0.700569,0.686622,0.659806,0.619791,0.575911,0.527582,0.472444,0.418744,0.400765,0.39297,0.393901,0.395401,0.397599,0.396901,0.393975,0.378031,0.35598,0.32891,0.296356,0.262871,0.226948,0.191094,0.152209,0.108461,0.05861,0.001055,-0.066592,-0.138433,-0.220333,-0.305924,-0.392932,-0.484653,-0.566558,-0.635232,-0.691426,-0.729743,-0.750013,-0.75567,2
0.449319,0.502485,0.555476,0.606484,0.649454,0.680006,0.70049,0.710208,0.711029,0.70498,0.694386,0.669733,0.633829,0.584826,0.525946,0.461097,0.390021,0.317833,0.272187,0.240524,0.213056,0.185845,0.158045,0.12507,0.086618,0.04807,0.01902,0.001603,-0.00615,-0.01193,-0.017522,-0.024326,-0.034035,-0.052376,-0.084998,-0.126936,-0.182,-0.245777,-0.3139,-0.386012,-0.458974,-0.531908,-0.603963,-0.67507,-0.731529,-0.775766,-0.802094,-0.810225,2
0.300975,0.37381,0.449327,0.516202,0.571172,0.618729,0.657989,0.688764,0.710128,0.726603,0.726164,0.710955,0.683726,0.645855,0.601839,0.548866,0.494962,0.441501,0.416432,0.398431,0.388314,0.37816,0.367679,0.35683,0.343824,0.325229,0.300141,0.271728,0.243227,0.213275,0.183626,0.153816,0.122977,0.082387,0.028334,-0.032519,-0.098831,-0.171022,-0.251466,-0.339347,-0.430504,-0.523112,-0.613511,-0.687822,-0.746072,-0.786636,-0.807872,-0.812195,2
0.324115,0.397579,0.47325,0.538641,0.593892,0.640497,0.677014,0.710987,0.735337,0.749499,0.749505,0.735501,0.708745,0.674885,0.635713,0.591696,0.54323,0.491953,0.457697,0.434201,0.417525,0.400962,0.387892,0.377484,0.367715,0.355838,0.337973,0.315919,0.288994,0.258115,0.220983,0.179227,0.127854,0.06762,0.004556,-0.064498,-0.136371,-0.209813,-0.287556,-0.368572,-0.454957,-0.541863,-0.624791,-0.700482,-0.763815,-0.812232,-0.845638,-0.864527,1
0.423114,0.477241,0.528743,0.576264,0.618076,0.65568,0.693393,0.722978,0.751633,0.770261,0.779059,0.782896,0.774513,0.754176,0.728811,0.697468,0.66465,0.633166,0.605637,0.576578,0.549766,0.526556,0.505825,0.490163,0.472029,0.445847,0.409731,0.367087,0.318586,0.26644,0.208806,0.144852,0.083944,0.01902,-0.042847,-0.109295,-0.176484,-0.247044,-0.325851,-0.416412,-0.508976,-0.606123,-0.695667,-0.77511,-0.843165,-0.896422,-0.932774,-0.956649,1
0.312559,0.381686,0.448406,0.507233,0.551932,0.591855,0.62398,0.651271,0.672402,0.688149,0.695423,0.695463,0.68366,0.658557,0.623462,0.583117,0.537913,0.488927,0.461014,0.440391,0.420579,0.397271,0.378022,0.359535,0.344689,0.325019,0.29771,0.269479,0.24029,0.213118,0.184895,0.156545,0.124876,0.083623,0.032592,-0.022615,-0.086262,-0.15119,-0.228848,-0.314397,-0.404749,-0.498944,-0.588653,-0.670954,-0.742001,-0.794325,-0.824324,-0.839381,2
0.257414,0.331077,0.399125,0.460909,0.51458,0.570559,0.613917,0.650238,0.680129,0.698779,0.710545,0.704757,0.680611,0.644082,0.594546,0.539686,0.479672,0.416931,0.393435,0.378239,0.365672,0.349188,0.335816,0.32452,0.314717,0.302862,0.286278,0.266111,0.244767,0.217634,0.187157,0.157123,0.125136,0.09095,0.046298,-0.002025,-0.060805,-0.130713,-0.211039,-0.297714,-0.391578,-0.487779,-0.577619,-0.655673,-0.713775,-0.749122,-0.764965,-0.758961,2
0.292774,0.365663,0.437439,0.499854,0.552511,0.595979,0.632193,0.661207,0.679548,0.698662,0.709837,0.703704,0.684343,0.654172,0.615149,0.568638,0.514244,0.460075,0.437261,0.419307,0.399294,0.377617,0.361136,0.346337,0.329257,0.309735,0.288351,0.26641,0.243193,0.220196,0.188431,0.154077,0.12012,0.080597,0.033092,-0.0236,-0.085674,-0.155847,-0.234724,-0.322684,-0.415446,-0.506713,-0.5978,-0.679275,-0.74472,-0.789921,-0.811571,-0.819233,2
0.257333,0.334565,0.409756,0.476702,0.533321,0.578474,0.616308,0.650652,0.679459,0.698747,0.698556,0.685422,0.660699,0.624757,0.584445,0.538773,0.490229,0.437867,0.418072,0.403655,0.389866,0.376938,0.367672,0.360831,0.353225,0.341647,0.326658,0.303572,0.274336,0.242494,0.208218,0.169396,0.130312,0.087955,0.039587,-0.014248,-0.075335,-0.145387,-0.218885,-0.30147,-0.392484,-0.488052,-0.582318,-0.659279,-0.718695,-0.759683,-0.779025,-0.785611,2
0.320234,0.39673,0.467105,0.523678,0.568897,0.608534,0.63866,0.659789,0.681684,0.706858,0.726884,0.732327,0.721908,0.699996,0.666113,0.62931,0.581704,0.531884,0.513695,0.501311,0.487037,0.470892,0.454812,0.438925,0.423604,0.40026,0.367624,0.333427,0.298396,0.261232,0.223536,0.184001,0.144294,0.095588,0.038138,-0.024686,-0.085406,-0.151367,-0.229835,-0.317311,-0.407497,-0.501426,-0.594391,-0.680249,-0.749308,-0.798394,-0.828852,-0.840507,2
0.283825,0.3573,0.419824,0.469958,0.516065,0.558044,0.594421,0.626357,0.659137,0.691141,0.705512,0.711473,0.709332,0.697986,0.681554,0.659754,0.632948,0.604312,0.598723,0.603752,0.617341,0.630168,0.637812,0.631515,0.606398,0.565461,0.514781,0.461441,0.405137,0.348531,0.286065,0.21086,0.137184,0.075858,0.021486,-0.030966,-0.082952,-0.13205,-0.183327,-0.245205,-0.320952,-0.41159,-0.512511,-0.60128,-0.675766,-0.735396,-0.774145,-0.792325,1
0.378685,0.443175,0.496876,0.540675,0.579102,0.611088,0.637574,0.665906,0.697644,0.72711,0.745276,0.751043,0.747381,0.735515,0.713812,0.687447,0.65698,0.629102,0.620987,0.609609,0.595963,0.582459,0.572077,0.556035,0.531029,0.496129,0.453306,0.405388,0.354099,0.298563,0.239122,0.177107,0.116729,0.057212,-0.000206,-0.056883,-0.117236,-0.190699,-0.27095,-0.359916,-0.452212,-0.546062,-0.640345,-0.720262,-0.784758,-0.837863,-0.874661,-0.888395,1
0.287037,0.370066,0.443609,0.506021,0.550847,0.581276,0.60686,0.630088,0.65558,0.679682,0.692873,0.693742,0.684762,0.667682,0.647743,0.625051,0.601995,0.581328,0.589904,0.598336,0.599176,0.600635,0.603247,0.59749,0.580659,0.547829,0.501549,0.450115,0.395439,0.33772,0.277108,0.210309,0.139956,0.071979,0.008986,-0.049324,-0.110863,-0.17275,-0.236949,-0.312768,-0.400599,-0.49197,-0.584218,-0.663763,-0.726425,-0.768776,-0.793083,-0.800618,1
0.388877,0.462039,0.526053,0.57894,0.622524,0.655851,0.681785,0.701515,0.723829,0.744347,0.757311,0.757691,0.745553,0.72411,0.696349,0.663329,0.624382,0.582232,0.545317,0.522795,0.507076,0.49312,0.484561,0.476059,0.462354,0.435919,0.399141,0.359196,0.312964,0.261767,0.20664,0.148491,0.085661,0.023778,-0.033332,-0.086557,-0.141455,-0.201724,-0.265975,-0.338213,-0.412713,-0.494749,-0.585779,-0.678865,-0.758469,-0.822532,-0.871925,-0.90566,1
0.548654,0.606353,0.661419,0.699145,0.723751,0.736771,0.74396,0.742041,0.74938,0.764357,0.786568,0.804293,0.809846,0.793491,0.76076,0.719166,0.667698,0.612046,0.546965,0.484365,0.430605,0.379136,0.329425,0.289882,0.257913,0.232399,0.216072,0.195134,0.168944,0.134322,0.092173,0.041795,-0.016919,-0.081983,-0.154348,-0.227011,-0.292894,-0.357666,-0.416243,-0.480971,-0.544467,-0.616764,-0.691695,-0.772458,-0.848824,-0.919456,-0.972184,-1.015198,1
0.571123,0.580961,0.61179,0.649308,0.677386,0.686457,0.69654,0.70032,0.699496,0.707573,0.719759,0.724476,0.719764,0.712984,0.698814,0.668542,0.645875,0.63166,0.576869,0.53228,0.501548,0.485241,0.464273,0.428079,0.385974,0.329228,0.257396,0.181146,0.106626,0.043757,0.002755,-0.023595,-0.043994,-0.057465,-0.072794,-0.116661,-0.174516,-0.251184,-0.329756,-0.402872,-0.478403,-0.56623,-0.659425,-0.762733,-0.851096,-0.918425,-0.966766,-1.004443,1
0.452229,0.514241,0.570643,0.61437,0.648183,0.672171,0.69173,0.713798,0.738391,0.761266,0.774175,0.776478,0.770578,0.754956,0.734138,0.709397,0.684006,0.661167,0.636842,0.622115,0.607353,0.591671,0.571027,0.553011,0.52857,0.494794,0.449472,0.397026,0.3378,0.2733,0.209877,0.142232,0.068776,-0.0103,-0.08711,-0.158416,-0.226818,-0.296634,-0.365402,-0.440543,-0.522373,-0.607902,-0.694164,-0.772663,-0.841251,-0.897303,-0.940662,-0.976455,1
0.356388,0.419431,0.490165,0.551556,0.603497,0.650973,0.685866,0.710995,0.732093,0.748386,0.760836,0.759647,0.741969,0.710794,0.672727,0.627685,0.577259,0.521542,0.483163,0.446389,0.412002,0.376859,0.346267,0.321534,0.300173,0.274202,0.251204,0.23375,0.213709,0.1926,0.166902,0.137348,0.102145,0.06121,0.004837,-0.06518,-0.138026,-0.213538,-0.295115,-0.377824,-0.46501,-0.553411,-0.639112,-0.719094,-0.787049,-0.836621,-0.870263,-0.890514,2
0.326891,0.403728,0.470338,0.525909,0.581644,0.629435,0.66624,0.692813,0.715566,0.735472,0.753403,0.759403,0.748828,0.72538,0.692382,0.648803,0.600142,0.548734,0.519688,0.496402,0.471112,0.452214,0.436641,0.42668,0.415703,0.401328,0.3822,0.356839,0.327373,0.29448,0.255757,0.207221,0.154715,0.093522,0.02368,-0.046689,-0.116666,-0.187131,-0.263017,-0.339769,-0.416518,-0.498947,-0.588104,-0.679196,-0.756302,-0.81563,-0.852302,-0.875525,2
