@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute target {1,2,3,4,5}

@data
0.669332,0.475416,-0.30076,-1.060566,-1.467658,-1.600171,-1.364345,-0.517897,0.161677,0.222558,0.54072,0.387055,0.494402,-0.290011,-0.199801,-0.178462,-0.278116,-0.294154,-0.322582,-0.345871,-0.308303,-0.418166,-0.493864,-0.503187,-0.519754,-0.582684,-0.639952,-0.591745,-0.774697,-0.799923,-0.833098,-0.953011,-0.931822,-1.051897,-1.07927,-1.155031,-1.072547,-1.188684,-1.202921,-1.200397,-1.140026,-1.157444,-0.986904,-0.966248,-0.861918,-0.638748,-0.520483,-0.41494,-0.3297,-0.328716,-0.232417,-0.143379,-0.078984,-0.004532,-0.050294,-0.101024,0.010731,0.059156,0.020878,0.155347,0.070735,0.18706,0.047799,0.205655,0.160547,0.230121,0.296953,0.316886,0.388325,0.496773,0.445013,0.489503,0.480659,0.530015,0.620225,0.630254,0.628248,0.59346,0.563824,0.62231,0.519811,0.543014,0.441542,0.561376,0.431341,0.50613,0.418349,0.290026,0.414685,0.2886,0.381155,0.248226,0.302929,0.187989,0.304825,0.228601,0.336384,0.40719,0.357396,0.56469,0.868502,1.115584,1.289323,1.379111,1.51474,1.890151,2.05128,2.03827,1.960519,1.609482,1.408543,1.13437,0.925384,0.558428,0.077784,-0.180044,-0.220838,-0.305605,-0.23695,-0.340338,-0.239862,-0.236303,-0.27156,-0.232309,-0.275595,-0.222611,-0.158016,1
-0.720526,-1.567859,-1.69458,-1.668031,-1.216686,-0.631078,-0.135444,-0.183279,-0.098401,0.232812,0.455135,0.320172,-0.779327,-0.263304,-0.264981,-0.282842,-0.27931,-0.364269,-0.359839,-0.395172,-0.455642,-0.417652,-0.466778,-0.401196,-0.417593,-0.489615,-0.483003,-0.586764,-0.653745,-0.612054,-0.720305,-0.668691,-0.671794,-0.710056,-0.74935,-0.739905,-0.819358,-0.80432,-0.768994,-0.661784,-0.54137,-0.439934,-0.371713,-0.266181,-0.136648,-0.149415,-0.060798,0.010413,0.080827,0.09097,0.101851,0.078432,0.136996,0.03065,0.01863,0.053055,0.086803,0.082561,0.11471,0.196698,0.095638,0.11807,0.239917,0.311364,0.237056,0.293733,0.282066,0.297153,0.43283,0.509712,0.629731,0.667726,0.547203,0.606877,0.607139,0.655676,0.652943,0.582688,0.634141,0.657002,0.606313,0.553919,0.586403,0.576814,0.409931,0.462281,0.405261,0.417549,0.468266,0.430615,0.355531,0.357425,0.301926,0.321058,0.470457,0.586006,0.810889,0.849143,1.030818,1.21339,1.446544,1.766795,1.919464,1.778015,1.802172,1.686459,1.478893,1.290543,0.958503,0.701452,0.30824,-0.138306,-0.203302,-0.26936,-0.311639,-0.339726,-0.365612,-0.300744,-0.348358,-0.30607,-0.315321,-0.399999,-0.401921,-0.301761,-0.265689,-0.190479,-0.185481,1
-1.548833,-2.07411,-1.957473,-1.588048,-0.920547,-0.405821,-0.350008,-0.394492,-0.230912,-0.308219,-0.506336,-0.394557,-0.299698,-0.592738,-0.518437,-0.410564,-0.490748,-0.560985,-0.511089,-0.531916,-0.650388,-0.58935,-0.621083,-0.492052,-0.637495,-0.502021,-0.555022,-0.554803,-0.490897,-0.604162,-0.481118,-0.476608,-0.593892,-0.478972,-0.480227,-0.541626,-0.450618,-0.309268,-0.287921,-0.195061,-0.137817,0.03241,0.028954,-0.066026,0.075338,0.021994,-0.028145,0.090733,-0.004353,-0.124579,-0.233482,-0.101295,-0.084648,-0.044136,-0.103344,-0.105901,-0.120878,-0.158404,-0.103373,-0.095345,-0.027215,0.011462,0.066827,0.088102,0.166734,0.200428,0.284508,0.324721,0.411231,0.412117,0.37162,0.469647,0.566098,0.550611,0.523274,0.621976,0.60558,0.592343,0.587505,0.490552,0.466695,0.360773,0.436999,0.558349,0.477785,0.500057,0.408035,0.442538,0.555005,0.442499,0.450308,0.4296,0.440667,0.517801,0.529598,0.54401,0.653901,0.8069,0.931625,1.088435,1.239807,1.549848,1.761744,1.9945,1.985575,1.905829,1.948891,1.7656,1.600932,1.380491,1.11728,0.851355,0.727634,0.385895,0.039446,-0.138995,-0.114245,-0.169658,-0.183872,-0.094347,-0.133843,-0.162924,-0.152704,-0.150468,-0.129184,-0.24366,-0.111156,1
-0.76676,-1.968441,-2.57679,-2.722171,-2.515144,-1.753925,-0.832963,-0.5656,-0.20115,0.162512,0.138037,-0.053202,0.124132,0.056451,0.131821,0.763916,1.17569,1.122894,0.856509,0.861487,1.095017,0.998631,1.01429,1.148352,1.105444,1.304568,1.178957,1.109062,1.180353,0.885035,0.759914,0.71337,0.705559,0.645006,0.481874,0.360555,0.121312,0.028518,0.106271,0.100548,0.126792,0.166794,0.280134,0.295669,0.22213,0.342697,0.373613,0.363312,0.351319,0.313364,0.296452,0.336858,0.20488,0.251747,0.239334,0.171571,0.043565,0.051887,0.115349,0.044072,-0.03487,0.084652,0.032409,0.036073,-0.060732,-0.017686,0.064298,-0.012674,-0.025646,-0.011662,-0.113619,-0.101192,-0.162903,-0.091115,-0.088584,-0.067377,-0.17878,-0.180527,-0.168569,-0.205099,-0.173356,-0.267254,-0.155414,-0.166527,-0.157896,-0.125051,-0.229173,-0.122591,-0.117489,-0.119384,-0.148373,-0.211496,0.053938,-0.231767,-0.155969,-0.038087,-0.136304,-0.043566,-0.134046,-0.04075,-0.107729,-0.179392,-0.17357,-0.198416,-0.160189,-0.142412,-0.147094,-0.14615,-0.070042,0.045928,0.043498,0.286523,0.606759,0.763371,1.006259,1.332558,1.356152,1.310948,1.148453,0.894364,0.67546,0.203196,-0.237174,-0.409157,-0.44789,-0.343475,-0.426634,1
0.596757,0.716603,0.062993,-0.772245,-1.370298,-1.593997,-1.406541,-0.807133,-0.297308,-0.080314,0.386738,0.361739,0.72491,-0.20713,-0.299527,-0.138528,-0.336498,-0.217008,-0.305982,-0.349681,-0.309455,-0.332725,-0.392533,-0.430541,-0.485679,-0.618725,-0.645313,-0.728916,-0.721497,-0.817484,-0.881577,-1.009294,-0.971559,-1.00679,-1.106791,-1.080735,-1.261991,-1.22139,-1.161685,-1.172237,-1.10052,-1.155678,-0.997615,-0.945056,-0.757886,-0.699194,-0.603177,-0.409635,-0.407576,-0.150297,-0.266145,-0.136797,-0.076956,0.040898,-0.066827,0.016303,0.006565,0.030889,0.077061,0.079814,0.08741,0.017601,0.175072,0.118467,0.212255,0.238196,0.211269,0.235406,0.316775,0.291156,0.289056,0.335478,0.398702,0.517053,0.453701,0.514044,0.565042,0.484032,0.538795,0.511504,0.506171,0.361725,0.398506,0.412504,0.373048,0.324775,0.498011,0.338793,0.33808,0.41512,0.381413,0.301026,0.339576,0.22824,0.259704,0.382799,0.190062,0.235083,0.248943,0.416118,0.675677,0.938864,1.214828,1.425754,1.437733,1.687485,2.115751,2.182571,2.215739,2.054773,1.928572,1.616549,1.36284,1.125911,0.503604,-0.042075,-0.250873,-0.307689,-0.45078,-0.417846,-0.255005,-0.328354,-0.285737,-0.256334,-0.238651,-0.263189,-0.161533,1
0.15242,-0.512702,-1.176384,-1.735137,-1.554455,-1.064995,-0.58486,-0.342297,-0.57256,-0.088135,0.170311,-0.374864,-1.355256,-0.272686,-0.249509,-0.312595,-0.318575,-0.256338,-0.225819,-0.361016,-0.400027,-0.368652,-0.339726,-0.354375,-0.37125,-0.373412,-0.412954,-0.402197,-0.462442,-0.4533,-0.579951,-0.623336,-0.655231,-0.65227,-0.679378,-0.75736,-0.61151,-0.650741,-0.64957,-0.503069,-0.540443,-0.495232,-0.288294,-0.198853,-0.139023,-0.058712,0.018838,0.040948,0.018606,0.084458,0.047459,0.149372,0.08453,0.04998,0.150132,0.073363,0.10136,0.100665,0.123876,0.179672,0.181889,0.233408,0.149553,0.130034,0.224061,0.339671,0.421631,0.388968,0.357034,0.420846,0.529264,0.545788,0.616084,0.478906,0.609591,0.581311,0.615081,0.645973,0.604661,0.584653,0.620524,0.53977,0.515793,0.512988,0.557957,0.407612,0.448688,0.509513,0.372206,0.434007,0.376441,0.397376,0.376118,0.420071,0.561184,0.717861,0.909941,0.956892,1.132913,1.359483,1.553957,1.800802,1.858884,1.798062,1.724648,1.545966,1.490535,1.215578,0.854216,0.534177,0.178477,-0.096351,-0.230391,-0.2755,-0.330603,-0.247306,-0.353361,-0.319983,-0.361244,-0.294871,-0.370991,-0.317783,-0.362103,-0.270153,-0.219433,-0.260878,-0.157681,1
-0.050313,-1.262195,-1.402928,-1.539638,-1.245641,-0.85413,-0.683098,-0.357561,-0.482915,-0.711206,-0.471391,0.056783,-0.650143,0.772796,0.653679,0.76763,0.792475,0.798606,0.803766,0.600235,0.656522,0.826441,0.611868,0.585588,0.528608,0.504662,0.734347,0.640252,0.380412,0.281657,0.034695,0.180415,0.726251,0.813269,0.786218,0.730553,0.670057,0.758467,0.849182,0.885073,0.811972,0.867975,0.964023,0.965669,0.938588,0.822258,0.99316,1.07807,1.051198,0.984787,1.059964,1.004344,0.896484,0.84066,0.68743,0.446704,0.471308,0.584716,0.596535,0.481028,0.384514,0.34264,0.325885,0.313256,0.23747,0.284772,0.178667,-0.019726,-0.1576,-0.142274,0.012683,0.120712,-0.118391,-0.194339,-0.235449,-0.200312,-0.062156,-0.185506,-0.078832,-0.111819,-0.262609,-0.183817,-0.236256,-0.235394,-0.248344,-0.332301,-0.347561,-0.384024,-0.398711,-0.3967,-0.377241,-0.701729,-0.627041,-0.347349,-0.373048,-0.098634,0.004031,0.108163,0.402874,0.645385,1.209962,1.44862,1.430982,1.311068,1.10143,0.87895,0.668604,0.325912,0.033267,-0.363145,-0.7876,-1.073328,-1.252479,-1.160325,-1.223791,-1.223812,-1.296649,-1.308738,-1.277379,-1.154865,-1.065641,-1.086296,-1.039462,-1.053878,-0.972155,-1.034109,-0.950881,1
0.023351,-0.00354,-0.51983,-1.374552,-1.62218,-1.49546,-1.068267,-0.348894,0.021709,0.054571,0.36002,0.054808,0.267377,-0.261594,-0.138152,-0.089126,-0.222974,-0.203768,-0.21152,-0.274449,-0.267282,-0.33737,-0.312448,-0.362639,-0.544455,-0.477192,-0.559969,-0.669234,-0.612323,-0.701673,-0.849518,-1.009194,-1.029458,-1.109077,-1.237127,-1.257715,-1.206416,-1.249933,-1.344166,-1.310113,-1.252422,-1.056815,-0.955546,-0.83465,-0.694312,-0.750077,-0.472224,-0.281631,-0.319428,-0.241077,-0.164545,-0.175091,-0.068023,-0.223516,-0.146699,-0.110105,-0.02344,0.066626,-0.04165,0.064723,0.114718,0.088863,0.027525,0.070842,0.020342,0.21865,0.327973,0.370868,0.416716,0.447502,0.511738,0.652902,0.849722,0.80466,0.840627,0.693567,0.892938,0.744258,0.726466,0.741568,0.645958,0.751243,0.675746,0.605827,0.600282,0.681083,0.509475,0.496774,0.511086,0.563693,0.569343,0.414903,0.485063,0.480006,0.42181,0.477433,0.347649,0.504988,0.38341,0.390259,0.518546,0.430248,0.462391,0.444563,0.493933,0.472697,0.609787,1.14512,1.602176,1.533536,1.393398,1.304871,1.150917,1.100801,1.13107,1.063244,0.728485,0.236215,0.090304,0.122035,0.062016,0.085911,0.125196,0.09913,0.109475,0.141657,0.094358,1
-0.304299,-1.180317,-1.177147,-1.474351,-1.806721,-1.314446,-0.504228,-0.350626,-0.593671,-0.398549,-0.308555,-0.100264,-0.842463,-0.107857,-0.076029,-0.095005,-0.137903,-0.070702,-0.186255,-0.189353,-0.205358,-0.132338,-0.225472,-0.246891,-0.189807,-0.224983,-0.363944,-0.45876,-0.36784,-0.37708,-0.450036,-0.48892,-0.626204,-0.563736,-0.633742,-0.712276,-0.642621,-0.652053,-0.756204,-0.786622,-0.678015,-0.640418,-0.497971,-0.544372,-0.398335,-0.257969,-0.209351,-0.136632,0.00555,0.164862,0.113693,0.121323,0.186209,0.160923,0.199569,0.078364,0.053247,0.074939,0.286604,0.264502,0.267347,0.296321,0.271382,0.259555,0.179766,0.145532,0.320178,0.412423,0.455604,0.523102,0.558604,0.58534,0.625338,0.663028,0.780326,0.7563,0.879578,0.818621,0.728989,0.735449,0.774955,0.798106,0.775314,0.761784,0.612199,0.537354,0.59571,0.55594,0.4031,0.398469,0.50148,0.361235,0.414106,0.379225,0.556698,0.516209,0.476653,0.678134,0.818507,1.062158,1.353208,1.552168,1.861727,2.027078,1.925933,1.941201,1.741191,1.462562,1.349683,1.110802,0.634904,0.177269,-0.112055,-0.376421,-0.448832,-0.538899,-0.622863,-0.421077,-0.303175,-0.544842,-0.394433,-0.515763,-0.446846,-0.5226,-0.634386,-0.618343,-0.544767,1
0.146955,-0.885317,-1.589434,-1.73246,-1.514853,-0.95603,-0.362361,-0.119532,-0.126461,0.326759,0.724995,0.591504,-0.463491,-0.295675,-0.321069,-0.334583,-0.293842,-0.246667,-0.36682,-0.436581,-0.349154,-0.338127,-0.464934,-0.434874,-0.454704,-0.604276,-0.616591,-0.64443,-0.706848,-0.715685,-0.82329,-0.789466,-0.769899,-0.931669,-0.955169,-0.926569,-0.809281,-0.872593,-0.799191,-0.834326,-0.730809,-0.648151,-0.605238,-0.388271,-0.291953,-0.285878,-0.109388,-0.122734,-0.091505,0.06273,-0.050345,0.069888,0.168806,0.10595,0.21572,0.201703,0.210228,0.134451,0.263013,0.262128,0.146009,0.252828,0.347213,0.366194,0.35933,0.344357,0.368082,0.454044,0.527961,0.594466,0.550591,0.64014,0.606508,0.671328,0.733788,0.632154,0.77563,0.685235,0.585318,0.625096,0.519584,0.530561,0.548675,0.476115,0.533412,0.493048,0.447141,0.443036,0.380178,0.415214,0.358001,0.325138,0.336901,0.371682,0.52443,0.600733,0.778399,0.90432,0.981866,1.265667,1.531789,1.765744,1.824949,1.742966,1.618852,1.459063,1.276505,0.984059,0.743115,0.418429,0.123201,-0.078125,-0.316061,-0.289884,-0.331542,-0.423297,-0.431146,-0.399464,-0.328221,-0.336341,-0.385189,-0.38247,-0.319405,-0.297229,-0.355226,-0.331572,-0.29845,1
-0.273693,-1.836221,-2.131443,-1.780584,-1.006687,-0.371175,0.199345,0.360791,0.342369,0.134123,-0.195902,0.244747,-0.288137,-0.126867,-0.090169,-0.034252,-0.025964,0.031044,-0.041307,-0.163385,-0.260894,-0.316817,-0.293881,-0.359275,-0.329355,-0.57618,-0.50056,-0.310023,-0.317406,-0.443558,-0.661262,-0.602805,-0.811477,-0.876218,-0.904439,-0.705562,-0.63023,-0.742775,-0.804529,-0.754249,-0.712957,-0.615232,-0.654875,-0.363715,-0.236836,-0.142042,-0.094344,-0.111043,-0.244369,0.018589,0.144933,0.252029,0.114669,0.190341,0.109,-0.085655,-0.064734,0.082508,0.123362,0.152794,0.226701,0.055743,0.139783,0.096784,0.134015,0.223348,0.288801,0.297805,0.294858,0.451897,0.420673,0.467807,0.555169,0.622057,0.460352,0.424372,0.433979,0.332895,0.481625,0.487333,0.482135,0.426339,0.316109,0.230549,0.38012,0.359939,0.399852,0.330555,0.239603,0.19272,0.118558,0.19752,0.193127,0.195358,0.17412,0.187115,0.034827,0.160869,0.43654,0.404947,0.567136,0.718186,1.083725,1.340489,1.643976,1.944934,2.138974,2.028144,1.771868,1.648534,1.394979,0.910418,0.677731,0.365183,-0.133748,-0.343198,-0.228218,-0.461475,-0.382199,-0.233381,-0.394386,-0.38354,-0.231226,-0.243102,-0.188815,-0.158758,-0.214216,1
0.107172,-0.205698,-1.004027,-1.447143,-1.585103,-1.42114,-0.97105,-0.357787,-0.19287,0.176439,0.274026,-0.077098,0.26444,-0.121165,-0.21116,-0.200318,-0.165914,-0.256489,-0.263319,-0.330503,-0.335505,-0.376214,-0.481323,-0.541554,-0.483498,-0.542616,-0.599811,-0.68339,-0.799956,-0.71263,-0.930751,-0.989471,-1.04886,-1.089889,-1.051224,-1.1134,-1.276763,-1.210098,-1.189841,-1.173879,-1.107447,-0.981078,-0.847516,-0.840313,-0.555687,-0.492106,-0.602153,-0.32263,-0.367252,-0.344504,-0.229426,-0.162854,-0.104721,-0.148225,-0.093707,-0.104325,-0.073061,-0.066131,-0.054503,-0.065077,0.021998,0.105063,0.10101,0.164869,0.1055,0.227474,0.35053,0.408685,0.38974,0.475029,0.51546,0.582366,0.615671,0.696527,0.80403,0.633911,0.727704,0.664923,0.510973,0.600485,0.640491,0.497328,0.52504,0.570922,0.392961,0.530825,0.430705,0.356313,0.320714,0.371395,0.483744,0.365816,0.505458,0.313441,0.420286,0.36882,0.336821,0.33383,0.395704,0.38111,0.467485,0.62539,0.828637,1.053985,1.326836,1.535568,1.836768,2.123213,2.295571,2.199758,1.936832,1.877725,1.540853,1.176721,0.95354,0.607763,0.136589,-0.039424,-0.165449,-0.107941,-0.156151,-0.090652,-0.171485,-0.076135,-0.135246,-0.136833,-0.06566,1
-0.399092,-1.135354,-1.365605,-1.493229,-1.450274,-1.501894,-1.419265,-1.174457,-1.301194,-0.961416,-0.220462,-0.216948,-1.078387,-0.369082,-0.388264,-0.372985,-0.402633,-0.359458,-0.273803,-0.409126,-0.364799,-0.333107,-0.361069,-0.331467,-0.310395,-0.280044,-0.348595,-0.313374,-0.322404,-0.374918,-0.36606,-0.338406,-0.280171,-0.235438,-0.302907,-0.258906,-0.349251,-0.328397,-0.240969,-0.212877,-0.085906,-0.09665,-0.071409,0.031309,0.052634,0.117964,0.105388,0.163542,0.175285,0.044959,0.061746,0.144728,0.17871,0.201301,0.063939,0.161992,0.130028,0.059069,0.1984,0.168758,0.199387,0.204856,0.193875,0.15599,0.199685,0.266853,0.254047,0.202864,0.338563,0.34696,0.339443,0.400273,0.415683,0.493478,0.468959,0.501911,0.533137,0.485361,0.563797,0.558306,0.572863,0.434039,0.434537,0.538631,0.446905,0.457998,0.446382,0.432515,0.495093,0.404035,0.410247,0.478602,0.465657,0.579882,0.614614,0.821959,0.993581,1.147265,1.396965,1.58495,1.902481,2.118202,2.125267,1.945069,1.873373,1.787135,1.582082,1.283457,1.044301,0.76719,0.484105,0.02578,-0.208239,-0.150539,-0.233091,-0.176245,-0.218374,-0.142268,-0.162812,-0.200909,-0.177912,-0.192348,-0.231,-0.21313,-0.239933,-0.124526,-0.088991,1
0.854428,0.437199,-0.919993,-1.631853,-2.293019,-2.149151,-1.414825,-0.822555,-0.33564,0.126385,0.81094,0.551446,0.515406,0.029636,0.137804,-0.080807,-0.026974,0.030211,0.019038,-0.011212,-0.146422,-0.186965,-0.158452,-0.40963,-0.361534,-0.432396,-0.459672,-0.539246,-0.634944,-0.754977,-0.598809,-0.840767,-0.807202,-1.028769,-1.054032,-0.922181,-1.093955,-1.042986,-1.094577,-0.963686,-1.086995,-0.920296,-0.776275,-0.644014,-0.526044,-0.421333,-0.30396,-0.258247,-0.252646,0.001836,-0.051622,-0.021419,-0.045144,0.090091,0.0544,0.091885,0.202981,0.176309,0.171451,0.257271,0.359808,0.084684,0.245845,0.262249,0.308644,0.351719,0.367105,0.291143,0.360791,0.395685,0.423465,0.476153,0.464968,0.615457,0.5917,0.570012,0.69311,0.519631,0.648634,0.637923,0.521676,0.530964,0.389201,0.491331,0.509734,0.383259,0.412067,0.394156,0.328933,0.498929,0.327155,0.24428,0.371111,0.355222,0.306629,0.163668,0.212298,0.337758,0.3884,0.381569,0.598691,0.868174,1.152167,1.277644,1.357469,1.483874,2.012907,2.373688,2.244745,2.235579,1.726058,1.698022,1.457072,1.103491,0.543075,-0.125595,-0.505781,-0.715879,-0.63572,-0.788994,-0.812541,-0.819514,-0.6843,-0.769094,-0.652645,-0.771874,-0.830046,1
-0.256907,-0.938335,-1.146659,-1.166714,-1.042652,-0.811358,-0.585993,-0.491545,-0.600174,-0.176669,0.175989,-0.523134,-1.697022,-0.228011,-0.341905,-0.436142,-0.402514,-0.332163,-0.321674,-0.250533,-0.294179,-0.360856,-0.333595,-0.321852,-0.394565,-0.410395,-0.420926,-0.36058,-0.410067,-0.568045,-0.458277,-0.560547,-0.625211,-0.489252,-0.557946,-0.456237,-0.506801,-0.609224,-0.508989,-0.436582,-0.339126,-0.245376,-0.17257,-0.31065,-0.305036,-0.156981,-0.060195,-0.030853,-0.0238,0.104904,0.224876,0.102039,-0.036571,-0.090205,0.096135,0.104872,0.016636,0.153207,0.162062,0.136319,0.194907,0.181121,0.059916,0.211532,0.270719,0.151683,0.297465,0.312389,0.333334,0.40088,0.391851,0.571287,0.568677,0.520426,0.514444,0.636019,0.629438,0.503232,0.440128,0.493885,0.531915,0.47376,0.426343,0.442465,0.478715,0.463953,0.501652,0.451467,0.396028,0.456581,0.30865,0.334297,0.397591,0.333399,0.306224,0.494291,0.735241,0.841063,0.950005,1.089576,1.415217,1.780473,1.971592,2.160959,2.099783,1.903899,1.799429,1.556176,1.130225,0.769584,0.328091,0.042029,-0.141038,-0.338816,-0.273214,-0.430501,-0.315378,-0.197387,-0.214187,-0.306401,-0.496623,-0.384366,-0.314848,-0.260794,-0.292793,-0.294055,-0.203884,1
-0.551361,-1.236812,-1.220146,-1.311227,-1.508396,-1.440593,-1.152428,-0.827157,-1.039731,-1.044473,-0.697344,-0.210882,-0.508378,-0.490081,-0.39431,-0.435071,-0.338869,-0.422917,-0.344202,-0.29784,-0.364506,-0.256647,-0.298789,-0.296951,-0.253804,-0.379663,-0.324133,-0.317947,-0.389352,-0.409488,-0.304585,-0.29724,-0.281599,-0.215304,-0.282519,-0.250588,-0.273351,-0.168698,-0.189898,-0.186286,-0.106237,-0.027046,-0.034977,0.057314,0.099033,0.077652,0.082752,0.142374,0.12596,0.098838,0.119006,0.170814,0.181423,0.059171,0.03126,0.089146,0.072047,0.166871,0.168412,0.123356,0.064539,-0.06668,0.071564,0.073166,0.055174,0.017144,0.1223,0.194257,0.215339,0.19616,0.266596,0.267519,0.347925,0.400106,0.406907,0.3683,0.456674,0.563656,0.577774,0.590149,0.53335,0.587347,0.582197,0.480541,0.556526,0.579608,0.468331,0.460355,0.429978,0.453791,0.462803,0.377685,0.403984,0.536064,0.647965,0.782086,0.93356,0.960182,1.252722,1.439987,1.55082,1.725032,2.015926,1.862738,1.776997,1.705222,1.465681,1.277287,1.122819,0.863881,0.69827,0.392571,-0.00955,-0.144828,-0.142676,-0.145973,-0.192813,-0.146639,-0.150924,-0.105621,-0.186311,-0.209654,-0.266048,-0.22591,-0.077916,-0.145155,-0.159533,1
-0.487455,-1.909296,-2.163955,-1.824795,-1.141321,-0.56381,-0.173677,-0.14744,0.177643,0.359404,0.192396,0.444506,-0.314047,-0.281023,-0.26431,-0.193132,-0.275333,-0.28291,-0.37632,-0.276013,-0.287598,-0.417763,-0.523458,-0.494399,-0.458528,-0.495986,-0.512582,-0.677524,-0.57294,-0.574176,-0.599257,-0.680015,-0.795027,-0.800601,-0.7601,-0.769451,-0.856932,-0.82158,-0.792131,-0.644661,-0.601926,-0.522729,-0.443124,-0.363712,-0.238026,-0.215092,-0.087491,-0.119468,-0.042708,-0.03082,0.049204,-0.030249,-0.006658,0.005537,-0.049632,0.003286,0.084132,0.029339,0.068108,0.074128,0.06678,0.133139,0.058515,0.19541,0.269386,0.315392,0.318864,0.443145,0.494337,0.473078,0.520999,0.518373,0.583231,0.569538,0.640784,0.607164,0.572842,0.415583,0.500636,0.521321,0.408855,0.422653,0.43209,0.371008,0.406766,0.405233,0.369536,0.348716,0.362152,0.34296,0.365886,0.319206,0.343465,0.229206,0.289263,0.250275,0.237723,0.339427,0.42286,0.610407,0.962803,1.148554,1.206181,1.360227,1.5372,1.855899,1.765636,1.743809,1.549332,1.409716,1.207531,0.913697,0.611192,0.252499,0.030873,-0.061516,-0.154768,-0.121066,-0.094186,-0.139284,-0.135334,-0.035215,-0.063169,-0.014846,-0.079764,-0.089145,-0.037718,1
