@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.559803,-0.455546,-0.224389,-0.014437,0.281201,0.607312,0.895235,1.17125,1.430123,1.489235,1.44654,1.52793,1.44554,1.195606,0.918793,0.64234,0.348872,0.019703,-0.210567,-0.429147,-0.542189,-0.474639,-0.263157,-0.011019,0.286794,0.578668,0.88611,1.165541,1.432226,1.624716,1.725395,1.678634,1.449954,1.398372,1.433608,1.516829,1.730494,1.649417,1.396512,1.061468,0.816437,0.483409,0.247874,-0.128295,-0.273873,-0.747653,-1.24848,-1.130863,-1.195457,-1.151795,-1.184286,-1.158731,-1.179563,-1.162157,-1.17696,-1.164206,-1.175301,-1.165582,-1.174137,-1.166583,-1.173263,-1.167357,-1.172568,-1.167987,-1.171991,-1.168521,-1.171492,-1.168993,-1.171043,-1.169423,-1.170627,-1.16983,-1.170226,6
-0.778757,-0.652639,-0.52669,-0.245916,0.112099,0.477903,0.808905,1.090615,1.341047,1.578354,1.672968,1.685831,1.611985,1.459845,1.264011,0.944576,0.664049,0.327334,-0.029895,-0.355633,-0.548102,-0.704336,-0.725411,-0.508734,-0.263718,0.059267,0.361521,0.740447,1.049541,1.410726,1.699196,1.731849,1.691488,1.61782,1.608709,1.645206,1.664258,1.685886,1.457967,1.150083,0.767346,0.419999,0.046669,-0.264269,-0.590983,-0.698788,-0.691188,-0.8427,-0.900001,-1.00725,-1.172609,-1.316408,-1.422159,-1.362294,-1.304689,-1.201734,-1.052902,-1.004536,-0.908184,-0.807559,-0.783164,-0.867141,-0.971575,-1.119714,-1.250208,-1.398368,-1.42676,-1.363666,-1.22122,-1.121241,-0.927318,-0.81671,-0.692333,1
-0.668169,-0.53784,-0.292895,-0.031012,0.30084,0.614074,0.897945,1.140075,1.477064,1.656931,1.631605,1.61542,1.582697,1.435661,1.084957,0.837614,0.548491,0.23674,-0.044318,-0.339514,-0.583961,-0.686605,-0.598267,-0.345027,-0.033308,0.269654,0.557839,0.846745,1.122189,1.394403,1.650783,1.765084,1.712852,1.59639,1.640722,1.715157,1.722538,1.505279,1.247965,0.951162,0.696008,0.395417,0.141722,-0.19718,-0.398621,-0.804026,-1.185511,-1.094964,-1.145692,-1.110725,-1.137214,-1.116043,-1.13355,-1.118734,-1.131479,-1.120385,-1.130125,-1.121522,-1.129152,-1.122369,-1.128403,-1.12304,-1.127795,-1.123597,-1.12728,-1.124078,-1.126826,-1.124509,-1.126414,-1.124906,-1.126028,-1.125284,-1.125655,6
-0.651773,-0.543967,-0.291221,-0.017193,0.260712,0.568515,0.85375,1.131853,1.347273,1.621997,1.607798,1.518977,1.615199,1.453593,1.171706,0.915013,0.596797,0.304236,-0.018597,-0.337631,-0.601228,-0.694493,-0.566335,-0.296612,-0.003074,0.282726,0.563399,0.854592,1.120214,1.389915,1.624657,1.748986,1.74043,1.568398,1.524904,1.646291,1.773123,1.595477,1.320628,1.00458,0.735462,0.422549,0.153433,-0.193533,-0.404752,-0.8153,-1.190135,-1.102507,-1.151073,-1.117879,-1.142851,-1.123008,-1.139337,-1.125575,-1.137372,-1.127134,-1.136099,-1.128198,-1.135191,-1.128986,-1.134497,-1.129605,-1.133938,-1.130116,-1.133466,-1.130556,-1.133052,-1.130948,-1.132678,-1.131309,-1.132327,-1.131652,-1.131988,6
-0.637965,-0.522444,-0.28491,0.010313,0.300747,0.623325,0.939578,1.204682,1.487967,1.739597,1.613578,1.515181,1.660262,1.682144,1.513467,1.257623,0.970146,0.673373,0.381035,0.083578,-0.200885,-0.46123,-0.614803,-0.602898,-0.403838,-0.148796,0.168494,0.446508,0.744308,1.014511,1.296835,1.536577,1.687149,1.607472,1.537447,1.534217,1.645394,1.570545,1.308141,0.995082,0.734115,0.416681,0.158838,-0.17798,-0.359779,-0.781105,-1.209545,-1.106254,-1.164468,-1.124226,-1.154754,-1.130341,-1.150529,-1.13345,-1.148134,-1.13536,-1.146567,-1.136676,-1.14544,-1.137656,-1.144575,-1.13843,-1.143875,-1.139071,-1.143283,-1.139623,-1.142763,-1.140116,-1.142292,-1.14057,-1.14185,-1.141002,-1.141425,6
-0.674388,-0.563328,-0.320192,-0.008836,0.286063,0.611866,0.925714,1.20955,1.4719,1.598944,1.632868,1.564086,1.471553,1.313491,1.033916,0.772539,0.490129,0.186752,-0.107565,-0.335647,-0.552653,-0.64876,-0.514531,-0.276344,0.014801,0.329331,0.611125,0.874482,1.168647,1.43931,1.66431,1.775707,1.726707,1.577617,1.630076,1.718566,1.767653,1.54045,1.286365,0.992562,0.733913,0.41398,0.156466,-0.197804,-0.402008,-0.80317,-1.192399,-1.100268,-1.151504,-1.116467,-1.142806,-1.121906,-1.139074,-1.124633,-1.136988,-1.126286,-1.13564,-1.127412,-1.134682,-1.128241,-1.133953,-1.12889,-1.133368,-1.129423,-1.132877,-1.129879,-1.132449,-1.130285,-1.132063,-1.130657,-1.131702,-1.131009,-1.131354,6
-0.633403,-0.538572,-0.291994,-0.001603,0.305192,0.613016,0.950532,1.242185,1.523015,1.602626,1.5624,1.626463,1.484812,1.257613,1.032141,0.774368,0.47785,0.15718,-0.137096,-0.348842,-0.54675,-0.643813,-0.524545,-0.272838,0.019956,0.28904,0.566426,0.839459,1.110651,1.375289,1.680435,1.788617,1.741066,1.584307,1.588636,1.669715,1.788992,1.593798,1.301315,1.011468,0.758466,0.433891,0.181394,-0.175652,-0.360278,-0.778691,-1.201257,-1.100594,-1.156741,-1.118267,-1.147236,-1.124218,-1.143148,-1.127209,-1.140857,-1.129027,-1.139372,-1.130267,-1.138316,-1.131183,-1.137511,-1.1319,-1.136864,-1.13249,-1.136321,-1.132995,-1.135846,-1.133445,-1.135418,-1.133857,-1.135017,-1.134249,-1.134632,6
-1.038531,-0.913361,-0.61399,-0.254558,0.150654,0.516904,0.836495,1.195248,1.552669,1.609618,1.518389,1.6221,1.705527,1.499074,1.173828,0.879274,0.520458,0.137779,-0.241117,-0.598032,-0.919683,-1.037763,-0.945453,-0.62977,-0.283195,0.089842,0.461447,0.850608,1.185067,1.576382,1.783836,1.578195,1.395136,1.497678,1.599305,1.712259,1.831194,1.792493,1.408868,1.067161,0.641504,0.295757,-0.136954,-0.47139,-0.908321,-0.932921,-0.714581,-0.962106,-1.220476,-1.417377,-1.497546,-1.410668,-1.199225,-1.109694,-1.007168,-0.912713,-0.787322,-0.557589,-0.454553,-0.510402,-0.618977,-0.865692,-1.107427,-1.332718,-1.540841,-1.533248,-1.283028,-1.053291,-0.798645,-0.557957,-0.372742,-0.375464,-0.558262,4
-1.014895,-0.882046,-0.59149,-0.216095,0.185863,0.502029,0.876882,1.222613,1.557959,1.736549,1.611855,1.659467,1.91009,1.87352,1.626841,1.436477,1.087747,0.735436,0.391975,0.027893,-0.326581,-0.653803,-0.911897,-0.952412,-0.880526,-0.575764,-0.235753,0.142936,0.497482,0.900677,1.235181,1.521217,1.680697,1.637642,1.57775,1.685586,1.718058,1.647302,1.251291,0.952292,0.550641,0.224546,-0.17656,-0.455032,-0.882898,-0.802576,-0.463519,-0.734533,-0.864397,-1.125735,-1.294079,-1.38517,-1.33564,-1.308465,-1.148351,-0.955488,-0.758032,-0.653577,-0.606492,-0.595877,-0.592628,-0.694248,-0.854751,-1.037942,-1.19251,-1.368806,-1.479395,-1.437189,-1.226127,-1.035784,-0.846699,-0.612809,-0.499925,4
-0.702803,-0.563295,-0.291237,0.027997,0.339053,0.63151,0.931786,1.211625,1.500796,1.740301,1.601148,1.603853,1.744009,1.61899,1.468939,1.183552,0.939321,0.637224,0.339346,0.012256,-0.279456,-0.544133,-0.671515,-0.585575,-0.336565,-0.052339,0.262182,0.521699,0.829926,1.082141,1.399532,1.587536,1.662635,1.550543,1.61291,1.523499,1.559807,1.507135,1.267215,0.984072,0.708187,0.415443,0.135494,-0.197604,-0.416844,-0.815723,-1.196242,-1.102752,-1.156557,-1.118694,-1.147843,-1.124249,-1.143957,-1.127143,-1.141703,-1.12896,-1.140197,-1.130236,-1.139097,-1.1312,-1.138239,-1.131972,-1.137536,-1.132618,-1.136937,-1.133179,-1.136407,-1.133683,-1.135924,-1.13415,-1.13547,-1.134595,-1.135031,6
-0.666315,-0.547198,-0.276906,0.021494,0.341399,0.646796,0.94001,1.182671,1.456701,1.663515,1.57045,1.481296,1.594927,1.52286,1.236629,0.986402,0.716295,0.420818,0.113098,-0.195605,-0.464831,-0.663715,-0.645033,-0.441011,-0.162227,0.135825,0.432326,0.703134,0.992551,1.284055,1.570848,1.707666,1.694274,1.529568,1.519937,1.650665,1.747054,1.607283,1.306577,1.012034,0.758938,0.439615,0.178536,-0.167488,-0.378255,-0.804412,-1.199659,-1.105499,-1.158564,-1.121765,-1.1498,-1.127277,-1.14599,-1.130086,-1.14382,-1.131823,-1.142389,-1.13303,-1.141352,-1.133937,-1.140547,-1.134661,-1.139888,-1.135266,-1.139326,-1.135792,-1.138829,-1.136266,-1.138375,-1.136705,-1.137948,-1.137124,-1.137534,6
-0.570077,-0.4652,-0.236856,0.039387,0.326895,0.615901,0.937952,1.188061,1.471124,1.614456,1.541317,1.570268,1.564036,1.365439,1.071325,0.795984,0.528487,0.205874,-0.040247,-0.268049,-0.484643,-0.583342,-0.485256,-0.271129,0.007504,0.285777,0.567463,0.841696,1.153802,1.414567,1.684921,1.762576,1.704339,1.566174,1.52412,1.548594,1.678028,1.580754,1.323322,1.009798,0.753966,0.43326,0.192104,-0.155539,-0.311136,-0.746412,-1.234468,-1.114453,-1.182715,-1.135244,-1.171418,-1.142386,-1.166466,-1.146041,-1.163643,-1.1483,-1.161784,-1.149864,-1.160442,-1.151035,-1.159406,-1.151963,-1.158564,-1.152736,-1.157849,-1.153403,-1.15722,-1.154001,-1.156648,-1.154553,-1.156111,-1.155078,-1.155593,6
-0.720472,-0.576001,-0.311931,-0.043772,0.288974,0.584705,0.896041,1.157792,1.472148,1.691296,1.650265,1.568636,1.651928,1.527922,1.230597,0.992653,0.702903,0.408938,0.105177,-0.20284,-0.44431,-0.656486,-0.656466,-0.451251,-0.154215,0.147387,0.475899,0.775305,1.072708,1.325969,1.629183,1.780805,1.67719,1.555531,1.53518,1.605509,1.761598,1.533335,1.218811,0.931856,0.669209,0.353348,0.100342,-0.213398,-0.424079,-0.826627,-1.179012,-1.096842,-1.142465,-1.111221,-1.134761,-1.116038,-1.131452,-1.118461,-1.129594,-1.119937,-1.128388,-1.120945,-1.127528,-1.121691,-1.126871,-1.122277,-1.126343,-1.122759,-1.125898,-1.123173,-1.12551,-1.123541,-1.125158,-1.123879,-1.12483,-1.1242,-1.124514,6
-0.622414,-0.506028,-0.296123,-0.001959,0.260264,0.567323,0.915351,1.216247,1.522517,1.688692,1.598781,1.629574,1.660507,1.43363,1.145637,0.963745,0.66142,0.355177,0.046087,-0.250845,-0.493062,-0.624344,-0.580371,-0.36343,-0.094453,0.225118,0.501949,0.741053,1.014383,1.28315,1.570361,1.679429,1.680371,1.546054,1.534052,1.552554,1.666754,1.61527,1.342689,1.032969,0.751459,0.442394,0.175398,-0.176689,-0.340718,-0.765288,-1.215216,-1.10516,-1.167867,-1.124107,-1.157585,-1.13061,-1.15307,-1.13395,-1.150482,-1.136027,-1.148767,-1.137475,-1.14752,-1.138567,-1.14655,-1.13944,-1.145756,-1.140171,-1.145077,-1.140806,-1.144477,-1.141378,-1.143928,-1.141909,-1.143411,-1.142415,-1.142912,6
-0.993834,-0.854811,-0.669741,-0.281664,0.089815,0.462714,0.885345,1.240787,1.549818,1.688263,1.621256,1.623598,1.671569,1.462965,1.181976,0.865597,0.527226,0.202748,-0.146984,-0.480582,-0.764814,-0.938462,-0.939714,-0.705555,-0.451166,-0.049556,0.327456,0.743449,1.075209,1.456191,1.737775,1.780556,1.739228,1.641829,1.742091,1.859759,1.82697,1.558465,1.225116,0.947166,0.573415,0.252511,-0.136368,-0.421482,-0.809048,-0.753613,-0.471152,-0.708941,-0.823711,-1.082821,-1.214039,-1.345976,-1.379188,-1.424574,-1.287109,-1.087961,-0.871893,-0.713055,-0.598444,-0.505264,-0.585766,-0.700869,-0.888308,-1.075202,-1.267136,-1.41696,-1.468229,-1.339844,-1.124801,-0.985521,-0.791637,-0.568712,-0.436359,4
-0.691502,-0.562138,-0.305045,0.015258,0.351284,0.641832,0.968152,1.234504,1.551543,1.585769,1.573271,1.660825,1.572725,1.305247,1.042609,0.814842,0.508078,0.191742,-0.101528,-0.400316,-0.57427,-0.66494,-0.549444,-0.295614,-0.006431,0.293212,0.582759,0.864395,1.150179,1.415291,1.656879,1.786948,1.743089,1.574606,1.510352,1.566409,1.711662,1.592775,1.301422,0.996968,0.730669,0.418737,0.152543,-0.182207,-0.384785,-0.789479,-1.195533,-1.096055,-1.152995,-1.113088,-1.143734,-1.118959,-1.139647,-1.12199,-1.137292,-1.123885,-1.135724,-1.125213,-1.134577,-1.126219,-1.133681,-1.127028,-1.132944,-1.127708,-1.132311,-1.128301,-1.131749,-1.128837,-1.131234,-1.129335,-1.130749,-1.129812,-1.130279,6
-0.611074,-0.497906,-0.277022,-0.039718,0.299169,0.614414,0.925493,1.180864,1.480772,1.648362,1.55865,1.547252,1.530476,1.371375,1.143972,0.825143,0.542453,0.243212,-0.067253,-0.367936,-0.53635,-0.609665,-0.470498,-0.233372,0.049884,0.340251,0.625908,0.899314,1.182023,1.448214,1.65737,1.743444,1.664789,1.528672,1.494579,1.570411,1.692793,1.59283,1.305541,1.006555,0.735144,0.425737,0.172558,-0.178318,-0.323016,-0.752884,-1.224832,-1.110501,-1.174856,-1.130454,-1.164078,-1.137231,-1.159403,-1.140666,-1.156761,-1.14277,-1.155037,-1.144216,-1.1538,-1.145291,-1.152852,-1.146139,-1.152085,-1.14684,-1.151438,-1.147444,-1.15087,-1.147982,-1.150356,-1.148478,-1.149874,-1.148949,-1.14941,6
-1.013945,-0.88194,-0.636267,-0.311244,0.057846,0.44091,0.798682,1.206448,1.499566,1.700223,1.687464,1.761301,1.772079,1.516195,1.371146,1.038836,0.71225,0.304095,-0.011026,-0.319166,-0.651935,-0.855226,-0.948167,-0.827488,-0.591445,-0.278528,0.063887,0.402375,0.735493,1.091245,1.424999,1.752037,1.831045,1.735425,1.710556,1.753315,1.844436,1.762349,1.37395,1.041594,0.657484,0.338176,-0.080099,-0.377166,-0.79511,-0.771233,-0.453642,-0.683497,-0.834909,-1.056361,-1.214006,-1.365406,-1.428805,-1.381593,-1.207432,-1.029954,-0.812087,-0.648391,-0.582806,-0.596797,-0.664153,-0.761879,-0.923457,-1.118421,-1.27991,-1.428067,-1.440144,-1.32194,-1.108328,-0.906916,-0.741531,-0.570103,-0.474888,4
-1.005356,-0.880869,-0.649034,-0.272441,0.120081,0.52797,0.906877,1.279909,1.626424,1.711497,1.59447,1.634769,1.684054,1.394531,0.977035,0.693233,0.341153,-0.031884,-0.400816,-0.710396,-0.948488,-1.017331,-0.845428,-0.52787,-0.174207,0.206911,0.574093,0.934341,1.28141,1.611702,1.715343,1.664698,1.553341,1.647482,1.65976,1.725395,1.783057,1.638154,1.282133,0.969739,0.586721,0.258638,-0.150051,-0.439331,-0.86678,-0.748189,-0.406497,-0.668341,-0.788756,-1.072479,-1.254142,-1.438451,-1.498379,-1.407166,-1.214473,-1.081019,-0.848703,-0.694323,-0.5484,-0.522308,-0.580188,-0.683778,-0.869089,-1.077684,-1.272994,-1.448494,-1.526294,-1.37027,-1.147141,-0.902981,-0.700518,-0.480928,-0.412656,4
