@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute target {1,2,3}

@data
0.258292,0.337768,0.416251,0.481584,0.534095,0.585761,0.635405,0.678778,0.708436,0.721325,0.720456,0.71431,0.694893,0.661842,0.617399,0.565167,0.508828,0.452082,0.424327,0.407199,0.394838,0.37864,0.364181,0.352886,0.341671,0.328632,0.309288,0.288349,0.26605,0.24048,0.212549,0.180172,0.146134,0.105271,0.055118,-0.002419,-0.061316,-0.124945,-0.202597,-0.289007,-0.384732,-0.480296,-0.561875,-0.632242,-0.698463,-0.744803,-0.769693,-0.776635,3
0.265767,0.342925,0.422222,0.492951,0.553141,0.606555,0.648587,0.685748,0.718616,0.737578,0.739248,0.724674,0.696148,0.654856,0.606785,0.556175,0.500252,0.445255,0.421671,0.408545,0.398417,0.390908,0.384657,0.380103,0.375833,0.363901,0.340202,0.312997,0.282943,0.250901,0.216197,0.177973,0.135373,0.08678,0.030883,-0.034209,-0.102748,-0.177679,-0.263426,-0.351776,-0.442083,-0.533084,-0.614945,-0.681746,-0.731387,-0.765632,-0.784198,-0.785759,3
0.349543,0.427749,0.49896,0.561561,0.616964,0.667369,0.707089,0.736164,0.75225,0.757245,0.74868,0.727337,0.696609,0.667135,0.633262,0.593019,0.546372,0.497606,0.47479,0.449737,0.430002,0.414789,0.400152,0.388937,0.375894,0.353781,0.329223,0.29894,0.265854,0.230056,0.189893,0.145296,0.100339,0.053453,-0.001908,-0.060394,-0.124277,-0.195347,-0.278512,-0.366977,-0.457737,-0.548325,-0.632194,-0.700939,-0.758267,-0.800527,-0.835001,-0.854164,2
0.362465,0.420975,0.484487,0.541448,0.591005,0.630592,0.670795,0.702511,0.722295,0.73056,0.73675,0.732361,0.712094,0.682465,0.641549,0.593287,0.541602,0.491046,0.449699,0.411017,0.372626,0.331666,0.296362,0.262781,0.23342,0.207241,0.188203,0.172783,0.156287,0.139281,0.119883,0.099405,0.075599,0.04923,0.010176,-0.043041,-0.102262,-0.172322,-0.245945,-0.327158,-0.416903,-0.507293,-0.594901,-0.679235,-0.751627,-0.807319,-0.848134,-0.868528,2
0.337812,0.407962,0.47736,0.536574,0.589385,0.634197,0.671121,0.705144,0.732779,0.75673,0.766877,0.762505,0.743401,0.713674,0.674793,0.628209,0.576473,0.525451,0.489909,0.455664,0.422197,0.392496,0.364486,0.336682,0.313143,0.291779,0.276566,0.26131,0.24268,0.218845,0.19014,0.156679,0.118532,0.071378,0.01303,-0.05326,-0.121839,-0.193471,-0.271104,-0.356852,-0.450199,-0.547119,-0.641289,-0.721052,-0.7856,-0.834001,-0.866747,-0.883575,2
0.2867,0.355494,0.426721,0.490152,0.543842,0.59053,0.627951,0.659956,0.685183,0.70537,0.714011,0.709299,0.690595,0.656938,0.612995,0.56054,0.50309,0.446878,0.42562,0.41524,0.407308,0.39545,0.380635,0.366972,0.351165,0.3311,0.3062,0.281972,0.256635,0.231001,0.202625,0.175733,0.143574,0.102575,0.054533,-0.001648,-0.067558,-0.140637,-0.224876,-0.316776,-0.410927,-0.504584,-0.591934,-0.671053,-0.732958,-0.774424,-0.795221,-0.797392,2
0.280835,0.355595,0.434951,0.505936,0.56464,0.613235,0.653218,0.686037,0.708842,0.720229,0.715784,0.697969,0.667838,0.630465,0.587051,0.540389,0.492222,0.443532,0.42501,0.418004,0.410495,0.405456,0.401112,0.397098,0.389041,0.371133,0.343338,0.312665,0.278597,0.245363,0.208262,0.171385,0.131086,0.087951,0.03879,-0.021682,-0.087678,-0.15912,-0.239452,-0.328878,-0.424831,-0.520969,-0.602414,-0.671184,-0.725738,-0.763976,-0.783417,-0.785853,2
0.255351,0.33483,0.414211,0.480441,0.533905,0.580122,0.617901,0.648242,0.672267,0.687616,0.694705,0.68716,0.66352,0.631453,0.591921,0.542306,0.490246,0.436741,0.415281,0.404241,0.397782,0.392286,0.388191,0.384401,0.380077,0.367689,0.344075,0.31296,0.282653,0.249479,0.214211,0.177238,0.136816,0.091423,0.044326,-0.006103,-0.058163,-0.113866,-0.183183,-0.263653,-0.350148,-0.446534,-0.539829,-0.624887,-0.690088,-0.7355,-0.764025,-0.772018,2
0.266941,0.337682,0.404871,0.462794,0.514025,0.556057,0.590581,0.616833,0.639448,0.658828,0.665082,0.657048,0.635469,0.603771,0.567675,0.529225,0.488783,0.445141,0.422637,0.412619,0.408934,0.403855,0.400913,0.393898,0.387142,0.369262,0.34613,0.318516,0.289296,0.258546,0.225222,0.189692,0.153235,0.113057,0.069632,0.022988,-0.031169,-0.096343,-0.173073,-0.257204,-0.349771,-0.449435,-0.549269,-0.635073,-0.703794,-0.752662,-0.779941,-0.788233,2
0.242126,0.320883,0.397144,0.469678,0.531336,0.585584,0.628023,0.660567,0.687209,0.702189,0.700569,0.686622,0.659806,0.619791,0.575911,0.527582,0.472444,0.418744,0.400765,0.39297,0.393901,0.395401,0.397599,0.396901,0.393975,0.378031,0.35598,0.32891,0.296356,0.262871,0.226948,0.191094,0.152209,0.108461,0.05861,0.001055,-0.066592,-0.138433,-0.220333,-0.305924,-0.392932,-0.484653,-0.566558,-0.635232,-0.691426,-0.729743,-0.750013,-0.75567,3
0.449319,0.502485,0.555476,0.606484,0.649454,0.680006,0.70049,0.710208,0.711029,0.70498,0.694386,0.669733,0.633829,0.584826,0.525946,0.461097,0.390021,0.317833,0.272187,0.240524,0.213056,0.185845,0.158045,0.12507,0.086618,0.04807,0.01902,0.001603,-0.00615,-0.01193,-0.017522,-0.024326,-0.034035,-0.052376,-0.084998,-0.126936,-0.182,-0.245777,-0.3139,-0.386012,-0.458974,-0.531908,-0.603963,-0.67507,-0.731529,-0.775766,-0.802094,-0.810225,3
0.300975,0.37381,0.449327,0.516202,0.571172,0.618729,0.657989,0.688764,0.710128,0.726603,0.726164,0.710955,0.683726,0.645855,0.601839,0.548866,0.494962,0.441501,0.416432,0.398431,0.388314,0.37816,0.367679,0.35683,0.343824,0.325229,0.300141,0.271728,0.243227,0.213275,0.183626,0.153816,0.122977,0.082387,0.028334,-0.032519,-0.098831,-0.171022,-0.251466,-0.339347,-0.430504,-0.523112,-0.613511,-0.687822,-0.746072,-0.786636,-0.807872,-0.812195,3
0.312559,0.381686,0.448406,0.507233,0.551932,0.591855,0.62398,0.651271,0.672402,0.688149,0.695423,0.695463,0.68366,0.658557,0.623462,0.583117,0.537913,0.488927,0.461014,0.440391,0.420579,0.397271,0.378022,0.359535,0.344689,0.325019,0.29771,0.269479,0.24029,0.213118,0.184895,0.156545,0.124876,0.083623,0.032592,-0.022615,-0.086262,-0.15119,-0.228848,-0.314397,-0.404749,-0.498944,-0.588653,-0.670954,-0.742001,-0.794325,-0.824324,-0.839381,2
0.257414,0.331077,0.399125,0.460909,0.51458,0.570559,0.613917,0.650238,0.680129,0.698779,0.710545,0.704757,0.680611,0.644082,0.594546,0.539686,0.479672,0.416931,0.393435,0.378239,0.365672,0.349188,0.335816,0.32452,0.314717,0.302862,0.286278,0.266111,0.244767,0.217634,0.187157,0.157123,0.125136,0.09095,0.046298,-0.002025,-0.060805,-0.130713,-0.211039,-0.297714,-0.391578,-0.487779,-0.577619,-0.655673,-0.713775,-0.749122,-0.764965,-0.758961,3
0.292774,0.365663,0.437439,0.499854,0.552511,0.595979,0.632193,0.661207,0.679548,0.698662,0.709837,0.703704,0.684343,0.654172,0.615149,0.568638,0.514244,0.460075,0.437261,0.419307,0.399294,0.377617,0.361136,0.346337,0.329257,0.309735,0.288351,0.26641,0.243193,0.220196,0.188431,0.154077,0.12012,0.080597,0.033092,-0.0236,-0.085674,-0.155847,-0.234724,-0.322684,-0.415446,-0.506713,-0.5978,-0.679275,-0.74472,-0.789921,-0.811571,-0.819233,3
0.257333,0.334565,0.409756,0.476702,0.533321,0.578474,0.616308,0.650652,0.679459,0.698747,0.698556,0.685422,0.660699,0.624757,0.584445,0.538773,0.490229,0.437867,0.418072,0.403655,0.389866,0.376938,0.367672,0.360831,0.353225,0.341647,0.326658,0.303572,0.274336,0.242494,0.208218,0.169396,0.130312,0.087955,0.039587,-0.014248,-0.075335,-0.145387,-0.218885,-0.30147,-0.392484,-0.488052,-0.582318,-0.659279,-0.718695,-0.759683,-0.779025,-0.785611,3
0.320234,0.39673,0.467105,0.523678,0.568897,0.608534,0.63866,0.659789,0.681684,0.706858,0.726884,0.732327,0.721908,0.699996,0.666113,0.62931,0.581704,0.531884,0.513695,0.501311,0.487037,0.470892,0.454812,0.438925,0.423604,0.40026,0.367624,0.333427,0.298396,0.261232,0.223536,0.184001,0.144294,0.095588,0.038138,-0.024686,-0.085406,-0.151367,-0.229835,-0.317311,-0.407497,-0.501426,-0.594391,-0.680249,-0.749308,-0.798394,-0.828852,-0.840507,2
0.356388,0.419431,0.490165,0.551556,0.603497,0.650973,0.685866,0.710995,0.732093,0.748386,0.760836,0.759647,0.741969,0.710794,0.672727,0.627685,0.577259,0.521542,0.483163,0.446389,0.412002,0.376859,0.346267,0.321534,0.300173,0.274202,0.251204,0.23375,0.213709,0.1926,0.166902,0.137348,0.102145,0.06121,0.004837,-0.06518,-0.138026,-0.213538,-0.295115,-0.377824,-0.46501,-0.553411,-0.639112,-0.719094,-0.787049,-0.836621,-0.870263,-0.890514,1
0.326891,0.403728,0.470338,0.525909,0.581644,0.629435,0.66624,0.692813,0.715566,0.735472,0.753403,0.759403,0.748828,0.72538,0.692382,0.648803,0.600142,0.548734,0.519688,0.496402,0.471112,0.452214,0.436641,0.42668,0.415703,0.401328,0.3822,0.356839,0.327373,0.29448,0.255757,0.207221,0.154715,0.093522,0.02368,-0.046689,-0.116666,-0.187131,-0.263017,-0.339769,-0.416518,-0.498947,-0.588104,-0.679196,-0.756302,-0.81563,-0.852302,-0.875525,1
0.449318,0.512027,0.564414,0.602678,0.62824,0.651167,0.677142,0.701698,0.726818,0.751665,0.768728,0.773635,0.768484,0.754312,0.73361,0.707185,0.678134,0.647754,0.624034,0.604639,0.584034,0.56571,0.546585,0.52348,0.495334,0.457503,0.413104,0.365771,0.313617,0.257895,0.196728,0.131624,0.06882,0.008118,-0.052363,-0.1138,-0.173437,-0.235558,-0.306434,-0.38756,-0.479677,-0.577821,-0.676968,-0.765859,-0.838737,-0.894548,-0.933624,-0.955523,1
0.317919,0.389686,0.458256,0.5196,0.569522,0.61011,0.643903,0.673391,0.692611,0.710347,0.72462,0.724269,0.707709,0.679239,0.643409,0.600121,0.552404,0.502874,0.481457,0.462809,0.446053,0.432378,0.419788,0.403223,0.382352,0.356482,0.329307,0.303057,0.274238,0.2447,0.212043,0.17444,0.135674,0.086658,0.029947,-0.033801,-0.098478,-0.164469,-0.239787,-0.326283,-0.419259,-0.512076,-0.6054,-0.690037,-0.757126,-0.805432,-0.832794,-0.843215,2
0.396463,0.449059,0.50173,0.558903,0.611163,0.652486,0.680668,0.699367,0.710991,0.718442,0.723171,0.718701,0.703774,0.680551,0.650499,0.615009,0.574829,0.534746,0.527449,0.5265,0.525898,0.523872,0.51295,0.490953,0.466965,0.434966,0.393478,0.343481,0.290237,0.233086,0.175351,0.112428,0.058456,0.020482,-0.011514,-0.055287,-0.116067,-0.189404,-0.270333,-0.356087,-0.446717,-0.537004,-0.625803,-0.713591,-0.784286,-0.83877,-0.8713,-0.884848,2
0.261818,0.329021,0.402206,0.46698,0.519146,0.560827,0.595909,0.620748,0.638558,0.64885,0.65544,0.652025,0.635569,0.606651,0.569852,0.523833,0.472722,0.417494,0.395755,0.38038,0.366351,0.350524,0.336958,0.323755,0.305725,0.283907,0.259282,0.23769,0.217506,0.198377,0.179209,0.158376,0.137707,0.110381,0.070493,0.014926,-0.047503,-0.115089,-0.191123,-0.276214,-0.368495,-0.462738,-0.553129,-0.638789,-0.709203,-0.758017,-0.782815,-0.78816,2
0.28584,0.359991,0.43297,0.496151,0.550003,0.594673,0.630528,0.663079,0.682196,0.695092,0.704155,0.701016,0.685031,0.659805,0.62759,0.58902,0.546462,0.4976,0.473203,0.453747,0.437882,0.425231,0.406404,0.382641,0.363261,0.338745,0.313832,0.289744,0.264408,0.235993,0.207693,0.177571,0.141964,0.102852,0.05314,-0.001525,-0.06386,-0.133377,-0.207283,-0.288352,-0.382185,-0.474143,-0.566163,-0.653769,-0.72521,-0.776737,-0.812362,-0.830125,2
0.285042,0.356511,0.422003,0.478796,0.530383,0.573239,0.605821,0.628026,0.645272,0.661286,0.666405,0.660247,0.642576,0.616671,0.581732,0.539646,0.492502,0.443662,0.430985,0.425388,0.415783,0.406601,0.393172,0.376193,0.355786,0.327861,0.297745,0.267983,0.239203,0.21051,0.179354,0.151516,0.130927,0.101604,0.057798,0.010592,-0.047503,-0.117689,-0.197319,-0.28651,-0.381267,-0.479488,-0.578938,-0.662958,-0.728234,-0.770795,-0.793195,-0.793516,2
0.39781,0.462859,0.52599,0.580169,0.628651,0.671941,0.706066,0.728503,0.743337,0.751173,0.753814,0.740706,0.716526,0.681947,0.639906,0.593023,0.541501,0.49219,0.463142,0.436011,0.410012,0.387762,0.363067,0.337692,0.315769,0.300484,0.281346,0.255059,0.224235,0.188845,0.150707,0.10994,0.063929,0.013954,-0.041009,-0.101909,-0.16915,-0.243828,-0.327873,-0.416735,-0.50886,-0.597889,-0.680943,-0.759842,-0.821298,-0.866365,-0.89174,-0.901729,2
0.293113,0.361389,0.429263,0.488593,0.541342,0.586452,0.622375,0.649858,0.672161,0.685767,0.692917,0.689941,0.676119,0.651592,0.614548,0.569308,0.51984,0.46778,0.441929,0.429454,0.426775,0.417762,0.40823,0.397989,0.382389,0.363823,0.336774,0.297206,0.259176,0.222005,0.184629,0.145667,0.104352,0.06113,0.017776,-0.023719,-0.071021,-0.129192,-0.196322,-0.268724,-0.353264,-0.445339,-0.541056,-0.630349,-0.704963,-0.760257,-0.795031,-0.808337,2
0.299842,0.36953,0.434488,0.493361,0.55284,0.604714,0.64842,0.67845,0.695478,0.708293,0.710466,0.696112,0.671234,0.63153,0.585459,0.531503,0.476559,0.422145,0.394054,0.374398,0.355544,0.334751,0.314642,0.295501,0.278585,0.265539,0.251644,0.235781,0.216958,0.197617,0.173971,0.14626,0.111541,0.069849,0.027382,-0.021103,-0.076382,-0.145553,-0.224662,-0.310322,-0.395095,-0.480857,-0.568235,-0.648643,-0.710591,-0.75748,-0.787107,-0.802233,3
0.24674,0.319115,0.388203,0.452382,0.513154,0.565475,0.615424,0.65573,0.687791,0.711929,0.729007,0.727256,0.711587,0.68184,0.640138,0.591195,0.534735,0.477146,0.45551,0.440633,0.425028,0.402598,0.37491,0.352139,0.328343,0.30513,0.278703,0.255093,0.231063,0.208169,0.1855,0.161043,0.136546,0.103475,0.065372,0.02194,-0.027903,-0.09052,-0.165757,-0.256701,-0.351352,-0.446112,-0.540442,-0.626769,-0.692656,-0.73488,-0.755383,-0.75578,3
0.310327,0.388584,0.457429,0.515722,0.562575,0.601784,0.638252,0.669101,0.69904,0.724168,0.735146,0.732251,0.711685,0.678439,0.641674,0.601056,0.554903,0.508603,0.499545,0.49949,0.496612,0.490401,0.482918,0.470319,0.451104,0.422862,0.387192,0.350351,0.311391,0.269837,0.226655,0.181884,0.130846,0.069596,0.000462,-0.070136,-0.143263,-0.223032,-0.301808,-0.378226,-0.458353,-0.543156,-0.622282,-0.692124,-0.750734,-0.797226,-0.824587,-0.828232,2
0.3035,0.382928,0.456575,0.521656,0.577369,0.624391,0.661992,0.693177,0.715829,0.734542,0.734928,0.722649,0.696732,0.659528,0.617074,0.569248,0.52113,0.469851,0.448438,0.428634,0.415283,0.399741,0.385035,0.372615,0.358087,0.339507,0.317901,0.294155,0.266366,0.235702,0.202792,0.167248,0.127348,0.080981,0.017695,-0.049283,-0.118256,-0.192521,-0.272452,-0.358264,-0.450527,-0.53971,-0.6303,-0.706711,-0.766102,-0.807585,-0.829693,-0.833858,2
0.218492,0.293883,0.369421,0.435624,0.491558,0.538562,0.569406,0.589773,0.601623,0.611259,0.618305,0.61623,0.600755,0.573509,0.535815,0.492524,0.445529,0.39417,0.386748,0.383052,0.384472,0.38225,0.382676,0.371356,0.349597,0.327824,0.305026,0.284981,0.261347,0.239809,0.216884,0.196008,0.169357,0.13278,0.08689,0.03189,-0.031881,-0.108255,-0.190379,-0.275269,-0.365848,-0.452841,-0.537941,-0.614524,-0.679089,-0.720257,-0.738145,-0.730691,2
0.267095,0.350946,0.427241,0.494748,0.546717,0.589203,0.616486,0.625776,0.628308,0.634187,0.640055,0.636316,0.619181,0.588995,0.551443,0.505445,0.451546,0.396603,0.382724,0.38001,0.37933,0.37474,0.371065,0.364241,0.354693,0.336081,0.313026,0.289723,0.266689,0.244694,0.223734,0.196427,0.165594,0.123387,0.060774,-0.001424,-0.066532,-0.131993,-0.212676,-0.293686,-0.371175,-0.447243,-0.528985,-0.611453,-0.68158,-0.733,-0.759839,-0.764054,2
0.328891,0.40166,0.472946,0.535528,0.58845,0.631334,0.664272,0.688094,0.706687,0.721864,0.726517,0.717272,0.69777,0.669084,0.628755,0.579072,0.525764,0.470692,0.441168,0.417335,0.396788,0.382988,0.370745,0.359903,0.348137,0.330968,0.304996,0.276008,0.245752,0.213722,0.180239,0.145187,0.109208,0.067736,0.014075,-0.04677,-0.112528,-0.185556,-0.264695,-0.351209,-0.43822,-0.526122,-0.611665,-0.689963,-0.755004,-0.802358,-0.830216,-0.839804,2
0.3185,0.393316,0.464683,0.529269,0.58579,0.632519,0.671397,0.705626,0.728821,0.744584,0.743624,0.727002,0.699303,0.663626,0.621033,0.571549,0.518835,0.46936,0.4535,0.442618,0.43473,0.431175,0.427522,0.420207,0.406152,0.385226,0.352401,0.313141,0.270882,0.22832,0.187281,0.144973,0.099107,0.053561,0.00166,-0.052078,-0.112827,-0.181141,-0.259542,-0.347448,-0.443343,-0.539441,-0.629257,-0.700145,-0.753904,-0.789865,-0.809388,-0.81127,2
0.27635,0.354208,0.426377,0.485114,0.535497,0.582655,0.626291,0.659635,0.68368,0.700658,0.708671,0.702083,0.68607,0.660079,0.626175,0.586675,0.54417,0.502955,0.489297,0.48567,0.479566,0.468874,0.458335,0.445621,0.433316,0.415049,0.385144,0.351655,0.315555,0.276987,0.235186,0.190789,0.141567,0.090668,0.03787,-0.015804,-0.069966,-0.135459,-0.214544,-0.305358,-0.397601,-0.491957,-0.583465,-0.667075,-0.730909,-0.77595,-0.801258,-0.808481,2
0.27826,0.351962,0.422091,0.485394,0.537515,0.581137,0.619338,0.651222,0.677006,0.696918,0.701668,0.694576,0.675664,0.647374,0.61174,0.572225,0.531896,0.492898,0.481662,0.481625,0.483506,0.483505,0.480482,0.47053,0.448835,0.415682,0.378635,0.341714,0.303989,0.266747,0.228249,0.187564,0.145705,0.09845,0.051843,0.001615,-0.055326,-0.120186,-0.193298,-0.279492,-0.372012,-0.469985,-0.565717,-0.646918,-0.711476,-0.756269,-0.778292,-0.78288,2
0.237996,0.31615,0.395299,0.460023,0.51252,0.556034,0.594194,0.625097,0.644901,0.659317,0.669622,0.662854,0.643921,0.611489,0.56908,0.518346,0.462009,0.405809,0.38603,0.370252,0.357586,0.346507,0.331098,0.316775,0.311114,0.304522,0.289711,0.272621,0.25308,0.230357,0.20458,0.177362,0.145413,0.10432,0.054585,-0.004148,-0.064389,-0.132257,-0.208487,-0.29511,-0.389784,-0.478989,-0.56767,-0.646173,-0.705649,-0.747033,-0.766761,-0.768666,2
0.321565,0.395261,0.464103,0.525481,0.579982,0.627338,0.664909,0.692592,0.714406,0.727827,0.730324,0.720944,0.698156,0.664046,0.621302,0.572001,0.51854,0.464984,0.438244,0.421093,0.405353,0.388606,0.375541,0.364312,0.349804,0.332074,0.306329,0.277779,0.248097,0.216538,0.182894,0.148177,0.111876,0.07091,0.022057,-0.031957,-0.095078,-0.168904,-0.251759,-0.340542,-0.430764,-0.522677,-0.606868,-0.682838,-0.745886,-0.790043,-0.818304,-0.827668,2
0.282429,0.35496,0.427693,0.492253,0.543538,0.586172,0.621063,0.65678,0.682983,0.699704,0.701977,0.689649,0.665291,0.629644,0.590648,0.545245,0.499115,0.456003,0.444972,0.442551,0.440836,0.433609,0.420859,0.405996,0.390256,0.374364,0.34863,0.320625,0.289937,0.257368,0.224102,0.18804,0.147527,0.097503,0.041177,-0.022262,-0.090018,-0.159568,-0.234249,-0.317189,-0.411645,-0.507057,-0.599207,-0.676171,-0.732698,-0.776507,-0.799879,-0.811709,1
