@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute target {1,2,3,4,5}

@data
0.08443,-3.190307,-4.686175,-4.559483,-4.087972,-2.618859,-1.76059,-1.592964,-0.569117,-0.1304,-0.148533,-0.692746,-0.712787,-0.891173,-0.720568,-0.358007,-0.007122,0.067584,0.250977,0.145283,0.271448,0.197094,0.451317,0.406182,0.548282,0.616201,0.513538,0.615632,0.470984,0.346291,0.228609,0.323813,0.216894,0.286612,0.743665,1.120981,1.503046,1.905061,1.977696,1.731065,1.680009,1.144509,-0.116375,-0.295373,-0.326821,-0.215118,-0.416639,-0.27606,-0.198542,0.005963,0.467165,1.152279,1.271808,1.180738,0.873772,1.626707,-0.020783,1
-0.007819,-2.336757,-3.527643,-4.326244,-3.890414,-1.922457,-1.670539,-1.303111,-0.29908,-0.292632,-0.397609,-0.463264,-0.315964,-0.527149,-0.624493,-0.552784,-0.761407,-0.765168,-1.060661,-1.082186,-0.125087,-0.18818,-0.004155,-0.040474,0.023167,0.543203,0.482508,0.573144,0.43017,0.450233,0.35379,0.426031,0.356615,0.519772,0.730424,1.137476,1.244285,1.498764,1.716396,1.620459,1.175899,0.266964,0.077792,0.050025,0.21135,0.10463,0.241869,0.227497,0.398454,0.810578,1.542258,1.426058,1.589126,1.564845,0.954434,1.470211,0.393063,1
-1.074302,-3.2594,-4.125979,-4.342446,-3.922558,-3.190156,-1.946061,-1.554774,-1.296352,-0.565004,-0.105771,-0.166158,-0.088237,-0.212941,-0.456022,-0.396158,-0.458914,-0.709674,-0.402673,0.21481,0.283443,0.141596,0.223381,0.145429,0.173382,0.650243,0.54995,0.378184,0.388015,0.255285,0.407291,0.582482,0.550115,1.153718,2.156895,2.066588,1.665793,1.125686,-0.15344,-0.387747,-0.447508,-0.555149,-0.470782,-0.465502,-0.313641,-0.358873,-0.22405,0.161573,0.777362,0.931064,1.129242,1.02355,0.613426,0.696247,1.176666,1.131633,-1.094973,1
4.058127,2.087844,0.423115,-2.058869,-4.526753,-3.836157,-1.975006,-0.783353,-0.381038,0.899432,1.506746,1.174864,1.285858,0.903268,0.750989,0.228064,0.371471,-0.291661,-0.179939,-0.799443,-0.412039,0.029181,0.260372,0.007947,0.363643,0.0403,0.270221,0.328718,0.100043,0.340499,0.626329,0.260458,-0.215472,0.049414,-0.346425,-0.088971,-0.426688,-0.223283,-0.467562,-0.269193,-0.410867,1.031043,0.122589,0.341208,-1.102588,-1.25629,-0.973118,-1.271705,-1.060646,-1.279274,-0.890166,-0.104009,1.504644,1.092861,-0.129327,-1.038259,-1.489863,1
-0.761603,-2.921243,-3.894315,-4.384961,-4.068225,-3.511104,-2.532815,-1.687396,-1.398099,-0.899288,-0.537667,-0.481976,-0.530517,-0.385064,-0.489428,-0.375398,-0.480105,-0.587799,-0.560238,-0.634608,-0.299049,0.047021,0.013656,0.16285,0.082302,0.236619,0.203156,0.331781,0.389297,0.530455,0.697196,0.587564,0.638392,0.443658,0.544936,0.471713,0.502205,0.813363,1.104434,1.385668,1.717317,1.670523,1.433108,1.047874,0.318966,-0.012007,-0.203581,-0.047362,0.217571,1.000915,1.0731,1.449587,1.37975,0.746061,0.849046,1.162112,-0.381257,1
-0.1865,-2.682488,-4.016882,-4.218122,-3.841665,-2.994059,-1.97394,-1.291207,-0.566769,-0.327971,-0.367477,-0.261719,-0.431125,-0.364623,-0.692631,-0.661129,-0.956052,-0.715943,0.014479,0.313978,0.513182,0.458981,0.691838,0.605619,0.700293,0.516773,0.685098,0.529727,0.53107,0.388489,0.48497,0.38671,0.437446,0.314802,0.362713,1.112733,1.3747,1.895684,1.696705,1.385626,1.232868,0.295957,-0.201785,-0.387623,-0.47913,-0.383225,-0.468143,-0.36525,0.145682,0.808746,0.725187,1.068264,1.129702,0.940981,1.008044,2.151476,0.180054,1
0.803939,-1.10691,-2.854107,-3.898687,-4.153132,-3.997156,-3.290888,-2.189364,-1.582271,-1.419742,-0.776238,-0.364668,-0.216983,-0.409695,-0.471939,-0.636121,-0.646066,-0.568309,0.022359,-0.053923,0.062545,0.0129,0.170919,-0.000901,0.136527,0.343208,0.255818,0.39335,0.340457,0.630413,0.533156,0.761513,0.605446,0.733874,0.371008,0.508814,1.324091,1.934146,1.797955,1.432476,0.868552,0.109589,-0.318159,-0.390457,-0.237127,-0.392366,-0.421136,-0.32743,-0.478923,-0.249179,0.126908,0.757403,1.074677,0.57369,1.202416,0.613242,-1.655647,1
-0.920213,-2.44951,-3.875163,-4.180723,-3.892177,-3.156228,-2.022569,-1.170222,-0.591721,-0.396476,-0.423058,-0.224513,-0.35551,-0.243033,-0.394346,-0.315678,-0.467194,-0.337628,-0.425685,-0.252573,-0.346354,0.057978,-0.030612,0.182565,0.108722,0.204994,0.110828,0.361889,0.533659,0.414622,0.533912,0.540394,0.64967,0.467952,0.407115,0.49998,1.055376,1.277205,1.915601,1.867069,0.677125,0.247144,0.049677,-0.173086,-0.095394,-0.20346,-0.033919,0.27296,1.430289,1.346675,0.998193,-0.624934,-1.1341,-1.263556,-0.964272,-0.370832,-1.040489,1
2.744603,-2.851681,-3.974909,-3.995437,-3.719663,-2.68097,-1.441639,-1.166864,-0.657178,0.19803,0.325609,0.182609,-0.017427,0.173518,-0.005452,0.088092,-0.238601,-0.113704,-0.281777,-0.225441,-0.400036,-0.348526,-0.630139,-0.679357,-0.425268,-0.109791,0.156022,0.202176,0.509265,0.441363,0.589799,0.101616,0.283613,0.589011,1.278815,2.155001,1.716054,0.092854,-0.485156,-0.765191,-0.890435,-0.788015,-0.968546,-0.779596,-0.960623,-0.820852,-0.493856,0.21114,0.503609,0.451441,0.802779,0.883922,0.840126,1.305181,2.114687,1.59027,-1.921928,1
2.402869,2.036719,-1.286436,-3.301455,-4.224569,-3.398307,-2.079302,-1.597905,-1.527974,-0.075556,0.150184,-0.018965,0.156633,-0.322544,-0.925901,-0.86621,-1.352241,-1.585,-0.917312,-0.358385,-0.234772,-0.381683,-0.004405,0.245356,0.086985,0.266719,0.140887,0.608881,0.405954,0.606846,0.509745,0.787279,0.537544,0.580015,0.172746,0.363592,0.181373,0.428265,0.118469,0.635618,1.445799,1.143406,0.718105,0.904521,0.839954,-0.309023,-0.231219,0.118138,0.416087,1.114983,0.899164,1.154525,1.987328,2.428732,2.613987,1.962819,1.769198,1
-1.362263,-3.353023,-3.975657,-4.228226,-3.799673,-3.218119,-2.049291,-1.529672,-1.297454,-0.424365,-0.515169,-0.34323,-0.461365,-0.357655,-0.45115,-0.390358,-0.456654,-0.617934,-0.676729,-0.613951,-0.40404,-0.055059,0.078737,-0.011384,0.115262,0.04202,0.126113,-0.005034,0.259149,0.208862,0.484247,0.536524,0.449513,0.65802,0.539185,0.416864,0.606176,1.148313,1.610972,1.789536,1.374899,0.260282,0.034019,-0.078532,0.010279,0.237253,0.760553,1.064346,1.120528,1.468151,1.26784,0.872409,0.638555,0.91927,0.716147,-0.351222,-2.234651,1
1.935414,-0.548762,-2.343393,-4.243416,-4.108213,-3.044811,-1.665615,-1.02009,-0.119586,0.196453,0.13971,-0.076425,0.119648,-0.167478,-0.087829,-0.228992,-0.216732,-0.580242,-0.79419,-0.381846,-0.462774,-0.089397,-0.001573,0.170674,0.079182,0.236187,0.236972,0.542051,0.325994,0.482732,0.250996,0.437662,0.280295,0.366357,0.200823,0.253283,0.110641,0.296552,0.646336,1.073866,1.087598,1.500641,2.242933,1.459999,0.866171,-0.371634,-0.80954,-0.70657,-0.560079,0.371002,0.548418,1.224868,1.2934,1.094121,1.588092,1.871106,-1.248746,1
-1.862747,-3.203633,-4.169374,-3.888081,-3.27584,-2.10043,-1.662302,-1.439748,-0.752662,-0.445494,-0.491585,-0.343665,-0.519489,-0.339201,-0.356699,-0.496767,-0.326855,-0.414406,-0.15638,-0.1183,-0.234903,0.049864,-0.081316,0.086248,-0.058436,0.277922,0.193894,0.387326,0.683648,0.537228,0.620714,0.470371,0.530719,1.011402,1.414744,1.97192,2.180532,1.729752,0.884001,0.585792,0.119285,-0.04487,0.05194,-0.22552,-0.04249,-0.215508,-0.096285,0.217629,1.269053,1.232822,0.902701,-0.318281,-0.675934,-0.849122,-0.781167,-0.302293,-0.610023,1
-0.998572,-2.889725,-3.387779,-3.510639,-2.996896,-2.280412,-1.700196,-1.561107,-1.094827,-0.922351,-0.908668,-0.823079,-0.880445,-0.808956,-0.926023,-0.883318,-0.993675,-0.911652,-1.073988,-1.030482,-0.426264,-0.416835,-0.280688,-0.247585,-0.157269,-0.230023,-0.13092,-0.064317,0.073705,0.067146,0.283716,0.24374,0.427496,0.404062,0.49268,0.404181,0.516811,0.451312,0.551173,0.651785,0.64181,1.310503,1.40751,1.229052,1.029356,0.707503,0.573511,0.64277,0.581508,0.738463,0.895106,1.381639,1.373306,1.246369,1.635093,1.520962,0.654211,1
-0.288341,-2.272545,-3.666071,-4.282737,-3.724241,-1.874917,-1.194388,-0.541274,-0.393031,-0.418012,-0.586606,-0.528035,-0.782508,-0.81541,-0.94057,-0.850048,-1.048344,-1.057146,-0.819301,-0.949592,-0.734036,-0.693719,-0.271945,0.025012,-0.063766,0.074925,0.055623,0.192149,0.196344,0.583956,0.455243,0.540038,0.418419,0.383029,0.554525,0.30718,0.593619,1.149473,1.585264,2.006357,1.207894,0.285021,-0.16476,-0.22492,-0.08166,-0.277333,-0.13429,-0.262444,0.092409,1.147433,1.211766,1.770573,1.615654,1.293295,1.243131,1.722784,1.295924,1
0.539743,0.665778,-1.275587,-2.846672,-3.49992,-4.382826,-3.96066,-2.657129,-1.928326,-1.60575,-0.498024,-0.159591,-0.358057,-0.122679,-0.308334,-0.677957,-0.556902,-0.626867,-1.007237,-0.778727,-0.527389,-0.337256,-0.448363,0.050061,0.284543,0.67989,0.581865,0.453299,0.548752,0.303198,0.52221,0.24601,0.370314,0.287397,0.672592,1.250987,1.232123,2.368936,2.421742,2.324955,1.469141,-0.256782,-0.463075,-0.428451,-0.291015,-0.454043,-0.29578,-0.469455,-0.235129,0.574732,1.058608,0.886634,1.265848,0.895777,-0.01588,-0.705283,0.037302,1
-1.181294,-2.303042,-2.869072,-3.947713,-4.501726,-4.172636,-2.863319,-1.892526,-1.661895,-0.901854,-0.422962,-0.319623,-0.292789,-0.458786,-0.329726,-0.376615,-0.52684,-0.708192,-0.582914,-0.696528,-0.439535,-0.231695,-0.274869,-0.045989,0.094939,-0.020771,0.159025,0.08453,0.375324,0.507683,0.611506,0.761582,0.643155,0.499729,0.544644,0.348369,0.378383,0.471193,0.957451,0.982083,1.325655,1.818272,1.772348,1.486249,0.704451,-0.163432,-0.292909,-0.21391,-0.002571,0.527204,1.325166,1.379314,1.788521,1.506611,0.774107,-0.130121,-0.451006,1
1.531934,0.920061,-2.013236,-2.834971,-3.485933,-3.261986,-2.310223,-1.704748,-1.678492,-0.463756,-0.405988,-0.54447,-0.540199,-0.382636,-0.525689,-0.559778,-1.041306,-1.015165,-1.142122,-1.234339,-1.032637,-0.897066,-0.486727,-0.331631,-0.401433,-0.18229,-0.262718,-0.141383,-0.270174,-0.066774,-0.106258,0.376579,0.195662,0.331849,0.172883,0.276666,0.255343,0.323027,1.11337,1.322286,1.54133,1.933896,2.101406,2.107761,1.109774,0.392408,0.219369,0.16572,0.372206,0.523702,1.016107,1.279618,1.361462,1.78124,2.22604,1.636764,1.934538,1
-3.527899,-5.117621,-4.226482,-1.897723,-1.306379,-0.952464,-0.228996,-0.096763,-0.226732,-0.092833,-0.311387,-0.20928,-0.336253,-0.303438,-0.463151,-0.525225,-0.525021,-0.276898,0.128294,0.029956,0.125547,0.130284,0.254446,0.116107,0.243731,0.167593,0.578455,0.532,0.390495,0.467794,0.342652,0.45477,0.209377,0.452383,0.380161,1.61852,1.907795,1.509252,1.140091,1.028019,0.763897,0.301821,0.0975,-0.281988,-0.301895,-0.423909,-0.339859,-0.496811,-0.335271,-0.033733,0.685109,0.967958,0.914873,0.511706,0.523466,0.80513,-0.912395,1
-0.775867,-3.414141,-4.089704,-4.064567,-4.034012,-3.664548,-1.295452,-1.249805,-0.837882,-0.256902,-0.312062,-0.438615,-0.400468,-0.525179,-0.61573,-0.4567,-0.490729,-0.25425,0.046336,-0.085145,0.313187,0.231535,0.424094,0.33522,0.460491,0.279946,0.518384,0.351651,0.285078,0.411164,0.282379,0.703728,1.16439,1.301243,1.784423,1.790884,1.698594,1.223756,0.224322,-0.001857,-0.193965,-0.008425,-0.106418,0.049976,-0.102163,-0.120889,-0.010478,-0.105388,0.053028,0.342872,0.865784,1.465367,1.320669,0.882169,1.065901,0.440122,-1.980259,1
-0.035942,-0.383754,-0.133223,-0.421731,-0.178489,-0.47155,-0.221215,-0.613222,-0.353296,-0.629841,-0.164771,-0.381677,0.174963,-0.000434,0.266578,-0.039912,0.315397,-0.057954,0.280427,0.016028,0.516695,0.764224,0.53165,0.488191,0.689312,0.508618,0.5373,1.05043,1.042223,2.141114,1.991537,1.787754,0.823316,-0.309225,-0.334164,-0.073196,-0.49869,-0.414357,-0.118538,0.864387,1.1097,0.888922,0.995554,0.1059,0.68152,-0.167258,-1.682937,-2.709764,-4.279618,-4.290016,-3.647598,-2.228411,-1.604603,-1.470359,-0.69271,-0.344076,-0.346285,1
-1.313228,-1.962883,-0.846263,-1.400554,-1.368215,-1.625981,-0.970696,-0.2991,0.287596,0.514038,0.800935,1.376064,1.332499,1.541281,1.579417,1.516199,1.625249,1.507305,1.116537,0.937773,0.500583,0.46638,0.367596,0.545997,0.39956,0.472233,0.362212,0.199378,0.244583,0.127121,0.224119,0.077335,0.157034,-0.113783,0.043135,-0.276572,-0.195528,-0.411875,-0.372568,-0.076185,0.956156,0.853865,0.679362,-0.235797,-1.157751,-1.603559,-1.471164,-1.696614,-1.741845,-1.479049,-0.691299,-0.446327,-0.787606,-1.779974,-3.057529,-2.405171,-2.748878,1
-2.095664,-4.182035,-4.30095,-4.247351,-3.824624,-2.964563,-1.748733,-1.017138,-0.390087,-0.290727,-0.10488,-0.218196,-0.18362,-0.319025,-0.172851,-0.526722,-0.360992,0.152937,0.247598,0.117165,0.183919,0.307542,0.211315,0.291167,0.502724,0.469286,0.592976,0.431529,0.609194,0.622517,0.446467,0.41506,0.294921,0.407932,0.330232,0.463748,0.425101,1.069105,1.093542,1.818342,1.857252,1.831614,1.113423,-0.165548,-0.406222,-0.420686,-0.628544,-0.381452,-0.48161,-0.336704,-0.067116,0.815619,1.162118,0.548929,0.826196,0.827788,-1.480492,1
-0.657137,-1.496922,-2.01199,-2.423095,-2.675781,-2.601861,-1.709085,-1.688696,-1.495808,-1.125919,-1.05655,-1.013947,-1.075572,-0.979012,-1.019599,-0.945253,-0.973721,-0.892904,-0.92301,-0.822676,-0.837225,-0.287909,-0.321816,-0.214176,-0.129461,-0.159019,0.058658,0.076409,0.249497,0.438147,0.529828,0.463346,0.578811,0.548003,0.794115,0.917732,1.119101,1.368375,1.55563,1.4773,1.499179,0.888006,0.776645,0.792604,0.868838,0.916052,0.914726,1.01202,1.200825,1.544719,1.69013,1.601686,1.60809,1.475812,1.374978,1.587308,1.557525,1
1.006661,-0.712977,-2.109085,-3.256289,-4.003786,-3.319976,-2.224466,-1.824146,-1.600101,-0.55259,-0.37391,-0.51206,-0.708008,-1.26836,-1.35122,-1.177127,-0.78746,-0.751339,-0.422364,-0.368926,-0.087355,-0.106799,0.086023,0.121585,0.257855,0.449512,0.780728,0.728431,0.835386,0.485552,0.591084,0.422949,0.546392,0.305959,0.338959,0.510271,0.894781,1.253243,1.282573,2.060924,2.115595,1.971663,1.404176,1.298328,1.003946,-0.080994,-0.241167,-0.263259,-0.183039,0.088748,0.717941,0.922755,1.682838,1.807232,1.642135,0.777403,1.170199,1
0.303488,-1.796889,-3.596764,-4.618083,-4.105039,-2.019251,-1.32809,-0.507387,-0.23311,-0.193794,-0.353257,-0.313207,-0.494383,-0.793376,-1.030177,-0.990232,-0.768944,-0.768178,-0.170943,-0.06241,0.059281,-0.036831,0.164364,0.031343,0.183731,0.304784,0.507058,0.63314,0.502148,0.324387,0.300638,0.204079,0.269742,0.499146,0.525506,1.024855,1.220887,1.631447,1.716276,1.48602,1.184131,0.851831,0.789514,0.129883,-0.052806,-0.220607,-0.199608,-0.093395,0.201153,1.467677,1.630992,2.469398,2.146971,1.283812,0.677625,1.028966,0.350733,1
-0.833541,-2.267973,-3.966189,-3.381966,-2.010688,-1.494384,-0.583483,-0.374363,-0.621278,-0.072647,0.046095,-0.525637,-0.690915,-0.342626,-0.459201,-0.768088,-0.482029,-0.599635,-0.25097,-0.811158,-0.072123,-0.511766,-0.467509,-0.029017,-0.532741,-0.386264,-0.037913,-0.341775,0.090647,0.045424,-0.400652,-0.536625,-0.229637,-0.196482,0.108795,-0.00659,0.338902,0.220469,0.525777,0.35048,0.813932,1.981824,2.269772,0.357532,0.129642,0.162836,0.507322,0.619015,0.975908,1.806689,2.083868,1.40366,-0.629053,-1.348297,-1.571159,-1.319732,-0.408731,1
-0.869182,-2.206586,-2.989571,-3.510035,-3.007315,-2.240611,-1.711585,-1.80555,-0.901734,-0.768253,-0.948603,-0.774895,-0.968683,-0.835263,-0.736297,-0.777453,-0.940517,-0.773254,-0.958644,-0.7998,-0.855831,-0.355395,-0.536252,-0.325963,-0.377306,-0.176494,0.02618,-0.150072,-0.14604,0.204935,0.084304,0.261638,0.135369,0.451439,0.568639,0.370961,0.539814,0.39855,0.468599,0.888067,0.769369,1.090631,1.505015,1.576081,1.104725,1.121968,0.342518,0.523281,0.435729,0.588817,0.366124,0.685419,0.614415,1.533431,1.322504,1.852126,1.541934,1
0.194039,-2.626977,-4.094685,-4.530522,-4.122782,-1.90643,-1.6267,-0.262528,-0.354858,-0.211746,-0.276675,-0.557677,-0.443173,-0.74286,-0.667991,-0.853943,-0.929503,-0.945182,-0.667934,-0.391403,-0.137755,0.024927,0.125175,0.276567,0.282116,0.493072,0.388126,0.740747,0.630128,0.766374,0.704551,0.526514,0.63809,0.493774,0.558706,0.386932,0.374024,0.591371,1.23097,1.790101,1.624976,1.21395,0.678001,-0.063886,-0.272322,-0.336114,-0.116,-0.051126,0.140084,0.841724,1.270668,1.122184,0.724368,0.706642,0.867612,1.295147,-1.284823,1
