@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute target {1,2,3,4,5,6}

@data
0.462629,0.527145,0.591606,0.648865,0.696708,0.736714,0.770612,0.798128,0.81662,0.821844,0.811889,0.790875,0.764138,0.730315,0.690591,0.64533,0.60154,0.55899,0.508186,0.46527,0.429921,0.401681,0.380857,0.366088,0.353851,0.340043,0.320239,0.292899,0.257569,0.215006,0.165067,0.10796,0.044011,-0.0269,-0.104018,-0.183956,-0.262782,-0.338409,-0.414243,-0.49208,-0.571391,-0.647936,-0.718135,-0.781386,-0.837579,-0.886828,-0.929136,-0.964217,6
0.464574,0.52792,0.591838,0.650211,0.696948,0.735145,0.767015,0.796368,0.817345,0.826175,0.821484,0.802796,0.777435,0.747488,0.707393,0.661791,0.616284,0.570681,0.518275,0.47352,0.436383,0.40743,0.386488,0.371964,0.3599,0.345098,0.323863,0.295228,0.259276,0.216264,0.166011,0.108542,0.044525,-0.026389,-0.102945,-0.18254,-0.26233,-0.337804,-0.411149,-0.486174,-0.565772,-0.644614,-0.717479,-0.782644,-0.840499,-0.890898,-0.93419,-0.969747,6
0.493616,0.54752,0.60513,0.661031,0.708507,0.746082,0.775482,0.798284,0.815277,0.821217,0.812226,0.790165,0.764722,0.734698,0.693947,0.644065,0.590412,0.537003,0.474301,0.419102,0.371227,0.330907,0.297909,0.272223,0.253009,0.238115,0.223822,0.20547,0.181123,0.149224,0.109753,0.063086,0.009168,-0.051787,-0.119543,-0.193656,-0.271551,-0.348388,-0.422624,-0.496413,-0.571935,-0.649112,-0.721772,-0.786931,-0.844762,-0.895431,-0.938809,-0.974718,6
0.460124,0.525187,0.590402,0.649258,0.696094,0.735838,0.769832,0.798063,0.816369,0.820934,0.812534,0.794449,0.768368,0.736594,0.699792,0.658492,0.616331,0.57541,0.526292,0.484636,0.450662,0.423843,0.402493,0.386723,0.373353,0.357154,0.33512,0.306172,0.26927,0.224767,0.173627,0.115492,0.050001,-0.022186,-0.099819,-0.180144,-0.259656,-0.334933,-0.410633,-0.488374,-0.568726,-0.646598,-0.717939,-0.782396,-0.839966,-0.890304,-0.933346,-0.968933,6
0.456064,0.520437,0.585396,0.643716,0.690633,0.729187,0.761298,0.789005,0.807676,0.812543,0.802832,0.785662,0.762079,0.72954,0.692244,0.653246,0.612499,0.572588,0.523436,0.482273,0.449059,0.422916,0.401772,0.385719,0.372139,0.356037,0.334047,0.304594,0.268316,0.224975,0.174916,0.117638,0.054006,-0.016861,-0.09505,-0.175908,-0.255777,-0.33159,-0.406513,-0.482883,-0.562805,-0.642196,-0.714689,-0.779564,-0.837824,-0.888906,-0.932608,-0.968946,6
0.357648,0.435887,0.505454,0.563399,0.614027,0.658084,0.694322,0.725471,0.750524,0.760832,0.753116,0.736064,0.710987,0.674091,0.624414,0.56843,0.511508,0.454789,0.414923,0.3815,0.351751,0.324122,0.302342,0.286178,0.27637,0.269934,0.258671,0.241192,0.216815,0.186,0.149817,0.110196,0.061651,0.002181,-0.065455,-0.133713,-0.203085,-0.280161,-0.36533,-0.455113,-0.541866,-0.625563,-0.697054,-0.753109,-0.793491,-0.82048,-0.838666,-0.852033,4
0.389908,0.452905,0.519819,0.584631,0.639706,0.682375,0.717971,0.74726,0.766966,0.772956,0.760377,0.736784,0.706573,0.666816,0.611451,0.546145,0.478347,0.40927,0.360049,0.317069,0.278072,0.242868,0.211194,0.183879,0.163342,0.150886,0.140806,0.133658,0.125284,0.113833,0.096606,0.072421,0.038991,-0.003461,-0.055266,-0.11638,-0.186653,-0.260587,-0.336487,-0.418553,-0.506029,-0.594639,-0.673752,-0.737495,-0.788875,-0.825437,-0.847107,-0.857498,4
0.495382,0.553934,0.614302,0.670006,0.715549,0.753139,0.783438,0.803873,0.819359,0.822945,0.813244,0.790492,0.765014,0.732604,0.688456,0.638985,0.585674,0.532311,0.471455,0.417096,0.370504,0.331626,0.300823,0.277546,0.260715,0.247879,0.233666,0.214042,0.187434,0.152945,0.111366,0.062682,0.006693,-0.056029,-0.126471,-0.201849,-0.279116,-0.353991,-0.429153,-0.504282,-0.577261,-0.652528,-0.723045,-0.787565,-0.844558,-0.894624,-0.937575,-0.972888,6
0.471151,0.5334,0.596497,0.653052,0.698172,0.733679,0.763971,0.790132,0.80909,0.816345,0.808217,0.78899,0.765372,0.736829,0.698352,0.65207,0.605199,0.558565,0.503288,0.455008,0.414471,0.381604,0.356587,0.338135,0.32491,0.311736,0.294076,0.269646,0.237848,0.198371,0.151856,0.098306,0.037538,-0.030827,-0.106042,-0.184782,-0.263268,-0.337967,-0.410736,-0.486498,-0.565445,-0.644421,-0.717472,-0.782502,-0.840787,-0.892074,-0.9359,-0.972361,6
0.481355,0.543966,0.606343,0.661728,0.707171,0.743307,0.772564,0.796445,0.814157,0.820856,0.812955,0.795121,0.772074,0.74121,0.702643,0.660995,0.619472,0.580662,0.529826,0.486799,0.451288,0.421842,0.397922,0.379684,0.363707,0.34596,0.322969,0.293407,0.256643,0.212792,0.162129,0.103945,0.038367,-0.03405,-0.112795,-0.193671,-0.272871,-0.348976,-0.422969,-0.497277,-0.573975,-0.652227,-0.725482,-0.791519,-0.850142,-0.901747,-0.946004,-0.983153,6
0.475152,0.540656,0.606769,0.663648,0.71093,0.748841,0.779795,0.807084,0.827068,0.83172,0.821219,0.798517,0.770526,0.736866,0.694643,0.646253,0.59863,0.550668,0.495826,0.448378,0.408401,0.376204,0.351622,0.332994,0.319849,0.307338,0.290373,0.266225,0.234511,0.194741,0.146957,0.091631,0.029131,-0.039859,-0.116506,-0.196858,-0.274785,-0.349265,-0.422886,-0.496949,-0.575519,-0.653672,-0.723761,-0.786199,-0.841824,-0.890283,-0.931352,-0.965273,6
0.477776,0.538727,0.599823,0.656099,0.702207,0.73981,0.771367,0.795697,0.814154,0.820471,0.811874,0.792184,0.767834,0.73524,0.694196,0.649124,0.605979,0.562036,0.507527,0.460865,0.421979,0.390827,0.367077,0.349293,0.334827,0.319856,0.299861,0.273402,0.239255,0.19719,0.149127,0.09443,0.033172,-0.035378,-0.110628,-0.188811,-0.266905,-0.342102,-0.415695,-0.490134,-0.566007,-0.644295,-0.718072,-0.784316,-0.843109,-0.894309,-0.938421,-0.974888,6
0.350897,0.427354,0.50007,0.569231,0.625573,0.674396,0.716946,0.751094,0.770594,0.773589,0.761327,0.738942,0.709088,0.67092,0.621847,0.568321,0.51383,0.461154,0.428149,0.400316,0.377098,0.357855,0.341399,0.328427,0.316983,0.305325,0.287012,0.265392,0.239712,0.20947,0.174017,0.132029,0.08435,0.028742,-0.036902,-0.105262,-0.178865,-0.253251,-0.334794,-0.423419,-0.51575,-0.602886,-0.67622,-0.737707,-0.78761,-0.823324,-0.844687,-0.854174,4
0.465169,0.530469,0.596202,0.654853,0.701778,0.737341,0.765861,0.78989,0.807533,0.812432,0.802022,0.784737,0.760245,0.726272,0.686116,0.644781,0.603421,0.561947,0.511945,0.470063,0.435903,0.409209,0.389837,0.374559,0.36166,0.34647,0.325053,0.296696,0.260592,0.217212,0.166541,0.108776,0.043895,-0.02766,-0.105017,-0.185767,-0.265465,-0.341225,-0.414226,-0.48788,-0.564775,-0.643117,-0.715541,-0.780328,-0.837817,-0.888162,-0.931216,-0.966718,6
0.482734,0.545479,0.608498,0.663531,0.710157,0.746628,0.776276,0.800893,0.819375,0.826218,0.81743,0.79859,0.774461,0.744003,0.705847,0.663867,0.620405,0.579658,0.528756,0.485126,0.448999,0.421037,0.400079,0.383339,0.36834,0.350513,0.326702,0.29622,0.25822,0.212998,0.160794,0.101459,0.035309,-0.037817,-0.115412,-0.195744,-0.273602,-0.34858,-0.421318,-0.495634,-0.5728,-0.651215,-0.724421,-0.789701,-0.848185,-0.89896,-0.942939,-0.979357,6
0.332647,0.400917,0.474263,0.544342,0.604376,0.654032,0.694909,0.728062,0.753732,0.762646,0.755713,0.734881,0.705857,0.666232,0.615467,0.56216,0.504123,0.445991,0.407779,0.376606,0.350808,0.327426,0.307307,0.291175,0.276775,0.263391,0.248899,0.233146,0.214495,0.19276,0.167152,0.136425,0.097427,0.049135,-0.009945,-0.079461,-0.155966,-0.234861,-0.316731,-0.403357,-0.493195,-0.583049,-0.66179,-0.725646,-0.775712,-0.812861,-0.836639,-0.848977,4
0.358329,0.433897,0.504677,0.567711,0.623317,0.670577,0.707818,0.737803,0.757535,0.761404,0.748293,0.725956,0.697275,0.65896,0.609173,0.556057,0.504952,0.45692,0.430038,0.409378,0.393984,0.382483,0.372377,0.362943,0.351508,0.334217,0.311658,0.285144,0.25247,0.215762,0.174492,0.128445,0.075849,0.015901,-0.048297,-0.11336,-0.180776,-0.25477,-0.335417,-0.420707,-0.512048,-0.600773,-0.67754,-0.739748,-0.787455,-0.821178,-0.840235,-0.848941,4
0.472345,0.535051,0.598299,0.653993,0.7006,0.737041,0.767021,0.792441,0.812899,0.821176,0.81475,0.79759,0.776397,0.747988,0.710889,0.668785,0.62612,0.581821,0.528285,0.481784,0.442409,0.410952,0.387118,0.369328,0.355327,0.340504,0.320125,0.292578,0.257766,0.215118,0.165186,0.107833,0.043534,-0.027891,-0.105023,-0.185221,-0.263923,-0.339062,-0.412282,-0.487283,-0.565572,-0.644848,-0.718152,-0.784428,-0.843568,-0.895982,-0.940816,-0.978453,6
0.459692,0.524985,0.58996,0.647956,0.69409,0.732272,0.765938,0.794244,0.813666,0.820412,0.811707,0.794063,0.771633,0.740899,0.702731,0.661168,0.618778,0.576055,0.525448,0.481967,0.446816,0.419514,0.399522,0.385136,0.37325,0.357629,0.335641,0.306551,0.269846,0.225423,0.173874,0.115634,0.050484,-0.021791,-0.099174,-0.17868,-0.257531,-0.331987,-0.406198,-0.484328,-0.564698,-0.642716,-0.714653,-0.779062,-0.836968,-0.88796,-0.931629,-0.967992,6
0.35768,0.430615,0.50112,0.565201,0.620287,0.664974,0.701908,0.731563,0.749371,0.751537,0.737243,0.712534,0.681596,0.64197,0.591877,0.537036,0.482679,0.429276,0.400921,0.378526,0.360043,0.344339,0.33044,0.316894,0.300169,0.281785,0.262572,0.241528,0.2181,0.192658,0.162348,0.126221,0.081083,0.026402,-0.0354,-0.100915,-0.172469,-0.248895,-0.330431,-0.419548,-0.513465,-0.602837,-0.677707,-0.73966,-0.787544,-0.819343,-0.836005,-0.841624,4
0.475733,0.532708,0.592894,0.649398,0.697228,0.7347,0.762736,0.785263,0.801228,0.806075,0.795595,0.776086,0.754048,0.722674,0.680871,0.633742,0.58472,0.536964,0.47917,0.428569,0.384965,0.349622,0.322002,0.300071,0.284814,0.272588,0.257933,0.237576,0.210016,0.174956,0.132768,0.083617,0.027311,-0.035778,-0.106412,-0.182844,-0.261526,-0.338888,-0.41379,-0.487628,-0.563592,-0.640875,-0.714186,-0.779332,-0.837736,-0.88896,-0.933012,-0.969361,6
0.466221,0.525764,0.587591,0.645095,0.693969,0.734373,0.766599,0.791411,0.809872,0.814284,0.803552,0.784203,0.758199,0.724089,0.68374,0.640155,0.596388,0.550734,0.496269,0.449756,0.411694,0.381436,0.35903,0.341404,0.327537,0.313075,0.295137,0.270203,0.238051,0.198621,0.152173,0.098872,0.038543,-0.027728,-0.101038,-0.179037,-0.25836,-0.33479,-0.410527,-0.486107,-0.562653,-0.640357,-0.712517,-0.777569,-0.835913,-0.886692,-0.930658,-0.966903,6
0.448337,0.507882,0.5701,0.629738,0.681863,0.72399,0.757331,0.781956,0.801311,0.80875,0.800875,0.781443,0.756998,0.724766,0.684294,0.640592,0.59503,0.549774,0.496945,0.45125,0.413782,0.382227,0.358742,0.342553,0.329881,0.317188,0.299416,0.275101,0.244188,0.206031,0.161139,0.109321,0.051102,-0.013662,-0.084787,-0.161434,-0.241258,-0.320229,-0.397048,-0.4733,-0.548789,-0.62647,-0.699958,-0.766342,-0.825528,-0.877775,-0.92256,-0.959618,6
0.372134,0.446049,0.518155,0.581909,0.636381,0.681533,0.718962,0.74886,0.767891,0.770136,0.755103,0.729892,0.698914,0.658047,0.607661,0.551785,0.493821,0.438326,0.39994,0.368057,0.340814,0.318765,0.300378,0.285298,0.272667,0.261346,0.248549,0.231808,0.210523,0.184917,0.152711,0.114319,0.068199,0.011937,-0.055939,-0.128316,-0.202164,-0.278742,-0.359592,-0.445019,-0.534006,-0.618647,-0.692208,-0.752349,-0.798791,-0.831513,-0.85204,-0.863765,3
0.372693,0.442322,0.510962,0.574285,0.62621,0.672271,0.710601,0.743125,0.766912,0.774134,0.762702,0.740285,0.709919,0.670959,0.620082,0.563896,0.507315,0.453841,0.416263,0.385337,0.357116,0.333598,0.31341,0.297622,0.285323,0.272237,0.255751,0.235121,0.210889,0.182271,0.147881,0.108958,0.061765,0.004683,-0.059746,-0.130294,-0.204016,-0.279186,-0.361651,-0.44885,-0.539249,-0.626778,-0.701824,-0.762142,-0.80779,-0.838587,-0.856694,-0.865197,3
0.447804,0.514633,0.581081,0.639904,0.68945,0.729079,0.762082,0.790382,0.811709,0.820154,0.812699,0.795919,0.772899,0.739889,0.697242,0.65446,0.610655,0.567376,0.5177,0.474688,0.439562,0.411784,0.391646,0.377885,0.367153,0.352828,0.332003,0.303964,0.268682,0.226107,0.176415,0.119603,0.05608,-0.014356,-0.092284,-0.173068,-0.252369,-0.328384,-0.402566,-0.477944,-0.556246,-0.635464,-0.708154,-0.773455,-0.831366,-0.882081,-0.925145,-0.960321,6
0.439966,0.502654,0.569114,0.630498,0.681605,0.723116,0.757923,0.789388,0.809467,0.815893,0.808224,0.790106,0.76368,0.727507,0.684813,0.63953,0.594583,0.549286,0.497214,0.452258,0.41415,0.383361,0.359864,0.343107,0.331162,0.31996,0.305138,0.282917,0.252961,0.214731,0.169306,0.116466,0.056545,-0.009942,-0.084358,-0.164405,-0.245999,-0.323415,-0.398965,-0.475426,-0.556423,-0.63402,-0.704941,-0.769064,-0.826239,-0.875966,-0.91843,-0.953026,6
0.353477,0.42577,0.498172,0.561884,0.617211,0.664635,0.703747,0.734562,0.758707,0.768635,0.760569,0.735823,0.704453,0.665601,0.616002,0.558036,0.496994,0.438728,0.403818,0.374884,0.350827,0.331303,0.315746,0.300893,0.286124,0.27038,0.253903,0.235068,0.213102,0.187623,0.157355,0.121667,0.078121,0.02466,-0.037801,-0.106047,-0.176617,-0.251962,-0.333074,-0.419557,-0.509145,-0.599475,-0.677881,-0.741155,-0.788656,-0.8232,-0.842933,-0.850141,3
0.466297,0.524742,0.58717,0.646953,0.696933,0.736045,0.766364,0.790167,0.81054,0.820405,0.815266,0.797469,0.775343,0.745646,0.705599,0.658866,0.608904,0.559582,0.501625,0.450959,0.407686,0.372113,0.342984,0.321103,0.305387,0.292733,0.277126,0.255189,0.226294,0.189987,0.146012,0.095573,0.038318,-0.026554,-0.097601,-0.175101,-0.255573,-0.333959,-0.408102,-0.481722,-0.556536,-0.635679,-0.710774,-0.777367,-0.836781,-0.888673,-0.933399,-0.970218,5
0.486357,0.545948,0.607582,0.662499,0.706222,0.74026,0.76717,0.79054,0.806176,0.812015,0.802259,0.7855,0.76415,0.734318,0.69281,0.647372,0.60243,0.5562,0.500216,0.45167,0.410435,0.377367,0.352426,0.33395,0.320621,0.306931,0.28838,0.262895,0.229898,0.189695,0.142072,0.087388,0.025634,-0.042803,-0.116531,-0.194791,-0.272524,-0.34635,-0.418145,-0.491302,-0.569375,-0.646797,-0.720766,-0.787201,-0.846348,-0.897995,-0.942151,-0.978294,6
0.46331,0.528528,0.592438,0.650905,0.700405,0.737943,0.768879,0.795261,0.814223,0.820367,0.811557,0.792229,0.767886,0.73629,0.694202,0.649747,0.603854,0.559341,0.506633,0.46103,0.422686,0.39216,0.368929,0.352228,0.339651,0.326797,0.308489,0.282646,0.248954,0.207651,0.159497,0.104492,0.042661,-0.026498,-0.103541,-0.182484,-0.262006,-0.339987,-0.414097,-0.489034,-0.567516,-0.645759,-0.717481,-0.781554,-0.838517,-0.888372,-0.931471,-0.967121,6
0.455421,0.51993,0.585838,0.645372,0.694326,0.733749,0.767687,0.796205,0.815119,0.819696,0.812576,0.794231,0.76848,0.73467,0.695353,0.652487,0.608048,0.562865,0.509305,0.462951,0.423927,0.392742,0.369509,0.353057,0.34115,0.328017,0.309445,0.284163,0.251567,0.211478,0.164365,0.110294,0.048821,-0.019268,-0.095725,-0.176339,-0.256451,-0.333539,-0.408792,-0.486181,-0.566002,-0.643171,-0.713646,-0.778095,-0.835538,-0.885778,-0.928803,-0.964544,6
0.390267,0.45997,0.528958,0.589546,0.642172,0.688896,0.725885,0.756473,0.77766,0.784835,0.772923,0.75101,0.72129,0.683508,0.63408,0.580467,0.52733,0.477111,0.440501,0.409267,0.384748,0.364054,0.346794,0.329072,0.312577,0.295282,0.276965,0.255452,0.229744,0.199212,0.161723,0.117745,0.064949,0.007504,-0.054079,-0.120388,-0.188534,-0.26094,-0.339568,-0.421846,-0.509737,-0.599661,-0.681443,-0.749305,-0.803894,-0.844136,-0.871423,-0.887442,3
0.363715,0.443094,0.516924,0.581386,0.635459,0.681939,0.723315,0.760723,0.785168,0.790327,0.77879,0.756201,0.726806,0.687083,0.636033,0.58147,0.527403,0.474549,0.443121,0.415507,0.391834,0.37302,0.359431,0.348321,0.336368,0.320607,0.300093,0.275904,0.247021,0.212068,0.171659,0.12542,0.070755,0.004352,-0.067943,-0.143178,-0.220392,-0.300247,-0.385178,-0.475368,-0.565343,-0.647748,-0.717151,-0.772249,-0.811911,-0.837631,-0.85184,-0.858385,3
0.458512,0.526694,0.594871,0.653875,0.702131,0.741851,0.775903,0.804478,0.822269,0.826085,0.815956,0.796398,0.771131,0.73769,0.700383,0.662474,0.622478,0.583249,0.536801,0.498081,0.467283,0.443819,0.426985,0.415015,0.402065,0.383345,0.357244,0.324422,0.284057,0.236061,0.180891,0.119005,0.051372,-0.023348,-0.103607,-0.185577,-0.263798,-0.339089,-0.413672,-0.490807,-0.570648,-0.647491,-0.716587,-0.780133,-0.836543,-0.885996,-0.928161,-0.963077,5
0.496099,0.56102,0.624148,0.677827,0.720153,0.754903,0.783114,0.807073,0.823665,0.829234,0.820799,0.802329,0.781218,0.753081,0.715346,0.673715,0.632617,0.591283,0.538966,0.493871,0.456734,0.427949,0.405995,0.390318,0.376147,0.358613,0.33423,0.302098,0.261958,0.21422,0.159427,0.097393,0.027799,-0.048375,-0.128644,-0.209745,-0.28547,-0.357652,-0.428672,-0.501588,-0.578577,-0.655865,-0.727731,-0.792531,-0.850552,-0.902244,-0.946861,-0.984209,6
0.445817,0.514837,0.583565,0.642467,0.691806,0.733118,0.769165,0.799749,0.821311,0.827222,0.820021,0.801911,0.776632,0.743489,0.704983,0.664896,0.623584,0.58461,0.538716,0.500489,0.470251,0.445958,0.428265,0.415198,0.402026,0.384327,0.359715,0.327242,0.287804,0.241336,0.188262,0.12832,0.061682,-0.01209,-0.092762,-0.175617,-0.254999,-0.33171,-0.407446,-0.485362,-0.565912,-0.644401,-0.714348,-0.778003,-0.834956,-0.88499,-0.927117,-0.961719,6
