@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute target {1,2}

@data
-0.940754,-0.888567,-0.859003,-0.756112,-0.666257,-0.68496,-0.729347,-0.752294,-0.743978,-0.725766,-0.675987,-0.509865,-0.279281,-0.150563,0.054501,0.325259,0.5612,0.807049,0.883489,1.078598,1.5575,2.171929,2.531242,2.89715,3.393285,3.585,3.55109,3.621539,3.925529,4.248632,4.278262,4.038639,3.868429,3.863795,3.365103,2.608134,2.429344,2.673176,2.614112,2.135026,1.615363,1.257048,1.05185,0.918564,0.863194,0.892554,0.842413,0.648042,0.323473,0.014729,-0.13313,-0.14226,-0.095943,-0.062708,-0.032134,0.013954,0.049614,0.104411,0.196263,0.314958,0.421532,0.484276,0.492,0.479389,0.443329,0.393324,0.327165,0.242676,0.164066,0.126408,0.113245,0.078472,0.032924,0.016621,0.044208,0.100137,0.139721,0.174652,0.226865,0.284233,0.341917,0.391589,0.418365,0.42155,0.403889,0.368089,0.317647,0.250595,0.190883,0.171724,0.199825,0.269573,0.307105,0.319958,0.298856,0.253912,0.189423,0.148387,0.132037,0.099683,-0.036251,-0.17757,-0.37403,-0.619372,-0.847602,-1.059111,-1.194804,-1.272884,-1.341643,-1.379113,-1.387601,-1.372983,-1.367601,-1.348526,-1.374184,-1.410516,-1.435932,-1.426457,-1.448595,-1.417239,-1.34224,-1.27072,-1.213664,-1.117688,-1.059942,-1.011005,-0.970219,-0.917981,-0.910001,-0.954757,-1.032383,-1.103945,-1.228799,-1.303155,-1.307086,-1.341167,-1.33328,-1.361151,-1.424852,-1.415672,-1.402561,-1.422955,-1.374444,-1.306548,-1.252839,-1.149827,-1.003653,-0.884399,-0.768035,-0.66964,-0.6228,-0.65442,-0.726551,-0.847905,-0.985803,-1.165542,-1.331806,-1.478968,-1.573208,-1.635584,-1.671681,-1.6873,-1.695945,-1.698931,-1.701717,1
-0.777916,-0.755797,-0.687064,-0.572603,-0.467313,-0.46343,-0.511244,-0.555484,-0.563147,-0.578905,-0.547994,-0.411711,-0.198273,-0.060757,0.178626,0.499399,0.853609,1.179135,1.272835,1.409603,1.776932,2.304106,2.620214,2.99618,3.504294,3.696633,3.685345,3.792588,4.098089,4.384556,4.328779,4.049429,3.839454,3.762877,3.209161,2.463552,2.290679,2.50174,2.447426,2.013133,1.564382,1.258508,1.086848,0.986861,0.932632,0.910303,0.810246,0.60239,0.296252,-0.012477,-0.178466,-0.195157,-0.157613,-0.128152,-0.110187,-0.080223,-0.045001,0.002847,0.080354,0.175212,0.266302,0.323336,0.326735,0.308042,0.282571,0.248529,0.202641,0.130608,0.054849,0.014785,-0.005118,-0.039229,-0.074184,-0.072066,-0.032227,0.02608,0.075169,0.114626,0.162344,0.213048,0.264338,0.314404,0.335474,0.338777,0.325553,0.28781,0.236419,0.164267,0.10828,0.095022,0.131106,0.192806,0.235615,0.262499,0.25769,0.222179,0.166181,0.114516,0.07616,0.023668,-0.090085,-0.204518,-0.378988,-0.608425,-0.813489,-1.000776,-1.125045,-1.207723,-1.26856,-1.310895,-1.335613,-1.330716,-1.334401,-1.332862,-1.361367,-1.388455,-1.403501,-1.402979,-1.418898,-1.398424,-1.331498,-1.289427,-1.239114,-1.177149,-1.140636,-1.106085,-1.078707,-1.049,-1.067795,-1.108206,-1.186085,-1.270051,-1.286935,-1.285468,-1.295926,-1.330561,-1.377636,-1.321612,-1.334473,-1.371866,-1.34114,-1.31616,-1.299276,-1.251164,-1.215363,-1.137413,-1.026485,-0.930781,-0.843524,-0.762128,-0.719193,-0.741837,-0.816828,-0.924486,-1.044218,-1.181255,-1.304801,-1.413603,-1.483333,-1.529812,-1.558148,-1.566988,-1.568971,-1.570943,-1.574103,1
-0.63152,-0.611105,-0.555157,-0.429455,-0.346996,-0.359891,-0.398594,-0.449553,-0.480909,-0.498331,-0.469514,-0.340893,-0.120619,0.006042,0.24414,0.564409,0.893015,1.195835,1.279356,1.414184,1.770795,2.280722,2.604854,2.994465,3.517901,3.7431,3.753905,3.859557,4.178079,4.479715,4.450661,4.140708,3.905636,3.816928,3.255471,2.468226,2.255639,2.427199,2.346298,1.919423,1.49674,1.224156,1.070399,0.976982,0.927959,0.905886,0.826337,0.639539,0.332681,0.016213,-0.158745,-0.203316,-0.198635,-0.194599,-0.195305,-0.183066,-0.170428,-0.150929,-0.102888,-0.026076,0.064264,0.1301,0.163518,0.177446,0.176529,0.16249,0.133215,0.066411,-0.005868,-0.044814,-0.070239,-0.099911,-0.128655,-0.126011,-0.089289,-0.032137,0.016776,0.054767,0.107083,0.164648,0.222826,0.271585,0.288249,0.287567,0.284866,0.271063,0.237851,0.179637,0.124729,0.097714,0.111245,0.158524,0.211635,0.248531,0.258899,0.23119,0.19248,0.149793,0.116399,0.069588,-0.023073,-0.117178,-0.276686,-0.497195,-0.707353,-0.900307,-1.025675,-1.110494,-1.176705,-1.223511,-1.246145,-1.247007,-1.241759,-1.249801,-1.281572,-1.304354,-1.308328,-1.304301,-1.310656,-1.28148,-1.238269,-1.196234,-1.153688,-1.110752,-1.076414,-1.07084,-1.062373,-1.066458,-1.088163,-1.148448,-1.211505,-1.257855,-1.319003,-1.352781,-1.35094,-1.365835,-1.36721,-1.326348,-1.356689,-1.369324,-1.35649,-1.350275,-1.35393,-1.323366,-1.290283,-1.236377,-1.164773,-1.102448,-1.049722,-1.003319,-0.973128,-0.986647,-1.035096,-1.093182,-1.157139,-1.232804,-1.301239,-1.361871,-1.400466,-1.428087,-1.440114,-1.443135,-1.443869,-1.445496,-1.44536,1
-0.867989,-0.838269,-0.836729,-0.734864,-0.653261,-0.68341,-0.710346,-0.738719,-0.730301,-0.740206,-0.692423,-0.554574,-0.323143,-0.202949,0.005788,0.257652,0.46291,0.679029,0.76484,0.95963,1.423083,1.993734,2.34364,2.720313,3.252851,3.497287,3.513584,3.617638,3.922848,4.268066,4.338223,4.110651,3.921326,3.907421,3.417396,2.68073,2.488779,2.694004,2.631764,2.129654,1.601155,1.250298,1.04086,0.902877,0.842024,0.867123,0.843373,0.683593,0.376742,0.067065,-0.081258,-0.076921,-0.026347,0.002875,0.019415,0.05791,0.085137,0.132262,0.215401,0.331703,0.449504,0.504952,0.519072,0.508009,0.480934,0.443743,0.394301,0.318054,0.240211,0.20462,0.198447,0.149575,0.084722,0.055419,0.070616,0.107544,0.144605,0.174971,0.225695,0.284743,0.358014,0.408221,0.434981,0.442034,0.42446,0.387002,0.333561,0.25894,0.204555,0.190041,0.218897,0.285009,0.319619,0.32458,0.305119,0.257328,0.211016,0.177919,0.174631,0.146168,0.010788,-0.135761,-0.35729,-0.616499,-0.846468,-1.049056,-1.185449,-1.27993,-1.339694,-1.369346,-1.380463,-1.355115,-1.341778,-1.312653,-1.356973,-1.398959,-1.429875,-1.445415,-1.4686,-1.437199,-1.364933,-1.303074,-1.225922,-1.137434,-1.071657,-1.005453,-0.945134,-0.882456,-0.877526,-0.90788,-0.998092,-1.124027,-1.274896,-1.387792,-1.369374,-1.399577,-1.437601,-1.447604,-1.461784,-1.471837,-1.439598,-1.387473,-1.354953,-1.289893,-1.239853,-1.141894,-1.00876,-0.884708,-0.761289,-0.662643,-0.617892,-0.644006,-0.736521,-0.874636,-1.032049,-1.212569,-1.368797,-1.515692,-1.605743,-1.666883,-1.704054,-1.720433,-1.725588,-1.730442,-1.736619,1
-0.642356,-0.644121,-0.603586,-0.496627,-0.450358,-0.469758,-0.524406,-0.566748,-0.576163,-0.582363,-0.54558,-0.392177,-0.161957,-0.040957,0.172916,0.438686,0.667949,0.91683,0.984019,1.154665,1.580091,2.116127,2.459446,2.859804,3.395719,3.640087,3.634432,3.730152,4.068654,4.454636,4.508277,4.234718,4.009328,3.980143,3.462532,2.650169,2.403163,2.568265,2.452933,1.97714,1.509073,1.200092,1.025156,0.914946,0.865983,0.888571,0.861841,0.707613,0.403487,0.082415,-0.082903,-0.106064,-0.113204,-0.130102,-0.138932,-0.134737,-0.124018,-0.104745,-0.048574,0.04234,0.145477,0.217819,0.260439,0.269529,0.266108,0.248849,0.215981,0.147123,0.061348,0.017261,-0.003454,-0.03291,-0.0697,-0.082708,-0.050992,-0.00453,0.042689,0.083987,0.145403,0.216688,0.290873,0.342261,0.346815,0.336969,0.320905,0.292813,0.255889,0.1981,0.139804,0.114593,0.131928,0.178684,0.223501,0.255324,0.258588,0.233302,0.199333,0.166569,0.141685,0.098461,0.00725,-0.088087,-0.256467,-0.491635,-0.702003,-0.889402,-1.018924,-1.102997,-1.159509,-1.201641,-1.223982,-1.220599,-1.207111,-1.208764,-1.250234,-1.282261,-1.303546,-1.310644,-1.334095,-1.317587,-1.258675,-1.215795,-1.17407,-1.148633,-1.124011,-1.106695,-1.091729,-1.085437,-1.095673,-1.132317,-1.219418,-1.300601,-1.360654,-1.415219,-1.434892,-1.414845,-1.377532,-1.402446,-1.427959,-1.384567,-1.379759,-1.36362,-1.355115,-1.303718,-1.290165,-1.23384,-1.148084,-1.084333,-1.01869,-0.96342,-0.935758,-0.947948,-0.988599,-1.059753,-1.128065,-1.215549,-1.299898,-1.36837,-1.414223,-1.43975,-1.456098,-1.461242,-1.458075,-1.456047,-1.45924,1
-0.619037,-0.604879,-0.548483,-0.421855,-0.332664,-0.328383,-0.395219,-0.445059,-0.467654,-0.486773,-0.469371,-0.346871,-0.127027,0.001168,0.232997,0.558498,0.881676,1.183923,1.270658,1.411906,1.753344,2.241154,2.546617,2.934872,3.464917,3.70579,3.738856,3.862129,4.181022,4.4992,4.469987,4.176137,3.941078,3.857209,3.289426,2.486959,2.257566,2.427639,2.346166,1.919462,1.497925,1.231508,1.086046,0.994107,0.93424,0.908358,0.826687,0.645555,0.350555,0.035621,-0.138169,-0.185543,-0.187173,-0.183103,-0.183358,-0.168623,-0.164158,-0.150999,-0.108791,-0.03757,0.043972,0.110159,0.142412,0.155096,0.156776,0.141623,0.107052,0.049005,-0.020036,-0.055714,-0.07446,-0.105319,-0.134308,-0.129924,-0.091659,-0.033411,0.013248,0.044082,0.095828,0.158127,0.216903,0.2658,0.287703,0.291483,0.284195,0.26931,0.240791,0.188931,0.135101,0.110091,0.128696,0.17758,0.228588,0.273202,0.2718,0.238904,0.199334,0.150899,0.109433,0.063958,-0.025328,-0.116005,-0.272374,-0.496281,-0.705383,-0.900568,-1.022958,-1.106258,-1.164849,-1.206274,-1.221146,-1.220745,-1.215129,-1.218997,-1.24809,-1.270457,-1.27812,-1.277392,-1.282812,-1.263047,-1.216169,-1.16542,-1.121897,-1.089092,-1.051818,-1.034987,-1.031996,-1.042252,-1.067868,-1.130531,-1.196506,-1.255207,-1.33352,-1.396473,-1.412026,-1.360342,-1.399468,-1.368851,-1.363025,-1.344576,-1.363859,-1.367649,-1.344512,-1.319476,-1.296598,-1.250125,-1.184235,-1.121833,-1.071936,-1.026936,-1.004742,-1.016861,-1.062958,-1.118894,-1.179421,-1.256729,-1.32082,-1.379534,-1.418009,-1.443419,-1.456983,-1.461917,-1.462978,-1.465194,-1.465592,1
-0.689288,-0.648886,-0.58095,-0.453005,-0.354872,-0.342723,-0.381618,-0.426994,-0.463852,-0.476054,-0.459328,-0.355406,-0.160111,-0.019623,0.226406,0.58018,0.992308,1.348696,1.462154,1.572845,1.866773,2.334177,2.637475,2.983984,3.474724,3.680871,3.70747,3.83796,4.15165,4.397379,4.310812,4.0209,3.792887,3.684359,3.119594,2.384956,2.233069,2.441902,2.394558,1.999191,1.569388,1.282262,1.125915,1.037447,0.982428,0.923733,0.795346,0.586393,0.289814,-0.00803,-0.169485,-0.196076,-0.161,-0.134657,-0.116228,-0.097871,-0.066385,-0.026751,0.038284,0.12786,0.212578,0.266732,0.278941,0.268192,0.254282,0.225547,0.195743,0.135454,0.065934,0.025043,0.001242,-0.039594,-0.074244,-0.076716,-0.04623,0.008051,0.053526,0.091368,0.14228,0.191986,0.233292,0.275396,0.290495,0.291499,0.283038,0.25921,0.217013,0.147774,0.090173,0.066302,0.083576,0.132301,0.175116,0.203317,0.203343,0.176182,0.137947,0.093057,0.050436,-0.001402,-0.109256,-0.213354,-0.378435,-0.599194,-0.802236,-0.991096,-1.114461,-1.195632,-1.264514,-1.311443,-1.330354,-1.339798,-1.345875,-1.34278,-1.364077,-1.38476,-1.403638,-1.406299,-1.399445,-1.375368,-1.337707,-1.302588,-1.254074,-1.215098,-1.18349,-1.177564,-1.176273,-1.176102,-1.204379,-1.252465,-1.298219,-1.36104,-1.405384,-1.417531,-1.399708,-1.427448,-1.438464,-1.404656,-1.400641,-1.3854,-1.357214,-1.350965,-1.331678,-1.27935,-1.220633,-1.136841,-1.024025,-0.918445,-0.827055,-0.750354,-0.707723,-0.725038,-0.797274,-0.894763,-1.001118,-1.130866,-1.241845,-1.33855,-1.40433,-1.447591,-1.473795,-1.483174,-1.48622,-1.487889,-1.488157,1
-0.70592,-0.706959,-0.670121,-0.568137,-0.481109,-0.489546,-0.531068,-0.574749,-0.602487,-0.604979,-0.574724,-0.449942,-0.225324,-0.120434,0.105686,0.398604,0.674861,0.949503,1.010905,1.154141,1.543858,2.081295,2.421265,2.842833,3.429857,3.690093,3.677247,3.758931,4.118515,4.516949,4.547195,4.260133,4.040309,4.001819,3.448438,2.601708,2.344871,2.515837,2.413893,1.946489,1.487174,1.190487,1.022947,0.910049,0.861123,0.86652,0.826685,0.65465,0.352454,0.031947,-0.141917,-0.179922,-0.166118,-0.163202,-0.163513,-0.15703,-0.156381,-0.133294,-0.071601,0.029838,0.119404,0.176227,0.197692,0.20038,0.186976,0.170988,0.137765,0.067802,-0.009547,-0.053204,-0.068829,-0.090261,-0.113892,-0.103945,-0.060351,0.003243,0.056124,0.09849,0.151847,0.223415,0.300046,0.365247,0.387738,0.388609,0.372256,0.340242,0.299094,0.243574,0.197279,0.19328,0.233712,0.29897,0.354406,0.387589,0.378559,0.325493,0.255584,0.183456,0.111695,0.044235,-0.058057,-0.155504,-0.319526,-0.54354,-0.761073,-0.955062,-1.07199,-1.153895,-1.213426,-1.257024,-1.268588,-1.268198,-1.263934,-1.253957,-1.277074,-1.288001,-1.285097,-1.283198,-1.265003,-1.244604,-1.187732,-1.109439,-1.060603,-1.004936,-0.964259,-0.940367,-0.951464,-0.955907,-0.998837,-1.043818,-1.13297,-1.186922,-1.229771,-1.275552,-1.21443,-1.25014,-1.257057,-1.26168,-1.301006,-1.290423,-1.308053,-1.307878,-1.312662,-1.292958,-1.264493,-1.225049,-1.143378,-1.063275,-0.990816,-0.935486,-0.917691,-0.94506,-1.019867,-1.106337,-1.20543,-1.314049,-1.402448,-1.476011,-1.522124,-1.555633,-1.575437,-1.583788,-1.586658,-1.591031,-1.592342,1
-0.885322,-0.896076,-0.838952,-0.702611,-0.617665,-0.619665,-0.649484,-0.677269,-0.694471,-0.702413,-0.67086,-0.542171,-0.315413,-0.198473,0.015426,0.286362,0.526223,0.773698,0.837354,1.001615,1.429899,1.991786,2.321301,2.724225,3.2978,3.549018,3.555442,3.643706,4.000236,4.412045,4.495884,4.250612,4.064922,4.059567,3.512234,2.654369,2.395566,2.591582,2.503078,2.013559,1.523052,1.205352,1.02383,0.906509,0.861412,0.875028,0.840408,0.68102,0.378808,0.045365,-0.12271,-0.143462,-0.109255,-0.094262,-0.075699,-0.061309,-0.044759,-0.006507,0.066646,0.166472,0.257755,0.311356,0.3192,0.308293,0.284494,0.255292,0.210028,0.140758,0.052556,0.006528,-0.002812,-0.027827,-0.0504,-0.042306,0.008483,0.071375,0.123439,0.169941,0.23113,0.302051,0.37787,0.44766,0.478061,0.479005,0.456094,0.412272,0.363151,0.305214,0.261007,0.261594,0.313934,0.396643,0.447389,0.460998,0.440946,0.375941,0.286899,0.202855,0.13296,0.062256,-0.05876,-0.173013,-0.355948,-0.593269,-0.807369,-0.997741,-1.124489,-1.200995,-1.260867,-1.29496,-1.310438,-1.309949,-1.295004,-1.285969,-1.304903,-1.323962,-1.324782,-1.315498,-1.303668,-1.257706,-1.195635,-1.104531,-1.022368,-0.939608,-0.882251,-0.861066,-0.864498,-0.87292,-0.928454,-1.013646,-1.108065,-1.181243,-1.249245,-1.319888,-1.376936,-1.379511,-1.354461,-1.325514,-1.391135,-1.376931,-1.397267,-1.384987,-1.323501,-1.280553,-1.259943,-1.190986,-1.070976,-0.960414,-0.878384,-0.808777,-0.77942,-0.814636,-0.906785,-1.035332,-1.162332,-1.298041,-1.415268,-1.514689,-1.58341,-1.626166,-1.658723,-1.671367,-1.675958,-1.678848,-1.680727,1
-0.704799,-0.681113,-0.61115,-0.487326,-0.386582,-0.367307,-0.408834,-0.474211,-0.513114,-0.540708,-0.534145,-0.421105,-0.222879,-0.081901,0.171402,0.530749,0.947812,1.329674,1.440159,1.539503,1.801738,2.261769,2.558223,2.894954,3.390456,3.633754,3.681192,3.845328,4.194816,4.487146,4.403837,4.091822,3.833275,3.72814,3.165286,2.39404,2.213694,2.417044,2.385286,1.985408,1.569755,1.295998,1.147686,1.059941,0.988453,0.915617,0.789409,0.587183,0.294756,-0.01827,-0.187612,-0.219382,-0.201538,-0.181251,-0.1618,-0.13741,-0.106751,-0.077801,-0.024978,0.05513,0.14024,0.20006,0.223492,0.225841,0.214801,0.194242,0.164675,0.107108,0.036418,-0.005898,-0.025115,-0.057597,-0.095661,-0.092873,-0.054711,-0.002389,0.051676,0.098335,0.153005,0.217725,0.267173,0.317301,0.33592,0.342564,0.332176,0.308258,0.272134,0.214134,0.159963,0.13317,0.155417,0.205062,0.24916,0.274179,0.272403,0.234524,0.196243,0.150244,0.122231,0.07522,-0.026287,-0.142139,-0.318309,-0.54492,-0.768947,-0.967069,-1.089938,-1.175271,-1.237971,-1.285041,-1.303054,-1.295568,-1.284845,-1.289608,-1.319447,-1.336033,-1.342816,-1.34278,-1.331707,-1.301315,-1.262092,-1.196103,-1.124713,-1.06854,-1.037857,-1.01019,-0.989907,-0.997822,-1.015002,-1.069323,-1.148332,-1.234083,-1.310045,-1.352682,-1.356839,-1.365328,-1.401751,-1.413319,-1.419347,-1.393201,-1.379201,-1.400219,-1.370088,-1.336687,-1.286756,-1.212209,-1.121968,-1.03158,-0.951527,-0.894441,-0.859844,-0.880891,-0.950436,-1.038959,-1.134403,-1.248994,-1.348816,-1.438242,-1.49405,-1.530733,-1.550787,-1.563193,-1.563384,-1.564918,-1.567448,1
-1.03971,-1.044749,-1.012974,-0.901711,-0.832817,-0.809927,-0.823328,-0.839954,-0.860155,-0.85644,-0.813448,-0.676083,-0.472477,-0.372541,-0.1896,0.034322,0.166475,0.346728,0.401558,0.592726,1.082225,1.683058,2.01935,2.40674,2.954544,3.225053,3.253314,3.363403,3.740536,4.209842,4.376393,4.206916,4.08621,4.136052,3.625758,2.782261,2.517143,2.706636,2.595469,2.062693,1.522794,1.164237,0.945416,0.812828,0.778409,0.842197,0.850649,0.701257,0.39563,0.07629,-0.079289,-0.075619,-0.047094,-0.028702,-0.007237,0.020433,0.058919,0.103641,0.194485,0.314507,0.426122,0.480717,0.487747,0.462286,0.43041,0.391859,0.332077,0.246435,0.15343,0.11414,0.121047,0.091149,0.060517,0.081933,0.13229,0.20916,0.275616,0.337066,0.421636,0.517801,0.613011,0.709648,0.754178,0.764624,0.726865,0.654155,0.602846,0.545833,0.515241,0.537228,0.602279,0.68376,0.728027,0.707918,0.634505,0.526663,0.40053,0.28165,0.210256,0.118696,-0.042916,-0.200479,-0.416741,-0.668882,-0.885549,-1.092182,-1.221184,-1.293981,-1.361693,-1.384808,-1.386881,-1.364139,-1.323358,-1.314474,-1.325123,-1.334789,-1.354072,-1.326362,-1.297172,-1.250693,-1.109635,-0.990546,-0.847456,-0.703928,-0.616902,-0.559246,-0.545822,-0.536383,-0.594452,-0.692045,-0.809646,-1.014699,-1.164999,-1.197893,-1.272336,-1.357006,-1.372531,-1.364035,-1.398271,-1.431904,-1.429647,-1.366564,-1.355984,-1.331774,-1.280245,-1.228751,-1.096225,-0.959217,-0.861797,-0.778586,-0.736292,-0.789025,-0.929947,-1.109009,-1.284904,-1.46652,-1.636391,-1.778031,-1.869609,-1.936211,-1.980571,-1.994514,-2.00195,-2.017146,-2.02047,1
-0.692675,-0.641068,-0.587359,-0.445449,-0.331901,-0.307715,-0.360223,-0.425089,-0.473571,-0.510759,-0.513788,-0.400996,-0.199414,-0.059511,0.20936,0.576736,1.009421,1.398541,1.519447,1.604987,1.849656,2.295035,2.590752,2.929616,3.436231,3.689648,3.749913,3.931434,4.309138,4.594551,4.490635,4.153003,3.868994,3.71544,3.124736,2.337626,2.139261,2.332632,2.292629,1.908625,1.517599,1.270702,1.133889,1.067557,1.014397,0.939827,0.796229,0.582357,0.280581,-0.039825,-0.221287,-0.270101,-0.259956,-0.24903,-0.244779,-0.225657,-0.201649,-0.170133,-0.11798,-0.045473,0.037483,0.090239,0.108132,0.104224,0.09265,0.076377,0.048253,-0.010235,-0.080758,-0.120738,-0.145706,-0.170864,-0.189048,-0.169237,-0.112654,-0.048835,0.006577,0.0539,0.109562,0.169306,0.229159,0.28953,0.319753,0.325485,0.305522,0.266129,0.22089,0.163228,0.118055,0.111024,0.155071,0.23523,0.302641,0.347021,0.347629,0.297894,0.229963,0.158289,0.091058,0.023514,-0.071805,-0.157032,-0.309035,-0.525955,-0.736556,-0.918569,-1.032946,-1.10568,-1.162756,-1.200324,-1.211516,-1.216298,-1.219982,-1.223339,-1.248682,-1.265517,-1.272075,-1.271154,-1.27518,-1.248367,-1.210148,-1.15316,-1.094898,-1.042686,-1.001782,-0.967878,-0.965216,-0.978268,-1.024333,-1.06314,-1.129192,-1.212198,-1.274892,-1.317848,-1.309992,-1.313206,-1.293109,-1.316924,-1.302384,-1.310132,-1.309031,-1.303977,-1.287226,-1.27667,-1.270462,-1.228356,-1.164245,-1.100965,-1.041655,-0.992043,-0.964408,-0.97994,-1.040064,-1.116102,-1.195117,-1.288504,-1.367529,-1.438645,-1.485144,-1.516438,-1.53659,-1.544201,-1.548293,-1.550992,-1.550763,1
-0.765104,-0.749847,-0.69862,-0.575646,-0.490188,-0.517495,-0.559909,-0.605077,-0.609026,-0.604899,-0.568778,-0.422164,-0.191287,-0.074636,0.158196,0.457307,0.744573,1.032754,1.125255,1.279849,1.698966,2.254826,2.589987,2.967895,3.466913,3.665756,3.655588,3.760869,4.073364,4.381201,4.364998,4.075745,3.867297,3.82377,3.302625,2.537719,2.340552,2.54256,2.468183,1.992103,1.497916,1.179391,1.0014,0.896792,0.847827,0.838925,0.763384,0.575141,0.277151,-0.021229,-0.159764,-0.158127,-0.130704,-0.115833,-0.098512,-0.081444,-0.053445,-0.005157,0.080044,0.190876,0.298406,0.360842,0.374805,0.360311,0.329776,0.299725,0.254394,0.180234,0.096454,0.045683,0.01692,-0.019401,-0.049343,-0.046997,-0.007332,0.044904,0.095671,0.133972,0.191638,0.252289,0.316714,0.359866,0.37596,0.372297,0.35642,0.321348,0.2738,0.205221,0.148991,0.136018,0.173518,0.239663,0.287903,0.306684,0.302197,0.261594,0.195127,0.13259,0.080669,0.019627,-0.102919,-0.210001,-0.382063,-0.619032,-0.828345,-1.019555,-1.147205,-1.229089,-1.292252,-1.33186,-1.346865,-1.349756,-1.354195,-1.344535,-1.379251,-1.396073,-1.396629,-1.379277,-1.378242,-1.349632,-1.283373,-1.232194,-1.173789,-1.116584,-1.079798,-1.068769,-1.05952,-1.068003,-1.107467,-1.171393,-1.254763,-1.322777,-1.346959,-1.375184,-1.402544,-1.384016,-1.368292,-1.356953,-1.373992,-1.367272,-1.347286,-1.343478,-1.308958,-1.249386,-1.21181,-1.117741,-0.985085,-0.884129,-0.781237,-0.69398,-0.654356,-0.675807,-0.755097,-0.873874,-0.996102,-1.156059,-1.302116,-1.422045,-1.502124,-1.553988,-1.588981,-1.606155,-1.609946,-1.613103,-1.616699,1
