@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute target {1,2}

@data
-1.042704,-0.800759,-0.312323,0.332136,1.007407,1.571453,1.729051,1.678441,1.707604,2.083481,1.885657,1.39915,0.958269,0.361,-0.295094,-0.736235,-1.013034,-0.935834,-0.526104,0.003245,0.617278,1.24494,1.865799,2.234579,1.950592,1.711593,1.703157,1.744324,2.045374,2.256645,1.763227,1.167798,0.507554,-0.042928,-0.651867,-0.81108,-0.741362,-0.888011,-0.744466,-1.105823,-1.434797,-1.902217,-2.261712,-2.108547,-1.652492,-1.247071,-0.825687,-0.488874,-0.604865,-0.939745,-1.342426,-1.754389,-2.198621,-2.202191,-1.711102,-1.290246,-0.917149,1
-0.756369,-0.622284,-0.251753,0.341632,0.849795,1.376987,1.793228,1.876708,1.871993,2.027817,2.072906,1.789429,1.35699,0.863931,0.265854,-0.276134,-0.682471,-0.695704,-0.471229,-0.083662,0.411717,0.923666,1.46502,1.854426,1.821427,1.82079,1.848246,1.901161,2.061277,2.016333,1.730956,1.152577,0.581687,0.01864,-0.436339,-0.821072,-1.078411,-1.125169,-1.365841,-1.557317,-1.760634,-1.868756,-1.802344,-1.60553,-1.466229,-1.26294,-1.167178,-1.237845,-1.347745,-1.507662,-1.75421,-1.89427,-1.816316,-1.622024,-1.439573,-1.20414,-1.114041,1
-0.869926,-0.809788,-0.305464,0.18572,0.727194,1.331,1.783171,1.820092,1.720046,1.872975,1.943542,1.656236,1.16629,0.538391,-0.086919,-0.617388,-0.892093,-0.829466,-0.487895,-0.010595,0.532424,1.131826,1.74906,2.144504,1.943323,1.795319,1.616788,1.750647,1.968586,2.252726,1.863473,1.185595,0.596303,0.095789,-0.499314,-0.664888,-0.624672,-1.10748,-1.406357,-1.815221,-2.037153,-2.174889,-1.98148,-1.597034,-1.242789,-0.946135,-0.600251,-0.705235,-1.018535,-1.464079,-1.843759,-2.235228,-2.087067,-1.647345,-1.27759,-0.913113,-0.571873,1
-1.173447,-1.031024,-0.563985,0.041857,0.721999,1.390975,1.957596,1.988,1.98675,2.129044,2.196642,1.914368,1.382614,0.779837,0.123702,-0.468228,-1.057875,-1.238074,-1.011367,-0.648964,-0.129429,0.47703,1.073179,1.761976,2.117125,1.988277,1.901567,1.939548,2.053683,2.238333,1.799833,1.12724,0.460667,-0.170637,-0.794034,-0.881777,-0.458217,-0.823609,-1.087027,-1.634268,-1.928317,-2.000291,-1.679377,-1.327103,-0.96774,-0.653118,-0.556624,-0.807384,-1.040055,-1.392873,-1.766873,-1.903868,-1.880536,-1.676911,-1.297246,-0.861648,-0.639914,2
-1.394774,-1.247141,-0.67618,0.014916,0.706177,1.365357,1.864913,1.969779,2.023871,2.212097,2.020094,1.546183,0.933105,0.335922,-0.287667,-0.884497,-1.342326,-1.28274,-0.83118,-0.262375,0.307745,0.99762,1.634997,2.17333,2.262565,2.025285,1.962273,1.994524,2.317588,2.217848,1.479301,0.912389,0.185246,-0.306696,-1.019484,-0.934075,-0.304951,-0.721704,-1.10366,-1.502403,-1.744384,-1.881686,-1.697292,-1.32692,-0.991146,-0.655099,-0.552631,-0.678938,-0.957365,-1.397495,-1.691239,-1.81179,-1.757877,-1.62493,-1.236243,-0.809409,-0.546826,2
-0.958542,-0.871555,-0.444532,0.064895,0.658084,1.30181,1.875304,2.193923,2.249098,2.394633,2.270959,1.849291,1.36153,0.816443,0.265517,-0.325895,-0.763207,-0.921775,-0.730477,-0.361344,0.148668,0.637805,1.060412,1.654704,1.918268,1.838816,1.995839,2.047626,2.002614,2.021286,1.542958,0.913443,0.408606,-0.116801,-0.586091,-0.834067,-0.91451,-1.169328,-1.467109,-1.728205,-1.989693,-1.854653,-1.560657,-1.284412,-0.981078,-0.725959,-0.591075,-0.809723,-1.101983,-1.355762,-1.613689,-1.789578,-1.854574,-1.804525,-1.589761,-1.334449,-1.057525,1
-1.082774,-0.940818,-0.536768,0.060078,0.615804,1.187588,1.855003,2.089355,1.928498,2.080661,2.206661,2.024562,1.400581,0.886942,0.195999,-0.371786,-0.929899,-1.074693,-0.938828,-0.488029,-0.022372,0.590947,1.056845,1.732394,2.053822,1.957052,1.904683,1.958172,1.943784,2.173336,1.759022,1.139853,0.460193,-0.095244,-0.714095,-0.742685,-0.505016,-0.953993,-1.159083,-1.663088,-2.047261,-2.128202,-1.763802,-1.420956,-1.06119,-0.681626,-0.495108,-0.708524,-1.077658,-1.530768,-1.87013,-2.010232,-1.90944,-1.660569,-1.304032,-0.903466,-0.469698,2
-1.090745,-0.906692,-0.476756,0.108848,0.703408,1.246394,1.799755,2.062005,1.972017,2.198868,2.19132,1.858399,1.386976,0.796373,0.210016,-0.391167,-0.886407,-1.051425,-0.882608,-0.391006,0.09321,0.644199,1.2161,1.790859,1.992043,1.946786,1.979898,2.032156,1.980102,2.069994,1.67568,1.050512,0.401565,-0.148169,-0.74728,-0.779322,-0.437731,-0.777865,-1.100863,-1.549242,-1.932823,-2.211843,-1.888154,-1.518942,-1.159176,-0.791175,-0.556688,-0.760781,-1.196038,-1.589954,-1.849843,-1.93962,-1.839868,-1.650816,-1.34062,-0.978779,-0.58509,2
-1.11237,-0.957791,-0.460206,0.167603,0.836542,1.506883,2.065875,2.02349,2.06127,2.306573,2.238889,1.773922,1.359416,0.817869,0.261814,-0.353996,-0.864457,-1.095661,-0.954152,-0.501765,0.031995,0.602322,1.232072,1.820487,2.095489,1.930455,1.994027,1.967945,2.078942,1.670637,1.366516,1.15428,0.374971,-0.095251,-0.754711,-0.826082,-0.698429,-0.96771,-1.188089,-1.555192,-1.894877,-2.030449,-1.760046,-1.431784,-1.076523,-0.733496,-0.659243,-0.788008,-1.11111,-1.44965,-1.684533,-1.824204,-1.845408,-1.722367,-1.44939,-1.115852,-0.777484,1
-0.925285,-0.785698,-0.250739,0.363536,0.995953,1.527329,1.902289,1.919129,2.033024,2.203736,2.040711,1.512637,1.121409,0.542957,-0.01958,-0.578428,-0.869667,-0.825295,-0.464165,-0.114613,0.394672,1.012711,1.581109,2.021546,1.918319,1.851782,1.837803,1.964754,2.139275,2.096921,1.607903,1.014645,0.424299,-0.14439,-0.597091,-0.908621,-1.044621,-1.183352,-1.363659,-1.572679,-1.806188,-1.924784,-1.721201,-1.497338,-1.262206,-0.996737,-0.842387,-0.943766,-1.163186,-1.342313,-1.53808,-1.672713,-1.755938,-1.715176,-1.593461,-1.427133,-1.177958,1
-0.963503,-0.791275,-0.319267,0.250355,0.852293,1.40563,1.949572,2.083241,1.968709,2.109618,2.163111,1.774866,1.282259,0.957664,0.355268,-0.253724,-0.759742,-1.009181,-0.876779,-0.513317,-0.047036,0.48426,1.059368,1.656937,1.949214,2.035995,1.917815,1.963536,2.066133,1.983361,1.721572,1.117743,0.505526,-0.042455,-0.603936,-0.92429,-0.991279,-1.156483,-1.475035,-1.832863,-2.012108,-1.894391,-1.540254,-1.215946,-0.936115,-0.626178,-0.421022,-0.635074,-0.920372,-1.21563,-1.485614,-1.657204,-1.777127,-2.002059,-1.91281,-1.586555,-1.215423,1
-0.828065,-0.70087,-0.200082,0.388748,1.012401,1.574981,2.035736,1.944057,1.952685,2.121417,2.228606,1.819033,1.271867,0.742492,0.126877,-0.416389,-0.747742,-0.943479,-0.718641,-0.32493,0.185045,0.713294,1.361085,1.826831,1.898481,1.814698,1.841885,1.798068,1.840324,2.028424,1.610141,1.011279,0.454203,-0.023581,-0.497041,-0.650845,-0.595696,-0.838056,-1.190212,-1.571682,-1.898783,-2.037259,-1.853012,-1.617879,-1.297868,-1.026953,-0.830958,-1.004453,-1.296149,-1.563924,-1.844288,-2.165818,-1.974541,-1.637085,-1.396833,-1.099773,-0.80977,1
-1.126835,-0.896489,-0.442711,0.127373,0.74038,1.345555,1.830352,1.935886,1.961554,2.170116,2.039771,1.632673,1.119522,0.531376,-0.041768,-0.625785,-1.034046,-1.123448,-0.718146,-0.246066,0.275268,0.897527,1.436998,2.023112,2.240479,2.079034,1.883214,1.921143,2.08216,2.201327,1.681616,1.057886,0.393751,-0.152945,-0.790976,-0.878067,-0.610418,-0.96088,-1.318098,-1.685563,-1.905106,-1.94364,-1.6624,-1.362608,-1.02127,-0.768263,-0.559492,-0.845052,-1.186507,-1.525259,-1.8972,-1.955346,-1.780471,-1.580381,-1.332476,-0.981714,-0.648647,1
-1.262804,-0.951613,-0.441609,0.192194,0.862119,1.451493,1.955405,2.056171,2.122497,2.248784,2.045953,1.609544,1.017915,0.417323,-0.197222,-0.797984,-1.225244,-1.177198,-0.856941,-0.360462,0.216152,0.824771,1.35328,1.961187,2.18873,1.943065,2.095968,1.930324,1.904602,2.143769,1.611918,1.013601,0.342142,-0.230875,-0.88216,-0.955698,-0.237224,-0.331021,-0.587596,-0.955245,-1.356364,-1.684632,-1.966133,-1.989613,-1.683705,-1.337824,-0.981537,-0.711089,-0.825721,-1.135756,-1.442942,-1.843628,-1.983889,-1.747222,-1.434778,-1.117554,-0.815622,2
-0.590166,-0.526286,-0.095626,0.361673,0.777529,1.350227,1.594578,1.672821,1.700541,1.663692,1.402965,0.918878,0.456623,-0.041189,-0.497121,-0.777607,-0.610301,-0.25173,0.13063,0.662956,1.183042,1.727744,2.131024,2.232279,1.999183,1.716913,1.704665,1.770709,2.081871,2.17613,1.850618,1.366804,0.773486,0.250418,-0.202249,-0.595031,-1.000467,-1.103033,-1.368719,-1.647936,-1.939429,-1.973852,-1.834772,-1.676856,-1.372588,-1.07784,-1.01847,-1.192733,-1.370569,-1.603308,-1.839412,-1.967695,-1.947436,-1.716716,-1.502261,-1.322867,-0.993731,2
-1.014625,-0.809595,-0.373518,0.209058,0.742736,1.295053,1.750688,1.940696,2.000314,2.166167,1.934444,1.448798,0.938841,0.349852,-0.196529,-0.682869,-0.960382,-0.881046,-0.549022,-0.067977,0.472524,1.051068,1.619783,2.152521,2.255537,2.049702,1.902226,2.036585,2.280375,2.22541,1.639327,1.046071,0.432034,-0.109804,-0.603351,-0.915999,-0.95321,-1.144777,-1.312923,-1.496963,-1.688301,-1.833911,-1.686641,-1.481998,-1.238957,-1.040678,-0.958826,-1.046364,-1.220884,-1.399637,-1.52963,-1.634547,-1.713006,-1.636271,-1.415622,-1.277162,-1.064785,1
-0.773303,-0.67949,-0.237186,0.237861,0.687332,1.279992,1.794825,1.943927,1.924912,2.011259,1.961157,1.613966,1.098024,0.538045,-0.047441,-0.544176,-0.842491,-0.756543,-0.388631,0.034669,0.558188,1.079232,1.639853,2.046549,1.973518,1.916396,1.962815,1.955478,2.146759,1.995915,1.638161,1.084222,0.553572,0.042776,-0.423962,-0.746922,-0.885379,-1.115629,-1.330621,-1.646177,-1.831835,-1.935613,-1.847808,-1.595662,-1.349774,-1.185861,-0.95186,-0.992621,-1.23762,-1.512105,-1.695675,-1.887258,-1.867384,-1.705297,-1.494493,-1.252904,-0.95768,1
-0.902237,-0.708843,-0.223308,0.319176,0.867222,1.338855,1.797393,1.988453,2.144046,2.14818,1.948807,1.474961,0.939499,0.418354,-0.097158,-0.540529,-0.837487,-0.728263,-0.341626,0.080788,0.566726,1.026523,1.571965,1.972158,2.081325,2.044676,1.975578,2.137221,2.191766,1.930543,1.543916,1.008888,0.505437,-0.059963,-0.460744,-1.015792,-1.335343,-1.219451,-1.341963,-1.426779,-1.550078,-1.599711,-1.628082,-1.530639,-1.402429,-1.289199,-1.190063,-1.179185,-1.290711,-1.378524,-1.505018,-1.565437,-1.635661,-1.63112,-1.543782,-1.485535,-1.377795,1
-0.838456,-0.725734,-0.327627,0.212589,0.839888,1.408709,1.883133,2.016376,1.938658,2.053602,2.125892,1.791841,1.279503,0.781672,0.255126,-0.272091,-0.588598,-0.776677,-0.656871,-0.237725,0.228555,0.782313,1.316712,1.790773,1.9908,2.060294,1.922372,1.8592,1.988875,2.081162,1.651929,1.137383,0.572743,0.008929,-0.438,-0.84974,-1.097645,-1.234558,-1.369669,-1.538289,-1.732892,-1.8686,-1.754857,-1.535,-1.361574,-1.167645,-1.028836,-1.059625,-1.249599,-1.461965,-1.666799,-1.804041,-1.803598,-1.676709,-1.475632,-1.290024,-1.089953,1
-1.090021,-1.014736,-0.535292,0.098962,0.735428,1.321682,1.823952,2.050251,1.920658,2.126071,2.123957,1.76207,1.295457,0.695991,0.123955,-0.498513,-0.960567,-1.025171,-0.793628,-0.388799,0.120439,0.685608,1.30489,1.863945,2.045178,1.926479,1.925984,1.980707,2.088212,2.134059,1.574561,1.013585,0.336229,-0.148242,-0.746249,-0.725511,-0.143098,-0.552841,-0.933205,-1.40894,-1.829346,-2.25977,-2.098822,-1.697591,-1.246658,-0.839625,-0.59653,-0.748562,-1.088826,-1.500399,-1.840437,-2.04515,-1.948269,-1.713366,-1.369503,-0.891248,-0.399398,2
-1.171172,-0.90521,-0.345938,0.232534,0.897712,1.422094,1.916184,2.003305,1.869325,2.073689,2.090248,1.69947,1.038748,0.40006,-0.199022,-0.778465,-1.151151,-1.101997,-0.760192,-0.285633,0.273402,0.864938,1.513303,1.97242,2.05952,1.925374,1.837547,1.934976,2.109698,2.11614,1.520191,1.006146,0.248197,-0.170059,-0.824112,-0.707895,-0.286591,-0.785886,-1.070715,-1.598886,-2.069732,-2.272821,-1.843332,-1.381184,-0.849501,-0.428558,-0.393213,-0.679125,-1.065832,-1.545133,-1.899878,-2.111266,-2.056294,-1.767384,-1.304023,-0.871358,-0.343661,2
-0.869448,-0.771387,-0.378268,0.132907,0.755537,1.262021,1.776543,1.997975,1.940604,2.115879,2.106649,1.744509,1.295292,0.738263,0.1624,-0.426731,-0.795002,-0.924875,-0.668773,-0.271604,0.257348,0.797588,1.445503,1.902788,2.037345,1.953397,1.92374,1.952882,2.209767,2.162592,1.633417,1.069831,0.463594,-0.036545,-0.475937,-0.810003,-0.889331,-1.095834,-1.402648,-1.680992,-1.919964,-1.849417,-1.598873,-1.33146,-1.059597,-0.938171,-0.876729,-1.117292,-1.372917,-1.591082,-1.732586,-1.781773,-1.783529,-1.653309,-1.472881,-1.266314,-0.995098,1
-1.05142,-0.846227,-0.365794,0.282823,0.888171,1.466797,1.891957,2.01102,2.006475,2.147414,2.112909,1.714646,1.302292,0.747176,0.199326,-0.355522,-0.844223,-1.11119,-0.913636,-0.488854,0.082228,0.689107,1.335771,1.915789,2.012324,1.825376,1.963631,1.898869,2.044826,2.150546,1.637128,1.03759,0.406595,-0.127888,-0.720785,-0.82546,-0.578699,-0.939957,-1.237491,-1.555096,-1.926275,-1.993282,-1.876907,-1.628974,-1.244797,-0.945374,-0.55617,-0.635394,-0.990469,-1.385372,-1.65412,-1.83289,-1.851605,-1.732653,-1.51721,-1.192723,-0.844329,2
-1.2139,-1.06732,-0.519169,0.138483,0.845764,1.469945,1.955858,2.080524,2.162592,2.350921,2.129488,1.66575,1.158941,0.609328,-0.006494,-0.612868,-1.110794,-1.355834,-1.081983,-0.588959,-0.023486,0.604115,1.176288,1.759639,2.182063,2.044801,2.000724,2.062453,2.267076,2.126214,1.504482,0.91487,0.26434,-0.26443,-0.908474,-0.95429,-0.424636,-0.697211,-1.035553,-1.444416,-1.780506,-1.917627,-1.681373,-1.30145,-0.9952,-0.655116,-0.588579,-0.810606,-1.040627,-1.384217,-1.703379,-1.82165,-1.805046,-1.597736,-1.378071,-1.001239,-0.70242,2
-1.154047,-0.935226,-0.404981,0.185954,0.818361,1.424384,1.949599,2.183263,2.198898,2.42876,2.341296,1.911369,1.321028,0.841259,0.277686,-0.296382,-0.818074,-1.052527,-0.915467,-0.584868,-0.09195,0.495775,1.076317,1.709304,2.096927,1.876985,1.985459,2.095922,2.13061,1.9824,1.397838,0.852104,0.286657,-0.266838,-0.744033,-1.021362,-0.882543,-1.027284,-1.270348,-1.526388,-1.751596,-1.79772,-1.552787,-1.299578,-1.093906,-0.876943,-0.750624,-0.953604,-1.15943,-1.375841,-1.506426,-1.611982,-1.720316,-1.660508,-1.486282,-1.245852,-1.032442,1
-0.899123,-0.720656,-0.266334,0.289784,0.82347,1.357307,1.965625,2.065238,2.140592,2.14842,2.005601,1.460191,0.978983,0.418741,-0.154917,-0.264398,-0.615762,-0.920435,-0.66879,-0.382246,0.08545,0.66344,1.299744,1.86276,2.080938,2.015268,1.966166,1.939056,2.023255,2.112824,1.784417,1.206605,0.580906,0.040565,-0.526716,-0.770091,-0.771874,-1.036851,-1.261154,-1.644217,-1.928566,-2.090744,-1.821772,-1.487797,-1.124716,-0.852489,-0.690015,-0.870388,-1.190641,-1.47879,-1.661312,-1.88351,-1.944294,-1.8121,-1.542875,-1.194402,-0.837371,2
-0.669886,-0.532545,-0.183039,0.35891,0.905276,1.370431,1.741859,1.915332,1.992773,1.912644,1.622548,1.294138,0.838767,0.295859,-0.191434,-0.625004,-0.87128,-0.688351,-0.392363,0.142033,0.67295,1.273402,1.815781,2.02328,2.10116,1.995808,1.88205,1.975864,2.055723,2.106954,1.698412,1.099195,0.511958,-0.018169,-0.37951,-0.710574,-0.914554,-1.112858,-1.390976,-1.632581,-1.848934,-2.027797,-1.887867,-1.653489,-1.355591,-1.042808,-0.759286,-0.8974,-1.152628,-1.451958,-1.662824,-1.885949,-1.991002,-1.821407,-1.623399,-1.272645,-0.955,2
-0.966867,-0.788058,-0.354381,0.214018,0.709654,1.183087,1.8003,2.019746,1.923776,1.868721,2.019282,1.732993,1.138014,0.610679,0.033887,-0.562237,-0.901931,-0.929694,-0.666055,-0.179944,0.343696,0.912152,1.526696,2.023685,2.070713,1.955556,1.821414,1.913663,2.016611,2.156259,1.825043,1.177849,0.558688,0.009222,-0.57306,-0.824737,-0.785284,-1.040495,-1.361869,-1.733077,-2.089579,-2.118095,-1.738357,-1.441484,-1.092068,-0.851592,-0.510711,-0.622327,-1.000395,-1.311007,-1.58413,-1.872173,-1.967623,-1.879338,-1.586977,-1.270507,-0.961355,1
-0.93845,-0.722764,-0.195594,0.382389,0.961719,1.600097,1.801806,1.842853,1.886434,1.856524,1.472499,0.986593,0.438797,-0.17881,-0.724242,-0.998983,-0.983888,-0.629618,-0.123946,0.35078,0.888021,1.390973,2.068259,2.509527,2.217553,1.884285,1.761139,1.873082,2.108115,1.820138,1.444974,1.287848,0.573854,0.060059,-0.564244,-0.620781,-0.558957,-0.880146,-1.145327,-1.600806,-1.979881,-2.233391,-1.928481,-1.666465,-1.31026,-0.941047,-0.616605,-0.684928,-1.024306,-1.45128,-1.715864,-1.929115,-1.991246,-1.76807,-1.513393,-1.136388,-0.711046,1
