@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute target {1,2,3}

@data
0.393743,0.35014,0.298354,0.258983,0.283238,0.278064,0.284349,0.32462,0.313821,0.352938,0.639051,0.606458,0.538923,0.473511,0.389609,0.181394,-0.02308,-0.265098,-0.500061,-0.59175,-0.641229,-0.692931,-0.720983,-0.690217,-0.620756,-0.51939,-0.499339,-0.44917,-0.42933,-0.394445,-0.324772,-0.258545,-0.109471,-0.011986,0.092332,0.108221,0.190548,0.326518,0.467929,0.589809,2
0.362614,0.354614,0.322122,0.333625,0.313771,0.305364,0.326185,0.344862,0.329534,0.369634,0.620196,0.515589,0.435739,0.400893,0.321197,0.103911,-0.143569,-0.424989,-0.58153,-0.615901,-0.6517,-0.676948,-0.65722,-0.609078,-0.512008,-0.479684,-0.435633,-0.397158,-0.384478,-0.338913,-0.289944,-0.200665,-0.075054,-0.036173,0.068631,0.105214,0.195587,0.309932,0.451964,0.619468,2
0.370657,0.430789,0.356695,0.34996,0.35909,0.347014,0.380062,0.359975,0.368001,0.368538,0.495464,0.483084,0.423024,0.346303,0.310699,0.111232,-0.08423,-0.241448,-0.375504,-0.48311,-0.578741,-0.621761,-0.672531,-0.689658,-0.682372,-0.531657,-0.501351,-0.450581,-0.406661,-0.360332,-0.266208,-0.160995,-0.036479,0.061622,0.067704,0.064351,0.116442,0.261293,0.29186,0.419759,3
0.399621,0.309458,0.260096,0.24233,0.255677,0.267805,0.31305,0.304869,0.324824,0.316669,0.535449,0.589073,0.575765,0.50793,0.374304,0.144353,-0.0572,-0.251869,-0.400454,-0.473586,-0.545172,-0.608209,-0.666591,-0.696589,-0.680908,-0.658593,-0.595989,-0.531785,-0.447771,-0.395839,-0.307918,-0.236923,-0.085742,0.040765,0.186977,0.189966,0.221668,0.315253,0.438272,0.526967,3
0.420021,0.443701,0.467228,0.43215,0.43266,0.408029,0.407179,0.376875,0.446028,0.425916,0.494441,0.448067,0.412768,0.352074,0.235,0.035557,-0.200663,-0.372689,-0.513463,-0.609606,-0.644548,-0.572167,-0.547094,-0.577076,-0.60592,-0.519626,-0.49187,-0.514156,-0.451933,-0.403164,-0.285054,-0.170953,-0.086645,0.025968,0.061511,0.108702,0.152036,0.241591,0.3181,0.421024,2
0.485514,0.545416,0.478702,0.428435,0.427637,0.40048,0.408944,0.407144,0.424481,0.418504,0.387467,0.363615,0.325599,0.211699,0.072258,-0.073217,-0.200778,-0.412949,-0.532504,-0.66572,-0.702411,-0.744176,-0.786944,-0.68667,-0.578525,-0.443798,-0.382078,-0.308218,-0.239314,-0.163022,-0.088661,0.03413,0.01157,0.018033,0.083598,0.082207,0.106505,0.18818,0.290441,0.408424,2
0.36706,0.37818,0.351788,0.326625,0.335777,0.341488,0.347239,0.342703,0.397468,0.332089,0.648249,0.572979,0.520386,0.512832,0.332676,0.105064,-0.147601,-0.372154,-0.605634,-0.69707,-0.766643,-0.752655,-0.771807,-0.724419,-0.586215,-0.520576,-0.464841,-0.42293,-0.435771,-0.362004,-0.305463,-0.192818,-0.069504,-0.00213,0.102455,0.116211,0.246191,0.361896,0.505537,0.655339,3
0.288976,0.311994,0.326969,0.317096,0.314374,0.311762,0.303756,0.333682,0.333096,0.353161,0.550208,0.505379,0.424254,0.383868,0.363511,0.191349,-0.057446,-0.278755,-0.404209,-0.448292,-0.51177,-0.57842,-0.666783,-0.659204,-0.640408,-0.574136,-0.510683,-0.458569,-0.448231,-0.430937,-0.343612,-0.22481,-0.054065,0.098544,0.149926,0.125883,0.162082,0.269399,0.376313,0.494749,3
0.33651,0.321845,0.340189,0.315918,0.307303,0.320037,0.333785,0.327944,0.35918,0.376448,0.669392,0.574754,0.496444,0.483563,0.409933,0.202693,0.018648,-0.281629,-0.421558,-0.486621,-0.539879,-0.595214,-0.643682,-0.633808,-0.612165,-0.573706,-0.570638,-0.580696,-0.56129,-0.503852,-0.425333,-0.312279,-0.159654,-0.016744,0.052182,0.138705,0.198037,0.321931,0.444273,0.569035,3
0.383572,0.417609,0.4076,0.368689,0.35379,0.377427,0.341646,0.335957,0.330137,0.357882,0.474272,0.477059,0.419451,0.382072,0.263661,0.117489,-0.094524,-0.271182,-0.473776,-0.631528,-0.717145,-0.764989,-0.805139,-0.787974,-0.702164,-0.530856,-0.439602,-0.374349,-0.307286,-0.237191,-0.158978,-0.088108,0.031041,0.04757,0.096737,0.126503,0.212965,0.274729,0.356284,0.43065,2
0.540663,0.54581,0.596015,0.690087,0.634476,0.561665,0.513245,0.485233,0.491467,0.473102,0.274999,0.323988,0.296415,0.181573,0.046038,-0.127389,-0.31935,-0.484764,-0.622156,-0.696511,-0.714053,-0.730907,-0.720975,-0.693764,-0.498196,-0.334054,-0.283022,-0.208995,-0.142909,-0.099558,0.019423,0.020881,-0.123794,-0.171679,-0.17143,-0.05687,-0.022272,0.07061,0.18478,0.27218,1
0.471309,0.489752,0.49438,0.490384,0.482989,0.456536,0.444422,0.418946,0.416667,0.420772,0.271005,0.240412,0.191087,0.114241,0.012974,-0.102749,-0.207112,-0.340401,-0.447114,-0.53837,-0.610561,-0.672995,-0.683392,-0.632331,-0.558596,-0.553424,-0.465839,-0.372613,-0.280417,-0.160782,-0.023186,0.045101,0.085411,0.109786,0.109273,0.079061,0.113482,0.149464,0.20613,0.336297,1
0.447549,0.503698,0.515013,0.484348,0.452002,0.420366,0.405448,0.38385,0.404679,0.350574,0.279386,0.307885,0.286915,0.203421,0.085921,-0.110439,-0.29298,-0.427007,-0.575369,-0.653998,-0.681422,-0.715569,-0.709052,-0.590965,-0.450633,-0.361814,-0.306799,-0.226826,-0.159747,-0.063156,0.043778,0.061485,0.022715,-0.013526,0.02511,-0.001434,0.038698,0.124743,0.191215,0.301934,1
0.463985,0.485443,0.44181,0.38964,0.394092,0.348137,0.342777,0.330625,0.34021,0.330852,0.350774,0.378168,0.355593,0.256385,0.144728,-0.004119,-0.189993,-0.399092,-0.5604,-0.658451,-0.739745,-0.794621,-0.737754,-0.707932,-0.550687,-0.44048,-0.382181,-0.31585,-0.248716,-0.161084,-0.060183,0.047168,0.050784,0.072917,0.128183,0.109197,0.150472,0.246345,0.348137,0.444866,1
0.438028,0.463318,0.4937,0.431224,0.430928,0.382228,0.380157,0.392454,0.408828,0.362663,0.430316,0.45024,0.406103,0.294821,0.172108,-0.031145,-0.26514,-0.462306,-0.611995,-0.758055,-0.831794,-0.871118,-0.845257,-0.753286,-0.597719,-0.420348,-0.363259,-0.305136,-0.195734,-0.136892,-0.035257,0.055596,0.045668,0.029535,0.132957,0.179355,0.161206,0.224886,0.312632,0.40549,1
0.513928,0.565552,0.516794,0.475905,0.452751,0.467064,0.439845,0.443476,0.423135,0.405818,0.366318,0.364356,0.298419,0.217024,0.095573,-0.051689,-0.236419,-0.384497,-0.545053,-0.700587,-0.812739,-0.846816,-0.810947,-0.762433,-0.635371,-0.524013,-0.408294,-0.334559,-0.237374,-0.164524,-0.048788,0.005614,0.11613,0.126353,0.140301,0.145373,0.142993,0.157427,0.23323,0.390723,1
0.395199,0.455154,0.428647,0.382193,0.388288,0.397226,0.37658,0.367467,0.397138,0.371331,0.416734,0.436739,0.338277,0.250255,0.124644,-0.065223,-0.236026,-0.412896,-0.56192,-0.650361,-0.727964,-0.771209,-0.756192,-0.683406,-0.548813,-0.416248,-0.352327,-0.260762,-0.189303,-0.123312,-0.037024,0.034936,0.073485,0.03875,0.017098,0.069778,0.183695,0.226955,0.297379,0.325038,1
0.426059,0.450968,0.371767,0.362577,0.349677,0.335518,0.351763,0.371751,0.351588,0.336793,0.4137,0.398029,0.341332,0.268867,0.163181,-0.041996,-0.211875,-0.405535,-0.532896,-0.609272,-0.67449,-0.726234,-0.742288,-0.677882,-0.554199,-0.435374,-0.378151,-0.289155,-0.239625,-0.186017,-0.117152,0.000431,0.026088,0.017615,0.050407,0.150488,0.196706,0.256716,0.349422,0.480702,2
0.548138,0.497263,0.432221,0.426134,0.372276,0.388132,0.373061,0.382813,0.387723,0.395412,0.359762,0.356796,0.326363,0.256155,0.13381,-0.005533,-0.168812,-0.40978,-0.596031,-0.721688,-0.779615,-0.786127,-0.786724,-0.68743,-0.554208,-0.409955,-0.324011,-0.27779,-0.227904,-0.156758,-0.089263,-0.009185,0.016555,0.038966,0.093291,0.085305,0.136794,0.231553,0.293049,0.459244,2
0.497482,0.474128,0.450378,0.43461,0.418339,0.415193,0.408289,0.416362,0.360106,0.326899,0.467583,0.452823,0.390886,0.279165,0.142364,-0.104881,-0.279581,-0.489807,-0.676253,-0.819367,-0.887391,-0.926028,-0.872936,-0.738545,-0.610445,-0.420499,-0.343586,-0.254626,-0.172589,-0.128882,-0.041901,0.025946,0.07569,0.10317,0.082387,0.10673,0.185064,0.259586,0.418142,0.575996,2
0.366038,0.441981,0.414563,0.405986,0.395416,0.379258,0.355196,0.374134,0.384542,0.400958,0.412105,0.372351,0.308374,0.236061,0.129905,-0.009356,-0.183842,-0.335444,-0.435391,-0.522197,-0.60193,-0.652077,-0.670148,-0.624418,-0.505588,-0.457835,-0.424891,-0.369893,-0.275334,-0.219035,-0.151476,-0.032197,0.041639,0.064752,0.051842,0.039313,0.12552,0.188484,0.275061,0.307571,2
0.450075,0.460189,0.40609,0.392901,0.367955,0.40218,0.387461,0.411359,0.410864,0.381696,0.489782,0.462725,0.418216,0.346791,0.192934,-0.017713,-0.28341,-0.461806,-0.65864,-0.746061,-0.801077,-0.8338,-0.812013,-0.792832,-0.622685,-0.493307,-0.422775,-0.336986,-0.255843,-0.189518,-0.11271,0.013337,0.083356,0.093022,0.128621,0.174717,0.195371,0.302905,0.360759,0.507872,2
0.437488,0.403749,0.38119,0.332766,0.336356,0.312874,0.281363,0.268381,0.344939,0.360035,0.45806,0.414588,0.380168,0.32404,0.274496,0.152252,-0.067407,-0.273856,-0.458476,-0.576472,-0.639354,-0.689891,-0.708322,-0.709655,-0.703299,-0.560539,-0.424874,-0.338128,-0.299423,-0.26279,-0.172214,-0.069946,0.059548,0.068245,0.076672,0.123294,0.159672,0.238501,0.326438,0.439531,2
0.441073,0.408371,0.395944,0.359566,0.38486,0.365815,0.364317,0.410351,0.410365,0.389313,0.385581,0.3413,0.32193,0.262408,0.130908,-0.041296,-0.207354,-0.374627,-0.410734,-0.482367,-0.560071,-0.638312,-0.640292,-0.628204,-0.564129,-0.455109,-0.336107,-0.30489,-0.244378,-0.201991,-0.132799,-0.05026,0.041455,0.069237,0.013432,0.01858,0.04516,0.104766,0.245004,0.363186,2
0.321179,0.382367,0.369674,0.309919,0.30607,0.311107,0.338896,0.318845,0.340356,0.282444,0.471453,0.371366,0.34314,0.29006,0.137561,-0.02355,-0.24862,-0.424657,-0.496319,-0.534249,-0.620005,-0.666739,-0.688031,-0.609032,-0.491556,-0.400286,-0.356118,-0.318502,-0.309685,-0.264248,-0.208356,-0.121835,0.013563,0.063134,0.10666,0.107315,0.202803,0.330556,0.48169,0.581627,2
0.378366,0.389392,0.39008,0.387328,0.388976,0.392929,0.400738,0.429271,0.445065,0.408883,0.573023,0.432247,0.362539,0.29832,0.220227,0.07313,-0.148534,-0.323584,-0.440412,-0.48623,-0.48639,-0.544144,-0.59188,-0.632703,-0.595384,-0.535694,-0.503369,-0.478292,-0.463506,-0.392406,-0.307399,-0.249997,-0.145956,-0.04009,0.029234,0.078715,0.152455,0.245079,0.382223,0.507748,2
0.408713,0.300456,0.272646,0.242074,0.248328,0.265122,0.309583,0.32652,0.343854,0.288424,0.518748,0.44246,0.418872,0.377633,0.230819,-0.005695,-0.249749,-0.478342,-0.609456,-0.689442,-0.74111,-0.778873,-0.765587,-0.700014,-0.54582,-0.440484,-0.358243,-0.299734,-0.222192,-0.187541,-0.111443,-0.002202,0.128007,0.135341,0.08834,0.180199,0.254423,0.38122,0.447619,0.576527,3
0.256115,0.319115,0.288132,0.27406,0.260721,0.258183,0.269321,0.25253,0.230749,0.309553,0.523174,0.50731,0.461208,0.41471,0.373215,0.295781,0.037574,-0.178452,-0.346092,-0.472393,-0.533469,-0.586474,-0.664581,-0.706389,-0.692497,-0.6361,-0.577754,-0.535213,-0.444152,-0.346405,-0.265267,-0.152244,-0.014421,0.123619,0.158162,0.160917,0.229389,0.298548,0.376258,0.47356,3
0.50829,0.58147,0.625822,0.598752,0.540779,0.509364,0.464304,0.385681,0.371743,0.318115,0.13995,0.220355,0.24867,0.172414,0.064012,-0.068874,-0.289903,-0.41304,-0.585203,-0.78871,-0.861807,-0.848795,-0.759099,-0.621141,-0.465652,-0.264175,-0.091087,0.043971,0.130943,0.208931,0.213691,0.15493,0.055681,-0.04433,-0.15773,-0.165866,-0.190532,-0.089012,0.020733,0.126354,1
0.54057,0.572545,0.591325,0.576079,0.525738,0.474524,0.441524,0.393931,0.403004,0.410093,0.243039,0.221162,0.182817,0.109269,-0.060817,-0.258674,-0.387248,-0.5234,-0.626658,-0.633812,-0.660001,-0.671038,-0.626128,-0.503526,-0.38016,-0.278605,-0.157311,-0.119141,-0.033793,0.026254,0.079524,0.061177,-0.065646,-0.151174,-0.123128,-0.077798,-0.013107,0.051577,0.138998,0.308015,1
0.494797,0.518951,0.397243,0.377253,0.35348,0.334766,0.283437,0.282004,0.256015,0.34166,0.34081,0.408861,0.366306,0.243703,0.13471,-0.076136,-0.216795,-0.391406,-0.52353,-0.600228,-0.736846,-0.789066,-0.83103,-0.728685,-0.635384,-0.560483,-0.431567,-0.250359,-0.072442,0.002458,0.133792,0.139715,0.123732,0.086389,0.051448,0.079398,0.161863,0.24865,0.284422,0.398093,1
0.462769,0.444764,0.441587,0.39846,0.438094,0.431051,0.412842,0.377278,0.396974,0.425124,0.338165,0.321962,0.28926,0.214861,0.10882,-0.03929,-0.178696,-0.307379,-0.460118,-0.57236,-0.678073,-0.711551,-0.713651,-0.685073,-0.554448,-0.43566,-0.367077,-0.312133,-0.215828,-0.177702,-0.096142,-0.029104,0.038607,0.075717,0.023878,0.039085,0.135446,0.207243,0.241822,0.270474,1
0.433518,0.439651,0.399096,0.335047,0.338453,0.327778,0.335978,0.322307,0.32021,0.303701,0.4043,0.393562,0.352171,0.292852,0.149459,-0.053095,-0.268424,-0.393988,-0.549713,-0.635011,-0.68999,-0.741804,-0.73783,-0.678969,-0.567805,-0.408234,-0.34942,-0.29726,-0.218137,-0.155933,-0.067365,0.028504,0.103477,0.090795,0.117261,0.176091,0.190913,0.2046,0.344366,0.408888,1
0.467593,0.407483,0.346007,0.365399,0.349136,0.34224,0.326789,0.309799,0.333149,0.379018,0.382941,0.386864,0.324231,0.320446,0.214864,0.010924,-0.185308,-0.371249,-0.50971,-0.629637,-0.715975,-0.753626,-0.745779,-0.69533,-0.615517,-0.452607,-0.350585,-0.287295,-0.226493,-0.135325,-0.051738,0.050257,0.092278,0.077334,0.09784,0.148428,0.150657,0.212375,0.277013,0.353111,2
0.492024,0.398718,0.345337,0.324067,0.3235,0.317229,0.303002,0.290428,0.326289,0.354901,0.362621,0.360353,0.335443,0.255199,0.141095,-0.040853,-0.197798,-0.390699,-0.53615,-0.63434,-0.719753,-0.771054,-0.78618,-0.741039,-0.60565,-0.452157,-0.398115,-0.297814,-0.20205,-0.130739,-0.0603,0.056495,0.130704,0.110482,0.128695,0.191687,0.211634,0.289231,0.410314,0.505243,2
0.449589,0.556418,0.51069,0.47828,0.468911,0.448438,0.446808,0.436607,0.428567,0.369856,0.453042,0.411228,0.342529,0.254934,0.120706,-0.113549,-0.376266,-0.622761,-0.774656,-0.875044,-0.89998,-0.869802,-0.888858,-0.735592,-0.617428,-0.421976,-0.293027,-0.201605,-0.121696,-0.048162,0.002578,0.103191,0.11011,0.052606,0.071755,0.139958,0.154905,0.212004,0.337783,0.498912,2
0.455753,0.45412,0.428385,0.420238,0.396178,0.354648,0.333222,0.337913,0.354075,0.387914,0.447782,0.390825,0.344501,0.303662,0.213779,0.004599,-0.191148,-0.390913,-0.48975,-0.57341,-0.665647,-0.691265,-0.740957,-0.691294,-0.633146,-0.531292,-0.471923,-0.407599,-0.326156,-0.283553,-0.202654,-0.083652,0.031082,0.10489,0.136189,0.160484,0.206014,0.275044,0.356972,0.476091,2
0.440599,0.466915,0.454391,0.441755,0.415616,0.398196,0.394776,0.402258,0.39386,0.394374,0.538541,0.476565,0.421846,0.34025,0.206263,0.008614,-0.174071,-0.390633,-0.55034,-0.58451,-0.664726,-0.698379,-0.755859,-0.686337,-0.709474,-0.649023,-0.633946,-0.595235,-0.521924,-0.431208,-0.335965,-0.173718,-0.022792,0.127299,0.196998,0.279895,0.336316,0.391661,0.4638,0.587351,2
0.431484,0.417194,0.44845,0.387612,0.386139,0.37016,0.398571,0.384684,0.386942,0.368688,0.465885,0.371365,0.310141,0.260614,0.143672,-0.055844,-0.225758,-0.426306,-0.529822,-0.584132,-0.664865,-0.678351,-0.70616,-0.630831,-0.516098,-0.465801,-0.434846,-0.372987,-0.348508,-0.264629,-0.183779,-0.114581,-0.003666,0.047761,0.063173,0.187159,0.19514,0.285997,0.399759,0.496372,2
0.180505,0.341439,0.392076,0.398214,0.393896,0.41296,0.404137,0.412266,0.415474,0.318658,0.488769,0.396194,0.34639,0.283661,0.146125,-0.038607,-0.343085,-0.504417,-0.596538,-0.714423,-0.792823,-0.810391,-0.757919,-0.623175,-0.385847,-0.221412,-0.171994,-0.140698,-0.102416,-0.070504,-0.006973,0.085818,0.017181,-0.086576,-0.059476,0.018508,0.147915,0.275301,0.254571,0.297218,2
0.365652,0.359405,0.2975,0.275211,0.265383,0.271774,0.279707,0.324526,0.311567,0.311214,0.567668,0.499259,0.423816,0.341516,0.240236,0.092642,-0.120261,-0.311346,-0.40703,-0.467895,-0.51326,-0.535084,-0.53412,-0.542872,-0.488097,-0.537348,-0.515862,-0.509278,-0.465824,-0.444819,-0.362166,-0.251567,-0.067332,0.044097,0.132178,0.165098,0.215345,0.288074,0.419271,0.58302,2
0.401022,0.409733,0.371616,0.293946,0.296256,0.27483,0.279752,0.331963,0.323194,0.32285,0.531893,0.485236,0.457337,0.388967,0.292166,0.095092,-0.105067,-0.324276,-0.434636,-0.493488,-0.579482,-0.617901,-0.67456,-0.697279,-0.642628,-0.619049,-0.581147,-0.542369,-0.485882,-0.431964,-0.344205,-0.207909,-0.068787,0.061711,0.18951,0.291707,0.323711,0.392684,0.487862,0.547593,2
0.538594,0.559954,0.503387,0.493776,0.465434,0.455568,0.430579,0.449448,0.454175,0.391096,0.254267,0.255522,0.194228,0.122322,0.043899,-0.089856,-0.211978,-0.348219,-0.463783,-0.544519,-0.636675,-0.702516,-0.707751,-0.649536,-0.582848,-0.517532,-0.425345,-0.341867,-0.247427,-0.162676,-0.067496,0.050813,0.047229,0.066979,0.061408,0.059168,0.09926,0.167101,0.216412,0.319406,1
0.539221,0.463917,0.490421,0.54141,0.497998,0.506295,0.457231,0.389238,0.486309,0.467284,0.342435,0.329639,0.285073,0.195241,0.071763,-0.116029,-0.315057,-0.473213,-0.560863,-0.53069,-0.613672,-0.665093,-0.630628,-0.558113,-0.43918,-0.380231,-0.31599,-0.255117,-0.194917,-0.227626,-0.138204,-0.117176,-0.100179,-0.127032,-0.067008,0.003008,0.056057,0.148606,0.217994,0.336879,1
0.581915,0.542828,0.516283,0.45367,0.425114,0.410271,0.355561,0.372272,0.401444,0.436323,0.317069,0.276606,0.239326,0.161993,0.057315,-0.152347,-0.349756,-0.52085,-0.636767,-0.720737,-0.722562,-0.771157,-0.71579,-0.584732,-0.443081,-0.381248,-0.311634,-0.238756,-0.161997,-0.075919,-0.012843,0.058382,0.055358,0.091925,0.096429,0.062322,0.098968,0.150147,0.277346,0.361309,1
0.567925,0.578141,0.525535,0.489217,0.466061,0.42941,0.419061,0.427526,0.465905,0.411461,0.30574,0.294794,0.23266,0.137908,0.029772,-0.091954,-0.293729,-0.429449,-0.514925,-0.616373,-0.656117,-0.703159,-0.669787,-0.575922,-0.491186,-0.442059,-0.382274,-0.317459,-0.24819,-0.186194,-0.070298,-0.066147,-0.016609,0.006751,0.056545,0.07152,0.103251,0.169728,0.233591,0.349327,1
0.513911,0.533766,0.43248,0.402967,0.408628,0.39897,0.322552,0.307882,0.330697,0.344568,0.383911,0.417767,0.34083,0.266075,0.123415,-0.05146,-0.270007,-0.464817,-0.631967,-0.749209,-0.819943,-0.860172,-0.829104,-0.713839,-0.518979,-0.397579,-0.336176,-0.261529,-0.181611,-0.112106,-0.019898,0.088347,0.125463,0.097492,0.133403,0.163061,0.173777,0.197197,0.285736,0.425502,1
0.554271,0.564402,0.49245,0.472814,0.465864,0.456787,0.464184,0.431022,0.41696,0.386747,0.359195,0.321924,0.264855,0.164477,0.072066,-0.140681,-0.25692,-0.384009,-0.556076,-0.698632,-0.81114,-0.798297,-0.79979,-0.710007,-0.603696,-0.521381,-0.440281,-0.345137,-0.265645,-0.197627,-0.105201,0.010277,0.090875,0.131654,0.146661,0.184381,0.199711,0.250347,0.321477,0.411118,1
0.485643,0.481331,0.393654,0.389114,0.322802,0.298586,0.280248,0.29211,0.339134,0.356152,0.475119,0.498226,0.473816,0.395309,0.281093,0.128213,-0.085963,-0.352829,-0.549415,-0.643132,-0.738329,-0.778366,-0.787077,-0.758092,-0.71494,-0.593192,-0.386003,-0.326607,-0.261034,-0.200143,-0.130822,-0.013139,0.080338,0.033356,-0.016817,0.065826,0.185497,0.235477,0.336019,0.508838,1
