@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute target {1,2}

@data
-1.406564,-0.480847,1.185515,2.648819,2.613368,1.627638,0.000664,-1.360846,-0.745099,0.884156,2.433162,2.421524,2.687159,1.304164,-0.384532,-1.203964,-2.030924,-2.061171,-1.259792,-1.025697,-1.756086,-2.271537,-1.279746,-0.539363,2
-1.457255,-0.396592,1.274765,2.619116,2.763749,1.68786,0.234998,-1.302865,-0.90054,0.705478,2.259187,2.590544,2.708042,1.207197,-0.389617,-1.030063,-1.506198,-2.18835,-1.569652,-0.938635,-1.146965,-1.759893,-2.133907,-1.330405,1
-1.287129,-0.326976,1.255313,2.649069,2.537144,1.101628,-0.472552,-1.352283,-0.325042,1.231138,2.48801,2.651392,2.799026,1.233347,-0.366326,-0.971321,-1.474858,-2.268458,-1.673641,-0.955522,-1.05169,-1.70651,-2.246616,-1.467144,2
-1.264088,-0.310822,1.373189,2.638281,2.505745,1.020588,-0.590656,-1.514195,-0.444811,1.187244,2.610181,2.652031,2.763953,1.21843,-0.42929,-0.921621,-1.487579,-2.229401,-1.586695,-0.940398,-1.00918,-1.852857,-2.120504,-1.267544,2
-1.331489,-0.421825,1.336466,2.626376,2.555116,1.141909,-0.536685,-1.569855,-0.35958,1.234695,2.570539,2.661381,2.658474,1.137834,-0.422576,-0.839111,-1.374633,-2.248724,-1.588614,-0.783588,-1.057202,-1.828966,-2.189257,-1.370685,2
-1.354445,-0.330118,1.350808,2.737816,2.693868,1.334869,-0.350276,-1.557397,-0.480009,1.068755,2.453091,2.416851,2.682802,1.244872,-0.32929,-0.908391,-1.525036,-2.272674,-1.550247,-0.937661,-1.205655,-2.023039,-2.019495,-1.14,2
-1.527879,-0.43561,1.285338,2.839652,2.78156,1.721742,0.086049,-1.415642,-1.025903,0.649917,2.311389,2.413211,2.808113,1.252179,-0.463229,-1.026431,-1.459095,-2.104477,-1.601609,-0.972465,-1.057259,-1.655374,-2.08174,-1.322433,2
-1.159055,-0.245296,1.155923,2.384545,2.330783,1.167934,-0.125033,-1.067289,-0.291886,1.264783,2.70477,2.572088,2.738738,1.402383,-0.116955,-1.251994,-1.61796,-1.911651,-1.773629,-1.42109,-1.417394,-1.822887,-1.997695,-1.502132,1
-1.271481,-0.279635,1.242291,2.47379,2.344507,1.256957,-0.260177,-1.325352,-0.398373,1.222172,2.654109,2.509012,2.817531,1.482484,-0.228964,-1.191334,-1.599128,-1.923883,-1.685112,-1.280938,-1.340701,-1.717752,-1.985237,-1.514787,1
-1.2011,-0.294299,1.236773,2.580685,2.575729,1.456085,-0.088647,-1.373225,-0.520329,1.055927,2.57152,2.594147,2.69982,1.236398,-0.405281,-0.973519,-1.542691,-2.268977,-1.758809,-1.15721,-1.132915,-1.807278,-2.129928,-1.352876,2
-1.287942,-0.262601,1.321635,2.522119,2.425677,1.154226,-0.316856,-1.231847,-0.060608,1.414994,2.489217,2.588073,2.723468,1.272939,-0.270488,-1.284957,-1.629192,-1.880572,-1.665931,-1.427124,-1.477359,-1.730805,-1.865616,-1.52045,1
-1.480026,-0.481325,1.200042,2.498795,2.485467,1.262018,-0.431535,-1.647722,-0.477362,1.247008,2.92158,2.49145,2.727131,1.287626,-0.410436,-1.076519,-1.168133,-1.947802,-1.929168,-1.073645,-1.080772,-1.879997,-2.020606,-1.016068,2
-1.397696,-0.462146,1.286623,2.698949,2.734275,1.626621,0.072093,-1.371753,-0.95783,0.622183,2.204001,2.491983,2.815505,1.396175,-0.363607,-0.838525,-1.41705,-2.207723,-1.729645,-0.970155,-1.081375,-1.761559,-2.135651,-1.253695,2
-1.418582,-0.34557,1.310519,2.754869,2.689884,1.474338,-0.097528,-1.485316,-0.708986,0.783391,2.309717,2.620081,2.742592,1.231692,-0.406593,-0.98412,-1.516621,-2.189451,-1.550536,-0.932656,-1.119392,-1.775107,-2.084528,-1.302096,2
-1.459724,-0.36924,1.318363,2.656724,2.479008,1.173625,-0.42404,-1.565105,-0.400729,1.230062,2.645795,2.494167,2.88493,1.267518,-0.41976,-1.062499,-1.347975,-2.084418,-1.706919,-1.052271,-1.197099,-1.667441,-1.98818,-1.404792,1
-1.129099,-0.202437,1.263485,2.455765,2.510743,1.384127,-0.053063,-1.003796,-0.23336,1.326979,2.509279,2.472681,2.631048,1.275018,-0.184223,-1.39514,-1.737388,-1.852314,-1.66407,-1.566852,-1.624202,-1.980226,-1.61919,-1.583765,1
-1.276242,-0.379081,1.174346,2.506958,2.54551,1.434119,-0.275352,-1.437233,-0.557245,1.220318,2.575059,2.409571,2.801308,1.34724,-0.397189,-0.831772,-1.50356,-2.278954,-1.716903,-1.027538,-0.959863,-1.885994,-2.247734,-1.239769,2
-1.286795,-0.404473,1.262981,2.596269,2.575856,1.292399,-0.363316,-1.387944,-0.432875,1.192474,2.658236,2.570164,2.696832,1.19492,-0.415389,-1.023879,-1.610587,-2.232262,-1.479339,-1.043732,-1.131134,-1.940353,-2.091565,-1.196487,2
-1.403207,-0.351648,1.383004,2.59517,2.419523,1.038898,-0.591252,-1.527518,-0.251856,1.409837,2.716126,2.538074,2.725675,1.228848,-0.436745,-0.962301,-1.617183,-2.054416,-1.658976,-0.93083,-1.162888,-1.951557,-2.016699,-1.138079,2
-1.302785,-0.424418,1.2537,2.71167,2.716489,1.660221,0.068804,-1.264403,-0.848351,0.783858,2.460182,2.493666,2.601423,1.238581,-0.356917,-0.990535,-1.548149,-2.294504,-1.637988,-0.999649,-1.127512,-1.903047,-2.102001,-1.188334,2
-1.368476,-0.334484,1.383833,2.457046,2.339356,0.963667,-0.700355,-1.489707,-0.092753,1.533186,2.741948,2.358523,2.822833,1.307603,-0.331339,-0.926973,-1.494977,-2.203219,-1.796363,-1.020368,-1.1135,-1.938407,-2.060897,-1.03618,2
-1.226121,-0.22928,1.277588,2.521308,2.446932,1.15246,-0.308687,-1.248924,-0.204978,1.301527,2.670351,2.513892,2.753818,1.251923,-0.283121,-1.364432,-1.592899,-1.866444,-1.707281,-1.380131,-1.409659,-1.535248,-1.864894,-1.667701,1
-1.340506,-0.303133,1.331456,2.560189,2.485484,1.263815,-0.350333,-1.378381,-0.329854,1.287127,2.639141,2.556664,2.722647,1.166931,-0.476713,-1.133503,-1.782938,-2.130413,-1.50718,-0.984552,-1.43605,-2.143624,-1.753743,-0.96253,2
-1.05118,-0.192009,1.316534,2.532858,2.277685,1.095036,-0.392845,-1.173582,-0.172564,1.330291,2.516344,2.740603,2.768968,1.305461,-0.290499,-1.066568,-1.479322,-1.879594,-1.883228,-1.567663,-1.473347,-1.861388,-1.948254,-1.451738,2
-1.103089,-0.215792,1.116901,2.30704,2.366487,1.239002,0.038024,-0.951156,-0.161266,1.4823,2.650144,2.464522,2.636944,1.412967,-0.15005,-0.979487,-1.573667,-2.162463,-1.945358,-1.437969,-1.627673,-2.213096,-1.961837,-1.23143,2
-1.164131,-0.102112,1.37952,2.525871,2.471736,1.335689,-0.050869,-1.037946,-0.136567,1.269795,2.502931,2.588026,2.411087,1.312388,-0.185886,-1.370272,-1.759221,-1.884651,-1.785439,-1.429771,-1.504703,-1.867456,-1.919173,-1.598847,1
-1.258457,-0.27808,1.136698,2.475366,2.375597,1.207844,-0.353864,-1.218005,-0.205285,1.281632,2.686099,2.616474,2.81544,1.291146,-0.323629,-1.2685,-1.490303,-1.961112,-1.696111,-1.400364,-1.290943,-1.803647,-1.964346,-1.373649,2
-1.151188,-0.234878,1.350036,2.489616,2.541992,1.278568,-0.209809,-1.2925,-0.469607,1.132349,2.511194,2.564315,2.680787,1.330868,-0.194794,-1.115662,-1.661766,-2.138423,-1.567175,-1.153163,-1.268971,-1.933184,-2.121551,-1.367056,2
-1.193469,-0.31661,1.219531,2.469238,2.358003,1.192616,-0.378308,-1.29548,-0.222227,1.398717,2.697973,2.644379,2.700998,1.216911,-0.325372,-1.066059,-1.520995,-2.117143,-1.578726,-1.24483,-1.267959,-1.911762,-2.090619,-1.368808,2
-1.190714,-0.307252,1.169692,2.433608,2.278248,0.832139,-0.787204,-1.292991,0.026923,1.748333,2.759043,2.442442,2.849623,1.278291,-0.341689,-1.059769,-1.449099,-1.939528,-1.769301,-1.179397,-1.427778,-2.130485,-1.839717,-1.10342,2
-1.249239,-0.300475,1.351079,2.588887,2.379166,0.780358,-0.834506,-1.135287,0.138337,1.604123,2.726201,2.452843,2.72892,1.253208,-0.354336,-1.032233,-1.605947,-2.095174,-1.672435,-1.183371,-1.234092,-1.954438,-2.054051,-1.297538,2
-1.208629,-0.428986,1.186536,2.588697,2.577633,1.312281,-0.267771,-1.195394,-0.499501,0.989248,2.511753,2.613003,2.806165,1.340172,-0.254093,-1.127602,-1.690882,-2.131749,-1.5498,-1.121717,-1.346944,-2.017515,-1.932782,-1.152123,2
-1.169706,-0.259751,1.28524,2.531663,2.388582,1.098722,-0.460596,-1.274041,-0.184668,1.414449,2.698711,2.473268,2.770518,1.276582,-0.298014,-1.003033,-1.546306,-2.181985,-1.739061,-1.184955,-1.155212,-1.841493,-2.179649,-1.459264,2
-1.290665,-0.366986,1.239033,2.637231,2.5214,1.104378,-0.515806,-1.442355,-0.193436,1.411663,2.724101,2.594353,2.648089,1.165632,-0.418773,-1.047495,-1.550218,-2.002832,-1.62418,-1.16559,-1.181096,-1.848995,-2.053435,-1.344017,2
-1.178175,-0.267343,1.215366,2.458967,2.375019,1.054784,-0.333065,-1.229154,-0.150299,1.478028,2.734306,2.587811,2.728434,1.279242,-0.298028,-1.088004,-1.550928,-2.090327,-1.637656,-1.239648,-1.184684,-1.863072,-2.220613,-1.580961,2
-1.289493,-0.369886,1.114569,2.512043,2.62009,1.32292,-0.244254,-1.282108,-0.289952,1.255052,2.706188,2.498968,2.706053,1.201099,-0.386291,-1.024808,-1.571924,-2.181978,-1.674785,-1.100006,-1.306739,-2.077518,-2.000624,-1.136614,2
-1.194782,-0.241938,1.271265,2.454321,2.333442,1.05224,-0.530473,-1.26321,-0.033173,1.581714,2.558649,2.495376,2.756851,1.285892,-0.371919,-0.913058,-1.496784,-2.204324,-1.83336,-1.086838,-1.121222,-1.869538,-2.278763,-1.350369,2
-1.239499,-0.342086,1.246656,2.576073,2.559753,1.213579,-0.426494,-1.405894,-0.380164,1.258635,2.686395,2.500491,2.711361,1.271086,-0.304647,-1.005128,-1.57399,-2.214643,-1.647522,-1.124896,-1.209045,-1.885861,-2.01912,-1.245041,2
-1.239417,-0.44205,1.258761,2.605053,2.609403,1.315702,-0.236275,-1.349768,-0.346208,1.208738,2.665108,2.502566,2.627578,1.216759,-0.356694,-0.973901,-1.591258,-2.268162,-1.624278,-1.014702,-1.270204,-2.026665,-2.116119,-1.153964,2
-1.36067,-0.381725,1.429227,2.694296,2.608133,1.392726,-0.264593,-1.45395,-0.534832,1.064031,2.618194,2.432521,2.654305,1.178146,-0.434427,-1.019362,-1.598369,-2.103399,-1.567953,-1.022688,-1.294265,-2.002584,-1.964141,-1.068623,2
-1.318983,-0.318894,1.277907,2.64154,2.620903,1.208081,-0.373217,-1.43176,-0.348133,1.219151,2.664634,2.595208,2.635191,1.13876,-0.422694,-0.969994,-1.460438,-2.137563,-1.694755,-1.135532,-1.065104,-1.7981,-2.15243,-1.373781,2
-1.397699,-0.377953,1.316552,2.551951,2.396974,1.001712,-0.697101,-1.486358,-0.182426,1.453131,2.759673,2.42432,2.801419,1.344526,-0.354885,-1.001344,-1.808457,-2.220932,-1.432111,-0.852417,-1.367249,-2.251269,-1.711237,-0.908817,2
-1.321106,-0.292447,1.27799,2.567101,2.552486,1.194902,-0.394054,-1.412468,-0.187652,1.45723,2.627066,2.491452,2.694247,1.283231,-0.321916,-1.020477,-1.599901,-2.248967,-1.72293,-1.235979,-1.019339,-1.706414,-2.206032,-1.456026,2
-1.229077,-0.402513,1.286861,2.632761,2.643754,1.410455,-0.20571,-1.454326,-0.505069,1.129229,2.5156,2.371879,2.741552,1.214296,-0.423817,-0.929951,-1.657081,-2.152075,-1.702863,-1.012488,-1.268333,-2.088155,-1.969437,-0.945492,2
-1.374864,-0.47531,1.178952,2.653233,2.528651,1.160438,-0.435689,-1.472873,-0.302055,1.308394,2.788975,2.545611,2.662458,1.185296,-0.411523,-1.017439,-1.578237,-2.154584,-1.595438,-0.953006,-1.262282,-1.960126,-1.880117,-1.138464,2
-1.481031,-0.372813,1.370538,2.703158,2.65148,1.818803,0.196409,-1.481901,-1.036591,0.666028,2.350055,2.267268,2.714808,1.368374,-0.402964,-0.878263,-1.59269,-2.201152,-1.65593,-0.799009,-1.017429,-1.709149,-2.263088,-1.214912,2
-1.208619,-0.322941,1.288909,2.380652,2.221041,1.040406,-0.29197,-1.097493,-0.043959,1.601565,2.751482,2.398179,2.788423,1.370224,-0.237463,-1.315648,-1.777641,-1.937573,-1.660463,-1.387551,-1.367189,-1.936357,-1.965855,-1.29016,2
-0.887402,0.111737,1.259155,2.128339,1.953534,1.006922,-0.017229,-0.665816,0.308024,1.879387,2.441003,2.211165,2.730925,1.543524,0.030162,-1.446302,-1.813359,-1.933883,-1.917456,-1.690946,-1.7559,-1.899391,-1.886815,-1.689375,1
-1.10508,-0.178018,1.212906,2.406034,2.131682,0.901908,-0.396668,-0.955167,0.20991,1.772528,2.72725,2.405653,2.709689,1.314569,-0.199831,-1.424768,-1.722119,-1.863972,-1.63623,-1.736367,-1.576583,-1.720892,-1.804892,-1.471543,1
-1.154642,-0.358016,1.079583,2.470697,2.511775,1.288313,-0.232725,-1.145077,-0.17473,1.425372,2.690154,2.441049,2.692936,1.276542,-0.337659,-1.080876,-1.478224,-2.141947,-1.828383,-1.363481,-1.180904,-1.747926,-2.156138,-1.495693,2
-1.101383,-0.177494,1.287196,2.403897,2.438295,1.525159,0.257132,-0.895491,-0.365308,1.079357,2.464418,2.524238,2.614242,1.343808,-0.111876,-1.392141,-1.68671,-1.833501,-1.798292,-1.643665,-1.604767,-1.781382,-1.901757,-1.643974,1
-1.281757,-0.322116,1.292507,2.4748,2.073537,0.754041,-0.813424,-1.083507,0.313724,1.979739,2.814329,2.57949,2.665022,1.114002,-0.379213,-1.196967,-1.664333,-1.986789,-1.583776,-1.189972,-1.111874,-1.788894,-2.13747,-1.521098,2
-1.246662,-0.190808,1.23476,2.374011,2.328386,1.079995,-0.438771,-1.278042,-0.001306,1.511421,2.772627,2.533583,2.782556,1.253507,-0.368337,-1.100018,-1.608339,-2.044668,-1.782345,-1.283106,-1.190108,-1.772727,-2.12472,-1.440889,2
-1.409996,-0.37667,1.25815,2.396073,2.072217,0.546924,-0.88215,-1.045479,0.491182,2.227169,2.691522,2.47338,2.659289,1.139996,-0.413852,-1.336063,-1.936492,-1.851525,-1.573004,-0.973588,-1.529116,-2.076237,-1.657649,-0.894081,1
-1.260707,-0.374882,1.181451,2.47972,2.376865,1.065572,-0.496406,-1.251265,-0.104269,1.479994,2.754601,2.610172,2.76556,1.229904,-0.369587,-1.130942,-1.601806,-1.968423,-1.654339,-1.267938,-1.296405,-1.893434,-1.978307,-1.295128,2
-1.295491,-0.303093,1.308794,2.602948,2.498188,1.156534,-0.346485,-1.320496,-0.379315,1.179377,2.734879,2.525058,2.772462,1.294061,-0.309401,-1.18174,-1.613544,-2.062834,-1.589323,-1.172757,-1.254806,-1.859542,-2.009803,-1.373672,2
-1.237717,-0.341802,1.3127,2.534041,2.372792,0.924206,-0.5784,-1.391711,-0.193545,1.362895,2.734721,2.659369,2.749762,1.272607,-0.300044,-1.109264,-1.503072,-2.06702,-1.585468,-1.238564,-1.159544,-1.792952,-2.017762,-1.40623,2
-1.260285,-0.3823,1.262683,2.536777,2.468473,1.109786,-0.480533,-1.299102,-0.187817,1.441548,2.764115,2.547029,2.634566,1.196842,-0.276967,-1.10835,-1.613101,-1.914852,-1.752077,-1.291537,-1.428937,-1.9748,-1.808267,-1.182894,1
-1.260174,-0.248581,1.303671,2.589583,2.301257,1.010189,-0.562601,-1.392473,-0.136124,1.498313,2.736178,2.567437,2.777359,1.184949,-0.391693,-0.99693,-1.569749,-2.142422,-1.725469,-1.224283,-1.115992,-1.798958,-2.122563,-1.280927,2
-1.256155,-0.385294,1.21845,2.659458,2.622408,1.400322,-0.122666,-1.314183,-0.485403,1.125579,2.51214,2.588204,2.586264,1.20237,-0.348471,-0.881949,-1.52652,-2.318562,-1.67807,-1.006926,-1.139529,-1.904918,-2.21911,-1.327441,2
-1.233639,-0.324056,1.257765,2.601831,2.357467,1.049474,-0.470194,-1.318224,-0.181122,1.485734,2.687505,2.633305,2.716543,1.117902,-0.400653,-1.035102,-1.530199,-2.164743,-1.756582,-1.193606,-1.13118,-1.812457,-2.062677,-1.293094,2
-1.335453,-0.215127,1.386198,2.68343,2.662443,1.607448,0.129947,-1.288753,-0.619202,0.972766,2.43948,2.389772,2.626866,1.276712,-0.294355,-1.347452,-1.67228,-1.88953,-1.624717,-1.445405,-1.516665,-1.808728,-1.807733,-1.309662,1
-1.370172,-0.450584,1.259249,2.556697,2.635956,1.549984,-0.103029,-1.361127,-0.75593,0.795494,2.39633,2.61318,2.799459,1.298683,-0.356378,-0.913819,-1.524087,-2.187016,-1.66239,-0.908478,-1.13614,-1.933639,-2.063747,-1.178495,2
-1.38368,-0.300515,1.335339,2.60185,2.897925,2.07394,0.472561,-1.116457,-1.216241,0.388415,2.062392,2.446481,2.619583,1.15199,-0.488329,-0.94088,-1.601401,-2.099238,-1.564017,-0.957421,-1.024263,-1.794114,-2.223359,-1.340562,2
-1.340361,-0.333762,1.316105,2.616064,2.668409,1.356066,-0.207741,-1.425588,-0.540893,1.10387,2.627959,2.544975,2.631471,1.109279,-0.454046,-1.000758,-1.618085,-2.138879,-1.60406,-1.091674,-1.310145,-2.046766,-1.849493,-1.011947,2
-1.30992,-0.350624,1.320097,2.741021,2.670887,1.507906,-0.141848,-1.417532,-0.655659,0.933385,2.498847,2.523762,2.577957,1.1801,-0.429025,-0.890742,-1.442554,-2.276276,-1.777838,-0.894995,-1.003789,-1.83293,-2.206755,-1.323476,2
-1.392518,-0.47,1.183067,2.623133,2.640137,1.272557,-0.345225,-1.522079,-0.410904,1.19601,2.601281,2.560259,2.733352,1.176545,-0.405,-0.945454,-1.510961,-2.145672,-1.645866,-0.871917,-1.086231,-1.786305,-2.129831,-1.318378,2
-1.030412,-0.176779,1.310694,2.376456,2.386046,1.266504,0.065695,-0.854984,-0.222241,1.338209,2.469975,2.499141,2.596841,1.357492,-0.120292,-1.276444,-1.710415,-2.008576,-1.808679,-1.430722,-1.580968,-2.018157,-1.933206,-1.495177,1
-1.127335,-0.379319,1.243608,2.402502,2.422006,1.377504,-0.166439,-1.102959,-0.249398,1.27372,2.645478,2.46381,2.581048,1.463903,-0.184604,-1.066545,-1.473693,-2.122706,-1.869221,-1.425239,-1.278914,-1.876019,-2.085446,-1.465742,2
-1.107581,-0.233396,1.204369,2.464065,2.141133,0.896524,-0.567929,-1.068764,0.19134,1.834376,2.473898,2.545509,2.673632,1.371971,-0.23634,-0.876617,-1.584365,-2.056868,-2.103346,-1.318501,-1.042025,-1.810087,-2.278203,-1.512795,2
-1.183294,-0.22072,1.244221,2.463733,2.298317,1.074094,-0.407399,-1.222941,-0.096503,1.522759,2.68256,2.503795,2.844317,1.342526,-0.301974,-1.107947,-1.617184,-2.119622,-1.661445,-1.481049,-1.169236,-1.667298,-2.160817,-1.558891,2
-1.168739,-0.148944,1.331421,2.473868,2.153753,1.082301,-0.375853,-1.063751,-0.0215,1.420102,2.605283,2.59098,2.72455,1.38771,-0.214857,-1.274617,-1.757201,-2.036928,-1.748381,-1.250835,-1.46799,-2.064139,-1.907587,-1.268648,2
-1.279842,-0.301863,1.243436,2.628496,2.476232,1.021101,-0.522394,-1.371194,-0.253066,1.335931,2.677797,2.611972,2.831487,1.188602,-0.478632,-1.117636,-1.623876,-2.126009,-1.5958,-1.072615,-1.228066,-1.962217,-1.934016,-1.147829,2
-1.203548,-0.188248,1.09844,2.296966,2.203824,0.922627,-0.601079,-1.009296,0.305044,1.848573,2.701644,2.30238,2.845271,1.412294,-0.20342,-1.168747,-1.566641,-2.037609,-1.857348,-1.345545,-1.377565,-1.877691,-2.048773,-1.451551,1
-1.100281,-0.040423,1.38029,2.414628,2.171465,1.050057,-0.338514,-0.978242,0.124752,1.656023,2.585298,2.535735,2.637015,1.196218,-0.190551,-1.322302,-1.69926,-1.907281,-1.814647,-1.514547,-1.431083,-1.78025,-2.004482,-1.629617,1
-1.356005,-0.355505,1.186864,2.31169,1.964804,0.54347,-1.001693,-1.106311,0.456396,2.126935,2.681655,2.394838,3.008843,1.352878,-0.427735,-1.155153,-1.733699,-2.000946,-1.740115,-1.144184,-1.196228,-1.98629,-1.91139,-0.913119,2
-1.265381,-0.247356,1.235701,2.545713,2.440023,1.021669,-0.426106,-1.347376,-0.157541,1.463465,2.651345,2.421291,2.805087,1.336145,-0.282435,-1.178617,-1.691648,-2.175647,-1.427066,-1.210387,-1.397848,-2.143715,-1.861117,-1.108199,1
-1.266103,-0.097623,1.333577,2.51704,2.400017,1.133059,-0.355235,-1.084347,-0.226034,1.327987,2.675475,2.613484,2.598952,1.276157,-0.221178,-1.533713,-1.495739,-1.654427,-1.831986,-1.596112,-1.615912,-1.848462,-1.694113,-1.354763,1
-1.373762,-0.321239,1.24907,2.50139,2.278366,0.952037,-0.624296,-1.283344,-0.19275,1.422416,2.766963,2.591755,2.901335,1.342814,-0.304128,-1.18544,-1.780362,-1.955161,-1.584451,-1.131588,-1.1044,-1.821117,-2.113647,-1.230462,2
-1.23233,-0.298854,1.149646,2.53161,2.563737,1.312579,-0.300633,-1.299692,-0.187598,1.40221,2.663,2.478436,2.693105,1.179628,-0.348705,-1.047961,-1.631018,-1.924295,-1.814042,-1.297871,-1.21887,-1.841456,-2.125426,-1.4052,1
-1.243985,-0.237151,1.308347,2.497735,2.367611,1.038964,-0.462579,-1.232231,-0.040194,1.502271,2.672526,2.506126,2.722951,1.273819,-0.270195,-1.131194,-1.577931,-2.055889,-1.750376,-1.257964,-1.319866,-1.883088,-2.057384,-1.370323,1
-1.302645,-0.281496,1.343829,2.750521,2.741613,1.48022,-0.175395,-1.334415,-0.485861,0.97872,2.411824,2.601454,2.543847,1.171947,-0.345192,-1.143077,-1.682305,-2.042646,-1.578126,-1.173768,-1.268029,-1.832089,-2.000608,-1.378324,1
-1.348027,-0.374947,1.351564,2.514503,2.366336,0.85177,-0.732973,-1.463135,-0.089455,1.617111,2.68532,2.488589,2.771668,1.171282,-0.457707,-0.884561,-1.471902,-2.108766,-1.714836,-1.018191,-1.15153,-2.018837,-2.028049,-0.955224,2
-1.303311,-0.389048,1.242107,2.649315,2.621665,1.324963,-0.355423,-1.401504,-0.482184,1.175597,2.616026,2.599969,2.671908,1.136732,-0.507156,-0.92871,-1.512827,-2.21924,-1.685708,-1.040856,-0.960996,-1.812251,-2.183679,-1.255389,2
-1.430998,-0.363244,1.418277,2.560717,2.417213,1.16519,-0.494283,-1.601187,-0.496637,1.312292,2.630765,2.562376,2.830559,1.203323,-0.482229,-0.909047,-1.566908,-2.23298,-1.447363,-0.847666,-1.200834,-2.071306,-1.844754,-1.111276,2
-1.191324,-0.212712,1.255864,2.416285,2.160685,0.986128,-0.689133,-1.172497,0.126416,1.626839,2.591589,2.654258,2.794696,1.375099,-0.255296,-1.183959,-1.490844,-2.018321,-1.849144,-1.315819,-1.258603,-1.828605,-2.055026,-1.466578,2
-1.169078,-0.181848,1.331198,2.510977,2.283492,1.199047,-0.405695,-1.142339,-0.050417,1.398851,2.592406,2.581851,2.731359,1.269169,-0.387215,-1.116448,-1.551443,-2.194402,-1.756712,-1.206367,-1.319495,-1.976261,-2.090951,-1.349678,2
