@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute target {1,2,3,4,5}

@data
0.505452,-0.694113,-1.108764,-1.573941,-1.885381,-1.717301,-1.195815,-1.003024,-0.685152,-0.198391,-0.172465,-0.256523,-0.25572,-0.25854,-0.279204,-0.263072,-0.273208,-0.302643,-0.295805,-0.320049,-0.320212,-0.290583,-0.260624,-0.322373,-0.296828,-0.291985,-0.258998,-0.334175,-0.301265,-0.328438,-0.330529,-0.338711,-0.290036,-0.263585,-0.26857,-0.230211,-0.213667,-0.170696,-0.132385,-0.084501,-0.057387,-0.060948,-0.070339,-0.067837,-0.036077,-0.029228,-0.054561,-0.073143,-0.008,0.12912,-0.020747,-0.030849,0.051512,0.030834,0.038141,0.08013,0.055377,0.056505,0.147889,0.014097,0.101439,0.181104,0.173635,0.221113,0.243753,0.219506,0.209763,0.253912,0.278123,0.278444,0.242329,0.336969,0.307177,0.290471,0.292483,0.318963,0.298877,0.277231,0.243651,0.21028,0.219997,0.228135,0.172082,0.177278,0.187807,0.194963,0.217506,0.414749,0.399266,0.604138,0.696087,0.781652,0.958284,1.030901,1.004299,0.960735,0.843545,0.786301,0.689875,0.548963,0.398496,0.186806,-0.014197,-0.113058,-0.123285,-0.169702,-0.190727,-0.185525,-0.268654,-0.174112,-0.154814,-0.194855,-0.195946,-0.205191,-0.185677,-0.149437,-0.007848,0.48564,1.18472,1.123161,0.809796,0.267045,-0.216622,-0.389514,-0.101427,0.419376,-0.4627,1
0.056979,-2.467278,-2.687196,-2.750352,-2.169572,-1.47824,-1.091435,-0.445076,-0.302625,-0.385552,-0.309537,-0.315331,-0.29327,-0.24802,-0.254021,-0.240007,-0.223466,-0.266583,-0.273136,-0.251341,-0.332829,-0.32144,-0.301232,-0.339309,-0.355303,-0.394972,-0.370456,-0.464181,-0.495577,-0.559837,-0.517197,-0.561604,-0.606769,-0.562561,-0.529797,-0.492005,-0.466617,-0.464941,-0.340188,-0.260421,-0.265014,-0.151258,-0.115772,-0.121012,-0.091743,-0.075923,-0.023789,-0.061622,-0.015342,0.061899,-0.017144,0.039492,0.005761,0.030033,0.057991,0.063045,0.129004,0.150921,0.205462,0.232172,0.18923,0.204526,0.28259,0.307108,0.313431,0.27923,0.266891,0.32966,0.403296,0.355596,0.29841,0.309991,0.292261,0.260421,0.243829,0.257528,0.194084,0.164159,0.157336,0.20448,0.200932,0.226117,0.195708,0.18555,0.1761,0.150835,0.102,0.144436,0.138617,0.24537,0.287683,0.562924,0.747623,0.84869,0.981162,1.054341,1.004536,1.011673,0.889225,0.783556,0.690746,0.452818,0.29749,0.094505,0.037314,-0.015518,-0.025011,0.007831,-0.004125,-0.036274,0.036042,0.006656,0.008341,0.002906,0.049518,0.051789,-0.071098,0.03255,0.199466,0.8458,1.058927,0.969897,0.941037,0.94943,1.009026,1.594456,0.659478,1
-1.190502,-2.404907,-2.708079,-2.44439,-2.07644,-1.463074,-1.04274,-0.68394,-0.185894,-0.082464,-0.114949,-0.153785,-0.03597,0.048928,0.000463,0.01022,-0.01664,-0.030026,0.043514,0.02364,0.077297,-0.015974,-0.061931,-0.053879,-0.068023,-0.082866,-0.097475,-0.078918,-0.132817,-0.231399,-0.139442,-0.147819,-0.142748,-0.1083,-0.111413,-0.073175,-0.00108,-0.076802,-0.145467,-0.036027,0.134454,0.012736,0.068713,0.12173,0.130993,0.134012,0.184831,0.119546,0.128917,0.070804,0.024971,0.094794,0.044686,0.040854,0.053161,0.032789,-0.00294,0.124247,-0.029412,0.10201,0.159754,0.106504,0.133663,0.158782,0.160041,0.196958,0.197641,0.339713,0.307311,0.26379,0.321243,0.235902,0.221118,0.225736,0.207998,0.145665,0.102097,0.239304,0.183532,0.202916,0.11983,0.103194,0.183842,0.209204,0.290426,0.387326,0.396641,0.397664,0.578521,0.773615,0.894817,1.018052,1.043672,0.972169,0.891166,0.806071,0.642951,0.542025,0.353638,0.136149,-0.072718,-0.225044,-0.268975,-0.267717,-0.321996,-0.29766,-0.325177,-0.24925,-0.267499,-0.314105,-0.26846,-0.258225,-0.260236,-0.227279,-0.12307,0.06533,0.422242,0.685362,0.490044,0.63105,0.746885,0.64961,0.546879,0.536222,0.482908,-0.224876,-1.491492,1
-0.022259,-1.391059,-2.084102,-2.630597,-2.240447,-1.586788,-1.14326,-0.800188,-0.19115,-0.211436,-0.292261,-0.183075,-0.217062,-0.197255,-0.154525,-0.149529,-0.167314,-0.118478,-0.249536,-0.24772,-0.19391,-0.170714,-0.223456,-0.261393,-0.259604,-0.283876,-0.272773,-0.330401,-0.413306,-0.36319,-0.353159,-0.414779,-0.363529,-0.369473,-0.35828,-0.322956,-0.30063,-0.195883,-0.150483,-0.125839,-0.061841,0.009947,-0.017232,0.04071,0.029847,0.005941,-0.011888,-0.006576,-0.003708,0.011088,0.023789,0.090399,0.070542,0.066763,0.078138,0.102375,0.070198,0.094856,0.10156,0.146365,0.221416,0.232268,0.262082,0.276474,0.291241,0.28218,0.309551,0.293943,0.453903,0.288196,0.286915,0.289898,0.272501,0.292862,0.280599,0.285468,0.249164,0.1918,0.300541,0.241328,0.228133,0.28015,0.261406,0.254404,0.263504,0.265167,0.267534,0.259936,0.234513,0.235086,0.305314,0.317521,0.406964,0.521304,0.671598,0.695313,0.581299,0.259383,0.223451,0.381249,0.249684,0.267338,0.227905,0.109055,0.045521,0.033546,-0.024832,-0.002828,-0.00255,-0.062489,-0.056537,-0.06466,-0.062358,-0.062444,-0.071256,-0.073326,0.106061,0.456667,0.956882,0.966535,1.040986,1.194577,1.102742,0.768259,0.565122,0.18357,-1.142329,1
1.182292,-1.273631,-2.135223,-2.473341,-2.213768,-1.6049,-1.247138,-0.708823,-0.213421,-0.332214,-0.282596,-0.284788,-0.234155,-0.256297,-0.246254,-0.244755,-0.281357,-0.316712,-0.172263,-0.286712,-0.246868,-0.310148,-0.344362,-0.359745,-0.398644,-0.423022,-0.472508,-0.497577,-0.538771,-0.517437,-0.537366,-0.575245,-0.560347,-0.525191,-0.49524,-0.451266,-0.387924,-0.42061,-0.334685,-0.316762,-0.222244,-0.11634,-0.083069,-0.043929,-0.021901,0.027407,0.024638,0.052553,0.144133,0.049253,0.154961,0.164798,0.140008,0.133555,0.167172,0.185501,0.23929,0.212462,0.195524,0.309028,0.24088,0.274415,0.382678,0.348299,0.374054,0.355688,0.331878,0.383132,0.299663,0.325584,0.386249,0.32586,0.301264,0.278961,0.252383,0.25937,0.264376,0.26669,0.211236,0.213309,0.095149,0.198839,0.181316,0.170166,0.130916,0.141915,0.078421,0.09166,0.025837,0.18627,0.271556,0.449209,0.649751,0.799296,0.953175,1.149992,1.070821,1.111955,1.082775,0.893325,0.633404,0.485714,0.273527,0.017349,-0.077483,-0.187948,-0.245367,-0.096055,-0.20776,-0.235853,-0.233527,-0.212317,-0.213372,-0.211299,-0.220079,-0.265521,-0.192546,-0.158636,0.058214,0.843169,0.844702,0.776064,0.643604,0.591444,0.686462,1.547894,0.174875,1
1.717786,0.163931,-1.214297,-1.717669,-2.078368,-1.784117,-1.288784,-1.138377,-0.446489,0.147938,-0.089996,-0.14743,-0.137816,-0.105839,-0.103167,-0.124674,-0.090241,-0.277913,-0.086847,-0.191973,-0.249478,-0.213733,-0.202211,-0.215371,-0.2562,-0.278464,-0.328009,-0.359408,-0.273649,-0.301152,-0.417156,-0.532296,-0.519845,-0.451583,-0.433019,-0.395635,-0.391705,-0.3817,-0.351249,-0.411702,-0.218715,-0.111955,-0.105306,-0.08692,-0.041818,-0.020257,0.011676,-0.029703,0.095548,0.110993,0.127976,0.006041,0.034689,0.08515,0.085237,0.105228,0.134945,0.173732,0.163679,0.241478,0.26664,0.202117,0.234603,0.251637,0.295167,0.325619,0.359428,0.384171,0.350611,0.260175,0.335843,0.383979,0.305862,0.318729,0.279392,0.232558,0.274751,0.299072,0.257089,0.245642,0.170693,0.195989,0.118983,0.12596,0.118144,0.109982,0.161339,0.14214,0.019198,0.071878,0.194509,0.31087,0.479991,0.600647,0.675326,0.794904,1.108683,1.301292,1.224022,1.056236,0.763898,0.599313,0.383315,0.109294,-0.166296,-0.344843,-0.343243,-0.37905,-0.432566,-0.248772,-0.312887,-0.284047,-0.319466,-0.356081,-0.322992,-0.229692,-0.311709,-0.436322,-0.341149,0.215174,0.500974,0.663833,0.748015,0.631564,0.053951,0.154046,0.358078,1
-0.181248,-2.524661,-2.705241,-2.600353,-1.975194,-1.38448,-1.035337,-0.414671,-0.32479,-0.386718,-0.388287,-0.268901,-0.304148,-0.281647,-0.257952,-0.252819,-0.262015,-0.235959,-0.241034,-0.226895,-0.245719,-0.301549,-0.262291,-0.335642,-0.32138,-0.365031,-0.407852,-0.446878,-0.451611,-0.422402,-0.535851,-0.505544,-0.508372,-0.500577,-0.478247,-0.464812,-0.40882,-0.321302,-0.277366,-0.276639,-0.177403,-0.163936,-0.079103,-0.053929,-0.005074,0.02465,0.062013,-0.013076,-0.019531,0.08235,0.102828,0.104731,0.116729,0.118294,0.140818,0.112725,0.156421,0.179968,0.228887,0.211576,0.333665,0.349208,0.374777,0.351416,0.385269,0.400464,0.409865,0.371014,0.348615,0.314392,0.456463,0.389292,0.361704,0.330069,0.335738,0.282723,0.238112,0.263344,0.272428,0.314691,0.32076,0.251988,0.24289,0.235056,0.237748,0.193577,0.243523,0.186621,0.26151,0.402277,0.515898,0.705869,0.781868,0.885301,0.977121,0.980212,0.932497,0.893121,0.832011,0.673034,0.549884,0.331308,0.149401,0.029554,-0.045033,-0.094554,-0.049789,-0.069725,-0.077787,-0.049213,-0.057844,-0.088581,-0.067396,-0.068453,-0.072214,-0.009033,-0.025474,0.250557,0.765742,0.899101,0.827723,0.769927,0.797913,0.805645,0.826909,0.725734,-1.630136,1
1.204922,-0.429417,-1.304522,-1.811574,-2.133923,-1.856305,-1.304082,-1.145614,-0.408678,0.009882,-0.185769,-0.274556,-0.302193,-0.25883,-0.275849,-0.256659,-0.222853,-0.306602,-0.278074,-0.310719,-0.24978,-0.317392,-0.338251,-0.353057,-0.412441,-0.434472,-0.518222,-0.589252,-0.456923,-0.486668,-0.591284,-0.629531,-0.585417,-0.612307,-0.617182,-0.595778,-0.51913,-0.511964,-0.445381,-0.405953,-0.381516,-0.212454,-0.228806,-0.18074,-0.148147,-0.128758,-0.047835,-0.062199,-0.169582,-0.108696,-0.167458,-0.14305,-0.085417,-0.07661,-0.059601,-0.066909,-0.029419,-0.046374,0.174336,0.097149,0.155037,0.112711,0.133605,0.184404,0.240999,0.231433,0.341263,0.2887,0.355006,0.26734,0.334678,0.332964,0.314801,0.316288,0.304122,0.282637,0.235801,0.296825,0.229373,0.089257,0.321949,0.179167,0.213857,0.20009,0.155614,0.209635,0.240617,0.237948,0.172829,0.244542,0.262641,0.255784,0.25248,0.284968,0.350071,0.533327,0.547423,0.760514,1.066597,0.95402,0.766884,0.686022,0.587642,0.57856,0.447135,0.265454,0.077763,-0.063959,-0.048432,0.018386,-0.027027,0.036609,0.052066,0.059595,0.099197,0.049507,0.080339,0.053598,0.080068,0.30246,0.980538,1.032818,1.126297,1.142157,0.954201,0.576356,1.18834,1
-0.111435,-1.393468,-1.91546,-2.207233,-2.013865,-1.59929,-1.1934,-1.063576,-0.629404,-0.42014,-0.430688,-0.3836,-0.370976,-0.396507,-0.398427,-0.388324,-0.386788,-0.352283,-0.434433,-0.388222,-0.366991,-0.382445,-0.373349,-0.415496,-0.420468,-0.437815,-0.435695,-0.441207,-0.509504,-0.44093,-0.534444,-0.53736,-0.528658,-0.573086,-0.541432,-0.518219,-0.478413,-0.521483,-0.48084,-0.296845,-0.345761,-0.218738,-0.258035,-0.217,-0.164115,-0.123689,-0.131543,-0.077729,-0.029673,-0.132988,-0.111836,-0.018259,-0.026898,-0.036929,-0.029804,-0.015192,-0.029601,0.040471,0.003938,-0.012756,0.088901,0.073244,0.071272,0.099354,0.113586,0.145886,0.178643,0.199163,0.18817,0.191368,0.200554,0.26505,0.238445,0.25816,0.266738,0.275317,0.241615,0.27241,0.280783,0.25028,0.263857,0.270339,0.316257,0.356953,0.45315,0.49568,0.580818,0.629558,0.701958,0.827291,0.970856,0.973254,0.979574,0.941967,0.886107,0.827062,0.747873,0.655417,0.497029,0.319178,0.149979,0.142506,0.144278,0.152265,0.161143,0.185196,0.16681,0.221493,0.219873,0.138624,0.210539,0.276026,0.266375,0.299797,0.430381,0.667253,0.847116,0.853586,0.798592,0.748568,0.778814,0.799022,0.892555,0.987289,0.841089,0.364237,-0.688192,1
-0.951248,-2.95625,-2.896957,-2.66159,-2.00864,-1.352116,-0.992751,-0.42737,-0.323951,-0.272461,-0.219528,-0.354997,-0.241841,-0.227537,-0.237371,-0.232788,-0.235229,-0.288731,-0.24332,-0.269648,-0.192029,-0.297492,-0.294108,-0.230232,-0.316994,-0.371166,-0.358969,-0.339082,-0.325146,-0.282917,-0.438331,-0.377957,-0.369845,-0.42935,-0.362818,-0.315345,-0.250256,-0.213409,-0.014182,-0.129548,-0.107012,-0.075243,0.024509,0.038732,0.030919,0.067377,-0.009185,0.048031,0.123022,0.006748,0.129498,0.230202,0.110624,0.12817,0.144095,0.174172,0.216893,0.182192,0.161893,0.183884,0.350592,0.393356,0.374621,0.365841,0.396579,0.394091,0.374461,0.27245,0.294004,0.343636,0.476854,0.312174,0.310176,0.326713,0.336227,0.322272,0.201186,0.153315,0.204532,0.178232,0.092168,0.158005,0.212573,0.208914,0.145501,0.192892,0.276394,0.230668,0.451858,0.618097,0.717873,0.659297,0.723405,0.845728,0.851161,0.712989,0.597397,0.406023,0.481471,0.423626,0.363011,0.187518,0.010355,-0.054137,-0.058219,-0.105274,-0.21473,-0.134195,-0.089582,-0.069553,-0.15723,-0.189887,-0.203021,-0.203756,-0.132383,-0.147908,-0.167884,0.292147,0.874317,1.068231,1.064631,1.027257,0.967718,0.876116,1.10346,1.038468,-0.838842,1
0.045132,-1.221369,-1.640539,-1.849106,-1.963528,-1.789827,-1.284069,-0.8422,-0.810318,-0.477313,-0.131863,-0.160362,-0.157855,-0.132983,-0.158243,-0.141586,-0.142648,-0.159022,-0.161453,-0.098959,-0.113014,-0.198252,-0.11939,-0.118126,-0.146216,-0.149,-0.144959,-0.136596,-0.19314,-0.11807,-0.165486,-0.133649,-0.157444,-0.099766,-0.101153,-0.074911,-0.016151,-0.020317,0.02193,-0.141117,-0.008655,0.066726,0.028291,0.075853,0.087382,0.086784,0.120925,0.088656,0.063306,0.008642,0.103568,0.087346,0.07654,0.077073,0.064028,0.0379,0.007478,0.090063,0.077287,0.03179,0.092769,0.054789,0.102923,0.110441,0.144282,0.143136,0.167922,0.243906,0.225137,0.140689,0.176216,0.204162,0.22771,0.256549,0.260569,0.267668,0.278026,0.334678,0.312018,0.226413,0.314342,0.336177,0.377546,0.449324,0.521615,0.594033,0.674156,0.834859,0.993503,1.020388,1.105512,1.028339,0.959699,0.889609,0.769107,0.665536,0.528194,0.417651,0.198546,-0.079129,-0.101893,-0.113561,-0.108169,-0.114664,-0.12929,-0.045269,-0.083099,-0.13288,-0.08104,-0.159343,-0.04993,-0.060674,-0.01838,0.043407,0.236138,0.66961,0.858747,0.757244,0.623704,0.221852,0.032095,-0.210657,-0.3042,-0.268465,-0.616143,-1.124291,-1.957906,1
-0.613704,-1.784309,-2.30646,-2.39087,-2.044574,-1.441275,-1.078819,-0.775402,-0.236452,-0.054916,-0.19448,-0.28616,-0.223899,-0.098098,-0.116667,-0.098441,-0.120497,-0.078804,-0.001415,-0.027433,0.019128,-0.007973,0.038392,-0.04128,-0.047111,-0.008669,-0.035124,-0.065415,-0.072038,0.022105,-0.003713,-0.04668,0.081041,0.032594,0.009695,0.02946,0.084071,0.158037,0.144224,0.028519,0.160429,0.151548,0.25309,0.197761,0.146602,0.108699,0.182101,0.189218,0.046715,0.103411,0.112975,0.031008,-0.005897,0.002386,0.015555,0.015224,0.017095,-0.02795,-0.051809,-0.049644,0.105838,0.025579,0.032866,0.067479,0.128836,0.156032,0.146982,0.118823,0.100192,0.151052,0.232487,0.219541,0.173529,0.20301,0.204062,0.136336,0.139951,0.213881,0.12852,-0.009695,0.113062,0.155306,0.143625,0.135029,0.192894,0.29468,0.346562,0.505314,0.556217,0.636447,0.810415,0.907825,1.014656,1.013156,0.995349,0.854447,0.827542,0.708404,0.441842,0.259443,0.052555,-0.122,-0.234561,-0.29135,-0.286091,-0.231706,-0.361951,-0.544239,-0.456318,-0.469216,-0.454109,-0.338461,-0.360198,-0.399483,-0.339651,-0.274767,0.035273,0.60422,1.064973,0.985962,0.859923,0.536007,0.056467,-0.174852,-0.038886,0.313387,-0.663546,1
1.064009,0.620728,-0.562012,-1.23308,-1.785193,-1.770964,-1.304461,-1.045845,-0.601671,0.146496,-0.011565,-0.119925,-0.126335,-0.124174,-0.152402,-0.145373,-0.184565,-0.170791,-0.199241,-0.188787,-0.193918,-0.398672,-0.279058,-0.338818,-0.356414,-0.377585,-0.422566,-0.414989,-0.509976,-0.566718,-0.579831,-0.516955,-0.700111,-0.631637,-0.659717,-0.655436,-0.64242,-0.599446,-0.490382,-0.411629,-0.415519,-0.326491,-0.221003,-0.173983,-0.118124,-0.076995,-0.035936,-0.0179,0.015199,0.158947,0.046986,0.09476,0.076675,0.066313,0.094086,0.068909,0.074142,0.094036,0.212727,0.212737,0.247142,0.178859,0.232216,0.27701,0.303081,0.336401,0.396079,0.319431,0.315214,0.360372,0.339905,0.294108,0.33952,0.288245,0.275804,0.243632,0.263283,0.288556,0.203288,0.080918,0.225136,0.144997,0.134828,0.128138,0.125204,0.130105,0.153716,0.082706,0.060099,0.114581,0.1451,0.261614,0.448073,0.57167,0.692934,0.890991,1.094653,1.387671,1.188421,1.029522,0.890304,0.776819,0.501996,0.222708,-0.079583,-0.147202,-0.15702,-0.093639,-0.192289,-0.218393,-0.156442,-0.209033,-0.196569,-0.207952,-0.228494,-0.245181,-0.218407,-0.216809,-0.182697,0.284011,0.669612,0.600283,0.609673,0.528963,0.11793,0.193163,0.572889,1
2.137543,1.030398,-0.348205,-1.146517,-1.662951,-1.605578,-1.104919,-0.944124,-0.570946,0.251217,0.244875,0.008654,0.01834,0.01852,0.002866,-0.031705,-0.046309,-0.01198,-0.042529,-0.164867,-0.129561,-0.161419,-0.193766,-0.252774,-0.262084,-0.313381,-0.380073,-0.462672,-0.454546,-0.563299,-0.519076,-0.56516,-0.626712,-0.720642,-0.71415,-0.713802,-0.687015,-0.673723,-0.604622,-0.56867,-0.440766,-0.412919,-0.442192,-0.277201,-0.204757,-0.158414,-0.124901,-0.060566,-0.022067,-0.241416,-0.140524,-0.05405,-0.049868,-0.041376,-0.016736,0.023472,-0.003906,-0.0459,0.132816,0.085949,0.238797,0.170346,0.188056,0.303883,0.346235,0.354942,0.439489,0.37348,0.418625,0.392237,0.314489,0.30389,0.33607,0.349938,0.290073,0.302139,0.209579,0.391088,0.201524,0.117211,0.173013,0.260754,0.146941,0.160733,0.174754,0.13491,0.096515,0.09323,0.200084,0.221715,0.063252,0.317957,0.366823,0.515292,0.580681,0.768963,0.911183,1.221302,0.894103,0.769632,0.477931,0.351645,0.318555,0.246927,-0.016576,-0.190144,-0.16505,-0.216246,-0.248266,-0.269231,-0.24986,-0.211834,-0.243939,-0.243918,-0.343129,-0.250517,-0.316283,-0.295306,-0.141241,0.504301,1.06542,0.891705,0.964035,0.656535,-0.191802,-0.317019,0.350075,1
1.546037,-0.307117,-2.042721,-2.568741,-2.295272,-1.75761,-1.279843,-1.083462,-0.418513,-0.223137,-0.307962,-0.28457,-0.242863,-0.192759,-0.202864,-0.21039,-0.220011,-0.249283,-0.257197,-0.282867,-0.305043,-0.296431,-0.30519,-0.311767,-0.363863,-0.38398,-0.409757,-0.464257,-0.535739,-0.537817,-0.537974,-0.462167,-0.544714,-0.549964,-0.512105,-0.476679,-0.407952,-0.327762,-0.224572,-0.295443,-0.261468,-0.126224,-0.079334,-0.076327,-0.023112,-0.021584,-0.000496,0.01005,0.014035,0.013699,0.031686,0.068141,0.065496,0.081214,0.079743,0.127053,0.119702,0.156036,0.155198,0.143547,0.238258,0.245679,0.321486,0.296892,0.332338,0.358207,0.293291,0.313607,0.30068,0.282133,0.233196,0.265933,0.264473,0.254711,0.223454,0.202753,0.168569,0.242776,0.213867,0.176722,0.195433,0.056027,0.105206,0.131623,0.145813,0.212807,0.26524,0.304336,0.405197,0.558667,0.612901,0.787729,0.920994,0.987317,0.992734,0.926924,0.79774,0.621612,0.556151,0.394866,0.138445,-0.120136,-0.202965,-0.23939,-0.251884,-0.258192,-0.227578,-0.212075,-0.25753,-0.193398,-0.30447,-0.287828,-0.231103,-0.225735,-0.198233,-0.166298,0.057186,0.471813,0.708936,0.621956,0.724019,0.884583,0.982525,1.10573,1.487635,1.595211,0.047704,1
1.916802,0.759315,-0.736038,-1.429755,-1.895272,-1.691919,-1.231386,-1.141005,-0.506632,0.169896,-0.236787,-0.209616,-0.213318,-0.235114,-0.230175,-0.248627,-0.220874,-0.31281,-0.36013,-0.273136,-0.315495,-0.360539,-0.320911,-0.350846,-0.409906,-0.433421,-0.463457,-0.487212,-0.513043,-0.575383,-0.578141,-0.501786,-0.796542,-0.691614,-0.683888,-0.690516,-0.606306,-0.568996,-0.546414,-0.50225,-0.463852,-0.365088,-0.26401,-0.259926,-0.184787,-0.127733,-0.121709,-0.10078,-0.023647,-0.062993,-0.108928,0.004305,-0.015655,-0.006475,0.021128,0.042752,0.10184,0.075253,0.057869,0.112052,0.14368,0.155543,0.196427,0.213345,0.257874,0.273817,0.272349,0.276945,0.37648,0.374238,0.470329,0.350156,0.376132,0.35139,0.314233,0.317761,0.343406,0.297837,0.220262,0.161902,0.150939,0.123324,0.187149,0.153828,0.139279,0.161285,0.131979,0.083887,0.187885,0.135078,0.141498,0.196864,0.338015,0.499721,0.575039,0.683408,1.024794,1.235734,1.18626,1.090102,1.009943,0.838945,0.662161,0.43856,0.110445,-0.116742,-0.093793,-0.072337,-0.054982,-0.264586,-0.124396,-0.131977,-0.13626,-0.134879,-0.134794,-0.16956,-0.038491,-0.017591,-0.061792,-0.092242,0.244275,0.568701,0.786509,1.002051,1.083704,0.569016,0.573572,1
1.962472,0.735954,-0.595625,-1.390736,-1.791058,-1.645465,-1.265605,-1.005094,-0.344374,-0.072004,-0.247833,-0.1663,-0.205142,-0.274312,-0.255107,-0.258869,-0.268089,-0.306927,-0.388707,-0.300704,-0.339151,-0.365929,-0.408583,-0.421285,-0.466751,-0.485127,-0.551659,-0.540687,-0.564692,-0.591651,-0.681687,-0.652071,-0.599749,-0.609259,-0.657441,-0.623739,-0.596839,-0.475171,-0.498164,-0.41564,-0.352442,-0.3155,-0.250385,-0.188663,-0.148635,-0.141394,-0.023099,-0.175259,-0.127077,-0.117995,-0.025874,-0.016116,0.02029,0.015318,0.02506,0.015012,0.017586,0.011746,0.083384,0.149544,0.152264,0.197953,0.227018,0.241164,0.27925,0.315692,0.354521,0.301577,0.280557,0.306577,0.396691,0.321735,0.262459,0.24629,0.244893,0.190333,0.241841,0.198335,0.161375,0.231794,0.246497,0.199693,0.169033,0.155223,0.159713,0.174579,0.151244,0.096868,0.226569,0.14122,0.15419,0.235439,0.424191,0.575725,0.666702,0.765373,1.07093,1.304473,1.263965,1.193212,1.063316,0.923054,0.699021,0.426275,0.065432,-0.047912,-0.131517,-0.227876,-0.106241,-0.099251,-0.09743,-0.092494,-0.119903,-0.099991,-0.168152,-0.099315,-0.043917,-0.134187,-0.114447,-0.116935,0.294598,0.616031,0.713376,0.746206,0.678863,0.414604,0.704936,1
