@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute target {1,2}

@data
-1.946789,-1.948803,-1.953619,-1.964605,-1.994268,-2.123386,1.631236,0.581063,0.055674,-0.081572,-2.078915,-1.980417,-1.967525,-1.982791,-2.074453,1.226249,1.552563,1.598185,1.606309,1.59224,1.550682,1.534946,1.512763,1.481029,1.501163,1.475934,1.461184,1.468069,1.477034,1.469822,1.502529,1.595233,1.699402,1.663131,1.66749,1.652339,1.655612,1.804888,-2.163581,-2.014318,-1.978692,-1.963329,-1.955125,-1.950372,-1.947686,-1.946523,2
0.566784,0.611822,0.675805,0.775772,0.957692,1.403474,4.349036,-2.570786,-1.33689,-1.019336,-0.908238,0.197691,0.215162,0.263336,0.297128,0.488262,3.323449,-0.912783,-0.702058,-0.637946,-0.602613,-0.582998,-0.512391,-0.499743,-0.468057,-0.472067,-0.462334,-0.453945,-0.408809,-0.436304,-0.427279,-0.413027,-0.403162,-0.418093,-0.399377,-0.389738,-0.371666,-0.380044,-0.384435,-0.354688,0.361879,0.454904,0.464051,0.48366,0.506011,0.53289,2
-1.916378,-1.917428,-1.916819,-1.913675,-1.90554,-1.884696,-1.81529,0.204152,2.669435,2.712873,2.620055,0.864419,-1.724861,-1.853861,-1.905745,-1.952106,-2.087617,0.91586,1.027754,1.033552,1.065124,1.075681,1.084076,1.095931,1.108076,1.117084,1.132414,1.132547,1.139501,1.147145,1.145917,1.145748,1.136361,1.12739,0.886325,0.75302,0.733072,0.719249,0.705878,0.658473,0.105448,-1.854589,-1.888325,-1.902226,-1.909541,-1.913862,2
-2.592619,-2.785778,-2.810488,-1.933166,1.884828,2.751841,2.952256,2.949339,2.980171,3.048019,3.369824,-3.087127,-2.929389,-2.709311,-0.145808,0.145752,0.386283,0.400052,0.413715,0.419649,0.431043,0.425607,0.432385,0.439688,0.435625,0.43714,0.438602,0.439893,0.444963,0.448763,0.455601,0.453941,0.455292,0.454511,0.459783,0.459733,0.459002,0.45837,0.43997,0.269076,-1.909817,-1.902107,-1.901859,-1.903595,-1.908007,-1.921643,2
1.480506,1.524127,1.562926,1.6076,1.755893,-1.373689,-0.727996,-0.534277,1.609978,1.483939,1.410195,1.232352,1.226783,-1.535969,-1.663773,-1.754752,-1.833729,-1.841497,-1.907902,-1.882424,-1.835931,-1.832275,-1.775641,-1.781683,-1.784958,-1.8376,-1.789628,-1.794164,-1.799117,-1.807966,-1.823423,-1.888242,1.511039,1.591138,1.581721,1.575886,1.572285,1.569638,1.567612,1.566082,1.564737,1.563597,1.562819,1.562533,1.562206,1.561043,1
-1.743805,-1.756131,-1.773225,-1.79958,-1.852148,-2.046404,2.118441,1.871958,1.741406,-0.336401,-1.514281,-1.610174,-1.655766,-1.698411,-1.807281,1.730939,1.635891,1.611644,1.589379,1.580241,1.573884,1.569534,1.563387,1.557737,1.550025,1.545431,1.540141,1.542238,1.535722,1.525228,1.511698,1.50347,1.485901,1.454039,1.370768,-0.314044,-1.54948,-1.631272,-1.662272,-1.679679,-1.691691,-1.701179,-1.709463,-1.717301,-1.725254,-1.733861,2
-1.82705,-1.817842,-1.80558,-1.786485,-1.749477,-1.64146,1.491417,2.684257,2.766723,2.741152,-0.634585,-1.719741,-1.774117,-1.782206,-1.769879,-1.716365,0.004979,0.908942,1.00175,1.04798,1.074796,1.106902,1.126435,1.14835,1.170927,1.186747,1.205825,1.219854,1.226659,1.226986,1.228204,1.231426,1.184521,0.879368,0.832872,0.840156,0.850893,0.878593,1.02021,-2.074495,-1.916644,-1.879798,-1.862356,-1.851237,-1.842654,-1.83495,2
-1.97079,-1.981911,-1.981617,-1.980919,-1.982502,-1.980198,-1.992963,1.198163,0.506958,-0.105948,-0.341527,-1.952845,-2.013497,-2.015209,-2.021488,-2.020274,-1.938203,1.309024,1.502088,1.560821,1.557605,1.525126,1.496662,1.474733,1.462558,1.453666,1.449823,1.440756,1.422754,1.420549,1.418479,1.414816,1.423054,1.436295,1.541563,1.524686,1.498432,1.469691,1.433965,1.378557,0.657618,-1.896881,-1.943931,-1.956156,-1.95367,-1.94791,2
-1.926698,-1.932833,-1.941558,-1.955696,-1.982549,-2.048596,-2.358673,3.523676,3.229609,3.225629,3.50467,-2.289067,-2.018318,-1.954601,-1.919841,-1.87322,-0.884674,0.903842,0.955249,0.999124,1.03076,1.053875,1.073959,1.095245,1.107112,1.1164,1.122697,1.132006,1.140699,1.153408,1.154315,1.154491,1.150431,0.985068,0.772987,0.742214,0.73733,0.735556,0.728375,0.719027,-1.631121,-1.87809,-1.902124,-1.911335,-1.917012,-1.921749,2
-1.967918,-1.944826,-1.934061,-1.919293,-1.891382,-1.809857,0.578482,1.443033,1.507198,1.487264,-1.359866,-1.88812,-1.933068,-1.948749,-1.958424,-1.928819,1.406022,1.369632,1.35837,1.360778,1.358136,1.358254,1.357469,1.357484,1.357959,1.351355,1.354852,1.355976,1.363283,1.364591,1.366645,1.369406,1.366442,1.371245,1.377855,1.38797,1.405672,1.445266,1.61092,-2.197369,-2.041638,-2.000702,-2.002283,-2.010596,-2.021642,-2.032949,2
-2.332531,-2.526066,-2.552048,-1.717065,2.136864,2.976649,2.999726,2.951804,2.914733,2.842445,-1.160125,-2.328602,-2.509427,-0.549087,0.754773,0.729832,0.723118,0.717886,0.714391,0.7001,0.709121,0.700273,0.707928,0.695513,0.697043,0.698437,0.692329,0.695338,0.693367,0.678586,0.696444,0.692045,0.697573,0.717797,0.743668,0.864823,-1.807107,-1.706058,-1.67878,-1.668017,-1.663211,-1.661476,-1.661898,-1.664486,-1.670466,-1.68615,2
-1.937542,-1.944896,-1.955279,-1.97305,-2.013695,-2.190569,2.038368,1.85199,1.856702,2.067835,-2.297356,-2.076371,-2.043861,-2.059952,-2.202962,1.566937,1.425267,1.389849,1.380485,1.369363,1.365304,1.365733,1.355382,1.355487,1.351673,1.351596,1.35166,1.343785,1.341465,1.338081,1.334527,1.328976,1.326692,1.319661,1.305626,1.275793,1.201609,0.264692,-1.786472,-1.86131,-1.888547,-1.903092,-1.912597,-1.919739,-1.925773,-1.931476,2
2.147067,2.129351,2.129706,2.145045,2.148439,2.161853,2.241903,0.119195,0.147128,0.372979,0.480579,2.050595,2.050952,2.042929,2.028596,1.954097,0.679879,-1.193872,-1.349974,-1.373008,-1.415491,-1.426308,-1.474359,-1.477059,-1.480186,-1.500306,-1.523297,-1.524454,-1.526403,-1.567409,-1.568736,-1.570721,-1.572917,-1.572236,-1.407188,-1.290928,-1.256049,-1.307119,-1.335085,-1.348476,-1.399311,-1.562932,2.391899,2.230882,2.193983,2.176767,2
1.623545,1.781405,1.79256,1.815972,1.879603,2.058355,-1.036248,0.151888,0.343961,0.389347,1.872394,1.800022,1.787348,1.782196,1.77451,-0.863409,-1.565327,-1.662454,-1.737936,-1.774572,-1.798786,-1.844855,-1.840608,-1.858387,-1.855841,-1.853576,-1.85086,-1.875491,-1.85796,-1.832777,-1.728633,-1.710884,-1.70623,-1.644876,-1.549661,0.343624,1.635212,1.707383,1.674377,1.592135,1.503045,1.41104,1.317893,1.224929,1.134137,1.05249,2
1.731075,1.723369,1.724946,1.728086,1.731473,1.708673,0.585558,0.990378,1.089041,1.095174,1.816295,1.798481,1.788357,1.788168,1.914908,-1.443199,-1.565643,-1.65618,-1.713812,-1.740097,-1.745112,-1.742955,-1.741041,-1.74381,-1.765197,-1.763383,-1.761112,-1.758448,-1.755101,-1.749431,-1.755851,-1.648068,-1.527593,-1.517928,-1.493192,-1.450174,-1.375951,-0.455669,1.576892,1.685738,1.710194,1.723521,1.731962,1.737924,1.742492,1.746244,2
-1.843496,-1.847538,-1.847203,-1.852895,-1.863999,-1.870345,1.859187,1.790356,1.756818,1.563184,-1.810167,-1.787387,-1.774046,-1.747824,-1.669114,-0.267518,1.270835,1.356816,1.37976,1.392731,1.400371,1.405063,1.414859,1.418632,1.420186,1.42159,1.425464,1.417882,1.418605,1.419188,1.419773,1.416258,1.41898,1.418787,1.418113,1.417213,1.422948,-1.608054,-1.812251,-1.829115,-1.834468,-1.837037,-1.838602,-1.839763,-1.840811,-1.841959,2
-1.94908,-1.965538,-2.01051,-2.198516,1.560939,0.363391,-0.123931,-0.312513,-1.867129,-1.883122,-1.881602,-1.880631,-1.858786,-1.547774,1.423925,1.514598,1.577343,1.589278,1.574274,1.55405,1.534284,1.53463,1.526951,1.512645,1.508559,1.512577,1.515937,1.516091,1.52053,1.527238,1.665071,1.610419,1.550473,1.513847,1.488459,1.447258,0.94549,-1.832837,-1.875582,-1.892428,-1.902115,-1.909044,-1.914892,-1.920574,-1.926862,-1.934793,2
1.6977,1.834057,1.829845,1.854111,1.874423,2.008397,-0.151774,0.751612,0.894542,0.908462,1.879655,1.832566,1.805369,1.826068,1.862507,-0.847847,-1.626162,-1.711553,-1.729422,-1.745039,-1.745346,-1.751737,-1.785052,-1.78466,-1.81544,-1.818428,-1.829615,-1.854305,-1.873606,-1.878291,-1.843115,-1.642684,-1.590147,-1.602655,-1.624967,-1.690447,-1.911293,2.182968,1.935723,1.891602,1.767738,1.653778,1.544569,1.438662,1.336416,1.242817,2
-1.887182,-1.886106,-1.883609,-1.878704,-1.868896,-1.846553,-1.776603,0.279464,2.67582,2.722313,2.637769,0.906164,-1.669986,-1.780799,-1.807681,-1.791611,-0.813641,0.92825,0.990704,1.034023,1.071829,1.087214,1.10155,1.118847,1.13771,1.153532,1.168342,1.177368,1.185189,1.186255,1.184285,1.176768,1.166217,0.982671,0.77324,0.745836,0.730471,0.724474,0.698178,0.409861,-1.852341,-1.872394,-1.880364,-1.884293,-1.886343,-1.887235,2
1.838109,1.844559,1.883946,1.880966,1.927339,2.106658,-0.643758,0.690199,0.885476,0.926661,1.823382,1.78484,1.774201,1.755762,1.774086,-0.783748,-1.507496,-1.589012,-1.61984,-1.668165,-1.703561,-1.709981,-1.712015,-1.720274,-1.755588,-1.732135,-1.749926,-1.752242,-1.753928,-1.755985,-1.759839,-1.726364,-1.44753,-1.459963,-1.466751,-1.475977,-1.491228,-1.546932,1.904436,1.86384,1.819339,1.81237,1.809186,1.808117,1.808537,1.810224,2
1.682134,1.702947,1.674065,1.714107,1.722421,1.844184,-0.349264,0.537727,0.693477,0.728371,1.736829,1.707093,1.695978,1.746223,1.8461,-1.770366,-1.758376,-1.800283,-1.821408,-1.816075,-1.840065,-1.847894,-1.860649,-1.856909,-1.892997,-1.889408,-1.896419,-1.887524,-1.884126,-1.854261,-1.687834,-1.667617,-1.661864,-1.630326,-1.657311,-1.533951,1.705285,1.686803,1.679338,1.677636,1.677555,1.67823,1.679397,1.680978,1.682947,1.685103,2
-2.512036,-2.775361,-2.803225,-1.939745,1.912163,2.802739,2.925624,2.826638,2.784413,2.713048,1.695879,-2.506257,-2.626063,-1.600469,0.355665,0.509321,0.509157,0.503279,0.508447,0.501165,0.498025,0.500134,0.502615,0.49919,0.494021,0.500306,0.500477,0.499028,0.505583,0.504094,0.497221,0.496762,0.50069,0.492165,0.495879,0.495534,0.505269,0.506295,0.490554,-1.927333,-1.890768,-1.883944,-1.883152,-1.885396,-1.891166,-1.906468,2
0.231903,0.201495,0.140317,0.060727,-0.098889,-0.450796,-1.862424,4.82073,0.659373,0.154824,-0.05287,0.798688,0.785482,0.748168,0.699754,0.822959,1.196209,-0.342434,-0.404094,-0.3433,-0.384841,-0.399859,-0.34385,-0.351804,-0.357538,-0.362581,-0.365228,-0.402806,-0.422339,-0.413429,-0.406798,-0.396871,-0.445081,-0.434766,-0.469122,-0.470589,-0.462816,-0.506043,-0.471309,-0.507935,-0.492873,-0.105123,0.306275,0.315104,0.303609,0.282793,2
-1.878224,-1.880679,-1.885154,-1.893291,-1.909671,-1.92099,3.068579,2.963415,2.91625,2.592052,-1.845503,-1.839237,-1.847618,-1.863151,-1.923377,0.905734,1.028461,1.059429,1.083202,1.098997,1.115896,1.130387,1.156918,1.170353,1.185868,1.190711,1.196405,1.201977,1.203571,1.205333,1.205452,1.119764,0.851598,0.817394,0.819502,0.82867,0.856829,0.977071,-2.038112,-1.924927,-1.898302,-1.887154,-1.881508,-1.878548,-1.877228,-1.877144,2
-1.981836,-1.982135,-1.995635,-2.003197,-2.023348,-2.074465,-2.3033,2.062849,1.839812,1.836873,2.043663,-2.275536,-2.081099,-2.052238,-2.070657,-2.204746,1.511077,1.39726,1.368083,1.3615,1.353145,1.35508,1.354946,1.349121,1.342104,1.340754,1.340437,1.344478,1.343873,1.343391,1.343082,1.343167,1.339381,1.335575,1.34121,1.345622,1.347717,1.352264,1.323071,-2.043258,-1.989897,-1.978898,-1.975163,-1.974043,-1.974344,-1.975737,2
-2.48745,-2.684609,-2.709546,-1.855549,2.019953,2.895552,2.972427,2.921977,2.88063,2.811485,-1.291548,-2.494887,-2.6794,-0.650119,0.644286,0.647657,0.630779,0.629017,0.626199,0.623629,0.624295,0.620147,0.616798,0.599644,0.602936,0.600448,0.610693,0.613579,0.60443,0.602662,0.589143,0.607939,0.612456,0.601873,0.599965,0.607188,0.622014,0.704212,-1.836671,-1.81059,-1.806197,-1.801021,-1.800366,-1.802644,-1.808667,-1.82475,2
-1.852227,-1.838997,-1.847642,-1.858278,-1.882613,-2.009168,1.675212,0.609218,0.111841,-0.047758,-1.972728,-1.880042,-1.866292,-1.875504,-1.949314,1.140214,1.599571,1.669902,1.659244,1.610511,1.578363,1.55192,1.560204,1.53873,1.521838,1.515279,1.531699,1.529896,1.536323,1.562092,1.564471,1.75256,1.731786,1.707464,1.68573,1.669783,1.66516,-1.580013,-1.796243,-1.812976,-1.831837,-1.847424,-1.861888,-1.875869,-1.889569,-1.902627,2
1.606495,1.67159,1.675731,1.720752,1.761182,2.18085,-1.813934,-1.530589,-1.471513,-1.282368,1.387854,1.355597,1.223781,1.095992,0.521818,5.125001,-0.099952,-0.410806,-0.691233,-0.75915,-0.834876,-0.890495,-0.794806,-0.814005,-0.829012,-0.888692,-0.833095,-0.843712,-0.850539,-0.855856,-0.860041,-0.862862,-0.862416,-0.961456,-1.04824,-0.927294,-0.997677,-0.998494,-1.002329,-1.008506,-1.018326,-1.063102,1.750402,1.687162,1.672952,1.668215,2
-2.084407,-2.083533,-2.094709,-2.10947,-2.146705,-2.320317,1.976801,1.782228,1.79209,2.000736,-2.344416,-2.130158,-2.068688,-2.016874,-1.918009,-0.264089,1.031112,1.13049,1.169505,1.184054,1.199861,1.209538,1.211472,1.212757,1.216635,1.218891,1.223828,1.223701,1.224298,1.228192,1.230517,1.228323,1.237073,1.219065,1.217992,1.215304,1.209886,1.202368,1.164461,0.808134,-2.030148,-2.058123,-2.068175,-2.073617,-2.077328,-2.080546,2
-1.958832,-1.955008,-1.943331,-1.930986,-1.903583,-1.826624,0.556675,1.43257,1.499027,1.481245,-1.387326,-1.913407,-1.965202,-1.99287,-2.031694,-2.184576,1.533109,1.419217,1.399177,1.381845,1.376125,1.374681,1.372476,1.370188,1.368457,1.367946,1.367707,1.366143,1.363199,1.367684,1.367227,1.37653,1.37248,1.378287,1.381687,1.391736,1.408939,1.451795,1.620616,-2.201882,-2.045756,-2.006142,-1.988179,-1.977521,-1.969992,-1.963858,2
-1.999756,-2.002684,-2.00398,-2.00303,-1.994314,-1.960969,-1.532648,2.676972,2.6682,2.594448,1.707908,-1.859119,-1.945071,-1.977749,-1.999469,-2.003181,0.959166,0.986208,1.011032,1.021666,1.041945,1.055465,1.073342,1.084174,1.099218,1.106376,1.103753,1.114178,1.124465,1.132605,1.130675,1.132089,1.127879,0.997746,0.825067,0.715609,0.699265,0.685348,0.67168,0.61001,-0.064581,-1.894172,-1.955282,-1.977021,-1.988277,-1.995188,2
1.545365,1.521366,1.533722,1.501734,1.454885,1.389461,-0.386706,0.447004,0.563303,0.612868,1.427722,1.526395,1.550445,1.569193,1.606407,-1.589481,-1.783392,-1.869497,-1.944313,-1.930837,-1.966104,-2.006575,-2.010233,-2.019095,-2.051429,-2.054559,-2.020411,-2.025689,-2.01713,-1.847001,-1.816343,-1.881383,-1.890247,-2.108876,1.871458,1.65294,1.59211,1.569557,1.556558,1.547792,1.541241,1.53595,1.531397,1.527262,1.523361,1.519808,2
-2.139521,-2.438003,-2.329001,1.811108,2.908762,3.254622,3.228428,3.319097,3.611889,-2.905935,-2.771491,-0.036012,0.680554,0.706568,0.714712,0.720422,0.726141,0.73498,0.739091,0.740827,0.743278,0.744896,0.746257,0.74029,0.741658,0.74963,0.750943,0.743288,0.743465,0.743731,0.745903,0.722425,0.501723,-1.600634,-1.592772,-1.592597,-1.591928,-1.591531,-1.590961,-1.590365,-1.589587,-1.588764,-1.588212,-1.588422,-1.590086,-1.598865,1
-1.80286,-1.802493,-1.792005,-1.775737,-1.736744,-1.627829,1.562401,2.777792,2.862079,2.840836,-1.005732,-1.732137,-1.789104,-1.806647,-1.82164,0.152572,0.973826,1.017618,1.055379,1.085828,1.11057,1.141024,1.148093,1.175965,1.1831,1.192205,1.203799,1.20714,1.211567,1.210335,1.203934,1.129573,0.825076,0.793066,0.794598,0.80714,0.835324,0.957672,-1.988861,-1.883777,-1.85729,-1.836295,-1.82021,-1.806124,-1.792894,-1.780129,2
1.724924,1.731452,1.727093,1.734851,1.783354,1.92872,-0.919234,0.123089,0.308546,0.317562,1.765845,1.718123,1.704536,1.698018,1.696303,-0.878144,-1.507443,-1.628755,-1.682017,-1.699444,-1.7082,-1.740537,-1.75429,-1.790039,-1.786576,-1.817455,-1.814494,-1.810048,-1.828225,-1.810307,-1.743752,-1.657149,-1.650492,-1.664321,-1.611219,-1.551344,0.910242,1.599947,1.658996,1.680447,1.691986,1.699583,1.705333,1.710209,1.714791,1.719536,2
1.853773,1.773317,1.768639,1.782499,1.803268,1.79713,1.784105,0.43628,1.007611,1.099564,1.102878,1.756208,1.69495,1.69971,1.663388,1.528298,0.471893,-1.297828,-1.47628,-1.542849,-1.570205,-1.593714,-1.617786,-1.624726,-1.639331,-1.660768,-1.664177,-1.666381,-1.685702,-1.699581,-1.701191,-1.702034,-1.702928,-1.623324,-1.438368,-1.368446,-1.367677,-1.345443,-1.338273,-1.32075,1.340692,1.713172,1.738944,1.838587,1.945745,2.047111,2
-2.878202,-3.086249,-3.108077,-2.156529,1.735584,2.494927,2.725036,2.798449,2.727896,2.689621,2.604092,-0.294452,-2.829209,-3.044619,-0.964347,0.347018,0.377122,0.363059,0.36226,0.351184,0.351124,0.346974,0.351745,0.343137,0.339386,0.333608,0.335814,0.330331,0.324875,0.331709,0.330371,0.326369,0.330016,0.328862,0.346067,0.311378,0.326029,0.320789,0.323023,0.333598,0.350603,0.426454,-2.109375,-2.181604,-2.17715,-2.188694,2
-1.866933,-1.872921,-1.880076,-1.890545,-1.910719,-1.954697,1.688915,0.43144,0.009101,-0.073237,-2.02712,-1.929344,-1.912911,-1.911238,-1.919009,-1.923783,1.443081,1.577725,1.63535,1.656558,1.631522,1.590721,1.567602,1.558446,1.541173,1.545844,1.528477,1.528816,1.526421,1.526388,1.528628,1.544956,1.658133,1.542698,1.51158,1.485176,1.444107,1.348551,-0.2833,-1.693872,-1.785484,-1.818338,-1.835597,-1.846603,-1.854601,-1.861081,2
-1.901098,-1.901247,-1.903897,-1.90941,-1.921075,-1.928306,1.794168,1.716994,1.683836,1.485364,-1.892051,-1.882469,-1.892175,-1.915135,-2.012355,1.52613,1.459243,1.437425,1.427388,1.42607,1.415274,1.42095,1.415813,1.424334,1.423917,1.424081,1.424654,1.425661,1.427183,1.429372,1.432492,1.437036,1.44412,1.447876,1.468152,1.514609,1.723474,-2.175745,-1.987542,-1.949043,-1.929742,-1.919351,-1.913125,-1.909251,-1.90691,-1.90569,2
-2.377865,-2.585943,-2.604921,-1.746026,2.121935,3.138384,3.131232,3.161896,3.210949,3.497488,-2.71647,-2.702794,-2.629313,-0.206851,0.420061,0.602844,0.616504,0.620717,0.623585,0.635639,0.634216,0.644776,0.643562,0.649535,0.657482,0.651329,0.667116,0.658504,0.652003,0.657886,0.66153,0.675759,0.672327,0.684191,0.679573,0.721475,0.857839,-1.826512,-1.765786,-1.741036,-1.72984,-1.72369,-1.720276,-1.71911,-1.721178,-1.732728,2
