@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute target {1,2}

@data
-0.467322,-0.487928,-0.495341,-0.499443,-0.501783,-0.497682,-0.498719,-0.50025,-0.499012,-0.49668,-0.485331,-0.45913,-0.418649,-0.383035,-0.358185,-0.349023,-0.360502,-0.382973,-0.403286,-0.400775,-0.393891,-0.376835,-0.3634,-0.351137,-0.34009,-0.322428,-0.317685,-0.301035,-0.270933,-0.229022,-0.143868,-0.04281,0.07607,0.221534,0.349002,0.469658,0.570416,0.655185,0.720479,0.778062,0.824907,0.870075,0.863479,0.86971,0.879638,0.881549,0.880081,0.894333,0.895462,0.894165,0.893234,0.870134,0.874981,0.871935,0.879663,0.876942,0.874333,0.874089,0.878309,0.874072,0.877374,0.87834,0.881825,0.862315,0.870322,0.867849,0.874249,0.866476,0.860499,0.862114,0.837347,0.780018,0.745647,0.65686,0.553888,0.435619,0.321082,0.197451,0.076214,-0.045961,-0.148027,-0.241884,-0.321846,-0.379275,-0.409775,-0.420656,-0.42755,-0.422078,-0.435516,-0.432441,-0.43117,-0.428348,-0.429718,-0.435818,-0.445193,-0.454218,-0.461317,-0.480071,-0.513884,-0.578805,-0.661433,-0.705106,-0.712021,-0.707973,-0.700994,-0.693442,-0.683725,-0.673893,-0.662941,-0.656605,-0.647994,-0.64341,-0.639814,-0.639692,-0.64089,-0.638306,-0.641172,-0.638832,-0.641781,-0.644137,-0.651087,1
-0.710806,-0.710071,-0.70604,-0.698738,-0.6967,-0.690392,-0.691376,-0.691646,-0.691768,-0.691578,-0.692552,-0.692315,-0.685108,-0.669707,-0.635212,-0.586759,-0.52883,-0.487236,-0.467566,-0.45109,-0.438157,-0.428464,-0.422486,-0.421066,-0.413861,-0.403972,-0.404761,-0.406163,-0.406284,-0.399399,-0.359529,-0.25478,-0.125107,0.024966,0.15192,0.279059,0.388403,0.486511,0.56929,0.636236,0.698472,0.738303,0.744273,0.754712,0.753092,0.752095,0.749749,0.763973,0.758532,0.757055,0.757423,0.751063,0.753899,0.75263,0.747202,0.74995,0.745294,0.747514,0.749149,0.748285,0.749142,0.74923,0.745305,0.742109,0.740722,0.742368,0.7432,0.74561,0.741393,0.744666,0.745836,0.743355,0.745469,0.745105,0.742206,0.744652,0.733742,0.728359,0.721528,0.708419,0.671888,0.626993,0.572334,0.491485,0.410412,0.306226,0.199085,0.09031,-0.025243,-0.124596,-0.227426,-0.319637,-0.388778,-0.450014,-0.488225,-0.509661,-0.517983,-0.515483,-0.515379,-0.515207,-0.515958,-0.524429,-0.525539,-0.524817,-0.527098,-0.530382,-0.534908,-0.550162,-0.595669,-0.658527,-0.727603,-0.755197,-0.757881,-0.73382,-0.710702,-0.696129,-0.695977,-0.697031,-0.692896,-0.685619,-0.682704,1
-0.694959,-0.749465,-0.808414,-0.852378,-0.873181,-0.867268,-0.824603,-0.815851,-0.818619,-0.826815,-0.831016,-0.825613,-0.813952,-0.80124,-0.802503,-0.803798,-0.780892,-0.746222,-0.678109,-0.605084,-0.547889,-0.526479,-0.511354,-0.507427,-0.50431,-0.511123,-0.509576,-0.501778,-0.497705,-0.49315,-0.483407,-0.468117,-0.449908,-0.419807,-0.329512,-0.218011,-0.087875,0.042743,0.172457,0.273241,0.360512,0.442834,0.506439,0.564249,0.604259,0.633108,0.665338,0.675238,0.679521,0.681617,0.677947,0.675764,0.685347,0.683928,0.682122,0.681538,0.680612,0.680641,0.680171,0.676945,0.673621,0.673014,0.674166,0.67279,0.669143,0.670792,0.671623,0.67421,0.671588,0.673009,0.669835,0.671946,0.669123,0.671459,0.671216,0.670034,0.668984,0.666718,0.667753,0.66631,0.669012,0.669089,0.669201,0.665669,0.663604,0.663942,0.660754,0.657439,0.641476,0.62603,0.596905,0.544435,0.482644,0.400099,0.313092,0.216328,0.121556,0.025705,-0.074912,-0.168838,-0.279968,-0.382521,-0.471818,-0.537357,-0.580416,-0.613423,-0.622874,-0.624517,-0.621953,-0.61855,-0.613986,-0.613529,-0.610018,-0.613277,-0.616545,-0.617385,-0.619366,-0.623125,-0.626867,-0.63231,-0.639923,1
-0.770779,-0.762594,-0.75522,-0.740141,-0.726379,-0.725526,-0.72786,-0.726625,-0.72457,-0.720933,-0.721811,-0.72394,-0.723499,-0.722816,-0.716879,-0.691995,-0.637352,-0.54461,-0.468934,-0.428453,-0.416049,-0.417327,-0.41325,-0.406565,-0.401083,-0.388301,-0.368031,-0.341439,-0.317436,-0.245648,-0.120323,0.018726,0.152696,0.32396,0.407629,0.475595,0.550457,0.621677,0.673888,0.721485,0.739341,0.751183,0.75528,0.750064,0.747056,0.750088,0.74237,0.74667,0.744475,0.751487,0.746722,0.738077,0.739608,0.738773,0.736242,0.732548,0.737491,0.739516,0.741104,0.729662,0.734646,0.727897,0.726921,0.738774,0.743926,0.739672,0.734675,0.731886,0.737452,0.739518,0.738625,0.7304,0.734655,0.727186,0.714969,0.718952,0.709614,0.694618,0.67357,0.636726,0.584419,0.527868,0.447267,0.35221,0.266591,0.163753,0.069414,-0.037572,-0.136602,-0.230287,-0.312337,-0.372321,-0.425147,-0.460244,-0.489177,-0.497941,-0.503676,-0.507175,-0.509722,-0.50703,-0.50571,-0.516282,-0.511636,-0.51426,-0.521488,-0.52513,-0.530825,-0.537193,-0.545101,-0.55356,-0.567254,-0.586828,-0.621679,-0.681741,-0.737883,-0.808434,-0.817334,-0.82365,-0.77796,-0.713433,-0.66709,1
-0.375247,-0.378993,-0.378608,-0.377492,-0.37057,-0.366235,-0.363806,-0.362803,-0.361649,-0.360521,-0.359394,-0.356744,-0.355961,-0.351834,-0.351762,-0.349967,-0.348829,-0.350054,-0.34906,-0.348992,-0.350956,-0.352589,-0.35888,-0.363808,-0.368794,-0.374331,-0.379636,-0.381731,-0.383267,-0.381103,-0.38203,-0.379052,-0.374114,-0.36543,-0.358663,-0.349945,-0.343646,-0.335939,-0.331572,-0.327983,-0.315763,-0.298371,-0.274007,-0.218681,-0.161269,0.039715,0.169582,0.302201,0.410263,0.534598,0.691159,0.876503,1.056218,1.159331,1.188735,1.211711,1.218457,1.232873,1.236709,1.245821,1.25096,1.251082,1.253204,1.255152,1.258069,1.258526,1.256219,1.252728,1.245813,1.218742,1.160001,1.053202,0.918939,0.800513,0.690506,0.600874,0.50787,0.402084,0.350043,0.211309,-0.007281,-0.160169,-0.269235,-0.383283,-0.469732,-0.521125,-0.543623,-0.54092,-0.523777,-0.501268,-0.489144,-0.475629,-0.461209,-0.443346,-0.426626,-0.414294,-0.402965,-0.399024,-0.395856,-0.394287,-0.388404,-0.385459,-0.379513,-0.37241,-0.367938,-0.363294,-0.357513,-0.354858,-0.354718,-0.358118,-0.362937,-0.368249,-0.3709,-0.371693,-0.370103,-0.372988,-0.379143,-0.388505,-0.388274,-0.385011,-0.376809,2
-0.729292,-0.723619,-0.723027,-0.7214,-0.717926,-0.719536,-0.720702,-0.721475,-0.719337,-0.71544,-0.717345,-0.71932,-0.70779,-0.669632,-0.604639,-0.53625,-0.482978,-0.47187,-0.467216,-0.465023,-0.466185,-0.460201,-0.457059,-0.457616,-0.455859,-0.450197,-0.441383,-0.437285,-0.434234,-0.417695,-0.376305,-0.284231,-0.175211,-0.042492,0.105582,0.216941,0.3175,0.413121,0.492537,0.572445,0.628167,0.67157,0.710051,0.735836,0.749952,0.752652,0.76537,0.763815,0.765869,0.770624,0.783596,0.782988,0.777352,0.775946,0.776855,0.783065,0.771535,0.772353,0.770924,0.771937,0.775591,0.770415,0.774473,0.764388,0.770152,0.769031,0.768125,0.7579,0.75787,0.758182,0.756178,0.769513,0.765267,0.761609,0.761433,0.753334,0.746816,0.743462,0.732779,0.707743,0.679822,0.635555,0.572032,0.488881,0.398521,0.275971,0.152238,0.041639,-0.063249,-0.156153,-0.24667,-0.324223,-0.386858,-0.434005,-0.462555,-0.47957,-0.489149,-0.492819,-0.493709,-0.492679,-0.49791,-0.504438,-0.508887,-0.510826,-0.511233,-0.507367,-0.508553,-0.519786,-0.5355,-0.562863,-0.604389,-0.650163,-0.676726,-0.697856,-0.703197,-0.701592,-0.698618,-0.697304,-0.696915,-0.693705,-0.688267,1
-0.527503,-0.512567,-0.507065,-0.502967,-0.500201,-0.497573,-0.493978,-0.491909,-0.489762,-0.487939,-0.489172,-0.487472,-0.485562,-0.485846,-0.485078,-0.484745,-0.484492,-0.484095,-0.484338,-0.483673,-0.483066,-0.481518,-0.48129,-0.4807,-0.479173,-0.476028,-0.476116,-0.474302,-0.472424,-0.472147,-0.47151,-0.472138,-0.471754,-0.471231,-0.469418,-0.464656,-0.440309,-0.390114,-0.295619,-0.145055,0.057073,0.248992,0.317949,0.397672,0.47471,0.551383,0.64976,0.757733,0.863621,0.927933,0.953848,0.954631,0.963643,0.973944,0.981387,0.991249,1.002671,1.006217,1.006219,1.007612,1.011635,1.010391,1.013479,1.00808,1.013404,1.014192,1.015011,1.011136,1.011475,1.011733,1.013817,1.007212,0.998448,0.96978,0.920306,0.835736,0.728583,0.629718,0.535414,0.444836,0.361013,0.265961,0.15213,0.029269,-0.097242,-0.216734,-0.323923,-0.415822,-0.468731,-0.480732,-0.473055,-0.45293,-0.442001,-0.440667,-0.443206,-0.446275,-0.44469,-0.439501,-0.429266,-0.421264,-0.418538,-0.421374,-0.424982,-0.429051,-0.43037,-0.431907,-0.43362,-0.435612,-0.435336,-0.435221,-0.434828,-0.432265,-0.428614,-0.428197,-0.428014,-0.425154,-0.421597,-0.41694,-0.412641,-0.407429,-0.398771,2
-0.378521,-0.379372,-0.376269,-0.373865,-0.37416,-0.374518,-0.373953,-0.375228,-0.377027,-0.379112,-0.381864,-0.383648,-0.385251,-0.38526,-0.386503,-0.386488,-0.388345,-0.388746,-0.387706,-0.389216,-0.389569,-0.39077,-0.392067,-0.393713,-0.394664,-0.395744,-0.397981,-0.397439,-0.397036,-0.397254,-0.398427,-0.397028,-0.396483,-0.395572,-0.394919,-0.395441,-0.396131,-0.388202,-0.359943,-0.329984,-0.290705,-0.265265,-0.182016,-0.101478,0.102402,0.18249,0.261302,0.358798,0.502899,0.662458,0.853898,0.945671,1.05712,1.105127,1.115008,1.138488,1.141669,1.143754,1.147734,1.144353,1.152316,1.152572,1.15218,1.156597,1.156968,1.155454,1.155417,1.15261,1.145885,1.138818,1.128333,1.107907,1.059237,0.974829,0.85676,0.731481,0.607617,0.500184,0.385922,0.377511,0.130828,0.085299,-0.126989,-0.240607,-0.366539,-0.48388,-0.554397,-0.580013,-0.583153,-0.578539,-0.568846,-0.55336,-0.529075,-0.504202,-0.48042,-0.460474,-0.440257,-0.425364,-0.408718,-0.393573,-0.383238,-0.374544,-0.372202,-0.371821,-0.371174,-0.371332,-0.367049,-0.36035,-0.353302,-0.351799,-0.351363,-0.353345,-0.356918,-0.362018,-0.369182,-0.372388,-0.376858,-0.380927,-0.388448,-0.394381,-0.403964,2
-0.652241,-0.65065,-0.649179,-0.649873,-0.648958,-0.649158,-0.648791,-0.647472,-0.650818,-0.649926,-0.648703,-0.650876,-0.650062,-0.640359,-0.601703,-0.55852,-0.535942,-0.520499,-0.520382,-0.521485,-0.495238,-0.487014,-0.474721,-0.466353,-0.457791,-0.453714,-0.443978,-0.432475,-0.401744,-0.338132,-0.245411,-0.122063,0.006705,0.125291,0.222606,0.30624,0.388526,0.478581,0.557299,0.635035,0.691579,0.741593,0.743908,0.756706,0.75669,0.760464,0.768277,0.766226,0.765132,0.766544,0.770455,0.766521,0.766411,0.765951,0.766649,0.767714,0.767928,0.768324,0.769462,0.7686,0.768751,0.770884,0.772999,0.774827,0.773765,0.775475,0.77692,0.776605,0.778224,0.781276,0.782311,0.782646,0.784195,0.786829,0.790619,0.786697,0.781285,0.777427,0.753631,0.715892,0.632971,0.535908,0.424892,0.318273,0.22594,0.082837,-0.027034,-0.122024,-0.228903,-0.315721,-0.385509,-0.452271,-0.476965,-0.494429,-0.500284,-0.503456,-0.506199,-0.505623,-0.503757,-0.506108,-0.4968,-0.499438,-0.500112,-0.499949,-0.507581,-0.519199,-0.54018,-0.585501,-0.637589,-0.700765,-0.729436,-0.71712,-0.690067,-0.670787,-0.664182,-0.662062,-0.665334,-0.661958,-0.662909,-0.662576,-0.661441,1
-0.659119,-0.666201,-0.669283,-0.670606,-0.6723,-0.670746,-0.671343,-0.672336,-0.672031,-0.670594,-0.672333,-0.673347,-0.674304,-0.672643,-0.670696,-0.646477,-0.579786,-0.452326,-0.274818,-0.089513,0.092485,0.265448,0.408807,0.500214,0.559395,0.596664,0.615939,0.626861,0.623953,0.637458,0.631101,0.630586,0.633239,0.633209,0.637022,0.638327,0.639652,0.640969,0.637358,0.640434,0.637297,0.636161,0.637737,0.615854,0.619642,0.620146,0.618686,0.616846,0.618275,0.619437,0.61973,0.614722,0.619123,0.616132,0.615962,0.617734,0.614296,0.613223,0.614986,0.614039,0.612972,0.614864,0.612172,0.617982,0.612102,0.614206,0.620049,0.619068,0.614713,0.617278,0.622299,0.623193,0.618488,0.617093,0.608552,0.601519,0.57999,0.532564,0.479331,0.418399,0.342623,0.247181,0.144395,0.032383,-0.08558,-0.196579,-0.306156,-0.40998,-0.504469,-0.590016,-0.661573,-0.712449,-0.736593,-0.742855,-0.741042,-0.734155,-0.727038,-0.711267,-0.710982,-0.710131,-0.705843,-0.709603,-0.707439,-0.708255,-0.70902,-0.708001,-0.708519,-0.709342,-0.709694,-0.709942,-0.71135,-0.710754,-0.710402,-0.712919,-0.711943,-0.71229,-0.71169,-0.714427,-0.715729,-0.716216,-0.717519,2
-0.537863,-0.530251,-0.528736,-0.526066,-0.520991,-0.517394,-0.517246,-0.516616,-0.515836,-0.515714,-0.516452,-0.516127,-0.516664,-0.516619,-0.516174,-0.5165,-0.517645,-0.516595,-0.517185,-0.516175,-0.516993,-0.515,-0.515478,-0.514751,-0.513693,-0.512872,-0.510911,-0.492324,-0.450149,-0.421272,-0.412698,-0.410348,-0.412476,-0.414465,-0.406746,-0.40043,-0.388463,-0.378515,-0.358533,-0.343663,-0.323203,-0.296463,-0.21039,-0.095283,0.062066,0.191747,0.324202,0.486021,0.641245,0.784657,0.867938,0.915054,0.918055,0.924813,0.93252,0.945223,0.947387,0.949472,0.95096,0.950702,0.952871,0.952019,0.953463,0.952421,0.954019,0.952496,0.951987,0.951651,0.948086,0.941844,0.934367,0.926764,0.926144,0.923955,0.924716,0.929806,0.930819,0.932959,0.928083,0.920707,0.883736,0.798098,0.682718,0.540841,0.378479,0.2651,0.135644,0.028755,-0.088606,-0.185531,-0.252569,-0.30578,-0.334931,-0.363563,-0.376013,-0.387568,-0.389694,-0.392711,-0.387021,-0.377079,-0.373918,-0.371226,-0.374697,-0.389368,-0.409355,-0.445531,-0.481733,-0.5135,-0.534449,-0.54472,-0.546807,-0.547022,-0.546048,-0.546629,-0.544565,-0.53623,-0.524482,-0.519162,-0.503957,-0.498318,-0.493861,1
-0.432887,-0.460518,-0.461203,-0.45333,-0.441914,-0.427183,-0.416549,-0.411759,-0.420437,-0.441163,-0.4702,-0.520543,-0.600143,-0.675161,-0.717233,-0.724886,-0.712325,-0.694458,-0.692417,-0.68512,-0.639125,-0.563271,-0.470947,-0.425432,-0.40292,-0.397063,-0.396184,-0.377125,-0.363288,-0.341037,-0.30772,-0.206618,-0.056138,0.115771,0.288497,0.4141,0.515989,0.602386,0.669061,0.723445,0.763196,0.791571,0.807492,0.812673,0.81579,0.818807,0.821357,0.818631,0.821926,0.823803,0.829893,0.828235,0.82692,0.826111,0.82673,0.826736,0.82711,0.826191,0.82001,0.822197,0.820722,0.821732,0.818644,0.818636,0.813689,0.811074,0.806707,0.807235,0.802516,0.79494,0.783967,0.77224,0.75828,0.739794,0.716939,0.686553,0.643196,0.589928,0.52559,0.456594,0.375532,0.278938,0.185193,0.087774,-0.019163,-0.117628,-0.215549,-0.303762,-0.388178,-0.44164,-0.482215,-0.505863,-0.516045,-0.519075,-0.519769,-0.519244,-0.523783,-0.528684,-0.536083,-0.540343,-0.545649,-0.546769,-0.543482,-0.543604,-0.550574,-0.569032,-0.597473,-0.627064,-0.654419,-0.667478,-0.672579,-0.671347,-0.666653,-0.652647,-0.63603,-0.629459,-0.626694,-0.625873,-0.627945,-0.62871,-0.634233,1
-0.783381,-0.735598,-0.707787,-0.700723,-0.701131,-0.705148,-0.7061,-0.701063,-0.699811,-0.697959,-0.697113,-0.692068,-0.691799,-0.689522,-0.682219,-0.669402,-0.640293,-0.568853,-0.506159,-0.454625,-0.426736,-0.422429,-0.427909,-0.41121,-0.399361,-0.396975,-0.390397,-0.383937,-0.374696,-0.345501,-0.296622,-0.192453,-0.075728,0.096349,0.19562,0.303337,0.397115,0.500683,0.567315,0.644208,0.698539,0.713039,0.746194,0.762129,0.762433,0.75695,0.766525,0.755618,0.757334,0.755562,0.756062,0.753402,0.753271,0.752728,0.752224,0.753153,0.750551,0.751208,0.744729,0.745142,0.747261,0.748436,0.744232,0.752721,0.753458,0.753064,0.757327,0.747889,0.746339,0.74452,0.740778,0.740546,0.738098,0.743588,0.739196,0.740407,0.745202,0.735682,0.724138,0.725357,0.656452,0.611822,0.540947,0.459973,0.346133,0.246818,0.139068,0.02712,-0.094736,-0.198741,-0.28086,-0.333587,-0.379544,-0.421498,-0.449503,-0.471337,-0.484632,-0.485497,-0.494383,-0.499498,-0.504497,-0.504393,-0.508052,-0.509401,-0.510149,-0.513133,-0.520083,-0.527646,-0.539246,-0.546867,-0.563016,-0.575029,-0.599851,-0.640139,-0.703755,-0.758435,-0.813747,-0.817826,-0.820483,-0.787193,-0.756524,1
-1.062616,-1.071019,-1.066317,-1.065663,-1.066489,-1.063641,-1.065072,-1.065449,-1.065113,-1.063815,-1.065629,-1.065239,-1.063275,-1.064566,-1.063073,-1.064035,-1.064181,-1.064896,-1.061486,-1.040842,-0.97731,-0.846797,-0.677828,-0.462578,-0.246625,-0.028417,0.135052,0.255338,0.330206,0.370303,0.393206,0.407902,0.411355,0.422657,0.429085,0.426136,0.427824,0.42697,0.432751,0.432318,0.433771,0.43605,0.432367,0.430371,0.429109,0.433419,0.429648,0.423784,0.423411,0.424209,0.421564,0.420769,0.420889,0.423387,0.419827,0.424145,0.418203,0.417698,0.417877,0.415218,0.414308,0.415427,0.413538,0.412254,0.41252,0.411693,0.409221,0.414444,0.412634,0.411227,0.410679,0.407513,0.40712,0.406395,0.41037,0.404558,0.40386,0.404558,0.402882,0.408322,0.405617,0.403399,0.403112,0.400581,0.403274,0.401697,0.399972,0.39933,0.398359,0.400041,0.400129,0.394338,0.397128,0.39894,0.396324,0.392189,0.389793,0.400603,0.3893,0.38369,0.381481,0.370261,0.350982,0.339422,0.327708,0.299193,0.270295,0.232612,0.164641,0.075358,-0.032795,-0.176983,-0.337537,-0.520732,-0.700768,-0.864969,-1.00464,-1.098465,-1.147134,-1.176006,-1.188113,2
-0.473667,-0.453989,-0.447807,-0.445164,-0.445316,-0.442229,-0.441601,-0.441507,-0.439922,-0.441273,-0.441073,-0.440916,-0.439722,-0.441311,-0.441094,-0.440681,-0.440204,-0.438875,-0.438731,-0.437597,-0.435954,-0.435129,-0.435798,-0.435103,-0.434707,-0.422516,-0.390858,-0.360733,-0.347934,-0.346192,-0.356951,-0.363465,-0.358887,-0.3361,-0.309106,-0.292552,-0.276488,-0.254449,-0.200916,-0.139323,-0.028775,0.126714,0.282535,0.458848,0.648461,0.829451,0.988644,1.107013,1.187571,1.241242,1.258282,1.258015,1.261998,1.263235,1.265103,1.264462,1.268165,1.267458,1.270166,1.265438,1.260153,1.258553,1.253995,1.231143,1.18524,1.110056,0.989365,0.882028,0.731553,0.59611,0.462956,0.32803,0.212362,0.097483,-0.000963,-0.104139,-0.170604,-0.235229,-0.282841,-0.316135,-0.325969,-0.331992,-0.334135,-0.33021,-0.325719,-0.320098,-0.31327,-0.305679,-0.304627,-0.298755,-0.294487,-0.289567,-0.282862,-0.280497,-0.290736,-0.309801,-0.336764,-0.372205,-0.399096,-0.406966,-0.407377,-0.405431,-0.402744,-0.4037,-0.404716,-0.401567,-0.392421,-0.382567,-0.3679,-0.353302,-0.345996,-0.34084,-0.339898,-0.340132,-0.344315,-0.347377,-0.348775,-0.351005,-0.348934,-0.345662,-0.339211,1
-0.607687,-0.605758,-0.604938,-0.604713,-0.607047,-0.606369,-0.606693,-0.606648,-0.605809,-0.607491,-0.608462,-0.60773,-0.607519,-0.601891,-0.580526,-0.514297,-0.399424,-0.220746,-0.013932,0.195389,0.392861,0.544196,0.655369,0.72433,0.768891,0.773472,0.771559,0.765311,0.758781,0.75628,0.758798,0.756614,0.759364,0.754802,0.756777,0.760241,0.759306,0.751232,0.750063,0.747264,0.746565,0.745244,0.747403,0.745037,0.745616,0.745802,0.742878,0.739449,0.739246,0.737016,0.738849,0.739712,0.735028,0.736797,0.737458,0.734932,0.734105,0.735199,0.730454,0.717412,0.70518,0.698109,0.665908,0.652352,0.618419,0.594591,0.575837,0.53781,0.493469,0.444809,0.366741,0.272336,0.158076,0.024633,-0.112376,-0.249601,-0.369424,-0.476791,-0.561834,-0.615235,-0.639128,-0.643572,-0.640539,-0.624027,-0.611274,-0.592459,-0.580138,-0.570158,-0.56609,-0.566798,-0.565617,-0.56451,-0.564127,-0.563624,-0.563416,-0.564165,-0.563803,-0.56356,-0.563186,-0.563882,-0.5641,-0.564729,-0.565642,-0.56608,-0.567222,-0.567827,-0.569618,-0.570778,-0.570075,-0.570615,-0.571173,-0.570727,-0.571885,-0.571198,-0.572727,-0.572089,-0.571815,-0.571496,-0.571474,-0.572017,-0.573073,2
-0.563156,-0.616974,-0.649759,-0.668009,-0.670977,-0.670896,-0.665376,-0.66127,-0.658918,-0.65497,-0.651881,-0.649947,-0.649911,-0.649981,-0.627707,-0.586382,-0.534485,-0.496324,-0.472276,-0.462747,-0.461213,-0.462571,-0.458483,-0.450196,-0.446544,-0.447529,-0.447085,-0.419479,-0.363278,-0.250714,-0.134481,0.001798,0.124059,0.238485,0.338234,0.440531,0.533458,0.609617,0.668061,0.715772,0.738078,0.745671,0.748356,0.755697,0.760246,0.764909,0.762827,0.758909,0.759902,0.759295,0.75925,0.753736,0.752499,0.743954,0.747109,0.74757,0.747003,0.744838,0.740921,0.74347,0.740433,0.739451,0.740352,0.740696,0.739372,0.738831,0.739749,0.735003,0.735124,0.736145,0.73686,0.73684,0.735488,0.733705,0.732413,0.729644,0.723123,0.718282,0.697954,0.657763,0.605888,0.537766,0.452811,0.356221,0.246876,0.140112,0.035026,-0.069728,-0.166203,-0.263044,-0.349715,-0.42616,-0.474572,-0.510691,-0.529444,-0.535396,-0.537714,-0.537888,-0.539038,-0.536857,-0.533228,-0.533407,-0.537251,-0.539345,-0.540077,-0.542598,-0.542998,-0.548433,-0.56777,-0.603728,-0.672709,-0.750007,-0.790996,-0.785814,-0.761404,-0.73466,-0.721822,-0.717785,-0.719885,-0.720906,-0.721397,1
-0.655052,-0.662258,-0.665235,-0.665782,-0.666201,-0.66558,-0.666853,-0.667214,-0.668211,-0.668395,-0.66773,-0.664028,-0.647466,-0.619633,-0.576184,-0.524172,-0.487234,-0.468237,-0.467045,-0.465161,-0.456247,-0.448164,-0.448001,-0.441879,-0.433861,-0.429156,-0.429571,-0.424776,-0.416563,-0.37725,-0.279376,-0.162547,-0.030245,0.092748,0.217494,0.335352,0.431318,0.522133,0.5881,0.663998,0.717582,0.74221,0.752725,0.75736,0.760398,0.76446,0.768928,0.759589,0.756758,0.755638,0.764585,0.759523,0.760002,0.756286,0.762302,0.760769,0.75819,0.757468,0.752725,0.750498,0.754769,0.758795,0.764802,0.760162,0.764454,0.767046,0.762166,0.767655,0.769441,0.769894,0.764616,0.766451,0.766275,0.764055,0.757391,0.753639,0.745464,0.728541,0.705395,0.676616,0.628666,0.550448,0.477238,0.385331,0.291734,0.188427,0.079378,-0.033017,-0.143724,-0.253367,-0.351168,-0.426611,-0.464902,-0.499197,-0.512875,-0.520622,-0.520948,-0.52507,-0.523063,-0.520248,-0.518978,-0.518965,-0.522245,-0.525165,-0.52698,-0.531582,-0.530603,-0.536339,-0.550689,-0.584651,-0.633095,-0.683895,-0.728345,-0.747332,-0.746419,-0.745424,-0.742076,-0.745667,-0.742624,-0.735654,-0.731139,1
