@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute target {1,2}

@data
-1.151748,-1.153951,0.61706,0.938661,0.696358,0.493706,0.185321,0.013506,-0.03936,-0.184741,-1.151748,-1.153951,0.092805,0.443042,0.832929,0.883592,0.947472,0.973905,0.896809,0.912228,0.883592,0.885795,0.912228,0.936458,0.99373,1.026771,0.995932,0.995932,0.95408,0.940864,-1.151748,-1.151748,2
0.18208,0.18208,11.479565,0.164062,-0.322433,-0.340451,-0.304415,-0.340451,0.18208,0.164062,0.200098,0.200098,2.794736,1.209124,-0.304415,-0.286396,-0.322433,-0.304415,-0.322433,-0.286396,-0.268378,-0.286396,-0.268378,-0.304415,-0.304415,-0.268378,-0.304415,-0.286396,-0.304415,0.18208,0.200098,0.18208,2
-1.163587,-1.163587,-0.270853,1.787196,1.787196,1.765562,1.729507,-1.156376,-1.163587,-1.163587,0.03634,0.409875,0.574288,0.572846,0.588711,0.600248,0.626208,0.64063,0.686782,0.701204,0.69255,0.675244,0.636304,0.567077,0.515157,0.473333,0.463237,0.457469,0.458911,-0.927063,-1.163587,-1.163587,2
-1.666558,-1.69951,-1.703808,-0.786886,-1.029011,0.460987,0.928044,1.309139,1.486793,1.578485,1.680206,1.726052,1.784793,1.738946,1.73035,1.711725,-1.345635,-1.570568,-1.635039,-1.66226,-1.693779,-0.859953,-0.543329,-0.084868,0.11141,0.088487,0.281901,0.286199,-0.822703,-1.107809,-1.143626,-1.143626,2
0.842696,0.962248,0.900952,1.00632,0.857117,1.126157,0.00754,-0.849835,-0.454205,-0.535342,-0.320973,-0.08462,-0.231516,1.069337,0.901073,0.887347,1.039226,0.793226,2.12903,-0.190844,-1.078349,-0.935778,-1.129066,-1.037778,-1.132323,-0.978308,-1.272196,0.398793,1.095365,0.837772,1.000362,0.993018,1
-1.0246,-1.028188,-1.0246,1.157184,1.124888,1.132064,1.128476,-0.9313,-1.0246,-1.028188,-1.021011,0.984938,0.931111,0.938288,0.949053,0.941876,0.945465,0.938288,0.941876,0.949053,0.941876,0.945465,0.941876,0.945465,0.941876,0.945465,0.938288,0.945465,-0.934888,-1.021011,-1.0246,-1.0246,2
-1.113765,-1.113765,1.780411,1.780411,-0.70213,-1.112351,-1.113765,0.37293,0.599259,0.603502,0.636037,0.675645,0.691205,0.70535,0.735056,0.7393,0.735056,0.730812,0.718081,0.694034,0.64311,0.56248,0.521458,0.498826,0.486095,0.483265,0.48468,0.476193,0.476193,-1.109522,-1.113765,-1.113765,2
-1.207115,-1.209283,-0.788653,0.798467,1.010951,0.657534,0.436378,0.262922,0.111149,-0.062307,-0.116512,-0.201072,-0.261781,-1.191938,-1.207115,-1.207115,-0.318154,0.416864,0.768112,0.87869,0.948073,0.950241,0.900372,0.867849,0.867849,0.883027,0.950241,0.906877,0.91555,-0.907904,-1.207115,-1.185433,2
-1.162219,-1.162219,1.770078,1.770078,-1.116357,-1.162219,-1.162219,-0.392599,0.358391,0.574802,0.580534,0.610631,0.62783,0.677991,0.675125,0.689456,0.69089,0.702355,0.703788,0.702355,0.698056,0.68659,0.604899,0.554737,0.514608,0.480211,0.464446,0.455847,0.454414,0.45728,-1.160786,-1.162219,2
-1.192775,-1.192775,1.019228,0.986962,0.990547,0.983377,0.990547,0.986962,-1.182019,-1.192775,-1.192775,-1.19636,-1.192775,0.818462,0.782612,0.789782,0.796952,0.804122,0.800537,0.800537,0.796952,0.800537,0.796952,0.800537,0.796952,0.800537,0.796952,-1.106732,-1.192775,-1.19636,-1.192775,-1.250136,2
-1.493155,-1.529282,-1.529282,-0.652507,-0.848427,0.645286,1.067694,1.570693,1.797181,1.805518,1.863877,1.793013,1.793013,-1.181907,-1.400058,-1.466754,-1.488986,-1.519555,-0.710866,-0.474651,0.063085,0.325701,0.386839,0.396565,0.409071,0.392397,0.404902,0.392397,-0.915123,-0.97765,-0.991545,-0.991545,2
-1.168506,-1.168506,1.021914,1.007384,1.011016,1.018281,1.018281,1.011016,-1.157608,-1.168506,-1.168506,0.571479,0.851185,0.814859,0.822124,0.818492,0.825757,0.822124,0.825757,0.822124,0.825757,0.822124,0.825757,0.818492,0.825757,0.822124,0.825757,0.822124,-1.077692,-1.164873,-1.168506,-1.168506,2
1.273426,1.29602,1.273426,1.29602,1.273426,1.29602,1.273426,1.29602,0.414863,-0.014418,0.234113,0.369676,1.29602,1.273426,1.499364,0.075957,-0.466294,-0.556669,-0.8052,-0.850388,-0.850388,-0.895575,-0.940763,-0.827794,-0.8052,-0.737419,-0.782606,-0.760013,-0.782606,1.29602,1.273426,1.29602,2
1.070561,1.089126,1.070561,1.089126,-0.823104,-0.303275,-0.04336,0.123728,0.253686,0.346512,1.089126,1.070561,1.089126,1.089126,-0.024794,-0.8788,-0.971627,-0.971627,-1.008757,-1.064453,-1.101584,-1.138715,-1.120149,-1.15728,-1.064453,-1.083019,-1.064453,1.051995,1.089126,1.070561,1.089126,0.569296,2
1.049795,1.068371,1.049795,-0.380566,0.120989,0.455359,0.54824,0.622544,0.678272,0.715425,1.068371,1.049795,1.068371,1.049795,1.068371,1.068371,0.176717,-0.659208,-0.882121,-0.919273,-0.975001,-1.049306,-1.067882,-1.086458,-1.067882,-0.975001,-0.937849,-0.919273,0.956914,1.068371,1.049795,1.068371,2
-1.122356,-1.125922,-1.122356,-1.122356,1.049437,1.042305,1.045871,-1.026069,-1.122356,-1.122356,-1.125922,-1.122356,0.621498,0.881827,0.849732,0.853298,0.849732,0.856864,0.86043,0.853298,0.86043,0.856864,0.863997,0.856864,0.856864,0.853298,0.856864,0.856864,0.86043,-1.115223,-1.122356,-1.122356,2
-1.160712,-1.160712,0.533645,0.825548,0.645578,0.415128,0.237352,0.079329,-0.087473,-0.133563,-0.212574,-0.287196,-1.158517,-1.158517,0.331727,0.7619,0.85408,0.911144,0.948455,0.963818,0.935286,0.930897,0.915534,0.933092,0.966013,1.045025,0.966013,0.939676,0.930897,-1.125595,-1.158517,-1.158517,2
1.084032,1.10303,1.084032,-0.188859,0.343096,0.457086,0.533079,0.571076,0.628071,1.122029,1.084032,1.10303,-0.112865,-0.796806,-0.834803,-0.967792,-1.005788,-1.062784,-1.081782,-1.062784,-1.138777,-1.10078,-1.005788,-0.948793,-0.967792,-0.948793,1.065033,1.10303,1.065033,1.10303,1.10303,0.666068,2
-1.144195,-1.144195,-0.208432,1.778815,1.778815,1.751671,1.703097,-1.099907,-1.144195,-1.144195,-0.361297,0.34874,0.574466,0.573038,0.62304,0.655899,0.667328,0.681615,0.684472,0.713045,0.72876,0.725903,0.70733,0.614468,0.53875,0.504463,0.483033,0.465889,0.458746,0.461603,-1.142767,-1.144195,2
1.099827,1.07444,1.099827,1.07444,1.099827,1.07444,-0.804202,0.008184,0.312829,0.465151,0.592086,0.668247,1.125214,1.07444,1.099827,1.07444,1.099827,0.008184,-0.804202,-0.90575,-1.007298,-1.058072,-1.032685,-1.058072,-1.058072,-1.032685,-0.880363,-0.854976,1.07444,1.099827,1.07444,1.07444,2
0.997653,0.978494,0.997653,0.978494,0.997653,0.978494,-0.305157,-0.05609,0.231294,0.30793,0.403725,0.49952,1.016812,0.978494,0.997653,-0.228521,-0.956562,-1.033198,-1.090674,-1.16731,-1.148151,-1.128993,-1.071516,-1.014039,-1.033198,-0.99488,-1.014039,0.978494,0.997653,0.978494,0.997653,0.997653,2
-1.564713,-1.627365,-1.645875,-1.660114,-0.757368,-0.976647,0.504197,1.438268,1.547908,1.684601,1.725894,1.748676,1.825566,1.77573,1.752948,1.757219,1.643308,-1.304142,-1.546203,-1.618821,-1.650147,-0.794389,-0.511036,-0.005555,0.195213,0.303429,0.309124,0.321939,-1.022212,-1.090558,-1.103373,-1.103373,2
0.222454,0.243352,0.222454,0.243352,11.611887,0.410537,-0.341793,-0.362691,0.222454,0.243352,0.243352,0.180658,0.26425,0.26425,0.222454,1.936094,0.598619,-0.258201,-0.258201,-0.299997,-0.279099,-0.320895,-0.279099,-0.299997,-0.279099,-0.320895,-0.299997,-0.320895,-0.299997,-0.320895,0.243352,0.243352,2
-1.108451,-1.108451,1.787864,1.786448,1.751059,-1.063152,-1.108451,-1.108451,0.37085,0.603008,0.603008,0.636982,0.655385,0.687944,0.700684,0.716256,0.724749,0.721918,0.730412,0.731827,0.730412,0.720503,0.697853,0.646891,0.577527,0.535059,0.509578,0.498254,0.48976,0.484098,-1.10562,-1.108451,2
-1.170005,-1.166423,-1.170005,-1.166423,-1.170005,-1.166423,-1.170005,-1.166423,1.018441,1.007696,1.011277,-1.15926,-1.166423,-1.166423,-1.170005,-1.166423,0.588631,0.850099,0.814281,0.821445,0.817863,0.825027,0.821445,0.828608,0.828608,0.821445,0.825027,0.821445,0.825027,-1.162842,-1.166423,-1.166423,2
-1.58901,-1.621728,-1.625996,-0.734066,-0.928953,0.563287,0.99147,1.510696,1.601738,1.729766,1.779555,1.783823,1.856372,1.779555,1.779555,-1.270362,-1.489433,-1.557714,-1.584742,-1.621728,-0.765362,-0.533488,-0.028488,0.254597,0.341371,0.358442,0.335681,0.349906,-0.219108,-1.015728,-1.069784,-1.075475,2
-1.109929,-1.109929,0.603012,0.953588,0.489852,0.332314,0.108212,-0.022699,-0.113672,-0.169142,-1.094397,-1.109929,-1.109929,-0.186893,0.354503,0.820458,0.902555,0.958026,1.009059,0.938056,0.944713,0.913649,0.9314,0.920306,0.942494,0.986871,1.051217,1.06453,1.015716,1.004621,-1.10771,-1.158743,2
0.908731,0.97023,0.908731,4.660181,-0.690247,-0.813246,-0.751747,0.97023,0.908731,0.97023,0.847232,6.689654,-0.321252,-0.50575,-0.50575,-0.751747,-0.444251,-0.444251,-0.628748,-0.567249,-0.628748,-0.567249,-0.567249,-0.690247,-0.50575,-0.628748,-0.690247,-0.567249,-0.690247,-0.628748,0.97023,0.97023,2
-1.252278,-1.248596,-1.252278,0.957154,0.968201,0.957154,0.960837,0.957154,0.964519,-1.152854,-1.248596,-1.252278,-1.248596,-1.252278,0.806176,0.758305,0.76567,0.761988,0.769353,0.76567,0.769353,0.761988,0.769353,0.76567,0.76567,0.776717,0.761988,0.76567,0.761988,0.76567,-1.248596,-1.252278,2
-1.183694,-1.187288,-1.183694,-1.187288,1.019543,0.997978,1.005167,0.997978,-1.176505,-1.183694,-1.183694,-1.187288,-1.183694,0.573864,0.83624,0.796704,0.807486,0.814675,0.81108,0.818269,0.81108,0.814675,0.81108,0.814675,0.81108,0.814675,0.81108,0.814675,0.814675,-1.093839,-1.183694,-1.183694,2
-1.223694,-1.225117,1.686247,1.686247,-1.222272,-1.223694,0.198564,0.419014,0.538484,0.588263,0.596797,0.619553,0.633775,0.642309,0.660798,0.663643,0.677865,0.684977,0.687821,0.686399,0.679288,0.657954,0.608175,0.572618,0.488705,0.448882,0.438926,0.436081,0.44177,-1.196672,-1.223694,-1.223694,2
0.930804,0.907637,0.930804,0.907637,-0.737236,-0.412895,0.004115,0.143119,0.282122,0.328456,0.930804,0.907637,0.930804,0.907637,0.930804,0.907637,1.185644,-0.6214,-1.200581,-1.154246,-1.107912,-1.200581,-1.177413,-1.246915,-1.223748,-1.107912,-1.084745,-1.107912,-1.084745,0.930804,0.907637,0.907637,2
-1.314719,-1.551394,-1.544996,-1.461131,-1.621852,-0.76597,0.107272,1.272673,1.724099,2.00701,1.90379,1.956436,1.855946,2.010779,1.753144,2.216158,0.334565,-1.696797,-1.300917,-1.566054,-1.454411,-1.560425,-1.066698,-0.060724,0.401551,0.469459,0.442717,0.511242,0.308835,-0.836841,-0.945998,-0.995705,1
-1.103472,-1.104914,1.845394,1.84251,1.805018,-1.057328,-1.103472,-1.104914,-0.297401,0.367356,0.586538,0.603842,0.60961,0.642776,0.688919,0.693245,0.713433,0.726411,0.729295,0.717759,0.693245,0.642776,0.511555,0.485599,0.476947,0.469737,0.463969,0.465411,-0.874196,-1.103472,-1.104914,-1.076074,2
1.036317,1.036317,1.018437,1.036317,1.018437,1.036317,-0.715894,-0.268901,-0.018585,0.106572,0.23173,0.321129,1.036317,1.018437,1.036317,1.018437,-0.018585,-0.894691,-0.93045,-1.037729,-1.037729,-1.073488,-1.127127,-1.109247,-1.019849,-1.019849,-1.037729,-1.019849,-1.037729,1.000558,1.036317,1.036317,2
1.093445,1.093445,1.054757,1.093445,1.074101,0.648533,0.068213,0.551813,0.629189,0.687221,0.745253,1.074101,1.093445,1.054757,1.093445,1.074101,1.712453,-0.202603,-0.860299,-0.957019,-0.976363,-1.034395,-1.015051,-1.034395,-0.995707,-0.879643,-0.821611,-0.821611,0.977381,1.093445,1.074101,1.306229,2
-1.820729,-1.859235,-1.863678,-0.881767,-1.133539,0.359321,0.818434,1.359004,1.449345,1.677421,1.690751,1.738143,1.695194,1.690751,1.690751,0.719207,-1.598577,-1.76445,-1.825172,-1.853311,-1.180932,-0.810679,-0.332312,-0.129413,0.141612,0.202334,0.184561,0.193447,-0.972109,-1.260906,-1.284602,-1.284602,2
-1.151144,-1.151144,0.772327,1.117932,0.815229,0.56258,0.328999,0.200291,0.011996,-0.092877,-0.197751,-1.151144,-1.151144,0.410037,0.758026,0.791395,0.874816,0.93917,0.982073,0.97969,0.92487,0.920103,0.93202,0.946321,1.005908,1.005908,0.953471,0.936787,0.917719,-1.117775,-1.151144,-1.151144,2
-1.122544,-1.122544,1.050001,1.039316,1.039316,1.042878,-1.026382,-1.122544,-1.122544,-1.126106,-1.122544,-1.122544,0.861239,0.846993,0.854116,0.850554,0.857677,0.850554,0.854116,0.854116,0.850554,0.854116,0.850554,0.857677,0.857677,0.854116,0.854116,-1.033506,-1.122544,-1.122544,-1.126106,-1.126106,2
-1.536596,-1.582241,-1.586521,-0.692164,-0.897566,0.595881,1.05661,1.467415,1.824017,1.828296,1.859677,1.828296,1.828296,-0.988856,-1.426763,-1.49951,-1.540876,-1.576536,-0.709281,-0.509584,-0.061692,0.162254,0.253544,0.353392,0.394758,0.380494,0.399037,0.390479,-0.723545,-1.011679,-1.034501,-1.034501,2
-1.07783,-1.07783,-1.081379,-1.07783,-1.081379,-1.07783,0.913088,1.101178,1.072787,1.079885,1.076336,1.079885,-1.074281,-1.07783,-1.081379,-1.07783,0.661118,0.895343,0.877599,0.891795,0.888246,0.895343,0.891795,0.895343,0.891795,0.895343,0.895343,0.891795,0.891795,-0.989108,-1.07783,-1.07783,2
-1.379339,-1.379339,0.756659,0.894585,0.879674,0.88713,0.883402,0.88713,-1.371884,-1.379339,-1.379339,-1.383067,-1.375611,-1.379339,0.663465,0.708198,0.678376,0.689559,0.693287,0.689559,0.693287,0.689559,0.693287,0.689559,0.693287,0.689559,0.693287,0.689559,0.693287,-1.379339,-1.379339,-1.397978,2
-1.121404,-1.121404,1.062972,1.041344,1.044949,-1.11059,-1.121404,-1.121404,0.900766,0.846697,0.857511,0.857511,0.850302,0.857511,0.853906,0.853906,0.850302,0.857511,0.853906,0.853906,0.857511,0.850302,0.853906,0.850302,0.853906,0.850302,0.857511,0.850302,0.853906,-1.114195,-1.121404,-1.121404,2
0.821854,0.798315,0.821854,0.515846,-0.755264,-0.825881,-0.802342,0.798315,0.798315,7.389256,2.257738,-0.755264,-0.802342,-0.778803,-0.802342,-0.731724,-0.778803,-0.731724,-0.755264,-0.731724,-0.778803,-0.731724,-0.778803,-0.778803,-0.731724,-0.778803,-0.731724,-0.755264,-0.731724,0.798315,0.821854,0.798315,2
-1.217744,-1.219919,-0.932852,0.759101,0.957003,0.615568,0.389394,0.182793,0.067532,-0.097749,-0.195613,-0.286952,-1.204695,-1.217744,-0.336971,0.404617,0.785198,0.843916,0.874363,0.922207,0.939605,0.887411,0.870013,0.870013,0.883062,0.933081,0.939605,0.906984,0.893936,-0.924153,-1.217744,-1.219919,2
-0.884845,-1.038261,-0.981028,-1.023166,1.366786,1.299401,0.960599,0.815837,0.841933,0.707057,0.865901,0.329882,-1.134966,-0.932604,-1.042767,-0.975726,-1.014759,-0.920193,0.153539,0.928198,0.997634,0.995183,1.055756,0.96279,1.130871,0.684992,-1.127887,-0.938162,-1.039297,-0.977049,-0.981028,-1.038261,1
-1.532164,-1.60469,-1.617488,-1.627443,-0.730119,-0.93063,0.556851,0.993426,1.572207,1.59496,1.712991,1.78125,1.78125,1.831023,1.776984,1.78125,0.848375,-1.372893,-1.532164,-1.590469,-1.617488,-0.986091,-0.66186,-0.189734,0.35634,0.333587,0.352074,0.339275,-0.297811,-1.040129,-1.077103,-1.077103,2
-1.016666,-1.018877,0.6432,1.034406,0.831067,0.572473,0.265254,0.183476,0.059705,-0.077328,-0.888474,-1.016666,-1.016666,0.369134,0.904004,0.979151,1.032196,1.096292,1.107343,1.100713,1.067559,1.058719,1.003463,1.012304,1.041037,1.136076,1.153758,1.094082,1.058719,-0.724919,-1.016666,-1.074132,2
0.95943,0.93845,0.95943,0.93845,0.95943,0.95943,-1.222511,-0.698006,-0.362323,-0.257422,-0.04762,0.036301,0.057281,0.93845,0.95943,0.93845,0.95943,-0.572125,-1.11761,-1.07565,-1.07565,-1.11761,-1.13859,-1.180551,-1.180551,-1.07565,-1.09663,-1.07565,0.95943,0.93845,0.95943,0.95943,2
-1.650742,-1.696227,-1.700491,-0.790799,-1.02675,0.228339,0.873652,1.311441,1.487693,1.720802,1.702324,1.789028,1.725066,1.715116,1.702324,1.584348,-1.345142,-1.568301,-1.632264,-1.655006,-1.690541,-0.83202,-0.586119,-0.063046,0.123156,0.251082,0.265295,0.273824,-0.840548,-1.121984,-1.144726,-1.144726,2
-1.067731,-1.069145,1.823252,1.823252,-0.632316,-1.066317,-1.067731,0.341711,0.597588,0.648481,0.654136,0.669686,0.673927,0.666859,0.685237,0.707855,0.743198,0.762989,0.762989,0.757334,0.762989,0.755921,0.737543,0.61738,0.541041,0.511353,0.500044,0.491562,0.492976,0.485907,-1.066317,-1.067731,2
-1.01919,-1.01919,1.837611,1.837611,-0.605687,-1.01919,-1.01919,0.408512,0.61666,0.679524,0.746579,0.766136,0.774518,0.789885,0.795472,0.80106,0.80106,0.795472,0.775915,0.739594,0.67673,0.622248,0.581736,0.557988,0.548209,0.534239,0.53843,0.534239,0.535636,-0.794278,-1.01919,-1.01919,2
1.066326,1.09158,1.066326,1.09158,-0.474181,-0.120622,0.081412,0.283445,0.409716,0.485479,1.116835,1.066326,1.09158,1.066326,1.09158,2.202766,-0.196385,-0.903503,-0.802486,-0.979266,-1.00452,-0.979266,-1.029774,-1.029774,-0.903503,-0.82774,-0.852994,-0.82774,1.066326,1.09158,1.066326,1.419885,2
-1.153092,-1.153092,1.033755,1.015651,1.019272,1.026513,-1.058956,-1.153092,-1.153092,-1.156712,0.874448,0.82738,0.831001,0.82738,0.834621,0.831001,0.831001,0.82738,0.838242,0.831001,0.831001,0.834621,0.831001,0.834621,0.831001,0.831001,0.834621,0.831001,0.831001,-1.14223,-1.153092,-1.153092,2
-1.302663,-1.302663,0.941816,0.923509,0.92717,-1.203804,-1.299002,-1.302663,-1.299002,0.755081,0.725789,0.725789,0.740435,0.733112,0.736774,0.733112,0.736774,0.733112,0.736774,0.733112,0.736774,0.733112,0.736774,0.733112,0.733112,0.736774,0.733112,0.736774,-1.29534,-1.302663,-1.299002,-1.335616,2
-1.201147,-1.201147,0.995507,0.847863,0.909081,0.988305,0.995507,0.984704,0.991906,-1.197546,-1.204748,-1.197546,-1.201147,0.768639,0.815453,0.786645,0.801049,0.797448,0.80465,0.797448,0.801049,0.80465,0.797448,0.801049,0.801049,0.80465,0.797448,0.797448,-1.11112,-1.197546,-1.201147,-1.201147,2
1.16528,1.144585,1.16528,1.144585,1.16528,0.089176,0.25473,0.378896,0.440979,0.627228,0.689311,1.144585,1.16528,2.013746,-0.03499,-0.800679,-0.90415,-0.966233,-0.986927,-1.007622,-1.007622,-0.966233,-0.90415,-0.883456,-0.75929,-0.738596,-0.738596,-0.717902,-0.738596,1.16528,1.144585,1.16528,2
-1.263261,-1.266894,-1.263261,-1.266894,0.78259,0.942479,0.938845,0.946113,0.942479,0.949746,-1.259627,-1.266894,-1.263261,0.691744,0.760787,0.742618,0.757153,0.753519,0.760787,0.753519,0.757153,0.757153,0.753519,0.757153,0.753519,0.757153,0.757153,0.753519,0.757153,-1.259627,-1.263261,-1.299599,2
1.058122,1.014262,3.251122,-0.740137,-0.915577,-0.783997,-0.915577,-0.871717,1.058122,1.014262,0.926542,1.101982,4.786221,-0.476977,-0.827857,-0.827857,-0.608557,-0.608557,-0.740137,-0.740137,-0.827857,-0.696277,-0.783997,-0.696277,-0.783997,-0.740137,-0.871717,-0.740137,-0.827857,-0.783997,1.014262,1.014262,2
-1.25352,-1.249891,-1.25352,-1.249891,0.9715,0.953352,0.956981,-1.155518,-1.249891,-1.249891,-1.25352,-1.249891,0.786384,0.757347,0.768236,0.764606,0.771865,0.764606,0.768236,0.764606,0.764606,0.768236,0.768236,0.764606,0.768236,0.764606,0.768236,0.764606,0.768236,-1.246261,-1.25352,-1.25352,2
0.984677,1.049638,0.984677,2.933517,-0.769279,-0.83424,0.984677,0.984677,1.1146,6.636312,-0.639356,-0.639356,-0.509434,-0.704318,-0.704318,-0.574395,-0.704318,-0.704318,-0.574395,-0.639356,-0.574395,-0.639356,-0.574395,-0.639356,-0.574395,-0.704318,-0.639356,-0.704318,-0.639356,-0.704318,1.049638,1.049638,2
1.047879,1.047879,1.744592,-0.233174,-0.952362,-1.019786,-0.997311,1.070354,1.070354,1.00293,2.643577,0.778184,-0.862464,-0.817514,-0.952362,-0.817514,-0.929887,-0.862464,-0.907413,-0.862464,-0.907413,-0.862464,-0.862464,-0.929887,-0.884938,-0.929887,-0.862464,-0.929887,-0.884938,-0.929887,1.047879,1.047879,2
-1.104521,-1.104521,0.571962,0.863625,0.700569,0.310155,0.199921,0.032273,-0.020548,-0.068776,-0.156045,-0.973617,-1.102224,-1.104521,0.374459,0.842956,0.921038,1.0129,1.045052,0.9463,0.918742,0.964673,1.070314,1.097873,1.051942,1.03357,1.022087,0.994528,-1.067776,-1.102224,-1.104521,-1.049404,2
-1.233943,-1.233943,-0.103394,1.697746,1.697746,-1.226778,-1.233943,-1.235375,-0.067572,0.441103,0.554301,0.554301,0.584392,0.615915,0.638842,0.656036,0.653171,0.667499,0.678963,0.673231,0.661768,0.628811,0.584392,0.54857,0.524211,0.508449,0.443969,0.433939,0.425341,0.431073,-1.231077,-1.233943,2
-1.639371,-1.676152,-1.680396,-0.775022,-1.009853,0.47977,0.914067,1.420511,1.547829,1.628464,1.687879,1.702025,1.769928,1.714757,1.710513,1.601585,-1.326734,-1.567224,-1.639371,-1.662006,-1.670494,-0.820291,-0.557166,-0.00121,0.152987,0.247768,0.280305,0.288793,-0.816047,-1.104635,-1.127269,-1.127269,2
