@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute target {1,2,3}

@data
-0.615077,-0.494084,-0.39037,-0.19323,0.003251,0.20985,0.414814,0.60658,0.78401,0.814969,0.849358,0.816667,0.85044,0.753808,0.613952,0.427785,0.242006,0.053744,-0.129032,-0.298528,-0.446273,-0.541348,-0.513504,-0.364644,-0.187657,0.007223,0.196668,0.382152,0.568313,0.764551,0.884921,0.839413,0.839089,0.854447,0.866027,0.867394,0.879108,0.768272,0.62896,0.474088,0.318974,0.133366,-0.015969,-0.180602,-0.364847,-0.542508,-0.344118,-0.356632,-0.429512,-0.518029,-0.629372,-0.742537,-0.790775,-0.713721,-0.603994,-0.491935,-0.391992,-0.297178,-0.244853,-0.244935,-0.268981,-0.318561,-0.375761,-0.469832,-0.54595,-0.612388,-0.663011,-0.649264,-0.562353,-0.471228,-0.353357,-0.222975,-0.123284,3
-0.641706,-0.54987,-0.369516,-0.185964,0.029083,0.229206,0.432855,0.635894,0.828096,0.881952,0.762004,0.733163,0.830269,0.845725,0.684094,0.502195,0.314105,0.129052,-0.061072,-0.271323,-0.451154,-0.52291,-0.518668,-0.372923,-0.217397,-0.032282,0.149498,0.326103,0.501641,0.684177,0.859301,0.868664,0.913165,0.828095,0.806332,0.807758,0.832391,0.782496,0.644656,0.499483,0.334418,0.1693,0.005272,-0.160814,-0.332296,-0.528723,-0.359468,-0.401304,-0.470953,-0.572326,-0.676691,-0.766686,-0.768499,-0.687762,-0.571647,-0.473162,-0.373191,-0.302146,-0.263786,-0.261839,-0.291706,-0.354245,-0.449158,-0.522284,-0.599229,-0.673731,-0.694152,-0.613161,-0.506615,-0.401177,-0.287942,-0.164073,-0.126896,3
-0.67175,-0.581567,-0.405272,-0.191894,0.00158,0.210439,0.418575,0.625589,0.850512,0.946929,0.807231,0.718057,0.85941,0.899273,0.76543,0.623432,0.457757,0.281485,0.102048,-0.088077,-0.280365,-0.40451,-0.525523,-0.517316,-0.409107,-0.229391,-0.038573,0.155806,0.350698,0.547517,0.759772,0.917512,0.843849,0.796012,0.831075,0.814582,0.838832,0.798856,0.661221,0.500332,0.335958,0.151795,-0.024845,-0.216788,-0.394828,-0.586185,-0.402982,-0.414934,-0.46192,-0.534387,-0.597517,-0.694447,-0.734183,-0.671537,-0.588361,-0.502108,-0.418603,-0.332136,-0.288911,-0.274036,-0.278351,-0.307062,-0.312396,-0.384699,-0.473972,-0.557505,-0.633699,-0.607275,-0.54034,-0.44519,-0.349583,-0.279722,-0.219718,3
-0.51063,-0.452731,-0.297132,-0.145296,0.032301,0.212498,0.389445,0.567583,0.746416,0.857768,0.844516,0.846889,0.86536,0.794162,0.648633,0.519614,0.363843,0.188265,0.024522,-0.143844,-0.327567,-0.460357,-0.479608,-0.38597,-0.234181,-0.060369,0.123293,0.304499,0.488255,0.690357,0.884987,0.919039,0.804204,0.849214,0.874726,0.828391,0.844904,0.791004,0.645803,0.490202,0.324101,0.150791,-0.018237,-0.20667,-0.364699,-0.474572,-0.38116,-0.420113,-0.487797,-0.552722,-0.650408,-0.738446,-0.800569,-0.702233,-0.601384,-0.547923,-0.469075,-0.395003,-0.332377,-0.286402,-0.307168,-0.355563,-0.445277,-0.477891,-0.54716,-0.625794,-0.673775,-0.651922,-0.573136,-0.475312,-0.386863,-0.274866,-0.193382,2
-0.712483,-0.611788,-0.421888,-0.238477,-0.053652,0.147675,0.330724,0.512204,0.677551,0.82275,0.759809,0.709035,0.798148,0.754864,0.616938,0.458293,0.27998,0.091665,-0.100564,-0.223118,-0.420405,-0.565906,-0.560598,-0.427051,-0.239381,-0.029939,0.170073,0.36864,0.553852,0.763855,0.973731,1.204272,1.108089,0.92209,0.822615,0.847256,0.855257,0.814167,0.68331,0.527804,0.347704,0.181896,0.022861,-0.186931,-0.357759,-0.544365,-0.387853,-0.349751,-0.399148,-0.468292,-0.572,-0.657829,-0.613471,-0.617036,-0.569759,-0.592732,-0.522332,-0.421719,-0.337858,-0.283692,-0.300528,-0.343437,-0.361157,-0.474178,-0.577824,-0.652416,-0.683217,-0.621726,-0.510543,-0.392205,-0.273711,-0.237285,-0.211105,2
-0.670193,-0.555241,-0.390682,-0.22306,-0.018802,0.189044,0.389885,0.581666,0.759938,0.909177,0.827558,0.823322,0.918715,0.831825,0.724233,0.578398,0.422464,0.260509,0.072851,-0.11181,-0.303429,-0.430447,-0.492696,-0.48607,-0.39057,-0.218465,-0.037249,0.144809,0.342449,0.513157,0.6931,0.890321,0.928983,0.856509,0.84077,0.8689,0.878763,0.841856,0.713193,0.543884,0.386894,0.188186,0.000912,-0.19144,-0.366411,-0.567822,-0.358613,-0.37438,-0.441397,-0.534138,-0.636029,-0.720813,-0.761184,-0.713254,-0.640313,-0.540637,-0.442198,-0.356211,-0.296816,-0.27521,-0.294787,-0.307777,-0.350766,-0.431402,-0.512382,-0.586742,-0.652398,-0.62136,-0.534099,-0.428768,-0.330414,-0.215631,-0.110166,2
-0.623685,-0.522367,-0.364666,-0.166597,0.025688,0.225269,0.421038,0.599607,0.807368,0.927924,0.864182,0.824958,0.916083,0.803485,0.70613,0.543334,0.374197,0.200632,0.025618,-0.153231,-0.328504,-0.469975,-0.568533,-0.482459,-0.328687,-0.150801,0.026406,0.202738,0.373897,0.563368,0.736422,0.889902,0.910443,0.886132,0.878449,0.867687,0.880091,0.794055,0.655705,0.504978,0.336248,0.152904,-0.012316,-0.191227,-0.367237,-0.545168,-0.391755,-0.418067,-0.477927,-0.551755,-0.642439,-0.740455,-0.759479,-0.663287,-0.575597,-0.484759,-0.392408,-0.322747,-0.28745,-0.281513,-0.300458,-0.321025,-0.373475,-0.458421,-0.525795,-0.586418,-0.635914,-0.617877,-0.537599,-0.448621,-0.35943,-0.261134,-0.23368,3
-0.56661,-0.560121,-0.377517,-0.179241,-0.013712,0.184163,0.376885,0.562466,0.766553,0.787713,0.70542,0.675758,0.765009,0.821911,0.675543,0.517801,0.345454,0.156883,-0.007535,-0.198757,-0.344558,-0.439344,-0.458963,-0.403762,-0.230626,-0.032689,0.176273,0.383838,0.593978,0.804554,0.920345,0.816083,0.810824,0.793305,0.782571,0.803595,0.842321,0.810526,0.665911,0.538008,0.336025,0.167578,-0.025292,-0.201641,-0.387065,-0.532063,-0.352133,-0.387603,-0.462828,-0.571087,-0.672427,-0.716186,-0.797008,-0.739263,-0.667671,-0.533738,-0.406846,-0.3471,-0.263577,-0.223236,-0.215275,-0.273604,-0.346832,-0.458985,-0.545268,-0.64882,-0.717143,-0.666883,-0.562513,-0.442088,-0.318968,-0.177803,-0.112913,2
-0.560605,-0.46554,-0.317794,-0.178856,0.005042,0.197317,0.387244,0.586863,0.741454,0.852401,0.794993,0.743283,0.841723,0.778496,0.66641,0.489727,0.303052,0.1211,-0.061796,-0.231019,-0.336119,-0.444437,-0.469945,-0.355467,-0.190383,-0.016928,0.170217,0.366505,0.551221,0.755806,0.93934,0.892569,0.818942,0.836885,0.833601,0.828919,0.845252,0.767707,0.626138,0.477941,0.306988,0.136424,-0.038526,-0.209669,-0.350377,-0.493065,-0.401691,-0.4417,-0.510722,-0.60148,-0.703438,-0.766713,-0.746659,-0.667716,-0.543198,-0.440441,-0.366603,-0.319035,-0.281875,-0.248362,-0.26147,-0.359656,-0.432087,-0.514808,-0.586374,-0.652643,-0.687598,-0.626059,-0.54238,-0.434111,-0.335689,-0.237061,-0.233463,2
-0.639958,-0.575568,-0.397663,-0.179905,0.029719,0.235372,0.445963,0.634483,0.821976,0.829864,0.717539,0.727947,0.841298,0.692589,0.519474,0.375672,0.201509,0.018729,-0.162001,-0.353702,-0.491883,-0.553197,-0.452519,-0.308864,-0.138183,0.064979,0.258849,0.456265,0.656616,0.848861,0.96492,0.870003,0.735585,0.748444,0.841005,0.839094,0.875686,0.78238,0.653539,0.502202,0.320154,0.144028,-0.033678,-0.202697,-0.367665,-0.550148,-0.381551,-0.415214,-0.498632,-0.590605,-0.676889,-0.662599,-0.640212,-0.593333,-0.562561,-0.49947,-0.390687,-0.315141,-0.257269,-0.244903,-0.273975,-0.36771,-0.435762,-0.518652,-0.585543,-0.631534,-0.6647,-0.596989,-0.499489,-0.396435,-0.263028,-0.149365,-0.134867,3
-0.600371,-0.501215,-0.356654,-0.207397,-0.009095,0.185181,0.3765,0.560534,0.748132,0.903693,0.867665,0.763018,0.819945,0.889482,0.771993,0.609929,0.448327,0.273525,0.089962,-0.08448,-0.265908,-0.339766,-0.466091,-0.451661,-0.336297,-0.169982,0.019418,0.210347,0.407465,0.623718,0.839744,0.898262,0.787291,0.766665,0.843932,0.830978,0.82229,0.766343,0.646508,0.489817,0.33109,0.162091,-0.004623,-0.181731,-0.344393,-0.516435,-0.388341,-0.422148,-0.494839,-0.586,-0.691298,-0.783956,-0.787697,-0.674016,-0.567701,-0.499638,-0.419182,-0.342607,-0.291542,-0.275238,-0.29479,-0.325716,-0.418829,-0.501995,-0.566926,-0.63634,-0.689717,-0.625533,-0.539797,-0.43167,-0.306578,-0.185752,-0.169898,3
-0.678114,-0.567508,-0.388672,-0.197248,0.01705,0.219358,0.418851,0.600573,0.742208,0.754814,0.720167,0.722423,0.765076,0.671292,0.541984,0.364361,0.175139,-0.006027,-0.200732,-0.378331,-0.50398,-0.530812,-0.430161,-0.251804,-0.065984,0.126901,0.317039,0.502048,0.69657,0.897945,0.940204,0.95472,0.825039,0.786467,0.758393,0.804025,0.861584,0.804593,0.666717,0.516855,0.354934,0.174792,0.019677,-0.172386,-0.325802,-0.522943,-0.352439,-0.395083,-0.448755,-0.492226,-0.586141,-0.695082,-0.728164,-0.768146,-0.645161,-0.562803,-0.451216,-0.367406,-0.292822,-0.274012,-0.2865,-0.316524,-0.409907,-0.502257,-0.568137,-0.651474,-0.674368,-0.614438,-0.500179,-0.377883,-0.258384,-0.166343,-0.115443,2
-0.568072,-0.503067,-0.329592,-0.141178,0.040536,0.234459,0.416346,0.598873,0.770349,0.836773,0.790048,0.794054,0.838338,0.748934,0.598049,0.452666,0.284628,0.111091,-0.071399,-0.242599,-0.385999,-0.471142,-0.437314,-0.327623,-0.162833,0.018665,0.208622,0.391306,0.575551,0.766886,0.888568,0.915392,0.914523,0.802287,0.835279,0.859681,0.866441,0.779781,0.635715,0.474069,0.313419,0.142235,-0.052163,-0.21753,-0.381973,-0.523143,-0.438794,-0.481849,-0.559579,-0.6264,-0.687483,-0.751477,-0.655262,-0.605616,-0.54347,-0.453967,-0.365201,-0.315595,-0.29463,-0.315182,-0.370269,-0.449556,-0.518136,-0.598723,-0.673762,-0.684156,-0.637235,-0.539864,-0.44312,-0.351719,-0.253953,-0.201791,-0.271146,2
-0.329207,-0.301963,-0.235014,-0.080149,0.091008,0.259779,0.431979,0.590063,0.748865,0.845647,0.896763,0.883546,0.786677,0.662644,0.530581,0.386331,0.233835,0.069538,-0.105702,-0.233463,-0.377274,-0.385447,-0.371199,-0.2562,-0.108138,0.063025,0.233054,0.406847,0.572589,0.765781,0.841365,0.798697,0.819014,0.86191,0.9063,0.882849,0.864995,0.801932,0.654862,0.531548,0.338338,0.168593,0.010751,-0.151987,-0.306711,-0.41131,-0.390595,-0.414569,-0.468842,-0.508745,-0.527939,-0.603803,-0.622423,-0.656881,-0.64869,-0.613305,-0.561016,-0.52386,-0.481097,-0.44486,-0.454357,-0.486246,-0.53527,-0.571838,-0.609091,-0.612524,-0.637098,-0.61188,-0.573896,-0.513659,-0.452735,-0.39364,-0.367082,1
-0.427697,-0.44177,-0.281277,-0.103249,0.028357,0.195062,0.34406,0.495061,0.633285,0.78283,0.844192,0.837126,0.82964,0.748566,0.596603,0.47025,0.327501,0.211518,0.084949,-0.07827,-0.204873,-0.294236,-0.294688,-0.251961,-0.099005,0.084958,0.274986,0.461039,0.659298,0.86795,0.918622,0.795072,0.855072,0.784544,0.799357,0.788957,0.80517,0.785631,0.662004,0.517905,0.372356,0.192413,0.032089,-0.125086,-0.257287,-0.403529,-0.377627,-0.419748,-0.494281,-0.560904,-0.636997,-0.700746,-0.726489,-0.712224,-0.658875,-0.623371,-0.556764,-0.500899,-0.453759,-0.449696,-0.47153,-0.545401,-0.601698,-0.662393,-0.721627,-0.723038,-0.711373,-0.627486,-0.537499,-0.453609,-0.370469,-0.285484,-0.239507,1
-0.459734,-0.41991,-0.300399,-0.139694,0.035509,0.203662,0.360802,0.516167,0.703279,0.827707,0.888751,0.877674,0.810268,0.705386,0.571398,0.425566,0.26674,0.088071,-0.085474,-0.258127,-0.402754,-0.400861,-0.399371,-0.243545,-0.117001,0.05003,0.224935,0.400647,0.581607,0.763628,0.947168,0.896468,0.905699,0.840315,0.854509,0.857944,0.872676,0.809525,0.660246,0.50412,0.342246,0.176554,0.00322,-0.182259,-0.288062,-0.389601,-0.436017,-0.460262,-0.489966,-0.55517,-0.614009,-0.663155,-0.665589,-0.598674,-0.555819,-0.506348,-0.514743,-0.474344,-0.426407,-0.382988,-0.389163,-0.417898,-0.45419,-0.529304,-0.576123,-0.617318,-0.645268,-0.623697,-0.568272,-0.501636,-0.42971,-0.384897,-0.404755,1
-0.403059,-0.423642,-0.297212,-0.126449,0.058256,0.237755,0.401267,0.556178,0.699296,0.818232,0.867381,0.890478,0.881066,0.77761,0.604492,0.465544,0.314063,0.139273,-0.034458,-0.217073,-0.381435,-0.45296,-0.418726,-0.28103,-0.198151,-0.033673,0.148348,0.330132,0.513577,0.688416,0.816348,0.928776,0.850152,0.844554,0.845826,0.849313,0.847445,0.785683,0.670899,0.516108,0.349151,0.188656,0.051496,-0.123776,-0.29631,-0.404694,-0.415342,-0.462896,-0.532434,-0.608793,-0.694779,-0.71955,-0.715908,-0.655309,-0.555827,-0.482608,-0.41824,-0.385144,-0.332865,-0.321309,-0.341419,-0.414737,-0.486682,-0.548241,-0.610279,-0.655133,-0.658627,-0.651847,-0.579268,-0.491559,-0.423976,-0.360867,-0.319485,1
-0.474002,-0.403317,-0.331407,-0.157739,0.03062,0.217374,0.386958,0.530204,0.707511,0.834395,0.871315,0.880089,0.835124,0.690507,0.552641,0.418833,0.258467,0.089433,-0.084284,-0.245244,-0.376672,-0.40702,-0.449448,-0.299564,-0.134523,0.048955,0.232137,0.419857,0.603212,0.779502,0.908956,0.920708,0.833977,0.846899,0.846268,0.865525,0.859579,0.775726,0.641571,0.478328,0.326582,0.137162,0.006948,-0.166165,-0.321915,-0.441668,-0.393955,-0.431517,-0.49237,-0.568548,-0.655432,-0.713365,-0.726468,-0.672816,-0.579796,-0.496591,-0.429442,-0.394297,-0.356777,-0.331455,-0.34984,-0.3893,-0.439002,-0.520428,-0.586125,-0.654461,-0.666712,-0.644887,-0.573306,-0.493438,-0.388621,-0.325771,-0.267676,1
-0.486077,-0.462654,-0.313754,-0.165568,0.027584,0.207018,0.37468,0.537957,0.730672,0.800084,0.792589,0.84895,0.760093,0.671889,0.505871,0.329295,0.145077,-0.038423,-0.216442,-0.343727,-0.435297,-0.428676,-0.333269,-0.211584,-0.017389,0.178102,0.379288,0.574701,0.768182,0.936893,0.962751,0.873364,0.774248,0.764288,0.789911,0.813005,0.868427,0.798844,0.662352,0.512124,0.31909,0.16705,-0.00099,-0.161904,-0.329458,-0.441837,-0.379231,-0.407659,-0.457322,-0.526769,-0.5954,-0.621246,-0.612196,-0.677954,-0.659922,-0.548371,-0.480575,-0.42122,-0.370998,-0.365914,-0.398941,-0.461382,-0.528863,-0.614509,-0.672284,-0.725148,-0.65492,-0.584477,-0.497231,-0.408524,-0.308925,-0.267983,-0.239361,1
