@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute target {1,2,3,4,5,6,7}

@data
0.036898,-0.086996,-0.1978,-0.295081,-0.378416,-0.447464,-0.503236,-0.548723,-0.585148,-0.612835,-0.632706,-0.648496,-0.663024,-0.676401,-0.688774,-0.700053,-0.709277,-0.715823,-0.719357,-0.718884,-0.707566,-0.684109,-0.646388,-0.59403,-0.530675,-0.459824,-0.383621,-0.304365,-0.229235,-0.159766,-0.0965,-0.038834,0.011693,0.0555,0.089999,0.11339,0.123438,0.122433,0.111299,0.09183,0.066113,0.044984,0.02337,0.012156,0.00155,-0.001253,-0.00028,0.007763,0.026337,0.054871,0.085639,0.116743,0.145094,0.165224,0.175773,0.180522,0.180212,0.176275,0.174993,0.172536,0.166075,0.153069,0.132335,0.1033,0.069835,0.036794,0.005949,-0.017656,-0.029647,-0.031183,-0.023153,-0.012442,0.008863,0.029534,0.055342,0.076053,0.09497,0.107059,0.106354,0.090947,0.062143,0.020791,-0.03215,-0.090475,-0.153774,-0.221574,-0.29317,-0.367457,-0.444375,-0.518551,-0.586214,-0.644012,-0.687538,-0.716992,-0.733951,-0.741707,-0.738986,-0.729753,-0.718278,-0.705083,-0.691438,-0.677083,-0.662296,-0.646637,-0.625478,-0.595586,-0.55699,-0.508284,-0.447344,-0.373053,-0.28561,-0.18543,-0.072914,0.050742,0.181852,6
0.178939,0.057737,-0.050015,-0.143369,-0.22199,-0.285629,-0.33772,-0.378891,-0.412539,-0.439999,-0.460391,-0.477985,-0.498721,-0.527068,-0.558253,-0.58904,-0.618877,-0.647195,-0.674406,-0.699386,-0.712888,-0.713338,-0.699736,-0.676971,-0.647748,-0.611324,-0.571204,-0.518778,-0.456929,-0.391168,-0.327882,-0.273881,-0.230546,-0.198287,-0.17756,-0.167848,-0.167009,-0.162917,-0.151983,-0.134898,-0.122172,-0.112162,-0.101253,-0.090691,-0.079728,-0.062284,-0.042408,-0.015371,0.019789,0.05908,0.100104,0.142494,0.180545,0.21894,0.259282,0.288034,0.302175,0.309949,0.312222,0.30526,0.289456,0.268934,0.24405,0.214682,0.180593,0.145035,0.107316,0.055731,-0.009167,-0.079165,-0.138987,-0.186017,-0.220881,-0.241983,-0.248893,-0.248085,-0.235752,-0.221448,-0.208545,-0.195153,-0.189589,-0.19572,-0.213363,-0.245636,-0.291799,-0.341904,-0.393043,-0.451333,-0.514263,-0.571879,-0.627768,-0.676652,-0.715917,-0.742066,-0.753276,-0.753334,-0.740125,-0.713879,-0.674018,-0.626735,-0.577858,-0.528708,-0.483801,-0.444326,-0.404935,-0.36554,-0.326511,-0.283617,-0.234679,-0.178527,-0.113784,-0.037782,0.052476,0.156572,0.272444,7
0.048075,-0.079405,-0.19467,-0.297213,-0.386588,-0.462425,-0.524393,-0.573139,-0.612034,-0.642257,-0.663481,-0.675905,-0.684541,-0.692354,-0.699503,-0.705538,-0.710092,-0.712616,-0.712383,-0.709354,-0.703807,-0.691822,-0.668167,-0.630407,-0.581261,-0.521482,-0.453804,-0.381037,-0.305326,-0.23021,-0.161232,-0.098135,-0.041859,0.008036,0.051322,0.087453,0.109959,0.119418,0.117879,0.106187,0.085758,0.056233,0.034257,0.015635,0.000984,-0.007424,-0.014502,-0.012887,-0.008716,0.005324,0.030542,0.062963,0.096549,0.128196,0.152655,0.168435,0.176547,0.179577,0.178219,0.175378,0.173479,0.166364,0.154416,0.134282,0.106682,0.072664,0.042652,0.014384,-0.008107,-0.018458,-0.018083,-0.006428,0.004959,0.022875,0.046096,0.066889,0.089406,0.105313,0.117355,0.116876,0.101984,0.07331,0.031718,-0.022242,-0.082507,-0.147443,-0.215889,-0.288029,-0.362555,-0.438805,-0.513719,-0.580879,-0.636617,-0.677892,-0.705883,-0.720966,-0.727642,-0.7235,-0.71113,-0.696514,-0.680746,-0.664129,-0.646831,-0.628601,-0.608341,-0.580628,-0.544711,-0.499938,-0.443462,-0.374263,-0.291597,-0.196161,-0.087784,0.033025,0.16174,6
0.21841,0.094049,-0.015924,-0.111473,-0.192124,-0.257373,-0.311697,-0.356074,-0.394435,-0.426396,-0.453439,-0.480473,-0.507445,-0.538033,-0.576099,-0.614786,-0.651695,-0.686903,-0.71811,-0.737419,-0.743621,-0.734227,-0.712532,-0.675829,-0.628049,-0.571325,-0.512245,-0.450998,-0.389076,-0.331877,-0.283173,-0.245166,-0.217916,-0.195145,-0.172978,-0.151738,-0.128235,-0.112127,-0.102058,-0.098321,-0.099366,-0.100193,-0.101193,-0.093016,-0.078598,-0.06362,-0.038806,-0.006575,0.025182,0.057997,0.091602,0.123633,0.157614,0.189389,0.212973,0.220418,0.213545,0.200318,0.191991,0.192148,0.19561,0.197988,0.194865,0.179178,0.146571,0.100913,0.039934,-0.022818,-0.084504,-0.136279,-0.175711,-0.20285,-0.216682,-0.22625,-0.228281,-0.217699,-0.205139,-0.192625,-0.175543,-0.165567,-0.165787,-0.179953,-0.209385,-0.253511,-0.305751,-0.356536,-0.405958,-0.454673,-0.505507,-0.562961,-0.623801,-0.679693,-0.72462,-0.754077,-0.767488,-0.768672,-0.754374,-0.727246,-0.686907,-0.642048,-0.595502,-0.550714,-0.512545,-0.475741,-0.438524,-0.401235,-0.36313,-0.319718,-0.270106,-0.212803,-0.145586,-0.064713,0.030736,0.140496,0.262925,7
0.055878,-0.008906,-0.056385,-0.086586,-0.100438,-0.101788,-0.092875,-0.083791,-0.074556,-0.065117,-0.055587,-0.04584,-0.040618,-0.046044,-0.053995,-0.062396,-0.071822,-0.082897,-0.095663,-0.111057,-0.130182,-0.143973,-0.15169,-0.154049,-0.151195,-0.143963,-0.131977,-0.11608,-0.099217,-0.08576,-0.083676,-0.095586,-0.121134,-0.160784,-0.212454,-0.270137,-0.320997,-0.354998,-0.372531,-0.388387,-0.40445,-0.420752,-0.436191,-0.442773,-0.434197,-0.415779,-0.39527,-0.368137,-0.32885,-0.273854,-0.202255,-0.124072,-0.052912,-0.001024,0.030407,0.051635,0.066243,0.075223,0.078631,0.074675,0.064866,0.050985,0.032656,0.010096,-0.01814,-0.054068,-0.107253,-0.175437,-0.251641,-0.313006,-0.357264,-0.384763,-0.396069,-0.399598,-0.401189,-0.395991,-0.375831,-0.345545,-0.310993,-0.275615,-0.240506,-0.210969,-0.186697,-0.160551,-0.135218,-0.120263,-0.119728,-0.133895,-0.160071,-0.19179,-0.222706,-0.25146,-0.277584,-0.296958,-0.304342,-0.298833,-0.280569,-0.250726,-0.21524,-0.181903,-0.150546,-0.119531,-0.09587,-0.082367,-0.068726,-0.055133,-0.041658,-0.028418,-0.015221,-0.002228,0.010728,0.02881,0.058521,0.102297,0.162484,4
0.067971,-0.052919,-0.161341,-0.256237,-0.337239,-0.404057,-0.457742,-0.502621,-0.53727,-0.563288,-0.581683,-0.59771,-0.613091,-0.627257,-0.640302,-0.652348,-0.662434,-0.669525,-0.674205,-0.669711,-0.653381,-0.624075,-0.579762,-0.521011,-0.453045,-0.378791,-0.30044,-0.225011,-0.154152,-0.088645,-0.028931,0.024805,0.072029,0.108474,0.132033,0.140947,0.135899,0.122158,0.098688,0.074671,0.044003,0.023596,0.00352,-0.007201,-0.015258,-0.016781,-0.007391,0.012171,0.042848,0.076862,0.11187,0.14266,0.164619,0.177387,0.183192,0.184441,0.181737,0.180716,0.178153,0.171363,0.158059,0.136623,0.106921,0.074163,0.043786,0.015678,-0.00485,-0.014936,-0.015124,-0.012235,0.001084,0.012994,0.034838,0.056047,0.077343,0.094645,0.103421,0.099962,0.083087,0.053012,0.0096,-0.042299,-0.100233,-0.162635,-0.230405,-0.302609,-0.379019,-0.457593,-0.533626,-0.604268,-0.666039,-0.715098,-0.749934,-0.771786,-0.78407,-0.785139,-0.780059,-0.77276,-0.762764,-0.751561,-0.740029,-0.727757,-0.714808,-0.701279,-0.679219,-0.6483,-0.608854,-0.557329,-0.49308,-0.415416,-0.324443,-0.221295,-0.105704,0.02098,0.155676,6
0.050101,-0.066381,-0.179592,-0.28866,-0.393608,-0.491724,-0.58167,-0.665473,-0.738963,-0.801174,-0.851582,-0.890031,-0.915728,-0.928978,-0.928965,-0.916983,-0.893816,-0.864919,-0.825171,-0.775543,-0.72095,-0.665755,-0.610989,-0.557057,-0.50483,-0.455125,-0.40873,-0.369347,-0.336605,-0.311066,-0.293582,-0.275977,-0.256605,-0.230307,-0.195648,-0.155652,-0.111549,-0.06123,-0.008698,0.045051,0.097648,0.145833,0.187414,0.22512,0.262252,0.300166,0.33956,0.378163,0.407384,0.426578,0.439525,0.450671,0.460845,0.469958,0.476864,0.481348,0.483167,0.482544,0.47872,0.471573,0.466775,0.465077,0.467112,0.466486,0.46215,0.455297,0.445635,0.433918,0.419648,0.403136,0.385374,0.364935,0.340439,0.309474,0.267597,0.213014,0.146664,0.071771,-0.00323,-0.076672,-0.147694,-0.217069,-0.284167,-0.347721,-0.406633,-0.458481,-0.500143,-0.531721,-0.554197,-0.574788,-0.600537,-0.626238,-0.65161,-0.675982,-0.699175,-0.720123,-0.73849,-0.754997,-0.770086,-0.784085,-0.794805,-0.797934,-0.790552,-0.773103,-0.745168,-0.704933,-0.653169,-0.590199,-0.516308,-0.43169,-0.337247,-0.231953,-0.117239,0.004659,0.13356,1
0.093036,0.039695,0.004181,-0.015709,-0.022923,-0.023097,-0.02337,-0.023416,-0.023096,-0.022526,-0.021706,-0.02461,-0.036708,-0.050626,-0.065327,-0.080386,-0.096355,-0.113948,-0.134124,-0.157264,-0.17289,-0.183727,-0.189951,-0.191817,-0.189284,-0.183004,-0.17392,-0.16236,-0.153803,-0.154695,-0.169591,-0.198215,-0.240099,-0.293122,-0.356859,-0.417152,-0.462524,-0.490627,-0.502077,-0.503159,-0.504763,-0.506639,-0.508636,-0.505576,-0.490358,-0.459239,-0.42257,-0.383596,-0.333378,-0.269657,-0.20395,-0.140174,-0.07845,-0.032971,-0.006789,0.001292,0.004763,0.00457,0.004308,0.005205,0.003883,-0.000471,-0.008926,-0.021919,-0.037116,-0.063154,-0.104731,-0.162337,-0.232948,-0.301619,-0.352602,-0.386061,-0.402088,-0.405812,-0.404379,-0.401542,-0.387017,-0.357666,-0.322441,-0.284295,-0.24603,-0.210183,-0.185396,-0.159456,-0.134945,-0.113125,-0.106929,-0.116479,-0.139854,-0.172022,-0.204599,-0.236379,-0.266319,-0.285785,-0.293029,-0.288107,-0.269292,-0.238389,-0.196675,-0.152383,-0.110022,-0.069059,-0.037778,-0.013652,0.010453,0.034189,0.05434,0.072582,0.090332,0.107096,0.123182,0.141522,0.170266,0.21102,0.266296,4
-0.010554,-0.081476,-0.135784,-0.173511,-0.194614,-0.201523,-0.195653,-0.179864,-0.163638,-0.147319,-0.130832,-0.114301,-0.100617,-0.096042,-0.091541,-0.087738,-0.084971,-0.083281,-0.083518,-0.086042,-0.091086,-0.100271,-0.116284,-0.134023,-0.149287,-0.161525,-0.170288,-0.176167,-0.179265,-0.180002,-0.178019,-0.174995,-0.174728,-0.184043,-0.20645,-0.240487,-0.284375,-0.334812,-0.382569,-0.423101,-0.455175,-0.471243,-0.471323,-0.463378,-0.455773,-0.448446,-0.432086,-0.402909,-0.369668,-0.334224,-0.28838,-0.232129,-0.159594,-0.081309,-0.005326,0.054079,0.101627,0.144099,0.178583,0.199244,0.202182,0.186682,0.155736,0.116004,0.070948,0.021897,-0.029597,-0.082053,-0.134561,-0.17811,-0.214219,-0.250468,-0.286634,-0.314544,-0.326003,-0.321222,-0.309247,-0.294057,-0.26689,-0.226072,-0.180147,-0.135598,-0.103914,-0.088105,-0.087071,-0.087938,-0.095901,-0.117419,-0.149361,-0.185608,-0.222235,-0.256612,-0.287851,-0.309625,-0.31939,-0.316501,-0.30196,-0.276665,-0.240726,-0.206653,-0.174171,-0.142095,-0.118103,-0.102841,-0.087582,-0.072127,-0.056698,-0.04142,-0.025991,-0.010799,0.004436,0.026324,0.06008,0.107853,0.170693,4
0.180194,0.064411,-0.036979,-0.123495,-0.195161,-0.254473,-0.303323,-0.34455,-0.379091,-0.407362,-0.433314,-0.458603,-0.490026,-0.528189,-0.565156,-0.600689,-0.634349,-0.666813,-0.691286,-0.701917,-0.698099,-0.679581,-0.654983,-0.621118,-0.581025,-0.537672,-0.484584,-0.424729,-0.366713,-0.31721,-0.277115,-0.247144,-0.226807,-0.215232,-0.203448,-0.189379,-0.170344,-0.156746,-0.149338,-0.147748,-0.148069,-0.148485,-0.147634,-0.136025,-0.119608,-0.101932,-0.073003,-0.03732,-0.003168,0.031769,0.065911,0.099364,0.135297,0.169999,0.195336,0.20676,0.202559,0.192724,0.185529,0.184664,0.184146,0.180933,0.173438,0.160178,0.131905,0.089795,0.034181,-0.022936,-0.07929,-0.130325,-0.168532,-0.193604,-0.206834,-0.216433,-0.216242,-0.202936,-0.189413,-0.175935,-0.160964,-0.154466,-0.160155,-0.180106,-0.213415,-0.259735,-0.310333,-0.360544,-0.407649,-0.45738,-0.510482,-0.563382,-0.618292,-0.6682,-0.710026,-0.739969,-0.755712,-0.757817,-0.747062,-0.724484,-0.687987,-0.641761,-0.593216,-0.544767,-0.501768,-0.462583,-0.423929,-0.385763,-0.345585,-0.299195,-0.246547,-0.185345,-0.111105,-0.022948,0.078276,0.191858,0.31572,7
0.119802,0.001791,-0.10371,-0.195506,-0.27318,-0.33767,-0.391025,-0.435088,-0.469451,-0.496209,-0.518694,-0.540422,-0.561591,-0.582027,-0.601534,-0.619068,-0.634773,-0.647883,-0.658524,-0.659977,-0.648777,-0.622013,-0.582008,-0.529925,-0.468884,-0.402362,-0.332114,-0.261125,-0.196322,-0.136701,-0.082984,-0.035837,0.004731,0.0386,0.059338,0.066949,0.062746,0.047668,0.022713,-0.008857,-0.04349,-0.067244,-0.089864,-0.105161,-0.113009,-0.122107,-0.119993,-0.11765,-0.105373,-0.088611,-0.06952,-0.050865,-0.035986,-0.023268,-0.016064,-0.014437,-0.017455,-0.022313,-0.023998,-0.022476,-0.019106,-0.01846,-0.022903,-0.033721,-0.04759,-0.064555,-0.081805,-0.094653,-0.1039,-0.109629,-0.105312,-0.101155,-0.087625,-0.070835,-0.050639,-0.018704,0.01078,0.043517,0.067791,0.082744,0.084335,0.070899,0.044748,0.004211,-0.045324,-0.100819,-0.160971,-0.226113,-0.294695,-0.366175,-0.439856,-0.509772,-0.572651,-0.626514,-0.66557,-0.688275,-0.69624,-0.693436,-0.680408,-0.658163,-0.633454,-0.60745,-0.580751,-0.553461,-0.525511,-0.496596,-0.464645,-0.424938,-0.375383,-0.316546,-0.245791,-0.161718,-0.064258,0.046895,0.168882,6
0.047188,-0.074681,-0.183239,-0.278275,-0.359387,-0.426329,-0.480353,-0.524537,-0.55913,-0.585084,-0.60292,-0.618182,-0.632812,-0.646234,-0.659131,-0.670312,-0.679431,-0.685633,-0.689244,-0.689257,-0.67816,-0.652282,-0.61178,-0.559776,-0.497198,-0.427527,-0.353153,-0.276106,-0.203852,-0.137633,-0.077227,-0.022612,0.025427,0.066719,0.095023,0.10954,0.110388,0.100748,0.082369,0.056076,0.029401,0.007348,-0.012912,-0.02354,-0.034479,-0.036399,-0.035223,-0.024934,-0.005522,0.024187,0.055848,0.085428,0.112767,0.132013,0.142332,0.145904,0.144202,0.139116,0.136797,0.134384,0.127349,0.114167,0.09335,0.064562,0.037504,0.013109,-0.008351,-0.025166,-0.031901,-0.028491,-0.021403,-0.009781,0.01049,0.030493,0.055727,0.074258,0.092663,0.101642,0.099551,0.083545,0.054562,0.013116,-0.040233,-0.098479,-0.161398,-0.228666,-0.298645,-0.372004,-0.447615,-0.521578,-0.588877,-0.646935,-0.691386,-0.721592,-0.741276,-0.751113,-0.750126,-0.740063,-0.727752,-0.713422,-0.698556,-0.683445,-0.668017,-0.651342,-0.6281,-0.595792,-0.555527,-0.504493,-0.441126,-0.364664,-0.275381,-0.173609,-0.059746,0.064954,0.197353,6
0.122998,-0.001705,-0.112453,-0.20893,-0.290773,-0.357723,-0.410653,-0.452079,-0.484167,-0.509717,-0.528818,-0.542189,-0.555089,-0.575593,-0.602616,-0.629148,-0.654718,-0.678763,-0.700564,-0.720527,-0.732984,-0.732548,-0.717774,-0.69185,-0.659564,-0.619695,-0.576473,-0.524368,-0.463406,-0.394928,-0.329179,-0.273095,-0.227622,-0.193002,-0.169329,-0.1566,-0.153418,-0.147358,-0.136918,-0.119133,-0.101095,-0.088362,-0.076095,-0.063992,-0.051789,-0.036406,-0.01521,0.006111,0.036552,0.073412,0.110887,0.14958,0.185976,0.220612,0.257642,0.292013,0.310643,0.314382,0.313184,0.306691,0.293376,0.27649,0.255456,0.230001,0.199823,0.167179,0.130355,0.079667,0.016521,-0.049476,-0.109291,-0.156813,-0.191275,-0.211482,-0.217381,-0.212344,-0.202231,-0.185392,-0.17163,-0.162316,-0.158887,-0.170712,-0.194427,-0.231677,-0.282666,-0.344478,-0.403617,-0.458425,-0.515641,-0.579128,-0.638528,-0.689756,-0.726715,-0.7491,-0.756681,-0.752239,-0.735482,-0.70443,-0.660085,-0.612224,-0.563221,-0.521501,-0.485377,-0.449256,-0.413225,-0.377292,-0.338614,-0.29387,-0.243014,-0.18217,-0.109639,-0.022348,0.07821,0.192139,0.315074,7
0.233011,0.115357,0.010583,-0.079699,-0.154653,-0.218468,-0.272029,-0.318813,-0.35907,-0.394093,-0.428926,-0.463905,-0.501606,-0.543239,-0.584172,-0.624032,-0.662021,-0.697515,-0.723726,-0.737488,-0.73664,-0.722525,-0.695322,-0.657586,-0.609982,-0.557719,-0.501842,-0.44009,-0.380017,-0.328797,-0.287529,-0.256671,-0.235096,-0.214119,-0.194143,-0.172017,-0.157698,-0.150203,-0.149177,-0.153277,-0.157318,-0.161483,-0.156616,-0.142156,-0.123452,-0.103655,-0.07346,-0.037224,-0.005582,0.027348,0.059543,0.092314,0.125712,0.156293,0.174333,0.176698,0.167271,0.158162,0.155404,0.15814,0.160906,0.159802,0.152258,0.128208,0.087576,0.03817,-0.015566,-0.068824,-0.120681,-0.163833,-0.194753,-0.212837,-0.227357,-0.237889,-0.239526,-0.229432,-0.217593,-0.204407,-0.188057,-0.179104,-0.179676,-0.192669,-0.220705,-0.262365,-0.308364,-0.353892,-0.399308,-0.451324,-0.506416,-0.561949,-0.618851,-0.669197,-0.708963,-0.733235,-0.742103,-0.741949,-0.726377,-0.697739,-0.656203,-0.609235,-0.560463,-0.512598,-0.470991,-0.432518,-0.393964,-0.355087,-0.315946,-0.272301,-0.223065,-0.166516,-0.100629,-0.022904,0.06936,0.175826,0.295523,7
-0.193088,-0.264852,-0.324239,-0.372671,-0.408806,-0.434804,-0.451035,-0.471901,-0.492703,-0.51172,-0.534984,-0.562359,-0.59074,-0.616249,-0.638336,-0.658035,-0.675403,-0.690414,-0.702793,-0.711508,-0.715651,-0.714487,-0.70772,-0.693081,-0.666487,-0.628945,-0.588234,-0.546961,-0.505827,-0.464934,-0.423905,-0.383756,-0.344459,-0.305817,-0.271374,-0.238351,-0.203701,-0.159484,-0.110453,-0.058837,0.001048,0.069314,0.146724,0.23392,0.33148,0.429448,0.525285,0.618803,0.709224,0.795787,0.877744,0.954343,1.025182,1.087856,1.143397,1.191919,1.228418,1.252765,1.264792,1.264475,1.251409,1.22665,1.190233,1.142403,1.087457,1.027477,0.960526,0.888588,0.811519,0.730439,0.646225,0.559633,0.470985,0.381112,0.288393,0.20187,0.123625,0.052223,-0.016395,-0.076295,-0.131983,-0.184489,-0.235396,-0.285953,-0.341704,-0.402853,-0.463819,-0.524664,-0.584922,-0.643863,-0.694972,-0.735522,-0.765447,-0.78428,-0.791228,-0.78913,-0.780361,-0.767612,-0.75098,-0.731131,-0.708726,-0.68465,-0.659426,-0.632599,-0.603421,-0.577211,-0.554098,-0.532443,-0.507932,-0.486402,-0.456825,-0.417191,-0.366069,-0.302117,-0.227744,5
0.020452,-0.045334,-0.093757,-0.12481,-0.139466,-0.141313,-0.132123,-0.122402,-0.113475,-0.104399,-0.095342,-0.086049,-0.077512,-0.079221,-0.084791,-0.091027,-0.098175,-0.107045,-0.117799,-0.131161,-0.148373,-0.160058,-0.163478,-0.163024,-0.158521,-0.150529,-0.139144,-0.124662,-0.109323,-0.09416,-0.083823,-0.085725,-0.102084,-0.132591,-0.176625,-0.23168,-0.290962,-0.336496,-0.364965,-0.377088,-0.388377,-0.399949,-0.411364,-0.416495,-0.408706,-0.387678,-0.365577,-0.337746,-0.298026,-0.242861,-0.170612,-0.091971,-0.026964,0.019218,0.056441,0.088606,0.114816,0.13346,0.139828,0.128804,0.103696,0.073544,0.040556,0.003386,-0.03904,-0.084031,-0.133516,-0.19192,-0.250401,-0.308667,-0.35091,-0.376426,-0.385368,-0.383547,-0.37809,-0.369115,-0.344734,-0.309369,-0.269441,-0.228507,-0.190826,-0.164382,-0.136884,-0.110106,-0.093967,-0.092506,-0.104723,-0.128912,-0.158139,-0.186236,-0.211603,-0.235533,-0.257978,-0.270673,-0.270167,-0.256874,-0.232761,-0.200098,-0.170028,-0.141746,-0.114065,-0.090311,-0.077822,-0.073942,-0.069619,-0.065467,-0.061147,-0.056564,-0.052144,-0.047884,-0.04119,-0.022994,0.008436,0.057079,0.122021,4
0.044247,-0.081915,-0.200251,-0.311007,-0.411759,-0.500821,-0.577775,-0.642101,-0.693556,-0.731582,-0.756528,-0.767631,-0.766307,-0.754211,-0.729157,-0.698518,-0.659644,-0.617721,-0.577465,-0.536413,-0.494909,-0.454111,-0.414738,-0.376902,-0.341312,-0.313742,-0.294225,-0.283664,-0.272792,-0.25856,-0.234803,-0.202744,-0.166755,-0.124737,-0.079573,-0.032241,0.016234,0.064704,0.109582,0.148428,0.180257,0.210508,0.241268,0.274564,0.308025,0.334428,0.352224,0.366963,0.380121,0.391516,0.401022,0.408471,0.413918,0.417011,0.417156,0.414915,0.409125,0.405985,0.406907,0.410158,0.409836,0.406133,0.400686,0.392656,0.382565,0.369831,0.355015,0.339209,0.323979,0.306689,0.285431,0.254038,0.211586,0.156231,0.089715,0.021399,-0.045363,-0.110396,-0.172674,-0.231804,-0.288095,-0.340909,-0.389816,-0.433713,-0.471407,-0.500219,-0.518698,-0.533779,-0.549893,-0.574564,-0.605029,-0.635631,-0.667437,-0.699752,-0.733147,-0.766542,-0.79736,-0.826386,-0.85262,-0.872337,-0.883063,-0.882407,-0.869972,-0.844481,-0.807153,-0.75892,-0.699506,-0.628631,-0.547162,-0.455712,-0.354039,-0.242582,-0.122124,0.005786,0.13805,1
-0.027193,-0.156223,-0.279078,-0.392219,-0.489552,-0.570925,-0.638421,-0.692975,-0.73917,-0.784598,-0.817366,-0.835966,-0.840106,-0.83871,-0.829765,-0.817554,-0.798816,-0.76893,-0.726648,-0.672488,-0.606821,-0.542391,-0.47782,-0.414407,-0.345102,-0.274383,-0.210151,-0.157753,-0.118104,-0.088857,-0.061736,-0.036489,-0.013245,0.00565,0.020078,0.031989,0.045547,0.06158,0.081164,0.11043,0.13395,0.156914,0.181159,0.214905,0.250302,0.288913,0.329691,0.362106,0.382051,0.389785,0.384715,0.376905,0.367477,0.357204,0.337177,0.309251,0.280455,0.251088,0.229254,0.216615,0.211689,0.215113,0.227418,0.249717,0.275802,0.300453,0.314724,0.32696,0.339202,0.349976,0.355877,0.34971,0.331802,0.302475,0.261198,0.206506,0.14571,0.085476,0.025809,-0.032577,-0.081361,-0.124842,-0.165821,-0.206658,-0.245364,-0.28001,-0.305518,-0.321521,-0.336224,-0.358517,-0.39158,-0.428904,-0.469518,-0.514015,-0.561067,-0.605694,-0.63927,-0.669447,-0.699846,-0.7257,-0.74169,-0.753965,-0.761275,-0.757161,-0.743443,-0.718042,-0.686234,-0.644165,-0.588322,-0.517301,-0.439409,-0.350537,-0.247756,-0.130171,-0.002316,2
0.000219,-0.125745,-0.239279,-0.339258,-0.425969,-0.498356,-0.556806,-0.602729,-0.639689,-0.66724,-0.685755,-0.694792,-0.700157,-0.704573,-0.70874,-0.711459,-0.712311,-0.711177,-0.707702,-0.701627,-0.692668,-0.679969,-0.661978,-0.629702,-0.586369,-0.533223,-0.472228,-0.404102,-0.331936,-0.258645,-0.186477,-0.120765,-0.061836,-0.010726,0.032744,0.06836,0.096169,0.112082,0.119267,0.115888,0.102845,0.080392,0.052573,0.035264,0.019407,0.01095,0.001755,-0.00434,0.000062,0.006377,0.022525,0.048397,0.082424,0.113664,0.142847,0.164512,0.178137,0.183142,0.182293,0.176971,0.169544,0.162879,0.152343,0.136413,0.11439,0.087409,0.059307,0.033496,0.010134,-0.009671,-0.019235,-0.017814,-0.004487,0.008277,0.027587,0.043167,0.061433,0.079673,0.086025,0.088206,0.077787,0.054507,0.018224,-0.029633,-0.088592,-0.152356,-0.219237,-0.287717,-0.35775,-0.428728,-0.499405,-0.566333,-0.622545,-0.66655,-0.697388,-0.717277,-0.729572,-0.731779,-0.723873,-0.706007,-0.685811,-0.664727,-0.642742,-0.619601,-0.592923,-0.558754,-0.515412,-0.46418,-0.400919,-0.325073,-0.23652,-0.135744,-0.022778,0.10016,0.228974,6
