@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute target {1,2,3}

@data
-2.438847,0.242699,3.736618,4.8879,4.744998,2.407134,-1.193916,-2.285081,-0.17879,3.289014,4.769919,4.677894,4.731691,1.49084,-1.407145,-0.983123,-2.919109,-5.194861,-3.615663,-1.501902,-2.786218,-4.630827,-4.229407,-1.613819,2
-2.387922,0.698751,3.910669,4.800253,4.610423,1.788422,-1.895197,-2.364343,0.147369,3.725224,4.753757,4.577639,4.70978,1.355338,-1.487241,-1.291685,-3.441491,-5.214995,-2.642949,-0.924788,-2.784804,-4.82618,-4.320878,-1.49515,2
-2.201478,0.716924,3.930876,4.959037,4.726536,2.430359,-0.871544,-2.455354,-0.353212,3.392254,4.679167,4.583693,4.741757,1.649156,-1.441792,-1.821845,-3.520415,-4.721301,-3.528458,-1.520841,-2.477117,-4.216352,-4.196929,-2.48312,3
-2.646858,0.433583,3.982643,5.314053,4.82385,2.057663,-1.438503,-2.99393,-0.556659,3.063689,4.948185,4.97881,4.741761,1.269957,-1.797448,-1.527481,-3.043132,-4.523206,-2.70555,-1.47054,-2.665193,-4.219431,-3.932283,-2.093981,3
-1.857429,0.702572,3.853612,5.206576,4.418766,1.538205,-0.908102,-1.835882,-0.260564,3.275039,4.905462,4.638661,4.791658,2.114934,-1.111527,-2.082452,-3.633344,-4.821484,-3.152246,-1.736705,-2.902997,-4.282587,-4.389158,-2.471009,2
-1.399985,0.890679,3.693636,4.719279,3.775334,1.29714,-1.458696,-1.518283,1.217219,4.277789,4.865719,4.623464,4.773731,1.831082,-0.912058,-2.322506,-3.703086,-4.700305,-3.647721,-1.995545,-2.825422,-4.302504,-4.471223,-2.707737,2
-2.411193,0.736493,4.043232,4.899914,4.616077,1.569475,-1.741651,-2.093064,0.501593,3.744479,4.34819,4.534986,4.870188,1.44742,-1.51738,-1.035465,-3.138792,-5.198276,-3.505657,-1.638585,-3.306547,-4.875398,-3.649564,-1.200476,3
-2.663224,0.187359,3.854244,4.866604,4.926903,2.504589,-1.210714,-2.683681,-0.507739,3.172577,4.986896,4.487912,4.728355,1.912007,-1.593271,-1.489211,-3.495181,-4.729402,-2.963545,-1.207703,-2.675752,-4.254312,-4.128336,-2.025375,3
-2.446478,0.446989,3.870906,5.031254,5.01479,2.714547,-0.847306,-2.408142,-0.626018,2.906277,4.523593,4.535427,4.67882,1.615226,-1.381024,-1.151047,-3.155453,-5.098584,-3.290139,-1.519042,-3.17573,-4.67854,-3.951812,-1.608514,3
-2.059761,0.548188,3.560685,5.055967,4.474698,1.688939,-1.755113,-1.878289,0.756183,3.858743,4.796306,4.842751,4.694385,1.877371,-1.275784,-1.956065,-3.253996,-4.537903,-3.619372,-2.213277,-2.85068,-4.254679,-4.030286,-2.46901,2
-0.76431,1.023739,3.217067,4.353209,3.564703,1.366713,-1.038249,-0.903824,2.237398,4.216354,3.835888,4.21306,4.583436,3.105784,-0.244636,-2.149158,-3.892873,-5.267878,-3.93352,-2.146338,-3.050616,-4.5624,-4.745411,-3.018139,1
-1.419299,1.029114,3.54231,4.505569,3.830378,1.40212,-1.357801,-0.797809,1.715087,4.450746,4.595956,4.494217,4.745741,2.071937,-0.769748,-2.902252,-4.093848,-4.266907,-3.062092,-2.961293,-3.661155,-4.05131,-4.003207,-3.036453,1
-1.520445,0.954001,3.380032,4.381436,3.733155,1.265251,-1.471022,-0.86189,2.215944,4.674573,4.460407,4.358837,4.72912,2.077162,-0.970584,-2.314868,-3.813921,-4.931208,-3.226065,-2.040213,-3.200961,-4.36474,-4.53607,-2.977931,1
-1.706912,0.594405,3.290124,4.799838,4.065231,1.122501,-1.708007,-1.15397,1.340547,4.427747,4.816479,4.879409,4.795274,1.850741,-1.092293,-2.35922,-3.594007,-4.59452,-3.491758,-2.270781,-3.013077,-4.226026,-4.157306,-2.614417,1
-1.781966,0.789165,3.568456,4.531041,3.532881,0.912531,-1.874382,-1.071716,1.942532,4.768326,4.761092,4.38175,4.826326,1.98492,-1.04594,-1.625612,-3.113521,-4.904902,-3.902425,-2.505235,-3.320465,-4.61626,-3.979131,-2.257465,1
-1.486248,1.007234,3.547362,4.51892,3.545124,0.759832,-1.778645,-0.986252,1.710109,4.70741,4.781416,4.438423,5.019368,2.04496,-0.708451,-2.2257,-3.381559,-4.297038,-3.874094,-2.863117,-3.455742,-4.384675,-3.94514,-2.693497,1
-1.896602,0.804156,3.7713,4.942352,3.883672,1.138094,-1.732287,-1.339498,1.707113,4.422359,4.57357,4.650301,4.614536,1.823936,-1.260117,-2.251676,-3.708277,-4.656891,-3.38657,-2.008659,-2.993099,-4.276462,-4.141662,-2.67959,1
-2.032599,0.764436,3.717472,4.843241,4.207562,1.327295,-1.81449,-1.438053,1.50877,4.297101,4.489781,4.798528,4.751468,1.555824,-1.355955,-2.245421,-3.855187,-4.659066,-3.062936,-1.982468,-3.130393,-4.477416,-3.904283,-2.303213,2
-1.469451,0.578407,3.508113,4.512345,3.962425,1.024917,-1.673504,-0.980363,1.683585,4.542208,4.668425,4.661506,4.801519,1.896978,-0.899361,-2.181696,-3.463795,-4.680071,-3.727714,-2.265889,-3.176978,-4.63154,-4.178725,-2.51134,2
-1.674447,0.927826,3.613595,4.344935,3.201961,0.301689,-1.975708,-0.879321,2.411429,5.051992,4.446641,4.657528,4.858035,1.842017,-1.062756,-1.506876,-2.986356,-4.633494,-4.116491,-2.583074,-3.715497,-4.784777,-3.848183,-1.890669,2
-1.954149,0.800784,3.714876,4.941079,4.265028,1.808618,-1.265508,-1.548272,1.114259,4.125234,4.677977,4.36565,4.664409,1.767184,-1.178195,-2.44781,-3.963605,-4.58498,-3.095261,-1.814967,-3.150218,-4.31076,-4.242548,-2.688825,2
-2.01016,0.822324,3.899123,4.893892,3.707856,0.58221,-2.201189,-1.693011,1.305381,4.430688,4.777011,4.913479,4.903647,1.739953,-1.199863,-1.805203,-3.182195,-4.660231,-3.409186,-2.162472,-3.122336,-4.361693,-3.849653,-2.318374,2
-2.042865,0.395376,3.426454,4.887729,4.647525,1.961871,-1.55,-1.828845,0.747337,4.021199,4.797147,4.717974,4.774348,1.618192,-1.24997,-2.048598,-3.435528,-4.593576,-3.297446,-2.117714,-2.876903,-4.315936,-4.12309,-2.514681,2
-2.001427,0.659204,3.794063,4.868951,4.416488,1.914813,-1.39505,-1.963421,0.386245,3.707893,4.776088,4.651663,4.765524,1.795823,-1.174044,-2.412919,-4.210118,-4.636182,-2.835738,-1.357976,-2.127861,-3.854829,-4.662183,-3.105008,2
-2.56298,0.489602,3.811419,4.733619,4.381457,1.587715,-1.85289,-1.996969,0.629516,4.286893,4.64987,4.424885,4.944873,1.607464,-1.624376,-2.077891,-4.126109,-4.762261,-2.592923,-1.070562,-2.670604,-4.872198,-3.897271,-1.440277,2
-2.180261,0.580802,4.113253,4.722157,4.540159,2.491972,-0.871946,-2.364106,-0.154604,3.201375,4.562785,4.486848,4.752816,2.024415,-1.191673,-1.680358,-3.847189,-5.056135,-2.965786,-1.39396,-2.902849,-4.590985,-4.313609,-1.963122,2
-2.580467,0.498251,3.945837,4.83637,4.202649,0.777392,-2.539126,-1.874043,1.232264,4.657607,4.858955,4.705374,4.73949,1.150946,-1.663828,-1.793146,-3.48172,-4.695785,-2.607591,-1.544818,-2.846446,-4.57332,-3.793512,-1.611334,3
-2.755199,0.503504,3.815241,4.996241,5.012255,2.648551,-1.24361,-2.835912,-0.652166,3.351254,5.016086,4.713202,4.646914,1.250723,-1.989517,-1.684768,-3.047149,-4.569064,-3.018145,-1.512545,-2.521644,-3.994812,-3.965405,-2.164034,3
-0.982391,0.91364,2.778444,3.506925,2.893718,0.835463,-0.841807,0.492265,3.796073,5.486839,3.665978,3.425323,4.828709,2.721539,-0.506276,-2.053681,-2.823018,-4.816381,-4.738499,-2.901503,-2.907433,-4.540037,-4.8389,-3.394992,1
-1.071856,0.954809,3.060668,4.294453,3.205488,0.845823,-1.046632,0.044889,3.049673,4.576355,3.827692,4.330378,4.867292,2.484644,-0.538874,-2.648025,-4.231694,-4.826578,-3.267394,-2.332744,-3.202667,-4.504217,-4.695996,-3.175485,1
-1.83864,0.452851,3.096118,4.715782,3.549359,0.990334,-1.494342,-1.019722,2.306577,4.998344,4.445148,4.909939,4.921292,1.750824,-1.200635,-2.173523,-3.298111,-4.344268,-3.719,-3.099759,-3.095943,-4.06641,-4.009608,-2.776607,1
-1.57073,0.703175,3.484867,4.781212,4.096184,1.474389,-1.239319,-0.877833,1.717988,4.305297,4.581779,4.477064,4.507892,2.085456,-0.828528,-2.601679,-3.839138,-4.364194,-3.588728,-2.526848,-3.314826,-4.423086,-4.15921,-2.881185,1
-2.148683,0.4971,3.455714,4.989497,3.822182,1.080579,-1.739005,-1.521367,1.253437,4.317421,5.016353,4.939674,4.896911,1.727413,-1.328713,-2.376032,-3.5255,-4.556697,-3.203192,-1.840377,-2.761919,-4.116006,-4.130334,-2.748456,1
-1.768628,0.664581,3.366981,4.967289,3.995697,1.1892,-1.491708,-1.166165,1.690833,4.573216,4.831826,4.820451,4.445053,1.575584,-1.135207,-2.370532,-3.327539,-4.43833,-3.592141,-2.372087,-3.164194,-4.307594,-4.109584,-2.877003,2
-1.874674,0.73206,3.462988,4.864083,3.996994,1.049243,-1.750708,-1.265259,1.731897,4.692395,4.662629,5.088323,4.578174,1.296441,-1.326314,-2.419978,-3.677577,-4.365331,-3.496373,-2.381374,-3.248429,-4.287298,-3.712083,-2.349831,2
-1.809737,1.080329,3.854826,4.627049,3.28093,-0.31666,-2.48729,-1.462861,1.62115,4.820647,4.866944,4.509745,5.189116,2.02313,-1.080382,-1.915141,-3.372303,-4.630159,-3.520247,-2.00923,-2.449515,-4.330572,-4.291038,-2.198729,2
-1.94053,0.776481,3.709652,5.02244,4.272992,1.310161,-1.738169,-1.908541,0.430022,3.906274,4.991366,4.866328,4.902969,1.724961,-1.389715,-2.225186,-3.747097,-4.390826,-3.074459,-1.948124,-2.8518,-4.264252,-4.049013,-2.385936,2
-1.946976,0.888954,3.852229,5.009349,4.1954,1.36995,-1.710906,-2.315184,0.038656,3.464191,5.06591,4.911675,4.965363,1.864906,-1.185806,-1.790214,-3.535168,-4.637795,-3.063261,-2.171191,-3.690324,-4.38655,-3.509981,-1.683226,2
-2.038215,0.664143,3.827153,4.676093,4.119091,1.435996,-1.677409,-1.655952,0.857569,4.127809,4.860182,4.53412,4.888637,1.887663,-1.220837,-2.101058,-3.900207,-4.789338,-2.910744,-1.752641,-3.127491,-4.702602,-4.088124,-1.913838,2
-2.446029,0.840403,4.115542,4.739726,4.352733,0.631278,-2.61968,-1.715729,1.95604,4.549762,4.483593,3.878521,4.32875,2.07128,-1.598722,-1.938874,-4.2159,-4.661789,-2.650054,-0.614628,-2.447498,-4.58342,-4.464826,-1.990478,2
-2.347891,0.579318,3.88142,4.70314,4.722135,2.448338,-1.070152,-2.200622,-0.111015,3.555114,4.853983,4.646044,4.601035,1.159009,-1.655568,-1.467729,-3.76455,-4.981195,-2.548021,-1.165222,-3.288255,-4.782898,-4.017389,-1.749026,2
-2.366844,0.283942,3.713195,5.120147,4.703562,1.99093,-1.612885,-2.779953,-0.386704,3.179558,5.118703,4.9063,4.907596,1.607862,-1.522193,-1.827063,-3.526251,-4.666971,-2.658338,-1.484054,-2.978009,-4.404314,-3.636347,-1.681868,2
-1.225852,1.292496,3.698684,4.493556,3.805315,1.39027,-1.301431,-0.951101,1.686171,4.324715,4.456227,4.677171,4.805939,1.763092,-0.861188,-2.901384,-3.958674,-4.33694,-3.303881,-2.75408,-3.442045,-4.14831,-4.05724,-3.151508,1
-1.198063,0.566132,3.078994,4.620588,3.865062,1.529977,-1.068247,-0.926131,1.710941,3.997144,4.486045,4.270884,4.585127,2.727663,-0.174442,-2.314463,-4.149788,-5.024098,-3.130392,-1.936916,-3.14929,-4.878414,-4.778047,-2.710264,1
-1.385295,0.596622,3.237245,4.527587,3.492358,0.540613,-1.650599,-0.589174,2.27008,4.857239,4.543609,4.408526,5.067451,2.051349,-0.621872,-2.543739,-3.887864,-4.689345,-3.253115,-2.286868,-3.40746,-4.486387,-4.08928,-2.701681,1
-1.160303,0.586387,3.267258,4.415403,3.758996,1.464224,-1.0365,-0.710864,1.792798,4.378903,4.42473,4.323005,4.905388,2.35813,-0.400145,-2.534255,-4.032942,-4.920576,-3.460812,-2.484105,-3.493322,-4.658434,-4.10482,-2.678143,1
-1.783822,0.655,3.301287,4.539688,3.629153,0.770613,-2.18181,-1.273195,1.72626,4.846882,4.907429,4.654563,5.044202,1.849373,-1.114785,-1.945855,-3.401959,-4.779439,-3.49563,-1.962806,-3.01083,-4.343861,-4.06293,-2.567526,1
-1.466052,1.008783,3.615749,4.4903,3.330045,0.754207,-1.680008,-0.963294,1.62399,4.562641,4.870564,4.708898,5.022575,2.027692,-0.775904,-2.444788,-3.451525,-4.382296,-3.748407,-2.802585,-3.561329,-4.42377,-3.806862,-2.508623,1
-1.891489,0.32247,3.327535,4.942465,4.299817,1.486483,-1.789299,-1.74881,1.064471,4.333218,4.495373,4.915361,4.92398,1.748124,-1.194178,-1.645053,-3.011691,-4.670312,-3.595097,-2.332737,-2.905628,-4.407729,-4.205358,-2.461917,1
-1.651053,0.730103,3.613344,5.021867,4.242505,1.551129,-1.434517,-1.670904,0.862683,3.85101,4.863208,4.615954,4.63935,2.016168,-0.958919,-2.210577,-3.598507,-4.737756,-3.347918,-2.144941,-3.183879,-4.449837,-4.127258,-2.491255,2
-1.497398,0.653873,3.552124,4.616943,3.960624,1.359884,-1.484339,-1.319088,1.572935,4.484378,4.312176,4.199273,4.751774,2.453802,-0.701313,-1.96038,-3.67831,-4.901284,-3.69686,-1.785273,-2.994007,-4.530695,-4.646394,-2.722444,2
-1.755066,0.629992,3.498113,5.081695,4.191621,1.310351,-1.629922,-1.734239,0.691504,3.868776,5.042266,4.96821,4.636335,1.800896,-0.999179,-2.122681,-3.336682,-4.649783,-3.535561,-1.874364,-2.482488,-3.980679,-4.495715,-3.1234,2
-1.658159,0.81937,3.664839,4.759509,4.287359,1.402655,-1.464159,-1.333989,1.160088,4.0816,4.856647,4.298276,4.653083,2.194949,-1.052878,-2.609251,-3.684627,-4.632132,-3.466506,-1.886633,-2.505956,-3.925184,-4.54511,-3.413791,2
-2.142479,0.797926,3.916268,4.894961,3.962464,0.700874,-2.021037,-1.469355,1.066696,4.48699,4.686074,4.685113,4.985674,1.682568,-1.395122,-2.010493,-3.419698,-4.673549,-3.350194,-1.840632,-2.684823,-4.296507,-4.180346,-2.381374,2
-2.716325,0.538501,3.897407,5.187703,4.680754,1.885963,-1.563562,-2.491299,0.052658,3.620052,4.921138,4.682714,4.582184,1.236193,-1.742672,-1.576229,-3.480859,-4.865911,-2.768207,-1.093755,-2.935034,-4.522765,-3.790809,-1.737842,2
-2.403608,0.566704,4.020646,5.019197,4.825234,2.657442,-1.173507,-2.729455,-0.494242,3.26512,4.304626,4.632762,4.697049,1.767693,-1.648837,-1.13388,-3.176453,-4.915006,-3.420065,-1.709591,-2.41976,-4.413226,-4.196572,-1.922269,3
-1.244203,0.599033,3.230061,4.157131,3.401142,1.104977,-1.250356,-0.385928,2.42354,4.584374,4.25531,4.379693,4.957021,2.603506,-0.403871,-2.610813,-3.931774,-4.882056,-3.726605,-2.310856,-3.363649,-4.52356,-4.273359,-2.788755,1
-1.531006,0.385405,2.999369,4.242649,3.254347,0.507585,-1.4739,-0.243617,2.904052,5.095541,4.258426,4.278889,4.994834,2.477791,-0.755169,-2.011888,-3.602175,-4.924631,-3.723399,-2.299358,-3.34398,-4.538318,-4.297739,-2.65371,1
-1.206424,0.836537,3.284058,4.079457,3.37098,0.537662,-1.763699,-0.219255,2.715752,5.154513,4.310503,4.43117,4.319781,2.402511,-0.350054,-2.170459,-3.649381,-4.971552,-3.771828,-2.166145,-3.283613,-4.717523,-4.446484,-2.726507,1
-1.401296,1.039505,3.411621,4.326571,3.303074,0.848534,-1.542433,-0.79884,2.04607,4.644003,4.587628,4.37153,5.044676,2.325707,-0.742987,-1.81758,-3.186306,-4.617135,-4.299959,-3.017795,-3.500263,-4.606367,-4.013382,-2.404577,2
-1.564989,0.77679,3.621431,4.636286,4.006216,1.369875,-1.623381,-1.107332,1.482224,4.423344,4.57138,4.424223,4.717767,2.007662,-0.847292,-2.624214,-3.988821,-4.87436,-3.384334,-1.767247,-2.842777,-4.255921,-4.425439,-2.731093,2
-1.592416,1.03912,3.754281,4.420268,4.130068,0.868924,-1.79111,-1.115486,1.875972,4.406924,4.418058,4.22782,4.803319,1.959309,-1.134509,-2.0371,-4.184692,-5.017094,-3.202582,-1.403417,-2.741687,-4.554651,-4.585243,-2.544076,2
-1.566137,0.698286,3.311506,4.591663,3.925524,1.357575,-1.38349,-0.805144,1.774574,4.138092,4.647347,4.612831,4.623338,2.354327,-0.615827,-2.336455,-3.810035,-4.811647,-3.279753,-2.457005,-3.494005,-4.49186,-4.255031,-2.728674,2
-2.080074,0.249984,3.225245,4.59164,3.980237,1.237996,-2.020827,-1.406363,1.63547,4.75455,4.743377,4.479876,4.89552,2.030626,-1.071846,-1.771853,-3.614476,-4.924127,-3.251514,-1.630422,-3.070513,-4.520984,-4.214385,-2.247136,2
-1.856297,0.704953,3.50828,4.713587,3.885783,1.119779,-1.845071,-1.291615,1.354636,4.4637,4.877441,4.515868,4.958766,1.982647,-1.093327,-2.407883,-4.096212,-4.608344,-3.021902,-1.797962,-2.862231,-4.085002,-4.290585,-2.829009,2
-2.288028,0.363528,3.913504,4.916588,4.558628,2.013143,-1.650214,-2.35306,0.172471,3.553669,4.948114,4.543737,4.856989,1.838313,-1.383076,-1.72032,-3.593652,-4.861279,-2.970256,-1.557357,-2.941731,-4.299095,-3.994361,-2.066255,2
-1.857902,0.899162,3.765898,4.590559,4.102027,1.508087,-1.812781,-1.73434,0.989351,4.235317,4.538602,4.531229,5.026166,1.922732,-1.163761,-2.020353,-3.902755,-4.889174,-3.107616,-1.782505,-3.120723,-4.493384,-4.182212,-2.041624,2
-1.59608,1.11982,3.578645,4.282909,2.87217,0.013046,-1.941812,-0.376024,2.627263,5.229798,4.319213,4.696965,5.15421,2.018546,-1.058413,-2.645021,-3.617348,-4.281901,-3.454866,-2.8299,-3.171343,-4.08137,-3.949419,-2.909087,2
-2.464937,0.247836,3.748277,4.871766,4.881543,2.533457,-1.211585,-2.521824,-0.458808,3.340558,4.6196,4.168898,4.749028,2.02758,-1.655121,-1.760273,-4.225538,-4.876991,-2.355492,-0.205574,-1.821753,-3.98838,-4.838909,-2.803357,3
-2.001835,0.26494,3.269213,4.659285,4.286447,1.99292,-1.61584,-1.709358,1.011988,4.237613,4.961185,4.250681,4.995261,2.030328,-1.067244,-2.068468,-3.538664,-4.711903,-3.324096,-1.888145,-2.985332,-4.634468,-4.241534,-2.172972,2
-1.886853,1.188978,4.102766,4.897306,4.260194,0.780048,-1.873573,-1.478138,1.692391,4.065837,4.342228,4.750919,4.562264,1.671496,-1.297584,-1.790097,-3.274486,-4.680183,-3.746114,-2.226571,-3.372082,-4.356015,-3.915076,-2.417653,3
-1.716731,0.454308,3.39826,4.838529,4.649043,2.218871,-0.880726,-1.691208,0.32791,3.506362,4.857178,4.50868,4.777994,2.235593,-0.864613,-2.310978,-3.706161,-4.51482,-3.495137,-2.343884,-3.439191,-4.388023,-3.91066,-2.510595,1
-2.532264,0.532681,3.934721,5.192705,4.753271,1.963416,-1.606824,-2.408477,0.287501,3.722412,3.896507,4.799989,5.043627,1.476042,-1.647594,-1.854029,-3.941022,-4.669232,-2.648412,-1.164611,-2.533687,-4.379919,-4.01951,-2.197292,2
-0.983067,1.087689,3.308278,4.255971,3.492005,1.074738,-1.078963,0.069794,2.876076,4.147818,4.129199,4.314025,4.484334,2.453978,-0.513019,-2.343635,-4.026181,-5.172512,-3.748872,-2.410856,-3.734822,-4.702153,-4.195958,-2.783864,1
-2.314759,0.278159,3.668535,4.79135,4.973665,2.514303,-1.286621,-2.122966,0.223341,3.658824,4.531859,4.480303,4.669652,1.752824,-1.420722,-1.449345,-3.232803,-4.943145,-3.654723,-1.609661,-2.75987,-4.488699,-4.179235,-2.080265,2
-2.287898,0.24678,3.908779,4.684893,4.953551,3.704971,-0.140012,-2.461824,-0.944571,2.526413,4.314764,4.377802,4.43119,2.359914,-1.340349,-1.376352,-3.057738,-5.028772,-4.006824,-1.690531,-2.157836,-4.364253,-4.372394,-2.279705,3
-2.36153,-0.325009,3.216365,4.943111,4.975199,3.407598,-0.490466,-2.295159,-0.765124,2.692511,4.737332,4.717557,4.769594,1.944322,-1.349014,-1.326103,-3.219329,-4.889578,-3.259465,-1.702374,-3.567536,-4.490368,-3.787523,-1.575011,3
-1.917092,0.82788,3.575739,4.715795,3.844413,0.916906,-1.801782,-0.702439,2.363964,4.628179,4.365692,4.949457,4.569764,1.30903,-1.393344,-2.052281,-3.515612,-4.689512,-3.380489,-2.386795,-3.369561,-4.517818,-4.08147,-2.258621,3
-1.648469,0.674665,3.618109,4.77493,3.607191,0.599845,-1.947831,-1.021323,1.844757,4.529333,4.693522,4.73691,4.685029,2.040928,-0.768188,-2.201211,-3.774099,-4.635361,-3.453791,-2.12556,-2.755922,-4.474949,-4.376608,-2.621908,1
-2.053902,0.505513,3.360503,5.013301,4.216693,1.199777,-1.736318,-1.584172,0.937325,4.196531,5.044546,4.815006,4.844185,1.722094,-1.283069,-2.267561,-3.665419,-4.50946,-3.017801,-1.784502,-2.9803,-4.31254,-4.14314,-2.517292,1
-2.023363,0.811718,3.859243,4.929547,4.004794,1.060252,-2.016494,-1.545791,1.133876,4.29379,4.567354,4.995137,4.793798,1.71688,-1.218522,-2.277818,-3.710213,-4.584493,-2.965525,-1.935759,-3.084158,-4.22115,-3.971113,-2.611992,2
-2.25185,0.830087,4.061602,5.000501,4.639141,1.279196,-2.12159,-2.420353,0.403295,3.686858,4.629205,4.761977,4.529381,1.77436,-1.596651,-1.394465,-3.485262,-5.013852,-2.983134,-0.985243,-2.0437,-4.075923,-4.527175,-2.696407,2
-2.378306,0.494977,3.923734,5.156607,4.873724,2.415411,-1.127321,-2.426145,-0.466457,3.005484,4.92302,4.597438,4.638391,1.496906,-1.491406,-1.634433,-3.69096,-4.81568,-2.77227,-1.325111,-2.899247,-4.313291,-4.15428,-2.030784,2
-2.522914,0.583067,4.082037,5.217944,4.720523,2.063015,-1.670437,-2.528666,0.110787,3.931729,4.889026,4.790554,3.906354,0.978753,-1.635706,-1.45988,-3.505821,-4.943405,-2.707435,-1.163208,-2.714771,-4.250488,-4.176035,-1.995024,2
-2.01768,0.826702,3.506119,4.565366,4.000921,1.313959,-1.785196,-1.223877,1.488216,4.766603,4.428338,4.596021,4.871655,1.618886,-1.219252,-2.218068,-3.712485,-4.894442,-2.915276,-1.688421,-3.157353,-4.731065,-4.262151,-2.15752,3
-2.15317,0.848542,4.010263,4.850076,4.651765,1.440264,-1.818206,-1.888395,0.955662,4.009709,4.047067,4.658818,4.700701,1.780229,-1.429783,-1.683647,-3.608358,-5.075146,-3.210589,-1.345739,-2.88661,-4.453199,-4.254167,-2.146086,2
-2.63726,0.28991,3.623086,5.075108,5.04563,3.178622,-0.665029,-2.718693,-0.971086,2.555374,4.688059,4.564628,4.744228,1.747696,-1.687879,-1.086859,-2.921666,-4.850008,-3.450457,-1.650059,-3.264025,-4.41271,-3.690478,-1.506133,2
-1.505793,0.974745,3.485554,4.495972,3.316658,0.332144,-1.975792,-0.594581,2.339784,4.93277,4.690219,4.457455,4.85711,1.894985,-1.130954,-2.34821,-3.948801,-4.704986,-3.087836,-2.149935,-3.335845,-4.688076,-4.023738,-2.28285,3
