@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute target {1,2,3}

@data
-0.807189,-0.760056,-0.652056,-0.514062,-0.363969,-0.223034,-0.059925,0.051513,0.398818,0.536384,0.6396,0.622805,0.660285,0.686971,0.682693,0.597689,0.540256,0.444738,0.284629,0.082032,-0.138542,-0.351905,-0.552616,-0.695469,1
-0.750439,-0.709021,-0.618136,-0.483702,-0.322496,-0.171723,-0.069913,0.012397,0.434602,0.558213,0.617709,0.644233,0.655139,0.656061,0.633649,0.583947,0.571538,0.442484,0.244551,0.023755,-0.194571,-0.412519,-0.597681,-0.710399,1
-0.865316,-0.814599,-0.632969,-0.486177,-0.338929,-0.184239,-0.039865,0.047389,0.394686,0.573944,0.677321,0.707869,0.722009,0.749109,0.736757,0.71579,0.645037,0.441119,0.23715,0.007671,-0.238377,-0.468061,-0.671055,-0.811363,1
-0.823041,-0.746,-0.537105,-0.374684,-0.217894,-0.049001,0.070653,0.153504,0.493835,0.591207,0.577287,0.541897,0.58882,0.607938,0.587181,0.617059,0.571631,0.393245,0.160386,-0.071327,-0.298828,-0.515856,-0.688348,-0.791367,1
-0.855998,-0.853685,-0.669191,-0.503634,-0.348549,-0.199007,-0.047885,0.039695,0.456021,0.651871,0.686656,0.667868,0.691176,0.717387,0.670096,0.669356,0.617255,0.45931,0.242356,0.041125,-0.187894,-0.421698,-0.619696,-0.75685,2
-0.915222,-0.870839,-0.61718,-0.432536,-0.262212,-0.086924,0.083557,0.191437,0.526055,0.62908,0.5826,0.609204,0.66933,0.680979,0.705319,0.704791,0.602685,0.412227,0.186953,-0.029205,-0.285208,-0.518999,-0.728732,-0.867188,2
-0.923671,-0.91922,-0.67004,-0.526855,-0.359141,-0.194304,-0.048766,0.072912,0.389678,0.551845,0.647119,0.639432,0.703508,0.772423,0.762477,0.746763,0.692851,0.508469,0.30281,0.079307,-0.161939,-0.413701,-0.640182,-0.82208,2
-0.963572,-0.897164,-0.629206,-0.475205,-0.325025,-0.181747,-0.023178,0.11664,0.445937,0.591009,0.6022,0.624022,0.698572,0.787481,0.814815,0.816625,0.692144,0.492386,0.262764,0.016117,-0.234352,-0.485611,-0.717246,-0.902253,2
-0.757986,-0.739653,-0.594458,-0.456706,-0.306469,-0.165527,-0.028768,0.081171,0.476952,0.544534,0.568116,0.592356,0.627331,0.67103,0.641787,0.601099,0.582981,0.418178,0.210754,-0.000389,-0.207303,-0.426346,-0.616005,-0.727216,1
-0.802095,-0.754395,-0.631641,-0.477169,-0.318948,-0.163328,-0.03831,0.05609,0.392895,0.53696,0.591931,0.643928,0.664765,0.666804,0.647482,0.634757,0.616777,0.483646,0.254681,0.030399,-0.194008,-0.428637,-0.607669,-0.761651,1
-0.776401,-0.742349,-0.612012,-0.457518,-0.322912,-0.180023,-0.035769,0.064753,0.409325,0.525248,0.562167,0.643489,0.656908,0.665312,0.662207,0.654131,0.613123,0.460136,0.235951,0.013778,-0.212703,-0.433958,-0.621517,-0.750625,2
-0.79454,-0.769855,-0.678864,-0.525209,-0.378144,-0.223028,-0.082934,0.035514,0.368531,0.52169,0.604333,0.642307,0.656805,0.689423,0.682583,0.672887,0.604576,0.510259,0.305105,0.092922,-0.134124,-0.37207,-0.577777,-0.71137,2
-0.851168,-0.858086,-0.670085,-0.512375,-0.357679,-0.186855,-0.05915,0.088404,0.435693,0.516878,0.554183,0.596897,0.657185,0.729784,0.74757,0.64879,0.632051,0.482513,0.295253,0.101975,-0.132391,-0.37582,-0.587285,-0.760617,2
-0.872207,-0.848054,-0.600026,-0.43825,-0.279934,-0.13424,0.01839,0.128545,0.463304,0.557547,0.611495,0.640965,0.675736,0.719147,0.712015,0.691793,0.589881,0.420841,0.193585,-0.023745,-0.253571,-0.481737,-0.67042,-0.812467,2
-0.806975,-0.8001,-0.636057,-0.514491,-0.349071,-0.198434,-0.048594,0.090146,0.420279,0.552284,0.635726,0.648131,0.685708,0.705849,0.707188,0.677017,0.596165,0.428944,0.236597,0.030581,-0.207381,-0.432764,-0.588435,-0.744455,2
-0.924396,-0.833634,-0.597549,-0.409458,-0.244218,-0.089144,0.064252,0.144294,0.467151,0.56589,0.600155,0.6428,0.709267,0.756248,0.764673,0.744311,0.602473,0.378324,0.161827,-0.060621,-0.30495,-0.548598,-0.745518,-0.880294,2
-0.921059,-0.906247,-0.690917,-0.535945,-0.367664,-0.22252,-0.077617,0.050589,0.356845,0.564091,0.660842,0.697622,0.770153,0.79923,0.761024,0.772486,0.665144,0.490006,0.288543,0.070853,-0.160034,-0.401055,-0.624466,-0.816109,2
-0.92611,-0.946322,-0.697695,-0.553498,-0.397831,-0.244727,-0.080501,0.034403,0.274148,0.454627,0.539714,0.562778,0.608598,0.686179,0.766728,0.805441,0.783535,0.650643,0.449548,0.213241,-0.052178,-0.314489,-0.560393,-0.785078,2
-0.92454,-0.8765,-0.648348,-0.497065,-0.322875,-0.179,-0.039295,0.058635,0.381796,0.546142,0.605997,0.546929,0.55392,0.654157,0.735983,0.759566,0.732372,0.566002,0.372019,0.119863,-0.140834,-0.388749,-0.632647,-0.84053,2
-1.023302,-1.039591,-0.729905,-0.552778,-0.397031,-0.252184,-0.10105,0.01514,0.293823,0.495748,0.623974,0.636114,0.714997,0.811657,0.893834,0.853467,0.773102,0.621883,0.421965,0.185851,-0.073659,-0.347752,-0.605327,-0.858742,3
-0.970976,-0.923691,-0.612006,-0.468638,-0.316139,-0.15536,-0.000979,0.138337,0.383229,0.533117,0.611559,0.649394,0.71205,0.787636,0.811134,0.781893,0.696206,0.487319,0.261719,0.028661,-0.235839,-0.483878,-0.712593,-0.899003,3
-0.812548,-0.751195,-0.588409,-0.427203,-0.274224,-0.145255,-0.036201,0.068604,0.470164,0.595218,0.662231,0.679432,0.679098,0.713566,0.71516,0.690216,0.568427,0.402312,0.187571,-0.057491,-0.293846,-0.519127,-0.725772,-0.811918,2
-0.833386,-0.814851,-0.664961,-0.526167,-0.359009,-0.220867,-0.068585,0.038092,0.404391,0.538258,0.617575,0.62682,0.643634,0.722419,0.70482,0.674598,0.632889,0.4864,0.306163,0.097633,-0.13983,-0.376017,-0.588403,-0.751706,2
-0.823166,-0.793906,-0.689411,-0.543842,-0.388213,-0.229785,-0.097487,0.013524,0.359048,0.533405,0.641251,0.702889,0.700727,0.718165,0.700368,0.689336,0.654189,0.487057,0.284711,0.06569,-0.147233,-0.35512,-0.562574,-0.735528,1
-0.75999,-0.769828,-0.653871,-0.517811,-0.38036,-0.237179,-0.063166,0.058343,0.423146,0.506375,0.536675,0.541882,0.61607,0.64239,0.605802,0.57102,0.571481,0.530442,0.343494,0.128803,-0.083753,-0.317806,-0.498958,-0.685248,1
-0.803677,-0.774781,-0.59163,-0.427372,-0.271915,-0.089136,0.054782,0.166781,0.46808,0.54438,0.565799,0.56317,0.594044,0.620586,0.596282,0.601226,0.578079,0.413004,0.211251,-0.000492,-0.238038,-0.463993,-0.644939,-0.759176,2
-0.948094,-0.888344,-0.600568,-0.464396,-0.287065,-0.124731,0.012609,0.123349,0.458969,0.596046,0.650477,0.590995,0.627253,0.73246,0.752718,0.735256,0.665976,0.499526,0.263553,0.002879,-0.270951,-0.505211,-0.685162,-0.878465,2
-0.949705,-0.956994,-0.703004,-0.555128,-0.399657,-0.251904,-0.100007,0.04067,0.332047,0.53643,0.658804,0.606757,0.627566,0.75112,0.821959,0.829114,0.774733,0.585232,0.362207,0.145724,-0.107636,-0.353997,-0.585994,-0.816427,2
-0.948835,-0.875499,-0.626958,-0.445157,-0.295959,-0.151915,-0.051865,0.039656,0.461039,0.664118,0.623486,0.578049,0.647568,0.742676,0.7837,0.783919,0.734129,0.561386,0.318081,0.030748,-0.242089,-0.516275,-0.764937,-0.930222,3
-0.872823,-0.802034,-0.663786,-0.505167,-0.336585,-0.18607,-0.036067,0.090674,0.440113,0.578652,0.667383,0.709904,0.738358,0.763837,0.730865,0.687501,0.550448,0.404849,0.228747,0.024849,-0.204478,-0.444955,-0.651204,-0.809059,1
-0.825237,-0.800458,-0.66554,-0.516618,-0.34059,-0.194479,-0.068977,0.044858,0.433258,0.593991,0.671524,0.683048,0.701199,0.716852,0.653497,0.639952,0.611552,0.461906,0.242846,0.020756,-0.184502,-0.393969,-0.597748,-0.764774,1
-0.856319,-0.794904,-0.584379,-0.416064,-0.271097,-0.101349,0.035572,0.14099,0.497878,0.586013,0.658139,0.658691,0.662198,0.713702,0.724292,0.677504,0.548021,0.35304,0.154345,-0.077068,-0.29916,-0.526417,-0.703268,-0.831177,2
-0.925059,-0.87391,-0.66996,-0.504625,-0.345533,-0.171195,-0.052253,-0.010598,0.337971,0.558447,0.653834,0.672354,0.695525,0.723791,0.824089,0.83261,0.742698,0.544268,0.302873,0.03678,-0.198542,-0.456888,-0.675231,-0.857069,2
-0.94592,-0.954872,-0.713269,-0.534748,-0.380692,-0.229322,-0.073633,0.06736,0.380777,0.556898,0.613492,0.669277,0.672336,0.706725,0.7698,0.78232,0.723533,0.54241,0.349661,0.122914,-0.105338,-0.360381,-0.602035,-0.802262,2
-0.854865,-0.861903,-0.687858,-0.577458,-0.424179,-0.272872,-0.132419,-0.03561,0.249457,0.45418,0.627952,0.709826,0.692206,0.749446,0.82176,0.845252,0.747953,0.567149,0.353111,0.112771,-0.119114,-0.346745,-0.566711,-0.768942,2
-0.9194,-0.922105,-0.716606,-0.574515,-0.445175,-0.306239,-0.155777,-0.022881,0.271273,0.470848,0.682034,0.712194,0.7405,0.806216,0.852593,0.810135,0.745555,0.5539,0.365498,0.143251,-0.098929,-0.325473,-0.563453,-0.749211,2
-0.932054,-0.926658,-0.705454,-0.543081,-0.381494,-0.212218,-0.06229,0.061248,0.358715,0.506142,0.643346,0.632365,0.677181,0.733735,0.766521,0.741363,0.691994,0.537519,0.353736,0.132415,-0.108756,-0.348782,-0.585346,-0.796149,2
-0.981712,-0.973612,-0.717349,-0.538064,-0.376082,-0.216767,-0.073854,0.045568,0.364549,0.521768,0.595762,0.671262,0.729406,0.786869,0.783112,0.787756,0.745262,0.583462,0.351229,0.114221,-0.118086,-0.374191,-0.612362,-0.820859,2
