@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute target {1,2,3,4,5,6,7}

@data
0.583725,0.459865,0.35325,0.268629,0.204209,0.184563,0.167778,0.153377,0.140994,0.125992,0.117539,0.11033,0.107393,0.094415,0.087345,0.075914,0.067432,0.07144,0.082274,0.089957,0.099529,0.115769,0.131724,0.211525,0.300555,0.406788,0.531088,0.611095,-1.335959,-1.188559,-1.043815,-0.860456,-0.661044,-0.448467,-0.225071,-0.031611,0.072486,0.140216,0.198584,0.229749,0.150201,-0.005856,-0.150821,-0.290855,-0.431982,-0.553405,-0.664167,-0.763105,-0.823244,-0.681768,-0.498178,-0.237989,0.03487,0.323242,0.52684,0.699915,0.841162,0.802042,0.748111,0.709422,0.686145,0.655381,0.653138,0.586508,0.47668,0.269827,0.042337,-0.193811,-0.385496,-0.541759,-0.483678,-0.65426,-0.487233,-0.609033,-0.51609,-0.52422,-0.422857,-0.205904,0.032783,0.241282,0.434946,0.612545,0.638769,0.639697,0.669299,0.690633,0.72305,0.763575,0.674414,0.515571,0.29599,0.033346,-0.217904,-0.417439,-0.514562,-0.655526,-0.665792,-0.553558,-0.431573,-0.300857,-0.162339,-0.015109,0.1329,0.165186,0.105239,0.043305,-0.060196,-0.227063,-0.429406,-0.622841,-0.80562,-0.975689,-1.110994,-1.259264,-1.364681,-1.457267,6
0.850281,0.718053,0.635089,0.446688,0.312223,0.211633,0.16398,0.139788,0.120072,0.10269,0.079318,0.125136,0.243443,0.28335,0.260165,0.174687,0.080874,0.093014,0.100452,0.107145,0.114996,0.144228,0.228161,0.322644,0.470451,0.669977,0.741006,0.810698,-1.129267,-0.991529,-0.824358,-0.639011,-0.436664,-0.221504,0.001788,0.123968,0.227245,0.228768,0.191718,0.17975,0.041003,-0.177479,-0.386367,-0.602025,-0.808181,-0.99682,-1.16948,-1.331604,-1.469728,-1.331046,-1.141107,-0.881897,-0.656055,-0.486899,-0.19312,0.105459,0.404332,0.662252,0.843544,0.907065,0.795659,0.661057,0.531084,0.400316,0.293151,0.149138,0.349998,0.556782,0.704289,0.561512,0.341308,0.149808,-0.069526,-0.273127,-0.284864,-0.400555,-0.358341,-0.27683,-0.290971,-0.100351,0.130608,0.259641,0.495775,0.723355,0.669441,0.529696,0.637564,0.730436,0.634686,0.432943,0.180012,-0.085482,-0.349949,-0.622344,-0.773611,-0.982428,-1.197545,-1.390164,-1.395649,-1.233149,-1.06958,-0.896134,-0.702567,-0.48044,-0.260605,-0.030568,0.070759,0.110284,0.110771,0.06658,-0.053317,-0.269654,-0.472419,-0.661527,-0.833713,-1.004477,7
0.603331,0.482981,0.368859,0.278423,0.196621,0.170966,0.15607,0.137393,0.126954,0.112974,0.101694,0.098407,0.10267,0.101,0.092508,0.084086,0.076622,0.076963,0.085236,0.095309,0.107045,0.115553,0.133872,0.200606,0.275391,0.381494,0.495878,0.588996,-1.418408,-1.278806,-1.13799,-0.977679,-0.800948,-0.610487,-0.408574,-0.19711,-0.003852,0.087554,0.144868,0.21179,0.274574,0.199936,0.048907,-0.095675,-0.233037,-0.369621,-0.497087,-0.608349,-0.70857,-0.814023,-0.798125,-0.63153,-0.373702,-0.100163,0.166788,0.413776,0.593565,0.762197,0.835067,0.79053,0.75494,0.710601,0.695894,0.688084,0.67537,0.47806,0.279916,0.041393,-0.205896,-0.401079,-0.611184,-0.459347,-0.509753,-0.535187,-0.485278,-0.581955,-0.448651,-0.483212,-0.287389,-0.05746,0.174492,0.376044,0.575715,0.633614,0.640169,0.657154,0.684453,0.721463,0.749854,0.733549,0.541488,0.352152,0.091872,-0.139898,-0.345183,-0.422292,-0.568135,-0.633333,-0.516413,-0.389848,-0.261516,-0.11775,0.027723,0.161463,0.138513,0.093529,0.028573,-0.121966,-0.301748,-0.504208,-0.685737,-0.87173,-1.043068,-1.174329,-1.307924,-1.396231,6
0.846089,0.761007,0.613461,0.438204,0.321929,0.240007,0.21378,0.196906,0.182575,0.164898,0.149683,0.144771,0.201684,0.313642,0.28454,0.166926,0.136665,0.140202,0.154349,0.167914,0.180043,0.194241,0.225155,0.314979,0.43232,0.619783,0.763545,0.829081,-1.189768,-1.065073,-0.87379,-0.661049,-0.446834,-0.217795,0.025391,0.1353,0.214242,0.176367,0.148983,0.078517,-0.140421,-0.357625,-0.567894,-0.775247,-0.955796,-1.115914,-1.277391,-1.368694,-1.200234,-0.998667,-0.725416,-0.545511,-0.251183,0.043953,0.329646,0.557532,0.693404,0.658674,0.52621,0.396045,0.266429,0.156457,0.236294,0.447204,0.662582,0.84041,0.697472,0.478442,0.261088,0.047164,-0.165227,-0.387616,-0.322586,-0.342713,-0.506453,-0.37149,-0.310471,-0.415971,-0.215788,0.009484,0.235509,0.473908,0.702069,0.751489,0.552974,0.351361,0.296602,0.408862,0.530921,0.499878,0.337772,0.062779,-0.234304,-0.531023,-0.707152,-0.988948,-1.185088,-1.372143,-1.292164,-1.135812,-0.979385,-0.802571,-0.609633,-0.403634,-0.189004,0.005309,0.06496,0.096473,0.083498,0.00289,-0.189472,-0.409053,-0.621714,-0.815721,-0.970558,-1.131307,7
1.304937,1.040786,0.782764,0.528709,0.282009,0.04319,-0.132959,-0.236698,-0.323307,-0.39499,-0.449255,-0.426532,-0.303761,-0.29749,-0.298267,-0.390793,-0.518983,-0.481365,-0.437664,-0.370578,-0.292204,-0.122803,0.094368,0.326029,0.56153,0.797338,1.035954,1.266614,0.16447,0.414042,0.661255,0.908849,1.161576,1.387089,1.498583,1.544912,1.292576,1.035233,0.781089,0.524387,0.271602,0.015894,-0.234884,-0.488962,-0.736574,-0.987778,-1.237056,-1.475538,-1.716829,-1.951474,-1.88084,-1.612627,-1.266218,-0.900798,-0.553215,-0.187384,0.160727,0.431396,0.568171,0.476548,0.303958,0.142425,-0.027945,-0.162998,-0.231913,0.019133,0.272521,0.509258,0.305406,0.042481,-0.217441,-0.447274,-0.432341,-0.231677,-0.18406,-0.372497,-0.423051,-0.296953,-0.066944,0.196507,0.464639,0.522175,0.290436,0.042118,0.083628,0.250868,0.430103,0.533653,0.44948,0.182271,-0.112456,-0.407435,-0.704758,-1.010062,-1.309767,-1.576407,-1.773005,-1.776872,-1.535541,-1.285253,-1.042419,-0.786437,-0.538231,-0.279398,-0.028118,0.23231,0.485515,0.739597,0.994394,1.249789,1.350758,1.250325,1.074814,0.802126,0.532259,0.266934,4
0.542441,0.438645,0.332722,0.250387,0.2072,0.186903,0.169668,0.15761,0.147217,0.135291,0.122138,0.127807,0.119076,0.105645,0.098327,0.092177,0.062707,0.069092,0.07956,0.08928,0.10297,0.115069,0.136089,0.217259,0.308083,0.424445,0.55226,0.651973,-1.255441,-1.1096,-0.94746,-0.765064,-0.568213,-0.358846,-0.139939,0.047712,0.106124,0.207676,0.261712,0.285915,0.153198,-0.003641,-0.150763,-0.291487,-0.43118,-0.556083,-0.657068,-0.769714,-0.67581,-0.503807,-0.286674,-0.012255,0.262403,0.500252,0.669253,0.823197,0.793486,0.747568,0.709764,0.681805,0.664623,0.651659,0.525141,0.347923,0.127491,-0.103744,-0.306104,-0.496433,-0.458796,-0.634103,-0.459026,-0.605926,-0.472381,-0.533201,-0.476872,-0.274376,-0.070222,0.150594,0.344628,0.546414,0.637052,0.646494,0.64546,0.674394,0.706718,0.742077,0.762846,0.670687,0.506063,0.282691,0.021541,-0.239386,-0.457602,-0.563398,-0.715739,-0.719586,-0.608692,-0.502082,-0.372131,-0.234526,-0.101711,0.049399,0.16388,0.105687,0.042165,-0.011089,-0.173983,-0.355674,-0.557603,-0.755966,-0.919901,-1.091519,-1.226611,-1.358713,-1.459385,-1.550245,6
0.67464,0.616527,0.456264,0.281912,0.203766,0.145443,0.094174,0.053157,0.041589,0.031792,0.023409,0.004544,-0.015111,-0.014647,-0.017412,-0.017149,0.049443,0.047458,0.046313,0.06607,0.084559,0.115429,0.152425,0.2064,0.279582,0.365521,0.49021,0.620958,-1.114454,-0.945825,-1.010108,-1.110445,-1.179074,-1.246894,-1.232027,-1.178122,-1.185635,-1.065388,-0.916964,-0.752772,-0.583864,-0.391642,-0.207892,0.000414,0.170017,0.31831,0.448005,0.591262,0.704491,0.707369,0.576534,0.439243,0.307238,0.181189,0.061822,-0.050042,-0.169055,-0.263847,-0.34828,-0.421303,-0.481947,-0.529292,-0.390138,-0.20713,-0.032152,0.144986,0.323936,0.51057,0.695502,0.825129,0.861705,0.855775,0.923279,1.114375,1.307436,1.500133,1.606115,1.467877,1.280311,1.095772,0.910937,0.74445,0.58062,0.38838,0.196339,0.004524,-0.187728,-0.378576,-0.562686,-0.565262,-0.53288,-0.468238,-0.408919,-0.337201,-0.237754,-0.14488,-0.027577,0.082488,0.200146,0.292265,0.248517,0.120915,-0.005665,-0.141963,-0.330049,-0.490363,-0.640672,-0.782149,-0.922963,-1.034877,-1.170325,-1.268479,-1.325986,-1.378999,-1.359079,-1.245346,1
1.325558,1.040327,0.766054,0.500869,0.249963,0.005943,-0.112756,-0.206855,-0.295541,-0.362119,-0.367508,-0.273248,-0.282759,-0.30102,-0.31531,-0.442866,-0.518908,-0.472392,-0.414236,-0.346128,-0.15514,0.066023,0.286617,0.511639,0.750346,0.993351,1.226995,1.418384,0.495876,0.739338,0.979214,1.216807,1.404404,1.509831,1.45826,1.195244,0.933168,0.671411,0.410041,0.149148,-0.111154,-0.370429,-0.62928,-0.885405,-1.14014,-1.39205,-1.640173,-1.88734,-2.113305,-1.909321,-1.592247,-1.26312,-0.92837,-0.593136,-0.257577,0.064723,0.363949,0.507557,0.469111,0.292463,0.120481,-0.039711,-0.186279,-0.402291,-0.350531,-0.165927,0.090102,0.327887,0.377601,0.101008,-0.167418,-0.430328,-0.537503,-0.428848,-0.206583,-0.291976,-0.47094,-0.380798,-0.201684,0.061878,0.321027,0.588626,0.435999,0.192297,-0.015118,0.168824,0.358178,0.499684,0.496038,0.2528,-0.010151,-0.293345,-0.576078,-0.858197,-1.131686,-1.413232,-1.638079,-1.790437,-1.682519,-1.42848,-1.171185,-0.911159,-0.649211,-0.385862,-0.12146,0.14375,0.409595,0.675949,0.942713,1.209815,1.39645,1.332213,1.214198,0.927654,0.639464,0.354722,4
1.235459,0.989699,0.747126,0.511727,0.281684,0.054288,-0.079943,-0.174982,-0.254992,-0.321309,-0.372589,-0.369029,-0.263781,-0.289854,-0.291542,-0.39797,-0.50936,-0.479044,-0.437161,-0.38859,-0.318894,-0.202121,0.005525,0.218904,0.447474,0.676635,0.911442,1.125205,-0.061528,0.178141,0.420699,0.666034,0.913641,1.1634,1.34099,1.476159,1.524788,1.29027,1.04454,0.801092,0.553912,0.311949,0.065418,-0.174766,-0.415687,-0.657251,-0.892341,-1.132579,-1.36127,-1.584146,-1.810346,-2.027182,-1.903433,-1.646138,-1.34247,-1.021695,-0.706065,-0.392099,-0.083632,0.237632,0.511419,0.674052,0.634194,0.491187,0.319894,0.159511,0.011664,-0.142425,-0.17144,-0.161113,0.07188,0.309536,0.303756,0.053394,-0.195887,-0.166433,-0.017024,-0.135353,-0.297961,-0.208808,-0.12282,0.148853,0.445126,0.633344,0.439694,0.404747,0.568079,0.642413,0.536204,0.325791,0.0464,-0.254334,-0.557755,-0.860495,-1.151629,-1.385325,-1.56201,-1.717653,-1.47793,-1.244372,-1.01559,-0.775433,-0.533554,-0.290382,-0.052441,0.192814,0.438657,0.679665,0.926572,1.168953,1.213659,1.099366,0.919388,0.664369,0.413683,0.165859,4
0.888595,0.778481,0.687972,0.477299,0.3245,0.203341,0.145753,0.119599,0.097868,0.078876,0.036119,0.131818,0.241284,0.239974,0.213348,0.109024,0.063426,0.074266,0.081337,0.092807,0.108372,0.202687,0.305418,0.446172,0.634077,0.722707,0.816544,0.942487,-0.893847,-0.740464,-0.569309,-0.390049,-0.197831,0.005065,0.133428,0.20079,0.201346,0.164884,0.11856,-0.0469,-0.259534,-0.470492,-0.684319,-0.882664,-1.06857,-1.239874,-1.398581,-1.360828,-1.16217,-0.938855,-0.695662,-0.548975,-0.290179,-0.046777,0.214591,0.471645,0.65997,0.714209,0.591257,0.462365,0.329842,0.220054,0.149413,0.358585,0.55549,0.771842,0.60929,0.387134,0.166264,-0.056546,-0.272015,-0.444945,-0.336055,-0.390171,-0.538267,-0.372021,-0.328092,-0.336271,-0.114063,0.085416,0.307935,0.529013,0.75088,0.713335,0.557313,0.345597,0.364917,0.498363,0.565323,0.446819,0.233467,-0.004813,-0.248379,-0.489607,-0.707818,-0.896561,-1.104245,-1.303462,-1.364786,-1.202757,-1.024197,-0.841832,-0.624037,-0.384442,-0.139076,0.033657,0.076261,0.112849,0.0809,-0.08526,-0.290598,-0.470274,-0.638716,-0.804603,-0.94901,-1.067567,7
0.761523,0.627505,0.496648,0.363639,0.263141,0.173957,0.100428,0.074527,0.057437,0.048907,0.045607,0.049325,0.057922,0.062013,0.053019,0.038534,0.027471,0.019989,0.021424,0.031935,0.045491,0.10915,0.18536,0.285822,0.40307,0.534815,0.674793,0.808598,-1.071514,-0.931971,-0.749411,-0.571553,-0.378979,-0.173109,0.004674,0.121457,0.182297,0.256863,0.269262,0.184303,0.010784,-0.158092,-0.314885,-0.477278,-0.622929,-0.764275,-0.886967,-1.010898,-0.930389,-0.742358,-0.462748,-0.153799,0.147045,0.402112,0.585797,0.745224,0.832157,0.769524,0.717117,0.679526,0.665023,0.645482,0.637078,0.449044,0.232987,-0.004611,-0.270061,-0.491771,-0.677847,-0.854698,-0.701826,-0.836694,-0.773801,-0.712715,-0.895859,-0.700853,-0.816671,-0.642608,-0.427524,-0.169636,0.096923,0.292551,0.528606,0.61822,0.634594,0.654695,0.68641,0.718994,0.762775,0.780608,0.684404,0.512189,0.312544,0.032971,-0.275973,-0.522093,-0.655512,-0.769173,-0.849718,-0.725187,-0.577127,-0.430796,-0.270093,-0.106839,0.062194,0.183677,0.165448,0.085611,0.02105,-0.121903,-0.306171,-0.491958,-0.687497,-0.867847,-1.030248,-1.149856,6
0.616045,0.48795,0.378039,0.286987,0.213309,0.187772,0.172126,0.158264,0.140961,0.12598,0.11282,0.114135,0.108576,0.101623,0.081668,0.065725,0.050217,0.055938,0.061211,0.067378,0.078924,0.093251,0.152881,0.23426,0.340465,0.456111,0.587133,0.684811,-1.225127,-1.081117,-0.936042,-0.757818,-0.565131,-0.360415,-0.1469,0.02952,0.114918,0.192318,0.241661,0.276116,0.144643,-0.018902,-0.170551,-0.318154,-0.457146,-0.586361,-0.696611,-0.804403,-0.888401,-0.741338,-0.478271,-0.21468,0.049327,0.32838,0.552113,0.722554,0.86537,0.814881,0.761454,0.731052,0.702416,0.683362,0.673632,0.488682,0.288608,0.05497,-0.174288,-0.359033,-0.54713,-0.524148,-0.51695,-0.626712,-0.489369,-0.646335,-0.514741,-0.551085,-0.387949,-0.222033,0.002865,0.208494,0.409137,0.605486,0.626696,0.637956,0.659288,0.67148,0.712801,0.745316,0.68906,0.519985,0.306964,0.058846,-0.189991,-0.323064,-0.443244,-0.588829,-0.678749,-0.561084,-0.444831,-0.311497,-0.168282,-0.018606,0.110733,0.110697,0.041174,0.001066,-0.118573,-0.284773,-0.477307,-0.661006,-0.834226,-0.994995,-1.120669,-1.249625,-1.358742,-1.427907,6
0.815775,0.716095,0.510749,0.383807,0.276727,0.249566,0.226607,0.207116,0.185614,0.151932,0.151253,0.146117,0.263714,0.353787,0.215725,0.107873,0.10775,0.108526,0.117026,0.125314,0.134376,0.14705,0.21877,0.311426,0.434882,0.63013,0.755725,0.79736,-1.255646,-1.117599,-0.954352,-0.771114,-0.57215,-0.361083,-0.139754,0.057906,0.179228,0.235243,0.208655,0.179488,0.1294,-0.079126,-0.285837,-0.499368,-0.701881,-0.890112,-1.060487,-1.20768,-1.353545,-1.332585,-1.144801,-0.906758,-0.64172,-0.479014,-0.214179,0.066509,0.376912,0.633279,0.798699,0.854864,0.728168,0.593081,0.466425,0.349117,0.242129,0.153368,0.361023,0.548435,0.742216,0.720604,0.511416,0.288883,0.077229,-0.133269,-0.240379,-0.254241,-0.420855,-0.294454,-0.247737,-0.208345,0.016006,0.185118,0.397344,0.631906,0.816942,0.625392,0.48908,0.597352,0.603921,0.455403,0.221578,-0.037928,-0.297215,-0.556218,-0.7372,-0.95135,-1.159612,-1.345973,-1.237689,-1.07384,-0.914244,-0.744965,-0.528999,-0.310231,-0.089263,0.04916,0.084296,0.118414,0.031671,-0.105477,-0.338747,-0.526325,-0.720158,-0.89776,-1.037428,-1.148756,7
0.868947,0.783165,0.682228,0.486043,0.362435,0.270111,0.246275,0.226638,0.211853,0.197119,0.186201,0.227812,0.28425,0.289375,0.25496,0.138707,0.080528,0.095791,0.10818,0.11965,0.137044,0.155373,0.247525,0.354452,0.534792,0.689579,0.767292,0.849517,-1.033388,-0.870324,-0.668234,-0.481192,-0.263302,-0.020161,0.096424,0.186599,0.172696,0.151453,0.090346,-0.121989,-0.335935,-0.547964,-0.762358,-0.941559,-1.118422,-1.272949,-1.413419,-1.321807,-1.141145,-0.89756,-0.680991,-0.468216,-0.184716,0.109311,0.393378,0.594864,0.710266,0.639788,0.503211,0.3677,0.257515,0.166053,0.36603,0.579102,0.760218,0.616154,0.397557,0.182222,-0.032649,-0.243214,-0.460895,-0.401941,-0.328573,-0.380431,-0.524509,-0.367096,-0.32636,-0.372545,-0.153222,0.068269,0.302135,0.533734,0.732722,0.650506,0.464316,0.31207,0.43698,0.557046,0.585298,0.450683,0.224387,-0.060256,-0.355476,-0.639845,-0.721979,-0.995915,-1.200182,-1.373501,-1.327191,-1.170827,-1.003414,-0.837531,-0.644538,-0.42954,-0.221679,-0.011925,0.069205,0.117968,0.115354,0.051124,-0.08767,-0.307337,-0.517078,-0.729481,-0.901522,-1.050411,7
-0.018262,-0.190156,-0.332857,-0.414173,-0.445812,-0.445757,-0.338207,-0.228017,-0.107333,0.022917,0.140153,0.19244,0.180307,0.152386,0.13325,0.108257,0.106056,0.095365,-0.016124,-0.142682,-0.262404,-0.377146,-0.486429,-0.492751,-0.463889,-0.327599,-0.148795,0.004473,-1.174765,-0.980378,-0.783166,-0.583917,-0.392942,-0.237654,-0.133598,0.016828,-0.068826,-0.018879,0.094136,0.037087,-0.022947,-0.105514,-0.210342,-0.337181,-0.47405,-0.61858,-0.752382,-0.864008,-0.949303,-1.012229,-1.050616,-1.076725,-1.030186,-0.850826,-0.662706,-0.488744,-0.311305,-0.131102,0.052044,0.250476,0.421315,0.595005,0.76631,0.795617,0.857116,1.056308,1.257702,1.452043,1.642615,1.83363,2.025037,2.216789,2.405526,2.589615,2.464996,2.256526,2.053167,1.848619,1.647597,1.446478,1.247366,1.048428,0.850031,0.815407,0.79297,0.606221,0.419095,0.229719,0.042522,-0.141508,-0.32146,-0.497491,-0.668595,-0.852774,-0.942262,-0.952222,-0.900457,-0.860028,-0.789782,-0.692793,-0.572706,-0.442665,-0.290663,-0.19196,-0.130681,-0.090826,-0.088898,-0.209909,-0.149413,-0.224162,-0.327814,-0.478787,-0.666672,-0.85712,-1.041491,-1.222758,5
1.226648,0.972935,0.721599,0.476771,0.238427,0.002175,-0.125178,-0.209847,-0.287463,-0.347969,-0.39813,-0.428697,-0.304668,-0.259541,-0.310665,-0.465066,-0.562062,-0.524012,-0.479246,-0.409664,-0.332161,-0.212323,0.015065,0.24543,0.489921,0.732638,0.979078,1.216892,0.099059,0.353645,0.610345,0.869806,1.131262,1.364347,1.490629,1.564052,1.32111,1.062391,0.809339,0.551312,0.299697,0.042744,-0.206747,-0.461943,-0.708083,-0.951344,-1.200565,-1.435761,-1.675877,-1.908436,-1.847695,-1.613509,-1.291122,-0.964371,-0.631097,-0.297738,0.035682,0.309173,0.553949,0.663752,0.553291,0.379021,0.216069,0.043339,-0.161045,-0.214396,-0.044921,0.208321,0.445652,0.212642,-0.047463,-0.299703,-0.360667,-0.228286,-0.077238,-0.28831,-0.365623,-0.244187,-0.020907,0.259027,0.511526,0.336696,0.094336,0.152332,0.333842,0.488561,0.595016,0.500213,0.223239,-0.089492,-0.351262,-0.610637,-0.899015,-1.229462,-1.510757,-1.698945,-1.797052,-1.546117,-1.302307,-1.054673,-0.812943,-0.567936,-0.306049,-0.064577,0.192003,0.44314,0.695328,0.953639,1.207103,1.38946,1.304866,1.161638,0.897678,0.636485,0.377667,0.122057,4
0.711067,0.62634,0.423878,0.270496,0.194302,0.124746,0.070909,0.014268,-0.031125,-0.033567,-0.038593,-0.053263,-0.082444,-0.130056,-0.053858,-0.038827,-0.03928,0.004683,0.007315,0.0261,0.065441,0.117146,0.173443,0.246994,0.412383,0.582659,0.770062,0.791182,-1.066572,-1.168799,-1.245976,-1.205625,-1.192687,-1.101886,-0.969903,-0.81556,-0.645499,-0.463543,-0.269239,-0.085171,0.126071,0.294316,0.412069,0.581325,0.699995,0.771925,0.664088,0.507549,0.356592,0.211961,0.073272,-0.062496,-0.186077,-0.296914,-0.404205,-0.496599,-0.570141,-0.636036,-0.639594,-0.456099,-0.284216,-0.125957,0.067859,0.253028,0.450059,0.638709,0.808583,0.882792,0.896144,0.869716,1.033584,1.217128,1.410961,1.585149,1.492092,1.305801,1.10626,0.902272,0.698436,0.497161,0.296743,0.100908,-0.0933,-0.292553,-0.471426,-0.670319,-0.664349,-0.608362,-0.542078,-0.465741,-0.395319,-0.289368,-0.173042,-0.049686,0.068046,0.194224,0.334407,0.425893,0.37743,0.231965,0.091798,-0.056436,-0.249677,-0.410338,-0.557388,-0.697061,-0.844721,-0.966069,-1.075455,-1.19159,-1.287653,-1.366325,-1.4102,-1.423362,-1.335807,-1.22469,1
0.637947,0.552985,0.362869,0.12506,-0.006009,-0.105101,-0.173161,-0.172398,-0.170602,-0.130703,-0.073785,-0.071256,-0.057688,0.029515,0.03321,0.00798,0.021739,-0.012436,-0.054575,-0.072783,-0.044988,-0.057111,-0.009216,0.055339,0.152547,0.268925,0.463715,0.627907,-1.16881,-1.235643,-1.311461,-1.366879,-1.329121,-1.108162,-0.882182,-0.716232,-0.554726,-0.426348,-0.579889,-0.355798,-0.093582,0.116796,0.080817,0.280234,0.390698,0.490431,0.603297,0.728192,0.845343,0.98032,0.812135,0.611083,0.427562,0.488345,0.487131,0.282492,0.07754,-0.116696,-0.291413,-0.42201,-0.554037,-0.669575,-0.762278,-0.675314,-0.524859,-0.309482,-0.073736,0.161184,0.29808,0.349808,0.595317,0.844166,1.093196,1.342137,1.549036,1.71376,1.575755,1.326539,1.077361,0.828229,0.577823,0.328236,0.119388,-0.112467,-0.35064,-0.581411,-0.803449,-0.771719,-0.670597,-0.569796,-0.451307,-0.300431,-0.093305,0.107237,0.214687,0.118642,0.293325,0.528445,0.621303,0.526845,0.410298,0.306947,0.213384,0.10382,-0.091717,-0.110121,-0.231268,-0.463477,-0.674216,-0.635296,-0.726589,-0.901149,-1.105706,-1.273656,-1.390015,-1.346658,2
0.595978,0.472622,0.365895,0.281178,0.220312,0.199367,0.181346,0.165715,0.147043,0.130807,0.121513,0.12489,0.115952,0.116781,0.104076,0.089435,0.08374,0.089005,0.093589,0.099771,0.107786,0.11721,0.14238,0.210299,0.29896,0.403747,0.502066,0.559995,-1.403661,-1.278258,-1.13548,-0.973395,-0.773665,-0.582645,-0.359032,-0.146833,0.023428,0.087001,0.164195,0.230668,0.311626,0.24998,0.094738,-0.049783,-0.186592,-0.321478,-0.451115,-0.571875,-0.682731,-0.782593,-0.853686,-0.874429,-0.5945,-0.325254,-0.055026,0.190452,0.45278,0.639068,0.795073,0.88679,0.835891,0.794464,0.759635,0.721463,0.709453,0.687426,0.500829,0.302542,0.062837,-0.160642,-0.36197,-0.584584,-0.42453,-0.5255,-0.440297,-0.597324,-0.633969,-0.439805,-0.49328,-0.29817,-0.077526,0.146378,0.342712,0.550229,0.594928,0.599223,0.602903,0.613618,0.635404,0.663976,0.63594,0.478402,0.281708,0.060783,-0.099977,-0.155644,-0.273496,-0.398318,-0.531315,-0.447555,-0.319341,-0.184758,-0.041626,0.053798,0.02712,-0.049367,-0.086742,-0.249256,-0.427848,-0.610731,-0.77595,-0.942094,-1.093002,-1.218535,-1.318008,-1.407191,6
