@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute target {1,2}

@data
-0.821611,-0.712493,-0.472796,-0.13073,0.258146,0.692411,1.051742,1.325411,1.33428,1.324246,1.29398,1.462398,1.668563,1.436858,1.165824,0.887791,0.589779,0.188371,-0.193827,-0.515188,-0.679585,-0.83401,-0.695307,-0.479581,-0.151261,0.187799,0.584359,0.948549,1.351804,1.655347,1.731033,1.484127,1.348927,1.326601,1.335486,1.384726,1.607055,1.762306,1.596359,1.213193,0.839993,0.464357,0.078019,-0.247222,-0.576326,-0.676462,-0.49399,-0.748385,-0.588162,-0.627441,-0.835648,-1.037595,-1.301358,-1.570606,-1.783135,-1.691678,-1.41965,-1.174204,-0.902844,-0.670224,-0.418433,-0.385789,-0.545401,-0.764731,-0.986177,-1.279337,-1.491895,-1.790109,-1.704798,-1.436508,-1.147341,-0.900866,-0.697138,1
-0.602676,-0.514879,-0.410681,-0.07225,0.258294,0.590816,0.89819,1.208714,1.430827,1.464294,1.448993,1.514857,1.609262,1.614736,1.456965,1.184957,0.937329,0.587004,0.242901,-0.110927,-0.401092,-0.56977,-0.535293,-0.399594,-0.196521,0.095795,0.388846,0.72072,1.02804,1.352526,1.465101,1.410187,1.425069,1.433152,1.454939,1.504525,1.615807,1.592648,1.483852,1.206219,0.854302,0.476703,0.172554,-0.184082,-0.408501,-0.639538,-0.847526,-0.825553,-0.962926,-1.0739,-1.216411,-1.330417,-1.423005,-1.473441,-1.387282,-1.285281,-1.183683,-1.085052,-0.966329,-0.904786,-0.950745,-1.009374,-1.079141,-1.197223,-1.337094,-1.465965,-1.467122,-1.393889,-1.264603,-1.163644,-1.020169,-0.89925,-0.86951,1
-0.670888,-0.691639,-0.472912,-0.15021,0.164761,0.452737,0.864419,1.170304,1.431542,1.425051,1.342666,1.396951,1.479152,1.533433,1.334676,1.081314,0.73666,0.325798,-0.031367,-0.386753,-0.628821,-0.693246,-0.657871,-0.406905,-0.172201,0.171669,0.498612,0.870031,1.250173,1.582124,1.664649,1.493753,1.416079,1.307255,1.261244,1.423781,1.517613,1.747375,1.658286,1.265619,0.86428,0.515065,0.183852,-0.120477,-0.48866,-0.515366,-0.442199,-0.725359,-0.939931,-1.163576,-1.375433,-1.573792,-1.639286,-1.703516,-1.519536,-1.308314,-1.05651,-0.892002,-0.681903,-0.475061,-0.498777,-0.670305,-0.889454,-1.174927,-1.393901,-1.656656,-1.766225,-1.552537,-1.295087,-1.061294,-0.842818,-0.617652,-0.427554,1
-0.911756,-0.885074,-0.644023,-0.357032,0.056894,0.442641,0.870571,1.266183,1.563252,1.555888,1.528718,1.612117,1.673546,1.731111,1.539693,1.262046,0.90534,0.519696,0.13141,-0.245912,-0.607443,-0.911731,-0.968868,-0.813221,-0.633978,-0.350749,-0.008129,0.350289,0.729088,1.116857,1.514233,1.664647,1.551414,1.51214,1.476054,1.535181,1.598788,1.741854,1.619988,1.223939,0.799307,0.44464,-0.025594,-0.327066,-0.720618,-0.699539,-0.330102,-0.553531,-0.672832,-0.942752,-1.214377,-1.487537,-1.547182,-1.526546,-1.292972,-1.078157,-0.864409,-0.653956,-0.468075,-0.442675,-0.5596,-0.738778,-0.872473,-1.11508,-1.354184,-1.461171,-1.497074,-1.446376,-1.312048,-1.094126,-0.815516,-0.592894,-0.492369,2
-1.086365,-1.053509,-0.795678,-0.411531,0.02893,0.43081,0.863581,1.221219,1.49436,1.534414,1.547806,1.664079,1.723585,1.563877,1.286072,0.918289,0.554073,0.176455,-0.191237,-0.569412,-0.905757,-1.075733,-0.99428,-0.700908,-0.377116,-0.025435,0.341401,0.7553,1.169279,1.516388,1.766944,1.763787,1.581448,1.553999,1.517825,1.595996,1.811091,1.818872,1.391832,1.03116,0.597254,0.254934,-0.17912,-0.445659,-0.887037,-0.756202,-0.192518,-0.470711,-0.612154,-0.967499,-1.117906,-1.329524,-1.438838,-1.444617,-1.322455,-1.081789,-0.859978,-0.691222,-0.445741,-0.459814,-0.47435,-0.634331,-0.840158,-1.122873,-1.290652,-1.405537,-1.402216,-1.358894,-1.27686,-1.040752,-0.780333,-0.540059,-0.4183,2
-0.749277,-0.722619,-0.567558,-0.239143,0.042597,0.420165,0.803697,1.182013,1.523648,1.693588,1.752139,1.799497,1.883964,1.761664,1.504236,1.226336,0.896808,0.571472,0.228991,-0.12629,-0.462192,-0.639485,-0.742227,-0.577893,-0.426765,-0.107616,0.179222,0.50387,0.722665,1.084353,1.39319,1.512441,1.416262,1.521845,1.589661,1.594725,1.556958,1.599496,1.41826,1.022975,0.660194,0.362225,0.031897,-0.269198,-0.527719,-0.656411,-0.691434,-0.817267,-1.005888,-1.171611,-1.339303,-1.507043,-1.55073,-1.378517,-1.204516,-1.049904,-0.8434,-0.689703,-0.536921,-0.449899,-0.584698,-0.743499,-0.929332,-1.074396,-1.226563,-1.373888,-1.411473,-1.462364,-1.404566,-1.285648,-1.139621,-0.962668,-0.811807,1
-0.853636,-0.778664,-0.632992,-0.307613,0.051876,0.389411,0.736735,1.103643,1.510909,1.642203,1.51311,1.559701,1.642231,1.740092,1.630006,1.297118,0.931931,0.618993,0.173929,-0.163297,-0.536074,-0.789341,-0.842585,-0.764257,-0.520686,-0.243083,0.078576,0.439249,0.739896,1.089577,1.48641,1.613015,1.526429,1.497875,1.502209,1.528381,1.509722,1.687422,1.567908,1.224634,0.79048,0.458857,0.006272,-0.264679,-0.637321,-0.608585,-0.310305,-0.673773,-0.749336,-0.989794,-1.249111,-1.535319,-1.68129,-1.598886,-1.362036,-1.156392,-0.929173,-0.724562,-0.473218,-0.391804,-0.493365,-0.684622,-0.955918,-1.216182,-1.431485,-1.560561,-1.542685,-1.473341,-1.28779,-1.094213,-0.850607,-0.587876,-0.342343,2
-0.859598,-0.770105,-0.585897,-0.265837,0.088691,0.45549,0.801458,1.118548,1.465061,1.606381,1.54636,1.608161,1.743386,1.718688,1.486017,1.26298,0.895827,0.55604,0.181108,-0.167773,-0.538582,-0.740824,-0.840083,-0.708492,-0.477226,-0.13212,0.142344,0.490186,0.84188,1.19721,1.492583,1.556891,1.514866,1.538383,1.563621,1.588361,1.535605,1.623906,1.49029,1.153373,0.73698,0.391094,-0.01741,-0.30898,-0.66665,-0.618667,-0.310988,-0.519365,-0.659323,-0.942893,-1.162398,-1.434754,-1.651449,-1.704717,-1.449043,-1.234252,-1.011597,-0.794639,-0.565895,-0.438675,-0.520708,-0.768464,-1.0312,-1.270018,-1.411518,-1.523271,-1.479505,-1.42343,-1.284969,-1.110339,-0.899379,-0.655243,-0.435493,2
-0.863011,-0.835493,-0.576217,-0.265894,0.14345,0.553154,0.93602,1.378054,1.633873,1.580728,1.583648,1.688315,1.840119,1.729763,1.451193,1.194666,0.908529,0.56647,0.233282,-0.152752,-0.486816,-0.768812,-0.842512,-0.7927,-0.531603,-0.225577,0.111263,0.447827,0.85609,1.197324,1.554793,1.616976,1.524958,1.531211,1.54777,1.563152,1.599089,1.445019,1.05814,1.114244,0.791381,0.376829,0.019593,-0.304162,-0.656599,-0.669252,-0.491303,-0.704977,-0.786603,-0.981435,-1.187749,-1.408728,-1.573304,-1.551457,-1.355183,-1.166152,-0.94511,-0.729328,-0.538782,-0.514091,-0.580947,-0.720872,-0.966527,-1.140969,-1.298508,-1.394874,-1.443149,-1.428946,-1.354701,-1.175556,-1.007255,-0.766505,-0.592515,1
-0.716464,-0.697382,-0.43682,-0.091657,0.28855,0.691664,1.009475,1.33625,1.496282,1.493348,1.557757,1.643768,1.745524,1.564559,1.257592,0.995268,0.719946,0.350151,0.00347,-0.33546,-0.607085,-0.694371,-0.630511,-0.412653,-0.183723,0.042331,0.406551,0.776728,1.12529,1.453292,1.606368,1.461775,1.4671,1.424876,1.457966,1.581733,1.650427,1.692582,1.444737,1.091207,0.748283,0.359277,0.036203,-0.301715,-0.533934,-0.710133,-0.811243,-0.857404,-0.989981,-1.075566,-1.222122,-1.358099,-1.477921,-1.489261,-1.322936,-1.201315,-1.060502,-0.900745,-0.746826,-0.660293,-0.695128,-0.832856,-0.948321,-1.061203,-1.183512,-1.27064,-1.344243,-1.370485,-1.343024,-1.265686,-1.184065,-1.050332,-0.904715,1
-0.757207,-0.684943,-0.477792,-0.144431,0.20189,0.56574,0.925622,1.243541,1.577417,1.62306,1.5529,1.571512,1.677319,1.689456,1.456611,1.133302,0.906768,0.691034,0.300373,-0.068755,-0.423242,-0.660255,-0.813098,-0.690721,-0.540802,-0.241065,0.028359,0.372162,0.709614,1.085553,1.405578,1.520458,1.603293,1.524679,1.490175,1.556634,1.617689,1.564941,1.470294,1.201962,0.810672,0.435455,0.103891,-0.240842,-0.564542,-0.717805,-0.773418,-0.821796,-0.996432,-1.182065,-1.428495,-1.53916,-1.569114,-1.402713,-1.196776,-0.975781,-0.828187,-0.623187,-0.464235,-0.308564,-0.449388,-0.607981,-0.785629,-0.974388,-1.124156,-1.270115,-1.3156,-1.42796,-1.561012,-1.535083,-1.365664,-1.137421,-0.928135,1
-0.642024,-0.621226,-0.388103,-0.050925,0.30111,0.71098,1.023906,1.40154,1.60246,1.520194,1.510459,1.570937,1.702813,1.736693,1.494329,1.160909,0.834141,0.509574,0.125166,-0.231053,-0.461038,-0.654605,-0.730335,-0.606243,-0.37339,-0.098243,0.219257,0.551362,0.925775,1.307398,1.463759,1.481436,1.422944,1.418007,1.449139,1.379841,1.443898,1.577382,1.454471,1.094123,0.725783,0.409183,0.076961,-0.17637,-0.469848,-0.497147,-0.461,-0.556878,-0.746735,-0.980772,-1.201309,-1.421382,-1.563207,-1.576636,-1.426193,-1.309753,-1.098879,-0.934737,-0.757619,-0.656019,-0.720299,-0.913623,-1.068099,-1.247124,-1.393832,-1.632093,-1.682421,-1.4728,-1.289114,-1.12884,-0.975906,-0.771723,-0.618383,1
-0.879094,-0.804933,-0.524661,-0.278838,0.129287,0.467507,0.853888,1.211652,1.456207,1.512851,1.511617,1.601148,1.719029,1.57059,1.340968,1.048612,0.690098,0.350898,-0.015615,-0.363444,-0.681443,-0.851235,-0.881169,-0.606449,-0.333064,-0.033167,0.302231,0.694871,1.007248,1.385657,1.663949,1.76527,1.623363,1.529767,1.443387,1.535808,1.615105,1.739918,1.534604,1.144745,0.74902,0.381817,-0.019628,-0.321982,-0.711628,-0.696986,-0.435817,-0.666409,-0.802656,-1.121864,-1.26641,-1.462985,-1.533956,-1.465062,-1.295655,-1.096001,-0.900251,-0.712451,-0.565115,-0.432083,-0.577369,-0.817163,-0.987936,-1.227482,-1.440015,-1.554641,-1.469465,-1.359839,-1.242183,-1.080157,-0.913605,-0.656889,-0.494309,1
-0.99767,-0.84856,-0.571565,-0.243593,0.163508,0.565046,0.946823,1.287456,1.56302,1.604696,1.620887,1.728814,1.735497,1.591477,1.324211,0.988273,0.610342,0.252149,-0.13353,-0.489831,-0.838382,-0.974591,-0.913639,-0.711204,-0.438409,-0.10335,0.264364,0.629238,0.952141,1.316288,1.630289,1.72493,1.492336,1.614431,1.610463,1.469097,1.483401,1.677251,1.492592,1.087717,0.723955,0.334426,-0.066065,-0.395045,-0.780834,-0.765741,-0.213643,-0.215382,-0.294634,-0.530919,-0.693849,-0.992963,-1.184382,-1.378752,-1.549119,-1.570751,-1.415469,-1.218322,-0.977486,-0.798815,-0.571806,-0.56944,-0.719549,-0.895845,-1.100347,-1.321975,-1.531857,-1.534522,-1.353206,-1.194552,-0.970025,-0.799212,-0.616287,2
-0.452957,-0.468279,-0.269086,-0.002918,0.3105,0.504273,0.888612,1.151425,1.256864,1.301149,1.328638,1.319676,1.274607,1.078099,0.788087,0.498243,0.21108,-0.09557,-0.369572,-0.576967,-0.582886,-0.395909,-0.178455,0.050118,0.355039,0.692246,0.999163,1.33803,1.613762,1.722058,1.735778,1.506448,1.383647,1.298873,1.356352,1.415942,1.617943,1.736315,1.556416,1.347609,1.001198,0.647925,0.325305,0.011556,-0.226757,-0.469094,-0.752887,-0.817067,-0.937777,-1.08466,-1.290535,-1.441338,-1.570936,-1.51263,-1.418445,-1.351224,-1.157125,-0.98164,-0.807732,-0.79525,-0.891546,-1.00313,-1.11794,-1.270853,-1.410884,-1.517266,-1.542229,-1.500739,-1.339835,-1.202788,-1.111199,-0.951248,-0.755625,2
-0.802244,-0.697218,-0.509104,-0.182351,0.165776,0.496056,0.82765,1.154932,1.400119,1.514728,1.531514,1.637326,1.681065,1.500448,1.192368,0.907616,0.550728,0.207462,-0.137855,-0.43336,-0.675192,-0.764615,-0.665979,-0.488158,-0.190173,0.110442,0.45307,0.817963,1.136975,1.526959,1.732001,1.768977,1.604786,1.523003,1.484484,1.655741,1.757935,1.808087,1.491779,1.120515,0.755481,0.388277,0.031066,-0.258027,-0.563221,-0.714123,-0.735181,-0.82253,-0.946951,-1.048104,-1.153683,-1.278343,-1.389668,-1.423954,-1.308836,-1.177927,-1.051887,-0.888126,-0.798018,-0.749541,-0.782844,-0.892986,-0.989779,-1.107323,-1.181693,-1.245981,-1.309956,-1.340224,-1.275616,-1.149049,-1.035207,-0.956645,-0.813656,1
-0.597501,-0.595403,-0.384373,-0.10589,0.2016,0.449678,0.796092,1.164288,1.438206,1.51324,1.506871,1.525182,1.581887,1.530059,1.31064,1.039368,0.678517,0.354443,-0.014603,-0.335839,-0.56043,-0.684,-0.568562,-0.351234,-0.105677,0.190641,0.517975,0.821991,1.186218,1.470896,1.634026,1.514002,1.494255,1.539651,1.503458,1.564007,1.673509,1.605555,1.419172,1.143193,0.789622,0.475606,0.149436,-0.132564,-0.419108,-0.581821,-0.668467,-0.796122,-0.92779,-1.073838,-1.271316,-1.394805,-1.487153,-1.500495,-1.446318,-1.271917,-1.1227,-1.00314,-0.893594,-0.750451,-0.738858,-0.868617,-1.033624,-1.194257,-1.304822,-1.429225,-1.486572,-1.449197,-1.312627,-1.232705,-1.045048,-0.919004,-0.72362,1
-0.703573,-0.645213,-0.381648,-0.093962,0.268976,0.586579,0.891359,1.185368,1.433201,1.54841,1.635448,1.700238,1.654821,1.504034,1.238739,0.883029,0.589035,0.253845,-0.055084,-0.331612,-0.565498,-0.672685,-0.541359,-0.325392,-0.058028,0.218554,0.500964,0.811443,1.094451,1.451181,1.567372,1.633583,1.608268,1.538503,1.587471,1.694148,1.715932,1.556357,1.364275,1.048908,0.766679,0.399053,0.122374,-0.232163,-0.435251,-0.795597,-1.067287,-0.942956,-1.006954,-1.037219,-1.120603,-1.184443,-1.229081,-1.264484,-1.268932,-1.206561,-1.143368,-1.044532,-1.004123,-0.92499,-0.911032,-0.966427,-1.027633,-1.081437,-1.169532,-1.201271,-1.250811,-1.28146,-1.273478,-1.225026,-1.173621,-1.142761,-1.065512,1
-0.65134,-0.630066,-0.434413,-0.179175,0.183879,0.549111,0.919892,1.249688,1.498991,1.582422,1.523261,1.530435,1.651655,1.63791,1.483816,1.141978,0.85838,0.545496,0.214713,-0.096454,-0.375911,-0.493897,-0.623063,-0.541676,-0.317419,-0.040946,0.255907,0.600561,0.927814,1.234208,1.492052,1.528243,1.651975,1.507071,1.49107,1.44313,1.558118,1.64346,1.469524,1.145587,0.843767,0.483514,0.146085,-0.173274,-0.416242,-0.674565,-0.834354,-0.912877,-1.014725,-1.073594,-1.202579,-1.300959,-1.425876,-1.4537,-1.363046,-1.220161,-1.11955,-0.999975,-0.889528,-0.803926,-0.806663,-0.894872,-1.030124,-1.149296,-1.287463,-1.376253,-1.423242,-1.39983,-1.300866,-1.202988,-1.058144,-0.965633,-0.835046,1
