@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute target {1,2}

@data
-0.472135,-0.514463,-0.552942,-0.6728,-0.73745,-0.747925,-0.765096,-0.757244,-0.792145,-0.82815,-0.836881,-0.83056,-0.843688,-0.858027,-0.882601,-0.859307,-0.828823,-0.834,-0.846081,-0.85094,-0.85097,-0.837314,-0.807124,-0.752712,-0.694155,-0.605438,-0.497961,-0.397777,-0.365764,-0.315924,-0.313107,-0.258592,-0.133326,0.000938,0.155412,0.354439,0.353543,0.431022,0.570496,0.656179,0.640495,0.778488,0.807979,0.853768,0.752772,0.673958,0.596029,0.593659,0.616505,0.630313,0.518327,0.489094,0.434427,0.435697,0.514007,0.524929,0.406723,0.372069,0.383337,0.286611,0.213253,0.166108,0.17633,0.192798,0.145044,0.142,0.216308,0.306792,0.420741,0.480709,0.57019,0.646805,0.674911,0.728515,0.755506,0.607269,0.474714,0.406786,0.32488,0.248477,0.16537,0.148687,0.135756,0.135709,0.189225,0.292352,0.447769,0.638051,0.793684,0.779193,0.854276,1.010707,0.93322,0.914392,0.873083,0.809408,0.701987,0.614535,0.582792,0.487724,0.392284,0.318993,0.113693,-0.062722,-0.226591,-0.355483,-0.389889,-0.386451,-0.401557,-0.300196,-0.215338,-0.179355,-0.211868,-0.248156,-0.18481,-0.077293,0.076573,0.24271,0.405132,0.597074,0.917183,1.094489,1.373665,1.642508,1.659484,1.676675,1.776394,1.56784,1.307936,1.254259,1.319786,1.48946,1.417774,1.073901,0.721618,0.466164,0.444842,0.677427,0.849003,1.046585,1.010036,0.576533,0.164076,-0.167057,-0.476012,-0.692202,-0.871504,-0.98304,-1.050424,-1.082184,-1.095731,-1.117133,-1.171171,-1.24153,-1.311126,-1.358348,-1.38443,-1.399496,-1.409092,-1.415675,-1.421407,-1.426236,-1.428221,-1.431933,-1.434869,-1.438137,-1.441228,-1.445233,-1.449162,-1.454151,-1.460089,-1.47342,1
-0.414551,-0.482475,-0.587904,-0.747652,-0.824574,-0.84283,-0.86394,-0.854612,-0.849421,-0.853242,-0.842468,-0.826831,-0.837493,-0.862586,-0.881823,-0.883308,-0.881922,-0.902196,-0.924776,-0.880101,-0.877065,-0.850932,-0.82282,-0.758969,-0.68608,-0.616128,-0.554472,-0.509396,-0.492186,-0.458563,-0.400823,-0.244899,-0.090253,0.128625,0.257339,0.352011,0.459641,0.521992,0.682675,0.683912,0.744503,0.874395,1.004572,0.953873,0.956498,0.949525,0.731191,0.704848,0.728138,0.706244,0.631541,0.565157,0.55084,0.612766,0.674339,0.571807,0.48242,0.497128,0.386534,0.349465,0.271194,0.240254,0.241693,0.238339,0.219755,0.24891,0.314251,0.426377,0.486595,0.498648,0.541133,0.631278,0.644687,0.66967,0.658605,0.596304,0.502124,0.46362,0.380669,0.324138,0.299481,0.201276,0.189553,0.212086,0.256101,0.328454,0.497967,0.669261,0.766427,0.747794,0.828952,0.8183,0.847274,0.832568,0.890412,0.738782,0.642137,0.586249,0.533772,0.498484,0.38328,0.29592,0.120154,-0.055052,-0.238104,-0.363192,-0.399204,-0.377772,-0.389868,-0.309429,-0.193943,-0.164288,-0.20974,-0.23077,-0.169874,-0.05925,0.026004,0.267569,0.341489,0.509251,0.747548,0.996043,1.219139,1.253011,1.377344,1.568315,1.458125,1.245179,1.178222,1.147123,1.246191,1.165409,1.204893,0.998202,0.917687,0.595581,0.496906,0.615825,0.850031,1.115335,0.985054,0.624015,0.361095,0.03886,-0.296793,-0.506533,-0.729715,-0.862723,-0.913474,-0.924432,-0.918243,-0.939441,-1.020243,-1.158512,-1.302465,-1.404189,-1.458784,-1.487639,-1.504781,-1.515,-1.523519,-1.52935,-1.533521,-1.536737,-1.540782,-1.545029,-1.548661,-1.552388,-1.557262,-1.561975,-1.569273,-1.585114,1
-0.41299,-0.461906,-0.560742,-0.688461,-0.784274,-0.811075,-0.821221,-0.798863,-0.810875,-0.815706,-0.833797,-0.818476,-0.812367,-0.828665,-0.858892,-0.862058,-0.85238,-0.871294,-0.884212,-0.886126,-0.86992,-0.83872,-0.809278,-0.748553,-0.691941,-0.631786,-0.542939,-0.47042,-0.462571,-0.439173,-0.377066,-0.282,-0.140499,0.009069,0.264939,0.427433,0.525565,0.557057,0.550281,0.659899,0.815056,0.821246,0.938287,0.947032,0.873231,0.817255,0.721563,0.638617,0.759487,0.740849,0.627291,0.517038,0.471892,0.545428,0.579874,0.629344,0.463945,0.39763,0.365747,0.316259,0.205517,0.197695,0.16647,0.185476,0.162298,0.181287,0.246768,0.367511,0.409646,0.43733,0.543024,0.614667,0.613824,0.61589,0.646675,0.588564,0.462465,0.378186,0.341927,0.29892,0.199312,0.160641,0.18398,0.162517,0.186365,0.299543,0.496784,0.634771,0.757942,0.784763,0.802321,0.914536,0.889402,0.842193,0.857641,0.790124,0.668379,0.531257,0.460614,0.453899,0.34732,0.221403,0.075221,-0.1017,-0.267192,-0.347953,-0.397449,-0.401276,-0.393386,-0.30679,-0.210861,-0.173962,-0.190944,-0.240124,-0.213998,-0.080044,0.073798,0.220022,0.392103,0.580022,0.839247,1.025274,1.15798,1.403741,1.506607,1.637831,1.55052,1.340654,1.251445,1.280557,1.267667,1.423793,1.438717,1.204403,0.872372,0.615609,0.538813,0.713814,0.885011,1.13651,1.027415,0.612393,0.197234,-0.104054,-0.405588,-0.627031,-0.811989,-0.928818,-0.981959,-1.003355,-1.008086,-1.020086,-1.094806,-1.196552,-1.300295,-1.373517,-1.41458,-1.43684,-1.449749,-1.457205,-1.463942,-1.469977,-1.472849,-1.476307,-1.479746,-1.483814,-1.486487,-1.490074,-1.493401,-1.498834,-1.505465,-1.519602,1
-0.39037,-0.446703,-0.55453,-0.686283,-0.747302,-0.771121,-0.78533,-0.792232,-0.812927,-0.809,-0.804107,-0.784352,-0.784641,-0.801669,-0.822486,-0.828475,-0.816655,-0.842181,-0.86686,-0.840287,-0.843417,-0.818166,-0.78596,-0.72821,-0.663542,-0.628192,-0.561428,-0.519387,-0.522557,-0.474648,-0.379254,-0.290736,-0.147133,0.077739,0.297935,0.43629,0.583274,0.608135,0.643225,0.798483,0.81361,0.96332,1.022908,1.024878,1.03107,0.962459,0.764946,0.717389,0.746562,0.731835,0.625547,0.467235,0.492043,0.469189,0.490317,0.435751,0.341285,0.319159,0.232812,0.183689,0.115069,0.086413,0.113764,0.129722,0.134762,0.128601,0.193978,0.269332,0.326712,0.39323,0.419895,0.490113,0.487544,0.512958,0.49751,0.473163,0.370794,0.324654,0.261405,0.20329,0.186783,0.165789,0.148467,0.180448,0.242891,0.298682,0.488878,0.678532,0.832904,0.840696,0.826222,0.981934,0.939156,0.893145,0.907089,0.839886,0.702619,0.599296,0.507271,0.460636,0.400041,0.280578,0.102013,-0.065384,-0.22761,-0.344856,-0.378327,-0.366023,-0.377519,-0.312292,-0.260606,-0.231405,-0.232969,-0.232849,-0.190396,-0.060921,0.091804,0.257508,0.396473,0.606905,0.885745,1.095187,1.308386,1.555602,1.695102,1.80518,1.755272,1.554503,1.384493,1.314838,1.363186,1.267574,1.28835,1.143589,0.756578,0.574643,0.456419,0.575874,0.707746,0.914135,0.835528,0.447244,0.067967,-0.194174,-0.420049,-0.64217,-0.82128,-0.951387,-1.014385,-1.036579,-1.043829,-1.062833,-1.122947,-1.211565,-1.297078,-1.355579,-1.38717,-1.40381,-1.414678,-1.421874,-1.427564,-1.432689,-1.436234,-1.439114,-1.442387,-1.446187,-1.448802,-1.452309,-1.456696,-1.460945,-1.467148,-1.481022,1
-0.321697,-0.370042,-0.455577,-0.600743,-0.697258,-0.730419,-0.738176,-0.737307,-0.760956,-0.812939,-0.822916,-0.835411,-0.825529,-0.85146,-0.906404,-0.936816,-0.906253,-0.923563,-0.93417,-0.910088,-0.909663,-0.880887,-0.846051,-0.771963,-0.665411,-0.595288,-0.457826,-0.416135,-0.42857,-0.42303,-0.39334,-0.318766,-0.189609,0.005262,0.174735,0.321065,0.422189,0.415373,0.580708,0.585906,0.63812,0.649952,0.638897,0.755728,0.719934,0.668642,0.553192,0.491093,0.5921,0.630103,0.554517,0.482885,0.447764,0.516221,0.582534,0.619529,0.567915,0.518444,0.461896,0.423389,0.304307,0.20293,0.192056,0.171725,0.201856,0.163532,0.275428,0.40229,0.444271,0.540103,0.603538,0.682663,0.723066,0.76407,0.777832,0.722011,0.570589,0.445711,0.380013,0.312752,0.302618,0.234187,0.204521,0.160938,0.211727,0.263815,0.413018,0.615929,0.717107,0.71523,0.744791,0.836777,0.824653,0.876295,0.810003,0.711645,0.61489,0.522074,0.490581,0.489562,0.47132,0.366408,0.192583,0.017604,-0.159517,-0.262751,-0.300424,-0.285243,-0.28447,-0.179292,-0.061821,-0.036433,-0.065832,-0.092653,-0.078704,0.043119,0.262118,0.255545,0.378617,0.53048,0.75481,0.919318,1.011338,1.219643,1.260067,1.200274,1.158516,1.190058,1.058723,1.159458,1.188536,1.343843,1.447782,1.490506,1.172082,0.83906,0.792806,0.924896,1.077629,1.303473,1.338382,0.886626,0.235683,-0.09744,-0.422379,-0.668214,-0.876282,-1.007621,-1.053612,-1.063313,-1.052102,-1.061093,-1.126254,-1.233143,-1.347292,-1.427289,-1.469093,-1.491138,-1.504033,-1.513445,-1.521051,-1.52569,-1.530701,-1.533147,-1.537521,-1.541632,-1.545246,-1.550352,-1.555113,-1.561031,-1.568798,-1.585073,2
-0.213885,-0.310186,-0.43886,-0.561389,-0.648684,-0.688654,-0.706064,-0.704445,-0.718561,-0.744319,-0.747682,-0.741896,-0.753258,-0.79037,-0.825195,-0.849018,-0.829788,-0.842886,-0.852021,-0.824564,-0.821747,-0.810038,-0.778625,-0.708744,-0.638991,-0.544814,-0.441395,-0.403134,-0.419181,-0.421848,-0.36814,-0.293816,-0.172494,0.041785,0.208962,0.440666,0.491927,0.516261,0.575741,0.589674,0.678421,0.857784,0.919533,0.951372,0.9809,0.810608,0.693887,0.690493,0.683191,0.752641,0.672634,0.573646,0.522836,0.560259,0.666804,0.619957,0.529358,0.469201,0.424101,0.388094,0.298344,0.198923,0.209616,0.191584,0.156859,0.176456,0.3055,0.46636,0.494336,0.506416,0.567877,0.641156,0.678948,0.688502,0.717344,0.719158,0.578519,0.40608,0.345401,0.256278,0.194814,0.224995,0.154122,0.137646,0.142198,0.251009,0.416202,0.565181,0.662971,0.691174,0.728428,0.785235,0.762334,0.751128,0.778883,0.673286,0.495105,0.457611,0.466131,0.371261,0.329331,0.261322,0.133666,-0.061398,-0.207118,-0.326489,-0.329055,-0.33929,-0.331933,-0.27208,-0.162064,-0.100642,-0.156953,-0.240718,-0.226529,-0.059982,0.077196,0.186954,0.258598,0.374468,0.638093,0.823704,1.048966,1.224391,1.350416,1.321877,1.224408,1.076738,0.944989,1.095907,1.155655,1.227384,1.616904,1.444065,1.093441,0.844116,0.656114,0.879574,0.95818,1.448944,1.39681,0.807604,0.279778,-0.097298,-0.390246,-0.632014,-0.83749,-0.965498,-1.030071,-1.021284,-1.005673,-1.012207,-1.075754,-1.205138,-1.345888,-1.445682,-1.499114,-1.52983,-1.544553,-1.557302,-1.56603,-1.573481,-1.578368,-1.583163,-1.587979,-1.59359,-1.598025,-1.603191,-1.609373,-1.616554,-1.62569,-1.644272,2
-0.349242,-0.38733,-0.462367,-0.581468,-0.687372,-0.742934,-0.734731,-0.715513,-0.726502,-0.803887,-0.815801,-0.837607,-0.833348,-0.866616,-0.903393,-0.91288,-0.897381,-0.892866,-0.910618,-0.904075,-0.891302,-0.869796,-0.853242,-0.775297,-0.713728,-0.601522,-0.445843,-0.389864,-0.386781,-0.383276,-0.382831,-0.321432,-0.207894,-0.062775,0.131379,0.368204,0.378065,0.395151,0.495206,0.58608,0.632495,0.631957,0.765779,0.743616,0.674646,0.525143,0.462006,0.467312,0.60751,0.55402,0.567831,0.47292,0.453766,0.516811,0.615792,0.642155,0.562543,0.593768,0.497025,0.412327,0.313683,0.19019,0.16835,0.143386,0.104879,0.142119,0.249246,0.377166,0.482854,0.589338,0.647969,0.736077,0.76626,0.853893,0.80713,0.804215,0.598102,0.474497,0.33661,0.321057,0.248439,0.1895,0.139606,0.137159,0.200123,0.281127,0.451361,0.586773,0.744319,0.748156,0.706072,0.795964,0.887485,0.806409,0.777656,0.686625,0.597711,0.549782,0.507741,0.477365,0.419006,0.273854,0.163722,0.000595,-0.19852,-0.320505,-0.337379,-0.332488,-0.33575,-0.182721,-0.058566,-0.006652,-0.051285,-0.156304,-0.163041,0.012651,0.197566,0.243544,0.37464,0.523498,0.81073,1.010342,1.16653,1.22766,1.445627,1.492014,1.319102,1.212233,1.132505,1.179842,1.247168,1.343828,1.51445,1.416946,1.034926,0.803941,0.745336,0.913134,1.095728,1.374833,1.248246,0.721202,0.140414,-0.235573,-0.543746,-0.775074,-0.939667,-1.046312,-1.088179,-1.091958,-1.083675,-1.090418,-1.140018,-1.233603,-1.329911,-1.394986,-1.431331,-1.449732,-1.461957,-1.468643,-1.474921,-1.480614,-1.483619,-1.486645,-1.490433,-1.494127,-1.498032,-1.502325,-1.506873,-1.512764,-1.520235,-1.535624,2
-0.363397,-0.389685,-0.479115,-0.6075,-0.715839,-0.746872,-0.74783,-0.73709,-0.756844,-0.80682,-0.823178,-0.832215,-0.839376,-0.866789,-0.908635,-0.916969,-0.893846,-0.90787,-0.915595,-0.901434,-0.902954,-0.884216,-0.847489,-0.782391,-0.688906,-0.58326,-0.469674,-0.40256,-0.407909,-0.414554,-0.403493,-0.313918,-0.205083,-0.045908,0.161466,0.280448,0.34537,0.431318,0.496272,0.505331,0.566751,0.63618,0.72956,0.727386,0.6379,0.557702,0.442422,0.506839,0.564156,0.593696,0.533878,0.487943,0.463158,0.486767,0.61446,0.610472,0.518429,0.481323,0.462143,0.430798,0.301532,0.16722,0.121749,0.133777,0.170194,0.119557,0.252004,0.382484,0.4295,0.520471,0.621407,0.664819,0.785905,0.774727,0.862525,0.776046,0.604488,0.453024,0.345509,0.266538,0.199533,0.152979,0.128679,0.104743,0.147503,0.246834,0.446145,0.609398,0.708887,0.704585,0.716991,0.773463,0.806107,0.785984,0.743712,0.687721,0.5555,0.495072,0.4833,0.466218,0.404266,0.307374,0.177794,-0.022439,-0.20037,-0.320774,-0.312774,-0.317919,-0.327368,-0.230843,-0.087518,-0.037615,-0.063499,-0.136485,-0.126889,0.052092,0.226901,0.334516,0.383842,0.530615,0.793782,0.972884,1.161533,1.307594,1.437736,1.298069,1.28595,1.111351,1.048152,1.19022,1.410393,1.450713,1.703114,1.625995,1.133835,0.829152,0.797253,0.912636,1.14371,1.427143,1.390924,0.830306,0.233886,-0.19709,-0.496352,-0.726424,-0.906808,-1.015854,-1.056607,-1.048647,-1.030059,-1.0345,-1.0892,-1.188196,-1.301719,-1.380987,-1.422308,-1.443337,-1.456649,-1.464518,-1.471651,-1.477013,-1.480178,-1.483776,-1.487429,-1.491567,-1.495571,-1.499496,-1.504608,-1.509692,-1.517055,-1.531729,2
-0.367183,-0.391567,-0.473381,-0.627159,-0.722032,-0.759805,-0.762665,-0.73198,-0.765152,-0.803185,-0.812985,-0.812618,-0.824165,-0.847519,-0.899058,-0.909025,-0.899719,-0.915033,-0.924976,-0.914378,-0.896101,-0.876021,-0.840827,-0.776033,-0.695444,-0.592758,-0.454282,-0.38736,-0.416722,-0.421762,-0.403259,-0.331586,-0.188424,-0.069062,0.189639,0.294622,0.324378,0.393052,0.492888,0.518673,0.584716,0.700015,0.702274,0.776283,0.734933,0.63077,0.481556,0.547388,0.571972,0.564409,0.561555,0.438686,0.481033,0.514,0.559328,0.606909,0.538078,0.518187,0.514182,0.40247,0.275578,0.245276,0.208656,0.22474,0.192227,0.195522,0.237553,0.366004,0.451772,0.492162,0.568208,0.596362,0.736079,0.724052,0.705547,0.646357,0.622447,0.480998,0.389935,0.332863,0.303212,0.249618,0.211649,0.186885,0.231003,0.308956,0.421769,0.588761,0.736425,0.670975,0.683314,0.745731,0.817189,0.789096,0.722046,0.704723,0.628534,0.550408,0.521512,0.514452,0.497025,0.351829,0.244141,0.066518,-0.104425,-0.239499,-0.234345,-0.233801,-0.260888,-0.125021,-0.01765,0.026443,0.005404,-0.093223,-0.056625,0.065555,0.231207,0.348089,0.393805,0.537535,0.751475,0.905771,1.041449,1.164704,1.19773,1.323829,1.185566,1.119911,1.102294,1.108126,1.281916,1.191169,1.551914,1.446498,1.092707,0.847314,0.821412,0.963083,1.11874,1.331199,1.401546,0.964949,0.346028,-0.06774,-0.395301,-0.646947,-0.854069,-0.978306,-1.015102,-1.001474,-0.984757,-0.987944,-1.061724,-1.1945,-1.339462,-1.442706,-1.493275,-1.52059,-1.537942,-1.547035,-1.55628,-1.562239,-1.56679,-1.570591,-1.573785,-1.579153,-1.582896,-1.587594,-1.592611,-1.598756,-1.606517,-1.622685,2
-0.219209,-0.254226,-0.392707,-0.522368,-0.654019,-0.689929,-0.677498,-0.651586,-0.699308,-0.745269,-0.765301,-0.755337,-0.758267,-0.788282,-0.844273,-0.846361,-0.837158,-0.841752,-0.865803,-0.851546,-0.841961,-0.82876,-0.769034,-0.710077,-0.631825,-0.535529,-0.406015,-0.3646,-0.364316,-0.347237,-0.349327,-0.281328,-0.180864,0.006242,0.173538,0.302347,0.429164,0.433291,0.489956,0.558474,0.643545,0.815274,0.82658,0.859454,0.724402,0.688216,0.601587,0.559614,0.679678,0.682836,0.644329,0.616886,0.548689,0.558759,0.641945,0.63722,0.569835,0.502783,0.457478,0.429553,0.294225,0.239587,0.185141,0.207539,0.213336,0.223632,0.332026,0.424423,0.524369,0.543179,0.600165,0.683379,0.711665,0.741949,0.788761,0.764518,0.63725,0.461096,0.37011,0.294846,0.266803,0.236844,0.199169,0.183543,0.22554,0.298978,0.453458,0.62482,0.75308,0.662991,0.712149,0.849322,0.752803,0.74786,0.728187,0.679926,0.508761,0.464529,0.510619,0.441016,0.416894,0.302454,0.228995,0.021604,-0.168361,-0.262923,-0.297098,-0.272427,-0.256923,-0.157814,-0.09166,-0.038181,-0.063049,-0.175722,-0.135813,0.001477,0.102825,0.176781,0.266888,0.376416,0.664718,0.880323,1.037994,1.226143,1.230035,1.269333,1.249926,1.07849,0.981499,1.020675,1.096522,1.285445,1.576117,1.449344,0.98771,0.804718,0.67265,0.801235,1.066178,1.22341,1.278415,0.777248,0.295989,-0.097212,-0.412839,-0.654674,-0.852176,-0.980995,-1.035986,-1.026446,-1.003606,-0.997299,-1.078079,-1.213416,-1.365758,-1.476633,-1.538779,-1.570745,-1.590992,-1.603175,-1.612978,-1.620942,-1.627058,-1.631871,-1.63736,-1.643067,-1.64829,-1.654226,-1.660923,-1.6691,-1.678172,-1.697878,2
-0.303484,-0.345441,-0.392117,-0.579178,-0.672456,-0.704333,-0.718374,-0.723201,-0.762313,-0.797504,-0.800031,-0.786686,-0.798809,-0.832213,-0.859244,-0.867565,-0.847556,-0.870659,-0.898747,-0.846966,-0.863498,-0.836936,-0.806745,-0.72887,-0.656048,-0.554159,-0.443967,-0.413065,-0.412873,-0.423385,-0.413854,-0.359835,-0.22348,-0.086322,0.121676,0.195008,0.244792,0.281813,0.351075,0.386821,0.494563,0.547376,0.593245,0.596441,0.649938,0.665425,0.526097,0.518144,0.515917,0.613232,0.513046,0.458842,0.452314,0.445379,0.482154,0.553196,0.500633,0.494519,0.442467,0.4053,0.346407,0.21946,0.229233,0.242619,0.204145,0.164109,0.238867,0.441035,0.441266,0.50256,0.54386,0.666478,0.649006,0.617797,0.723067,0.704841,0.556169,0.403924,0.365932,0.302334,0.217864,0.220363,0.212632,0.188421,0.170745,0.290569,0.392972,0.577686,0.603817,0.613207,0.609756,0.743625,0.74437,0.790847,0.796066,0.719379,0.603686,0.510485,0.457418,0.521433,0.466778,0.414436,0.256831,0.113926,-0.06993,-0.164599,-0.180876,-0.15487,-0.181335,-0.092951,0.027242,0.013332,-0.019203,-0.079206,0.010211,0.096739,0.186785,0.328717,0.334106,0.47876,0.606655,0.785817,0.855379,1.050633,1.220631,1.174499,1.102813,1.117666,1.063303,0.979056,1.34141,1.405202,1.667307,1.649421,1.194436,1.063768,0.851924,1.020908,1.068435,1.41448,1.592478,1.183963,0.566837,0.156732,-0.19568,-0.500063,-0.740759,-0.869375,-0.93539,-0.929222,-0.890994,-0.875999,-0.952205,-1.117177,-1.307532,-1.450959,-1.526734,-1.566106,-1.588194,-1.603416,-1.613408,-1.62274,-1.629967,-1.635029,-1.640589,-1.647624,-1.654082,-1.660921,-1.667779,-1.675091,-1.685709,-1.703855,2
-0.42644,-0.49433,-0.556336,-0.66463,-0.730755,-0.765327,-0.77103,-0.759049,-0.793803,-0.828746,-0.831215,-0.826578,-0.854265,-0.880828,-0.897057,-0.903483,-0.874653,-0.86892,-0.879729,-0.867045,-0.866713,-0.850486,-0.804947,-0.747675,-0.67143,-0.579881,-0.400613,-0.364364,-0.366111,-0.367987,-0.373164,-0.341423,-0.214902,-0.03294,0.112332,0.227846,0.299397,0.392741,0.384837,0.403921,0.489339,0.621375,0.635625,0.686926,0.568362,0.502084,0.486363,0.427463,0.565177,0.617397,0.523733,0.477835,0.43784,0.484358,0.543445,0.653301,0.575829,0.538476,0.484733,0.4048,0.334047,0.184732,0.205246,0.19302,0.182749,0.176373,0.284858,0.440699,0.421358,0.559908,0.599067,0.68271,0.788097,0.758856,0.741409,0.818525,0.59232,0.483457,0.401067,0.318267,0.252632,0.225299,0.210355,0.178896,0.206897,0.304473,0.466965,0.618165,0.71957,0.723855,0.703309,0.738817,0.763893,0.82652,0.772262,0.634128,0.570426,0.458885,0.510872,0.461162,0.427219,0.386839,0.157091,0.005558,-0.132213,-0.245888,-0.270252,-0.268633,-0.230577,-0.090303,0.028124,0.003192,-0.076206,-0.149542,-0.118905,0.041208,0.168091,0.40094,0.37105,0.464304,0.69967,0.860902,1.069903,1.197778,1.323106,1.388644,1.263598,1.111126,1.182591,1.133169,1.251925,1.418323,1.66504,1.441972,1.121072,0.858303,0.742998,0.940529,1.230921,1.489657,1.528538,0.886676,0.346144,-0.059026,-0.399449,-0.657956,-0.870844,-1.014331,-1.077945,-1.105321,-1.110878,-1.129112,-1.182394,-1.266003,-1.348433,-1.408848,-1.440676,-1.4595,-1.471442,-1.479252,-1.486161,-1.491204,-1.494602,-1.499019,-1.50272,-1.506804,-1.511284,-1.516215,-1.522445,-1.527803,-1.535848,-1.55099,2
