@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3}

@data
0.336816,14.052015,-7.109445,15.758527,4.300863,-10.080342,-8.599866,-8.658568,2
0.524576,16.290784,-6.576264,13.427843,3.922516,-10.509094,-7.890786,-9.189576,2
0.848935,13.562884,-6.564945,16.63596,3.054071,-9.950412,-9.432398,-8.154096,2
0.860152,14.140163,-6.654068,15.513576,3.845398,-10.143786,-8.476319,-9.085116,2
0.379384,13.085561,-6.617251,16.962111,3.405912,-9.952191,-8.25179,-9.011737,2
1.094703,12.714182,-4.694289,16.293246,4.569283,-10.412083,-9.828157,-9.736886,1
1.589047,10.449153,-4.109813,17.652708,4.054095,-10.373624,-9.634264,-9.627302,1
1.422558,11.378461,-4.968127,17.436015,4.176205,-10.555637,-9.083972,-9.805504,1
1.89454,11.4775,-4.645295,17.306729,3.910518,-10.652967,-9.892105,-9.39892,1
1.19953,12.156314,-6.247504,17.601028,3.151687,-10.172481,-9.042052,-8.646522,1
0.952511,8.942306,-4.432587,19.334626,2.9088,-10.188156,-9.389553,-8.127948,1
1.107577,11.290362,-6.179954,17.97676,3.677794,-10.24771,-8.623316,-9.001513,2
0.899787,11.263514,-6.32487,18.22023,2.69718,-9.452762,-9.387056,-7.916023,2
0.837718,13.146809,-6.562432,16.742777,3.19667,-10.194574,-8.493322,-8.673647,2
0.76166,12.476081,-7.096644,17.382846,3.08711,-9.640265,-8.598155,-8.372634,2
1.61522,10.65385,-4.941155,17.906042,4.050419,-10.23175,-9.449465,-9.603161,1
1.673911,11.930043,-4.893523,17.122364,3.694045,-10.402557,-9.666247,-9.458036,1
1.364311,11.666068,-4.490703,17.378988,3.629248,-10.425804,-9.879384,-9.242724,2
0.997667,11.983601,-5.119787,17.117832,4.379503,-10.628399,-9.522554,-9.207862,2
0.940913,12.230442,-5.076201,17.121233,3.289718,-10.71694,-8.409689,-9.379476,2
1.220673,11.040508,-6.12772,18.103888,3.224126,-9.934567,-8.947905,-8.579004,2
1.218669,12.108453,-5.858649,17.073719,4.032857,-9.898331,-9.562105,-9.114612,2
0.964782,11.489398,-5.908561,18.275177,2.065348,-9.770007,-9.203156,-7.912982,2
0.47051,13.057477,-6.572866,17.009097,3.454849,-9.94549,-8.565349,-8.908228,2
0.480835,13.904623,-5.880466,15.225355,4.548689,-10.573832,-8.617569,-9.087635,2
1.075701,13.212951,-5.980924,16.106117,3.95823,-10.352273,-9.534395,-8.485407,2
0.449936,14.790784,-7.335121,14.955464,3.627594,-9.870356,-7.629673,-8.988628,3
1.075886,12.629947,-6.778418,16.947758,2.802993,-9.677518,-8.471769,-8.528879,3
0.792156,11.308081,-5.616618,18.283087,2.983376,-9.995074,-9.945633,-7.809375,2
0.62241,12.105136,-5.129485,17.25771,3.935618,-10.442397,-9.032768,-9.316224,2
1.151567,13.214354,-4.994653,16.564747,3.471867,-10.575268,-9.392488,-9.440126,1
1.481223,11.966121,-4.447059,16.4732,4.822791,-10.85104,-9.792744,-9.652492,1
1.46655,10.464216,-4.441292,18.058412,3.554592,-9.959248,-10.096249,-9.046981,2
0.79101,12.17366,-6.393913,17.338315,3.081384,-9.528196,-9.28538,-8.17688,2
0.207989,14.454319,-6.467228,15.632289,3.61287,-10.297153,-8.798131,-8.344957,2
0.624694,12.510152,-6.553812,17.399749,2.49239,-10.363815,-8.677529,-7.431829,3
1.064709,11.945418,-5.340148,17.956152,2.531823,-10.261526,-8.786543,-9.109884,1
1.115326,11.765179,-5.460269,17.655331,3.444602,-10.403723,-8.984387,-9.132059,1
1.035729,10.713263,-6.271966,18.62274,3.107486,-9.578514,-9.638018,-7.990721,2
0.516786,13.257016,-6.486576,16.850427,3.020684,-10.402424,-8.563709,-8.192203,2
1.009046,13.086687,-6.677051,16.348169,3.627534,-10.357559,-7.663048,-9.373778,2
-0.068765,15.077028,-6.258239,14.987355,4.212183,-10.12907,-9.728728,-8.091763,2
-0.163911,14.179885,-6.670121,15.822052,4.277288,-10.090264,-8.35126,-9.003669,2
1.148328,14.310179,-6.514487,15.481425,3.504582,-10.301632,-8.973335,-8.655061,2
0.754498,13.381517,-7.204941,16.224056,3.858972,-9.936553,-7.861361,-9.216189,2
0.590307,11.014284,-4.984782,18.21826,3.618588,-10.096029,-9.631128,-8.7295,1
1.220954,11.341789,-5.306809,17.532862,4.347608,-10.156357,-9.415119,-9.564928,1
0.810355,12.023981,-5.596846,17.042859,4.42463,-9.51502,-10.411099,-8.77886,1
1.171956,10.52796,-4.378634,18.183308,3.268779,-10.004679,-9.938808,-8.829883,2
1.357008,9.815753,-5.306798,18.705571,2.878522,-9.77411,-9.469224,-8.206722,2
0.263241,9.849917,-4.362348,19.12295,2.995295,-10.158309,-9.135185,-8.57556,2
0.478127,11.257177,-5.278397,18.007157,3.212599,-9.853231,-10.191502,-7.631931,2
0.94064,11.922831,-6.099427,17.519096,3.992246,-10.298632,-8.876041,-9.100713,1
1.116603,13.238018,-5.569965,16.094832,4.575681,-10.657355,-9.211142,-9.586673,1
0.876792,12.828463,-6.325512,16.926826,3.477624,-9.970073,-8.921639,-8.89248,2
0.885105,12.006248,-5.189578,16.850149,4.825155,-10.477309,-9.083356,-9.816414,1
1.167583,10.815538,-6.14878,18.517378,3.308904,-9.981335,-8.756006,-8.923282,2
1.283746,10.650523,-5.222776,18.391958,3.432939,-9.840252,-9.746659,-8.949481,1
1.146664,12.934719,-6.791822,16.875897,3.563849,-10.05028,-9.103722,-8.575303,2
0.945201,14.106438,-6.068199,16.044538,3.338219,-10.562258,-8.952443,-8.851496,2
1.37659,11.020629,-5.213005,18.135057,3.522937,-10.21074,-9.537754,-9.093714,1
1.497828,11.473654,-5.505988,17.50353,3.944173,-10.211331,-9.754568,-8.947298,1
0.4234,11.483903,-6.528798,18.162873,3.434811,-10.252255,-7.926518,-8.797418,2
1.011428,10.305197,-5.115079,18.619921,2.728079,-9.40401,-9.338661,-8.806875,2
1.17487,11.768636,-6.023413,17.688825,3.477105,-10.157821,-8.916425,-9.011777,2
0.823117,13.238001,-5.303322,15.811416,5.124275,-10.631838,-9.552266,-9.509383,1
1.842393,11.476339,-6.034974,17.136307,4.471819,-10.32355,-9.019086,-9.549248,1
0.971602,12.797691,-6.966399,16.809503,3.598773,-9.751097,-9.348433,-8.111641,2
0.498292,12.210198,-5.534411,17.201093,4.183019,-10.274001,-8.885892,-9.398297,2
0.761846,12.321331,-4.860063,16.72791,4.15345,-10.54007,-9.242902,-9.321502,2
0.555447,11.740841,-5.334205,17.948449,3.198495,-10.248188,-8.778271,-9.082569,1
0.870968,13.388858,-6.64926,16.918023,2.902173,-10.04475,-9.047346,-8.338666,2
1.526096,12.847246,-6.00552,17.116505,2.839491,-9.888624,-9.883177,-8.552016,2
1.186147,11.616206,-5.7285,17.759612,3.645492,-10.28813,-9.152662,-9.038165,2
1.069916,11.557467,-5.505133,17.913745,3.473787,-9.81324,-9.376554,-9.319989,1
1.130823,11.808609,-4.98742,17.73613,3.254689,-10.318687,-9.551879,-9.072265,1
1.735623,11.119579,-4.816484,17.991209,2.374854,-10.441197,-8.619917,-9.343668,2
0.773814,13.125897,-5.626264,16.62575,3.752471,-10.343263,-9.198039,-9.110367,2
0.87939,10.832245,-5.674747,18.558438,3.009984,-10.105849,-9.500434,-7.999027,2
0.461031,12.473122,-5.59839,17.519733,3.223452,-10.363276,-9.002825,-8.712848,2
0.948353,12.41956,-5.462277,17.016399,3.63342,-10.155771,-9.919768,-8.479916,2
0.706909,11.481473,-5.829158,17.977149,2.973941,-10.049763,-8.666127,-8.594425,2
1.098638,13.243082,-5.603743,16.170586,4.096826,-10.368089,-9.196523,-9.440777,1
0.852861,14.049461,-5.332213,15.533358,4.14372,-10.511869,-8.908959,-9.82636,2
1.021156,11.198344,-6.113098,18.171216,3.413984,-9.973511,-9.053433,-8.664658,2
1.352497,12.278264,-5.759539,17.018861,3.577576,-10.24152,-8.969169,-9.256971,2
0.841767,11.928768,-5.845183,18.059036,2.752964,-10.250406,-8.508349,-8.978597,2
1.474484,11.918547,-6.049369,17.036083,4.597603,-10.466543,-8.743743,-9.767062,1
1.280888,12.606611,-5.777757,16.754353,4.191443,-10.0158,-9.439224,-9.600514,1
1.526917,11.322128,-5.717212,17.358598,4.417893,-10.131356,-9.749812,-9.027156,2
0.970693,11.644099,-5.978122,17.796142,3.287449,-9.96553,-9.098467,-8.656264,2
0.163117,12.984074,-6.609939,17.132441,3.198067,-9.9897,-8.59152,-8.286539,2
1.217832,11.888149,-4.708368,17.214429,3.977046,-10.280011,-10.248101,-9.060975,1
1.270798,8.871966,-3.809962,19.214849,3.141974,-9.810462,-10.205406,-8.673757,1
0.8278,12.519019,-5.998443,17.445384,3.383386,-10.161206,-8.900741,-9.115199,1
1.035354,10.417698,-5.378684,18.337467,3.955795,-10.161273,-9.079223,-9.127135,2
0.62408,11.861579,-5.996357,17.526665,4.105264,-10.13494,-8.75052,-9.235771,2
1.260851,10.985827,-5.699782,18.511974,2.793562,-9.760251,-9.697521,-8.39466,1
1.480676,10.846134,-4.902698,17.818359,3.814857,-9.804491,-9.824577,-9.428259,2
0.766858,10.824038,-5.815833,18.547913,3.079277,-9.835269,-8.84379,-8.723194,1
1.278191,11.579025,-6.19432,17.5321,3.762854,-9.81047,-8.994774,-9.152605,2
0.353303,11.553806,-6.051788,18.001772,3.63542,-10.044798,-8.710667,-8.737048,2
0.933342,10.727432,-4.281048,18.134392,3.458233,-10.108507,-9.902057,-8.961787,1
1.501021,10.185118,-4.48482,17.815239,4.349133,-10.659792,-8.57265,-10.133248,1
0.367805,13.649811,-6.84471,16.279773,3.893705,-9.846651,-8.919936,-8.579797,3
1.002708,13.043744,-5.237296,16.615778,3.825043,-10.263085,-9.747277,-9.239615,1
1.194158,11.147614,-5.521982,17.968834,3.633413,-10.077255,-8.970019,-9.374762,2
0.552738,14.101389,-7.131001,15.857183,3.539347,-10.244573,-7.9927,-8.682384,3
1.433353,12.447726,-4.973367,16.555253,4.496655,-10.173604,-10.471058,-9.314957,1
1.05152,10.099085,-5.098937,18.617883,3.483609,-10.103182,-9.335672,-8.714305,2
2.264927,10.475231,-4.434392,17.007127,5.237325,-10.212382,-10.152674,-10.185163,1
1.410318,11.890744,-4.668519,17.226395,3.873024,-10.191122,-9.950356,-9.590483,1
1.266931,13.036448,-6.262291,16.597213,3.736766,-10.192377,-8.970776,-9.211915,2
0.968283,12.539126,-5.961729,16.35014,4.284921,-10.369348,-8.341294,-9.470098,3
1.194294,10.966065,-4.861482,17.645307,4.53615,-10.439544,-9.153596,-9.887194,1
1.552418,12.389336,-5.092165,16.778003,3.95253,-10.080975,-9.797563,-9.701585,1
1.202191,12.898291,-6.005039,16.370567,3.929886,-9.891657,-10.035028,-8.469211,2
0.85522,8.433661,-4.147501,19.460452,2.004841,-9.65087,-9.049004,-7.906798,2
1.417567,12.086551,-5.480826,17.198072,3.668831,-10.380915,-9.073712,-9.435567,1
1.04333,12.333792,-6.507809,17.096654,3.876575,-10.237101,-8.931305,-8.674136,2
0.901831,12.040897,-5.745233,17.508891,3.337337,-10.15805,-9.090507,-8.795168,2
0.474725,12.5692,-5.940517,17.037188,3.618108,-10.046176,-9.089929,-8.622599,2
0.825985,12.146237,-7.224582,17.449078,3.299739,-9.840111,-8.092559,-8.563787,2
0.885868,12.286801,-6.205288,17.949128,2.120428,-9.74448,-9.473682,-7.818776,2
1.694695,10.446159,-4.452523,18.083107,3.992272,-10.282872,-9.972628,-9.50821,1
0.768019,11.647375,-4.887392,17.373232,4.254956,-10.534655,-8.740427,-9.881108,1
0.50479,15.535981,-5.880311,14.188266,4.056766,-10.513521,-8.455719,-9.436252,2
0.734406,13.389386,-6.510201,16.750545,3.238804,-10.036566,-8.987899,-8.578476,2
0.45212,13.396697,-6.417859,16.345638,3.850714,-10.20393,-9.708442,-7.714937,2
1.41929,12.429885,-5.937936,17.012473,3.737252,-9.975903,-9.136772,-9.548289,1
1.78818,10.161148,-4.833213,18.14899,3.934245,-10.109383,-9.909545,-9.180423,1
0.813813,10.902785,-5.767068,18.40306,3.389175,-10.081997,-9.415821,-8.243947,2
1.343055,11.517734,-5.324911,17.552266,3.964137,-10.22836,-9.521282,-9.30264,1
0.986237,12.970265,-7.474712,16.538323,4.017434,-9.620025,-9.210574,-8.206948,2
1.226948,11.8991,-5.70397,17.548468,3.442414,-10.196023,-8.77174,-9.445197,1
1.513285,12.062816,-6.506758,17.428999,3.1169,-10.09524,-9.068715,-8.451286,2
0.767811,12.224794,-6.9185,17.514148,3.366228,-9.68269,-9.12854,-8.143252,3
0.825184,12.457621,-6.248681,16.870568,4.054353,-10.260853,-8.474241,-9.223951,2
0.930549,10.654533,-4.354188,18.096334,3.648745,-10.242386,-8.811694,-9.921893,1
1.182798,11.416925,-4.917818,18.07358,3.257377,-10.036825,-9.562548,-9.413489,1
1.205442,11.647978,-5.280058,17.144337,4.528766,-10.32435,-9.257594,-9.664522,1
0.896979,11.621555,-5.969706,17.911481,3.550403,-10.108698,-9.167112,-8.734901,2
1.084516,11.953698,-5.93919,17.867159,2.761546,-10.099648,-8.791112,-8.836967,1
1.476462,12.251377,-5.515489,16.756305,4.534119,-9.884065,-10.704664,-8.914046,1
0.857944,13.064896,-6.069763,16.843771,3.379764,-10.434671,-8.46699,-9.174951,2
0.682857,13.983426,-6.964473,16.078519,3.447997,-10.200415,-8.774971,-8.25294,2
1.030703,12.071335,-5.856861,17.91237,2.428056,-9.851902,-9.318366,-8.415334,2
0.878808,13.401867,-6.822851,16.327497,3.910963,-10.108885,-8.835206,-8.752191,2
0.929281,12.577011,-6.378466,16.977192,3.671375,-9.946772,-8.396582,-9.433038,2
0.19599,14.097058,-6.910283,15.998453,3.754649,-9.874504,-8.301007,-8.960355,3
0.238393,13.181487,-6.834109,16.221536,4.127142,-10.240196,-7.42506,-9.269193,3
0.855279,13.803879,-6.83748,15.796159,3.887135,-10.157687,-8.393697,-8.953588,3
2.241917,12.010438,-4.609227,16.356024,4.586305,-10.728236,-9.876207,-9.981015,1
1.147311,12.337811,-6.604282,17.315568,2.941276,-9.710027,-9.309055,-8.118602,2
0.873724,14.309505,-7.32539,15.489174,3.962931,-10.025512,-8.810732,-8.473701,2
0.586724,12.257994,-6.23694,17.389797,3.470811,-9.775667,-9.24845,-8.44427,3
0.628272,11.794855,-6.452383,17.82729,2.96487,-9.458459,-9.758361,-7.546084,2
0.580081,14.85861,-6.958702,15.084085,3.769895,-10.265154,-7.952217,-9.116599,2
0.567632,13.321107,-6.083141,16.878019,3.153394,-9.838092,-9.245557,-8.753361,2
0.831625,14.439303,-6.840007,15.282156,3.845487,-10.154808,-8.095284,-9.308471,2
1.110674,11.595952,-6.05562,18.424701,1.929185,-9.573928,-9.631983,-7.798981,2
0.985019,12.567196,-6.131982,17.290656,3.051569,-9.722115,-9.746835,-8.293508,2
1.422885,11.674913,-5.554263,17.545836,3.801486,-10.187872,-9.251078,-9.451907,2
0.212845,14.600427,-7.425805,15.294306,4.238975,-10.363525,-8.097219,-8.460004,3
1.166197,12.705644,-5.41754,16.958066,3.560174,-10.236447,-9.551322,-9.184773,1
1.63692,10.994711,-4.824607,17.515408,4.443015,-10.625051,-9.323713,-9.816684,1
0.88284,13.97234,-6.395646,15.578168,3.880071,-10.317781,-8.341544,-9.258448,3
1.470779,10.896868,-5.55593,17.839638,4.283916,-10.345971,-9.084997,-9.504304,1
0.848299,11.48379,-4.796094,17.916478,3.360221,-10.492173,-9.122686,-9.197835,2
1.291016,10.802425,-4.310333,17.915912,3.991726,-10.368566,-9.78434,-9.53784,1
1.363359,12.247151,-4.931343,17.293817,3.415662,-10.402663,-9.346408,-9.639574,1
1.436903,11.532224,-5.305212,17.971286,2.876552,-10.054139,-9.265872,-9.191743,2
0.349475,10.833048,-5.12291,18.151069,4.091839,-9.583522,-9.422355,-9.296644,1
0.768862,11.909947,-6.562601,17.824445,2.760985,-9.456281,-9.686541,-7.558815,2
1.968012,11.172335,-4.567299,17.392705,3.960703,-10.823374,-9.163913,-9.939169,1
2.437572,12.488434,-3.93965,16.203825,3.958874,-10.57615,-10.216344,-10.356562,3
2.485707,11.472563,-3.459029,16.716299,4.245444,-10.610736,-10.376033,-10.474217,3
2.277389,13.136158,-4.051238,15.771005,4.013693,-10.669405,-10.127132,-10.350471,2
2.648201,13.573709,-3.667522,14.835026,4.440623,-10.878535,-10.358019,-10.593484,2
2.50477,12.680057,-3.669582,16.06604,3.768106,-10.688021,-10.240294,-10.421077,3
2.206074,13.37779,-3.577392,15.419547,4.081878,-10.787275,-10.243048,-10.477571,3
1.745778,12.263723,-3.851174,16.769356,3.897357,-10.540194,-10.049319,-10.235527,3
2.562846,11.713518,-3.10568,16.516184,3.798456,-10.562819,-10.439247,-10.483258,3
2.240958,14.156509,-4.530726,14.675057,4.59572,-10.845754,-9.958831,-10.332933,3
2.36926,12.766119,-4.588743,16.30733,3.710633,-10.434702,-9.982055,-10.147842,3
2.391748,11.479981,-3.329636,17.09378,3.456687,-10.464482,-10.286594,-10.341483,3
2.298277,13.808991,-3.744173,14.987505,4.13826,-10.858226,-10.170574,-10.460061,3
1.82855,12.704021,-3.066308,15.787856,4.464795,-10.805675,-10.357223,-10.556016,3
2.73675,12.597389,-3.715368,15.790118,4.169633,-10.698661,-10.367681,-10.512179,3
2.907658,10.440785,-2.649821,17.108902,3.814043,-10.512996,-10.570735,-10.537838,3
2.484798,11.747512,-3.206595,16.568933,3.980739,-10.6625,-10.40334,-10.509547,3
2.370483,12.286287,-3.457179,15.88919,4.619138,-10.782952,-10.373922,-10.551043,3
2.592752,12.471753,-3.350287,15.985467,3.962061,-10.740381,-10.386195,-10.535169,3
2.399634,11.952316,-3.462565,16.550092,3.917283,-10.58634,-10.334752,-10.435666,3
2.183648,13.204762,-3.743141,15.648973,4.117627,-10.79357,-10.176565,-10.441733,3
2.136238,10.888614,-3.447071,17.652005,3.560659,-10.393173,-10.165825,-10.231447,3
2.293466,12.449395,-3.231373,16.251579,3.688293,-10.625931,-10.360198,-10.465232,3
2.658316,11.862029,-3.521918,16.233035,4.415083,-10.687066,-10.423735,-10.535743,3
2.400085,11.796061,-3.260604,16.934201,3.327254,-10.508732,-10.309107,-10.379159,3
2.290413,11.313313,-2.850726,17.126402,3.470811,-10.510118,-10.401914,-10.438182,3
2.520291,11.682354,-3.475713,16.927706,3.439788,-10.48141,-10.273173,-10.339846,3
2.706998,11.148209,-2.650807,16.784618,3.636645,-10.54178,-10.547518,-10.536364,3
2.552476,11.99733,-4.170706,16.6667,3.865764,-10.502118,-10.138173,-10.271272,3
2.528512,12.928037,-3.664822,15.663185,4.17569,-10.815766,-10.293557,-10.521279,3
2.269325,13.247699,-3.260041,15.358096,4.102791,-10.840749,-10.327681,-10.54944,3
2.052432,12.502292,-3.866944,16.33909,4.063346,-10.624834,-10.136314,-10.329071,3
2.424867,11.348505,-3.66375,17.426034,3.177957,-10.360626,-10.146595,-10.206393,3
2.465431,13.376018,-3.474338,15.213243,4.198748,-10.895649,-10.315375,-10.568079,3
2.218718,12.64916,-4.204565,16.545383,3.448932,-10.472605,-10.009403,-10.17562,3
2.243615,11.685222,-3.333872,16.945313,3.578123,-10.486197,-10.280451,-10.351752,3
2.795539,10.080073,-2.819912,17.795159,3.198721,-10.325071,-10.389896,-10.334613,3
2.840509,11.690275,-3.294816,16.449827,4.015943,-10.673211,-10.46961,-10.558916,3
2.629362,12.681806,-3.908393,16.026725,3.898925,-10.688734,-10.225131,-10.41456,3
2.420248,12.376383,-3.547937,16.192702,3.968063,-10.673883,-10.28909,-10.446487,3
2.327923,11.704855,-3.176105,16.686988,3.901202,-10.609891,-10.371233,-10.463738,3
2.701664,11.860214,-3.152157,16.24944,4.158888,-10.757983,-10.468044,-10.592021,3
2.368679,11.653076,-3.613053,17.034868,3.473426,-10.464816,-10.178843,-10.273336,3
2.57301,13.008791,-3.687385,15.715206,3.860345,-10.758256,-10.251317,-10.460394,3
2.344665,12.009653,-3.463757,16.464815,4.005754,-10.622326,-10.307589,-10.431215,3
2.354015,14.607809,-3.887926,13.967745,4.575244,-11.003222,-10.112763,-10.500902,3
2.280594,12.495309,-3.547032,16.372303,3.640764,-10.670349,-10.195801,-10.375788,3
2.357628,12.451905,-3.94373,16.311542,3.923023,-10.615913,-10.152737,-10.331719,3
2.230211,12.086901,-3.639738,16.551259,3.947403,-10.615398,-10.201824,-10.358813,3
2.265024,11.685504,-3.488811,16.73164,4.066808,-10.5727,-10.288935,-10.398529,3
2.381892,12.757153,-3.582093,15.664536,4.334565,-10.708019,-10.344174,-10.50386,3
2.405788,12.846295,-3.175497,15.757351,3.866266,-10.76953,-10.383002,-10.547671,3
2.523957,11.678052,-2.98371,16.940521,3.210932,-10.602214,-10.337995,-10.429542,3
2.375219,12.224193,-4.018961,16.116861,4.522828,-10.653162,-10.193441,-10.373537,3
2.740905,11.413092,-2.643426,16.38991,4.195402,-10.724891,-10.663661,-10.707332,3
2.531896,11.605254,-3.227871,16.867421,3.517318,-10.542702,-10.34273,-10.408586,3
2.57762,13.453639,-3.806476,15.196102,4.11586,-10.820624,-10.233531,-10.482592,3
2.27982,10.990136,-2.811906,17.239309,3.637527,-10.479411,-10.419263,-10.436212,3
2.506803,13.40527,-3.775202,15.114317,4.311014,-10.808571,-10.259354,-10.494276,3
2.153013,12.696126,-4.187526,16.414319,3.675543,-10.51772,-10.023461,-10.210295,3
1.994067,12.545945,-3.51559,16.025594,4.489495,-10.782918,-10.265407,-10.491185,3
2.753828,10.168824,-2.009455,17.068093,3.965943,-10.572557,-10.717282,-10.657393,3
2.911069,10.783723,-2.601346,16.810828,4.022145,-10.647266,-10.634995,-10.644159,3
2.205454,12.176988,-3.631251,16.545876,3.898581,-10.590719,-10.231842,-10.373088,3
2.511938,11.984909,-3.556767,16.413886,4.051375,-10.614999,-10.33908,-10.45126,3
2.480648,11.547487,-2.607241,16.325373,4.204755,-10.705989,-10.594114,-10.650919,3
1.773793,12.324564,-3.52744,16.689571,3.616142,-10.471655,-10.144442,-10.260531,3
2.487531,12.846915,-4.171124,15.834434,4.199496,-10.633713,-10.191145,-10.372393,3
2.170892,11.763469,-3.869085,17.063243,3.642571,-10.461407,-10.088128,-10.221557,3
