@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.626965,-0.46732,-0.179661,0.112042,0.523252,0.905284,1.25101,1.590514,1.667181,1.636827,1.718025,1.517956,1.174639,0.827958,0.464893,0.058866,-0.251333,-0.506281,-0.615576,-0.443186,-0.158484,0.206579,0.569042,0.963352,1.308115,1.652661,1.853866,1.958569,1.746499,1.570849,1.593523,1.694268,1.923293,1.845769,1.453281,1.108725,0.716087,0.396768,-0.046645,-0.283233,-0.832652,-1.400908,-1.268534,-1.344834,-1.291133,-1.332445,-1.299049,-1.326893,-1.303198,-1.323645,-1.305832,-1.321447,-1.307709,-1.319812,-1.309157,-1.31851,-1.310344,-1.317416,-1.311364,-1.316455,-1.312278,-1.315578,-1.313126,-1.31475,-1.313941,6
-0.866846,-0.711376,-0.514836,-0.105143,0.35414,0.795425,1.165009,1.485356,1.780419,1.884931,1.883933,1.741016,1.5386,1.186678,0.810124,0.409109,-0.049246,-0.440535,-0.664337,-0.837111,-0.703183,-0.39776,-0.022465,0.372491,0.831625,1.231627,1.691729,1.948539,1.925096,1.847306,1.799985,1.841226,1.875959,1.869733,1.562176,1.133984,0.668577,0.212365,-0.209736,-0.615362,-0.788214,-0.786843,-0.976582,-1.031461,-1.227742,-1.408703,-1.584022,-1.544224,-1.468094,-1.331145,-1.165085,-1.102194,-0.958936,-0.878971,-0.934415,-1.076678,-1.239519,-1.42868,-1.578402,-1.600903,-1.45189,-1.317381,-1.108152,-0.934905,-0.786083,1
-0.746964,-0.556681,-0.244617,0.121013,0.53686,0.912889,1.220959,1.629158,1.862721,1.827662,1.806273,1.740353,1.407575,1.01875,0.701657,0.289561,-0.054548,-0.434592,-0.703348,-0.761225,-0.536963,-0.163919,0.227643,0.590806,0.956539,1.301394,1.648041,1.928132,1.971614,1.834352,1.808611,1.930645,1.918367,1.671398,1.305359,0.975434,0.603092,0.282981,-0.133407,-0.411065,-0.901357,-1.32679,-1.231905,-1.285421,-1.248275,-1.276575,-1.253859,-1.272698,-1.256731,-1.270467,-1.258529,-1.268975,-1.259798,-1.267874,-1.260771,-1.267001,-1.261564,-1.266271,-1.262244,-1.265631,-1.262852,-1.265048,-1.263417,-1.264497,-1.263959,6
-0.72898,-0.568679,-0.228288,0.108312,0.486506,0.855269,1.213587,1.495779,1.826405,1.77781,1.732471,1.788212,1.449454,1.136678,0.744302,0.374108,-0.033986,-0.428988,-0.731418,-0.747117,-0.490868,-0.115573,0.240536,0.602434,0.960044,1.30325,1.634692,1.897399,1.980071,1.844975,1.689766,1.841548,1.972044,1.77467,1.378496,1.031281,0.638949,0.304395,-0.129353,-0.41448,-0.915443,-1.33069,-1.24161,-1.290296,-1.257415,-1.281862,-1.262665,-1.278273,-1.265281,-1.276276,-1.266861,-1.274988,-1.267935,-1.274074,-1.268728,-1.273376,-1.269351,-1.272811,-1.269869,-1.272331,-1.27032,-1.271903,-1.27073,-1.271505,-1.27112,6
-0.712439,-0.547114,-0.219385,0.151475,0.532836,0.94801,1.293714,1.647539,1.951971,1.775729,1.733722,1.910828,1.801447,1.519634,1.156539,0.791222,0.412957,0.048506,-0.316802,-0.601543,-0.715252,-0.545354,-0.238202,0.148466,0.510329,0.876735,1.223434,1.566686,1.835504,1.863165,1.726377,1.73102,1.829484,1.754348,1.361305,1.02787,0.632345,0.306327,-0.117643,-0.366551,-0.879,-1.350479,-1.247238,-1.304217,-1.265472,-1.294441,-1.271581,-1.29025,-1.274646,-1.287902,-1.276511,-1.286376,-1.277789,-1.285284,-1.27874,-1.284442,-1.279495,-1.283756,-1.280127,-1.283168,-1.280681,-1.282641,-1.281187,-1.282148,-1.28167,6
-0.753583,-0.593378,-0.253248,0.133599,0.518401,0.932982,1.293534,1.634624,1.799885,1.828541,1.724244,1.599541,1.311201,0.964353,0.623032,0.240679,-0.128917,-0.414817,-0.675101,-0.693403,-0.445498,-0.105171,0.289607,0.654757,0.986936,1.357496,1.688742,1.937474,1.989585,1.827788,1.787865,1.936275,1.962739,1.714959,1.345946,1.02582,0.632118,0.302331,-0.130062,-0.414947,-0.901411,-1.333833,-1.238355,-1.291548,-1.255069,-1.282549,-1.26072,-1.278651,-1.263586,-1.276444,-1.265349,-1.274993,-1.266571,-1.273943,-1.26749,-1.273127,-1.268226,-1.272454,-1.268847,-1.271873,-1.269396,-1.27135,-1.2699,-1.270859,-1.270382,6
-0.709718,-0.562923,-0.230718,0.147588,0.529208,0.947979,1.33082,1.690927,1.795609,1.766702,1.80982,1.557188,1.281943,0.969815,0.614239,0.207355,-0.16002,-0.427944,-0.663425,-0.697883,-0.450717,-0.094967,0.258817,0.598298,0.952581,1.281152,1.642161,1.963644,1.999375,1.845971,1.754353,1.877191,1.986477,1.771417,1.357578,1.054165,0.654112,0.330364,-0.106923,-0.370099,-0.873984,-1.343268,-1.239031,-1.2972,-1.257274,-1.287373,-1.263445,-1.283117,-1.266574,-1.280705,-1.268502,-1.27912,-1.269838,-1.277969,-1.270846,-1.277073,-1.271655,-1.276332,-1.27234,-1.275691,-1.272947,-1.275112,-1.273505,-1.274568,-1.274039,6
-1.163294,-0.975136,-0.569698,-0.093971,0.40917,0.821512,1.257567,1.717718,1.806463,1.703864,1.877298,1.852447,1.488068,1.096788,0.684023,0.186048,-0.274051,-0.743307,-1.086937,-1.162424,-0.890444,-0.458226,0.004074,0.471717,0.961665,1.385534,1.875827,1.951655,1.631123,1.613662,1.785232,1.888894,2.076674,1.952746,1.501221,1.012273,0.537015,0.027853,-0.428457,-0.958023,-1.052935,-0.809644,-1.162669,-1.451271,-1.660924,-1.644301,-1.413626,-1.248402,-1.143404,-1.009824,-0.839092,-0.553595,-0.53471,-0.626978,-0.882141,-1.203375,-1.482389,-1.744511,-1.675029,-1.353066,-1.06101,-0.736084,-0.471225,-0.397586,-0.61637,4
-1.136185,-0.940408,-0.544564,-0.039967,0.409514,0.839908,1.304161,1.717833,1.952776,1.786973,1.95171,2.179476,1.955857,1.686371,1.327534,0.84741,0.440754,-0.044723,-0.457309,-0.884595,-1.061508,-1.046149,-0.738168,-0.305641,0.16546,0.618079,1.124054,1.509488,1.83731,1.865219,1.786448,1.855088,1.959024,1.778228,1.339172,0.8911,0.450997,-0.040964,-0.416712,-0.939311,-0.899866,-0.540318,-0.872366,-1.053308,-1.38395,-1.517526,-1.535063,-1.460983,-1.314996,-1.035729,-0.829336,-0.700217,-0.682687,-0.653575,-0.737795,-0.925562,-1.156552,-1.354517,-1.571391,-1.669948,-1.521519,-1.243984,-1.027086,-0.730836,-0.564632,4
-0.784412,-0.585558,-0.217563,0.184037,0.564412,0.93587,1.301724,1.658332,1.95491,1.76768,1.866977,1.922322,1.732827,1.451846,1.102933,0.760066,0.35954,-0.031482,-0.407428,-0.690984,-0.736123,-0.486677,-0.133112,0.252088,0.601184,0.962782,1.314745,1.666839,1.854246,1.788159,1.778535,1.746907,1.72796,1.688969,1.324516,1.011467,0.613478,0.29658,-0.146197,-0.418223,-0.924914,-1.329691,-1.248865,-1.290213,-1.263945,-1.282397,-1.268654,-1.27929,-1.270834,-1.27769,-1.27205,-1.276741,-1.272808,-1.276124,-1.273319,-1.275693,-1.273686,-1.275375,-1.273966,-1.275126,-1.274192,-1.274919,-1.274385,-1.274735,-1.274562,6
-0.74548,-0.567009,-0.209089,0.177378,0.575972,0.953089,1.27634,1.609699,1.871442,1.730367,1.691228,1.803897,1.542239,1.198767,0.874337,0.503851,0.115123,-0.267715,-0.599252,-0.77024,-0.621212,-0.297682,0.075159,0.449718,0.796726,1.15722,1.5341,1.845986,1.932747,1.792743,1.676359,1.845687,1.948397,1.783413,1.363887,1.051449,0.660898,0.328441,-0.099558,-0.38444,-0.903098,-1.34097,-1.24536,-1.298332,-1.262139,-1.289327,-1.267778,-1.285448,-1.270624,-1.28326,-1.272368,-1.281828,-1.273572,-1.280795,-1.274475,-1.279993,-1.275198,-1.279334,-1.275806,-1.278765,-1.276343,-1.278253,-1.276836,-1.277774,-1.277307,6
-0.637429,-0.482646,-0.174825,0.185954,0.540166,0.94152,1.280552,1.62723,1.812432,1.724372,1.781424,1.686423,1.359496,0.992758,0.66323,0.265668,-0.056103,-0.338418,-0.597541,-0.632629,-0.431816,-0.105486,0.25023,0.601353,0.954629,1.334963,1.674517,1.95721,1.955629,1.822744,1.700446,1.746185,1.862256,1.768478,1.375825,1.049553,0.649079,0.339169,-0.090476,-0.316632,-0.840462,-1.3777,-1.256778,-1.324529,-1.27796,-1.313078,-1.285167,-1.308101,-1.288829,-1.305279,-1.291084,-1.303424,-1.292646,-1.302081,-1.293821,-1.301036,-1.294763,-1.300176,-1.295559,-1.299432,-1.296261,-1.298762,-1.296906,-1.298134,-1.297523,6
-0.805222,-0.595125,-0.262558,0.108622,0.513139,0.892055,1.246466,1.619473,1.909498,1.82304,1.784893,1.842376,1.533183,1.204528,0.864399,0.489332,0.105276,-0.270616,-0.575722,-0.77252,-0.637038,-0.29504,0.086947,0.492697,0.879255,1.243163,1.574747,1.934552,1.96061,1.788143,1.715856,1.794104,1.961682,1.691423,1.272517,0.953838,0.564455,0.231164,-0.157133,-0.437018,-0.926318,-1.320021,-1.233693,-1.282051,-1.248607,-1.27403,-1.253654,-1.270534,-1.25624,-1.268529,-1.257854,-1.26719,-1.258992,-1.266203,-1.259862,-1.265423,-1.260572,-1.26477,-1.261179,-1.264199,-1.261722,-1.263679,-1.262225,-1.263187,-1.262708,6
-0.694007,-0.534038,-0.234883,0.130376,0.468206,0.908789,1.296771,1.688429,1.891396,1.788549,1.857958,1.794702,1.417335,1.154941,0.827874,0.424448,0.045686,-0.33288,-0.606408,-0.712314,-0.536473,-0.220205,0.170167,0.532764,0.839851,1.17611,1.534557,1.833801,1.902117,1.79967,1.702658,1.75349,1.853199,1.804362,1.400335,1.064246,0.650697,0.336725,-0.118348,-0.345483,-0.863627,-1.354363,-1.248229,-1.306003,-1.267211,-1.295891,-1.273482,-1.291624,-1.276576,-1.289273,-1.278428,-1.287771,-1.279676,-1.286712,-1.280591,-1.285908,-1.281308,-1.285261,-1.281901,-1.284711,-1.282416,-1.284223,-1.282885,-1.283769,-1.283329,6
-1.107666,-0.933157,-0.636401,-0.123746,0.320648,0.844353,1.320935,1.714227,1.900568,1.802058,1.859714,1.807097,1.475324,1.096739,0.67578,0.256781,-0.170013,-0.602405,-0.917435,-1.097461,-0.925959,-0.621387,-0.166492,0.324604,0.838926,1.260159,1.748099,1.985647,1.994563,1.867161,1.915449,2.075525,2.058409,1.691164,1.314185,0.900443,0.478555,0.001397,-0.379247,-0.864346,-0.84132,-0.551652,-0.830433,-1.01551,-1.310016,-1.445876,-1.555428,-1.584621,-1.46692,-1.188971,-0.939805,-0.753217,-0.612155,-0.597807,-0.753174,-0.950184,-1.205937,-1.432333,-1.619019,-1.623249,-1.39409,-1.167631,-0.969409,-0.678406,-0.49563,4
-0.772841,-0.585073,-0.240228,0.187491,0.572174,0.97201,1.327335,1.714149,1.78459,1.777692,1.869805,1.650737,1.299343,1.005476,0.652203,0.245951,-0.1265,-0.487121,-0.686272,-0.72643,-0.474995,-0.12608,0.253239,0.619117,0.976866,1.333529,1.665556,1.938063,2.006674,1.841357,1.692165,1.753566,1.908003,1.76792,1.359434,1.0248,0.634393,0.300922,-0.120756,-0.392181,-0.889037,-1.334595,-1.235989,-1.291139,-1.253135,-1.281914,-1.258931,-1.27791,-1.261883,-1.275627,-1.263715,-1.274113,-1.264996,-1.273005,-1.265972,-1.272133,-1.266762,-1.271407,-1.267437,-1.270773,-1.268038,-1.270198,-1.268594,-1.269656,-1.269127,6
-0.683749,-0.515859,-0.237475,0.111456,0.537797,0.92831,1.272023,1.634304,1.852601,1.734207,1.749411,1.656487,1.415265,1.052917,0.670126,0.312264,-0.094876,-0.444011,-0.64635,-0.645389,-0.397234,-0.05922,0.306364,0.670321,1.013169,1.373406,1.693241,1.923543,1.92884,1.772292,1.667695,1.756594,1.888906,1.769312,1.364279,1.037167,0.634304,0.324609,-0.117538,-0.332243,-0.846137,-1.368457,-1.250964,-1.316953,-1.271431,-1.305898,-1.278392,-1.301084,-1.281942,-1.298338,-1.284144,-1.296521,-1.285681,-1.295193,-1.286848,-1.294152,-1.28779,-1.293288,-1.288592,-1.292537,-1.289304,-1.291856,-1.289961,-1.291215,-1.290591,6
-1.133218,-0.949963,-0.606622,-0.179939,0.311263,0.759458,1.268399,1.663608,1.913155,1.890817,2.022449,1.871667,1.615899,1.315993,0.870828,0.39404,-0.030166,-0.414176,-0.813741,-1.019159,-1.026116,-0.762047,-0.404815,0.034889,0.45341,0.884238,1.322295,1.752141,2.061448,1.981723,1.926707,1.949126,2.084911,1.920648,1.459767,0.999294,0.574344,0.082031,-0.332128,-0.835874,-0.867502,-0.519244,-0.82209,-1.00938,-1.291543,-1.45606,-1.610542,-1.557327,-1.375209,-1.12505,-0.871627,-0.685055,-0.657568,-0.705372,-0.822178,-0.998001,-1.24842,-1.450965,-1.622424,-1.587068,-1.387187,-1.105853,-0.892265,-0.672029,-0.536626,4
-1.123402,-0.953605,-0.610507,-0.114156,0.385836,0.888369,1.34874,1.805706,1.916001,1.781996,1.873434,1.805998,1.297717,0.881428,0.479266,-0.001929,-0.457719,-0.848749,-1.109367,-1.097772,-0.770652,-0.340797,0.133075,0.602654,1.052121,1.499822,1.864613,1.922216,1.793931,1.789275,1.885806,1.901662,2.026202,1.77223,1.374825,0.912135,0.498016,-0.011855,-0.392547,-0.925884,-0.83887,-0.477054,-0.792433,-0.97587,-1.330541,-1.51805,-1.702,-1.587771,-1.390464,-1.174243,-0.92278,-0.71019,-0.589906,-0.613235,-0.731752,-0.929091,-1.207742,-1.437116,-1.669097,-1.673664,-1.435358,-1.125586,-0.859193,-0.578984,-0.463146,4
-0.700223,-0.522087,-0.225458,0.126248,0.560887,0.924208,1.219293,1.580562,1.810365,1.681204,1.721212,1.691438,1.407062,1.146739,0.784368,0.436016,0.050806,-0.331154,-0.621326,-0.731573,-0.535277,-0.181433,0.184396,0.572095,0.931851,1.296132,1.635121,1.909583,1.948601,1.792614,1.681585,1.795606,1.931825,1.785107,1.392886,1.081201,0.689774,0.364297,-0.075251,-0.337491,-0.877327,-1.360502,-1.253185,-1.313183,-1.271933,-1.303069,-1.278294,-1.298676,-1.281529,-1.29618,-1.283525,-1.294537,-1.284911,-1.293344,-1.285956,-1.292413,-1.286796,-1.291645,-1.287507,-1.29098,-1.288136,-1.29038,-1.288715,-1.289816,-1.289268,6
-0.775295,-0.605337,-0.24838,0.131307,0.545775,0.922372,1.232747,1.620718,1.800146,1.707126,1.776526,1.648247,1.33978,1.032229,0.688512,0.305142,-0.106877,-0.46262,-0.737734,-0.73664,-0.450134,-0.100735,0.2813,0.660255,1.000602,1.343269,1.693886,1.915454,1.960457,1.794607,1.737882,1.952414,1.959636,1.738188,1.346937,1.042581,0.658903,0.331269,-0.109554,-0.397861,-0.9047,-1.332939,-1.238643,-1.291196,-1.255131,-1.282317,-1.260709,-1.278467,-1.26354,-1.276285,-1.265284,-1.274851,-1.266493,-1.273811,-1.267403,-1.273001,-1.268134,-1.272334,-1.26875,-1.271758,-1.269295,-1.271238,-1.269796,-1.27075,-1.270275,6
-1.11964,-0.943293,-0.563301,-0.095718,0.395399,0.908607,1.401515,1.819344,1.989078,1.835633,1.903869,1.826626,1.454953,1.059584,0.593634,0.090715,-0.334207,-0.779086,-1.029293,-1.100847,-0.850977,-0.475327,-0.032421,0.373107,0.844689,1.28773,1.68641,1.836468,1.857429,1.819462,1.814015,1.899729,2.016936,1.729879,1.354488,0.879957,0.479031,-0.023518,-0.392775,-0.92241,-0.829756,-0.422657,-0.806631,-1.032735,-1.406752,-1.652858,-1.829537,-1.550379,-1.279967,-0.928152,-0.696782,-0.510205,-0.501171,-0.611264,-0.748395,-1.002741,-1.295478,-1.573054,-1.811706,-1.73687,-1.408583,-1.145619,-0.865209,-0.497998,-0.350976,4
-0.716446,-0.544951,-0.207504,0.183126,0.590807,0.986027,1.355189,1.729794,1.879202,1.70119,1.84835,1.874274,1.636671,1.301997,0.968786,0.618855,0.224626,-0.160408,-0.460181,-0.747642,-0.725216,-0.459327,-0.098942,0.273395,0.620053,0.977804,1.320288,1.689718,1.89666,1.888818,1.75553,1.742414,1.848137,1.774957,1.37741,1.050454,0.667243,0.330351,-0.089193,-0.35189,-0.869809,-1.346673,-1.240385,-1.300079,-1.258827,-1.290127,-1.265097,-1.285784,-1.268305,-1.2833,-1.270301,-1.281649,-1.2717,-1.280439,-1.272765,-1.279486,-1.273629,-1.278693,-1.274365,-1.278002,-1.275021,-1.277375,-1.275627,-1.276784,-1.276208,6
-0.709288,-0.543274,-0.252982,0.092695,0.507566,0.910549,1.298708,1.735532,1.883525,1.854753,1.893344,1.736813,1.437625,1.188728,0.836009,0.416605,0.014539,-0.363995,-0.609785,-0.718384,-0.589979,-0.278708,0.096076,0.447338,0.800155,1.139541,1.459799,1.780769,1.951122,1.859776,1.797474,1.803833,1.874098,1.751534,1.366736,1.053649,0.653768,0.336624,-0.101546,-0.354776,-0.880605,-1.337581,-1.239561,-1.293103,-1.256895,-1.283895,-1.262607,-1.279998,-1.265445,-1.277828,-1.267167,-1.27642,-1.268348,-1.275408,-1.269231,-1.274625,-1.269936,-1.273981,-1.270531,-1.273426,-1.271055,-1.272925,-1.271538,-1.272456,-1.271999,6
