@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute target {1,2}

@data
-0.305186,-0.30763,-0.234228,-0.101274,0.016249,0.010512,-0.079923,-0.141012,-0.201138,-0.243411,-0.205457,-0.095311,0.10913,0.500181,1.057686,1.46142,1.55972,1.453255,1.518517,1.638592,1.741241,1.967465,2.119892,2.333726,2.585207,2.62608,2.407834,2.141235,1.917617,1.603938,1.131353,1.004342,1.125195,1.118049,0.960657,0.807257,0.737714,0.73041,0.662048,0.442763,0.214453,0.057184,-0.129766,-0.275137,-0.31931,-0.305616,-0.282705,-0.259442,-0.216767,-0.181088,-0.159288,-0.136561,-0.100061,-0.074031,-0.071385,-0.071624,-0.068081,-0.068816,-0.081492,-0.098741,-0.123134,-0.157226,-0.176102,-0.159027,-0.112579,-0.062978,-0.022385,0.013993,0.045263,0.057494,0.082103,0.100434,0.116409,0.128355,0.138082,0.137091,0.134624,0.153599,0.187559,0.23025,0.254631,0.247712,0.215323,0.171501,0.120827,0.082469,0.023097,-0.028603,-0.131178,-0.275382,-0.427832,-0.538574,-0.61031,-0.652999,-0.669847,-0.67424,-0.661472,-0.646835,-0.634539,-0.608334,-0.574369,-0.531188,-0.49176,-0.465097,-0.419292,-0.390921,-0.376536,-0.386554,-0.429167,-0.50157,-0.584623,-0.681499,-0.753818,-0.802104,-0.807144,-0.807217,-0.788513,-0.771392,-0.745285,-0.728465,-0.740064,-0.766235,-0.780117,-0.794184,-0.79273,-0.788043,-0.753796,-0.710502,-0.685765,-0.660312,-0.674231,-0.720947,-0.773325,-0.83501,-0.887146,-0.928516,-0.958332,-0.974873,-0.980287,-0.983707,-0.991019,-0.998022,2
-0.282346,-0.357921,-0.361664,-0.331646,-0.34624,-0.3744,-0.378702,-0.368989,-0.347457,-0.296436,-0.183842,-0.09192,-0.001315,0.164516,0.315631,0.437947,0.511203,0.790072,1.176526,1.473001,1.852267,2.215432,2.261385,2.151164,2.163799,2.318784,2.36213,2.316786,2.405942,2.327539,1.824628,1.549137,1.547813,1.340927,0.958008,0.662487,0.478879,0.345061,0.26066,0.276209,0.268329,0.161022,-0.000114,-0.091834,-0.090278,-0.05664,-0.035957,-0.022433,-0.024923,-0.027235,-0.000798,0.056992,0.109898,0.141524,0.159263,0.169429,0.177645,0.183279,0.166207,0.149207,0.146685,0.131551,0.097813,0.073582,0.076833,0.090514,0.096283,0.105637,0.137998,0.177291,0.201217,0.202265,0.197514,0.176979,0.147448,0.113371,0.102793,0.127557,0.15686,0.221089,0.254915,0.260781,0.236054,0.190661,0.133798,0.05868,-0.023169,-0.103049,-0.232532,-0.384921,-0.476796,-0.564402,-0.624687,-0.667943,-0.693044,-0.699288,-0.706632,-0.716835,-0.769487,-0.858344,-0.97771,-0.949546,-0.865397,-0.785012,-0.71812,-0.681265,-0.650769,-0.637849,-0.638995,-0.649969,-0.661182,-0.684448,-0.729625,-0.756923,-0.771703,-0.757198,-0.747917,-0.73521,-0.714813,-0.719499,-0.705439,-0.695154,-0.693031,-0.686599,-0.687285,-0.656557,-0.609848,-0.5629,-0.51577,-0.494051,-0.510671,-0.567657,-0.640614,-0.714321,-0.788008,-0.835526,-0.865677,-0.879572,-0.893409,-0.900746,-0.903109,-0.913583,2
-0.409397,-0.444364,-0.429252,-0.380916,-0.388585,-0.422293,-0.420594,-0.40716,-0.380559,-0.317509,-0.177375,-0.07485,0.006898,0.15532,0.250484,0.324433,0.356744,0.657288,1.128085,1.421816,1.756649,2.128054,2.18081,2.098428,2.194797,2.469272,2.556989,2.424271,2.419941,2.341127,1.785318,1.499069,1.58913,1.434364,1.024198,0.707967,0.528149,0.413351,0.378006,0.442481,0.450911,0.314159,0.109425,-0.012966,-0.024258,-0.01395,-0.01781,-0.02345,-0.027806,-0.020545,0.02794,0.104486,0.169348,0.196517,0.194959,0.183385,0.165434,0.141459,0.078854,0.021238,-0.004884,-0.023008,-0.039221,-0.039163,-0.01126,0.024473,0.048192,0.071569,0.116707,0.177054,0.201115,0.209158,0.204164,0.191064,0.155407,0.111489,0.077885,0.091759,0.149606,0.181207,0.195808,0.204118,0.168684,0.10852,0.06239,-0.002711,-0.062528,-0.100605,-0.211394,-0.379889,-0.492062,-0.629021,-0.684945,-0.725653,-0.750738,-0.735447,-0.742724,-0.723328,-0.73421,-0.757831,-0.736688,-0.719253,-0.7427,-0.693958,-0.684054,-0.658783,-0.617845,-0.615111,-0.613905,-0.62067,-0.651141,-0.683082,-0.724236,-0.738017,-0.753056,-0.738049,-0.741668,-0.72602,-0.704163,-0.751498,-0.75632,-0.745687,-0.750794,-0.708081,-0.712742,-0.633643,-0.565056,-0.517616,-0.436578,-0.427609,-0.433667,-0.468464,-0.548261,-0.624697,-0.743262,-0.825805,-0.882688,-0.899707,-0.929048,-0.939602,-0.929254,-0.945182,2
-0.332366,-0.369777,-0.351862,-0.292407,-0.298959,-0.333082,-0.344683,-0.342278,-0.329057,-0.266362,-0.105371,0.012593,0.090731,0.234459,0.28707,0.354428,0.393485,0.645794,1.036952,1.285605,1.588972,1.958142,2.058643,2.078989,2.282245,2.629263,2.73396,2.507907,2.407718,2.35044,1.824473,1.515438,1.57438,1.395383,0.987358,0.697017,0.541243,0.449918,0.421689,0.465658,0.473284,0.358083,0.157473,0.0279,0.005633,0.00439,-0.024605,-0.057525,-0.081475,-0.080942,-0.040789,0.028013,0.0964,0.137022,0.152518,0.15501,0.149083,0.134079,0.080321,0.022465,-0.00662,-0.025262,-0.04225,-0.045451,-0.026389,0.001813,0.025098,0.0491,0.094689,0.156165,0.178755,0.17284,0.16149,0.150472,0.12314,0.087361,0.059767,0.075123,0.132719,0.165178,0.184879,0.195352,0.170931,0.126873,0.085054,0.022691,-0.030029,-0.058236,-0.161405,-0.330102,-0.449338,-0.582048,-0.637691,-0.67981,-0.706171,-0.699237,-0.712655,-0.703898,-0.716383,-0.743083,-0.72935,-0.720229,-0.748369,-0.705982,-0.705625,-0.69008,-0.668067,-0.677126,-0.687023,-0.709813,-0.743853,-0.784501,-0.819118,-0.836617,-0.841365,-0.829837,-0.81865,-0.794168,-0.754026,-0.774847,-0.779719,-0.756868,-0.755809,-0.717741,-0.719437,-0.657927,-0.604809,-0.571415,-0.503986,-0.496492,-0.492791,-0.503468,-0.549309,-0.597111,-0.695004,-0.763967,-0.807381,-0.816972,-0.839262,-0.847241,-0.837584,-0.850581,2
-0.382374,-0.421246,-0.417379,-0.374841,-0.371819,-0.390718,-0.388739,-0.390608,-0.386815,-0.349495,-0.227919,-0.123738,-0.042457,0.098193,0.196398,0.283246,0.319292,0.577726,0.987729,1.292318,1.679342,2.123039,2.249209,2.162992,2.177298,2.403763,2.480543,2.349394,2.334135,2.266687,1.741194,1.429674,1.459841,1.315034,0.987034,0.744761,0.595121,0.490525,0.441674,0.487635,0.517008,0.428519,0.286506,0.220485,0.244586,0.280089,0.288602,0.291147,0.286419,0.283814,0.306088,0.335743,0.347973,0.329284,0.29081,0.245367,0.194714,0.147719,0.08546,0.029833,0.00677,-0.01081,-0.028742,-0.034893,-0.017457,0.009144,0.024589,0.037268,0.073707,0.129793,0.142904,0.138516,0.129601,0.11708,0.086755,0.050868,0.019819,0.028944,0.080549,0.10209,0.116177,0.1274,0.101087,0.055575,0.021731,-0.048633,-0.095108,-0.115697,-0.215512,-0.382737,-0.50263,-0.655006,-0.712796,-0.756735,-0.784977,-0.770725,-0.780942,-0.76645,-0.779534,-0.817242,-0.802939,-0.803979,-0.855038,-0.819324,-0.842765,-0.838979,-0.822174,-0.838289,-0.835069,-0.835917,-0.847535,-0.862746,-0.868229,-0.873783,-0.869957,-0.859477,-0.834916,-0.80463,-0.755635,-0.785325,-0.777211,-0.720003,-0.710575,-0.634251,-0.620203,-0.51228,-0.415327,-0.351237,-0.274555,-0.283203,-0.296015,-0.334374,-0.428976,-0.526576,-0.674509,-0.767174,-0.822413,-0.834534,-0.866703,-0.883139,-0.878176,-0.901422,2
-0.365591,-0.408399,-0.400983,-0.345234,-0.35459,-0.386773,-0.394856,-0.384633,-0.355,-0.290715,-0.140094,-0.022954,0.047317,0.183647,0.251037,0.327817,0.376205,0.659305,1.099221,1.377166,1.680498,2.035128,2.102761,2.063914,2.19912,2.481138,2.573978,2.40415,2.359869,2.2944,1.775449,1.48927,1.575451,1.421305,1.018018,0.709815,0.540934,0.437215,0.404355,0.45776,0.46902,0.351961,0.179011,0.080721,0.083606,0.107779,0.11009,0.102999,0.100862,0.113837,0.157112,0.218694,0.262017,0.268379,0.25372,0.225224,0.199305,0.173619,0.118268,0.059802,0.031577,0.013813,-0.007102,-0.012065,0.004521,0.029938,0.050972,0.069815,0.109077,0.163584,0.174534,0.169419,0.155309,0.137531,0.100372,0.055,0.020978,0.031568,0.088354,0.115644,0.131981,0.143676,0.120778,0.073625,0.043203,-0.011453,-0.06366,-0.094401,-0.202241,-0.374953,-0.493422,-0.641259,-0.699743,-0.742274,-0.766441,-0.748931,-0.751167,-0.731519,-0.742398,-0.776124,-0.761414,-0.762391,-0.812681,-0.786002,-0.816176,-0.817986,-0.804892,-0.818696,-0.816998,-0.810876,-0.820683,-0.836116,-0.836619,-0.827367,-0.82372,-0.803015,-0.79773,-0.763071,-0.720737,-0.756746,-0.748196,-0.719538,-0.724206,-0.674367,-0.671685,-0.581262,-0.499706,-0.44097,-0.35446,-0.344098,-0.344307,-0.378137,-0.462612,-0.54666,-0.677703,-0.772588,-0.840831,-0.866635,-0.903071,-0.919658,-0.912772,-0.931181,2
-0.301624,-0.340236,-0.310521,-0.236634,-0.208698,-0.229325,-0.262156,-0.27577,-0.279514,-0.252334,-0.139962,-0.023825,0.088277,0.296716,0.506825,0.670654,0.716575,0.858001,1.140277,1.355482,1.633639,1.985057,2.101244,2.144961,2.325553,2.553901,2.532986,2.319157,2.207937,2.039498,1.515876,1.265692,1.348842,1.250258,0.966169,0.758677,0.645336,0.577491,0.532315,0.499214,0.432618,0.300495,0.125529,0.023112,0.024061,0.056955,0.078368,0.104143,0.136662,0.174551,0.225946,0.277227,0.308228,0.304441,0.2729,0.226609,0.181512,0.143086,0.093695,0.047028,0.024633,0.007213,-0.002783,0.008821,0.04363,0.085193,0.120224,0.151176,0.190261,0.223419,0.238918,0.220288,0.197015,0.168944,0.12952,0.079296,0.038036,0.016936,0.005172,0.043316,0.077125,0.081568,0.056634,0.020049,-0.020995,-0.076242,-0.150062,-0.222469,-0.347789,-0.509838,-0.603701,-0.684712,-0.743821,-0.787869,-0.815555,-0.826386,-0.841715,-0.864544,-0.916637,-1.00507,-1.15498,-1.114957,-1.019363,-0.958882,-0.916594,-0.884442,-0.850476,-0.832395,-0.818025,-0.809288,-0.81422,-0.825206,-0.827517,-0.827241,-0.811748,-0.793004,-0.75754,-0.735353,-0.71968,-0.733827,-0.728934,-0.703663,-0.685484,-0.6452,-0.601939,-0.521949,-0.423164,-0.339799,-0.26904,-0.231372,-0.244337,-0.298035,-0.372415,-0.473071,-0.613253,-0.729575,-0.80798,-0.851544,-0.877398,-0.890856,-0.896866,-0.909764,2
-0.185827,-0.229407,-0.193996,-0.114541,-0.088464,-0.121254,-0.160505,-0.187339,-0.202433,-0.171109,-0.028464,0.093345,0.201049,0.399339,0.547942,0.68259,0.726904,0.839483,1.071278,1.240881,1.503179,1.863724,2.02063,2.13495,2.417347,2.755259,2.777889,2.467762,2.263307,2.128027,1.636117,1.351456,1.397645,1.253852,0.941193,0.736929,0.638904,0.590627,0.55733,0.527836,0.477074,0.362755,0.17657,0.048192,0.018847,0.018879,-0.009018,-0.039067,-0.054388,-0.049691,-0.022718,0.020017,0.06782,0.100247,0.113215,0.114049,0.106981,0.092139,0.047622,-0.001767,-0.028462,-0.04814,-0.064518,-0.063263,-0.041781,-0.012847,0.015339,0.04777,0.091545,0.133762,0.158968,0.142278,0.121857,0.104671,0.081126,0.047368,0.018117,0.010384,0.015882,0.064985,0.106556,0.119767,0.110257,0.083259,0.044065,-0.006522,-0.064706,-0.109284,-0.21475,-0.372132,-0.46797,-0.549465,-0.608609,-0.654617,-0.684663,-0.700774,-0.722082,-0.743577,-0.789454,-0.863785,-0.990037,-0.967818,-0.900319,-0.855854,-0.830502,-0.816713,-0.804956,-0.801829,-0.804328,-0.814002,-0.82888,-0.852816,-0.865688,-0.8688,-0.865592,-0.855983,-0.831645,-0.793579,-0.77245,-0.74741,-0.728832,-0.720894,-0.710043,-0.694565,-0.678836,-0.648855,-0.609108,-0.571004,-0.536898,-0.51428,-0.51615,-0.537206,-0.567392,-0.607252,-0.660887,-0.703486,-0.731844,-0.744525,-0.751636,-0.754605,-0.755928,-0.76432,2
-0.415618,-0.481386,-0.439013,-0.368119,-0.341884,-0.371265,-0.396397,-0.418891,-0.422808,-0.383908,-0.244298,-0.113831,-0.007227,0.188804,0.358417,0.500925,0.552035,0.721651,1.044672,1.272085,1.532962,1.870918,1.985605,2.05108,2.279328,2.572663,2.594797,2.359173,2.235758,2.094636,1.560129,1.298747,1.406949,1.302442,0.969797,0.724817,0.59152,0.507708,0.456598,0.426306,0.357546,0.220442,0.036457,-0.053978,-0.028572,0.037669,0.084171,0.127574,0.181867,0.249351,0.334494,0.416704,0.461311,0.451512,0.402495,0.334694,0.267792,0.211657,0.148293,0.088639,0.062737,0.046518,0.033739,0.048809,0.085243,0.124059,0.152429,0.181975,0.22512,0.264055,0.281261,0.26758,0.234454,0.191372,0.143931,0.102665,0.079656,0.104939,0.164584,0.213404,0.234012,0.223478,0.171447,0.099049,0.037227,-0.038075,-0.126849,-0.20008,-0.331885,-0.517292,-0.640761,-0.759145,-0.813803,-0.849347,-0.867034,-0.856777,-0.86003,-0.850079,-0.867297,-0.90185,-0.915596,-0.898308,-0.903635,-0.853199,-0.839317,-0.808653,-0.761934,-0.740525,-0.716362,-0.703483,-0.717962,-0.742223,-0.764147,-0.750671,-0.774207,-0.75723,-0.760042,-0.723872,-0.709183,-0.746907,-0.737168,-0.693969,-0.675577,-0.616275,-0.579901,-0.463763,-0.341208,-0.238335,-0.131248,-0.100651,-0.136442,-0.243806,-0.405284,-0.573505,-0.760024,-0.897885,-0.99562,-1.047252,-1.091291,-1.113328,-1.115373,-1.13407,2
-0.217896,-0.253828,-0.206915,-0.113017,-0.069498,-0.095172,-0.14683,-0.178761,-0.201751,-0.178753,-0.040461,0.082685,0.201845,0.432571,0.634581,0.814277,0.87993,0.948908,1.147307,1.301569,1.517349,1.842297,2.000359,2.150482,2.470426,2.795334,2.786403,2.463979,2.230979,2.081761,1.606126,1.340903,1.393702,1.255048,0.946183,0.742656,0.650479,0.608907,0.569961,0.503386,0.422145,0.306496,0.118606,-0.016132,-0.051138,-0.053926,-0.080811,-0.115899,-0.131736,-0.127594,-0.104872,-0.0641,-0.010508,0.027158,0.049149,0.060397,0.063942,0.055599,0.018246,-0.02629,-0.053528,-0.075575,-0.094256,-0.093036,-0.072115,-0.041998,-0.014726,0.014043,0.054493,0.097968,0.117492,0.107334,0.093701,0.081305,0.064943,0.042565,0.021535,0.034775,0.077711,0.123121,0.154213,0.167537,0.155715,0.124014,0.08397,0.029033,-0.020206,-0.051809,-0.147091,-0.304444,-0.426869,-0.534309,-0.593316,-0.637318,-0.663878,-0.669207,-0.68378,-0.6877,-0.705363,-0.73153,-0.746115,-0.746433,-0.755157,-0.733636,-0.73593,-0.732009,-0.7252,-0.733554,-0.747469,-0.762457,-0.791628,-0.822525,-0.844605,-0.862851,-0.879188,-0.863993,-0.84748,-0.808404,-0.773937,-0.783906,-0.765639,-0.741653,-0.743832,-0.723502,-0.730407,-0.702135,-0.67674,-0.653328,-0.614676,-0.604827,-0.605159,-0.617847,-0.653129,-0.68444,-0.724401,-0.750819,-0.769076,-0.772912,-0.783516,-0.787123,-0.783962,-0.794057,2
-0.350355,-0.39956,-0.384678,-0.309539,-0.293398,-0.33166,-0.350483,-0.362795,-0.361116,-0.307664,-0.137099,-0.007073,0.081477,0.236505,0.296336,0.379455,0.428068,0.629906,0.968773,1.183388,1.463986,1.831213,1.962288,2.033868,2.305597,2.695989,2.785794,2.502466,2.335804,2.251407,1.741644,1.426789,1.488402,1.325628,0.952185,0.694034,0.568424,0.489061,0.453796,0.46893,0.449412,0.341685,0.154326,0.042935,0.042565,0.066619,0.063579,0.056515,0.058598,0.086919,0.146563,0.218809,0.276491,0.292799,0.274878,0.24322,0.210114,0.172087,0.106816,0.044646,0.018518,0.000012,-0.011472,-0.001545,0.024027,0.055671,0.084817,0.115064,0.157503,0.20794,0.234215,0.217404,0.188228,0.154322,0.119048,0.084242,0.062971,0.082639,0.139163,0.191174,0.214393,0.212679,0.174064,0.119425,0.064459,0.003794,-0.065363,-0.11394,-0.22485,-0.393977,-0.530437,-0.644163,-0.705085,-0.745343,-0.770805,-0.771972,-0.778724,-0.778928,-0.79069,-0.804028,-0.799121,-0.795122,-0.804816,-0.792348,-0.78427,-0.768427,-0.746825,-0.737395,-0.73764,-0.7472,-0.772557,-0.804235,-0.829895,-0.850278,-0.837963,-0.837824,-0.824201,-0.80247,-0.79315,-0.782697,-0.767885,-0.739895,-0.72613,-0.693419,-0.660021,-0.591925,-0.507288,-0.427694,-0.353926,-0.317989,-0.329527,-0.395128,-0.492426,-0.602152,-0.720073,-0.810538,-0.872832,-0.905261,-0.92858,-0.940015,-0.943502,-0.955179,2
-0.505946,-0.563954,-0.557093,-0.502105,-0.493818,-0.520441,-0.523727,-0.518081,-0.507646,-0.446683,-0.302436,-0.178285,-0.092639,0.05249,0.147258,0.237211,0.282283,0.53415,0.952273,1.214067,1.507802,1.846217,1.924439,1.910585,2.057145,2.329451,2.395895,2.235523,2.195562,2.099619,1.574826,1.314247,1.419436,1.31111,0.961225,0.687536,0.532033,0.420978,0.369422,0.394982,0.366431,0.23663,0.065419,-0.000591,0.055544,0.13868,0.209007,0.281797,0.359514,0.446254,0.556078,0.655378,0.695555,0.665954,0.585507,0.481689,0.388206,0.314071,0.231026,0.169367,0.142504,0.124102,0.117727,0.133566,0.172736,0.211873,0.241637,0.267466,0.302223,0.350731,0.360868,0.344418,0.308045,0.256822,0.198905,0.152759,0.124789,0.151294,0.22878,0.264201,0.266264,0.252033,0.186851,0.099013,0.04064,-0.044004,-0.133511,-0.208099,-0.342494,-0.535625,-0.652262,-0.810085,-0.862089,-0.892921,-0.911966,-0.883974,-0.890334,-0.868419,-0.879272,-0.91514,-0.883986,-0.870318,-0.910047,-0.850236,-0.844541,-0.809242,-0.758647,-0.735823,-0.713168,-0.700623,-0.719156,-0.753422,-0.7844,-0.81998,-0.84681,-0.883225,-0.912059,-0.854587,-0.821476,-0.852876,-0.823342,-0.753837,-0.7159,-0.606953,-0.548013,-0.378559,-0.210377,-0.072744,0.08593,0.119308,0.082398,-0.039164,-0.251349,-0.470982,-0.729996,-0.916309,-1.052579,-1.115987,-1.183107,-1.213661,-1.210105,-1.236524,2
-0.273635,-0.312824,-0.286913,-0.195806,-0.167815,-0.193874,-0.221558,-0.246388,-0.259459,-0.222336,-0.077673,0.047108,0.15312,0.350575,0.496397,0.637181,0.691764,0.817388,1.072763,1.252751,1.508665,1.856729,2.000876,2.105694,2.383756,2.729448,2.76704,2.472891,2.277164,2.151568,1.665021,1.377516,1.434725,1.289306,0.956882,0.729447,0.617212,0.556174,0.514978,0.486743,0.434538,0.32654,0.143533,0.020428,0.006046,0.015321,0.000098,-0.02472,-0.034002,-0.019821,0.018683,0.071982,0.124641,0.152286,0.155995,0.147852,0.134416,0.114054,0.068278,0.016953,-0.010536,-0.031868,-0.050396,-0.050146,-0.027732,0.002344,0.028255,0.055717,0.095792,0.151938,0.166563,0.151456,0.133244,0.11658,0.091084,0.063073,0.039149,0.054236,0.110589,0.147404,0.170003,0.181138,0.161716,0.115285,0.075017,0.007136,-0.046904,-0.073779,-0.168489,-0.33855,-0.451586,-0.58727,-0.644473,-0.684311,-0.71185,-0.702906,-0.721801,-0.714384,-0.726064,-0.756095,-0.742533,-0.7354,-0.773401,-0.738755,-0.754197,-0.750703,-0.743244,-0.758119,-0.770514,-0.789439,-0.825238,-0.86416,-0.88881,-0.913827,-0.911707,-0.919896,-0.90178,-0.859292,-0.825913,-0.826749,-0.798004,-0.772448,-0.766258,-0.711484,-0.709392,-0.634751,-0.576302,-0.536787,-0.45937,-0.454185,-0.459015,-0.486944,-0.56497,-0.632586,-0.72112,-0.777548,-0.817626,-0.825251,-0.852856,-0.862164,-0.852177,-0.869364,2
-0.256597,-0.295657,-0.250427,-0.168465,-0.135344,-0.164399,-0.216148,-0.245199,-0.26564,-0.239221,-0.112305,0.010028,0.129063,0.353431,0.567603,0.74206,0.789751,0.911741,1.18749,1.391844,1.641434,1.97751,2.099831,2.182393,2.427198,2.709917,2.702218,2.431811,2.258185,2.098139,1.575747,1.313205,1.409811,1.301509,0.990825,0.761792,0.646712,0.590511,0.555586,0.517636,0.441271,0.296852,0.084193,-0.059193,-0.099204,-0.097309,-0.110676,-0.124096,-0.124902,-0.117171,-0.089056,-0.039185,0.016563,0.053337,0.069263,0.071532,0.063947,0.046751,0.004648,-0.04209,-0.065737,-0.084555,-0.104751,-0.103389,-0.073341,-0.033199,-0.001638,0.024708,0.068669,0.133263,0.136345,0.136061,0.134755,0.134786,0.108468,0.075501,0.040033,0.046508,0.097258,0.112001,0.135485,0.169254,0.160055,0.11214,0.096364,0.026268,-0.013899,-0.026465,-0.125952,-0.313099,-0.396022,-0.557212,-0.599409,-0.637092,-0.663392,-0.627184,-0.651099,-0.62537,-0.648166,-0.720323,-0.720999,-0.687044,-0.746478,-0.655818,-0.698872,-0.702809,-0.688905,-0.727018,-0.735465,-0.745775,-0.778539,-0.810077,-0.840162,-0.864025,-0.895911,-0.906765,-0.878635,-0.823482,-0.770557,-0.822839,-0.785484,-0.742281,-0.758488,-0.685035,-0.734441,-0.634182,-0.609673,-0.621715,-0.529253,-0.575394,-0.57688,-0.554493,-0.612252,-0.633865,-0.721839,-0.772172,-0.810381,-0.798255,-0.845472,-0.858485,-0.830574,-0.856898,2
-0.216295,-0.25459,-0.208738,-0.123642,-0.096156,-0.12834,-0.1676,-0.197626,-0.214843,-0.179181,-0.028713,0.098464,0.207144,0.409152,0.553288,0.688934,0.738434,0.855872,1.101277,1.273585,1.52474,1.877994,2.029247,2.154658,2.460597,2.823271,2.850559,2.521132,2.290482,2.160947,1.671775,1.376018,1.419742,1.261514,0.934397,0.721965,0.625338,0.578304,0.546756,0.516925,0.466912,0.350558,0.152229,0.010108,-0.033702,-0.045019,-0.083862,-0.130501,-0.157439,-0.162253,-0.142821,-0.097619,-0.041197,0.001482,0.029546,0.045909,0.050293,0.04121,-0.001395,-0.052826,-0.080187,-0.099036,-0.11766,-0.117853,-0.097385,-0.066327,-0.038493,-0.01257,0.032309,0.094826,0.102752,0.089188,0.077357,0.074303,0.054863,0.027774,0.001115,0.014454,0.065948,0.093654,0.121616,0.150665,0.146366,0.107657,0.083507,0.015293,-0.022543,-0.02488,-0.114521,-0.290792,-0.384818,-0.526625,-0.574241,-0.613437,-0.643233,-0.622775,-0.647638,-0.635483,-0.653866,-0.708716,-0.714659,-0.691741,-0.742407,-0.684354,-0.721796,-0.736039,-0.736347,-0.774737,-0.790549,-0.807225,-0.828787,-0.846425,-0.858307,-0.859343,-0.859836,-0.836338,-0.804009,-0.759737,-0.712605,-0.759105,-0.745901,-0.716052,-0.738645,-0.693686,-0.741254,-0.676274,-0.666112,-0.681519,-0.613784,-0.644393,-0.638964,-0.613762,-0.650912,-0.656047,-0.706013,-0.728548,-0.744447,-0.726285,-0.755346,-0.760895,-0.73717,-0.756615,2
