@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute target {1,2}

@data
-0.562539,-0.428893,-0.102505,0.282695,0.643688,0.889314,1.033726,1.038397,0.785869,0.547217,0.254941,-0.032709,-0.368359,-0.564937,-0.455439,-0.124018,0.225424,0.635311,1.008625,1.422793,1.437612,1.10193,1.041483,1.042607,1.169719,1.286198,1.0852,0.607312,0.224814,-0.159924,-0.456476,-0.584236,-0.608415,-0.797152,-0.924477,-1.065231,-1.069586,-0.933365,-0.764768,-0.578254,-0.447626,-0.515467,-0.648618,-0.816402,-0.947655,-1.071715,-1.07735,-0.916312,-0.742446,1
-0.859583,-0.585947,-0.200949,0.196734,0.58675,0.832382,1.006846,1.118503,1.038513,0.857559,0.70113,0.342774,-0.003738,-0.368585,-0.774591,-0.728453,-0.494416,-0.063332,0.398858,0.865921,1.199454,1.172767,1.023517,1.206354,1.284176,1.30247,1.10459,0.644571,0.144486,-0.284902,-0.760995,0.015354,-0.241151,-0.639985,-1.020931,-1.309023,-1.251413,-0.891133,-0.485794,-0.159977,0.134106,-0.183488,-0.666126,-1.08211,-1.345217,-1.279642,-0.888804,-0.521966,-0.085564,2
-0.777491,-0.549309,-0.244051,0.066195,0.489495,0.829638,1.002685,1.230213,1.244772,1.049787,0.691568,0.424246,-0.008149,-0.447838,-0.771849,-0.608606,-0.278211,0.145026,0.617735,0.522507,0.88457,1.230474,1.132872,1.158675,1.224459,1.244061,1.094701,0.642448,0.120414,-0.342508,-0.701569,-0.01437,-0.236163,-0.610194,-1.020871,-1.392647,-1.247768,-0.855974,-0.543411,-0.171708,0.05931,-0.213546,-0.585105,-0.935644,-1.195127,-1.336261,-1.041842,-0.698291,-0.27735,2
-0.794292,-0.547985,-0.177532,0.009819,0.419661,0.584948,0.752768,1.098147,1.235,1.107689,0.907087,0.571942,0.207815,-0.145938,-0.591252,-0.810934,-0.671108,-0.246943,0.223473,0.708328,1.154334,1.218384,1.071215,1.187357,1.290849,1.478156,1.112761,0.613991,0.057235,-0.415275,-0.847725,0.087457,-0.155912,-0.577545,-0.988016,-1.320008,-1.263827,-0.9039,-0.456866,-0.043352,-0.085683,-0.346196,-0.771084,-1.0915,-1.257025,-1.154712,-0.817531,-0.521755,-0.094517,2
-0.521348,-0.321191,0.048644,0.344134,0.569135,0.736153,0.8165,0.784144,0.635509,0.43643,0.151317,-0.158965,-0.46695,-0.667136,-0.423567,-0.017332,0.432558,0.842523,1.255119,1.47259,1.200737,0.891895,0.787834,1.147573,1.37452,1.507829,1.154021,0.700652,0.252985,-0.208204,-0.445834,-0.418503,-0.659992,-0.907949,-1.136822,-1.239701,-1.018288,-0.793565,-0.561164,-0.364705,-0.364752,-0.631866,-0.908276,-1.155502,-1.265419,-1.074727,-0.795807,-0.59396,-0.421278,1
-0.682754,-0.524439,-0.168427,0.263996,0.616457,0.894125,1.07,1.14195,1.105065,0.97673,0.777678,0.565222,0.19595,-0.129928,-0.534882,-0.631044,-0.432056,-0.095138,0.333934,0.734983,1.133337,1.14898,1.152588,1.207131,1.1934,1.32282,1.078797,0.658087,0.189742,-0.244652,-0.610701,-0.041448,-0.282707,-0.472701,-0.818752,-1.207214,-1.396,-1.152688,-0.925645,-0.56043,-0.201874,-0.36827,-0.655717,-0.989619,-1.3202,-1.203026,-0.982849,-0.726947,-0.400867,2
-0.734456,-0.541583,-0.165899,0.188665,0.537354,0.831078,1.025655,1.066752,1.017359,0.839433,0.520368,0.249037,-0.056782,-0.42269,-0.690296,-0.632148,-0.344927,0.04726,0.516151,0.953032,1.290135,1.084708,0.97743,1.076101,1.159429,1.391876,1.241212,0.748208,0.153831,-0.305386,-0.738489,-0.11996,-0.489833,-0.885638,-1.340299,-1.343967,-1.004985,-0.628791,-0.262684,0.189814,0.019177,-0.363758,-0.765811,-1.223495,-1.433494,-1.083591,-0.879036,-0.498712,-0.167354,1
-0.861478,-0.630945,-0.323606,0.134407,0.569881,0.838193,1.065833,1.085037,1.127264,0.992817,0.777913,0.501166,0.138768,-0.284546,-0.676285,-0.780147,-0.527096,-0.145795,0.293588,0.715033,1.166736,1.198299,1.189145,1.151546,1.188334,1.277218,1.128243,0.612845,0.084791,-0.392439,-0.789278,0.048439,-0.190349,-0.595861,-0.966501,-1.315045,-1.235638,-0.950236,-0.549787,-0.18452,0.032058,-0.197247,-0.573824,-0.986842,-1.229755,-1.248675,-0.952144,-0.563283,-0.166231,2
-0.842102,-0.698811,-0.310728,0.119718,0.554931,0.809574,1.07831,1.196848,1.161982,0.976857,0.732042,0.387034,0.146286,-0.2849,-0.694277,-0.904217,-0.61182,-0.166804,0.317619,0.754362,1.193435,1.268361,1.336619,1.185597,1.1189,1.395414,1.126243,0.642398,0.102677,-0.39641,-0.858195,-0.092148,-0.402771,-0.676548,-0.736651,-1.018165,-1.230514,-0.986169,-0.632269,-0.312927,-0.08235,-0.241486,-0.563872,-0.916547,-1.113656,-1.117256,-0.83161,-0.625261,-0.256745,2
-0.636662,-0.503998,-0.125865,0.279884,0.66052,0.969703,1.16271,1.282581,1.065507,0.85422,0.580712,0.322354,0.010465,-0.375465,-0.5808,-0.679785,-0.408732,-0.036109,0.411645,0.813367,1.243173,1.207098,1.088352,1.199263,1.371587,1.429761,1.02986,0.600669,0.122497,-0.24764,-0.61134,-0.445677,-0.670393,-0.92092,-0.991478,-1.124468,-1.060492,-0.839394,-0.693859,-0.48437,-0.16257,-0.243651,-0.511018,-0.782179,-1.020499,-1.171,-1.057477,-0.795691,-0.524396,1
-0.97151,-0.645877,-0.235668,0.217688,0.427378,0.723538,1.010329,1.267849,1.214448,1.009523,0.76098,0.492243,0.206228,-0.045184,-0.347894,-0.736306,-0.764623,-0.405628,0.058868,0.53946,1.013664,1.245675,1.263594,1.251159,1.305485,1.278013,1.013322,0.605773,0.07142,-0.380892,-0.822786,0.003028,-0.07374,-0.503344,-0.905541,-1.326044,-1.229691,-0.876729,-0.512686,-0.15075,0.041614,-0.181384,-0.630593,-1.023411,-1.250516,-1.192412,-0.915291,-0.638368,-0.254412,2
-0.944601,-0.650986,-0.231276,-0.087867,0.357472,0.703402,1.052668,1.197946,1.260352,1.057395,0.737766,0.462311,0.123306,-0.313783,-0.708384,-0.887973,-0.589844,-0.144714,0.344832,0.800156,1.219034,1.352412,1.125994,1.272273,1.381809,1.084094,0.898075,0.599524,0.125158,-0.366392,-0.83345,0.002096,-0.151174,-0.595476,-0.915268,-1.269271,-1.205014,-0.852486,-0.485571,-0.15991,0.010408,-0.135213,-0.471052,-0.86854,-1.179485,-1.243909,-1.000021,-0.661842,-0.214982,2
-0.880415,-0.683322,-0.286983,0.171956,0.400272,0.759017,1.092015,1.271274,1.183338,0.937313,0.647482,0.29148,-0.043771,-0.471176,-0.849513,-0.76003,-0.457836,-0.006987,0.448834,0.910624,1.230252,1.396863,1.261014,1.342647,1.318038,1.262887,0.882228,0.440624,-0.033012,-0.463455,-0.835347,-0.03412,-0.201562,-0.541598,-0.868421,-1.168823,-1.231631,-0.918222,-0.588713,-0.256931,-0.123608,-0.31963,-0.649476,-0.986063,-1.116324,-1.016505,-0.752594,-0.472797,-0.229293,2
-0.65768,-0.448189,-0.18664,0.120042,0.606921,1.012733,1.24866,1.413595,1.499839,1.305211,0.975703,0.617458,0.277386,0.140062,-0.044755,-0.175779,-0.489275,-0.524021,-0.188152,0.2699,0.756212,1.023451,1.025854,0.860003,0.85292,1.060565,1.081759,0.857269,0.363236,-0.107239,-0.463292,-0.423615,-0.521527,-0.720706,-1.046713,-1.311536,-1.272464,-0.962953,-0.571261,-0.278357,-0.038011,-0.328198,-0.62349,-0.897617,-1.087287,-1.116344,-1.172355,-0.999902,-0.711422,1
-0.816145,-0.560566,-0.171442,0.250778,0.666075,0.96029,1.193419,1.194214,0.994911,0.780295,0.523064,0.256092,-0.109456,-0.455172,-0.709516,-0.537075,-0.225249,0.195076,0.667993,1.090543,1.326553,1.23001,1.230369,1.371276,1.273604,1.127487,0.715242,0.322736,0.178625,-0.337692,-0.775758,-0.352853,-0.481778,-0.757927,-1.001929,-1.198233,-1.108911,-0.804802,-0.517405,-0.201549,-0.018487,-0.287974,-0.593584,-0.899322,-1.153903,-1.198575,-1.025163,-0.800567,-0.447619,2
-0.619801,-0.436024,-0.066495,0.033015,0.48623,0.889482,1.05356,1.25126,1.25062,1.095945,0.826062,0.5989,0.370196,-0.052601,-0.500901,-0.68076,-0.577164,-0.249059,0.166736,0.626837,0.911534,1.218553,1.236571,1.141629,1.195343,1.078724,1.085432,0.658061,0.224104,-0.235208,-0.522398,-0.39592,-0.655632,-0.885908,-1.234323,-1.31928,-1.048425,-0.782055,-0.459374,-0.088156,0.056217,-0.229475,-0.557982,-0.859266,-1.190631,-1.283468,-1.115077,-0.84663,-0.562997,2
-0.654772,-0.429413,-0.213729,0.188047,0.544741,0.811772,0.979149,1.143522,1.086128,0.964006,0.72373,0.46302,0.153915,-0.175285,-0.528441,-0.650318,-0.502266,-0.111731,0.325162,0.771089,1.200338,1.310883,1.180545,1.192925,1.382786,1.480156,1.061358,0.595136,0.127682,-0.302392,-0.59973,-0.408709,-0.645531,-0.852588,-1.127455,-1.170034,-0.974393,-0.763848,-0.544266,-0.299608,-0.241226,-0.447134,-0.684663,-0.938312,-1.139753,-1.158379,-0.931613,-0.716736,-0.473763,2
-0.795102,-0.662654,-0.23768,0.186658,0.505286,0.775994,1.009082,1.131222,1.14246,1.028321,0.737201,0.356125,0.094782,-0.255947,-0.675283,-0.753693,-0.565772,-0.138851,0.322886,0.793018,1.112659,1.182343,1.149015,1.198005,1.239325,1.299946,1.103085,0.575144,0.054058,-0.390496,-0.761388,0.082352,-0.074095,-0.548426,-0.957427,-1.284528,-1.261137,-0.898496,-0.534848,-0.092355,-0.032814,-0.285279,-0.720095,-1.125008,-1.290455,-1.128647,-0.868436,-0.568143,-0.171914,2
-0.910468,-0.738952,-0.246173,0.176417,0.617574,0.885582,1.187069,1.244041,1.067948,0.779249,0.504972,0.198448,-0.141275,-0.535724,-0.800193,-0.664315,-0.327246,0.115217,0.558022,0.970903,1.149014,1.344767,1.275624,1.257755,1.332649,1.216901,0.88666,0.425892,-0.01278,-0.426497,-0.832543,0.053883,-0.220542,-0.564283,-0.911975,-1.265632,-1.186311,-0.875489,-0.535716,-0.157196,-0.031217,-0.271382,-0.576703,-0.967435,-1.243139,-1.122344,-0.846023,-0.620141,-0.216892,2
-0.954585,-0.68651,-0.261846,0.201394,0.50425,0.799089,1.05055,1.204334,1.094092,0.914396,0.595075,0.305272,0.006864,-0.427835,-0.827614,-0.803646,-0.470577,-0.032862,0.412582,0.87902,1.215235,1.310775,1.111533,1.237238,1.176402,1.199629,1.057375,0.536604,0.127876,-0.401743,-0.882842,0.023264,-0.00992,-0.428351,-0.830341,-1.208853,-1.361176,-0.954296,-0.608894,-0.244938,-0.073404,-0.007638,-0.28168,-0.710399,-1.097362,-1.316221,-1.093607,-0.686931,-0.298776,2
-0.826321,-0.597084,-0.15656,0.246962,0.641342,0.951837,1.154048,1.229003,1.023721,0.657687,0.510979,0.344106,0.066239,-0.373779,-0.75876,-0.766311,-0.610296,-0.163992,0.319012,0.807387,1.130333,1.099432,1.161292,1.200294,1.246596,1.444565,1.119477,0.598199,0.13259,-0.328664,-0.766752,0.078018,0.020629,-0.325136,-0.780649,-1.275554,-1.39021,-1.043378,-0.667985,-0.245832,-0.010449,-0.110421,-0.495686,-0.932398,-1.233719,-1.310467,-1.019361,-0.738281,-0.255703,2
-0.965579,-0.760304,-0.360127,0.063897,0.486874,0.857219,1.180246,1.306836,1.179144,0.991393,0.598035,0.261459,-0.217509,-0.639491,-0.866534,-0.742206,-0.42947,0.014893,0.456498,0.89734,1.234892,1.255217,1.229638,1.262788,1.236827,1.255833,0.926089,0.522449,0.065091,-0.384173,-0.841229,0.048366,-0.063911,-0.47434,-0.800405,-1.216774,-1.204904,-0.975869,-0.613244,-0.206448,-0.010468,-0.262896,-0.611481,-0.953943,-1.094845,-1.07634,-0.817632,-0.520679,-0.220225,2
-0.853901,-0.636865,-0.261527,0.174755,0.651066,1.115451,1.422045,1.600263,1.619243,1.471913,1.226541,0.839669,0.50277,0.112253,-0.061297,-0.387887,-0.696159,-0.631032,-0.267225,0.122377,0.589308,0.72601,0.829602,0.752971,0.736636,0.871167,0.937505,0.600585,0.107089,-0.329311,-0.713114,-0.02362,-0.162612,-0.54948,-0.980535,-1.299504,-1.198041,-0.849738,-0.487523,-0.193016,-0.114174,-0.398495,-0.778337,-1.07732,-1.208541,-1.072111,-0.868931,-0.607177,-0.301747,2
-0.796442,-0.653984,-0.268721,0.144994,0.599015,0.950243,1.167897,1.238498,1.105798,0.94437,0.640473,0.347346,0.029659,-0.319646,-0.66442,-0.705791,-0.460884,-0.106765,0.298797,0.749922,1.170168,1.306631,1.158096,1.219153,1.297331,1.397591,0.927779,0.470642,0.002624,-0.457425,-0.849582,-0.105863,-0.093892,-0.500722,-0.899714,-1.24836,-1.26792,-0.938488,-0.547805,-0.145119,-0.095961,-0.295484,-0.676092,-0.993069,-1.14964,-1.133178,-0.899608,-0.631758,-0.260693,2
-0.756818,-0.555913,-0.21198,0.218859,0.577383,0.959406,1.219776,1.292245,1.088248,0.870529,0.629109,0.26791,-0.115768,-0.478439,-0.653941,-0.679331,-0.363607,0.022715,0.49491,0.854573,1.193384,1.342388,1.21574,1.22766,1.396175,1.349425,1.028143,0.586177,0.113203,-0.327679,-0.73955,-0.372519,-0.5,-0.748,-0.90836,-1.07336,-0.99245,-0.791869,-0.599386,-0.494305,-0.489846,-0.503359,-0.69849,-0.852639,-0.941639,-0.939592,-0.897758,-0.723422,-0.537939,1
-0.386441,-0.271966,-0.134583,0.250482,0.658453,0.894608,0.934997,1.018958,0.885956,0.763737,0.475814,0.289478,0.012498,-0.31408,-0.514463,-0.340056,0.011474,0.402767,0.833178,0.943393,1.09411,1.067213,0.964869,1.206433,1.365697,1.38915,1.149988,0.748715,0.273217,-0.07785,-0.328866,-0.456177,-0.621021,-0.826728,-0.935559,-1.140137,-1.180365,-1.031483,-0.830558,-0.689361,-0.596933,-0.737769,-0.867204,-1.078308,-1.120889,-1.085423,-0.889693,-0.694768,-0.484506,1
-0.664722,-0.507283,-0.129149,0.261507,0.516764,0.8214,1.097189,1.144604,1.130457,0.900252,0.72723,0.378231,0.137318,-0.274319,-0.664553,-0.702541,-0.522609,-0.16562,0.315768,0.7527,1.207303,1.171081,0.986393,1.137099,1.144225,1.215193,1.207608,0.803801,0.258892,-0.211075,-0.612465,-0.132361,-0.347727,-0.668264,-1.036269,-1.321284,-1.30644,-1.002672,-0.544106,-0.146328,-0.032242,-0.259094,-0.649337,-1.009352,-1.267536,-1.289,-0.95159,-0.633134,-0.263944,2
-0.867001,-0.633844,-0.313536,-0.031182,0.445704,0.841783,0.987088,1.186847,1.23739,1.049843,0.873164,0.600532,0.200822,-0.277858,-0.724775,-0.875576,-0.648557,-0.238452,0.24436,0.730142,1.183814,1.094632,1.083278,1.152991,1.270007,1.312449,1.071088,0.468513,-0.032273,-0.480933,-0.876782,0.19451,-0.081837,-0.534617,-0.887557,-1.200982,-1.249031,-0.964449,-0.682997,-0.220629,0.127972,-0.140846,-0.621504,-0.991569,-1.253657,-1.13931,-0.829368,-0.484363,-0.073444,2
-0.866448,-0.592932,-0.192964,0.245079,0.527805,0.831636,1.17383,1.223736,1.148629,1.012763,0.689204,0.379072,0.112474,-0.264053,-0.518502,-0.76439,-0.592508,-0.224488,0.243744,0.692912,1.114416,1.232041,1.160675,1.213877,1.159418,1.305,1.179348,0.677715,0.168537,-0.335632,-0.791036,-0.021492,-0.355705,-0.627664,-0.860636,-1.245796,-1.224632,-0.907039,-0.731477,-0.306552,-0.061815,-0.279479,-0.632162,-0.987946,-1.306969,-1.234899,-0.896489,-0.567558,-0.100647,2
-0.913988,-0.629391,-0.233478,0.204239,0.511833,0.930444,1.1587,1.218659,1.075753,0.827488,0.595914,0.28033,-0.043816,-0.451441,-0.833817,-0.83312,-0.460522,-0.030732,0.392211,0.84283,1.214056,1.301117,1.251405,1.205741,1.344339,1.447337,0.961353,0.521461,0.061805,-0.386915,-0.853563,-0.064739,-0.32927,-0.614122,-0.951486,-1.210203,-1.123032,-0.949139,-0.621134,-0.30669,-0.005319,-0.144449,-0.538763,-0.833378,-1.103381,-1.14648,-0.935492,-0.606719,-0.192436,2
-0.817575,-0.570498,-0.179408,0.223763,0.553983,0.666661,0.945183,1.040451,1.072845,0.902923,0.663831,0.387917,0.153018,-0.267224,-0.645047,-0.685198,-0.352823,0.049132,0.503788,0.959593,1.298153,1.199879,0.980818,1.081069,1.080432,1.299374,1.247651,0.692424,0.213318,-0.206651,-0.696421,0.125764,-0.120158,-0.582693,-0.96587,-1.386486,-1.337155,-0.97601,-0.5706,-0.172784,-0.129199,-0.426804,-0.69024,-1.087759,-1.336517,-1.289329,-0.97307,-0.623856,-0.252595,2
-1.000806,-0.746523,-0.30312,0.157031,0.566007,0.823332,0.912664,0.718396,0.472806,0.219117,-0.090506,-0.440946,-0.827525,-0.798427,-0.455486,0.060404,0.527672,1.027487,1.525362,1.55768,1.119833,0.788045,0.866121,1.135278,1.379041,1.690492,1.2064,0.679067,0.108125,-0.368358,-0.862527,-0.31284,-0.377509,-0.585116,-0.973779,-1.203936,-0.981376,-0.570399,-0.253343,-0.416508,-0.363738,-0.543009,-0.564307,-0.333392,-0.669304,-0.988824,-1.022688,-0.896926,-0.589142,1
-0.617621,-0.423652,-0.071948,0.30294,0.534779,0.817396,0.883833,0.826098,0.665738,0.427216,0.088508,-0.051203,-0.311166,-0.656559,-0.496939,-0.142963,0.309299,0.792731,1.230198,1.547922,1.246915,0.895086,0.916694,0.973232,1.268421,1.591992,1.191111,0.719562,0.159708,-0.318875,-0.669787,-0.267382,-0.577424,-0.880661,-1.094146,-1.191995,-1.054911,-0.734744,-0.471723,-0.107389,-0.278085,-0.590126,-0.954032,-1.256247,-1.283979,-0.995267,-0.780917,-0.667707,-0.441931,1
-0.760189,-0.622009,-0.200393,0.206044,0.584232,0.847129,0.965154,0.864717,0.566815,0.204256,-0.210761,-0.472728,-0.453487,-0.732654,-0.572796,-0.203786,0.274916,0.726745,1.191202,1.668634,1.627129,1.24712,0.969007,0.850057,1.179999,1.454393,1.151589,0.614202,0.118449,-0.372406,-0.783204,-0.138165,-0.360093,-0.616971,-0.888721,-1.21858,-1.187285,-0.879528,-0.551208,-0.287618,-0.101605,-0.255614,-0.619123,-0.960043,-1.213077,-1.080814,-0.810756,-0.529397,-0.228779,1
-0.608147,-0.464824,-0.055646,0.376817,0.523399,0.767746,0.996005,1.079406,0.931752,0.729468,0.527156,0.132593,-0.207718,-0.585415,-0.67155,-0.370018,-0.004124,0.436845,0.869512,1.298474,1.415188,1.105046,1.070808,1.071711,1.049893,1.244122,1.175082,0.717223,0.27233,-0.175864,-0.560252,-0.511784,-0.536556,-0.746123,-0.965103,-1.215662,-1.140544,-0.958742,-0.713783,-0.460786,-0.20485,-0.285677,-0.504909,-0.731627,-0.922944,-1.125133,-1.233719,-1.026833,-0.80224,1
-0.367401,-0.262193,0.146109,0.51651,0.848345,0.687572,0.665287,0.977951,1.27807,1.230042,1.043478,0.886207,0.540036,0.358792,-0.127148,-0.42249,-0.356788,-0.074661,0.320882,0.729657,1.095779,1.021523,0.770925,0.70851,0.785151,1.050371,1.210877,1.005711,0.457833,-0.002649,-0.418971,-0.789918,-0.819242,-0.924062,-0.987634,-0.992879,-0.967883,-0.946233,-0.911067,-0.889204,-0.797761,-0.889495,-0.988938,-0.895599,-0.915248,-0.942437,-0.967477,-0.921166,-0.757074,1
