@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute target {1,2,3,4,5,6}

@data
-1.357395,0.925547,3.703553,4.809963,4.592164,2.416454,-0.389494,-1.284485,0.70229,3.586692,4.632954,4.522255,4.309889,1.983005,-0.826959,-3.554521,-3.578371,-3.616677,-3.58198,-3.609795,-3.588471,-3.603924,-3.593869,-3.598825,6
-1.084874,1.156489,3.839862,4.704705,4.111161,1.588254,-0.947233,-0.741265,1.406211,3.880916,4.509343,4.328989,4.48528,2.262499,-0.541705,-3.584769,-3.667004,-3.682568,-3.661279,-3.680287,-3.664932,-3.676403,-3.668803,-3.672585,6
-1.156799,1.046289,3.737495,4.743592,4.640186,2.559357,-0.169873,-0.942924,0.834193,3.501895,4.467991,4.258318,4.201868,1.986545,-0.611778,-3.601197,-3.679653,-3.700409,-3.674515,-3.697268,-3.679017,-3.692594,-3.683621,-3.688081,6
-1.327317,1.194027,3.950859,5.029037,4.517419,2.316947,-0.822633,-1.476847,0.768139,3.483954,4.369358,4.408709,4.338855,2.163803,-0.802134,-3.540281,-3.551601,-3.592181,-3.55737,-3.584677,-3.563988,-3.578876,-3.56923,-3.573973,6
-1.26215,1.077736,3.840748,4.760403,4.597375,2.276083,-0.579967,-1.172189,0.993216,3.726998,4.490045,4.143735,4.331613,2.114555,-0.680614,-3.56798,-3.623791,-3.653672,-3.621679,-3.648997,-3.62729,-3.643379,-3.632762,-3.638036,6
-1.168853,0.722781,3.553261,5.807698,6.350145,5.192463,2.480558,-0.141329,-1.144407,0.12683,2.50767,2.94767,2.836159,2.187762,-0.607537,-3.389449,-3.569015,-3.50502,-3.547415,-3.516095,-3.53942,-3.522719,-3.533527,-3.528212,6
-1.470892,0.837053,3.678336,4.980519,4.675508,2.6691,-0.265162,-1.439522,0.413848,3.171856,4.477991,4.609716,4.484671,2.018554,-0.797848,-3.531104,-3.539696,-3.590176,-3.545669,-3.581271,-3.553947,-3.573777,-3.56086,-3.567231,6
-1.018474,1.025747,3.613788,4.625628,4.402955,2.16721,-0.595735,-1.034272,0.983002,3.757057,4.584875,4.19097,4.463245,2.350778,-0.504985,-3.57749,-3.681279,-3.684583,-3.67198,-3.684523,-3.673975,-3.68201,-3.676631,-3.679322,6
-1.845105,0.818361,3.504996,4.690896,3.689875,0.416614,-2.177352,-0.829955,1.973524,4.705046,4.73559,4.401962,4.756229,2.124528,-1.064049,-1.957405,-3.820567,-4.839588,-3.534725,-1.926474,-2.931897,-4.465758,-4.20925,-2.215497,3
-1.256856,1.163759,3.932196,5.073425,4.593071,2.171581,-0.668686,-1.441751,0.582061,3.285283,4.48651,4.631376,4.446662,1.863916,-0.89246,-3.513442,-3.536659,-3.580453,-3.539762,-3.573003,-3.547185,-3.566062,-3.553708,-3.559817,6
-1.314371,1.088742,3.86519,5.015775,4.18134,1.728688,-0.934708,-1.144511,1.305912,3.84442,4.500379,4.584207,4.334615,2.002141,-0.759887,-3.542205,-3.577775,-3.614598,-3.579106,-3.608377,-3.585541,-3.602282,-3.591308,-3.596739,6
-1.429382,1.193777,3.845236,5.057852,4.237304,1.716698,-1.236205,-1.232132,1.113975,3.907402,4.74964,4.707232,4.281635,1.728915,-0.945121,-3.513178,-3.490582,-3.55494,-3.501771,-3.543243,-3.511861,-3.534435,-3.519812,-3.527002,6
-1.321405,1.159292,3.811049,5.017228,4.603465,2.343999,-0.505721,-1.358238,0.663533,3.347514,4.494538,4.535774,4.362215,1.90546,-0.826291,-3.5422,-3.565821,-3.609457,-3.569278,-3.601896,-3.576671,-3.59506,-3.583049,-3.588982,6
-1.385262,1.209496,3.890939,5.063909,4.565235,2.38774,-0.662804,-1.710473,0.45592,3.041587,4.829872,4.597364,4.149986,2.190974,-0.866428,-3.470216,-3.537839,-3.537429,-3.533561,-3.537358,-3.534244,-3.536579,-3.535029,-3.535801,6
-1.28871,1.149417,3.914054,4.943569,4.623157,2.390747,-0.440012,-1.529693,0.372959,3.154513,4.498429,4.51375,4.372737,2.249005,-0.76342,-3.520216,-3.57272,-3.590304,-3.571894,-3.586942,-3.575379,-3.583749,-3.578311,-3.580988,6
-1.505793,0.974745,3.485554,4.495972,3.316658,0.332144,-1.975792,-0.594581,2.339784,4.93277,4.690219,4.457455,4.85711,1.894985,-1.130954,-2.34821,-3.948801,-4.704986,-3.087836,-2.149935,-3.335845,-4.688076,-4.023738,-2.28285,4
-1.279805,1.046226,3.754055,4.997626,4.629415,2.441528,-0.473645,-1.270971,0.729511,3.455228,4.565806,4.567788,4.135048,1.820878,-0.734665,-3.541177,-3.595188,-3.619357,-3.594132,-3.615065,-3.59879,-3.610666,-3.602911,-3.60674,6
-2.181873,0.132856,3.137253,4.759029,4.318428,2.087172,-1.284521,-1.949259,0.658889,3.909848,4.946542,4.597148,4.992991,2.224552,-1.105823,-2.251283,-3.445811,-4.854344,-3.183353,-1.490034,-2.593467,-4.098891,-4.541342,-2.784707,3
-1.392937,1.254905,3.851195,4.964553,4.096978,1.723221,-1.111502,-1.094824,1.401844,3.897179,4.661276,4.549081,4.235558,2.034667,-0.874218,-3.525202,-3.579464,-3.591239,-3.577981,-3.588847,-3.580526,-3.586528,-3.582639,-3.584551,6
-1.359601,1.02828,3.889852,5.044163,4.788047,2.680667,-0.112873,-1.491989,0.134486,2.945367,4.370542,4.532353,4.381885,2.040845,-0.751158,-3.52041,-3.560404,-3.592972,-3.561427,-3.587251,-3.567252,-3.581827,-3.572312,-3.57701,6
-1.150018,1.211513,3.931234,4.864789,4.690947,2.537235,-0.344563,-1.322933,0.461415,3.144273,4.423858,4.198176,4.288512,2.335277,-0.551729,-3.574632,-3.631482,-3.658646,-3.630199,-3.654026,-3.635348,-3.649065,-3.640067,-3.644521,6
-1.079689,1.368531,3.849968,4.677094,4.705775,2.62369,-0.480353,-1.358205,0.682023,3.360651,4.366194,4.125207,4.274323,2.342558,-0.630027,-3.580405,-3.6531,-3.662897,-3.649374,-3.66099,-3.651894,-3.658538,-3.654201,-3.656342,6
-1.213475,0.959232,3.82162,4.930352,4.379308,1.819336,-1.06662,-0.950116,1.328502,3.827041,4.419966,4.450751,4.172526,2.281861,-0.553832,-3.558752,-3.623593,-3.642255,-3.621655,-3.638727,-3.625533,-3.63511,-3.62888,-3.631949,5
-1.177777,1.07508,3.77576,4.702702,4.257403,2.114312,-0.680219,-1.09608,1.020972,3.906732,4.706607,4.273182,4.391349,2.097441,-0.681301,-3.581555,-3.622417,-3.657116,-3.623618,-3.651043,-3.629791,-3.64529,-3.635167,-3.640166,6
-2.717409,0.368631,3.76887,4.96582,4.790637,2.520632,-1.315451,-2.849063,-0.56601,3.315803,5.03584,4.795773,4.50908,1.468178,-1.828754,-1.600169,-3.615518,-4.683925,-2.733176,-0.95342,-1.952587,-4.266864,-4.308429,-2.148488,3
-1.267269,1.232428,3.796414,4.88189,4.273311,1.862435,-0.898022,-1.190412,0.987725,3.534544,4.695232,4.505754,4.488303,2.171588,-0.728861,-3.557952,-3.57688,-3.62217,-3.581214,-3.6143,-3.588751,-3.60737,-3.595208,-3.601216,6
-1.094218,1.260223,3.827613,4.78032,4.28058,2.257396,-0.429082,-1.16331,0.875262,3.563551,4.465015,4.353889,4.309068,2.267954,-0.56205,-3.580542,-3.678595,-3.680698,-3.670458,-3.680581,-3.67214,-3.67853,-3.674269,-3.676396,6
-1.32674,1.247147,3.898803,4.933746,4.324863,2.047115,-0.621187,-1.297179,0.749636,3.530346,4.623614,4.507883,4.371517,2.11408,-0.785725,-3.549193,-3.580611,-3.613867,-3.583124,-3.607844,-3.588882,-3.602624,-3.593683,-3.59809,6
-1.399839,0.718262,3.631533,4.873627,4.835826,2.728651,-0.295155,-1.441294,0.533509,3.36392,4.487773,4.347884,4.371435,2.151467,-0.69116,-3.523426,-3.57671,-3.600387,-3.575491,-3.596303,-3.580021,-3.591959,-3.584137,-3.588007,6
-1.438997,1.097439,3.813915,4.928224,4.343012,2.381803,-0.475987,-1.363765,0.820917,3.515577,4.766264,4.544227,4.340078,1.780498,-0.900192,-3.532113,-3.558503,-3.599895,-3.560901,-3.592903,-3.567991,-3.586228,-3.574285,-3.580193,6
-1.302399,0.935771,3.808436,5.018159,4.611449,2.294459,-0.701742,-1.393378,0.545867,3.225772,4.669461,4.495936,4.351111,2.214621,-0.668163,-3.516875,-3.562961,-3.586844,-3.563539,-3.58232,-3.567972,-3.578326,-3.571611,-3.574914,6
-1.216882,1.073728,3.601451,4.738741,4.514542,2.458599,-0.385669,-1.152578,0.950378,3.709345,4.577386,4.46663,4.238224,1.927015,-0.791575,-3.560197,-3.643887,-3.648663,-3.637776,-3.647837,-3.639717,-3.645742,-3.641775,-3.643741,6
-1.35189,1.068305,3.653359,4.720122,4.378049,1.718648,-1.12628,-1.044488,1.400232,4.018016,4.770803,4.119856,4.418349,2.304794,-0.664714,-3.559158,-3.583357,-3.625091,-3.586887,-3.617847,-3.593902,-3.61137,-3.599953,-3.605595,6
-2.180261,0.580802,4.113253,4.722157,4.540159,2.491972,-0.871946,-2.364106,-0.154604,3.201375,4.562785,4.486848,4.752816,2.024415,-1.191673,-1.680358,-3.847189,-5.056135,-2.965786,-1.39396,-2.902849,-4.590985,-4.313609,-1.963122,3
-2.312028,0.452396,3.786624,5.082866,4.777097,1.87219,-1.555561,-2.314506,-0.158488,3.131334,4.749299,4.690497,4.89263,1.820186,-1.354344,-1.537684,-3.769763,-4.92092,-2.673434,-1.217543,-2.654333,-4.57153,-4.279365,-1.935618,4
-2.360998,0.39653,3.790031,4.971702,4.971298,2.498873,-1.260993,-2.332464,-0.377481,3.16345,4.459941,4.460271,4.797376,2.041843,-1.379227,-0.966444,-3.206443,-4.878165,-3.425775,-1.914329,-2.68152,-4.742262,-4.025249,-1.999964,4
-1.496536,0.943399,3.705571,4.47317,2.75971,-0.246006,-2.089646,-0.593503,2.342898,5.241673,4.923864,4.339339,5.02653,1.842282,-0.912996,-2.476543,-3.733665,-4.660657,-3.367596,-2.063093,-3.103351,-4.37192,-3.990215,-2.492707,3
-2.144274,0.55475,3.949274,5.035892,4.836829,1.904769,-1.690776,-2.022158,0.519775,3.684234,4.662873,4.604288,4.424058,1.609354,-1.379403,-1.631512,-3.542707,-4.965466,-3.345027,-1.706743,-2.906636,-4.394454,-4.002819,-2.054121,5
-1.35085,1.176774,3.928882,5.0109,4.455791,2.067994,-0.882156,-1.304562,0.922487,3.671061,4.563159,4.492497,4.273247,1.885596,-0.787544,-3.549296,-3.541185,-3.603212,-3.550129,-3.592222,-3.560043,-3.583347,-3.568184,-3.575658,6
-2.366844,0.283942,3.713195,5.120147,4.703562,1.99093,-1.612885,-2.779953,-0.386704,3.179558,5.118703,4.9063,4.907596,1.607862,-1.522193,-1.827063,-3.526251,-4.666971,-2.658338,-1.484054,-2.978009,-4.404314,-3.636347,-1.681868,3
-1.212747,1.342635,3.750199,4.852769,4.373173,2.209036,-0.516009,-1.250413,0.740482,3.542062,4.546748,4.596887,4.439025,1.859934,-0.771998,-3.57276,-3.590724,-3.644786,-3.595011,-3.635659,-3.604078,-3.627174,-3.612057,-3.619533,6
-1.31664,1.075066,3.791571,4.78951,4.364771,1.925606,-0.957566,-0.916176,1.576594,4.050898,4.528685,4.295922,4.177778,1.975049,-0.748717,-3.583646,-3.608644,-3.650951,-3.61242,-3.643404,-3.619612,-3.636869,-3.625635,-3.631173,5
-1.036675,1.18954,3.834674,4.825577,4.516391,2.235163,-0.61994,-1.177116,0.752524,3.403784,4.461595,4.42738,4.314203,2.205621,-0.541297,-3.565418,-3.652028,-3.659953,-3.646154,-3.658569,-3.648631,-3.655981,-3.651148,-3.653543,6
-1.257144,0.940351,3.688103,4.915371,4.545731,2.597849,-0.17817,-1.20858,0.450465,3.182919,4.709321,4.496936,4.381965,1.955805,-0.731556,-3.5529,-3.60587,-3.632351,-3.604732,-3.627818,-3.609758,-3.622997,-3.614324,-3.618614,6
-2.295045,0.51978,3.802379,4.673192,4.4627,1.854724,-1.710002,-1.99359,0.592395,4.018734,4.727259,4.609891,4.893634,1.577376,-1.267405,-1.762448,-3.621579,-5.054976,-3.061697,-1.441508,-2.836453,-4.471402,-4.078608,-2.137353,1
-1.180826,1.049287,3.62085,4.766677,4.707151,2.913291,0.000765,-1.339854,0.327017,3.115753,4.374562,4.426313,4.349231,2.236866,-0.629114,-3.57643,-3.635841,-3.658643,-3.63421,-3.654601,-3.638709,-3.650322,-3.642732,-3.646481,6
-1.19867,1.225722,3.825978,4.912896,4.141538,1.781659,-1.063233,-1.190841,1.241084,3.803467,4.629937,4.573048,4.324124,2.05901,-0.696875,-3.561238,-3.578663,-3.624922,-3.584158,-3.616494,-3.591855,-3.609641,-3.598096,-3.603779,6
-1.499928,0.874199,3.569206,4.913003,4.549964,2.464459,-0.638469,-1.622484,0.668843,3.431127,4.771264,4.481966,4.490709,2.176595,-0.81578,-3.513203,-3.513619,-3.562522,-3.520628,-3.553811,-3.528449,-3.546821,-3.534863,-3.540759,6
-1.082294,1.328045,3.979562,4.85345,4.319878,1.991463,-0.633872,-1.177478,0.707981,3.382792,4.62792,4.293417,4.331895,2.396927,-0.569903,-3.552284,-3.655863,-3.649542,-3.646951,-3.65068,-3.647311,-3.649935,-3.648165,-3.649053,6
-1.356118,1.039563,3.709388,5.046872,4.527893,2.18581,-0.611115,-1.344724,0.66586,3.444907,4.698681,4.698635,4.265455,1.895883,-0.797984,-3.496257,-3.568913,-3.579118,-3.564166,-3.577455,-3.566809,-3.574706,-3.5695,-3.572083,6
-2.215536,0.653187,3.942041,4.724074,4.301848,1.103164,-1.804192,-1.428277,1.665126,4.571044,4.292001,4.584417,4.578974,1.623371,-1.298525,-1.803829,-3.60908,-4.792308,-3.537926,-1.737073,-2.919944,-4.56587,-4.111234,-2.21545,2
-0.912275,0.970639,3.693297,4.809581,4.675153,2.67148,-0.244683,-1.059151,0.419663,2.957764,4.447917,4.359448,4.224473,2.481684,-0.385641,-3.555297,-3.716236,-3.681633,-3.698221,-3.688013,-3.694838,-3.690264,-3.693107,-3.691739,6
-1.872454,0.535394,3.365106,4.868853,4.006952,1.4439,-1.523901,-1.479476,1.464134,4.426026,4.868154,4.55806,4.766068,1.913862,-1.08227,-2.126218,-3.393396,-4.330858,-3.865588,-2.497279,-3.108945,-4.401481,-4.096682,-2.437961,2
-1.101645,1.182727,3.690364,4.665668,4.278867,2.217478,-0.690123,-1.146286,0.897042,3.58327,4.605003,4.315384,4.421356,2.482185,-0.517071,-3.580489,-3.660091,-3.670622,-3.655631,-3.668659,-3.658385,-3.665925,-3.660988,-3.663428,6
-2.27266,0.844555,3.909824,4.693475,3.86459,0.697367,-2.208962,-1.460027,1.816591,4.550346,4.6348,4.865911,4.583014,1.37249,-1.335218,-1.412967,-2.947019,-4.834097,-4.049414,-2.280471,-3.429374,-4.525237,-3.577232,-1.500285,3
-1.592416,1.03912,3.754281,4.420268,4.130068,0.868924,-1.79111,-1.115486,1.875972,4.406924,4.418058,4.22782,4.803319,1.959309,-1.134509,-2.0371,-4.184692,-5.017094,-3.202582,-1.403417,-2.741687,-4.554651,-4.585243,-2.544076,2
-2.042813,0.478367,3.787103,5.129236,4.199009,1.719642,-1.297984,-2.113418,0.334779,3.774815,5.03204,4.780923,4.667332,1.913086,-1.180648,-2.09882,-3.713359,-4.549134,-3.080266,-2.039926,-2.846435,-4.292212,-4.079149,-2.482167,3
-1.960683,0.954024,4.194549,4.733476,4.29886,1.083821,-1.959272,-1.602332,1.147406,4.255208,4.399795,4.37561,4.781275,1.966115,-1.182147,-2.150924,-3.918153,-4.936024,-2.821743,-1.76932,-3.07364,-4.246544,-4.130803,-2.438556,2
-1.49482,0.935912,3.700612,4.895416,4.796427,2.993394,-0.075257,-1.59148,0.174599,3.010571,4.538746,4.631558,4.271186,2.01813,-0.872635,-3.516296,-3.536253,-3.568497,-3.540941,-3.562165,-3.546351,-3.557584,-3.550372,-3.553899,6
-2.001427,0.659204,3.794063,4.868951,4.416488,1.914813,-1.39505,-1.963421,0.386245,3.707893,4.776088,4.651663,4.765524,1.795823,-1.174044,-2.412919,-4.210118,-4.636182,-2.835738,-1.357976,-2.127861,-3.854829,-4.662183,-3.105008,3
-1.399985,0.890679,3.693636,4.719279,3.775334,1.29714,-1.458696,-1.518283,1.217219,4.277789,4.865719,4.623464,4.773731,1.831082,-0.912058,-2.322506,-3.703086,-4.700305,-3.647721,-1.995545,-2.825422,-4.302504,-4.471223,-2.707737,1
-1.331284,1.020866,3.797406,4.928285,4.719615,2.887667,-0.071917,-1.405197,0.139075,3.017636,4.513443,4.321704,4.276256,2.281831,-0.730554,-3.539026,-3.59878,-3.610831,-3.596807,-3.608405,-3.599487,-3.605933,-3.601752,-3.603809,6
-1.730673,0.965765,3.848654,4.895387,4.014832,1.171848,-1.822722,-1.693941,0.756696,4.357856,4.887075,4.6321,4.655974,1.895608,-1.320006,-2.199474,-3.902219,-4.7169,-3.061522,-1.919815,-3.059473,-4.29316,-3.943203,-2.418689,1
-2.387922,0.698751,3.910669,4.800253,4.610423,1.788422,-1.895197,-2.364343,0.147369,3.725224,4.753757,4.577639,4.70978,1.355338,-1.487241,-1.291685,-3.441491,-5.214995,-2.642949,-0.924788,-2.784804,-4.82618,-4.320878,-1.49515,4
-2.505354,0.602344,3.856494,4.876956,4.664204,1.928791,-1.661811,-2.260644,0.096195,3.582303,4.874114,4.594446,4.881223,1.58517,-1.581443,-2.001678,-4.12316,-4.673471,-2.559048,-1.038165,-2.63865,-4.41157,-4.022649,-2.064598,5
-2.536319,0.211732,3.597331,4.913705,4.544015,1.688465,-1.972964,-2.101549,0.566103,4.058127,4.855496,4.662615,5.025227,1.529365,-1.622684,-1.910492,-3.799756,-4.643949,-2.340503,-1.11948,-3.090488,-4.108701,-4.063115,-2.342181,1
-1.891489,0.32247,3.327535,4.942465,4.299817,1.486483,-1.789299,-1.74881,1.064471,4.333218,4.495373,4.915361,4.92398,1.748124,-1.194178,-1.645053,-3.011691,-4.670312,-3.595097,-2.332737,-2.905628,-4.407729,-4.205358,-2.461917,2
-2.288028,0.363528,3.913504,4.916588,4.558628,2.013143,-1.650214,-2.35306,0.172471,3.553669,4.948114,4.543737,4.856989,1.838313,-1.383076,-1.72032,-3.593652,-4.861279,-2.970256,-1.557357,-2.941731,-4.299095,-3.994361,-2.066255,3
-2.318902,0.299106,3.39504,4.987743,4.143768,1.13614,-1.980415,-1.783876,0.799988,4.073382,5.172632,5.065882,5.065628,1.704365,-1.294311,-2.308316,-3.482663,-4.189737,-3.355039,-1.98492,-2.659219,-4.148445,-3.894238,-2.443591,1
-2.261406,0.684613,3.738503,5.087346,4.402258,1.479365,-2.101316,-2.248441,0.427182,3.629462,4.596123,4.762692,4.966793,1.753874,-1.365951,-1.611839,-3.426948,-4.928198,-3.166657,-1.222426,-2.18959,-4.446922,-4.514213,-2.044304,2
-1.155515,1.146785,3.976774,4.99054,4.132546,1.549554,-1.064017,-1.091259,1.101942,3.69854,4.657769,4.608006,4.399385,1.996482,-0.637161,-3.541158,-3.57865,-3.616739,-3.580899,-3.60988,-3.58761,-3.603755,-3.593252,-3.598427,5
-1.874674,0.73206,3.462988,4.864083,3.996994,1.049243,-1.750708,-1.265259,1.731897,4.692395,4.662629,5.088323,4.578174,1.296441,-1.326314,-2.419978,-3.677577,-4.365331,-3.496373,-2.381374,-3.248429,-4.287298,-3.712083,-2.349831,2
-3.069538,0.109729,3.73362,5.025827,4.512984,1.522743,-2.156434,-2.72973,0.278645,4.085824,5.135459,4.842763,4.911711,1.101248,-1.879596,-1.452557,-3.158248,-4.45396,-2.77833,-1.33075,-2.509577,-4.233926,-3.812737,-1.695169,4
-1.851546,0.670381,3.487105,4.808759,4.167778,1.007283,-1.641615,-1.538718,1.414386,4.440443,4.690183,4.760047,4.85979,1.799328,-1.07096,-2.567258,-3.85371,-4.35978,-3.257748,-1.873027,-2.84079,-4.163333,-4.206177,-2.880821,2
-1.161293,1.248237,3.849912,4.741708,4.238465,1.629069,-1.071614,-0.981248,1.456191,3.966135,4.440176,4.332235,4.334177,2.287412,-0.597272,-3.54763,-3.649104,-3.648658,-3.640241,-3.649029,-3.641563,-3.647267,-3.643445,-3.645357,6
-1.370312,0.90609,3.817991,4.84777,4.245827,1.916651,-0.963476,-0.972578,1.449638,3.980035,4.578702,4.402059,4.257345,2.068967,-0.685926,-3.572315,-3.589795,-3.638994,-3.594992,-3.63027,-3.603187,-3.622839,-3.61004,-3.616352,5
-1.764299,0.581885,3.779684,4.941017,4.356398,1.754374,-1.304656,-1.883857,0.255755,3.452052,4.884232,4.592858,4.981375,2.35476,-1.077729,-2.205406,-3.490049,-4.567984,-3.463769,-2.186339,-3.018977,-4.108111,-4.125331,-2.737882,1
-1.219002,1.214095,3.829846,4.75679,4.197021,1.908659,-0.826015,-1.080253,1.173579,3.94361,4.606621,4.436454,4.349308,2.046486,-0.767865,-3.561126,-3.617062,-3.638784,-3.615673,-3.634904,-3.619941,-3.630863,-3.623729,-3.627252,6
-1.155886,1.14379,3.648254,4.775237,4.458402,2.351595,-0.581153,-1.484124,0.71272,3.472218,4.558162,4.448835,4.467075,2.311377,-0.660448,-3.558053,-3.600499,-3.629599,-3.601176,-3.624501,-3.606391,-3.619621,-3.610968,-3.615246,6
-1.793182,0.640542,3.469908,4.719951,3.941414,1.126323,-2.004011,-1.332181,1.343975,4.169139,4.9281,4.816697,5.036408,2.030568,-0.996915,-2.641235,-3.816141,-4.530272,-3.191631,-2.190837,-3.198898,-3.994713,-3.9383,-2.59471,1
-2.422489,0.256788,3.640991,4.789491,5.185884,3.288099,-0.55624,-2.501572,-0.786078,2.761515,4.466285,4.410314,4.630278,1.673094,-1.493638,-0.698079,-2.800676,-5.045782,-3.529914,-1.721164,-3.93965,-4.733206,-3.551711,-1.32254,5
-1.208341,1.056206,3.913223,5.023988,4.799455,2.649486,-0.259462,-1.507818,0.195914,3.008446,4.506082,4.478184,4.23134,2.036487,-0.747635,-3.501773,-3.58765,-3.58548,-3.581319,-3.585643,-3.582109,-3.584718,-3.583012,-3.583853,6
-1.12001,0.988194,3.829573,4.794659,4.352535,2.115106,-0.718284,-1.140431,0.958973,3.696362,4.67483,4.245328,4.375014,2.194379,-0.555946,-3.578724,-3.619979,-3.662292,-3.620832,-3.65533,-3.62827,-3.648174,-3.6351,-3.641578,6
-1.532686,0.827363,3.778475,5.024661,4.380415,2.339437,-0.582086,-1.535291,0.563333,3.475058,4.71838,4.755113,4.459646,1.872967,-0.860338,-3.500334,-3.494586,-3.552375,-3.5028,-3.542135,-3.512057,-3.533843,-3.519667,-3.526654,6
-1.566137,0.698286,3.311506,4.591663,3.925524,1.357575,-1.38349,-0.805144,1.774574,4.138092,4.647347,4.612831,4.623338,2.354327,-0.615827,-2.336455,-3.810035,-4.811647,-3.279753,-2.457005,-3.494005,-4.49186,-4.255031,-2.728674,1
