@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute target {1,2,3}

@data
-1.090021,-1.014736,-0.535292,0.098962,0.735428,1.321682,1.823952,2.050251,1.920658,2.126071,2.123957,1.76207,1.295457,0.695991,0.123955,-0.498513,-0.960567,-1.025171,-0.793628,-0.388799,0.120439,0.685608,1.30489,1.863945,2.045178,1.926479,1.925984,1.980707,2.088212,2.134059,1.574561,1.013585,0.336229,-0.148242,-0.746249,-0.725511,-0.143098,-0.552841,-0.933205,-1.40894,-1.829346,-2.25977,-2.098822,-1.697591,-1.246658,-0.839625,-0.59653,-0.748562,-1.088826,-1.500399,-1.840437,-2.04515,-1.948269,-1.713366,-1.369503,-0.891248,-0.399398,2
-1.171172,-0.90521,-0.345938,0.232534,0.897712,1.422094,1.916184,2.003305,1.869325,2.073689,2.090248,1.69947,1.038748,0.40006,-0.199022,-0.778465,-1.151151,-1.101997,-0.760192,-0.285633,0.273402,0.864938,1.513303,1.97242,2.05952,1.925374,1.837547,1.934976,2.109698,2.11614,1.520191,1.006146,0.248197,-0.170059,-0.824112,-0.707895,-0.286591,-0.785886,-1.070715,-1.598886,-2.069732,-2.272821,-1.843332,-1.381184,-0.849501,-0.428558,-0.393213,-0.679125,-1.065832,-1.545133,-1.899878,-2.111266,-2.056294,-1.767384,-1.304023,-0.871358,-0.343661,2
-1.05142,-0.846227,-0.365794,0.282823,0.888171,1.466797,1.891957,2.01102,2.006475,2.147414,2.112909,1.714646,1.302292,0.747176,0.199326,-0.355522,-0.844223,-1.11119,-0.913636,-0.488854,0.082228,0.689107,1.335771,1.915789,2.012324,1.825376,1.963631,1.898869,2.044826,2.150546,1.637128,1.03759,0.406595,-0.127888,-0.720785,-0.82546,-0.578699,-0.939957,-1.237491,-1.555096,-1.926275,-1.993282,-1.876907,-1.628974,-1.244797,-0.945374,-0.55617,-0.635394,-0.990469,-1.385372,-1.65412,-1.83289,-1.851605,-1.732653,-1.51721,-1.192723,-0.844329,3
-1.2139,-1.06732,-0.519169,0.138483,0.845764,1.469945,1.955858,2.080524,2.162592,2.350921,2.129488,1.66575,1.158941,0.609328,-0.006494,-0.612868,-1.110794,-1.355834,-1.081983,-0.588959,-0.023486,0.604115,1.176288,1.759639,2.182063,2.044801,2.000724,2.062453,2.267076,2.126214,1.504482,0.91487,0.26434,-0.26443,-0.908474,-0.95429,-0.424636,-0.697211,-1.035553,-1.444416,-1.780506,-1.917627,-1.681373,-1.30145,-0.9952,-0.655116,-0.588579,-0.810606,-1.040627,-1.384217,-1.703379,-1.82165,-1.805046,-1.597736,-1.378071,-1.001239,-0.70242,3
-0.899123,-0.720656,-0.266334,0.289784,0.82347,1.357307,1.965625,2.065238,2.140592,2.14842,2.005601,1.460191,0.978983,0.418741,-0.154917,-0.264398,-0.615762,-0.920435,-0.66879,-0.382246,0.08545,0.66344,1.299744,1.86276,2.080938,2.015268,1.966166,1.939056,2.023255,2.112824,1.784417,1.206605,0.580906,0.040565,-0.526716,-0.770091,-0.771874,-1.036851,-1.261154,-1.644217,-1.928566,-2.090744,-1.821772,-1.487797,-1.124716,-0.852489,-0.690015,-0.870388,-1.190641,-1.47879,-1.661312,-1.88351,-1.944294,-1.8121,-1.542875,-1.194402,-0.837371,2
-0.669886,-0.532545,-0.183039,0.35891,0.905276,1.370431,1.741859,1.915332,1.992773,1.912644,1.622548,1.294138,0.838767,0.295859,-0.191434,-0.625004,-0.87128,-0.688351,-0.392363,0.142033,0.67295,1.273402,1.815781,2.02328,2.10116,1.995808,1.88205,1.975864,2.055723,2.106954,1.698412,1.099195,0.511958,-0.018169,-0.37951,-0.710574,-0.914554,-1.112858,-1.390976,-1.632581,-1.848934,-2.027797,-1.887867,-1.653489,-1.355591,-1.042808,-0.759286,-0.8974,-1.152628,-1.451958,-1.662824,-1.885949,-1.991002,-1.821407,-1.623399,-1.272645,-0.955,2
-1.160446,-0.91155,-0.40603,0.28438,0.899847,1.551379,1.97646,1.918549,1.960943,2.213993,2.059823,1.557944,1.010891,0.357768,-0.238452,-0.699533,-1.075273,-0.984324,-0.598463,-0.145778,0.381022,0.952035,1.585869,1.889234,1.86144,1.729311,1.795146,1.965152,2.118105,2.166011,1.615172,1.032316,0.315212,-0.18517,-0.876976,-0.677609,-0.145052,-0.658541,-0.96026,-1.523377,-1.904225,-2.236201,-2.059612,-1.656642,-1.242514,-0.803553,-0.67735,-0.903012,-1.306087,-1.72277,-2.002082,-2.094961,-1.806758,-1.489777,-1.065245,-0.719667,-0.26071,3
-1.205502,-1.104662,-0.555387,0.05282,0.715872,1.372451,1.949572,1.980513,1.930957,2.103323,2.257642,1.877363,1.264317,0.756106,0.150106,-0.500443,-1.017435,-1.211783,-1.001586,-0.504015,-0.016284,0.606969,1.198042,1.902666,2.158741,1.978238,1.923882,1.919309,1.925416,2.107688,1.749522,1.160121,0.45748,-0.114836,-0.810814,-0.832861,-0.390171,-0.869513,-1.121834,-1.569649,-1.946846,-2.087803,-1.746825,-1.368898,-1.039923,-0.698095,-0.494876,-0.645094,-0.988913,-1.49958,-1.746694,-1.824755,-1.784137,-1.702733,-1.465228,-1.066264,-0.565677,3
-1.123938,-1.015246,-0.431469,0.160771,0.81574,1.356641,1.925046,2.081231,1.985483,2.19414,2.239578,1.926549,1.373871,0.841202,0.282656,-0.365333,-0.854053,-1.057185,-0.918928,-0.55809,-0.063658,0.503266,1.142638,1.736501,1.896664,1.851536,1.865332,1.948151,1.993059,2.086748,1.64951,1.033549,0.372541,-0.106503,-0.75948,-0.67934,-0.233757,-0.714709,-0.967556,-1.480713,-1.914884,-2.236596,-1.949576,-1.571165,-1.142755,-0.776452,-0.603251,-0.849429,-1.289297,-1.63321,-1.901899,-2.0145,-1.882422,-1.59344,-1.2637,-0.884217,-0.425657,3
-1.007394,-0.779192,-0.332406,0.219288,0.729376,1.267916,1.793187,2.02832,2.050091,2.130489,2.00496,1.573159,1.033829,0.395629,-0.226654,-0.708383,-1.033596,-0.908892,-0.502797,-0.031505,0.497961,1.024417,1.61034,1.998823,1.951312,2.006269,2.021579,2.032336,2.078562,2.090962,1.685249,1.063287,0.548784,-0.032899,-0.637671,-0.838574,-0.664778,-0.927865,-1.17729,-1.491501,-1.725975,-1.923544,-1.87912,-1.622451,-1.331481,-1.134698,-0.890346,-0.914216,-1.182639,-1.423434,-1.688779,-1.871911,-1.80802,-1.651256,-1.44938,-1.156498,-0.880978,2
-0.399297,-0.302843,0.065739,0.445184,0.75307,1.179842,1.590419,1.761018,1.77965,1.780041,1.573425,1.24084,0.81131,0.338894,-0.034658,-0.439298,-0.704788,-0.435131,-0.013116,0.492375,1.020983,1.631201,1.888017,1.632495,1.591721,1.6998,1.688311,1.754656,1.909925,1.873344,1.950724,1.562606,0.987779,0.402327,0.029799,-0.607644,-0.953027,-0.965146,-1.411008,-1.725443,-2.116453,-2.217862,-2.120111,-1.791493,-1.430693,-1.145134,-0.799425,-0.982356,-1.231799,-1.582825,-1.746071,-2.004184,-2.098013,-1.953835,-1.733037,-1.392389,-1.098415,1
-0.691354,-0.571552,-0.091474,0.452064,0.877886,1.308139,1.673937,1.868239,1.87349,1.832802,1.649419,1.391358,0.882259,0.310644,-0.18459,-0.59984,-0.661555,-0.429207,-0.06361,0.38068,0.853469,1.455404,1.860209,2.00275,2.040895,1.86357,1.77138,1.933886,2.081911,2.004298,1.782439,1.138905,0.640539,0.085404,-0.295364,-0.768607,-1.219169,-1.32944,-1.598096,-1.783277,-1.893484,-1.760354,-1.612116,-1.388982,-1.254724,-1.110198,-1.289814,-1.431479,-1.503785,-1.606185,-1.67614,-1.732551,-1.722644,-1.719319,-1.478637,-1.357915,-1.190515,1
-0.798394,-0.525875,-0.105862,0.34945,0.828801,1.299881,1.635903,1.702622,1.842852,1.8402,1.65596,1.221941,0.864652,0.28688,-0.221894,-0.671877,-0.755269,-0.433421,-0.010798,0.499328,1.068576,1.661156,2.011739,1.95874,1.965084,1.828353,1.778374,1.811742,1.985168,2.100708,1.748114,1.17154,0.595357,0.029193,-0.380796,-0.772855,-0.947416,-1.072867,-1.374773,-1.709247,-2.007984,-2.105279,-1.870629,-1.504065,-1.21028,-0.89032,-0.832002,-1.056221,-1.305603,-1.558851,-1.710943,-1.935905,-1.946044,-1.897689,-1.662089,-1.380155,-1.086912,1
-0.831125,-0.649405,-0.25912,0.245422,0.695652,1.196235,1.625483,1.884272,2.018653,2.006497,1.771663,1.39988,0.787495,0.197102,-0.358802,-0.722019,-0.818186,-0.575334,-0.227216,0.217002,0.728844,1.324274,1.871192,2.049954,2.112094,1.973165,1.9324,2.085003,2.178946,2.105449,1.681115,1.079613,0.534987,-0.015723,-0.473426,-0.846141,-0.903764,-1.084362,-1.3447,-1.594769,-1.846955,-1.960509,-1.794977,-1.604799,-1.313821,-1.100551,-0.885316,-1.024757,-1.242993,-1.486462,-1.660209,-1.843321,-1.853465,-1.720526,-1.509331,-1.187463,-0.962846,1
-0.88672,-0.669813,-0.209935,0.3204,0.773542,1.357153,1.747011,1.817309,1.87853,1.792621,1.627945,1.112192,0.675981,0.180383,-0.431652,-0.817045,-0.887137,-0.552949,-0.088768,0.408062,0.965663,1.542851,2.104672,2.049901,2.098903,1.959272,1.767531,1.84641,1.996832,2.156214,1.771606,1.140901,0.533248,0.035297,-0.489323,-0.71893,-0.577728,-0.758065,-1.072766,-1.450983,-1.809715,-2.096177,-2.007002,-1.767134,-1.467759,-1.226884,-0.960424,-1.144971,-1.375417,-1.608277,-1.860311,-1.982059,-1.905244,-1.611931,-1.342594,-1.08976,-0.792958,1
-0.742914,-0.552901,-0.129659,0.417612,0.883994,1.344025,1.663262,1.856091,1.866655,1.823695,1.595606,1.11104,0.644398,0.084605,-0.437358,-0.784808,-0.776513,-0.507497,-0.145055,0.349648,0.912967,1.476273,1.937563,2.195696,2.079478,1.959527,1.760964,1.826276,2.153858,2.229625,1.795992,1.131094,0.639735,0.110112,-0.312437,-0.688065,-0.860578,-1.021256,-1.31884,-1.485394,-1.690875,-1.781074,-1.839444,-1.711155,-1.470542,-1.362432,-1.191081,-1.208194,-1.416921,-1.64088,-1.807399,-1.871581,-1.777902,-1.621745,-1.456228,-1.24094,-0.998121,1
-0.931587,-0.714082,-0.261367,0.333512,0.854291,1.378267,1.853047,1.988105,2.049445,1.984438,1.743191,1.26471,0.777544,0.24561,-0.312898,-0.76311,-0.91293,-0.66242,-0.194419,0.293994,0.856995,1.42141,1.941094,2.046268,1.800499,1.910478,2.035686,1.899262,1.940541,2.131002,1.662701,1.047797,0.495999,-0.061163,-0.570657,-0.864137,-0.799773,-1.101869,-1.367951,-1.653619,-1.859872,-1.999124,-1.832006,-1.558419,-1.249942,-0.954448,-0.820562,-0.976707,-1.186101,-1.484992,-1.725008,-1.874253,-1.825432,-1.692584,-1.527286,-1.2542,-0.96297,1
-1.000677,-0.767677,-0.262951,0.270753,0.840597,1.412992,1.796695,1.929657,1.992162,2.040245,1.882512,1.439654,0.865422,0.265228,-0.286644,-0.779023,-0.958359,-0.732454,-0.26578,0.277651,0.781618,1.306973,1.876385,1.988255,1.830184,1.930708,1.894654,2.001091,2.159897,2.172759,1.562564,0.99496,0.388133,-0.101082,-0.661976,-0.867175,-0.793487,-1.106609,-1.374308,-1.747198,-1.954804,-1.988349,-1.719474,-1.43529,-1.15388,-0.907756,-0.770736,-1.023689,-1.246385,-1.581906,-1.79367,-1.937019,-1.831571,-1.579706,-1.346238,-1.133278,-0.792594,2
-0.674597,-0.581621,-0.260629,0.194257,0.79081,1.299527,1.690084,1.767839,1.94152,1.883174,1.723186,1.369394,0.760567,0.145376,-0.378654,-0.680593,-0.787916,-0.541551,-0.09654,0.355202,0.86132,1.413991,1.947583,2.043666,2.068504,1.874223,1.861881,1.946897,2.207906,2.068457,1.643275,1.16804,0.558646,0.017877,-0.445708,-0.657846,-0.8625,-1.038285,-1.265912,-1.569271,-1.778851,-2.015265,-1.91479,-1.660797,-1.421826,-1.104558,-0.91279,-1.009109,-1.307817,-1.580173,-1.8693,-2.002688,-1.911175,-1.740193,-1.443336,-1.191757,-0.897154,2
-0.809036,-0.633332,-0.207857,0.351651,0.912544,1.424038,1.639534,1.783842,1.7976,1.767339,1.439865,0.899852,0.459895,-0.096334,-0.523827,-0.903663,-0.828841,-0.489372,0.013693,0.590432,1.155874,1.779798,2.135876,2.180587,1.919733,1.796432,1.824454,1.969394,2.208194,2.092561,1.69415,1.128144,0.51357,-0.009624,-0.558715,-0.670235,-0.461164,-0.760425,-1.046926,-1.383229,-1.675453,-1.965443,-2.00148,-1.842929,-1.516189,-1.290821,-1.052579,-1.211871,-1.449877,-1.81871,-2.055063,-1.998543,-1.802815,-1.558924,-1.312625,-0.977078,-0.56607,2
-0.96245,-0.753151,-0.230384,0.329327,0.80197,1.382267,1.852641,1.964499,1.998643,2.084002,1.919926,1.466324,1.024203,0.539893,-0.056435,-0.538796,-0.85585,-0.715255,-0.383937,0.089395,0.66088,1.162988,1.736872,2.059787,1.970097,1.81947,1.903587,1.859084,1.881967,2.115195,1.674487,1.061237,0.481325,-0.058037,-0.580664,-0.79928,-0.880047,-1.209727,-1.531277,-1.713674,-1.908988,-1.966127,-1.738801,-1.465796,-1.147674,-0.795675,-0.732791,-1.014995,-1.262103,-1.529589,-1.753402,-1.862537,-1.877331,-1.752736,-1.531437,-1.269172,-0.961951,2
-0.996646,-0.734726,-0.277569,0.294583,0.896392,1.479246,1.894639,1.967511,1.983123,1.99309,1.71483,1.092812,0.565985,0.003931,-0.557887,-0.901918,-1.102409,-0.838025,-0.359382,0.157974,0.726096,1.28945,1.895874,2.104001,2.027373,1.950609,1.981245,2.055481,2.241234,2.190743,1.639486,1.07677,0.485187,-0.04488,-0.610679,-0.777713,-0.602944,-0.870287,-1.114014,-1.466762,-1.765767,-2.021876,-1.830299,-1.553754,-1.278655,-1.036531,-0.847711,-1.041358,-1.246858,-1.54832,-1.784876,-1.862709,-1.788785,-1.558061,-1.357811,-1.126093,-0.80236,2
-0.956693,-0.832918,-0.357173,0.186694,0.647762,1.162105,1.8016,1.938969,1.976137,2.07712,2.097677,1.73251,1.10555,0.478849,-0.106131,-0.603578,-0.951451,-0.931218,-0.509718,0.002875,0.513872,1.036254,1.63618,2.097975,2.029601,1.930177,1.926336,1.995686,2.140832,2.11271,1.627161,1.022286,0.435595,-0.107833,-0.609572,-0.801622,-0.698858,-1.013902,-1.247718,-1.538219,-1.804659,-1.967942,-1.817289,-1.522457,-1.168537,-1.015303,-0.948427,-0.873494,-1.146368,-1.497727,-1.714487,-1.835532,-1.905503,-1.683306,-1.455414,-1.198482,-0.890984,2
-0.920183,-0.823123,-0.317445,0.25742,0.829178,1.417114,1.857191,1.929659,1.984797,2.10676,1.952337,1.566855,1.080927,0.547679,-0.052258,-0.6126,-0.896967,-0.938751,-0.616068,-0.156845,0.375606,0.895856,1.471867,1.99355,2.052078,1.958167,1.830235,2.008666,2.105651,2.111418,1.650944,1.090782,0.475837,-0.030723,-0.524771,-0.832742,-0.93404,-1.177736,-1.50974,-1.852371,-2.10093,-1.982049,-1.615333,-1.363399,-1.014085,-0.766747,-0.525968,-0.548626,-0.863202,-1.201929,-1.462191,-1.706967,-1.902222,-1.994949,-1.740565,-1.470264,-1.094782,2
-1.232398,-0.961826,-0.480058,0.14534,0.822493,1.439662,1.857094,1.881925,1.91967,2.052142,1.97698,1.520082,0.979593,0.36642,-0.233817,-0.802125,-1.059293,-0.9247,-0.616523,-0.07586,0.483943,1.088479,1.724757,2.223799,2.026927,1.766833,1.768479,1.94662,2.061174,2.217149,1.6992,1.052882,0.374485,-0.162885,-0.855809,-0.86653,-0.703315,-1.066615,-1.434097,-1.847611,-2.129498,-2.055747,-1.586546,-1.312312,-0.914397,-0.590885,-0.362338,-0.621638,-1.072541,-1.547259,-1.890433,-2.10917,-1.957782,-1.577673,-1.183873,-0.752893,-0.407681,2
-1.004897,-0.89591,-0.367078,0.209709,0.871931,1.510491,1.984813,2.031747,1.854173,1.954294,2.066606,1.746217,1.274323,0.72872,0.253698,-0.325597,-0.893771,-1.064564,-0.848919,-0.382213,0.113771,0.72131,1.282123,1.760051,1.927322,1.902793,1.833212,1.909213,1.982346,2.119628,1.728004,1.196764,0.538819,0.0043,-0.6106,-0.716868,-0.531087,-0.924257,-1.283985,-1.743626,-2.099732,-2.192054,-1.831352,-1.434698,-1.0238,-0.721546,-0.541687,-0.765621,-1.186229,-1.520111,-1.810892,-2.036441,-1.943853,-1.772634,-1.432054,-1.035556,-0.564743,2
-1.213886,-0.996655,-0.500198,0.166911,0.840086,1.490452,1.933077,1.941307,1.890157,2.122257,1.948027,1.311323,0.660462,0.03143,-0.577586,-1.080369,-1.24869,-0.93491,-0.40566,0.140072,0.707985,1.292281,1.931186,2.330575,2.069769,1.908521,1.891422,1.951293,2.278349,2.083783,1.465648,0.895594,0.21608,-0.21483,-0.902475,-0.907868,-0.505589,-0.872142,-1.218493,-1.631761,-1.909568,-1.999452,-1.668154,-1.301688,-0.935535,-0.678601,-0.599498,-0.862353,-1.12877,-1.514924,-1.820865,-1.918645,-1.89677,-1.598867,-1.133338,-0.777906,-0.542006,3
-1.356651,-1.044985,-0.43589,0.151751,0.835872,1.314325,1.906336,2.109451,1.966909,2.10006,2.271719,1.99596,1.330713,0.775295,0.123528,-0.459081,-1.042579,-1.28021,-1.112565,-0.579806,-0.035499,0.636122,1.253936,1.965838,2.166149,2.050253,1.941411,1.974604,2.074626,2.11576,1.548276,0.893785,0.221204,-0.333431,-0.97359,-1.015322,-0.50461,-0.769619,-1.067128,-1.417608,-1.749285,-1.940416,-1.791037,-1.419187,-1.068483,-0.789342,-0.558863,-0.755819,-1.046589,-1.282249,-1.574512,-1.748376,-1.771624,-1.668419,-1.36155,-1.011733,-0.757824,3
-0.471406,-0.405783,-0.024084,0.372586,0.771478,1.018005,1.30308,1.420159,1.495493,1.384972,1.361318,0.87675,0.590155,0.243877,-0.20777,-0.39926,-0.270757,0.086866,0.609769,1.130529,1.770275,2.209393,2.338767,2.081806,1.706274,1.365427,1.340876,1.4973,1.722216,2.10792,1.983389,1.385372,0.844246,0.267963,-0.101841,-0.674964,-0.992611,-0.718225,-1.08986,-1.334899,-1.631049,-1.957553,-2.263501,-2.075667,-1.782061,-1.469291,-1.237764,-1.027199,-1.185932,-1.448501,-1.766865,-2.016674,-2.099178,-2.003244,-1.793905,-1.571455,-1.26496,1
