@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute target {1,2}

@data
-1.011424,-1.010071,-1.010281,-1.011609,-1.012135,-1.005272,-1.006216,-1.008588,-1.005651,-1.001008,-0.968275,-0.913783,-0.838597,-0.765388,-0.715331,-0.699612,-0.731408,-0.774785,-0.815029,-0.798291,-0.779572,-0.751702,-0.722793,-0.700522,-0.679046,-0.649825,-0.634294,-0.597611,-0.535144,-0.436753,-0.269177,-0.066201,0.17262,0.458472,0.720268,0.954288,1.150414,1.321136,1.447873,1.564284,1.649011,1.729443,1.731479,1.747445,1.76587,1.770364,1.77051,1.798358,1.786436,1.783835,1.772729,1.749817,1.755981,1.744393,1.755503,1.752968,1.743886,1.743245,1.75286,1.749014,1.755228,1.754907,1.756475,1.735742,1.745366,1.732328,1.744204,1.731217,1.733356,1.73462,1.671138,1.579083,1.474202,1.294387,1.093896,0.853323,0.627123,0.36572,0.12522,-0.107232,-0.312284,-0.502196,-0.659566,-0.763577,-0.822848,-0.83648,-0.854919,-0.854989,-0.865724,-0.863144,-0.86124,-0.857382,-0.859469,-0.871762,-0.891451,-0.91232,-0.925727,-0.968168,-1.030068,-1.160849,-1.32355,-1.400894,-1.416065,-1.409463,-1.394411,-1.380429,-1.35841,-1.339742,-1.320807,-1.304732,-1.289696,-1.281889,-1.273548,-1.274664,-1.270899,-1.265174,-1.269661,-1.267203,-1.267273,-1.266573,-1.268168,1
-1.409763,-1.41503,-1.405944,-1.392017,-1.385845,-1.378503,-1.381924,-1.382715,-1.381419,-1.382693,-1.384356,-1.385138,-1.367469,-1.334797,-1.257233,-1.16428,-1.051231,-0.974079,-0.924485,-0.897205,-0.87973,-0.855366,-0.849543,-0.844901,-0.82928,-0.813011,-0.812438,-0.815191,-0.810833,-0.79557,-0.689489,-0.486348,-0.22889,0.071592,0.331115,0.583157,0.793874,0.989302,1.147249,1.285522,1.408499,1.481544,1.501039,1.515741,1.509235,1.504965,1.510915,1.522266,1.5122,1.517051,1.508783,1.509347,1.506938,1.501182,1.4977,1.492865,1.490122,1.497173,1.496544,1.497823,1.497298,1.498283,1.490852,1.483583,1.481996,1.485137,1.487422,1.487035,1.48599,1.491945,1.488954,1.48986,1.486901,1.491481,1.488103,1.481632,1.468324,1.451744,1.434718,1.407298,1.330629,1.249664,1.138962,0.973411,0.801818,0.585621,0.376068,0.157434,-0.062811,-0.273025,-0.476407,-0.651672,-0.796456,-0.912905,-0.983046,-1.019161,-1.036227,-1.031062,-1.034796,-1.033092,-1.03904,-1.050873,-1.053066,-1.050893,-1.056852,-1.062236,-1.076344,-1.110835,-1.201015,-1.33994,-1.464233,-1.508811,-1.508394,-1.462119,-1.417035,-1.388957,-1.390582,-1.393072,-1.3853,-1.370707,-1.368225,1
-1.390232,-1.505493,-1.626212,-1.712697,-1.743776,-1.71218,-1.627748,-1.626166,-1.635251,-1.656263,-1.656359,-1.646344,-1.624847,-1.603802,-1.610784,-1.611857,-1.563198,-1.480282,-1.341249,-1.198161,-1.090637,-1.04438,-1.020645,-1.015082,-1.010004,-1.018128,-1.016182,-0.994915,-0.985496,-0.980645,-0.956989,-0.927628,-0.888014,-0.81473,-0.637347,-0.41393,-0.150531,0.115543,0.362104,0.565437,0.736633,0.892689,1.028018,1.133496,1.214124,1.272659,1.326324,1.345116,1.356054,1.363767,1.353908,1.362018,1.373914,1.364758,1.364732,1.359711,1.361065,1.359175,1.358673,1.350317,1.346094,1.343251,1.347147,1.340575,1.341601,1.342785,1.342245,1.345092,1.34326,1.347249,1.341158,1.34035,1.340048,1.34339,1.340641,1.339473,1.334952,1.331449,1.334504,1.333578,1.337835,1.334114,1.334566,1.33187,1.326888,1.327738,1.318217,1.309847,1.281278,1.250998,1.187437,1.080506,0.946407,0.785564,0.609219,0.413253,0.222161,0.025829,-0.176591,-0.363404,-0.579286,-0.784761,-0.961477,-1.088134,-1.171743,-1.229156,-1.244042,-1.247584,-1.243581,-1.235319,-1.228213,-1.229392,-1.225034,-1.229568,-1.235436,-1.236157,-1.242296,-1.248791,-1.260458,-1.271147,-1.293048,1
-1.490281,-1.498068,-1.493923,-1.470746,-1.442393,-1.447068,-1.444832,-1.443104,-1.439214,-1.435454,-1.434341,-1.439601,-1.441126,-1.438665,-1.421637,-1.366196,-1.251957,-1.069165,-0.930502,-0.851443,-0.824534,-0.828994,-0.816002,-0.805384,-0.790479,-0.766281,-0.713456,-0.667301,-0.615575,-0.466285,-0.202777,0.049238,0.308863,0.634093,0.811965,0.949496,1.104641,1.250917,1.36119,1.439211,1.468085,1.504106,1.499796,1.500291,1.486218,1.494996,1.484303,1.492622,1.478043,1.496118,1.486443,1.478592,1.478771,1.481271,1.468682,1.473805,1.47138,1.480164,1.4762,1.473347,1.464484,1.453638,1.454951,1.479903,1.470345,1.470865,1.470157,1.465046,1.469054,1.477784,1.47779,1.467123,1.460413,1.455526,1.438856,1.428337,1.411315,1.384807,1.347643,1.262848,1.165774,1.048121,0.882358,0.690274,0.505631,0.313247,0.130419,-0.098039,-0.28725,-0.49703,-0.644887,-0.754278,-0.856552,-0.928538,-0.987501,-1.003066,-1.010855,-1.019004,-1.024009,-1.017947,-1.018487,-1.029679,-1.018539,-1.028627,-1.040978,-1.053806,-1.059191,-1.073672,-1.093002,-1.111802,-1.135854,-1.176097,-1.259122,-1.366419,-1.503025,-1.647012,-1.664269,-1.646708,-1.55829,-1.425002,-1.344236,1
-0.748556,-0.753146,-0.752519,-0.751183,-0.738237,-0.729841,-0.724698,-0.722914,-0.721108,-0.718759,-0.717288,-0.711442,-0.707185,-0.703086,-0.699984,-0.696338,-0.696474,-0.696199,-0.69599,-0.69509,-0.699685,-0.70482,-0.717391,-0.725575,-0.736771,-0.746713,-0.758749,-0.758431,-0.761515,-0.76039,-0.759877,-0.753882,-0.745393,-0.725991,-0.712934,-0.692639,-0.684695,-0.666526,-0.663012,-0.644101,-0.623249,-0.582728,-0.53073,-0.40796,-0.338635,0.027415,0.368811,0.602811,0.838489,1.087294,1.417285,1.793446,2.148756,2.329072,2.395006,2.417818,2.439587,2.465551,2.481703,2.491363,2.503854,2.497031,2.50682,2.505539,2.51793,2.511183,2.511452,2.497878,2.490117,2.418082,2.29412,2.069437,1.810898,1.573441,1.363935,1.162117,0.985475,0.718413,0.617066,0.372276,-0.053737,-0.328293,-0.547843,-0.763625,-0.938174,-1.036213,-1.080986,-1.06662,-1.033696,-0.99012,-0.972477,-0.942141,-0.914817,-0.875312,-0.846215,-0.820938,-0.802968,-0.792611,-0.787689,-0.783163,-0.775504,-0.766444,-0.755176,-0.739274,-0.731465,-0.72005,-0.710786,-0.705333,-0.707401,-0.712651,-0.726215,-0.735167,-0.73897,-0.739228,-0.736779,-0.744083,-0.759035,-0.772893,-0.776534,-0.76782,-0.750598,2
-1.44039,-1.43985,-1.442472,-1.440881,-1.434941,-1.439035,-1.437595,-1.438964,-1.436276,-1.430223,-1.433193,-1.43491,-1.411541,-1.325593,-1.200276,-1.063933,-0.960996,-0.937735,-0.923107,-0.922675,-0.928757,-0.916401,-0.91306,-0.913087,-0.910255,-0.895503,-0.882044,-0.870159,-0.861635,-0.827823,-0.728407,-0.533343,-0.315071,-0.052099,0.23225,0.444792,0.649911,0.840321,1.007688,1.158505,1.264843,1.353741,1.424839,1.480205,1.503123,1.507017,1.524613,1.526043,1.530526,1.537001,1.562014,1.553307,1.554082,1.553726,1.553752,1.553519,1.538266,1.549933,1.539337,1.552059,1.54268,1.534968,1.539441,1.53431,1.534835,1.534062,1.533651,1.518392,1.515133,1.518009,1.518798,1.531428,1.525818,1.519374,1.522762,1.506308,1.499955,1.485411,1.460138,1.417185,1.354122,1.263034,1.128828,0.96734,0.767391,0.531562,0.282656,0.057079,-0.144121,-0.330085,-0.511619,-0.665548,-0.78716,-0.873843,-0.929868,-0.965388,-0.980115,-0.988132,-0.989385,-0.989432,-0.996394,-1.011633,-1.016145,-1.019913,-1.019662,-1.013085,-1.017821,-1.043472,-1.07738,-1.135281,-1.220667,-1.313104,-1.367205,-1.40069,-1.411162,-1.406337,-1.399978,-1.398856,-1.39768,-1.392407,-1.38428,1
-1.001837,-1.003451,-1.000544,-0.996409,-0.993178,-0.988967,-0.982708,-0.980535,-0.976807,-0.976457,-0.977227,-0.973539,-0.970819,-0.970823,-0.968681,-0.969051,-0.969472,-0.96922,-0.96896,-0.968054,-0.967348,-0.965162,-0.964602,-0.963905,-0.960658,-0.956474,-0.954798,-0.952179,-0.948803,-0.948229,-0.947944,-0.950855,-0.949879,-0.950028,-0.947938,-0.937395,-0.880904,-0.781027,-0.57676,-0.295827,0.126779,0.518181,0.665337,0.834765,0.974937,1.132989,1.322917,1.552294,1.750473,1.870732,1.910868,1.920458,1.934205,1.956154,1.970145,1.995686,2.007248,2.01331,2.016495,2.020976,2.023628,2.019717,2.02399,2.021316,2.026032,2.026881,2.030129,2.023165,2.024073,2.022509,2.02429,2.015201,1.988452,1.928921,1.82667,1.651009,1.441534,1.245104,1.055071,0.87941,0.704134,0.521598,0.28939,0.03234,-0.215634,-0.455051,-0.663249,-0.841394,-0.938609,-0.959975,-0.944441,-0.906894,-0.884264,-0.882815,-0.887529,-0.895168,-0.890451,-0.880761,-0.856445,-0.841144,-0.838517,-0.844231,-0.851357,-0.859839,-0.863566,-0.866147,-0.871226,-0.875944,-0.874561,-0.875498,-0.873591,-0.869336,-0.862158,-0.862585,-0.859195,-0.855475,-0.850966,-0.842819,-0.837377,-0.830997,-0.822854,2
-0.771135,-0.764732,-0.758515,-0.753957,-0.752663,-0.75288,-0.751272,-0.754043,-0.758667,-0.76234,-0.769359,-0.771643,-0.774319,-0.774722,-0.777592,-0.775488,-0.779928,-0.779006,-0.78058,-0.782462,-0.784442,-0.784888,-0.790488,-0.790937,-0.793803,-0.795302,-0.799794,-0.797071,-0.799938,-0.796647,-0.801672,-0.79432,-0.798805,-0.791694,-0.796851,-0.790809,-0.799974,-0.772888,-0.729598,-0.659822,-0.590906,-0.49281,-0.397797,-0.070273,0.298721,0.390948,0.560166,0.747275,1.054722,1.373769,1.710935,1.94597,2.144477,2.208048,2.257655,2.273628,2.29237,2.287222,2.30003,2.29474,2.31378,2.304267,2.312926,2.311604,2.317752,2.307665,2.315787,2.302059,2.295447,2.275525,2.263687,2.208486,2.117326,1.930288,1.69855,1.437109,1.207346,0.987727,0.782218,0.63285,0.364492,0.193197,-0.29395,-0.539894,-0.783754,-1.005462,-1.133364,-1.174283,-1.176927,-1.166144,-1.14402,-1.108216,-1.061243,-1.01034,-0.962684,-0.920898,-0.884817,-0.851185,-0.819442,-0.78994,-0.767706,-0.752903,-0.749303,-0.748887,-0.747335,-0.746453,-0.736207,-0.723215,-0.710021,-0.706509,-0.705153,-0.710557,-0.717433,-0.729702,-0.740126,-0.746531,-0.755149,-0.765104,-0.775746,-0.787606,-0.805722,2
-1.306313,-1.300829,-1.298288,-1.299703,-1.299271,-1.298581,-1.298959,-1.295595,-1.299457,-1.298267,-1.296249,-1.300983,-1.300253,-1.270334,-1.191277,-1.105415,-1.061631,-1.039841,-1.045505,-1.049326,-0.998722,-0.96947,-0.949886,-0.930847,-0.914525,-0.902636,-0.887482,-0.861452,-0.795732,-0.662904,-0.470866,-0.213597,0.041681,0.27043,0.461082,0.632895,0.798013,0.966789,1.135549,1.278527,1.388207,1.475518,1.4999,1.508618,1.511514,1.52633,1.53269,1.535023,1.528115,1.531367,1.536946,1.533259,1.532925,1.532139,1.53309,1.535885,1.533726,1.534549,1.537737,1.535535,1.53914,1.543521,1.544711,1.548486,1.545314,1.551616,1.552464,1.55452,1.554496,1.564359,1.566081,1.566674,1.568777,1.574204,1.57833,1.575554,1.5628,1.561218,1.504469,1.415667,1.248673,1.05914,0.826394,0.621806,0.39552,0.147888,-0.066706,-0.277826,-0.470977,-0.639519,-0.771288,-0.908163,-0.958283,-0.994783,-0.998971,-1.009019,-1.009719,-1.013961,-1.002366,-1.006676,-0.998852,-0.997469,-1.005895,-1.009546,-1.013455,-1.045296,-1.076799,-1.178782,-1.296075,-1.412763,-1.457613,-1.427328,-1.374564,-1.33854,-1.323055,-1.319943,-1.328048,-1.323905,-1.325848,-1.323466,-1.320167,1
-1.341844,-1.342798,-1.343709,-1.343393,-1.345257,-1.34254,-1.343295,-1.343888,-1.344267,-1.341533,-1.345128,-1.344439,-1.348698,-1.343788,-1.344754,-1.283006,-1.135927,-0.866762,-0.518685,-0.143527,0.227916,0.562991,0.843133,1.008798,1.122006,1.194549,1.233485,1.256389,1.250304,1.261634,1.258827,1.256192,1.263927,1.266018,1.272364,1.272829,1.276509,1.278569,1.276389,1.276915,1.267117,1.269665,1.255689,1.230045,1.24246,1.241469,1.23787,1.235294,1.238119,1.240107,1.238293,1.236662,1.243223,1.232048,1.234431,1.232141,1.228064,1.224739,1.229093,1.225008,1.22869,1.231194,1.228816,1.229202,1.227981,1.230375,1.234641,1.23639,1.228749,1.237047,1.241649,1.247301,1.233587,1.241132,1.221092,1.20204,1.143912,1.056858,0.953171,0.821788,0.667758,0.471942,0.268445,0.043329,-0.188381,-0.411004,-0.630448,-0.834717,-1.024636,-1.18455,-1.328845,-1.433475,-1.472676,-1.486454,-1.478619,-1.467215,-1.444803,-1.425762,-1.423169,-1.418653,-1.41549,-1.415778,-1.41343,-1.416536,-1.416044,-1.415712,-1.416224,-1.418641,-1.418127,-1.420389,-1.420598,-1.419465,-1.419271,-1.422093,-1.420023,-1.42201,-1.42068,-1.424399,-1.424161,-1.424781,-1.423878,2
-1.055704,-1.053421,-1.053257,-1.048249,-1.040081,-1.034034,-1.035028,-1.033215,-1.031939,-1.032087,-1.0332,-1.031632,-1.033493,-1.032531,-1.033581,-1.033642,-1.035,-1.034808,-1.03418,-1.032074,-1.035055,-1.032351,-1.033738,-1.031785,-1.032298,-1.030487,-1.028982,-0.983364,-0.896021,-0.838826,-0.821981,-0.817936,-0.825253,-0.822705,-0.813928,-0.797307,-0.775167,-0.744447,-0.716593,-0.672491,-0.637011,-0.563087,-0.409527,-0.11181,0.176211,0.398136,0.692599,0.998441,1.310309,1.576004,1.757827,1.815631,1.838801,1.853303,1.870396,1.887729,1.895985,1.899957,1.902087,1.903504,1.906276,1.902413,1.906997,1.905701,1.908326,1.902583,1.906022,1.900926,1.899174,1.881328,1.867648,1.853714,1.855313,1.84449,1.847994,1.856116,1.865406,1.862229,1.849556,1.83051,1.744515,1.569267,1.34185,1.042284,0.755213,0.496303,0.232465,0.026267,-0.204606,-0.39016,-0.518197,-0.612455,-0.682821,-0.726395,-0.753236,-0.775819,-0.784183,-0.786506,-0.7741,-0.753774,-0.745648,-0.742633,-0.749227,-0.780013,-0.82944,-0.897146,-0.973083,-1.033895,-1.073372,-1.091078,-1.09626,-1.096617,-1.094748,-1.09574,-1.08882,-1.071512,-1.052056,-1.032633,-1.012004,-1.001391,-0.994936,1
-0.954243,-0.957455,-0.941405,-0.918314,-0.89198,-0.862028,-0.83959,-0.828414,-0.84973,-0.887192,-0.954031,-1.056976,-1.211792,-1.359825,-1.432908,-1.444675,-1.420416,-1.388047,-1.388595,-1.367227,-1.271146,-1.10313,-0.942184,-0.854553,-0.806954,-0.802113,-0.786145,-0.751914,-0.730171,-0.684127,-0.607041,-0.373596,-0.067991,0.270687,0.600258,0.850643,1.053235,1.213544,1.351984,1.450503,1.53101,1.58659,1.615354,1.625345,1.631704,1.638063,1.640487,1.64042,1.646588,1.648457,1.658284,1.655596,1.654382,1.652914,1.653676,1.655127,1.653673,1.651263,1.644599,1.642789,1.643118,1.645528,1.639815,1.636435,1.626694,1.623733,1.61617,1.614334,1.603306,1.589511,1.567297,1.543315,1.512479,1.476549,1.429147,1.366358,1.275206,1.173117,1.04217,0.89741,0.728559,0.538599,0.354305,0.154699,-0.052444,-0.248763,-0.445059,-0.624454,-0.78026,-0.883329,-0.965457,-1.014799,-1.030323,-1.037784,-1.037686,-1.03822,-1.044886,-1.057743,-1.071676,-1.07935,-1.08796,-1.088255,-1.081944,-1.083647,-1.100043,-1.138507,-1.198654,-1.256081,-1.304786,-1.331143,-1.339228,-1.334719,-1.322265,-1.292671,-1.263482,-1.251459,-1.242643,-1.241686,-1.238877,-1.235372,-1.233465,1
-1.528975,-1.450544,-1.40398,-1.393326,-1.401304,-1.409818,-1.409855,-1.397645,-1.396665,-1.394346,-1.3919,-1.379518,-1.378279,-1.372735,-1.357886,-1.331076,-1.262404,-1.131521,-0.997022,-0.903568,-0.857491,-0.850645,-0.849765,-0.813187,-0.796697,-0.785747,-0.777602,-0.761471,-0.742299,-0.684379,-0.565074,-0.352946,-0.126424,0.188324,0.413912,0.625203,0.806771,1.007929,1.155414,1.316986,1.416918,1.447411,1.497338,1.530876,1.522835,1.515591,1.51933,1.516948,1.513142,1.504681,1.508551,1.504984,1.503947,1.500433,1.503147,1.500792,1.497386,1.499711,1.491602,1.490069,1.495881,1.497626,1.492376,1.502391,1.502135,1.500985,1.507255,1.495956,1.489036,1.487713,1.485122,1.47783,1.48483,1.490916,1.47785,1.481592,1.483046,1.461659,1.439665,1.41477,1.309895,1.215629,1.064438,0.892233,0.677199,0.474076,0.251534,0.034896,-0.213344,-0.390276,-0.569658,-0.692282,-0.769529,-0.852766,-0.900511,-0.948434,-0.965762,-0.977268,-0.993124,-1.004851,-1.009367,-1.014568,-1.01987,-1.024061,-1.023394,-1.03305,-1.044648,-1.062323,-1.080811,-1.106512,-1.12914,-1.15582,-1.20904,-1.299933,-1.418969,-1.524214,-1.628052,-1.65259,-1.642617,-1.56821,-1.507672,1
-2.17585,-2.158691,-2.142248,-2.140077,-2.136581,-2.135279,-2.132603,-2.132003,-2.132868,-2.131094,-2.133964,-2.131359,-2.129044,-2.127815,-2.126835,-2.128923,-2.128881,-2.129625,-2.122485,-2.075376,-1.932516,-1.672485,-1.309668,-0.877858,-0.448672,-0.028573,0.298838,0.525889,0.664864,0.747848,0.790466,0.819554,0.819571,0.843219,0.8483,0.852907,0.85601,0.854726,0.860965,0.864805,0.866365,0.867216,0.862973,0.859195,0.854734,0.8599,0.856115,0.844575,0.847129,0.847619,0.844131,0.841195,0.841685,0.844996,0.844807,0.84272,0.834816,0.83519,0.834447,0.829907,0.83033,0.833126,0.828917,0.826777,0.828161,0.825909,0.820005,0.827152,0.820019,0.821336,0.822826,0.815847,0.814392,0.811328,0.820069,0.813175,0.811978,0.81238,0.807351,0.814681,0.810059,0.809739,0.810168,0.805188,0.807851,0.806637,0.803817,0.799312,0.801146,0.806848,0.807705,0.790157,0.799328,0.793451,0.79629,0.78603,0.790094,0.787639,0.775495,0.772982,0.756979,0.735112,0.692521,0.674421,0.64628,0.594434,0.537354,0.462661,0.322166,0.143732,-0.083138,-0.379557,-0.709066,-1.069463,-1.430649,-1.749157,-2.01758,-2.196026,-2.288038,-2.341268,-2.353717,2
-0.888279,-0.882071,-0.880988,-0.881048,-0.880662,-0.878584,-0.877881,-0.878998,-0.877384,-0.87951,-0.878686,-0.879345,-0.878096,-0.880223,-0.879814,-0.879639,-0.877747,-0.876901,-0.875133,-0.873698,-0.869893,-0.869073,-0.868255,-0.866232,-0.862847,-0.83562,-0.770103,-0.714921,-0.691917,-0.696099,-0.713357,-0.72938,-0.716658,-0.671042,-0.618287,-0.588749,-0.551734,-0.50746,-0.402476,-0.296742,-0.05182,0.279835,0.593711,0.953842,1.332383,1.693066,2.000039,2.223917,2.383246,2.492092,2.5168,2.523197,2.527894,2.531665,2.530973,2.536295,2.536702,2.533381,2.53819,2.528549,2.5188,2.515227,2.507255,2.455678,2.370692,2.210895,1.966479,1.723926,1.43508,1.168884,0.899189,0.639917,0.40401,0.171422,-0.029291,-0.211146,-0.36009,-0.477695,-0.569168,-0.6319,-0.653064,-0.665609,-0.669664,-0.661504,-0.652371,-0.63906,-0.625733,-0.613357,-0.606661,-0.595922,-0.587826,-0.579242,-0.565171,-0.567321,-0.588008,-0.625365,-0.685235,-0.753772,-0.806539,-0.818463,-0.816416,-0.810531,-0.806558,-0.809841,-0.809883,-0.803028,-0.782105,-0.76418,-0.736518,-0.709845,-0.695026,-0.684948,-0.683508,-0.686718,-0.694079,-0.701217,-0.706053,-0.70943,-0.708169,-0.706157,-0.702494,1
-1.202123,-1.205582,-1.206283,-1.207578,-1.210757,-1.211321,-1.212812,-1.213665,-1.211964,-1.215846,-1.216746,-1.215986,-1.213726,-1.204325,-1.151382,-1.007764,-0.763453,-0.404394,0.014304,0.426275,0.811977,1.112977,1.324643,1.453044,1.534675,1.550841,1.543152,1.530558,1.515264,1.513644,1.512333,1.512113,1.520137,1.512804,1.517455,1.519638,1.517031,1.506335,1.498181,1.495123,1.492579,1.49209,1.491438,1.491673,1.49085,1.488921,1.484518,1.478568,1.479812,1.474009,1.476563,1.472997,1.464972,1.470466,1.471083,1.465967,1.466494,1.469575,1.455353,1.431746,1.400975,1.391033,1.344228,1.29066,1.237248,1.184931,1.139929,1.068983,0.981741,0.886066,0.725689,0.52873,0.296268,0.022977,-0.253571,-0.518722,-0.762417,-0.967935,-1.131864,-1.236349,-1.277578,-1.285378,-1.277857,-1.250186,-1.215965,-1.184957,-1.160976,-1.140608,-1.134357,-1.135208,-1.131546,-1.128852,-1.128061,-1.127619,-1.126583,-1.127229,-1.12777,-1.125762,-1.126642,-1.129264,-1.128724,-1.131231,-1.131648,-1.13324,-1.13442,-1.138145,-1.137995,-1.14085,-1.1423,-1.142433,-1.143515,-1.142096,-1.143792,-1.144887,-1.145367,-1.144604,-1.145989,-1.144751,-1.146524,-1.147746,-1.152418,2
-1.209082,-1.273475,-1.322881,-1.352367,-1.354837,-1.350323,-1.335987,-1.327587,-1.322616,-1.314664,-1.309739,-1.305926,-1.305058,-1.300165,-1.248941,-1.165557,-1.065415,-0.987915,-0.944125,-0.92641,-0.924827,-0.925444,-0.917679,-0.898503,-0.890442,-0.896406,-0.886391,-0.826665,-0.708801,-0.489527,-0.242615,0.034705,0.27478,0.494195,0.698997,0.903929,1.087465,1.234764,1.352854,1.444902,1.482479,1.49181,1.500978,1.512949,1.520731,1.528068,1.525154,1.519483,1.522833,1.520318,1.518689,1.511298,1.510857,1.49128,1.493019,1.49497,1.49467,1.490108,1.484191,1.484826,1.479222,1.478091,1.479802,1.48027,1.476552,1.476219,1.478158,1.471411,1.47152,1.473309,1.475384,1.47396,1.471592,1.467296,1.466308,1.458395,1.451993,1.436764,1.390716,1.311881,1.201913,1.064537,0.889713,0.693477,0.47504,0.269107,0.057387,-0.15601,-0.349295,-0.54265,-0.710355,-0.859291,-0.957114,-1.027411,-1.059186,-1.068992,-1.072194,-1.074596,-1.075639,-1.070456,-1.063852,-1.065337,-1.072911,-1.076304,-1.07712,-1.080131,-1.080856,-1.094256,-1.131639,-1.215454,-1.352109,-1.507629,-1.584937,-1.567538,-1.51545,-1.460592,-1.436479,-1.429303,-1.431672,-1.428201,-1.419989,1
-1.339746,-1.337374,-1.338843,-1.337814,-1.336067,-1.336516,-1.336307,-1.336066,-1.338583,-1.338229,-1.337945,-1.3301,-1.294752,-1.235756,-1.144828,-1.040941,-0.966863,-0.938483,-0.930759,-0.930915,-0.914726,-0.899623,-0.895283,-0.882052,-0.866023,-0.856943,-0.852502,-0.842219,-0.823838,-0.73289,-0.53886,-0.30332,-0.033413,0.213727,0.466036,0.688154,0.876934,1.051761,1.198645,1.334929,1.440717,1.495651,1.507405,1.516729,1.520251,1.533233,1.531979,1.520617,1.514676,1.516221,1.523948,1.525233,1.520193,1.509874,1.521108,1.516675,1.517362,1.516657,1.506793,1.503796,1.515656,1.521755,1.527676,1.52642,1.53507,1.540062,1.533038,1.53774,1.548222,1.544418,1.531617,1.534312,1.537878,1.528572,1.511539,1.506026,1.488312,1.448974,1.396616,1.342091,1.22946,1.078578,0.935648,0.757539,0.563727,0.357663,0.137516,-0.086388,-0.309737,-0.528448,-0.720484,-0.861256,-0.945913,-1.003525,-1.027896,-1.041247,-1.04598,-1.049703,-1.045489,-1.040512,-1.037147,-1.040206,-1.04378,-1.047877,-1.055719,-1.059056,-1.05954,-1.07304,-1.106561,-1.176278,-1.27376,-1.372262,-1.457777,-1.490063,-1.491329,-1.48983,-1.483654,-1.485925,-1.478975,-1.460817,-1.446678,1
