@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute target {1,2}

@data
-0.42154,-0.46575,-0.510236,-0.556585,-0.603193,-0.641942,-0.670226,-0.685726,-0.690231,-0.651505,-0.610759,-0.587338,-0.576812,-0.580666,-0.6099,-0.639133,-0.656787,-0.641656,-0.587627,-0.558044,-0.512549,-0.458245,-0.423314,-0.341124,-0.287677,-0.22157,-0.122361,0.017722,0.074109,0.133854,0.258929,0.330525,0.437591,0.497646,0.491466,0.520521,0.526512,0.588012,0.589923,0.525736,0.463969,0.386018,0.391833,0.474249,0.525005,0.60492,0.684774,0.694009,0.596759,0.473711,0.356779,0.238741,0.172457,0.180718,0.226342,0.318378,0.493006,0.646469,0.725687,0.839555,0.877834,0.818111,0.714291,0.592662,0.483078,0.396879,0.276592,0.148833,0.116731,0.078899,0.009695,-0.009586,-0.094523,-0.154058,-0.200569,-0.248548,-0.288929,-0.301371,-0.30572,-0.317278,-0.313957,-0.327316,-0.37098,-0.446173,-0.487533,-0.514741,-0.552579,-0.566589,-0.572824,-0.55836,-0.525788,-0.516928,-0.557839,-0.601645,-0.622759,-0.62842,-0.619164,-0.644627,-0.682179,-0.705479,-0.739463,-0.761768,-0.756558,-0.755499,-0.749158,-0.750229,-0.771322,-0.780936,-0.780887,-0.757561,-0.730025,-0.700337,-0.654893,-0.617309,0.548431,0.601142,0.673238,0.707784,0.774596,0.803095,0.821563,0.865905,0.888289,0.90691,0.813909,0.698902,0.605243,0.522398,0.4904,0.448317,0.368935,0.318041,0.258467,0.201201,0.184403,0.179916,0.17401,0.144385,0.163219,0.208311,0.242333,0.32047,0.417258,0.541076,0.695866,0.80442,0.925174,0.975912,0.938941,0.968281,1.071349,1.195844,1.20648,1.122887,1.106012,1.091255,1.059724,1.02249,0.971254,0.906309,0.802716,0.738076,0.748895,0.695792,0.60971,0.571159,0.494142,0.43839,0.379603,0.236542,0.081957,-0.040571,1
-0.386641,-0.438946,-0.513208,-0.574791,-0.639485,-0.694737,-0.714353,-0.733604,-0.740943,-0.715135,-0.675977,-0.634,-0.615236,-0.619627,-0.634742,-0.647186,-0.658713,-0.643016,-0.56721,-0.533807,-0.514464,-0.487015,-0.40645,-0.341397,-0.326588,-0.263678,-0.206441,-0.120026,-0.051203,0.033307,0.119231,0.205837,0.236464,0.223586,0.297591,0.382596,0.442206,0.433913,0.367299,0.320115,0.295883,0.31748,0.31823,0.377731,0.43478,0.412712,0.40076,0.446366,0.411064,0.342683,0.360506,0.352232,0.280629,0.262517,0.315205,0.419924,0.516329,0.637316,0.782538,0.920249,0.925252,0.859559,0.802211,0.707469,0.638075,0.535254,0.41493,0.348209,0.295838,0.255752,0.224398,0.150923,0.049496,0.035317,0.071867,0.002709,-0.088113,-0.120381,-0.127525,-0.124325,-0.143388,-0.186597,-0.260139,-0.348156,-0.418431,-0.485665,-0.527983,-0.520627,-0.515899,-0.513235,-0.491131,-0.530506,-0.593176,-0.619177,-0.609998,-0.620712,-0.664761,-0.700055,-0.707542,-0.723426,-0.765657,-0.779,-0.77878,-0.779781,-0.780633,-0.784947,-0.792919,-0.798434,-0.782663,-0.754992,-0.737328,-0.698071,-0.650057,-0.6401,0.603879,0.604264,0.632278,0.692878,0.7599,0.808434,0.764684,0.77923,0.840057,0.797964,0.736625,0.708718,0.636654,0.568464,0.556955,0.505425,0.437023,0.392263,0.393092,0.360796,0.274102,0.233942,0.22366,0.245546,0.255869,0.272719,0.326402,0.372262,0.468229,0.600159,0.724239,0.842402,0.911126,0.932723,0.902182,0.942124,1.014807,0.989171,1.025662,1.026863,0.98577,1.041125,1.094507,0.99522,0.894212,0.84105,0.744571,0.714244,0.673477,0.641141,0.623048,0.575725,0.485022,0.428583,0.35719,0.246234,0.08619,-0.034302,1
-0.415898,-0.460277,-0.489386,-0.549243,-0.616229,-0.662055,-0.696439,-0.720698,-0.723126,-0.69289,-0.646232,-0.610947,-0.603246,-0.588719,-0.599247,-0.62362,-0.64691,-0.653315,-0.603084,-0.548907,-0.494705,-0.445363,-0.405956,-0.352171,-0.298816,-0.220463,-0.15311,-0.061052,0.020264,0.076529,0.115599,0.170096,0.260835,0.345003,0.379719,0.474912,0.48221,0.449658,0.476324,0.394326,0.344522,0.365087,0.399912,0.436061,0.462565,0.552475,0.582352,0.58664,0.594267,0.510632,0.390186,0.314612,0.275798,0.247466,0.280346,0.387741,0.550619,0.724073,0.822031,0.962708,1.020766,0.930583,0.788249,0.598224,0.495232,0.436786,0.379177,0.310184,0.196814,0.139026,0.128379,0.085914,0.009376,-0.043905,-0.067001,-0.111138,-0.155232,-0.182836,-0.215427,-0.210942,-0.161621,-0.191051,-0.285068,-0.361557,-0.440852,-0.502095,-0.544839,-0.547569,-0.527375,-0.523155,-0.508566,-0.480185,-0.525577,-0.589958,-0.625662,-0.640422,-0.648992,-0.678603,-0.692234,-0.733022,-0.766328,-0.766871,-0.776994,-0.788344,-0.77813,-0.779555,-0.789089,-0.794946,-0.782941,-0.752036,-0.737164,-0.688227,-0.662919,-0.649762,0.527884,0.541859,0.632742,0.666542,0.732287,0.769182,0.72332,0.725168,0.757433,0.774874,0.755289,0.677816,0.581138,0.520296,0.457391,0.417415,0.411123,0.384994,0.303104,0.239749,0.201249,0.196662,0.221237,0.202462,0.193394,0.210825,0.233034,0.315199,0.451657,0.593589,0.69431,0.795316,0.887588,0.931393,0.937546,0.925061,0.989277,1.071385,1.143029,1.072313,1.014335,1.023705,1.037465,1.012365,0.953792,0.894817,0.746791,0.64919,0.623403,0.554604,0.544288,0.534782,0.445947,0.374151,0.269931,0.181914,0.033864,-0.089439,1
-0.380587,-0.419369,-0.472936,-0.544039,-0.601764,-0.642044,-0.659987,-0.679307,-0.691525,-0.664297,-0.644998,-0.633673,-0.625714,-0.625497,-0.630594,-0.632993,-0.626912,-0.61812,-0.569061,-0.518046,-0.461016,-0.417548,-0.36981,-0.306372,-0.269176,-0.182424,-0.109161,-0.003229,0.066416,0.12936,0.200324,0.290074,0.395161,0.454488,0.508053,0.567328,0.608797,0.613152,0.576576,0.52981,0.501779,0.432364,0.404665,0.477899,0.507344,0.470414,0.44791,0.462459,0.481911,0.447461,0.340791,0.245874,0.215454,0.213436,0.255658,0.371985,0.491001,0.61735,0.720832,0.852895,0.928027,0.846266,0.71216,0.56821,0.496581,0.444448,0.35947,0.29368,0.264116,0.238888,0.166542,0.110078,0.063359,0.035266,-0.008206,-0.047004,-0.122105,-0.192179,-0.197918,-0.203808,-0.198589,-0.216434,-0.30664,-0.371047,-0.440431,-0.530081,-0.539885,-0.526291,-0.553392,-0.551748,-0.5538,-0.577704,-0.605695,-0.645534,-0.668986,-0.668506,-0.702852,-0.735207,-0.749961,-0.778066,-0.798292,-0.810696,-0.813284,-0.799849,-0.782359,-0.793538,-0.794769,-0.78302,-0.792783,-0.783251,-0.745394,-0.718462,-0.699751,-0.678756,0.44317,0.480492,0.494191,0.537806,0.589282,0.595462,0.588805,0.611319,0.616141,0.599057,0.585046,0.555106,0.47601,0.411051,0.390272,0.350593,0.297145,0.2518,0.240112,0.225453,0.207358,0.194078,0.175884,0.201316,0.220095,0.256275,0.311385,0.345718,0.426644,0.593731,0.767754,0.841998,0.959112,1.059811,1.011594,0.952669,1.039913,1.163356,1.184015,1.130258,1.088726,1.073948,1.087826,1.085006,1.008414,0.905706,0.813738,0.739242,0.681914,0.608544,0.563849,0.546737,0.496971,0.45667,0.336798,0.203859,0.080656,-0.039155,1
-0.299207,-0.33641,-0.382919,-0.440179,-0.488138,-0.547052,-0.577849,-0.592096,-0.611231,-0.570038,-0.509066,-0.484837,-0.478824,-0.471035,-0.506432,-0.539565,-0.553085,-0.558428,-0.52969,-0.485927,-0.411546,-0.337551,-0.356931,-0.378177,-0.341503,-0.276517,-0.219129,-0.128906,-0.065614,-0.014636,0.021453,0.065158,0.154353,0.20855,0.218537,0.210536,0.201537,0.197582,0.236558,0.28724,0.277667,0.265628,0.349942,0.409436,0.453518,0.588693,0.557287,0.572529,0.65939,0.670711,0.607756,0.478668,0.373595,0.351188,0.432256,0.511245,0.647601,0.778204,0.854533,0.991019,1.068642,1.044237,0.925696,0.708332,0.504933,0.393955,0.289544,0.179951,0.07544,-0.024669,-0.090824,-0.106369,-0.138366,-0.184952,-0.207614,-0.246762,-0.295432,-0.313082,-0.334837,-0.300127,-0.295267,-0.319156,-0.332776,-0.423878,-0.505836,-0.549134,-0.58827,-0.600501,-0.580766,-0.569036,-0.543124,-0.530115,-0.53977,-0.564658,-0.587191,-0.604339,-0.625252,-0.652174,-0.662285,-0.690297,-0.751234,-0.793168,-0.803993,-0.807935,-0.819772,-0.821439,-0.808413,-0.814556,-0.831825,-0.805576,-0.752547,-0.706107,-0.677322,-0.668365,0.570848,0.674578,0.718903,0.747713,0.816302,0.853984,0.874776,0.903915,0.938974,0.937874,0.923252,0.836323,0.719618,0.638048,0.540678,0.480092,0.443392,0.384839,0.38659,0.369828,0.328803,0.266342,0.243785,0.253167,0.200488,0.2223,0.271379,0.301167,0.380909,0.500044,0.649678,0.77935,0.846202,0.89629,0.863338,0.844992,0.936229,1.002645,1.013289,0.994878,1.01359,1.071379,1.011575,0.919338,0.85909,0.783147,0.727438,0.660757,0.576684,0.595598,0.612757,0.581133,0.574519,0.535876,0.437929,0.314991,0.184853,0.060605,2
-0.273331,-0.315979,-0.392104,-0.465441,-0.495078,-0.543275,-0.587236,-0.59062,-0.616619,-0.598478,-0.553136,-0.524617,-0.499775,-0.489691,-0.523727,-0.566616,-0.601594,-0.612447,-0.551303,-0.493745,-0.437307,-0.413422,-0.392867,-0.359819,-0.349439,-0.314645,-0.268132,-0.162672,-0.077119,-0.029455,0.04804,0.143532,0.205652,0.282699,0.323377,0.312667,0.323046,0.312766,0.272159,0.249072,0.213228,0.223974,0.303533,0.421396,0.455501,0.49343,0.5143,0.656255,0.740319,0.656305,0.557008,0.44784,0.393301,0.349034,0.355281,0.499148,0.634659,0.743871,0.884621,1.12499,1.251174,1.102028,0.90859,0.716622,0.518566,0.399353,0.299986,0.255933,0.216141,0.139544,0.098793,0.050954,0.01528,-0.003455,-0.06366,-0.143744,-0.187358,-0.18574,-0.180868,-0.183945,-0.204928,-0.205078,-0.252467,-0.346299,-0.438238,-0.501753,-0.54538,-0.591125,-0.57888,-0.546627,-0.521261,-0.540675,-0.579766,-0.615202,-0.649172,-0.663024,-0.682371,-0.697461,-0.712045,-0.737798,-0.782156,-0.825639,-0.83267,-0.828432,-0.832549,-0.845971,-0.862452,-0.863141,-0.856221,-0.824276,-0.76216,-0.700822,-0.67128,-0.668366,0.605739,0.616937,0.661507,0.719656,0.770664,0.816272,0.815101,0.817589,0.852766,0.864549,0.862071,0.861139,0.762645,0.586649,0.491412,0.460422,0.393994,0.329483,0.271419,0.234965,0.259947,0.263272,0.203285,0.170472,0.164432,0.144082,0.194369,0.274898,0.363085,0.498212,0.614419,0.706393,0.77576,0.830318,0.830954,0.841046,0.893818,0.929992,0.978317,0.920274,0.878642,0.929617,0.949162,0.904274,0.809382,0.6733,0.569698,0.549439,0.564448,0.561377,0.50103,0.420669,0.3939,0.415775,0.3183,0.234523,0.110721,-0.036222,2
-0.316063,-0.374856,-0.426155,-0.470474,-0.519754,-0.547804,-0.591796,-0.63183,-0.63315,-0.578096,-0.517535,-0.466015,-0.440204,-0.439135,-0.481154,-0.554023,-0.589602,-0.608625,-0.580685,-0.513177,-0.436105,-0.392944,-0.400221,-0.369761,-0.332594,-0.277331,-0.215657,-0.104263,-0.006467,0.052227,0.104376,0.161748,0.182442,0.224587,0.324104,0.370072,0.367722,0.325983,0.284788,0.277164,0.298687,0.27226,0.322713,0.481296,0.508186,0.558411,0.579047,0.637193,0.726102,0.644614,0.501994,0.404147,0.338053,0.332892,0.367118,0.465923,0.610766,0.756559,0.915468,1.048281,1.073753,0.953979,0.784046,0.589759,0.432009,0.31694,0.19195,0.114708,-0.003297,-0.05816,-0.063265,-0.122411,-0.169713,-0.225273,-0.276388,-0.345705,-0.376431,-0.370565,-0.366043,-0.325577,-0.293624,-0.337085,-0.396878,-0.420984,-0.472548,-0.542786,-0.569634,-0.575189,-0.556359,-0.507409,-0.499012,-0.487571,-0.508006,-0.54079,-0.51959,-0.532603,-0.568514,-0.612954,-0.639769,-0.663432,-0.717641,-0.769428,-0.784301,-0.793381,-0.812574,-0.81296,-0.830688,-0.834711,-0.817435,-0.790755,-0.738123,-0.690157,-0.660127,-0.618401,0.664947,0.716432,0.749912,0.834616,0.884358,0.880519,0.94634,1.019754,1.015115,0.974999,1.00546,0.933113,0.770755,0.661611,0.576167,0.467128,0.392065,0.38774,0.366298,0.300646,0.254569,0.212804,0.171565,0.171177,0.165388,0.192351,0.262789,0.314185,0.412067,0.544449,0.656249,0.731133,0.845294,0.977262,0.904245,0.832188,0.873375,0.933602,1.039417,1.075535,1.028286,0.953877,0.940191,0.921549,0.830105,0.766356,0.699687,0.668141,0.643382,0.607146,0.56748,0.578725,0.531433,0.434728,0.327698,0.249718,0.159745,0.03744,2
-0.336435,-0.378932,-0.423862,-0.477743,-0.51847,-0.551557,-0.602171,-0.634201,-0.643682,-0.607076,-0.541751,-0.495905,-0.475156,-0.471395,-0.500383,-0.549281,-0.579402,-0.585247,-0.555403,-0.488662,-0.414276,-0.37196,-0.347074,-0.327473,-0.323227,-0.282147,-0.209321,-0.105767,-0.030183,0.021377,0.102736,0.162696,0.213486,0.280598,0.326615,0.303489,0.260082,0.283008,0.27199,0.231541,0.217305,0.259404,0.333863,0.480422,0.592419,0.643316,0.638441,0.726961,0.811114,0.756174,0.584545,0.443583,0.363654,0.35176,0.403368,0.481012,0.62334,0.777321,0.912666,1.041226,1.132747,1.064749,0.880234,0.65716,0.472384,0.308213,0.179393,0.100646,0.024179,-0.009165,-0.060716,-0.112445,-0.17382,-0.231836,-0.264851,-0.305836,-0.348414,-0.352919,-0.316978,-0.313351,-0.29079,-0.302149,-0.348506,-0.418625,-0.482213,-0.523907,-0.563498,-0.559289,-0.567089,-0.540862,-0.493866,-0.498888,-0.520671,-0.561431,-0.585961,-0.593351,-0.601535,-0.612539,-0.624808,-0.657886,-0.721866,-0.774205,-0.805632,-0.81885,-0.824239,-0.807673,-0.788028,-0.815646,-0.829394,-0.79469,-0.733815,-0.683988,-0.662457,-0.646464,0.582923,0.643723,0.719335,0.777693,0.799998,0.897492,0.951746,0.93076,0.969538,1.039336,1.020792,0.896485,0.772409,0.65625,0.551007,0.474872,0.396278,0.343221,0.277831,0.240073,0.215997,0.169977,0.15541,0.1402,0.123125,0.145385,0.188359,0.254459,0.389292,0.531155,0.64466,0.762171,0.825473,0.891346,0.839496,0.762851,0.921513,0.952816,0.903143,0.968357,0.971834,0.927905,0.896485,0.889979,0.823072,0.711687,0.647933,0.600314,0.604785,0.579976,0.544251,0.570437,0.513474,0.452291,0.374275,0.29255,0.164283,0.015658,2
-0.284927,-0.331038,-0.37257,-0.430261,-0.46883,-0.514837,-0.562955,-0.59228,-0.606621,-0.554288,-0.505348,-0.458255,-0.428741,-0.440765,-0.465839,-0.516786,-0.553821,-0.543274,-0.50348,-0.464278,-0.395863,-0.358268,-0.323527,-0.314092,-0.30956,-0.265281,-0.205503,-0.116998,-0.069637,-0.017799,0.015863,0.081899,0.145549,0.16282,0.179537,0.224133,0.284931,0.253776,0.210778,0.230984,0.251932,0.273924,0.303773,0.440956,0.532263,0.490773,0.500409,0.64789,0.675441,0.634267,0.531329,0.420103,0.363747,0.3578,0.408918,0.531574,0.657559,0.775979,0.888139,0.982574,1.059057,1.045055,0.930298,0.748843,0.54496,0.385204,0.2733,0.181068,0.109395,0.080984,-0.047682,-0.098007,-0.083726,-0.146117,-0.197295,-0.237533,-0.301537,-0.288788,-0.256967,-0.258188,-0.262145,-0.302982,-0.349152,-0.407033,-0.500246,-0.578021,-0.585299,-0.601369,-0.596881,-0.56632,-0.582369,-0.569164,-0.558438,-0.59932,-0.624975,-0.617569,-0.613496,-0.653044,-0.693265,-0.733047,-0.784255,-0.796323,-0.800222,-0.818569,-0.819197,-0.811307,-0.823603,-0.843323,-0.835278,-0.820591,-0.803159,-0.755475,-0.709697,-0.684626,0.57719,0.612069,0.678862,0.683048,0.71702,0.836292,0.899251,0.890451,0.854352,0.853116,0.82008,0.777299,0.778721,0.669079,0.580644,0.528269,0.447766,0.411496,0.375498,0.362894,0.332804,0.286476,0.262684,0.232374,0.222936,0.245179,0.295288,0.35308,0.40861,0.505034,0.619593,0.753268,0.867501,0.874222,0.802555,0.771621,0.850899,0.89284,0.911841,0.979861,0.975617,0.926261,0.873421,0.865981,0.840946,0.756628,0.758232,0.6929,0.623185,0.63179,0.631622,0.620981,0.613109,0.556981,0.430599,0.376877,0.23829,0.111591,2
-0.254401,-0.280733,-0.323217,-0.394547,-0.451555,-0.501384,-0.535169,-0.556063,-0.569668,-0.523065,-0.482007,-0.452437,-0.432849,-0.433583,-0.468136,-0.522932,-0.569582,-0.577962,-0.508812,-0.456568,-0.424516,-0.405078,-0.394389,-0.373991,-0.355469,-0.310834,-0.265536,-0.155199,-0.05931,0.002321,0.068569,0.12107,0.206417,0.237314,0.232047,0.272519,0.290774,0.301995,0.3033,0.257703,0.226486,0.246159,0.293248,0.380745,0.433573,0.509328,0.572749,0.667033,0.778007,0.703467,0.498707,0.38893,0.355854,0.346899,0.352942,0.425827,0.583086,0.733742,0.854921,0.95229,1.05864,1.017218,0.837307,0.649274,0.506174,0.400773,0.287996,0.213031,0.176708,0.125431,0.033798,-0.013203,-0.06632,-0.156729,-0.214207,-0.20543,-0.2273,-0.262978,-0.262028,-0.229029,-0.201647,-0.236813,-0.301503,-0.375236,-0.435723,-0.493157,-0.551605,-0.593077,-0.598958,-0.567974,-0.563321,-0.575004,-0.573513,-0.612366,-0.65146,-0.667729,-0.687574,-0.701318,-0.712979,-0.761889,-0.807514,-0.825859,-0.85364,-0.871485,-0.864704,-0.859773,-0.857462,-0.866623,-0.85956,-0.824445,-0.785413,-0.752699,-0.723365,-0.686296,0.645819,0.655605,0.691385,0.775691,0.821959,0.828995,0.869347,0.890558,0.909362,0.949784,0.951393,0.906664,0.821742,0.665482,0.55773,0.502901,0.420024,0.364086,0.34374,0.322593,0.308011,0.273194,0.244611,0.23297,0.221614,0.245951,0.282915,0.33094,0.435128,0.54765,0.675756,0.786697,0.880393,0.92304,0.79894,0.759335,0.924419,1.024831,0.992104,0.907671,0.880289,0.914226,0.894484,0.850963,0.817125,0.694813,0.582785,0.557695,0.581283,0.615246,0.568463,0.521591,0.512527,0.463572,0.367688,0.332755,0.227756,0.072772,2
-0.231673,-0.286329,-0.294387,-0.336048,-0.412332,-0.448083,-0.482308,-0.520775,-0.528782,-0.496679,-0.459869,-0.412496,-0.413941,-0.46098,-0.480415,-0.50713,-0.533154,-0.498319,-0.448056,-0.425466,-0.394733,-0.368215,-0.311339,-0.328012,-0.333489,-0.268351,-0.217061,-0.185064,-0.123644,-0.067097,-0.031316,-0.003704,0.064945,0.166631,0.220178,0.254965,0.209627,0.188352,0.226892,0.258937,0.293382,0.273568,0.25711,0.384273,0.542172,0.62633,0.616249,0.722462,0.768708,0.749015,0.597915,0.46865,0.464213,0.452059,0.431664,0.485353,0.665196,0.746492,0.786971,0.965073,1.088578,1.122462,1.002014,0.76212,0.578927,0.448569,0.334242,0.25613,0.130175,0.051537,-0.035741,-0.107547,-0.144525,-0.157279,-0.128773,-0.177161,-0.238868,-0.213052,-0.208659,-0.23372,-0.222657,-0.218222,-0.283352,-0.402701,-0.510741,-0.564982,-0.610801,-0.634315,-0.658369,-0.675525,-0.651655,-0.627687,-0.631684,-0.661496,-0.676639,-0.676388,-0.702963,-0.711496,-0.732549,-0.782678,-0.773459,-0.822011,-0.87621,-0.854129,-0.846094,-0.846214,-0.857523,-0.895062,-0.900812,-0.879671,-0.844192,-0.766229,-0.721012,-0.738138,0.571375,0.604406,0.615438,0.735928,0.802095,0.800516,0.764834,0.721416,0.819297,0.87391,0.856394,0.840038,0.72717,0.595002,0.495823,0.465629,0.434022,0.38499,0.342889,0.272662,0.257963,0.280581,0.277273,0.235064,0.234634,0.241148,0.21115,0.310114,0.4161,0.480462,0.638565,0.709531,0.720029,0.751825,0.739416,0.703002,0.772848,0.879143,0.909166,0.900567,0.93925,0.956828,0.958792,0.957243,0.869349,0.786913,0.696836,0.627765,0.611445,0.560409,0.6077,0.631948,0.579104,0.571519,0.508793,0.41315,0.261588,0.169134,2
-0.338185,-0.381396,-0.442932,-0.491207,-0.525399,-0.561865,-0.588751,-0.587019,-0.589454,-0.538231,-0.480327,-0.441568,-0.442981,-0.484278,-0.529737,-0.572845,-0.593881,-0.596666,-0.538468,-0.486629,-0.457503,-0.41068,-0.313193,-0.297241,-0.32406,-0.285601,-0.241549,-0.147878,-0.067807,-0.020822,0.061726,0.133769,0.187575,0.209538,0.265478,0.331764,0.335042,0.315437,0.268571,0.239888,0.309478,0.326796,0.339575,0.481581,0.52935,0.587733,0.672623,0.772682,0.759492,0.664385,0.543715,0.44946,0.385437,0.317881,0.366126,0.507753,0.62949,0.791008,0.915278,1.03711,1.163149,1.123503,0.892359,0.622312,0.466157,0.321559,0.205244,0.132248,0.065377,-0.009457,-0.088808,-0.12518,-0.196293,-0.278618,-0.332794,-0.35681,-0.368599,-0.386162,-0.409484,-0.390906,-0.338676,-0.327538,-0.404868,-0.465857,-0.506444,-0.550235,-0.581744,-0.602565,-0.586106,-0.570445,-0.551117,-0.513152,-0.489176,-0.537714,-0.568304,-0.572897,-0.595453,-0.615612,-0.650875,-0.683497,-0.70873,-0.770734,-0.797771,-0.781664,-0.78269,-0.791379,-0.796317,-0.80261,-0.80522,-0.785318,-0.721464,-0.657549,-0.655317,-0.664044,0.576183,0.699227,0.726523,0.727055,0.816516,0.951102,0.936487,0.911693,0.911238,0.894983,0.984818,0.957347,0.777267,0.641798,0.585314,0.539223,0.458576,0.397471,0.357882,0.304851,0.268269,0.273107,0.262018,0.233855,0.213251,0.208704,0.272426,0.341133,0.431057,0.563022,0.697995,0.758492,0.829174,0.926042,0.87187,0.812506,0.875202,0.90048,0.867459,0.918339,0.978564,0.988696,0.944101,0.886804,0.761874,0.700535,0.667459,0.570237,0.565112,0.614283,0.570355,0.553276,0.525028,0.51167,0.464125,0.304289,0.134163,0.032867,2
