@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute target {1,2}

@data
1.617197,1.947797,1.488639,1.036086,0.663229,0.365294,0.170473,0.031001,-0.032934,0.002721,0.454699,2.380337,1.985776,0.123617,0.366585,0.526541,-0.350341,-0.549083,-0.650146,-0.787586,-0.870857,-0.940168,-0.970643,-0.972971,-0.940961,-0.902688,-0.866808,-0.837498,-0.798795,-0.692952,-0.667013,-0.726043,-0.695597,-0.635695,-0.612244,-0.686769,-0.75084,-0.694133,-0.442844,-0.465458,-0.417167,-0.410953,-0.546212,-0.604839,-0.578885,-0.846425,-0.868987,-0.938695,-0.902813,-0.810804,-0.681279,-0.489049,-0.191466,0.224089,0.857272,1.762471,3.012235,4.355849,5.106622,4.767593,3.897962,2.602086,1.244269,0.090146,-0.821863,-1.528334,-2.051219,-2.433966,-2.685027,-2.847213,-2.884329,1
1.614595,1.947227,1.49084,1.036616,0.66345,0.368641,0.171757,0.034771,-0.032777,-0.000417,0.45306,2.369724,1.976336,0.109452,0.35233,0.519593,-0.354939,-0.551735,-0.649565,-0.785363,-0.868816,-0.937382,-0.968704,-0.971799,-0.939592,-0.903282,-0.868655,-0.83893,-0.801973,-0.693984,-0.666096,-0.724044,-0.694049,-0.633965,-0.609469,-0.68627,-0.75071,-0.693056,-0.444692,-0.467827,-0.41941,-0.412253,-0.545303,-0.603079,-0.579334,-0.846183,-0.867103,-0.936334,-0.900069,-0.809973,-0.679894,-0.488431,-0.190398,0.225351,0.860625,1.763759,3.017381,4.36116,5.105087,4.770197,3.903994,2.605022,1.247632,0.092498,-0.821663,-1.526935,-2.05042,-2.433369,-2.683711,-2.846099,-2.883047,1
1.595977,1.931424,1.475426,1.026228,0.656101,0.363039,0.169242,0.034569,-0.024836,0.018333,0.501968,2.538796,2.108715,0.139614,0.399817,0.568,-0.36575,-0.573598,-0.669054,-0.799019,-0.871928,-0.940421,-0.971937,-0.972399,-0.940224,-0.904245,-0.870355,-0.840609,-0.800252,-0.685189,-0.655076,-0.716679,-0.68157,-0.617584,-0.595542,-0.676565,-0.744393,-0.687511,-0.423906,-0.451582,-0.40284,-0.394178,-0.531103,-0.585602,-0.56542,-0.847688,-0.869096,-0.946074,-0.915581,-0.824465,-0.698313,-0.514605,-0.223308,0.187305,0.820586,1.721946,2.968409,4.321037,5.072681,4.737769,3.887736,2.586167,1.226409,0.071397,-0.842983,-1.546926,-2.06603,-2.443893,-2.691079,-2.85146,-2.887822,1
1.598462,1.931737,1.477435,1.027335,0.657514,0.365607,0.168904,0.036526,-0.023792,0.019882,0.502674,2.541261,2.11309,0.139929,0.400934,0.570033,-0.367496,-0.575162,-0.66901,-0.800398,-0.872617,-0.941633,-0.973441,-0.973605,-0.941719,-0.905292,-0.870705,-0.841138,-0.801112,-0.686321,-0.655664,-0.716518,-0.681777,-0.618296,-0.594965,-0.67581,-0.744491,-0.686547,-0.42255,-0.449338,-0.400664,-0.392625,-0.528644,-0.585316,-0.564897,-0.846578,-0.868962,-0.945337,-0.915155,-0.826535,-0.700107,-0.513797,-0.222273,0.185877,0.818806,1.720627,2.967789,4.311395,5.066928,4.739892,3.884569,2.587517,1.228376,0.070887,-0.843357,-1.546125,-2.066532,-2.444647,-2.691579,-2.852574,-2.888887,1
1.601717,1.934081,1.482121,1.030059,0.66022,0.367358,0.172854,0.038011,-0.023095,0.020718,0.499667,2.524354,2.101603,0.138641,0.396654,0.562123,-0.365968,-0.572228,-0.667374,-0.798733,-0.870841,-0.938891,-0.970179,-0.972217,-0.939411,-0.903199,-0.869658,-0.840452,-0.798731,-0.685149,-0.654818,-0.71611,-0.681436,-0.619317,-0.596343,-0.674995,-0.743205,-0.687749,-0.426645,-0.454117,-0.405753,-0.396344,-0.531177,-0.58707,-0.566009,-0.846972,-0.869212,-0.944649,-0.913812,-0.823555,-0.696376,-0.512716,-0.221326,0.189297,0.823819,1.725697,2.974278,4.3218,5.067967,4.732176,3.885961,2.585996,1.225755,0.069067,-0.845371,-1.548653,-2.068395,-2.44653,-2.693175,-2.8543,-2.889741,1
1.568731,1.907992,1.461438,1.017702,0.652546,0.363104,0.168702,0.037538,-0.025946,0.007752,0.464298,2.388944,1.992867,0.123732,0.366159,0.507796,-0.370394,-0.562161,-0.656996,-0.787189,-0.855412,-0.918704,-0.944901,-0.947598,-0.914037,-0.880772,-0.851495,-0.826646,-0.790505,-0.682862,-0.655942,-0.715256,-0.68582,-0.628649,-0.609006,-0.682092,-0.74635,-0.694045,-0.45005,-0.475879,-0.43413,-0.425926,-0.552559,-0.600687,-0.58111,-0.848408,-0.874403,-0.944044,-0.90871,-0.818151,-0.706655,-0.512981,-0.209454,0.203661,0.844992,1.766105,3.035535,4.396744,5.141703,4.784369,3.902999,2.592404,1.223961,0.076264,-0.83184,-1.532408,-2.048503,-2.426978,-2.674945,-2.835772,-2.871671,1
1.576259,1.913819,1.466377,1.023844,0.659186,0.366611,0.174015,0.040853,-0.023736,0.010634,0.468911,2.38903,1.994126,0.126255,0.366862,0.508189,-0.370421,-0.564947,-0.656909,-0.786148,-0.855474,-0.918134,-0.945936,-0.949053,-0.916146,-0.883716,-0.853805,-0.827976,-0.790895,-0.683949,-0.657841,-0.717616,-0.686485,-0.631049,-0.611321,-0.685265,-0.749412,-0.696485,-0.453122,-0.478262,-0.434727,-0.428892,-0.555276,-0.604176,-0.586236,-0.849908,-0.87352,-0.94363,-0.909988,-0.821437,-0.70671,-0.513356,-0.210824,0.204942,0.842689,1.761226,3.027472,4.388982,5.143827,4.782914,3.905856,2.591549,1.225491,0.077658,-0.829934,-1.530993,-2.04716,-2.424912,-2.671773,-2.83165,-2.86837,1
1.570354,1.90626,1.463914,1.021732,0.655,0.363239,0.171939,0.038763,-0.023022,0.011363,0.468457,2.391095,1.998532,0.130993,0.373045,0.513771,-0.365747,-0.556471,-0.652758,-0.783286,-0.850649,-0.912085,-0.940186,-0.940718,-0.905211,-0.873422,-0.844954,-0.81967,-0.782643,-0.676375,-0.648763,-0.707699,-0.681447,-0.623999,-0.604812,-0.676264,-0.741511,-0.690291,-0.447683,-0.476032,-0.437426,-0.431928,-0.55573,-0.597133,-0.582583,-0.851605,-0.878865,-0.950222,-0.916207,-0.825344,-0.713991,-0.524614,-0.222434,0.195643,0.844327,1.772643,3.047407,4.399046,5.138775,4.768778,3.89037,2.574603,1.211814,0.067572,-0.835554,-1.537487,-2.056912,-2.436814,-2.683816,-2.844815,-2.880256,1
1.571706,1.902898,1.454977,1.021441,0.663158,0.378329,0.184853,0.048836,-0.017025,0.017188,0.436807,2.222847,1.855565,0.090379,0.310668,0.447258,-0.378372,-0.571227,-0.65376,-0.776043,-0.842213,-0.917212,-0.951919,-0.950984,-0.921722,-0.890668,-0.861434,-0.834438,-0.795742,-0.695708,-0.669983,-0.725704,-0.697791,-0.645559,-0.632549,-0.699789,-0.755824,-0.708234,-0.481608,-0.505074,-0.46533,-0.461846,-0.577462,-0.617456,-0.601722,-0.84369,-0.857152,-0.91694,-0.88548,-0.791968,-0.671158,-0.476744,-0.1765,0.243666,0.894233,1.815751,3.091335,4.465742,5.204607,4.824554,3.930053,2.599109,1.224441,0.071502,-0.831552,-1.526006,-2.032498,-2.398115,-2.636177,-2.7942,-2.829327,1
1.583486,1.915957,1.467107,1.029829,0.671399,0.38375,0.192734,0.05578,-0.014116,0.013694,0.438103,2.225692,1.861721,0.097955,0.318337,0.451126,-0.37357,-0.568063,-0.650825,-0.775893,-0.848396,-0.921398,-0.94998,-0.943747,-0.912493,-0.884071,-0.856521,-0.829702,-0.791868,-0.691047,-0.663213,-0.718739,-0.691888,-0.639305,-0.626744,-0.69361,-0.750516,-0.703407,-0.480207,-0.504837,-0.470016,-0.47282,-0.589916,-0.62734,-0.612415,-0.853025,-0.865502,-0.924524,-0.888733,-0.794679,-0.676366,-0.484251,-0.183383,0.238016,0.890686,1.818002,3.099014,4.462846,5.205024,4.803726,3.915269,2.584949,1.218208,0.073019,-0.827369,-1.543907,-2.05219,-2.404011,-2.63749,-2.794626,-2.828707,1
1.576467,1.906005,1.45913,1.023565,0.665823,0.379618,0.190079,0.051859,-0.01203,0.022834,0.446869,2.236613,1.871669,0.102825,0.322376,0.45558,-0.370527,-0.563803,-0.64867,-0.775363,-0.839656,-0.91303,-0.947088,-0.947217,-0.916397,-0.885982,-0.857495,-0.82987,-0.790556,-0.688836,-0.665243,-0.722647,-0.696079,-0.645241,-0.631121,-0.69883,-0.755115,-0.707618,-0.480262,-0.505042,-0.468455,-0.467867,-0.5809,-0.617999,-0.602139,-0.848831,-0.866197,-0.928489,-0.893053,-0.799226,-0.678507,-0.488928,-0.186737,0.234792,0.886697,1.814693,3.095421,4.460273,5.197154,4.806378,3.917078,2.588004,1.217431,0.071596,-0.827812,-1.524954,-2.031897,-2.405369,-2.646292,-2.804167,-2.839291,1
1.553258,1.884961,1.440604,1.001572,0.644137,0.354911,0.167812,0.04013,-0.022447,0.026513,0.510985,2.532106,2.105945,0.15943,0.41586,0.571342,-0.350906,-0.559443,-0.657007,-0.788078,-0.859752,-0.925061,-0.958529,-0.956523,-0.922783,-0.888452,-0.857197,-0.829181,-0.787536,-0.675741,-0.644404,-0.706581,-0.67663,-0.616102,-0.595977,-0.673712,-0.739616,-0.686064,-0.426245,-0.454048,-0.411723,-0.408278,-0.541343,-0.588777,-0.574241,-0.85467,-0.882813,-0.959722,-0.928563,-0.837789,-0.728272,-0.539914,-0.244222,0.173093,0.813334,1.735118,3.005755,4.364858,5.129808,4.754265,3.868286,2.563599,1.194585,0.053085,-0.853934,-1.550285,-2.063416,-2.436676,-2.683354,-2.841891,-2.877453,1
1.554357,1.883942,1.443479,1.004297,0.642102,0.354031,0.166044,0.03634,-0.022595,0.025799,0.508916,2.529985,2.10814,0.160018,0.417353,0.57226,-0.348684,-0.556933,-0.656277,-0.788177,-0.857534,-0.923984,-0.956037,-0.955216,-0.922053,-0.887699,-0.855732,-0.827221,-0.787413,-0.673622,-0.643919,-0.705883,-0.675831,-0.616032,-0.595324,-0.674217,-0.741731,-0.686772,-0.426412,-0.454939,-0.413278,-0.41068,-0.54458,-0.59085,-0.576658,-0.857774,-0.884702,-0.961993,-0.929791,-0.840074,-0.731735,-0.546055,-0.248089,0.166107,0.809863,1.72972,2.999975,4.362282,5.129001,4.759757,3.870044,2.566546,1.201964,0.059982,-0.845656,-1.544981,-2.060524,-2.435821,-2.681269,-2.84122,-2.876336,1
1.551394,1.88349,1.44101,1.00447,0.641457,0.354628,0.166866,0.037853,-0.020462,0.028659,0.515685,2.535329,2.117444,0.161141,0.41985,0.576706,-0.349679,-0.557018,-0.655909,-0.788333,-0.859276,-0.925593,-0.958141,-0.958622,-0.924149,-0.889821,-0.857259,-0.830493,-0.788219,-0.67633,-0.645959,-0.706149,-0.676189,-0.616022,-0.595981,-0.674223,-0.742225,-0.685719,-0.425139,-0.452158,-0.410132,-0.40667,-0.541475,-0.590328,-0.574099,-0.854936,-0.884351,-0.960808,-0.928832,-0.840672,-0.72947,-0.542589,-0.2456,0.171874,0.810829,1.731031,2.996422,4.359323,5.120588,4.760159,3.870505,2.565188,1.19818,0.053684,-0.851411,-1.548405,-2.063268,-2.437542,-2.683539,-2.84264,-2.877932,1
1.58826,1.927042,1.476878,1.025842,0.658251,0.369791,0.178716,0.041926,-0.029352,-0.005581,0.44103,2.347577,1.965037,0.096374,0.318771,0.46894,-0.393007,-0.578633,-0.679426,-0.815543,-0.876217,-0.931051,-0.954836,-0.951872,-0.918405,-0.891003,-0.864596,-0.841621,-0.80334,-0.694631,-0.662399,-0.717264,-0.683823,-0.62615,-0.604148,-0.677913,-0.74063,-0.691424,-0.446043,-0.468678,-0.422207,-0.419467,-0.546831,-0.593494,-0.580005,-0.842308,-0.86471,-0.940472,-0.914208,-0.815665,-0.686967,-0.487943,-0.182895,0.235968,0.879376,1.788978,3.054253,4.397273,5.155401,4.776316,3.897946,2.598238,1.223572,0.09298,-0.82056,-1.53097,-2.052324,-2.421743,-2.658121,-2.820741,-2.855516,1
1.592519,1.930382,1.481275,1.031935,0.662565,0.371871,0.181283,0.044609,-0.02341,-0.000612,0.449031,2.360677,1.975193,0.104316,0.327628,0.480834,-0.38717,-0.572969,-0.674793,-0.810136,-0.874505,-0.931381,-0.957108,-0.956001,-0.923314,-0.893513,-0.867533,-0.843134,-0.80711,-0.698195,-0.666913,-0.720174,-0.687835,-0.627513,-0.606496,-0.67878,-0.742085,-0.691933,-0.445804,-0.469778,-0.420014,-0.41547,-0.544337,-0.596742,-0.578106,-0.838515,-0.863516,-0.939037,-0.909631,-0.812533,-0.686258,-0.491916,-0.181071,0.239497,0.882277,1.790202,3.046876,4.382748,5.130845,4.759016,3.906765,2.599716,1.219348,0.084979,-0.820964,-1.535552,-2.058255,-2.427885,-2.665469,-2.829058,-2.863862,1
1.583258,1.914087,1.466803,1.021606,0.655472,0.365452,0.172953,0.035559,-0.032981,-0.008839,0.439457,2.340076,1.957896,0.098133,0.317008,0.47181,-0.391583,-0.57666,-0.677646,-0.813544,-0.876975,-0.933454,-0.956738,-0.956291,-0.924929,-0.894311,-0.866398,-0.843305,-0.806727,-0.697398,-0.667346,-0.72248,-0.688297,-0.629389,-0.607657,-0.680354,-0.742702,-0.693029,-0.446956,-0.468508,-0.420862,-0.417231,-0.545575,-0.597278,-0.577995,-0.839763,-0.862513,-0.935255,-0.905646,-0.807614,-0.67819,-0.481536,-0.17663,0.246841,0.883547,1.79255,3.049038,4.394241,5.161552,4.788815,3.908758,2.604559,1.224689,0.093559,-0.819861,-1.530492,-2.048928,-2.417217,-2.65371,-2.816104,-2.850828,1
1.583463,1.914498,1.465806,1.012568,0.644954,0.353736,0.162098,0.027352,-0.036898,-0.001276,0.459377,2.419756,2.017408,0.119879,0.366457,0.536165,-0.357418,-0.554939,-0.659952,-0.797072,-0.87073,-0.932071,-0.958818,-0.957435,-0.91847,-0.883793,-0.853501,-0.824497,-0.78075,-0.662097,-0.628654,-0.695112,-0.671189,-0.615986,-0.591427,-0.663677,-0.730637,-0.678235,-0.427661,-0.458968,-0.417705,-0.415295,-0.543649,-0.587635,-0.572948,-0.848978,-0.877178,-0.950476,-0.917067,-0.818923,-0.69974,-0.516392,-0.22372,0.193779,0.842542,1.766536,3.033643,4.37818,5.114877,4.743673,3.88791,2.586135,1.212697,0.084457,-0.817283,-1.534331,-2.065003,-2.449641,-2.698224,-2.862568,-2.899925,1
1.574137,1.903206,1.454077,1.004056,0.639531,0.350745,0.160594,0.0284,-0.037122,0.000425,0.454515,2.399111,2.012669,0.118886,0.36065,0.530682,-0.358973,-0.556681,-0.661855,-0.798921,-0.870729,-0.933032,-0.960041,-0.957343,-0.919332,-0.884745,-0.855309,-0.828046,-0.782116,-0.667263,-0.634643,-0.698583,-0.673919,-0.620304,-0.597628,-0.66985,-0.734773,-0.681043,-0.433279,-0.46057,-0.419934,-0.41792,-0.545226,-0.592421,-0.577969,-0.849011,-0.875005,-0.948969,-0.913884,-0.817158,-0.695463,-0.509067,-0.215112,0.202857,0.844307,1.768224,3.038563,4.383226,5.133684,4.773727,3.887547,2.589509,1.216935,0.089387,-0.818057,-1.530225,-2.055496,-2.438801,-2.686696,-2.850726,-2.886408,1
1.576624,1.908645,1.458471,1.009803,0.64392,0.357243,0.166228,0.030355,-0.033975,0.000219,0.454833,2.396021,2.006747,0.118017,0.360655,0.52537,-0.35957,-0.558733,-0.662721,-0.799554,-0.872635,-0.934299,-0.960875,-0.960433,-0.923958,-0.888787,-0.857868,-0.830945,-0.78727,-0.671016,-0.639697,-0.703401,-0.679353,-0.624268,-0.601551,-0.674498,-0.738311,-0.684195,-0.436193,-0.462604,-0.421159,-0.418535,-0.546184,-0.59812,-0.579586,-0.849052,-0.873906,-0.947229,-0.914347,-0.813344,-0.693043,-0.50449,-0.206772,0.206309,0.848479,1.769312,3.035106,4.384106,5.134155,4.763038,3.893844,2.596643,1.221531,0.091386,-0.816562,-1.528075,-2.053881,-2.434329,-2.682553,-2.846307,-2.882874,1
