@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute target {1,2}

@data
-3.189191,-4.718181,-4.943413,-4.938089,-5.070062,-5.235129,-5.3215,-4.763989,-3.612052,-2.640432,-1.535781,2.005662,3.421967,4.934329,5.483269,4.413587,3.959212,3.139477,3.355029,1.800987,1.169204,1.093354,2.345615,3.385713,3.848642,2.55874,1.467752,0.853298,2.578243,4.744372,5.313721,4.816101,2.986098,1.640644,-1.403731,-2.441253,-1.535666,-1.173447,-0.004906,3.721257,6.957131,9.790376,7.540231,8.762408,5.356614,4.346073,5.899909,-0.877125,-4.84191,-6.095013,-6.582554,-8.364119,-8.68359,-8.886441,-8.877368,-8.966569,-8.987503,1
-3.099827,-4.556846,-4.845999,-4.833718,-4.839064,-5.068703,-5.123661,-4.622536,-3.60689,-2.974423,-1.420762,2.155318,3.907435,5.426713,6.234972,4.77826,3.893101,2.831675,2.499873,1.11071,0.677631,0.822896,1.823801,2.773783,3.06739,2.059543,1.167172,0.973091,2.722893,5.134389,5.575446,5.131067,3.203452,1.913812,-1.248868,-2.268912,-1.733642,-1.272136,0.21577,3.884279,7.76165,10.912837,8.441961,8.186511,4.80499,3.580512,4.639089,-1.274889,-4.915314,-6.31359,-6.755749,-8.247124,-8.473428,-8.663801,-8.652976,-8.741072,-8.758093,1
-2.648368,-4.18618,-4.607095,-4.953699,-5.260969,-5.632023,-5.488664,-5.004964,-3.187289,-2.532331,-1.60577,1.397649,3.016876,3.854895,4.21511,3.500069,3.374612,3.017155,3.601491,2.554091,1.261203,1.122676,2.563983,3.883403,4.707546,3.043991,1.806683,1.084885,2.345514,4.462938,5.010055,4.581679,2.970572,2.43848,-0.796323,-1.759309,-0.731883,-0.285435,0.74556,3.485488,6.163137,7.715204,6.374446,8.657789,6.953748,5.571119,7.267257,-0.675694,-5.311,-6.421824,-6.820509,-8.665082,-9.033939,-9.222331,-9.231491,-9.32561,-9.361522,2
-2.303115,-3.99879,-4.338538,-4.483647,-4.806595,-5.120195,-4.992188,-4.574962,-3.058169,-2.424428,-1.59124,1.904666,3.197425,4.539177,5.720545,4.35055,4.102286,3.393096,3.555165,2.252058,1.345721,1.09654,2.872726,3.567479,4.474801,2.909396,1.422107,0.814874,2.144434,4.24554,4.658872,4.141752,2.526926,1.786242,-1.066874,-2.094014,-1.184281,-1.06122,-0.000271,2.708816,6.002111,8.303281,5.685588,8.657563,6.737364,5.245834,7.526151,-0.637041,-5.029207,-6.202096,-6.517584,-8.787255,-9.262544,-9.50705,-9.521747,-9.640742,-9.685292,2
-2.712127,-4.148202,-4.512152,-4.902367,-5.322106,-5.472369,-5.418578,-5.025488,-3.299942,-2.228607,-1.810169,1.324956,2.693579,3.988891,4.135706,3.036864,3.365603,3.007147,3.859786,2.65679,1.137791,0.767432,2.669261,4.194504,5.096784,3.203732,1.540547,0.835351,2.434465,4.493631,4.938757,4.438182,3.003975,2.09946,-0.980177,-2.065694,-0.672327,-0.500227,0.363157,3.625733,6.674366,8.82278,6.63073,8.799852,6.426881,5.648864,7.031723,-1.539731,-5.638449,-6.620832,-6.875093,-8.475047,-8.752218,-8.942891,-8.93502,-9.032976,-9.06449,2
-2.78887,-4.268431,-4.618318,-4.938798,-5.325445,-5.500624,-5.463059,-5.019794,-3.248675,-2.405796,-1.760794,1.293815,2.621767,3.794848,4.051788,3.008566,3.283007,2.982924,3.529306,2.47877,1.096249,0.829768,2.521833,3.896659,5.096783,3.134643,1.349842,0.584471,2.312492,4.332755,4.667143,4.215628,2.833244,2.16111,-0.9643,-2.012147,-0.829799,-0.457978,0.760254,3.604416,6.776569,8.482451,6.222235,9.822306,7.031306,5.712855,7.696694,-1.162951,-5.455658,-6.353692,-6.571986,-8.385733,-8.732046,-8.924545,-8.923357,-9.021988,-9.051712,2
-2.8333,-4.332081,-4.653224,-4.87773,-5.212892,-5.54234,-5.453097,-4.995668,-3.215136,-2.416154,-1.75735,1.286107,2.543953,3.928616,4.402078,3.327021,3.303785,2.989421,3.585956,2.569016,1.413295,1.213952,2.406208,3.70928,4.413875,3.140393,1.856858,1.143112,2.44992,4.226702,4.56579,4.323752,3.189179,2.555328,-0.448822,-1.524641,-0.376988,-0.142219,0.892629,3.615303,6.000029,7.780843,6.322092,8.499424,6.73586,5.743982,7.709283,-0.303453,-5.220184,-6.035688,-6.476945,-8.738923,-9.241385,-9.436313,-9.459929,-9.55254,-9.59604,2
-2.114944,-3.879781,-4.191656,-4.539147,-4.854195,-5.138925,-5.118732,-4.58576,-2.929002,-2.074628,-1.535683,1.477197,2.737132,4.380153,4.816556,3.625281,3.996449,3.467923,3.701641,2.499875,1.389103,1.32621,2.879807,3.812197,4.781774,3.243252,1.624744,1.149204,2.500432,4.464855,4.624589,4.088144,2.713076,2.295979,-0.799791,-1.685214,-0.735228,-0.547265,0.113841,2.816284,6.031092,8.032755,5.705368,8.410564,6.499732,4.977637,7.056912,-0.633394,-5.124225,-6.194292,-6.502678,-8.97877,-9.526688,-9.793807,-9.812302,-9.945164,-9.998486,2
-2.513958,-4.016168,-4.561197,-4.814309,-5.030656,-5.288319,-5.196932,-4.764036,-3.075094,-2.541518,-1.862113,0.836466,1.876277,3.024654,3.846445,3.382367,3.179273,2.71114,3.162364,2.471832,1.488834,1.172844,2.536853,3.579187,4.237,2.997483,1.583678,1.1245,2.278748,3.819927,4.436057,4.532739,2.929672,2.724326,-0.201639,-1.036784,-0.236602,-0.03244,0.949452,3.00506,5.238113,7.481487,6.050137,9.248593,7.808141,5.819019,8.596744,1.056336,-4.562378,-5.509292,-5.892686,-8.778427,-9.574487,-9.789953,-9.867486,-9.983507,-10.055769,2
-3.26132,-4.445217,-4.754144,-5.019939,-5.325786,-5.356342,-5.212607,-4.842201,-3.052939,-2.147739,-1.806974,1.080766,2.149664,3.357148,3.725141,2.884917,3.365081,2.757381,3.693417,2.560004,1.301897,1.143998,2.635626,3.935858,4.875227,3.255817,1.725161,1.027931,2.573801,4.359829,4.605827,4.223525,2.794364,2.33962,-0.740238,-1.519465,-0.262091,-0.543254,0.778749,3.380057,6.023197,8.434631,6.392811,9.308053,6.753924,5.940081,8.23076,-0.532641,-5.226423,-6.735331,-7.113672,-8.568352,-8.818624,-9.019694,-9.015879,-9.126526,-9.166863,2
-3.003278,-4.190048,-4.428464,-5.030804,-5.429781,-5.289368,-5.14468,-4.82061,-2.87546,-1.715358,-1.785289,1.031693,2.160222,3.280165,3.281762,2.649915,3.163366,2.707653,3.564268,2.734276,1.438001,1.168827,2.90719,4.49858,5.454838,3.827608,1.785251,1.156342,2.499351,4.406639,4.811238,4.405729,2.995212,2.433786,-0.649859,-1.67801,-0.264844,-0.646509,0.088751,3.062517,5.772217,8.097645,6.503702,8.923032,6.283081,6.021914,8.622036,-1.109702,-5.805586,-7.233764,-7.655518,-8.553294,-8.707107,-8.864677,-8.868684,-8.969557,-9.016557,2
-3.28649,-4.406289,-4.625703,-4.979761,-5.269093,-5.27878,-5.170778,-4.803645,-3.028924,-2.197089,-1.766799,1.187926,2.74329,4.037705,3.848743,3.293658,3.27047,3.013203,3.810634,2.448911,1.243906,0.95045,2.874702,4.231424,5.135644,3.12227,1.556409,0.850271,2.604043,4.466272,4.85004,4.110944,2.622293,1.965024,-1.07876,-1.978154,-0.765191,-0.897612,0.18241,3.215319,6.577752,8.839265,6.642367,9.371869,6.497349,5.482123,7.798859,-1.33221,-5.660387,-6.896517,-7.227058,-8.374229,-8.583882,-8.751799,-8.753022,-8.847296,-8.886081,2
-3.332616,-4.568811,-4.701819,-5.141373,-5.450148,-5.458686,-5.338833,-4.985382,-3.159401,-2.418864,-2.077445,1.277902,2.275128,3.247908,3.311984,2.769758,2.972935,2.84817,3.683255,2.439245,1.038397,0.924516,2.977828,4.334865,5.241878,3.375606,1.543131,0.857641,2.75187,4.50228,4.566278,4.045716,2.690532,2.00931,-1.087247,-1.778663,-0.549104,-0.599972,0.267333,3.343532,6.389524,9.014459,6.477022,9.828439,6.923471,6.092017,8.242172,-1.196179,-5.512939,-6.655804,-6.839302,-8.210232,-8.450273,-8.635317,-8.625827,-8.728211,-8.761652,2
-2.705699,-4.236198,-4.404439,-4.795584,-5.075834,-5.264792,-5.193466,-4.802417,-3.068136,-2.222344,-1.658971,1.55986,2.935047,3.999817,4.391998,3.498848,3.419242,3.052497,3.597764,2.505541,1.492496,1.162804,2.796004,4.237383,5.210333,3.398938,1.551207,0.862727,2.432843,4.457816,4.583229,4.154224,2.522505,2.001846,-1.104735,-1.957515,-0.938681,-0.858593,-0.086002,2.976412,6.023772,8.643405,6.60424,9.05029,6.505399,5.087285,7.781537,-0.721608,-5.434601,-6.783852,-7.202768,-8.607391,-8.869027,-9.061926,-9.064078,-9.169081,-9.209569,2
-3.136412,-4.638395,-4.835923,-5.049957,-5.263643,-5.452492,-5.346033,-4.838087,-3.175638,-2.581408,-1.691457,1.464536,2.619368,4.141992,5.112752,3.949021,3.735799,3.193017,3.534505,2.46304,1.473521,1.381185,2.915611,3.889869,4.727724,3.265419,1.775833,1.183516,2.494504,4.08044,4.378417,4.087517,2.974974,2.216804,-0.822521,-1.726694,-0.607617,-0.664999,0.604506,3.041633,5.91069,7.995399,5.9782,8.720573,6.470896,5.57464,7.643354,-0.16643,-5.004723,-6.27815,-6.766129,-8.639238,-9.048535,-9.241593,-9.260614,-9.36211,-9.400459,2
-3.502381,-4.814591,-5.033036,-5.256792,-5.428483,-5.56413,-5.468811,-5.013562,-3.468383,-2.766152,-2.004595,1.384658,2.774689,3.915917,4.235418,3.145208,3.12799,3.017092,3.38206,2.059919,1.145757,0.928353,2.65702,4.04764,4.564887,2.896263,1.360231,0.887486,2.41945,4.641354,4.786537,4.080704,2.56399,1.926376,-1.207744,-1.843538,-0.71023,-0.556476,0.604371,4.016763,6.793242,9.424792,6.76484,9.46399,6.619542,5.334275,7.800954,-0.919327,-5.032847,-5.979313,-6.088319,-8.184867,-8.560481,-8.791473,-8.774672,-8.886922,-8.914643,2
