@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute target {1,2,3}

@data
-0.726569,-0.429892,-0.369511,-0.327814,-0.288614,-0.259232,-0.188866,-0.156678,-0.049395,-0.068141,-0.014511,0.066305,0.130014,0.212527,0.252179,0.260809,0.258931,0.177701,0.00414,-0.247845,-0.491177,-0.672892,-0.859479,-1.027245,-1.116231,-1.068033,-0.918102,-0.669159,-0.412301,-0.100219,0.146655,0.980203,1.282633,1.436344,1.449276,1.375487,1.454506,1.558057,1.55297,1.539515,1.453507,1.412239,1.38994,1.028365,0.690467,0.314677,-0.026026,-0.346428,-0.640442,2
-0.797875,-0.391045,-0.188603,-0.070959,-0.173271,-0.214285,-0.192348,-0.220594,-0.154195,-0.276235,-0.335325,-0.195373,-0.040413,0.142834,0.242227,0.281972,0.337964,0.403508,0.338229,0.032945,-0.181498,-0.54469,-0.796961,-1.012317,-1.162158,-1.269117,-1.110601,-0.864363,-0.572376,-0.246246,0.098902,0.787075,1.128625,1.401654,1.474835,1.421408,1.481734,1.364621,1.310133,1.374999,1.419403,1.458559,1.414214,1.22563,0.900237,0.556681,0.198265,-0.16133,-0.492207,2
-0.897506,-0.610002,-0.526936,-0.503238,-0.500409,-0.453288,-0.430837,-0.294529,-0.200079,-0.020527,0.17145,0.28074,0.473426,0.552345,0.610972,0.56407,0.492977,0.26528,-0.03038,-0.257555,-0.477261,-0.706495,-0.960279,-1.101906,-1.22291,-1.161914,-0.948142,-0.681782,-0.454991,-0.144256,0.105244,1.071748,1.417906,1.356451,1.275115,1.273413,1.542848,1.611937,1.61364,1.468377,1.405769,1.474693,1.404231,1.039784,0.720701,0.358232,0.033712,-0.320081,-0.611045,3
-0.941231,-0.368801,-0.329468,-0.387534,-0.410239,-0.445863,-0.403516,-0.435121,-0.395788,-0.415084,-0.233194,-0.049593,0.183484,0.38321,0.486016,0.623633,0.604397,0.500419,0.315239,0.051227,-0.240036,-0.523309,-0.836846,-1.062148,-1.226704,-1.246203,-1.098634,-0.812514,-0.448399,-0.071221,0.246742,0.84604,1.280375,1.386554,1.38464,1.270805,1.268938,1.328942,1.563025,1.510055,1.483929,1.581256,1.566279,1.169698,0.797185,0.44142,0.045604,-0.297002,-0.65358,3
-0.901914,-0.397416,-0.26679,-0.219447,-0.208875,-0.318066,-0.361007,-0.401674,-0.383455,-0.345216,-0.176002,0.071177,0.237346,0.275668,0.326331,0.372338,0.147315,-0.15298,-0.421232,-0.591479,-0.82693,-0.89715,-0.981191,-0.984583,-0.924791,-0.719976,-0.587906,-0.404164,-0.201983,0.111339,0.511011,1.588422,1.640889,1.631579,1.432104,1.336697,1.308695,1.411319,1.420268,1.572617,1.716306,1.7617,1.439465,1.078693,0.702259,0.320846,-0.041659,-0.394277,-0.68252,2
-0.918953,-0.473128,-0.456382,-0.40837,-0.344483,-0.2827,-0.270314,-0.266366,-0.181867,-0.049142,0.048044,0.173617,0.25885,0.30103,0.36164,0.327577,0.304698,0.09082,-0.096121,-0.402477,-0.551145,-0.732043,-1.016762,-1.143002,-1.09581,-1.040248,-0.844454,-0.596813,-0.331465,-0.045312,0.243757,1.04311,1.382597,1.718537,1.639167,1.509589,1.50075,1.527989,1.515061,1.615115,1.550657,1.666165,1.384642,1.026514,0.669229,0.265103,-0.08671,-0.393728,-0.659137,2
-0.954483,-0.310849,-0.233676,-0.122228,-0.271858,-0.232198,-0.249512,-0.30008,-0.315357,-0.245152,-0.067577,0.050945,0.2459,0.368856,0.481571,0.503847,0.45743,0.285736,0.042323,-0.280233,-0.667188,-1.017333,-1.126494,-1.265543,-1.291292,-1.165732,-0.922671,-0.659939,-0.326297,0.05566,0.424668,1.049018,1.40029,1.552172,1.582295,1.521978,1.532465,1.427246,1.291199,1.28951,1.340396,1.458002,1.475738,1.251715,0.812045,0.409536,-0.041747,-0.421664,-0.712689,2
-1.040119,-0.430298,-0.230385,-0.108442,-0.184643,-0.182379,-0.20732,-0.226671,-0.286882,-0.173889,-0.011369,0.148462,0.376145,0.472936,0.513265,0.591093,0.391499,0.074525,-0.090188,-0.24496,-0.519518,-0.913542,-1.164857,-1.298934,-1.269076,-1.138926,-0.919131,-0.707155,-0.401006,-0.042465,0.334684,1.138899,1.338706,1.662826,1.56271,1.547073,1.408964,1.472004,1.293424,1.066943,1.052934,1.315286,1.502358,1.242057,0.833741,0.420897,0.018453,-0.380311,-0.717874,2
-0.833999,-0.469256,-0.391171,-0.303691,-0.220241,-0.184294,-0.167562,-0.179608,-0.206816,-0.176176,-0.099317,0.028881,0.095811,0.261355,0.37704,0.436569,0.424141,0.293272,0.076279,-0.152802,-0.473307,-0.75057,-1.00911,-1.164561,-1.166868,-1.046284,-0.900272,-0.705568,-0.426227,-0.151805,0.146984,0.853588,1.172036,1.505923,1.536801,1.445694,1.39836,1.365149,1.377068,1.349159,1.449512,1.536249,1.464187,1.133778,0.811216,0.402977,0.084062,-0.255084,-0.552325,2
-0.836932,-0.452697,-0.417908,-0.411409,-0.318613,-0.284334,-0.299855,-0.247582,-0.207099,-0.164201,-0.044506,0.047959,0.174117,0.27066,0.378748,0.415602,0.406605,0.194787,-0.024626,-0.345884,-0.63411,-0.925625,-1.12312,-1.209516,-1.184488,-0.943185,-0.665637,-0.426982,-0.15894,0.087871,0.384636,1.272075,1.455578,1.567107,1.43789,1.368414,1.358168,1.394104,1.492992,1.609618,1.598149,1.59244,1.238076,0.888096,0.544334,0.250984,-0.078964,-0.389695,-0.666835,2
-0.933105,-0.487079,-0.342374,-0.294286,-0.285467,-0.267779,-0.30215,-0.264942,-0.255425,-0.241522,-0.086555,0.029185,0.158806,0.194595,0.252121,0.233968,0.214707,0.111284,-0.090946,-0.286756,-0.51307,-0.74534,-1.011646,-1.18376,-1.247028,-1.078454,-0.839429,-0.519955,-0.195788,0.086067,0.388678,1.318041,1.61766,1.571764,1.465014,1.248937,1.310615,1.513593,1.646694,1.58873,1.581923,1.614412,1.519833,1.154152,0.80879,0.446668,0.089187,-0.260714,-0.628406,2
-0.8492,-0.457594,-0.369721,-0.370538,-0.380519,-0.397882,-0.396126,-0.391783,-0.36911,-0.216537,-0.035879,0.144123,0.269921,0.360704,0.40238,0.433836,0.306283,0.156557,-0.121107,-0.442492,-0.749182,-0.983944,-1.160484,-1.187683,-1.128095,-0.939261,-0.723282,-0.444415,-0.132266,0.226249,0.50211,1.521814,1.686114,1.534848,1.453516,1.389018,1.311775,1.348328,1.468138,1.533021,1.638497,1.674474,1.340056,1.019585,0.687091,0.308711,-0.054613,-0.366859,-0.603641,2
