@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3,4,5,6}

@data
-2.841004,7.016161,-2.077219,6.190333,7.228447,-2.775738,-6.461434,-6.279546,3
-3.471633,7.277498,0.326554,3.668483,6.856291,-4.148992,-5.260491,-5.24771,6
-3.554127,7.172768,-0.264984,4.646318,6.703469,-4.090182,-5.306383,-5.306879,6
-3.574028,7.217641,-0.502006,4.633606,6.739596,-4.13661,-5.193126,-5.185074,6
-3.527716,7.13314,0.598541,3.787644,6.705603,-4.126476,-5.289903,-5.280834,6
-3.523832,7.250491,0.520777,3.48371,6.647683,-4.040868,-5.169566,-5.168394,6
-3.498251,7.165359,0.753379,3.454145,6.738637,-4.085318,-5.268358,-5.259594,6
-2.671985,6.694042,-2.004328,6.549789,7.286188,-3.186124,-5.898804,-6.768779,4
-3.507844,7.062388,0.68379,3.901132,6.481511,-4.029938,-5.293246,-5.297794,6
-3.661233,6.670126,-0.140987,4.651708,7.543336,-3.057986,-6.187505,-5.817458,3
-3.57494,7.116455,-0.387075,4.841046,6.647803,-4.118837,-5.26427,-5.260182,6
-3.581712,7.23566,1.238494,3.032116,6.715757,-4.080533,-5.281281,-5.278501,6
-3.398867,7.093514,0.974048,3.542241,6.432693,-3.992756,-5.327754,-5.323118,6
-3.334996,6.810457,0.897933,3.944318,6.40668,-4.047686,-5.344029,-5.332677,6
-3.459623,7.098209,-0.282549,4.684929,6.502733,-3.936428,-5.2978,-5.309474,5
-3.452322,6.820841,0.36954,4.617152,6.493696,-4.121669,-5.370536,-5.3567,6
-3.731686,7.409727,0.270161,3.365417,7.303509,-2.93154,-5.902937,-5.782653,3
-3.448938,7.034362,-0.048894,4.247634,6.83303,-4.079241,-5.27569,-5.262261,6
-3.382696,6.885422,0.65756,4.133592,6.509811,-4.021157,-5.394391,-5.388142,6
-3.527319,7.147229,0.349632,4.040685,6.694169,-4.124489,-5.296527,-5.283379,6
-3.638771,6.903309,1.084068,3.765518,6.569698,-4.071417,-5.305555,-5.306852,6
-3.667339,7.026223,0.673512,4.086036,6.662983,-4.175162,-5.303775,-5.302477,6
-3.497789,7.179579,0.432602,3.666643,6.692061,-3.998541,-5.237527,-5.237029,6
-3.470211,6.697144,0.798199,4.311171,6.512819,-4.127271,-5.366006,-5.355845,6
-3.507047,6.856376,-0.328895,5.080314,6.502305,-4.065791,-5.277055,-5.260206,6
-3.250519,7.340468,0.66811,3.475596,7.327964,-2.584623,-6.22684,-6.750156,3
-3.209932,7.581409,-0.457283,3.409406,7.624374,-2.524336,-5.882427,-6.541211,4
-3.283744,7.470381,0.34248,3.370497,7.464433,-2.068585,-6.728554,-6.566907,4
-2.84654,6.860686,-2.428193,6.826673,7.207344,-3.223918,-6.134656,-6.261396,3
-3.18781,7.601545,-0.595759,4.377234,7.155962,-2.531308,-6.455837,-6.364027,5
-3.560811,7.220042,0.077749,4.296596,6.583473,-4.091506,-5.262516,-5.263028,6
-3.175487,7.55633,-0.425914,3.353452,7.741538,-2.872003,-5.630813,-6.547104,3
-3.428708,6.906434,0.518979,3.990854,6.773201,-4.122542,-5.327994,-5.310224,6
-3.560299,6.924552,-0.107512,5.108759,6.388616,-4.09461,-5.328465,-5.331042,5
-3.301232,6.96234,0.460881,3.912753,6.583975,-3.956752,-5.333063,-5.328902,6
-3.494956,6.956697,1.135603,3.492388,6.652175,-4.092874,-5.329391,-5.319641,6
-3.420915,7.125835,-0.58376,4.760464,7.508639,-2.62835,-6.276545,-6.485369,1
-3.43844,6.729311,1.513314,3.343942,6.616432,-4.055947,-5.357746,-5.350865,6
-3.423485,7.023558,-0.314366,4.621473,6.697866,-4.041221,-5.283189,-5.280636,6
-3.663022,6.884134,0.576814,3.991039,6.808642,-4.133504,-5.235817,-5.228285,6
-3.314333,7.140151,0.350281,3.920857,6.528113,-3.989946,-5.325617,-5.309506,6
-3.528621,7.121214,0.390417,3.853922,6.700889,-4.045049,-5.248793,-5.243978,6
-3.339713,7.332012,-1.311875,5.8259,7.224811,-2.732289,-6.513861,-6.484986,2
-3.199157,6.851782,1.144514,3.273855,6.482648,-3.841821,-5.355197,-5.356623,6
-3.096323,6.943128,-0.873706,5.553867,7.217095,-3.042561,-6.47523,-6.22627,2
-3.347934,6.710548,0.434013,4.257849,6.628329,-3.991365,-5.351146,-5.340292,6
-2.891255,7.344361,-1.903905,5.98631,7.502172,-2.250917,-7.031466,-6.7553,3
-2.911959,6.832635,-1.467832,5.860895,7.185972,-2.891136,-6.263486,-6.34509,2
-3.405592,7.474255,-0.41228,4.178989,7.264487,-3.031837,-5.928761,-6.139261,3
-3.36929,7.424751,-1.409469,5.262028,7.255755,-2.97093,-5.850117,-6.342728,2
-3.690288,6.935257,1.493631,3.169387,6.716244,-4.127291,-5.246059,-5.250882,6
-3.788643,7.129079,-0.398531,4.138777,7.243832,-3.349317,-5.707738,-5.267459,3
-2.891862,6.926313,-0.887946,5.185797,7.200568,-3.054007,-6.468545,-6.010319,1
-3.549238,7.055704,1.490724,3.193614,6.502733,-4.095333,-5.30342,-5.294784,6
-3.044419,7.305314,-1.194781,5.046422,7.208359,-3.160782,-5.916193,-6.24392,1
-2.985511,7.4141,-0.739098,4.277082,7.414534,-2.242301,-6.109428,-7.029377,4
-3.517175,7.408495,-0.467673,4.056461,7.49643,-3.154371,-5.495375,-6.326792,5
-3.888258,7.17881,-1.033804,4.775896,7.672363,-3.051546,-5.243872,-6.409589,1
-3.193187,6.952609,-1.139545,5.134061,7.676598,-2.564624,-6.620164,-6.245748,2
-3.418275,7.429892,-0.420044,4.120356,7.47393,-2.717466,-6.065985,-6.402408,3
-3.497587,7.214484,-1.432333,4.797657,7.838221,-3.30928,-5.879733,-5.731427,1
-3.139416,7.497866,-1.287757,4.259922,7.738876,-2.613119,-6.424435,-6.031938,2
-3.397373,7.257364,-0.446849,4.388556,6.750704,-3.995052,-5.279017,-5.278334,5
-3.109612,6.976711,-1.444345,5.785646,7.384236,-3.331382,-6.035165,-6.226089,2
-3.837683,7.572307,-1.246958,4.685037,7.671346,-2.836618,-5.821625,-6.185805,4
-3.410519,6.975387,-1.347811,5.416044,7.392466,-3.398873,-5.784641,-5.842054,2
-3.402534,6.938928,-0.393319,4.938262,6.569803,-3.992013,-5.331658,-5.327471,6
-3.633922,7.001216,-0.107363,4.942246,6.515955,-4.061836,-5.321612,-5.334684,5
-3.291251,7.312792,-0.315058,3.921675,7.54064,-3.05294,-6.192653,-5.923205,1
-3.468361,6.903344,0.053511,4.711921,6.604057,-4.129444,-5.343965,-5.331064,6
-3.385605,6.76558,0.5574,4.000837,6.752521,-4.072721,-5.316258,-5.301755,6
-3.231465,6.838444,-1.504819,5.244504,7.686746,-3.335592,-5.764557,-5.933261,1
-3.039158,7.186488,1.610671,2.805556,7.394325,-1.668007,-6.740396,-7.549478,5
-3.442319,7.218986,1.085036,3.170167,6.544527,-4.041253,-5.270195,-5.26495,6
-3.407303,6.956767,0.31716,4.38692,6.47328,-4.024212,-5.35306,-5.349551,6
-3.749151,7.119686,0.539638,3.83407,6.895055,-4.140393,-5.246336,-5.252569,6
-3.050666,6.578362,-0.816426,5.406271,7.218589,-2.723884,-6.034492,-6.577755,1
-2.823409,6.735241,-1.372956,5.710266,7.505622,-3.073449,-6.238235,-6.443078,2
-3.67285,7.542898,-0.084849,3.717229,7.261809,-2.572052,-5.990278,-6.201908,1
-3.636802,7.061787,0.864124,3.565773,6.811003,-4.160203,-5.252682,-5.252998,5
-3.495775,6.96006,-2.03872,6.030542,7.596971,-2.954014,-6.509627,-5.589437,1
-3.329467,7.497941,-1.684824,5.352718,7.566112,-3.063055,-6.308271,-6.031154,2
-3.304677,6.75776,0.391708,4.208677,6.681342,-4.027755,-5.363345,-5.343709,6
-2.978348,7.181792,-0.825705,4.987736,7.400538,-3.014707,-5.895643,-6.855663,3
-3.466824,7.479401,-1.494547,5.42683,7.345481,-2.839591,-6.68132,-5.769429,1
-3.249281,7.090723,-1.850669,5.544411,7.369594,-3.055446,-5.718486,-6.130846,4
-3.353263,7.13281,-2.016892,5.985373,7.303091,-3.358127,-6.166146,-5.526846,2
-3.024588,6.89538,-1.207847,5.402294,7.288302,-2.940498,-5.968721,-6.444323,2
-3.469906,7.279144,-1.501661,5.305015,7.516222,-2.907554,-5.465637,-6.755622,2
-3.101563,7.809036,0.207157,3.018845,7.699938,-1.951668,-6.715262,-6.966482,3
-3.326241,7.04573,-0.927315,4.808465,7.422548,-3.247706,-5.754457,-6.021022,2
-3.369381,6.998053,-0.516267,4.738898,7.385977,-2.956557,-6.155661,-6.125062,2
-3.465968,6.983456,-0.133274,4.60673,6.541891,-4.012007,-5.265387,-5.255442,6
-3.10242,7.730312,-0.053879,3.284143,7.32421,-2.913198,-6.108051,-6.161115,2
-3.320619,7.229901,-1.346616,5.197495,7.296255,-3.069239,-5.862391,-6.124785,2
-3.249489,7.637413,0.317706,3.115553,7.41688,-2.882074,-6.208742,-6.147247,2
-3.510758,6.980321,1.000813,3.518992,6.656626,-4.069607,-5.293401,-5.282987,6
-3.481808,7.103226,0.189312,4.187246,7.311361,-2.7451,-6.026065,-6.538172,2
-3.885919,7.146634,-1.511966,5.50763,7.208451,-3.819575,-5.127727,-5.517528,5
-3.058737,6.845838,-0.954967,5.533891,7.082695,-3.227072,-6.224137,-5.99751,2
-3.236402,7.321897,0.630481,3.343736,7.476761,-2.456745,-6.442151,-6.637577,3
-3.335337,6.823396,1.426507,3.374432,6.413351,-4.006651,-5.349826,-5.345872,6
-3.60458,6.939473,1.005005,3.87361,6.600242,-4.1652,-5.326153,-5.322397,6
-3.429865,6.45256,-1.372041,6.371562,7.542707,-3.198739,-6.463877,-5.902308,1
-3.799467,7.615499,0.810075,2.631815,7.407544,-2.434436,-6.846764,-5.384266,4
-3.14903,7.374119,-1.069805,4.380694,7.565979,-3.290243,-5.758914,-6.0528,2
-3.296629,6.795429,0.780681,3.732079,6.605447,-3.96397,-5.332426,-5.320612,6
-3.141676,6.688696,-0.521778,5.373959,7.147072,-3.066959,-6.079497,-6.399817,4
-3.464245,6.756636,0.932525,3.80034,6.695181,-4.05043,-5.335106,-5.334901,6
-3.335187,6.667879,1.192566,3.654567,6.48191,-3.883909,-5.386136,-5.391689,6
-3.510645,7.070387,0.7934,3.835862,6.585657,-4.142003,-5.320542,-5.312117,6
-3.007276,7.16232,-1.744696,5.623786,7.549207,-2.991705,-5.704525,-6.88711,2
-2.894004,5.925144,-1.069032,6.410171,7.201332,-3.128988,-6.064783,-6.379839,1
-3.516357,7.204072,0.391475,4.035435,6.613812,-4.091684,-5.322279,-5.314475,6
-3.134856,6.594094,-1.869229,6.180325,7.606433,-2.76634,-6.41191,-6.198518,2
-3.098826,7.225083,-1.259884,5.496355,7.021914,-2.947369,-5.937056,-6.500216,1
-3.141188,6.871944,-1.942342,6.103534,7.23672,-3.379732,-5.89025,-5.858685,2
-3.018959,6.203161,-1.945561,7.034699,7.578934,-3.280636,-6.141534,-6.430105,3
-3.550898,7.46666,-0.729427,4.486553,7.239953,-3.39762,-5.63443,-5.88079,2
-3.438333,7.537311,0.168133,3.30822,7.566885,-2.885323,-5.843175,-6.413718,4
-2.628098,6.1363,-1.672598,6.915782,6.790952,-2.35871,-6.597029,-6.586598,1
-3.608898,7.128419,-1.311874,5.267019,7.626929,-3.312059,-5.962094,-5.827441,2
-3.427845,7.205171,-1.069489,4.438852,7.37497,-2.803207,-6.329725,-5.388727,2
-3.063942,7.123915,-1.480357,5.787871,7.038214,-2.980114,-6.320054,-6.105534,3
-3.390199,6.999142,0.114128,4.415871,6.58792,-4.034002,-5.34994,-5.34292,5
-3.49555,7.789073,-0.425701,4.067234,7.345942,-2.703125,-5.885211,-6.692662,4
-2.827053,6.534425,-1.059918,5.570788,7.40918,-2.884329,-6.17699,-6.566104,2
-2.62796,5.43876,-2.230205,6.805685,8.336638,-2.810523,-6.10428,-6.808115,1
-3.577967,7.038835,1.347713,3.079836,6.784581,-4.141093,-5.273698,-5.258206,6
-3.156346,7.057493,-1.574013,5.678013,7.390173,-2.798856,-6.673254,-5.92321,4
-3.593785,6.930523,0.84373,3.748291,6.661165,-3.956824,-5.306865,-5.326237,6
-3.061333,6.978218,-0.403357,5.173441,6.973841,-2.69675,-6.218956,-6.745105,2
-2.957093,7.243464,-0.684419,4.62514,7.200964,-2.873037,-6.161609,-6.39341,2
-3.058063,6.714571,-0.441396,5.297867,7.284631,-2.937618,-6.268455,-6.591537,2
-3.530058,6.808809,0.254593,4.349828,6.879596,-4.105236,-5.333333,-5.3242,6
-3.107558,7.323784,-1.420593,5.355572,7.143829,-2.794839,-6.175667,-6.324529,3
-3.357353,7.231787,-0.411867,4.650034,7.508942,-2.435518,-7.03542,-6.150604,1
-3.024399,6.87507,-1.920338,7.040258,6.863399,-3.153835,-5.973188,-6.706966,1
-3.397026,6.811672,-0.076877,4.669487,6.677094,-4.009959,-5.337688,-5.336704,6
-2.802802,7.247703,-2.823661,6.059102,7.573305,-2.875318,-6.510524,-5.867805,2
-3.892554,7.560931,-0.305597,3.932998,7.059549,-2.9046,-7.198366,-4.252359,1
-3.485433,6.800528,1.154744,3.57585,6.539373,-3.94047,-5.314789,-5.329803,5
-3.614673,7.047412,0.915556,3.678758,6.652484,-4.107109,-5.285867,-5.286561,6
-3.368732,6.878746,0.857198,3.381151,6.828549,-4.061577,-5.265376,-5.249961,6
-3.508294,7.693628,0.161783,3.414676,7.324525,-3.061799,-5.727593,-6.296926,2
-3.272234,6.525232,-1.392375,5.878195,7.437045,-3.316557,-5.83019,-6.029118,4
-3.221517,6.318831,-0.995996,6.241606,7.151953,-2.985016,-6.156069,-6.353792,1
-3.303322,6.851328,-1.38968,5.500951,7.689796,-2.91371,-6.223489,-6.211874,1
-3.753294,7.579743,0.419847,3.172938,7.409686,-2.37809,-7.540018,-4.910812,1
-3.194858,7.164333,-0.78751,4.796208,7.26595,-2.830239,-5.81857,-6.595313,2
-3.656928,6.786235,-2.485451,6.988816,7.630805,-3.256413,-6.046046,-5.961019,2
-3.543051,7.223793,0.764134,3.469791,6.73076,-4.138163,-5.260968,-5.246297,6
-3.049132,6.571724,-1.689823,6.095477,7.702933,-3.364386,-5.994102,-6.27269,2
-3.449373,6.904551,1.934999,2.918064,6.453282,-4.006812,-5.376255,-5.378456,6
-3.38162,6.964031,-0.509638,5.04205,6.47797,-3.980159,-5.307034,-5.305601,5
-3.409144,7.109861,0.894815,3.109926,6.820424,-4.053274,-5.240849,-5.23176,6
-3.205052,7.391427,-2.003204,5.391058,7.573785,-2.767839,-6.079247,-6.300927,4
-3.363365,7.563599,0.476963,3.32035,7.451208,-2.415375,-6.82246,-6.210919,5
-3.640217,7.432364,-0.352062,3.92378,7.722844,-2.646083,-6.079031,-6.361595,2
-3.080029,6.834607,-1.259593,5.334016,7.455096,-3.131561,-5.989262,-6.163273,1
-3.478574,7.008289,0.506478,3.967199,6.7126,-4.026809,-5.341912,-5.34727,6
-3.636664,7.067807,0.574776,3.486543,6.951299,-4.069036,-5.188367,-5.186357,6
-3.483335,7.445937,-1.75783,5.286013,7.637902,-3.071553,-5.984002,-6.073133,2
-2.522361,6.171624,-0.792256,6.086733,7.03707,-2.57532,-6.585264,-6.820226,1
-3.449754,7.23293,-0.214071,4.230509,7.414161,-2.586812,-6.734487,-5.892476,4
-3.340802,6.658353,-2.182224,6.859955,7.584047,-3.227892,-6.862795,-5.488642,1
-3.383379,6.978745,-0.562451,4.974823,7.268775,-3.126591,-5.791845,-6.358076,2
-3.222593,7.726268,0.469347,2.641792,7.658857,-2.765586,-5.905122,-6.602963,3
-3.488611,7.244014,-0.434443,4.653256,7.297003,-3.380987,-5.819494,-6.070738,2
-3.507638,7.071968,0.093131,3.784129,7.005264,-4.02763,-5.21326,-5.205963,6
-3.282851,7.962361,-1.622813,4.143942,7.661372,-2.674435,-6.298359,-5.889218,1
-3.307728,6.834954,-1.468698,6.319482,7.219615,-3.229705,-6.231863,-6.136056,1
-3.524164,7.272424,-1.112404,5.220684,7.44529,-3.123573,-6.314885,-5.863372,3
-3.439571,7.275318,0.469549,3.6198,6.695368,-4.085649,-5.271413,-5.263401,6
-3.306517,7.430094,-0.977013,4.685436,7.471652,-2.990603,-6.15895,-6.1541,2
-2.833574,6.548487,-0.951337,5.43944,7.714177,-2.551257,-6.57531,-6.790627,1
-3.300828,6.991824,-1.094262,5.694946,7.089894,-3.118989,-6.165654,-6.096932,2
-3.657153,7.670695,0.517809,2.321862,7.605419,-2.697205,-5.761044,-6.000383,2
-3.42177,6.951309,0.616108,3.908237,6.659093,-4.090064,-5.320137,-5.302777,6
-3.313256,7.017197,-1.529459,5.301423,7.334291,-3.432081,-5.56123,-5.816886,2
-3.419379,7.208484,0.174116,4.213279,6.475591,-4.036743,-5.309114,-5.306235,6
-3.629799,7.201059,0.699518,4.13656,6.464719,-4.173261,-5.351146,-5.347649,6
-3.11079,7.449994,-0.806518,4.296722,7.155676,-2.412627,-6.539996,-6.032462,3
-3.156518,7.268153,-1.453384,4.864387,7.780666,-3.05779,-6.049224,-6.196289,4
-2.786821,6.241577,-1.676098,6.704604,7.184478,-2.833131,-6.324496,-6.510112,1
-3.380594,7.006524,0.652658,4.014078,6.440891,-3.983094,-5.373522,-5.37694,6
-3.442898,6.957534,1.775735,2.669875,6.651164,-3.999009,-5.304424,-5.307978,6
-3.284964,7.022682,-2.142986,6.10027,7.637528,-3.002773,-6.175499,-6.154257,1
-3.162717,7.545469,-1.674245,5.36116,7.430544,-2.601218,-6.501725,-6.397269,2
-3.308222,6.476198,-1.903156,6.561912,7.268967,-3.269046,-5.841193,-5.985461,1
-3.492964,7.061756,0.442366,4.155859,6.614158,-4.139207,-5.329448,-5.312522,6
-2.930376,6.926273,-0.977664,5.150266,7.539081,-2.918066,-6.148723,-6.64079,3
-3.597109,6.903357,0.45592,4.423853,6.634065,-4.135084,-5.347488,-5.337513,6
-3.511684,7.011245,0.748893,3.90385,6.572916,-4.123085,-5.306426,-5.295709,6
-3.494465,7.06229,0.129222,4.292429,6.722609,-4.085638,-5.316589,-5.309855,6
-3.570569,7.291929,1.082748,3.35244,6.472655,-4.06228,-5.285506,-5.281415,6
-3.576998,7.072521,0.015999,4.630628,6.613836,-4.071834,-5.340289,-5.343862,6
-3.640631,7.061855,-0.170747,4.920005,6.593573,-4.140542,-5.31156,-5.311953,6
-3.162979,6.971812,-1.213976,5.295007,7.26734,-3.276608,-5.673642,-6.206954,3
-3.474048,7.185445,-1.020481,5.299899,6.504007,-4.029228,-5.233728,-5.231868,6
-3.307683,7.399965,0.340619,3.491702,7.353993,-2.510272,-5.924858,-6.843466,3
-2.898036,6.495792,-1.660742,6.327942,7.309601,-3.070995,-5.967139,-6.536423,1
-3.289064,7.702698,-0.467487,3.705227,7.324487,-2.983411,-5.465535,-6.526915,1
-3.523288,7.670146,0.060605,3.731529,7.446938,-2.664311,-6.234077,-6.487543,3
-3.498008,7.306201,-1.566451,5.131326,7.613257,-3.093877,-5.704932,-6.187516,2
-3.33845,6.639988,1.261306,4.055772,6.245112,-4.000862,-5.43432,-5.428545,6
-3.469113,6.976592,0.891226,3.830628,6.519295,-4.10007,-5.3298,-5.318757,6
-3.107621,7.505188,0.668975,2.721933,7.407602,-2.124801,-6.598042,-6.473233,1
-3.456037,7.068413,0.180753,4.23167,6.598097,-4.060225,-5.288066,-5.274606,6
-3.59655,6.973815,0.431629,4.371697,6.583201,-4.094583,-5.335889,-5.33332,6
-3.437666,6.927051,-0.0815,4.535903,6.705531,-4.089832,-5.285535,-5.273952,6
-3.224002,6.632114,-1.406938,6.084643,7.403941,-2.580669,-6.312852,-6.596238,2
-3.299949,7.075621,-0.877305,4.808908,7.582263,-2.974683,-6.008676,-6.306178,2
-3.416256,6.801555,0.951805,3.500233,6.803392,-3.997737,-5.324625,-5.318366,6
-2.970959,6.093614,-1.51614,7.00128,7.340208,-2.671488,-6.693686,-6.58283,1
-3.178048,6.928297,-0.756176,4.831647,7.404599,-2.897404,-6.005224,-6.327692,2
-3.106546,6.258686,-1.482841,6.745601,7.345522,-3.168788,-6.218746,-6.372887,2
-3.627781,7.128288,0.494412,3.822715,6.818416,-4.092992,-5.272213,-5.270844,6
-3.423256,7.192509,-0.580446,4.735392,7.417791,-2.342748,-6.097502,-6.901739,3
-3.464425,7.911725,-1.281938,4.913444,6.328123,-2.48143,-5.976173,-5.949326,1
-3.426715,7.187068,-1.29827,5.555966,7.390531,-3.123181,-6.165874,-6.119525,5
-3.553927,7.136406,0.160614,4.04482,6.754473,-4.01303,-5.2629,-5.266457,6
-3.371128,7.303027,-0.343354,4.073397,7.443132,-3.077651,-5.737381,-6.290042,2
-2.899662,6.867417,-1.655571,6.001989,7.397662,-2.826836,-6.280155,-6.604845,3
-3.126112,6.331922,-1.479193,6.426015,7.590338,-3.046262,-6.361689,-6.335019,2
-3.454395,7.014994,0.919209,3.507591,6.636321,-4.087467,-5.271838,-5.264414,6
-3.440012,6.834904,0.842252,4.140974,6.409723,-4.019808,-5.384033,-5.383999,5
-3.262435,7.142037,-1.242838,5.430606,7.488075,-3.171114,-5.885708,-6.498623,2
-3.336937,6.790004,0.781227,3.864424,6.546139,-3.974922,-5.339538,-5.330395,6
-3.437707,6.928954,-0.084005,4.537299,7.119157,-3.160573,-5.909951,-5.993175,3
-3.554317,7.133907,0.202984,4.029534,6.757533,-4.113064,-5.234674,-5.221903,6
-3.402775,6.873254,1.208189,3.483196,6.538013,-4.034297,-5.333668,-5.331914,6
-3.675935,7.295492,-1.556833,5.490409,7.369704,-3.404982,-6.038078,-5.479778,5
-3.286702,6.798227,-0.636536,5.20097,7.503723,-2.648693,-6.579347,-6.351642,2
-3.434631,6.6997,1.8415,2.857251,6.663886,-3.954275,-5.337861,-5.33557,6
-3.188436,7.182756,-0.990111,4.765066,7.611688,-2.223315,-6.541873,-6.615776,3
-3.436033,6.764161,0.909294,4.166261,6.408624,-4.097097,-5.366945,-5.348267,6
-2.984376,7.257078,-0.976089,5.066303,7.474116,-2.972405,-6.004863,-6.859765,2
-3.528509,7.125124,0.855056,3.709156,6.516056,-4.05455,-5.311654,-5.310678,6
-3.450282,6.734425,1.81223,3.182411,6.494931,-3.97936,-5.394586,-5.399767,6
-3.056271,6.918684,-1.524836,5.820169,7.425781,-2.908592,-6.495035,-6.1799,5
-3.30461,6.756545,0.26285,4.344409,6.63122,-4.060262,-5.329113,-5.301039,6
-3.16176,6.563974,-1.187506,5.896792,7.230353,-3.457886,-5.807965,-6.076003,4
-3.502299,7.001217,-1.308478,5.509326,7.309179,-3.133424,-6.129631,-5.745889,2
-3.567369,6.720682,1.142372,4.049942,6.470697,-4.084884,-5.365513,-5.365926,6
-3.505608,7.498845,0.497748,2.884519,7.67013,-2.790441,-5.835179,-6.420014,4
-3.446782,7.469076,-2.185249,5.605717,7.595129,-2.817941,-6.035908,-6.184042,3
-3.075858,7.025684,-1.690882,6.110026,7.299784,-2.860677,-6.81189,-5.996187,3
-3.512352,7.004976,0.672492,4.226719,6.372824,-4.044008,-5.360597,-5.360056,6
-3.435815,7.018357,0.188191,4.187351,6.641975,-3.995783,-5.30376,-5.300514,6
-3.493006,6.895681,1.116986,3.821528,6.546495,-4.138438,-5.38333,-5.365916,6
-3.280245,6.84316,-1.760373,6.52801,6.919347,-2.589756,-7.042009,-5.618134,4
-2.863375,6.48486,-0.694741,5.669167,7.346195,-2.761305,-6.495124,-6.685676,2
-3.449176,6.869445,0.729912,3.884704,6.639684,-4.079917,-5.30166,-5.292993,6
-3.008042,6.859338,-1.587944,5.774492,7.391013,-3.470376,-5.572717,-6.385763,1
-3.572349,7.016608,-0.126809,4.386422,6.886946,-4.088166,-5.255379,-5.247273,6
-3.356597,6.89074,0.351849,4.530551,6.364649,-3.979183,-5.403893,-5.398115,5
-3.482618,7.032854,1.163432,3.651385,6.350397,-3.976452,-5.364199,-5.3748,6
-3.591401,7.141006,0.437765,4.288519,6.437924,-4.097162,-5.303784,-5.312865,5
-3.584981,7.10468,-0.852691,4.813346,7.257535,-3.241714,-6.038298,-5.457876,2
-3.38306,7.157776,-0.421809,4.831277,6.477098,-4.041029,-5.315878,-5.304377,6
-3.664651,6.935741,1.517436,3.275084,6.63102,-4.164845,-5.267636,-5.262149,6
-3.138537,6.676673,-0.434312,5.072134,7.164314,-3.184552,-6.001008,-6.154713,1
-3.119707,7.389632,0.347921,3.604821,7.511659,-1.947124,-7.09328,-6.693921,4
-2.621173,6.439695,-1.197853,6.134805,7.419757,-2.51905,-7.075807,-6.580374,2
-3.252304,7.448366,-1.085195,4.883035,7.51429,-2.625597,-6.399739,-6.482856,3
-3.313747,6.89621,-1.811333,6.360656,7.338763,-3.091479,-6.164595,-6.214475,2
-2.753686,6.764055,-1.979226,6.41194,7.471493,-3.207739,-6.21188,-6.494958,2
-3.629975,7.311919,-0.664975,4.423393,7.456199,-3.265008,-5.665592,-5.965962,3
-3.054508,6.839355,-1.253811,5.361356,7.462993,-3.144495,-6.209989,-6.000902,1
-3.467988,6.962116,0.859409,3.509681,6.760341,-4.055079,-5.286209,-5.282272,6
-3.523379,7.223724,0.855009,3.8429,6.354122,-4.117672,-5.319638,-5.315065,6
-3.051513,6.503856,-1.309857,6.139841,7.456012,-3.239286,-6.376166,-6.122888,1
-2.980188,6.775945,-0.866136,5.681483,7.034608,-2.589742,-6.657832,-6.398138,2
