@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute target {1,2,3,4,5}

@data
0.306416,-0.957844,-2.163572,-2.580467,-2.365789,-1.961176,-1.330321,-0.983286,-0.987103,-0.53706,-0.305885,-0.3087,-0.321416,-0.270881,-0.216948,-0.085195,0.191133,0.306208,0.276722,0.334052,0.442637,0.480165,0.386586,0.458172,0.771485,0.851158,-0.205394,-0.540623,-0.5559,-0.595648,-0.68287,-0.791832,-0.817983,-0.828318,-0.769918,-0.892343,-0.897153,-0.810086,-0.833184,-0.755949,-0.634749,-0.504752,-0.351614,-0.388174,-0.32009,-0.14467,-0.081789,-0.081208,0.073867,0.12045,0.068718,0.093047,0.107331,0.113973,0.117477,0.142477,0.185394,0.179459,0.203382,0.128094,0.171231,0.297311,0.291475,0.341537,0.353293,0.358213,0.471454,0.495918,0.600394,0.500907,0.573318,0.669547,0.727374,0.619355,0.622079,0.598294,0.567725,0.514578,0.558004,0.557373,0.563065,0.425129,0.400684,0.371311,0.31155,0.388029,0.356754,0.306293,0.296616,0.114655,0.228301,0.30447,0.236563,0.262835,0.391211,0.495087,0.5831,0.744443,0.966652,1.102521,1.399673,1.647905,1.861992,1.761841,1.75385,1.617653,1.388387,1.095708,0.905213,0.600271,0.171764,-0.255257,-0.389858,1
1.496779,0.536729,-0.836519,-1.644427,-2.163821,-2.13173,-1.495779,-1.135757,-1.019046,-0.620726,-0.186203,-0.283536,-0.294973,-0.295801,-0.34158,-0.255214,-0.243862,-0.307022,-0.228689,-0.046824,0.148781,0.283741,0.61073,0.686008,0.752048,0.291912,0.092023,-0.685373,-0.707223,-0.761889,-0.805661,-0.852227,-0.939293,-0.967062,-0.942535,-1.315333,-1.098878,-1.105469,-1.120727,-1.194341,-1.026785,-0.943836,-0.889531,-0.81335,-0.734643,-0.588143,-0.449062,-0.458178,-0.253462,-0.238456,-0.112211,-0.111837,-0.091162,-0.001285,-0.032294,-0.066047,0.064318,0.026191,0.043658,0.168206,0.103333,0.137129,0.243056,0.225776,0.210829,0.273144,0.316395,0.340095,0.399303,0.405845,0.585797,0.596008,0.610518,0.603386,0.607549,0.721327,0.738316,0.83256,0.685303,0.745486,0.692904,0.692613,0.554949,0.562268,0.603943,0.54958,0.448951,0.369111,0.345677,0.319782,0.434123,0.302672,0.315697,0.266307,0.312798,0.279675,0.219115,0.317702,0.268595,0.28978,0.389899,0.642003,1.046982,1.160909,1.206199,1.330583,1.798571,2.114011,2.106781,2.004323,1.889038,1.645723,1.407027,1
1.543704,0.463955,-0.839239,-1.596954,-2.077119,-2.189394,-1.500236,-1.15739,-0.971108,-0.500736,-0.304699,-0.367572,-0.227472,-0.332738,-0.333496,-0.256299,-0.287276,-0.266399,-0.215319,0.07263,0.266469,0.325248,0.46558,0.379257,0.250988,-0.017031,0.008829,-0.798302,-0.763724,-0.911651,-0.910714,-0.946163,-0.989144,-1.089435,-1.059024,-1.006916,-1.060617,-1.259531,-1.051252,-1.02094,-0.990941,-0.800985,-0.785804,-0.669669,-0.5683,-0.491468,-0.377369,-0.263424,-0.168864,-0.160907,-0.207196,0.02976,-0.147547,-0.108748,-0.085543,0.0236,0.047982,0.101666,0.082609,0.093399,0.155998,0.11705,0.119299,0.114763,0.204239,0.293289,0.317836,0.38564,0.425653,0.430833,0.47873,0.57387,0.632694,0.699858,0.64148,0.611753,0.63744,0.716694,0.597309,0.496405,0.457584,0.599887,0.550401,0.418485,0.479958,0.434437,0.392795,0.460761,0.465157,0.391216,0.339152,0.31502,0.282561,0.315282,0.35388,0.330381,0.26579,0.392038,0.315366,0.354961,0.504014,0.838592,1.085381,1.365952,1.435951,1.546902,1.964765,2.300386,2.307099,2.231466,2.067452,1.876803,1.552082,1
-0.732521,-2.227457,-2.607022,-2.70242,-2.629247,-2.245753,-1.220082,-0.903259,-0.806806,-0.460156,-0.362524,-0.415295,-0.369295,-0.34539,-0.308349,-0.315865,-0.318332,-0.043772,0.129573,0.139564,0.211773,0.095581,0.100409,0.050542,-0.115065,0.19326,-0.572662,0.224083,0.242188,0.167345,0.099798,0.047857,-0.012292,0.011761,-0.034538,-0.128103,-0.163476,-0.118714,-0.041024,0.013938,0.019236,0.099861,0.04896,0.168422,0.393517,0.449237,0.491433,0.554687,0.492285,0.526004,0.386401,0.526758,0.465449,0.62671,0.398216,0.395627,0.516683,0.387178,0.358133,0.568664,0.447638,0.509264,0.533821,0.507613,0.451541,0.366477,0.470237,0.619283,0.551209,0.526431,0.578965,0.566545,0.620756,0.58934,0.453723,0.601562,0.541423,0.573876,0.66446,0.471503,0.42994,0.443598,0.418058,0.263904,0.262752,0.289089,0.280905,0.132568,0.211195,0.200243,0.066237,0.213462,0.207055,0.133512,0.107631,0.229248,0.40796,0.554202,0.739454,0.960098,1.009448,1.161308,1.401367,1.617823,1.662346,1.4844,1.279043,1.197648,0.979433,0.583759,0.448846,-0.056951,-0.58639,1
0.17132,-1.130753,-2.29336,-2.669898,-2.926857,-2.543264,-1.751377,-1.174181,-1.027799,-0.767063,-0.429145,-0.406112,-0.393112,-0.400205,-0.415284,-0.391086,-0.375996,-0.194552,0.209522,0.119891,0.175706,0.129328,0.028051,0.052583,0.070894,0.519077,0.208132,-0.082037,-0.133175,-0.173156,-0.317612,-0.341573,-0.207568,-0.333797,-0.287554,-0.275765,-0.316211,-0.373653,-0.415214,-0.29922,-0.389744,-0.33333,-0.137784,-0.14008,-0.108467,0.009989,0.13294,0.153433,0.242748,0.203221,0.288166,0.314216,0.262809,0.404637,0.493071,0.435966,0.444901,0.453078,0.514323,0.509325,0.499713,0.482701,0.579051,0.603381,0.626988,0.774165,0.620667,0.74648,0.903616,0.787025,0.690565,0.773428,0.799398,0.735337,0.783425,0.827102,0.807752,0.780836,0.755144,0.79331,0.735492,0.733288,0.624164,0.646238,0.498055,0.449293,0.452484,0.493933,0.427408,0.398077,0.48371,0.34216,0.281323,0.298006,0.351831,0.216323,0.328494,0.369317,0.44543,0.684003,0.911871,1.145086,1.163704,1.186372,1.442729,1.544145,1.305253,0.8226,0.566862,0.349136,0.442709,0.391599,0.113013,1
-0.023725,-1.403368,-2.287169,-2.670897,-2.434716,-1.928708,-1.12595,-0.79305,-0.623042,-0.172786,-0.13746,-0.076275,-0.085482,-0.105614,-0.045659,0.203323,0.715459,0.814223,0.769479,0.68569,0.542102,0.348269,0.061795,0.432782,0.29865,-0.597349,-1.926976,-0.156147,-0.202446,-0.221722,-0.321124,-0.358794,-0.507445,-0.438019,-0.500635,-0.494987,-0.664442,-0.507389,-0.401861,-0.505215,-0.434885,-0.324975,-0.225114,-0.180729,-0.15318,-0.111674,0.024542,-0.041302,0.085297,0.126336,0.10108,0.009381,0.022531,0.057641,0.035125,0.186087,0.110402,0.085044,0.076853,0.113028,0.134289,0.061975,0.176421,0.179741,0.236071,0.316602,0.332815,0.419362,0.418531,0.402753,0.436927,0.592099,0.61106,0.503785,0.551805,0.622342,0.551767,0.574734,0.522536,0.551152,0.413361,0.434237,0.429305,0.525981,0.522602,0.477549,0.353905,0.40005,0.402311,0.247117,0.349131,0.315922,0.333287,0.326903,0.410316,0.422404,0.505153,0.732798,0.930004,1.032741,1.051262,1.18025,1.438494,1.679485,1.494024,1.198368,0.859882,0.727229,0.631987,0.585466,0.33979,0.060048,-0.156476,1
-0.541939,-1.19768,-1.515856,-1.748544,-1.896528,-1.806089,-1.509492,-1.038894,-0.707319,-0.662389,-0.452334,-0.27883,-0.182377,-0.108899,0.012994,0.253382,0.640217,0.75605,0.510001,0.341496,-0.075577,-0.36761,-0.594943,-0.74475,-0.679406,-0.421066,-0.681013,-0.30074,-0.282365,-0.315147,-0.299273,-0.349825,-0.467599,-0.502446,-0.454971,-0.455984,-0.468299,-0.485116,-0.452564,-0.417851,-0.392521,-0.344537,-0.298195,-0.228609,-0.256078,-0.13162,0.022843,-0.014056,-0.018618,-0.092137,-0.049949,-0.131657,-0.010392,0.014093,-0.096794,-0.062747,-0.088095,-0.116286,-0.025349,-0.058812,-0.042665,-0.066039,-0.018083,-0.044312,-0.153609,-0.032392,0.088392,0.086666,0.105775,0.091622,0.099253,0.066914,0.210986,0.183298,0.21888,0.298843,0.383408,0.461867,0.503495,0.527869,0.530428,0.523489,0.460045,0.505534,0.669663,0.558737,0.469505,0.482694,0.634186,0.594355,0.620184,0.620483,0.667386,0.71606,0.770042,0.977582,1.205462,1.342102,1.669047,2.153058,2.3814,2.393787,2.405653,2.163209,1.941892,1.835392,1.557404,1.371743,1.010071,0.526143,0.289623,0.032377,-0.022418,1
-0.887871,-1.574535,-1.731638,-2.07093,-2.08337,-1.846107,-1.393583,-0.82999,-0.699896,-0.486033,-0.185891,-0.110644,-0.100024,0.009867,0.310223,0.548403,0.537899,0.418142,0.295784,0.092535,-0.175277,-0.211234,-0.277693,-0.139179,-0.327871,-0.848822,-1.526125,-0.299686,-0.287301,-0.427071,-0.431369,-0.441996,-0.387207,-0.479415,-0.401128,-0.377888,-0.408705,-0.323268,-0.435614,-0.348747,-0.225171,-0.228268,-0.226954,-0.082965,-0.014742,-0.019518,-0.020568,0.101225,0.128711,0.034838,0.091826,0.086925,0.086298,0.157509,0.110409,0.111085,0.094319,0.072521,0.098083,0.061802,0.068754,0.077182,0.071709,0.07743,0.065049,0.01717,0.177723,0.165353,0.13118,0.10336,0.160473,0.279122,0.311794,0.280652,0.324671,0.414153,0.41399,0.564565,0.415612,0.48977,0.576613,0.49595,0.530532,0.592893,0.496567,0.561674,0.501701,0.43006,0.599144,0.597124,0.629737,0.628038,0.7602,0.99695,1.040504,1.153438,1.249519,1.437217,1.735296,1.868445,1.949266,1.907387,1.888106,1.683909,1.603451,1.430981,1.19405,1.005041,0.710948,0.307255,0.053305,0.005561,-0.010828,1
-0.217063,-1.326447,-1.952502,-2.211678,-2.291553,-2.156652,-1.68422,-1.08646,-0.929573,-0.750311,-0.429173,-0.317621,-0.254851,-0.247622,-0.110028,0.060519,0.290784,0.383622,0.42877,0.459799,0.423086,0.293523,0.174494,0.321138,0.532287,0.043591,-1.287491,-0.38546,-0.434602,-0.505394,-0.453767,-0.509785,-0.550494,-0.548275,-0.649309,-0.514101,-0.513226,-0.530979,-0.452167,-0.446276,-0.316974,-0.340864,-0.219032,-0.036727,-0.031977,-0.033001,-0.014516,0.040985,0.070372,0.091796,0.031308,0.068455,0.057563,0.098148,0.105075,0.101774,0.118115,0.141641,0.047763,0.048734,0.142066,0.166893,0.135527,0.220113,0.189856,0.265568,0.228438,0.354099,0.36415,0.319799,0.451543,0.415854,0.532616,0.526678,0.568787,0.550107,0.484903,0.561388,0.455864,0.517945,0.506724,0.404443,0.3804,0.461267,0.404956,0.384805,0.347417,0.363156,0.316045,0.274095,0.245981,0.325838,0.421788,0.581471,0.64941,0.752887,0.908508,1.034418,1.17793,1.4912,1.761969,2.040707,2.043821,1.975945,1.9363,1.643447,1.445303,1.159741,0.957492,0.541273,0.08706,-0.111248,-0.21829,1
0.828603,-0.065844,-1.474109,-2.150646,-2.257698,-2.278538,-2.011607,-1.44338,-1.037614,-0.941915,-0.6279,-0.327279,-0.323179,-0.327251,-0.255299,-0.106234,0.168164,0.255715,0.2727,0.519355,0.642361,0.610663,0.42749,0.422757,0.666875,0.541173,-0.835462,-0.40689,-0.469249,-0.63816,-0.644251,-0.640494,-0.714331,-0.786828,-0.778673,-0.746664,-0.78845,-0.832595,-0.755176,-0.755448,-0.669523,-0.626687,-0.597675,-0.499298,-0.426651,-0.309204,-0.247958,-0.073185,-0.051347,-0.063221,0.041566,0.103898,-0.015441,0.12046,0.125994,0.188364,0.2396,0.172452,0.193323,0.264183,0.226336,0.257268,0.295236,0.310504,0.327748,0.355069,0.411491,0.459969,0.487101,0.511628,0.580372,0.547696,0.580976,0.655044,0.60907,0.583349,0.583507,0.648104,0.543695,0.573794,0.523744,0.513502,0.455909,0.420564,0.462566,0.366011,0.341697,0.402335,0.398696,0.259178,0.330696,0.29657,0.260036,0.318004,0.421815,0.585311,0.679332,0.798481,0.958498,1.082492,1.282067,1.631921,1.729173,1.765101,1.733677,1.573445,1.42973,1.244698,0.996351,0.632501,0.286154,-0.063329,-0.361124,1
1.759814,0.714887,-1.057031,-1.916634,-2.516917,-2.571051,-2.036992,-1.314824,-1.415635,-1.029526,-0.483458,-0.553407,-0.560494,-0.536497,-0.532754,-0.580744,-0.557822,-0.507326,-0.447508,-0.116476,0.00289,0.100415,0.296444,0.340383,0.245141,-0.02095,0.17288,-0.048238,-0.066903,-0.112994,-0.334336,-0.203548,-0.518773,-0.458002,-0.485256,-0.521877,-0.628044,-0.529843,-0.523159,-0.520444,-0.514626,-0.479717,-0.203723,-0.16321,-0.113256,0.104127,0.206484,0.407317,0.364799,0.274856,0.30305,0.370973,0.396086,0.380949,0.524111,0.389129,0.485282,0.486998,0.357007,0.399102,0.405682,0.410408,0.381427,0.438815,0.579294,0.439108,0.493367,0.486737,0.544637,0.522081,0.666285,0.526175,0.692572,0.657788,0.674864,0.751086,0.75827,0.754114,0.734812,0.67917,0.620735,0.633026,0.530688,0.552219,0.40047,0.322834,0.250222,0.2579,0.209822,0.062262,0.15107,0.161582,0.163016,0.148872,-0.00165,-0.078722,-0.139029,-0.151229,-0.072369,0.008533,0.352424,0.693886,0.896513,1.096127,1.14362,1.475073,1.847529,1.835882,1.72511,1.524272,1.205869,1.154617,0.644197,1
-1.061829,-1.481603,-1.625863,-1.868124,-1.827679,-1.599436,-1.349578,-1.007089,-0.856805,-0.750176,-0.581768,-0.470185,-0.374252,-0.350077,-0.182235,0.007632,0.110719,0.055623,-0.069664,-0.404078,-0.651556,-0.776259,-0.786262,-0.590219,-0.382531,-0.476892,-0.862422,-0.376249,-0.26526,-0.333812,-0.22344,-0.172428,-0.154465,-0.05054,0.000587,0.040775,0.001271,-0.031322,0.05002,0.098851,0.169021,0.199612,0.210217,0.15622,0.165353,0.281492,0.242707,0.227056,0.269786,0.253881,0.318873,0.308232,0.354232,0.29811,0.395174,0.397714,0.33076,0.306341,0.229833,0.25341,0.246739,0.253577,0.244158,0.2983,0.283474,0.203063,0.298884,0.286439,0.356131,0.43733,0.322568,0.404601,0.421796,0.433083,0.438226,0.444388,0.633114,0.60807,0.557613,0.596926,0.617885,0.607789,0.65441,0.574764,0.549298,0.610197,0.552628,0.581842,0.618928,0.645369,0.72297,0.765193,0.822487,0.848776,1.017682,1.135312,1.399855,1.627422,1.748371,1.691411,1.733181,1.593572,1.431853,1.363609,1.165609,1.01892,0.829272,0.59363,0.384207,0.279136,0.20669,0.197151,0.115306,1
-0.443627,-1.373047,-1.969012,-2.686427,-2.722008,-2.372575,-1.6161,-1.029858,-0.929971,-0.68436,-0.430378,-0.328034,-0.257016,-0.211292,-0.119278,0.063005,0.399755,0.457309,0.285011,0.280194,0.230924,0.31714,0.304852,0.23145,0.335293,0.43202,-0.177132,-0.17572,-0.193147,-0.182865,-0.295002,-0.443857,-0.508906,-0.455001,-0.527913,-0.719698,-0.726018,-0.727348,-0.732445,-0.544123,-0.595686,-0.465352,-0.562657,-0.461467,-0.300392,-0.237625,-0.066467,-0.04868,0.060455,0.225722,0.14962,0.133201,0.353654,0.312492,0.183462,0.251836,0.139121,0.134893,0.244012,0.280854,0.347953,0.213457,0.217013,0.291987,0.319793,0.271751,0.245313,0.39409,0.430229,0.485085,0.494631,0.416854,0.375469,0.582419,0.556306,0.449316,0.578273,0.518746,0.521849,0.503569,0.54623,0.691439,0.554373,0.513248,0.526901,0.424895,0.37715,0.336104,0.268366,0.2724,0.288145,0.202243,0.26506,0.502678,0.586209,0.848046,0.94219,1.074296,1.338455,1.364795,1.750245,1.999375,2.034556,1.940974,1.767402,1.519767,1.463571,1.227871,0.895042,0.531218,0.083058,-0.354407,-0.468624,1
-0.519366,-1.364291,-1.844487,-1.967452,-1.598908,-1.219733,-0.890849,-0.707466,-0.48901,-0.258534,-0.217626,-0.169658,-0.212131,-0.250434,-0.122275,0.019811,0.335083,0.479169,0.312884,0.422252,0.482885,0.449013,0.337226,0.148457,0.151522,0.384778,0.280133,-0.811866,-0.828218,-0.83704,-0.832668,-0.909502,-1.011451,-0.917719,-0.970398,-0.995426,-1.010709,-0.980899,-0.961985,-0.869808,-0.799932,-0.676594,-0.61034,-0.518298,-0.463783,-0.313029,-0.278365,-0.230392,-0.153343,-0.14967,-0.134814,-0.142709,-0.125725,-0.12228,-0.171754,-0.043618,-0.065377,-0.085336,0.017496,0.009044,0.040194,-0.006252,0.032903,0.060758,0.035458,0.133205,0.114609,0.215588,0.198749,0.229287,0.364431,0.332324,0.368358,0.44643,0.455787,0.448124,0.4535,0.452509,0.408176,0.484774,0.464987,0.440195,0.477672,0.385645,0.412129,0.50667,0.438057,0.477416,0.531464,0.475514,0.419757,0.431654,0.535038,0.491621,0.47084,0.613909,0.863011,0.994785,1.015437,1.143895,1.328494,1.562202,1.745239,1.786742,1.686547,1.587496,1.508563,1.342076,1.134879,0.944847,0.77503,0.530827,0.262974,1
-0.463,-1.523065,-2.10323,-2.525742,-2.329648,-2.039576,-1.619815,-1.12746,-1.072142,-0.763179,-0.472292,-0.433672,-0.43948,-0.4177,-0.335761,-0.16247,0.131725,0.264302,0.247877,0.343221,0.284349,0.134041,-0.031047,0.0765,0.221873,-0.006276,-1.069446,-0.249141,-0.27962,-0.335309,-0.377374,-0.314464,-0.34856,-0.531706,-0.420081,-0.397177,-0.340645,-0.344948,-0.371346,-0.318721,-0.189177,-0.218261,-0.087179,-0.081402,0.01685,0.136683,0.074246,0.200183,0.170889,0.192539,0.155006,0.09605,0.174745,0.232376,0.225828,0.202031,0.229114,0.192855,0.190475,0.216518,0.26199,0.204831,0.260768,0.249449,0.246555,0.300138,0.377872,0.293885,0.375769,0.430701,0.479981,0.475636,0.482446,0.528492,0.57009,0.56876,0.70494,0.570367,0.620233,0.614343,0.480446,0.415858,0.471819,0.434925,0.549852,0.600338,0.662491,0.583139,0.578681,0.432482,0.495193,0.49941,0.471148,0.498548,0.495702,0.728673,0.804992,0.971164,1.150929,1.235351,1.5012,1.669729,1.890552,1.828644,1.708681,1.728219,1.619594,1.387588,1.167995,0.800869,0.553297,0.137029,-0.210838,1
-0.530632,-1.541304,-2.016944,-2.295348,-2.093924,-1.929792,-1.455192,-1.017999,-0.947263,-0.724699,-0.444782,-0.372399,-0.383956,-0.337629,-0.278147,-0.193357,0.02826,0.165351,0.165264,0.149704,0.255251,0.287286,0.287243,0.344202,0.313646,0.474086,0.33199,-0.520089,-0.540349,-0.54736,-0.541164,-0.604057,-0.649757,-0.610604,-0.65766,-0.661135,-0.643791,-0.702577,-0.600752,-0.530078,-0.468198,-0.460468,-0.396345,-0.353075,-0.265399,-0.18044,-0.155743,-0.020252,-0.011968,0.026364,0.093866,0.036287,0.164731,0.117723,0.152759,0.101985,0.072141,0.212451,0.193962,0.143669,0.147912,0.168133,0.172425,0.252678,0.287217,0.301144,0.294611,0.320586,0.312761,0.391647,0.34894,0.442387,0.465753,0.633908,0.582077,0.517714,0.568464,0.657921,0.641256,0.598669,0.640802,0.614906,0.626086,0.579911,0.598385,0.495437,0.468537,0.468612,0.497457,0.347549,0.396049,0.464674,0.512257,0.570592,0.616843,0.761193,0.764648,1.012741,1.157684,1.370304,1.667544,1.937803,2.024679,2.022309,1.824858,1.622854,1.443512,1.258516,0.964051,0.529066,0.182539,-0.037044,-0.184067,1
-0.050673,-1.609641,-2.325413,-2.231347,-2.061551,-1.504147,-0.976581,-0.834822,-0.611543,-0.204304,-0.199043,-0.21411,-0.18426,-0.175084,-0.156022,-0.117221,0.01166,0.2492,0.424081,0.418931,0.426185,0.269456,0.144288,0.222574,0.169065,0.307931,-1.075735,-0.601326,-0.557269,-0.597335,-0.753412,-0.749954,-0.77475,-0.853282,-0.850237,-0.823,-0.742571,-0.950509,-0.835779,-0.6956,-0.725518,-0.596362,-0.49565,-0.39331,-0.32629,-0.23524,-0.24008,-0.153338,-0.112726,-0.081185,-0.10421,-0.034476,0.012235,-0.007073,0.093328,0.040729,0.125393,0.135139,0.096039,0.070658,0.123865,0.24003,0.143527,0.219224,0.286562,0.261507,0.323463,0.40608,0.393862,0.466313,0.501137,0.538143,0.607756,0.641616,0.649514,0.613003,0.539339,0.679744,0.598048,0.559899,0.518034,0.558736,0.43255,0.460798,0.560344,0.532842,0.417782,0.505592,0.386304,0.404345,0.464004,0.406292,0.503184,0.420607,0.465004,0.42977,0.497085,0.496742,0.579213,0.979751,1.223285,1.27999,1.395167,1.660646,1.927906,1.914701,1.801524,1.678559,1.440103,1.274039,1.070452,0.661836,0.353399,1
0.602945,-1.138764,-0.571479,-0.940961,-0.93596,-0.988108,-0.86557,-0.802593,-0.725795,-0.424376,-0.475077,-0.114498,-0.020361,-0.197917,-0.103692,-0.073341,0.40927,0.771499,0.535515,0.490974,0.4053,-0.027056,-0.221131,-0.104632,-0.3565,0.565845,-0.133347,-0.608974,-0.724958,-0.804621,-0.837737,-0.958679,-0.495037,-0.617776,-0.581706,-0.752432,-0.456601,-0.580545,-0.651733,-0.32442,-0.631864,-0.441961,-0.395558,-0.440516,-0.501352,-0.392623,-0.330589,-0.54755,-0.267679,-0.355921,-0.230446,-0.406243,-0.54493,-0.374517,-0.423467,-0.437582,-0.543385,-0.423882,-0.448778,-0.531321,-0.344049,-0.197857,-0.335678,-0.348831,-0.485064,-0.456792,-0.134226,-0.295664,-0.413153,-0.148257,-0.326385,-0.329036,-0.199302,-0.186806,-0.11649,0.0918,-0.033564,0.070424,0.071297,-0.015062,-0.120109,0.148813,-0.016253,0.09849,0.042027,0.099711,0.313589,0.042875,-0.058341,0.179242,0.014195,0.101193,0.134508,0.121571,0.568676,0.74929,1.157178,1.433816,1.603651,1.906826,2.210051,2.704105,2.716145,2.940154,2.436386,2.309466,2.129588,1.788538,1.320548,1.14169,0.839911,0.643138,0.377031,1
1.238227,-0.085442,-1.275832,-2.148467,-2.998282,-2.47934,-1.484569,-1.298921,-0.924093,-0.255386,-0.097487,-0.095722,-0.078288,-0.032312,-0.049973,-0.116828,-0.054378,-0.063722,0.119542,0.497959,0.475124,0.620137,0.744677,0.599255,0.45751,0.092772,0.576406,-0.335463,-0.371263,-0.524602,-0.473336,-0.589838,-0.854491,-0.810581,-0.85077,-0.920679,-0.933745,-0.910687,-1.039132,-1.05911,-0.96769,-0.827366,-0.833813,-0.745062,-0.514069,-0.254142,-0.266086,-0.215442,0.081843,0.00909,0.112491,0.115627,0.159721,0.295172,0.108974,0.174568,0.225821,0.180533,0.295735,0.211976,0.261859,0.305033,0.565451,0.388874,0.361237,0.424891,0.4652,0.453629,0.497735,0.580812,0.531469,0.514063,0.605178,0.599314,0.570492,0.660024,0.726541,0.740873,0.648297,0.745197,0.781246,0.604942,0.439877,0.423338,0.485705,0.665071,0.442722,0.436391,0.478184,0.376544,0.166389,0.061836,0.193788,0.09739,-0.031088,0.059594,0.010264,0.018549,0.083522,0.087955,0.164955,0.176419,0.429449,0.815239,0.812508,0.935449,1.047548,1.726274,1.757628,1.463097,1.10959,0.882532,0.711605,1
-0.164331,-1.167393,-1.555959,-2.072044,-2.086035,-1.82458,-1.175616,-0.663783,-0.61882,-0.321597,-0.070081,-0.012716,0.016297,-0.005822,0.042004,0.115199,0.392285,0.886048,1.08695,1.201773,1.239397,1.008451,0.241746,-0.35938,-0.614026,-0.524443,-1.078658,-0.533773,-0.411216,-0.409508,-0.436818,-0.461363,-0.461767,-0.432734,-0.476045,-0.472753,-0.504487,-0.440926,-0.396062,-0.383793,-0.336289,-0.328788,-0.232265,-0.194172,-0.116824,-0.104418,-0.077611,-0.036428,-0.126214,-0.077192,-0.001016,-0.056073,-0.030521,-0.043945,-0.06873,-0.041406,-0.090231,-0.046679,-0.103697,-0.062428,-0.069191,0.059392,-0.002971,0.027841,0.085764,0.096221,0.131705,0.207325,0.196898,0.297756,0.336145,0.428471,0.498069,0.471466,0.520732,0.453369,0.52488,0.401596,0.470506,0.409095,0.348517,0.375698,0.406191,0.443492,0.325797,0.373308,0.339315,0.348164,0.338648,0.325619,0.315851,0.315885,0.367118,0.349796,0.33377,0.450012,0.423073,0.347096,0.413902,0.564638,0.587808,0.724696,0.799319,0.993347,1.256902,1.295045,1.174362,0.839673,0.65166,0.72823,0.725246,0.71251,0.626677,1
