@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute target {1,2}

@data
-1.510805,-0.808604,0.287628,1.370928,2.519106,3.137132,3.158494,2.715239,1.807137,0.754551,-0.386318,-1.403913,-1.567672,-0.700877,0.430871,1.548018,2.739764,3.1344,3.045685,3.198965,3.08055,2.004357,0.797252,-0.39646,-1.312993,-1.150113,-1.596512,-2.14322,-2.669562,-2.433303,-1.973638,-1.551306,-1.173469,-1.309858,-1.795528,-2.301875,-2.65142,-2.21504,-1.640996,-1.036591,2
-1.448442,-0.719262,0.3735,1.507336,2.49112,3.098677,3.037069,2.511718,1.456574,0.424394,-0.660019,-1.430096,-1.175256,-0.139528,0.9016,1.996216,2.849682,2.997661,3.06065,3.471701,3.0294,1.94923,0.882038,-0.243337,-1.229956,-1.589056,-1.822768,-2.088116,-2.244002,-2.153872,-1.957548,-1.784525,-1.703966,-1.783367,-1.964141,-2.127295,-2.235536,-2.152825,-1.831022,-1.554629,1
-1.895301,-1.082084,0.11515,1.297903,2.398204,2.971854,2.933741,2.667898,1.577369,0.385883,-0.799964,-1.751181,-1.822352,-0.674873,0.547186,1.759728,2.959487,3.759425,3.014376,3.160915,3.131766,2.08048,0.810792,-0.39554,-1.590557,-1.093933,-1.05506,-1.841555,-2.283259,-2.294542,-2.219267,-1.556064,-1.098346,-1.26796,-1.703612,-2.424562,-2.601108,-1.987758,-1.220407,-0.912873,2
-1.842418,-1.061979,0.158838,1.413095,2.636475,3.245337,3.240903,2.975878,1.980298,0.981169,-0.273815,-1.347667,-1.844154,-1.238334,-0.136865,1.0312,2.174059,3.054675,2.984281,3.217886,3.252211,2.193363,0.928392,-0.364816,-1.4562,-0.895574,-1.334698,-2.056328,-2.587293,-2.451728,-1.897961,-1.305941,-1.072828,-1.247847,-1.636297,-2.244441,-2.634663,-2.148419,-1.501723,-0.88607,2
-1.774373,-0.932794,0.295974,1.454153,2.704624,3.318321,3.240207,2.918612,1.840145,0.755907,-0.4164,-1.465411,-1.848113,-0.940202,0.115063,1.222016,2.326048,3.147679,3.119857,3.362142,3.0554,1.90974,0.771795,-0.446562,-1.461446,-1.139951,-1.536126,-2.120832,-2.575062,-2.273142,-1.687028,-1.197199,-1.114739,-1.310641,-1.705859,-2.251131,-2.563125,-2.146514,-1.54976,-1.101274,2
-1.77827,-0.950807,0.278271,1.464568,2.703055,3.170107,3.035545,2.579498,1.480362,0.378541,-0.794942,-1.724214,-1.624063,-0.55197,0.603863,1.765128,2.861612,3.145037,2.911855,3.540662,3.186215,2.002348,0.764974,-0.433661,-1.535302,-1.147304,-1.316398,-1.951837,-2.448158,-2.391564,-1.894652,-1.383255,-1.212114,-1.398862,-1.694773,-2.06538,-2.334405,-2.219186,-1.689399,-1.331125,1
-1.232705,-0.648546,0.389171,1.417235,2.363253,3.019471,3.065298,2.72725,1.748692,0.724089,-0.305175,-1.057983,-1.104526,-0.337973,0.774746,1.896347,2.84537,2.991239,2.929424,3.245656,2.977368,1.981055,0.91192,-0.115144,-1.021816,-1.79175,-2.032141,-2.147532,-2.226701,-2.053712,-1.996844,-1.911383,-1.890733,-1.937977,-2.235763,-2.360099,-2.09913,-1.790942,-1.901883,-1.807123,1
-1.667573,-0.97953,0.20491,1.269041,2.597112,2.915152,2.894685,2.859475,1.783118,0.62861,-0.631253,-1.495924,-1.691456,-0.736394,0.516538,1.84533,2.949042,3.00685,2.843466,3.138839,3.21976,2.11877,0.881339,-0.414581,-1.377227,-0.940542,-1.44473,-2.202205,-2.701019,-2.573924,-1.892621,-1.430607,-0.962287,-1.09085,-1.667149,-2.438019,-2.819547,-2.235832,-1.478399,-0.800366,2
-1.596334,-0.903728,0.186232,1.404308,2.606549,3.112734,3.060083,2.833328,1.65238,0.461317,-0.694545,-1.495465,-1.540197,-0.600645,0.519838,1.750689,2.916364,3.173347,3.022633,3.293149,3.012148,1.887845,0.743756,-0.439854,-1.328714,-1.227135,-1.63618,-2.29781,-2.652629,-2.234737,-1.621486,-1.335241,-1.10752,-1.30663,-1.890753,-2.456313,-2.636305,-2.164407,-1.4542,-1.015872,2
-1.809524,-0.990361,0.322505,1.530454,2.853359,3.032427,2.945282,2.398446,1.277101,0.199996,-1.039674,-1.821704,-1.490728,-0.380851,0.79944,2.037054,3.147802,3.038357,2.968062,3.450035,3.014684,1.910555,0.742916,-0.484961,-1.453796,-1.10342,-1.547321,-2.325395,-2.440836,-2.273427,-1.809716,-1.256611,-0.985173,-1.330846,-1.908991,-2.458155,-2.568485,-2.037917,-1.34741,-0.803171,2
-1.669981,-0.97686,0.179043,1.368944,2.564854,3.245605,3.15682,3.143848,2.09182,1.031961,-0.214424,-1.209482,-1.700502,-1.11284,0.073029,1.223066,2.558216,3.00381,2.926509,3.169737,2.959877,1.981217,0.807297,-0.343396,-1.364813,-1.134481,-1.533867,-2.237323,-2.709232,-2.325254,-1.813594,-1.333651,-1.104637,-1.31912,-1.818376,-2.428995,-2.640042,-2.178712,-1.440644,-0.875433,2
-1.795841,-0.944679,0.312845,1.546491,2.68617,2.921855,2.856325,2.428313,1.237119,0.045567,-1.146445,-1.847305,-1.355651,-0.193326,0.962405,2.163855,3.153824,3.150652,2.796239,3.258746,3.18593,2.014927,0.863737,-0.364595,-1.366527,-1.118912,-1.579282,-2.021207,-2.58497,-2.573567,-1.992625,-1.427729,-1.06862,-1.296286,-1.818573,-2.467611,-2.641427,-2.003887,-1.237398,-0.738537,2
-1.338829,-0.686941,0.394548,1.451252,2.514512,3.091199,3.069451,2.509372,1.459449,0.42634,-0.63282,-1.41711,-1.249322,-0.314991,0.756007,1.841271,2.890162,3.300859,3.002824,3.353985,3.095424,1.957022,0.866466,-0.242682,-1.170663,-1.693401,-1.801844,-2.080243,-2.228731,-2.149929,-1.985723,-1.721045,-1.642959,-1.696834,-1.78886,-1.897102,-2.165963,-2.247641,-2.029076,-1.797431,1
-1.631189,-0.850361,0.342874,1.487126,2.622569,3.064967,3.02594,2.575177,1.560102,0.464061,-0.725102,-1.54718,-1.464586,-0.479989,0.680744,1.840681,2.894746,3.226775,3.04235,3.379737,3.037335,1.853847,0.712596,-0.516872,-1.456178,-1.374534,-1.842366,-2.430628,-2.54011,-2.184795,-1.638703,-1.226993,-1.21254,-1.666179,-2.189437,-2.625721,-2.326368,-1.764703,-1.142981,-0.974112,2
-1.203427,-0.645265,0.41625,1.495115,2.522492,3.143367,3.013715,2.271193,1.401832,0.360048,-0.709986,-1.361334,-1.173001,-0.275567,0.790564,1.906543,2.863866,3.05519,3.223837,3.327434,3.133588,2.035281,0.882304,-0.273097,-1.185881,-1.276571,-1.559391,-1.952372,-2.205084,-2.388054,-2.174127,-1.978285,-1.695057,-1.731426,-2.042005,-2.272356,-2.368983,-2.183204,-1.773614,-1.414534,2
-1.355319,-0.708206,0.306512,1.23544,2.155993,2.878692,2.97764,2.438163,1.540465,0.633196,-0.191518,-0.98472,-1.094294,-0.275133,0.916239,2.119317,3.114883,3.045963,2.926962,2.981698,3.084026,2.184142,1.016198,-0.098537,-1.044393,-1.189005,-1.600854,-2.185418,-2.549871,-2.533282,-2.230552,-1.861149,-1.62363,-1.905437,-2.358937,-2.700638,-2.557073,-1.982986,-1.480962,-1.043614,2
-1.254144,-0.533104,0.555208,1.580983,2.541872,3.089863,3.086828,2.54989,1.660147,0.745348,-0.320734,-1.132969,-1.023699,-0.212816,0.721947,1.835046,2.873177,2.87065,3.028635,3.147911,2.75713,2.04833,0.906951,-0.108615,-1.056048,-1.754818,-2.072736,-2.119274,-2.261068,-2.31261,-2.104855,-1.848291,-1.62948,-1.781995,-2.014826,-2.29856,-2.358625,-2.177136,-1.936171,-1.68734,1
-1.465954,-0.786833,0.323989,1.284141,2.298422,3.093873,3.056472,2.428942,1.526542,0.462134,-0.706653,-1.43662,-1.202356,-0.320197,0.74227,1.836822,2.961683,3.259655,3.110356,3.356092,3.205795,2.051443,0.887282,-0.284278,-1.177818,-1.556751,-1.658545,-2.05283,-2.354412,-2.147656,-2.034155,-1.858809,-1.503841,-1.543821,-1.861348,-2.269843,-2.423438,-2.151962,-1.666527,-1.421265,2
-1.384135,-0.781214,0.428657,1.511931,2.446389,3.076749,3.20342,2.55276,1.592976,0.628686,-0.558537,-1.456536,-1.353712,-0.618122,0.488941,1.656587,2.709231,3.16339,3.059762,3.25896,3.06445,2.071442,0.946392,-0.146939,-1.135562,-1.375183,-1.755171,-2.307414,-2.576504,-2.233546,-1.810748,-1.535508,-1.228786,-1.46214,-1.979148,-2.386092,-2.599966,-2.227631,-1.655567,-1.292559,2
-1.469914,-0.85544,0.344791,1.389152,2.372839,3.085428,3.064399,2.36697,1.504974,0.403295,-0.708678,-1.459807,-1.350572,-0.362706,0.783485,1.971969,3.009257,3.233741,3.133168,3.387308,3.02877,1.924827,0.790778,-0.323922,-1.233124,-1.289372,-1.589903,-2.158674,-2.528235,-2.278076,-1.790325,-1.57709,-1.361066,-1.478619,-1.899463,-2.400246,-2.596224,-2.224636,-1.666333,-1.192725,2
-1.476983,-0.843296,0.322882,1.325384,2.399112,2.98938,2.911035,2.251211,1.084962,-0.087581,-1.18847,-1.622396,-1.180409,-0.047117,1.189628,2.450493,3.321863,3.079412,2.89211,3.361113,3.211757,1.996837,0.83906,-0.35728,-1.261938,-1.279869,-1.516397,-2.053334,-2.324356,-2.408348,-2.008537,-1.563178,-1.334877,-1.662398,-2.156213,-2.610356,-2.392999,-1.902315,-1.335839,-1.011751,2
-1.546008,-0.847305,0.360333,1.51559,2.624677,3.125537,3.00608,2.332476,1.030933,-0.146044,-1.228675,-1.525772,-0.913638,0.088346,1.19491,2.187971,3.155217,3.030884,2.871621,3.239145,3.101393,2.006729,0.814486,-0.34749,-1.288549,-1.219385,-1.600964,-2.307038,-2.50881,-2.337651,-1.86878,-1.51305,-1.285291,-1.432228,-1.89803,-2.456711,-2.568575,-2.197991,-1.576483,-1.071857,2
-1.477871,-0.953699,0.19435,1.322591,2.465774,3.1849,3.209967,2.669479,1.652776,0.534317,-0.549138,-1.237014,-1.448005,-0.690111,0.395955,1.421875,2.543744,3.295319,3.111448,3.316715,3.198859,2.094719,0.959115,-0.206529,-1.189487,-1.37385,-1.764415,-2.341336,-2.555627,-2.09375,-1.799902,-1.491803,-1.285402,-1.585459,-2.017063,-2.519858,-2.477826,-2.012733,-1.39695,-1.104074,2
-1.43086,-0.766783,0.364971,1.436255,2.491149,3.051775,2.957616,2.415222,1.367397,0.319679,-0.827856,-1.476267,-1.2801,-0.289934,0.830774,2.020822,3.066247,3.117603,2.914062,3.348893,3.129527,2.031339,0.851758,-0.26407,-1.177232,-1.193841,-1.62436,-2.07277,-2.57468,-2.50552,-1.971703,-1.603177,-1.223251,-1.343967,-1.812002,-2.316382,-2.634499,-2.361029,-1.776284,-1.188523,2
-1.599424,-0.893559,0.249156,1.380356,2.636622,3.162219,3.087348,2.552697,1.381943,0.323129,-0.921534,-1.677445,-1.402666,-0.296701,0.833124,2.017365,3.0745,3.174658,3.045192,3.390341,2.917466,1.829378,0.729866,-0.430576,-1.397961,-1.209871,-1.566599,-2.176673,-2.402388,-2.209576,-1.872627,-1.541907,-1.267572,-1.381544,-1.808405,-2.319774,-2.529351,-2.166739,-1.61241,-1.100059,2
-1.374902,-0.709245,0.329907,1.381799,2.333673,3.056861,3.054781,2.297962,1.311521,0.383132,-0.662995,-1.394284,-1.235863,-0.252916,0.886828,2.091728,3.118462,3.149376,3.03277,3.386681,3.039875,1.97558,0.848557,-0.286159,-1.175456,-1.324667,-1.625069,-2.1888,-2.501121,-2.266405,-1.866328,-1.583222,-1.326395,-1.366718,-1.821432,-2.323181,-2.654165,-2.437531,-1.918131,-1.384505,2
-1.597877,-0.867132,0.225041,1.246376,2.279039,3.066199,3.085552,2.888999,1.671974,0.579152,-0.58598,-1.414467,-1.361799,-0.420854,0.653157,1.817884,2.95901,3.261186,2.962716,3.237435,3.037632,1.891488,0.778122,-0.399415,-1.283913,-1.236919,-1.627292,-2.194782,-2.582006,-2.424902,-1.837095,-1.412397,-1.234213,-1.517221,-2.055028,-2.609316,-2.618623,-1.989814,-1.37125,-0.998667,2
-1.50594,-0.781877,0.416239,1.446377,2.554096,2.954669,2.882692,2.380873,1.317392,0.23662,-0.929487,-1.54694,-1.180675,-0.122843,0.989281,2.210114,3.00598,2.982685,2.95519,3.372075,3.104008,1.991219,0.846619,-0.39316,-1.240684,-1.101259,-1.505296,-2.20566,-2.632093,-2.569325,-2.0424,-1.480018,-1.118879,-1.287715,-1.790979,-2.381992,-2.798449,-2.359881,-1.644132,-1.026445,2
-1.559521,-0.889005,0.303407,1.397276,2.629227,3.085115,3.086062,2.650486,1.508775,0.414436,-0.820756,-1.588391,-1.53908,-0.559549,0.648579,1.782605,2.908595,3.222635,2.957636,3.280307,3.073748,2.020783,0.838661,-0.286472,-1.300632,-1.176139,-1.606949,-2.161672,-2.605578,-2.384672,-1.831534,-1.476683,-1.199131,-1.404435,-1.880243,-2.373861,-2.541499,-2.097493,-1.506846,-1.018191,2
-1.578709,-0.971639,0.220522,1.41109,2.626791,3.107728,3.10433,2.719323,1.612407,0.629059,-0.597544,-1.454527,-1.48907,-0.497324,0.608811,1.741609,2.87758,3.218308,2.952855,3.127157,2.984054,1.951758,0.790453,-0.343186,-1.326244,-1.13012,-1.596605,-2.260574,-2.697455,-2.360813,-1.813108,-1.344898,-1.176574,-1.476923,-1.948157,-2.545975,-2.669115,-2.149656,-1.392831,-0.862788,2
-1.711743,-0.951038,0.315144,1.60845,2.882367,3.190326,3.106239,2.828283,1.738612,0.563249,-0.620999,-1.576349,-1.602003,-0.721393,0.359481,1.583506,2.80302,3.155055,2.874289,3.249872,2.965197,1.860716,0.727884,-0.467776,-1.396235,-1.219339,-1.636136,-2.26571,-2.517273,-2.170606,-1.760646,-1.336927,-1.172556,-1.497213,-1.984787,-2.487186,-2.493686,-2.005485,-1.285802,-0.930802,2
-1.666827,-0.895786,0.314044,1.416746,2.588895,3.191311,3.181109,2.756314,1.538727,0.410201,-0.721261,-1.586164,-1.490364,-0.491261,0.632607,1.753532,2.887046,3.222237,3.056957,3.331899,2.910557,1.79746,0.698887,-0.449949,-1.340842,-1.13452,-1.482383,-2.091898,-2.532339,-2.405569,-1.881866,-1.476284,-1.173205,-1.222208,-1.71912,-2.272085,-2.629619,-2.258499,-1.660581,-1.105897,2
-1.80302,-0.971758,0.282805,1.47183,2.724913,3.003237,2.89672,2.422362,1.245061,0.092768,-1.148236,-1.806715,-1.415013,-0.299807,0.881428,2.037534,3.078905,3.209766,2.850699,3.155055,3.200036,2.111865,0.883767,-0.359106,-1.449212,-1.16686,-1.784913,-2.467742,-2.627764,-2.10177,-1.547392,-1.07978,-1.113639,-1.598585,-2.199067,-2.789784,-2.387305,-1.621652,-1.071872,-0.73776,2
-1.667331,-0.864884,0.368686,1.433221,2.68661,3.023714,2.99277,2.70084,1.479062,0.368257,-0.790751,-1.628597,-1.412421,-0.313444,0.862127,2.038453,2.993518,2.986654,2.891707,3.145746,3.056842,2.024183,0.871238,-0.298167,-1.363132,-1.206983,-1.70165,-2.101789,-2.637481,-2.467236,-1.918307,-1.563652,-1.305536,-1.176179,-1.583219,-2.152162,-2.624279,-2.324443,-1.741106,-1.080879,2
-1.599356,-0.968338,0.256003,1.434218,2.734058,3.116939,3.102199,2.858367,1.739727,0.634754,-0.581088,-1.577211,-1.606725,-0.682252,0.446548,1.675538,2.77243,3.015504,2.812447,3.256796,3.109005,1.958527,0.757666,-0.440882,-1.29895,-1.109741,-1.658301,-2.321902,-2.569665,-2.419538,-1.883981,-1.352991,-1.137207,-1.46827,-2.050736,-2.603441,-2.565121,-1.926051,-1.141569,-0.717407,2
-1.776961,-1.039686,0.090073,1.290839,2.527751,3.231597,3.136353,2.635203,1.477796,0.335667,-0.814207,-1.67867,-1.513655,-0.458735,0.695186,1.848444,2.992624,3.396822,3.026086,3.330222,2.954852,1.855949,0.7374,-0.43754,-1.453785,-1.169352,-1.579802,-2.201114,-2.543294,-2.205526,-1.784339,-1.283478,-1.139169,-1.486313,-1.93016,-2.459532,-2.429613,-1.927322,-1.366109,-0.8845,2
-1.940557,-1.060661,0.350517,1.498269,2.83467,3.060427,2.874144,3.166497,2.215157,1.218553,-0.138248,-1.373245,-2.0324,-1.343819,-0.159119,1.092316,2.354446,3.04008,2.709261,2.946503,3.205418,2.229051,0.874258,-0.400744,-1.552381,-0.943069,-1.493229,-2.287615,-2.599436,-2.399382,-1.746401,-1.032479,-0.937078,-1.159134,-1.542747,-2.206873,-2.743109,-2.292661,-1.451434,-0.833744,2
-1.398661,-0.795568,0.274219,1.440291,2.341214,2.928128,2.87566,2.180849,1.320432,0.525806,-0.593231,-1.245105,-1.088651,-0.127858,1.043759,2.244434,3.236636,3.028883,2.823648,3.335109,3.180785,2.135477,0.980575,-0.173485,-1.099012,-1.673098,-2.020277,-2.223418,-2.325918,-2.208204,-1.975788,-1.861564,-1.43004,-1.613159,-2.041069,-2.414403,-2.454297,-2.160149,-1.584901,-1.388049,2
