@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute target {1,2}

@data
0.070391,0.110096,0.151123,0.192541,0.234078,0.275616,0.317154,0.358781,0.400319,0.441857,0.483484,0.511927,0.539018,0.534513,0.520697,0.496489,0.468347,0.438763,0.408488,0.378304,0.346017,0.315832,0.285557,0.255283,0.225188,0.194824,0.164639,0.134364,0.103999,0.073815,0.04372,0.013446,-0.016919,-0.045061,-0.00881,0.030415,0.070691,0.111628,0.152685,0.194103,0.23552,0.276938,0.318355,0.341722,0.351243,0.354817,0.355958,0.356138,0.356138,0.356228,0.356409,0.356499,0.356679,0.356859,0.356949,0.35722,0.35749,0.35758,0.35758,0.35749,0.35749,0.35767,0.35794,0.358121,0.358211,0.358301,0.358391,0.358391,0.358301,0.358211,0.358121,0.35803,0.358121,0.358211,0.358211,0.358211,0.35803,0.330639,0.300935,0.270841,0.240836,0.210832,0.180918,0.150913,0.120819,0.090814,0.06072,0.030625,0.000621,-0.029383,-0.059298,-0.089302,-0.119306,-0.149401,-0.179495,-0.20959,-0.239774,-0.269959,-0.300053,-0.330238,-0.360332,-0.390427,-0.420611,-0.450796,-0.480891,-0.511075,2
0.024126,0.056374,0.093934,0.134151,0.174892,0.216808,0.259403,0.302122,0.34484,0.387559,0.430278,0.449645,0.476827,0.476641,0.462494,0.439359,0.413258,0.385582,0.357505,0.328161,0.297519,0.266569,0.235526,0.202908,0.171464,0.140236,0.109007,0.077872,0.046644,0.015416,-0.015813,-0.047133,-0.078362,-0.10959,-0.140818,-0.172046,-0.202873,-0.167784,-0.127752,-0.086331,-0.044323,-0.002006,0.040497,0.083185,0.125965,0.168653,0.193178,0.211773,0.22036,0.225117,0.227588,0.229565,0.230553,0.230862,0.231048,0.231233,0.231418,0.231511,0.231511,0.231604,0.231696,0.231696,0.231696,0.231696,0.231789,0.231882,0.231882,0.231882,0.231882,0.231882,0.231882,0.231882,0.231789,0.231696,0.231604,0.231511,0.231418,0.231418,0.231418,0.231326,0.231233,0.231233,0.23114,0.231048,0.230955,0.230955,0.230862,0.230862,0.23077,0.202785,0.172143,0.141317,0.11049,0.079663,0.048837,0.01801,-0.012816,-0.043643,-0.074377,-0.105204,-0.13603,-0.166857,-0.197684,-0.22851,-0.259244,-0.289978,2
-0.659759,-0.659759,-0.659759,-0.659759,-0.659759,-0.659759,-0.659759,-0.659759,-0.659681,-0.616064,-0.572525,-0.5293,-0.485918,-0.442379,-0.398997,-0.355537,-0.312077,-0.268616,-0.225078,-0.181539,-0.138,-0.094462,-0.095245,-0.099395,-0.103389,-0.107461,-0.111533,-0.115605,-0.119677,-0.123749,-0.127899,-0.131971,-0.136043,-0.139958,-0.143873,-0.147945,-0.104485,-0.060868,-0.017251,0.026366,0.069983,0.1136,0.157217,0.200833,0.24445,0.288067,0.331684,0.375301,0.418918,0.462613,0.506152,0.549691,0.593229,0.636768,0.680306,0.723767,0.723688,0.723688,0.724002,0.724158,0.724158,0.724315,0.724393,0.724471,0.72455,0.72455,0.72455,0.72455,0.72455,0.72455,0.72455,0.72455,0.72455,0.72455,0.724393,0.724315,0.724237,0.724158,0.72408,0.724002,0.723845,0.723688,0.723688,0.723688,0.72361,0.723532,0.723453,0.723375,0.723297,0.723219,0.72314,0.723062,0.681403,0.637864,0.594247,0.55063,0.506935,0.463396,0.419858,0.376319,0.332781,0.289242,0.245703,0.202165,0.158626,0.115087,2
0.024387,0.06497,0.106839,0.149076,0.191313,0.233856,0.276308,0.318667,0.360935,0.403294,0.445653,0.468993,0.49616,0.492056,0.477936,0.452667,0.425592,0.395698,0.364151,0.330827,0.299065,0.268191,0.237501,0.20675,0.176091,0.14485,0.114282,0.083225,0.052259,0.021018,-0.009856,-0.041097,-0.06952,-0.03491,0.005091,0.046164,0.087727,0.129688,0.171833,0.213978,0.256215,0.298452,0.322373,0.341394,0.346294,0.351011,0.354135,0.356003,0.356493,0.356493,0.356402,0.356402,0.356402,0.356585,0.356677,0.356861,0.357045,0.35732,0.357504,0.35778,0.358056,0.358454,0.358546,0.358362,0.358178,0.357964,0.357964,0.358086,0.358178,0.358086,0.358086,0.358086,0.358454,0.358546,0.358729,0.358913,0.359005,0.359189,0.359281,0.331623,0.301423,0.270948,0.24038,0.209782,0.179092,0.148402,0.117804,0.087206,0.056608,0.02601,-0.00468,-0.035369,-0.066059,-0.096749,-0.127347,-0.158037,-0.188543,-0.219049,-0.249647,-0.280337,-0.311119,-0.341809,-0.372499,-0.403189,-0.433971,-0.464752,2
0.035576,0.076398,0.118197,0.160179,0.202374,0.244661,0.28704,0.329418,0.371797,0.414175,0.456554,0.479314,0.506956,0.502563,0.489077,0.467019,0.440872,0.411002,0.380248,0.349585,0.31755,0.286307,0.25537,0.224616,0.193862,0.163199,0.132445,0.101599,0.070754,0.04,0.009245,-0.021692,-0.052538,-0.0832,-0.053819,-0.014949,0.025751,0.067154,0.108739,0.150629,0.192702,0.234867,0.277032,0.301349,0.320296,0.330059,0.336222,0.337381,0.337869,0.337961,0.338053,0.338144,0.338053,0.338053,0.338053,0.338053,0.338053,0.338053,0.338053,0.338053,0.338053,0.338053,0.338053,0.338144,0.338236,0.338327,0.338144,0.338144,0.338053,0.338053,0.337961,0.337778,0.337686,0.337595,0.337595,0.337595,0.337595,0.337595,0.337595,0.336802,0.308183,0.278009,0.247651,0.217202,0.186753,0.156395,0.125946,0.095497,0.065048,0.034599,0.004242,-0.026116,-0.056565,-0.086922,-0.117371,-0.147821,-0.178178,-0.208536,-0.238985,-0.269342,-0.299791,-0.33024,-0.360689,-0.391138,-0.421588,-0.452037,2
-0.74705,-0.74705,-0.74705,-0.74705,-0.74705,-0.74705,-0.74705,-0.712472,-0.670898,-0.628419,-0.585134,-0.541446,-0.497456,-0.453064,-0.40832,-0.363374,-0.318227,-0.273281,-0.228335,-0.18354,-0.138745,-0.137839,-0.142117,-0.139903,-0.131145,-0.118612,-0.102607,-0.084739,-0.065412,-0.044877,-0.023486,-0.00124,0.021359,0.044411,0.085431,0.129118,0.172856,0.216645,0.260282,0.303969,0.347607,0.391244,0.434881,0.478519,0.522105,0.565793,0.60943,0.653168,0.696957,0.740845,0.784684,0.828674,0.872512,0.916351,0.925612,0.927977,0.929538,0.930695,0.932155,0.934218,0.935779,0.936081,0.935829,0.935074,0.934369,0.933665,0.93296,0.932205,0.93145,0.930746,0.930192,0.92984,0.929538,0.929236,0.928984,0.928783,0.928682,0.928581,0.928481,0.928581,0.928732,0.928783,0.885196,0.841458,0.79767,0.754032,0.710345,0.666707,0.62307,0.579433,0.535796,0.492209,0.448521,0.404884,0.361146,0.317358,0.273469,0.22963,0.185641,0.141802,0.097963,0.054125,0.010185,-0.033854,-0.078297,-0.123444,2
-0.609395,-0.609395,-0.609395,-0.609472,-0.609472,-0.609395,-0.609318,-0.609241,-0.571577,-0.528456,-0.48595,-0.443367,-0.40063,-0.357893,-0.315233,-0.272573,-0.229836,-0.187176,-0.144516,-0.10178,-0.058966,-0.016152,0.026585,0.022357,0.018437,0.014517,0.01052,0.0066,0.002526,-0.001625,-0.005622,-0.009619,-0.013616,-0.017613,-0.02161,-0.025607,0.016977,0.059713,0.10245,0.145187,0.187924,0.230737,0.273474,0.316211,0.358948,0.401762,0.444422,0.487082,0.529742,0.572401,0.615138,0.657798,0.700458,0.743118,0.785778,0.790851,0.790467,0.790697,0.790928,0.790928,0.790928,0.791005,0.791005,0.791005,0.790928,0.790928,0.790851,0.790774,0.790697,0.790621,0.790544,0.790467,0.79039,0.790313,0.790159,0.790159,0.790159,0.790159,0.790083,0.790006,0.789929,0.789852,0.789775,0.789698,0.789621,0.789545,0.748652,0.705916,0.663179,0.620442,0.577705,0.534968,0.492232,0.449572,0.406912,0.364252,0.321592,0.278932,0.236272,0.193612,0.150952,0.108292,0.065632,0.022972,-0.019688,-0.062425,2
0.476096,0.476989,0.477881,0.476096,0.476989,0.478774,0.60016,0.640325,0.609086,0.573384,0.537682,0.503765,0.470741,0.437717,0.402908,0.369884,0.335967,0.301158,0.266348,0.232432,0.197622,0.140499,0.141392,0.14407,0.145855,0.14764,0.149425,0.15121,0.15478,0.157458,0.161028,0.164598,0.167276,0.169061,0.134252,0.099442,0.064633,0.029824,-0.004985,-0.038902,-0.073711,-0.108521,-0.142437,-0.176354,-0.211163,-0.245972,-0.279889,-0.314698,-0.3504,-0.386102,-0.419126,-0.454828,-0.492315,-0.64851,-0.723484,-0.727054,-0.726162,-0.725269,-0.727054,-0.729732,-0.731517,-0.731517,-0.733302,-0.733302,-0.732409,-0.731517,-0.731517,-0.731517,-0.732409,-0.731517,-0.731517,-0.731517,-0.731517,-0.730624,-0.731517,-0.732409,-0.733302,-0.734195,-0.734195,-0.735087,-0.735087,-0.735087,-0.735087,-0.735087,-0.70117,-0.667254,-0.634229,-0.600313,-0.566396,-0.533372,-0.500348,-0.466431,-0.432514,-0.39949,-0.365573,-0.330764,-0.295955,-0.261146,-0.226336,-0.190635,-0.155825,-0.121016,-0.086207,-0.051398,-0.016588,0.019113,2
-0.321644,-0.321644,-0.321644,-0.321644,-0.321644,-0.321644,-0.289895,-0.25315,-0.216406,-0.17942,-0.142255,-0.104908,-0.067411,-0.029764,0.008064,0.045982,0.083991,0.12212,0.160279,0.198558,0.236898,0.275297,0.252125,0.229013,0.205991,0.18303,0.160128,0.137287,0.114476,0.091755,0.069064,0.046434,0.023863,0.001323,-0.020555,0.010171,0.049323,0.088505,0.127747,0.16705,0.206292,0.245595,0.284927,0.32429,0.363683,0.403076,0.442529,0.482042,0.521585,0.561159,0.600732,0.640336,0.679909,0.687733,0.690562,0.693361,0.695949,0.698266,0.700313,0.701697,0.702058,0.701185,0.69935,0.696581,0.692699,0.688727,0.684513,0.68018,0.675816,0.671453,0.667029,0.662515,0.657971,0.653396,0.648762,0.644097,0.639343,0.634588,0.629773,0.624867,0.619932,0.614936,0.575905,0.536753,0.49757,0.458328,0.419026,0.379783,0.340481,0.301148,0.261785,0.222392,0.183,0.143547,0.104033,0.06449,0.024917,-0.014657,-0.05426,-0.093834,-0.133407,-0.17298,-0.212524,-0.252097,-0.29158,-0.330973,2
-0.701769,-0.701815,-0.701815,-0.701769,-0.701815,-0.670634,-0.629076,-0.586603,-0.543399,-0.499829,-0.455893,-0.411454,-0.366833,-0.322257,-0.277544,-0.232876,-0.188346,-0.143907,-0.099469,-0.055167,-0.010865,-0.008168,-0.009722,-0.005013,0.004633,0.01876,0.035402,0.054375,0.074583,0.096071,0.118428,0.141378,0.165015,0.189155,0.23021,0.273872,0.317625,0.361286,0.404993,0.448746,0.492408,0.536069,0.579685,0.623347,0.666871,0.710533,0.75424,0.797947,0.841654,0.885407,0.929115,0.972913,0.985532,0.987818,0.989326,0.990515,0.991612,0.992847,0.993807,0.994447,0.994813,0.994767,0.994584,0.99431,0.993944,0.993578,0.993304,0.992984,0.992801,0.992572,0.992252,0.991978,0.991749,0.991475,0.991201,0.991064,0.953528,0.909638,0.86584,0.822087,0.778334,0.734581,0.690874,0.647121,0.603413,0.559615,0.515725,0.47188,0.42799,0.3841,0.340164,0.296274,0.252201,0.208082,0.163918,0.119708,0.075406,0.031059,-0.01338,-0.05791,-0.102532,-0.147336,-0.192598,-0.23818,-0.28431,-0.330669,2
-0.115729,-0.076336,-0.033635,0.007796,0.049876,0.091602,0.133608,0.175522,0.217388,0.259431,0.301145,0.343423,0.384854,0.427924,0.466449,0.461994,0.458389,0.454354,0.450345,0.446677,0.442295,0.439128,0.433913,0.432045,0.424111,0.434166,0.480864,0.520547,0.563921,0.60508,0.647577,0.689373,0.731323,0.77365,0.815099,0.858098,0.898424,0.943655,0.974992,0.970911,0.972777,0.971735,0.972477,0.971951,0.972098,0.971906,0.972028,0.972027,0.972068,0.972154,0.97221,0.972437,0.97249,0.972701,0.97257,0.97311,0.971555,0.930648,0.888644,0.846727,0.804701,0.762751,0.720802,0.678813,0.636882,0.594985,0.553024,0.511034,0.46907,0.427096,0.385116,0.343144,0.301176,0.259194,0.217218,0.175252,0.133273,0.091294,0.049324,0.007355,-0.034636,-0.076663,-0.118621,-0.160613,-0.202649,-0.24471,-0.28666,-0.328552,-0.370451,-0.412345,-0.454254,-0.496145,-0.538042,-0.579946,-0.621865,-0.663755,-0.70575,-0.747667,-0.789692,-0.831649,-0.873704,-0.915589,-0.957866,-0.998477,-0.999052,-0.999771,1
-0.535493,-0.535493,-0.535493,-0.492414,-0.450412,-0.408333,-0.366255,-0.324099,-0.28202,-0.239941,-0.197786,-0.15563,-0.113398,-0.071165,-0.029009,0.013146,0.055225,0.097304,0.139459,0.135305,0.131305,0.127382,0.123382,0.119305,0.115228,0.111074,0.106997,0.102996,0.098996,0.094842,0.090765,0.086765,0.12692,0.168999,0.211078,0.253157,0.295389,0.337545,0.379777,0.421933,0.464166,0.506398,0.548631,0.590787,0.632942,0.675098,0.717254,0.759332,0.801488,0.843644,0.842721,0.842951,0.843028,0.843105,0.843028,0.843028,0.843105,0.843105,0.843105,0.843028,0.842951,0.842951,0.842951,0.843028,0.843105,0.843105,0.843182,0.843182,0.843182,0.843182,0.843259,0.843336,0.843413,0.843413,0.843413,0.843413,0.801565,0.759486,0.71733,0.675252,0.633096,0.59094,0.548785,0.506552,0.464397,0.422164,0.380008,0.337776,0.295543,0.253311,0.211155,0.168999,0.126844,0.084688,0.042532,0.000377,-0.041779,-0.083935,-0.126167,-0.168323,-0.210479,-0.252557,-0.294636,-0.336792,-0.378947,-0.421103,2
0.909303,0.909303,0.908515,0.90812,0.919163,0.89195,0.851722,0.809523,0.767323,0.724334,0.681346,0.637568,0.594185,0.550802,0.507025,0.463642,0.420259,0.376876,0.333493,0.289716,0.245939,0.22543,0.197034,0.1643,0.129594,0.094098,0.058209,0.021531,-0.015542,-0.053009,-0.090476,-0.127943,-0.165805,-0.203666,-0.248232,-0.293587,-0.338942,-0.383903,-0.428863,-0.473824,-0.519179,-0.564928,-0.610677,-0.656426,-0.702176,-0.747925,-0.79328,-0.838635,-0.88399,-0.92895,-0.974305,-1.031097,-1.049239,-1.054366,-1.057916,-1.061071,-1.063832,-1.065804,-1.066592,-1.066592,-1.066198,-1.065015,-1.062649,-1.059888,-1.056733,-1.053578,-1.050028,-1.046479,-1.042929,-1.03938,-1.035436,-1.031492,-1.027548,-1.023604,-1.019266,-1.014927,-1.010589,-1.006251,-1.001912,-0.997574,-0.952614,-0.907653,-0.862693,-0.817338,-0.772377,-0.727022,-0.681667,-0.636313,-0.590563,-0.544814,-0.499065,-0.453315,-0.407566,-0.361817,-0.316068,-0.270318,-0.224569,-0.17882,-0.13307,-0.087321,-0.041572,0.004177,0.049927,0.095676,0.141031,0.185597,2
-0.749894,-0.749894,-0.749973,-0.749973,-0.749894,-0.749816,-0.749738,-0.705719,-0.662326,-0.618933,-0.575462,-0.531913,-0.488364,-0.444815,-0.401265,-0.357716,-0.314088,-0.270461,-0.226833,-0.183127,-0.1395,-0.095872,-0.052244,-0.056709,-0.060625,-0.064698,-0.068771,-0.072766,-0.076839,-0.080833,-0.084828,-0.088823,-0.092817,-0.09689,-0.100963,-0.05945,-0.015901,0.027726,0.071354,0.114982,0.158609,0.202237,0.245864,0.289492,0.33312,0.376747,0.420375,0.464002,0.50763,0.551336,0.594963,0.638513,0.682062,0.725611,0.72522,0.725455,0.72569,0.725846,0.725925,0.726081,0.72616,0.726238,0.726316,0.726316,0.726316,0.726238,0.72616,0.72616,0.72616,0.72616,0.72616,0.726081,0.72616,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726238,0.726316,0.726316,0.726316,0.726316,0.726316,0.726316,0.726316,0.726316,0.726316,0.726316,0.682924,0.639374,0.595747,0.552197,0.50857,0.464942,0.421315,0.377687,0.334059,0.290432,0.246804,0.203177,0.159549,0.115921,2
-0.340034,-0.340034,-0.340034,-0.340034,-0.340034,-0.340034,-0.340034,-0.323159,-0.291011,-0.253504,-0.216214,-0.178892,-0.141478,-0.103911,-0.066189,-0.028313,0.009717,0.047839,0.086053,0.124453,0.162975,0.201405,0.239897,0.259728,0.235308,0.21092,0.186624,0.16239,0.138217,0.114106,0.089995,0.065976,0.041988,0.018062,-0.005772,-0.028929,-0.051254,-0.012947,0.026314,0.065607,0.10493,0.144314,0.18373,0.223176,0.262684,0.302191,0.341761,0.381361,0.420961,0.460623,0.500285,0.539977,0.579701,0.61927,0.642149,0.649786,0.652003,0.654405,0.656776,0.659024,0.661087,0.662935,0.664321,0.664844,0.664074,0.662319,0.659425,0.656037,0.652558,0.648924,0.645229,0.641472,0.637684,0.633804,0.629894,0.625921,0.621918,0.617946,0.613881,0.609786,0.605598,0.601287,0.596976,0.592634,0.588323,0.584012,0.5498,0.510477,0.471093,0.431677,0.392231,0.352723,0.313215,0.273646,0.234046,0.194446,0.154784,0.115122,0.07543,0.035706,-0.003863,-0.043617,-0.083402,-0.123126,-0.162818,-0.202511,2
-0.650702,-0.650702,-0.650702,-0.61931,-0.578212,-0.535315,-0.491803,-0.44777,-0.40331,-0.358756,-0.31387,-0.268748,-0.22372,-0.178551,-0.133523,-0.088448,-0.043657,0.000944,0.045404,0.052269,0.051985,0.054116,0.060792,0.072202,0.085838,0.101889,0.119455,0.138063,0.15776,0.178166,0.199378,0.221063,0.261214,0.304348,0.347529,0.390615,0.433749,0.476883,0.520111,0.563198,0.606142,0.649039,0.692031,0.735164,0.778298,0.821526,0.864802,0.908078,0.951448,0.994819,1.006798,1.009307,1.010254,1.011343,1.012811,1.014326,1.015368,1.015841,1.015936,1.016078,1.015983,1.015936,1.015888,1.016078,1.016362,1.016788,1.017214,1.017593,1.017877,1.018303,1.018587,0.981277,0.937528,0.893874,0.850408,0.807038,0.763668,0.720392,0.677211,0.63403,0.590896,0.547762,0.504676,0.461589,0.418456,0.375275,0.332188,0.289244,0.246347,0.203403,0.160316,0.11723,0.074049,0.03082,-0.012455,-0.055778,-0.099149,-0.142519,-0.186126,-0.22997,-0.274572,-0.320073,-0.366048,-0.411643,-0.457002,-0.502172,2
-0.607987,-0.607987,-0.607987,-0.608063,-0.60814,-0.565131,-0.522736,-0.480265,-0.437716,-0.395168,-0.35262,-0.309994,-0.267369,-0.224667,-0.182042,-0.13934,-0.096638,-0.053936,-0.011158,0.031544,0.074246,0.070022,0.066029,0.062188,0.058195,0.054355,0.050284,0.046214,0.042143,0.038073,0.034079,0.030008,0.026015,0.022021,0.062726,0.105428,0.148053,0.190755,0.233457,0.276159,0.318861,0.361563,0.404188,0.44689,0.489592,0.532294,0.574996,0.617698,0.6604,0.703102,0.745881,0.788659,0.788352,0.788659,0.78889,0.789043,0.78912,0.789197,0.789197,0.789197,0.78912,0.78912,0.789043,0.788967,0.78889,0.788736,0.788659,0.788583,0.788506,0.788429,0.788275,0.788122,0.787891,0.787891,0.787891,0.787891,0.787891,0.787815,0.787661,0.787584,0.787507,0.787431,0.787354,0.744805,0.702104,0.659402,0.6167,0.573998,0.531296,0.488671,0.445969,0.403267,0.360565,0.317863,0.275161,0.232459,0.189757,0.147055,0.104353,0.061651,0.018949,-0.023753,-0.066455,-0.10908,-0.151705,-0.194331,2
0.524208,0.52301,0.632011,0.694298,0.673935,0.645187,0.61644,0.58889,0.56134,0.529,0.499054,0.471505,0.443955,0.416405,0.38646,0.356515,0.325371,0.295426,0.265481,0.138513,0.122941,0.124139,0.125337,0.126535,0.127732,0.12893,0.12893,0.131326,0.132524,0.133722,0.136117,0.138513,0.139711,0.108567,0.078622,0.047479,0.016336,-0.014807,-0.04595,-0.077093,-0.107039,-0.138182,-0.168127,-0.19927,-0.228018,-0.256765,-0.285513,-0.31426,-0.343008,-0.481954,-0.574185,-0.584966,-0.586164,-0.588559,-0.592153,-0.595746,-0.59335,-0.594548,-0.598142,-0.601735,-0.606526,-0.606526,-0.607724,-0.608922,-0.61012,-0.611318,-0.612515,-0.612515,-0.612515,-0.613713,-0.614911,-0.616109,-0.617307,-0.618504,-0.619702,-0.619702,-0.619702,-0.6209,-0.622098,-0.622098,-0.623296,-0.624494,-0.625691,-0.626889,-0.628087,-0.629285,-0.630483,-0.600537,-0.570592,-0.540647,-0.510701,-0.481954,-0.453206,-0.424459,-0.395711,-0.366964,-0.338216,-0.309469,-0.279524,-0.250776,-0.220831,-0.190886,-0.16094,-0.132193,-0.102247,-0.072302,2
-0.875022,-0.875022,-0.875066,-0.875066,-0.875066,-0.875066,-0.875066,-0.875066,-0.856862,-0.82238,-0.77919,-0.734556,-0.689222,-0.64345,-0.597197,-0.550681,-0.50399,-0.457518,-0.411134,-0.364925,-0.318846,-0.272943,-0.227215,-0.186695,-0.180918,-0.179781,-0.172342,-0.16057,-0.144817,-0.126876,-0.107185,-0.085786,-0.063338,-0.039752,-0.015422,0.009389,0.034857,0.079491,0.1243,0.169109,0.213918,0.258684,0.303493,0.348258,0.393067,0.437833,0.482598,0.527407,0.57226,0.617157,0.66201,0.706863,0.751672,0.796481,0.841159,0.867633,0.877872,0.87936,0.879448,0.878923,0.877916,0.876385,0.874765,0.873059,0.871571,0.870215,0.869208,0.868946,0.868946,0.869252,0.869733,0.870083,0.869952,0.869821,0.869471,0.869033,0.868727,0.868377,0.867939,0.867458,0.866801,0.866101,0.865532,0.865051,0.864482,0.864045,0.863694,0.863257,0.862863,0.862425,0.818404,0.773595,0.728829,0.684064,0.639255,0.594402,0.549549,0.504696,0.459843,0.415034,0.370225,0.325547,0.280869,0.236148,0.19147,0.146792,2
0.337722,0.304633,0.268774,0.233537,0.198082,0.16232,0.126106,0.090342,0.053985,0.017002,-0.019932,-0.056828,-0.093889,-0.130697,-0.168105,-0.204824,-0.24285,-0.276081,-0.289887,-0.311154,-0.334132,-0.358798,-0.384027,-0.41027,-0.43691,-0.464113,-0.49176,-0.520042,-0.557687,-0.595903,-0.634058,-0.672189,-0.710564,-0.749238,-0.787401,-0.826109,-0.86448,-0.90339,-0.941388,-0.980378,-1.017697,-1.057764,-1.085065,-1.08931,-1.094178,-1.097615,-1.101615,-1.104748,-1.108154,-1.111149,-1.114023,-1.116839,-1.119224,-1.122105,-1.124917,-1.1273,-1.129212,-1.131468,-1.133266,-1.135435,-1.102595,-1.064338,-1.027465,-0.990147,-0.953035,-0.915626,-0.878012,-0.839707,-0.800956,-0.761639,-0.72178,-0.681005,-0.6397,-0.59784,-0.55546,-0.51254,-0.4691,-0.425081,-0.380613,-0.335319,-0.289267,-0.242758,-0.195682,-0.148078,-0.099934,-0.051273,-0.002059,0.047689,0.097957,0.148765,0.200119,0.251991,0.304398,0.357355,0.410836,0.46484,0.519405,0.574524,0.630146,0.686358,0.743344,0.801142,0.859136,0.918171,0.976928,1.037753,1
0.472134,0.469717,0.561569,0.566403,0.536189,0.503557,0.470925,0.438294,0.400828,0.36457,0.33073,0.298098,0.266675,0.231626,0.198995,0.165154,0.130105,0.095057,0.060008,-0.051182,-0.059642,-0.056016,-0.054808,-0.05239,-0.049973,-0.04393,-0.041513,-0.037887,-0.03547,-0.033053,-0.029427,-0.02701,-0.022176,-0.058433,-0.093482,-0.128531,-0.16358,-0.19742,-0.231261,-0.267518,-0.302567,-0.336407,-0.372665,-0.406505,-0.440345,-0.475394,-0.510443,-0.5467,-0.579332,-0.707442,-0.747325,-0.752159,-0.754576,-0.756994,-0.759411,-0.758202,-0.756994,-0.758202,-0.761828,-0.765454,-0.766662,-0.770288,-0.772705,-0.772705,-0.772705,-0.772705,-0.773914,-0.775122,-0.776331,-0.775122,-0.775122,-0.775122,-0.777539,-0.776331,-0.776331,-0.776331,-0.776331,-0.740073,-0.703816,-0.668767,-0.63251,-0.596252,-0.559995,-0.524946,-0.489897,-0.454848,-0.418591,-0.383542,-0.348493,-0.312235,-0.277187,-0.242138,-0.207089,-0.17204,-0.135783,-0.100734,-0.064476,-0.029427,0.005621,0.04067,0.075719,0.110768,0.147026,0.182074,0.217123,0.253381,2
-0.718698,-0.718698,-0.718698,-0.718698,-0.718698,-0.718619,-0.718541,-0.674228,-0.630703,-0.587257,-0.543732,-0.500128,-0.456445,-0.412763,-0.36908,-0.325398,-0.281715,-0.238033,-0.19435,-0.150668,-0.106985,-0.063303,-0.01962,0.024141,0.019655,0.015562,0.01139,0.007376,0.003362,-0.000652,-0.004745,-0.008837,-0.01293,-0.017023,-0.021116,-0.025209,-0.029301,0.014224,0.057985,0.101746,0.145586,0.189269,0.232951,0.276634,0.320316,0.363999,0.407681,0.451364,0.495046,0.538729,0.582411,0.626094,0.669698,0.713301,0.71275,0.712987,0.713223,0.713459,0.713616,0.713616,0.713616,0.713695,0.713695,0.713695,0.713695,0.713695,0.713616,0.713616,0.713616,0.713616,0.713538,0.713459,0.71338,0.71338,0.713301,0.713223,0.713144,0.713065,0.712987,0.712908,0.712829,0.71275,0.712672,0.712593,0.712514,0.712436,0.712357,0.712199,0.712199,0.712199,0.712199,0.712199,0.668596,0.624913,0.581231,0.537548,0.493866,0.450183,0.406501,0.362818,0.319136,0.275374,0.231613,0.187931,0.144169,0.100408,2
