@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute target {1,2}

@data
-1.152965,-1.152309,-1.179645,-1.15291,-1.153042,-1.09923,-1.096907,-1.126605,-0.994796,-0.670555,-0.320502,0.114424,0.465599,0.751507,0.771719,0.8336,0.800551,0.810679,0.884414,0.884256,0.8891,0.940797,0.827685,0.843576,0.920201,0.868062,0.782418,0.5347,0.3321,-0.07307,-0.641457,-1.13907,-1.321191,-1.280396,-1.254686,-1.279919,-1.214724,-1.127079,-1.094128,-1.116211,-1.12254,-1.072666,-1.018612,-1.035646,-1.058928,-1.046433,-0.990291,-0.985622,-0.966839,-0.961435,-0.945596,-0.909324,-0.878839,-0.832978,-0.730841,-0.638059,-0.557614,-0.268129,0.13057,0.503264,0.818326,1.063258,1.12643,1.16791,1.181832,1.176254,1.124006,1.036958,0.936647,0.826522,0.750563,0.741572,0.573107,0.548726,0.539851,0.458761,0.243326,-0.127659,-0.614356,-0.661223,-0.862977,-0.642059,-0.656051,-0.501824,-0.551151,-0.45435,-0.463557,-0.611537,-0.573936,-0.521489,-0.486177,-0.538105,-0.568787,-0.655694,-0.693585,-0.457556,-0.427379,-0.43112,-0.413576,-0.378628,-0.312157,-0.237921,-0.093226,0.055369,0.2795,0.662207,1.077512,1.452138,1.697633,1.841251,2.004358,2.03805,2.095934,2.152895,2.174698,2.19141,2.233125,2.249961,2.171188,2.09629,1.973937,1.825546,1.665983,1.486967,1.326455,1.113629,0.725043,0.286154,-0.369603,-1.045301,-1.000635,-1.143417,-1.118644,-1.095736,-1.00638,-0.949557,-0.912902,-0.965957,-0.933683,-0.904227,-0.872153,-0.818741,-0.76472,-0.711775,-0.742122,-0.686141,-0.715377,-0.689254,-0.668291,-0.693684,-0.688796,-0.713038,-0.660471,-0.629646,-0.459455,-0.264781,-0.082344,0.223618,0.603429,0.926973,1.080971,1.108797,1.107465,1.023617,0.857816,0.638434,0.421465,0.206011,-0.094183,-0.171799,-0.418456,-0.689953,2
1.76768,1.620337,1.513737,1.263377,0.910196,0.132751,-0.887588,-1.000496,-0.970343,-0.93278,-0.963909,-1.037048,-0.958316,-0.895348,-0.968565,-1.018589,-1.112055,-1.144097,-1.107173,-1.079767,-1.073673,-0.968639,-1.03744,-0.852837,-0.88513,-0.88999,-0.763846,-0.928565,-0.971425,-0.989132,-1.148775,-0.962999,-0.644156,0.084254,0.354802,0.586958,0.956737,0.605671,0.252297,-0.191828,0.171163,0.328459,0.429735,0.552385,0.722301,0.907508,1.133578,1.220611,1.177914,1.250293,1.155126,1.061723,0.449931,-0.018997,-0.358957,-0.516907,-0.600032,-0.629625,-0.709306,-0.762967,-0.80506,-0.820931,-0.781229,-0.737795,-0.806674,-0.799609,-0.76398,-0.756205,-0.730099,-0.655725,-0.6664,-0.595583,-0.580262,-0.537861,-0.498583,-0.457482,-0.465494,-0.329912,-0.182833,0.061338,0.287436,0.525153,1.094219,1.55018,1.780925,1.998566,2.018501,1.906954,1.860666,1.845099,1.743418,1.835597,1.781213,1.559852,1.59432,1.545986,1.429454,1.416098,1.517978,1.224941,0.593838,-0.189406,-0.30264,-0.510754,-0.464233,-0.579646,-0.639678,-0.593563,-0.606671,-0.685304,-0.716866,-0.75782,-0.858125,-0.826117,-0.808382,-0.857266,-0.759106,-0.697656,-0.694281,-0.62145,-0.550321,-0.484386,-0.479836,-0.465368,-0.645401,-0.585351,-0.39568,-0.250396,0.013507,0.086144,0.281616,0.750995,0.842934,1.129998,1.434455,1.690317,1.651616,1.546263,1.143665,1.126862,1.201553,1.232232,1.257613,1.274051,1.09705,1.02287,1.122166,1.165439,1.239835,1.382888,1.06128,0.584582,-0.46099,-0.518287,-0.534769,-0.729803,-0.861459,-0.852196,-0.821494,-0.824194,-0.891391,-0.924948,-0.963115,-1.000501,-1.109315,-1.141555,-1.177498,-1.290388,-1.214548,-1.396822,-1.214172,-1.215017,2
-1.077836,-1.165769,-1.096182,-0.831319,-0.725865,-0.396361,-0.19748,0.064658,0.18891,0.180201,0.158108,0.634383,0.16943,0.180376,0.325794,0.343735,0.343414,0.443948,0.424616,0.573925,0.729926,0.931198,1.124646,1.239099,1.272342,1.271825,1.212025,0.990849,0.673328,0.125853,-0.145567,-0.21011,-0.331044,-0.511936,-0.565077,-0.598045,-0.667606,-0.703088,-0.794443,-0.822311,-0.787318,-1.103416,-0.742352,-0.784042,-0.703567,-0.786445,-0.71408,-0.772315,-0.729934,-0.745057,-0.830499,-0.822523,-0.780904,-0.787028,-0.760369,-0.768034,-0.893015,-0.946124,-0.944849,-0.944899,-0.948759,-1.205035,-1.233986,-1.376834,-1.330194,-1.386908,-1.114605,-1.089253,-1.252314,-1.462641,-1.636032,-1.255541,-0.855869,-0.339666,0.157737,0.640606,0.984228,1.242212,1.337689,1.423357,1.451622,1.260404,1.180315,0.966085,0.778402,0.516254,0.495914,0.377885,0.415584,0.534688,0.649011,0.870804,1.257955,1.744332,2.091129,2.258311,1.817836,1.273308,0.576601,0.239726,-0.103618,-0.342101,-0.476623,-0.498338,-0.502282,-0.548244,-0.576168,-0.614511,-0.516319,-0.604442,-0.549519,-0.494622,-0.456644,-0.46853,-0.524378,-0.569202,-0.686782,-0.623037,-0.654235,-0.632097,-0.722224,-0.858343,-1.000068,-1.246619,-1.148197,-0.652787,-0.824149,-0.809925,-0.833731,-0.762084,-0.828201,-1.078094,-1.205272,-1.139704,-0.611404,0.074112,0.752601,1.243032,1.582859,1.814611,1.894507,1.904374,1.787757,1.544102,1.370846,1.162093,0.878486,0.630139,0.499529,0.477015,0.429873,0.596454,0.943139,1.421735,2.049275,2.486355,2.615181,2.49174,2.003962,1.094716,0.53625,0.054656,-0.360142,-0.586221,-0.726256,-0.793621,-0.757828,-0.687477,-0.705759,-0.706509,-0.705575,-0.617649,1
-0.636019,-0.741657,-0.650884,-0.669549,-0.652557,-0.598181,-0.595084,-0.647809,-0.577489,-0.667953,-0.601852,-0.777367,-0.711809,-0.671056,-0.594107,-0.575967,-0.599924,-0.498876,-0.659861,-0.559325,-0.484536,-0.747707,-0.749162,-0.724728,-0.642512,-0.626454,-0.656381,-0.618458,-0.731686,-0.608869,-0.733848,-0.764778,-0.848461,-1.080168,-1.060266,-1.406951,-1.407738,-1.386968,-0.939427,-0.266386,-0.071679,0.574655,0.871935,1.516465,0.846326,1.093264,0.809898,0.667985,0.638566,0.542081,0.33942,0.416084,0.357817,0.334568,0.423877,0.569735,0.788028,1.087516,1.571617,2.300904,2.8455,3.006275,2.938872,2.524894,1.693681,1.255247,0.686602,0.226725,-0.079853,-0.27159,-0.453339,-0.524845,-0.55049,-0.573502,-0.560666,-0.659789,-0.56982,-0.579776,-0.658135,-0.702677,-0.699496,-0.653464,-0.610733,-0.55808,-0.432341,-0.404206,-0.465426,-0.518621,-0.549384,-0.5044,-0.520099,-0.549855,-0.417254,-0.305544,-0.314631,-0.312034,-0.30898,-0.439817,-0.565432,-0.750511,-1.076764,-1.330062,-1.204003,-0.90932,-0.443037,-0.002073,0.673625,1.035497,1.322786,1.414268,1.282197,1.151969,1.013111,0.827548,0.811181,0.619326,0.441036,0.34921,0.43771,0.618288,0.785197,1.238764,1.654767,2.283033,2.770256,3.115787,3.060879,2.367485,1.720242,1.029178,0.526747,-0.135803,-0.43281,-0.623893,-0.497662,-0.559695,-0.460612,-0.416163,-0.458479,-0.579803,-0.566683,-0.57432,-0.43139,-0.440351,-0.43864,-0.485047,-0.557306,-0.458352,-0.551231,-0.609478,-0.687703,-0.67123,-0.634857,-0.557651,-0.526251,-0.377894,-0.34926,-0.3117,-0.482632,-0.596891,-0.676464,-0.950013,-1.267501,-1.039809,-0.731994,-0.157081,0.32574,0.808706,1.165019,1.288315,1.288455,1.216328,1
-0.27355,-0.301441,-0.329686,-0.329418,-0.358042,-0.357993,-0.358011,-0.358047,-0.358092,-0.358139,-0.35817,-0.358048,-0.332311,-0.332479,-0.302755,-0.328912,-0.331065,-0.357204,-0.384566,-0.411989,-0.439257,-0.465881,-0.467086,-0.499333,-0.499785,-0.523998,-0.52865,-0.49933,-0.471142,-0.385692,-0.308042,-0.227511,-0.170353,-0.081779,-0.028595,0.060467,0.136427,0.194769,0.229343,0.28003,0.313515,0.343487,0.37497,0.3708,0.403304,0.382415,0.379422,0.34623,0.295678,0.240519,0.186625,0.095076,0.02115,-0.059205,-0.137545,-0.23539,-0.290639,-0.346049,-0.386796,-0.38611,-0.388405,-0.35446,-0.303754,-0.283354,-0.223422,-0.202811,-0.158052,-0.156147,-0.190059,-0.238581,-0.245168,-0.257093,-0.299719,-0.345808,-0.387662,-0.447221,-0.510199,-0.614169,-0.725696,-0.837965,-0.960554,-1.119719,-1.242545,-1.364525,-1.467416,-1.472044,-1.494968,-1.460471,-1.335114,-1.10985,-0.830641,-0.515255,-0.247015,-0.032287,0.09789,0.211999,0.300752,0.390035,0.443539,0.506588,0.618747,0.774594,0.943216,1.121841,1.270129,1.391847,1.447406,1.503368,1.558431,1.66164,1.877938,2.156477,2.463799,2.714402,2.835314,2.771493,2.541705,2.226353,1.80911,1.229051,0.7575,0.634501,0.833037,1.071269,1.199949,1.269537,1.268912,1.225836,1.151262,1.055873,0.980843,0.961468,0.95808,0.908222,0.892438,0.870316,0.808288,0.726702,0.647926,0.590561,0.533057,0.50863,0.485191,0.482001,0.426126,0.424135,0.39886,0.341426,0.251472,0.139652,0.027728,-0.119318,-0.31297,-0.538645,-0.764724,-1.015365,-1.265985,-1.547003,-1.858453,-2.193772,-2.411452,-2.548147,-2.486827,-2.345581,-2.119006,-1.836741,-1.501493,-1.165871,-0.859216,-0.60838,-0.440678,-0.272826,2
-0.298412,-0.279475,-0.242194,-0.204909,-0.167621,-0.130308,-0.09274,-0.074941,-0.055087,-0.05519,-0.055262,-0.055367,-0.055575,-0.056413,-0.037161,-0.017611,-0.035158,-0.053149,-0.070169,-0.091591,-0.128862,-0.1461,-0.162431,-0.183724,-0.203383,-0.222968,-0.243055,-0.279734,-0.296638,-0.313791,-0.315927,-0.315965,-0.301493,-0.300113,-0.315201,-0.33261,-0.350126,-0.367054,-0.368739,-0.39137,-0.390645,-0.389941,-0.376,-0.360646,-0.32259,-0.286211,-0.214885,-0.093761,0.06837,0.220939,0.369844,0.506738,0.653028,0.777217,0.903073,0.986774,1.043487,1.101922,1.183207,1.272464,1.396975,1.524644,1.64139,1.751672,1.88506,2.017839,2.107533,2.156801,2.146161,2.067481,1.92387,1.745138,1.495991,1.204527,0.86734,0.459617,0.11777,-0.079646,-0.159506,-0.165655,-0.167749,-0.143995,-0.145221,-0.143928,-0.167097,-0.197886,-0.210945,-0.211028,-0.203178,-0.200901,-0.223388,-0.251568,-0.287614,-0.323174,-0.389032,-0.454842,-0.544059,-0.616433,-0.690864,-0.766955,-0.819257,-0.872662,-0.92028,-0.95388,-0.954172,-0.926408,-0.895156,-0.868438,-0.831276,-0.822677,-0.827297,-0.871171,-0.924087,-1.004368,-1.117036,-1.256182,-1.404787,-1.552806,-1.725137,-1.875522,-2.05854,-2.230041,-2.348814,-2.394512,-2.342071,-2.238872,-2.083115,-1.854128,-1.589275,-1.294532,-1.043583,-0.791091,-0.552158,-0.322348,-0.045055,0.1667,0.290062,0.365406,0.394603,0.435491,0.512472,0.673703,0.921715,1.159879,1.361332,1.500553,1.595969,1.66883,1.763703,1.85764,1.951629,2.022915,1.997765,1.839434,1.554064,1.179394,0.747346,0.322395,0.010366,-0.131994,-0.146681,-0.070568,0.021733,0.076503,0.093679,0.056184,0.018575,-0.036831,-0.055073,-0.073394,-0.092418,-0.092262,2
1.927737,1.659334,1.30394,0.862145,0.524109,0.120124,-0.13455,-0.059477,-0.484794,-0.454055,-0.627443,-0.771978,-0.807059,-0.79396,-0.720127,-0.705186,-0.664813,-0.719477,-0.741255,-0.717377,-0.703471,-0.70198,-0.736417,-0.772259,-0.771877,-0.82748,-0.843577,-0.886721,-0.930306,-0.919456,-0.969519,-0.991593,-0.908476,-0.870565,-0.801508,-0.743452,-0.684443,-0.615453,-0.616867,-0.583586,-0.492795,-0.518077,-0.606657,-0.59122,-1.052726,-1.072108,-1.418401,-1.137767,-0.530898,1.26569,1.386919,0.38482,1.100989,2.775577,2.928509,2.742923,0.135774,0.379621,0.356739,0.353939,0.330186,0.156001,0.274987,0.445814,0.384071,0.484408,0.593715,0.829332,1.108385,1.589695,1.971201,2.20688,2.374183,2.298328,1.920375,1.594292,1.221975,0.727806,0.603192,0.219403,0.164976,0.084995,-0.036763,-0.230316,-0.362883,-0.413456,-0.572253,-0.496345,-0.541256,-0.585903,-0.541245,-0.516362,-0.435253,-0.472162,-0.603889,-0.606687,-0.593613,-0.645423,-0.648492,-0.698145,-0.69499,-0.718738,-0.604617,-0.683567,-0.612149,-0.824777,-0.825987,-0.689325,-0.641785,-0.471548,-0.546468,-0.461986,-0.343828,-0.076361,-0.263123,-0.409902,-0.717312,-0.554141,-0.784737,-0.687138,-1.324519,-1.304589,-0.74263,-0.220958,0.034226,-0.06636,-0.337597,-0.291656,0.003624,0.098211,0.042757,0.011967,0.140971,-0.005754,0.121788,0.057419,-0.221323,0.237521,0.640101,0.988835,1.446336,1.899082,2.297626,2.627485,2.514804,2.396761,2.195896,2.052369,1.868488,1.638859,1.296096,0.78788,0.357299,0.152491,-0.108737,-0.227441,-0.466499,-0.576787,-0.561066,-0.562107,-0.633007,-0.612958,-0.617012,-0.631834,-0.630759,-0.631242,-0.596155,-0.669046,-0.793456,-0.809611,-0.845507,-0.899237,1
-0.533847,-0.479019,-0.497244,-0.443217,-0.406575,-0.442461,-0.512484,-0.746284,-0.893024,-0.985768,-1.0275,-0.782161,-0.368069,-0.016811,0.165431,0.346247,0.481667,0.464225,0.356425,0.340355,0.209275,0.31439,0.331239,0.286413,0.180275,0.166415,0.245575,0.243869,0.368939,0.52368,0.826039,1.366045,2.121544,2.713772,3.056121,3.257656,2.947624,2.454507,1.806999,1.238675,0.769977,0.423562,-0.034135,-0.401854,-0.638494,-0.907944,-0.92275,-0.730189,-0.848438,-0.839625,-0.832362,-0.792586,-0.742423,-0.75534,-0.739477,-0.662428,-0.717334,-0.657744,-0.682358,-0.64765,-0.6344,-0.596056,-0.636713,-0.655885,-0.661324,-0.689204,-0.699029,-0.662629,-0.641004,-0.585509,-0.590567,-0.540328,-0.564539,-0.549689,-0.404836,-0.3867,-0.376927,-0.356511,-0.303096,-0.424739,-0.638625,-0.794679,-0.998083,-0.932577,-0.713705,-0.409835,0.074176,0.439838,0.592878,0.745084,0.708376,0.526177,0.385458,0.277684,0.26641,0.20088,0.358344,0.282054,0.212265,0.38725,0.373409,0.638759,0.905225,1.589704,2.088973,2.726708,3.227064,3.358739,3.086918,2.681308,2.305326,1.92611,1.464895,1.027372,0.685269,0.279628,0.033516,-0.18863,-0.411616,-0.480087,-0.594024,-0.496708,-0.758315,-0.651323,-0.639846,-0.581324,-0.537883,-0.504642,-0.648304,-0.737173,-0.710099,-0.56656,-0.531437,-0.474072,-0.545608,-0.5887,-0.476684,-0.5195,-0.617944,-0.783046,-0.76077,-0.762638,-0.85963,-0.722342,-0.730293,-0.679314,-0.680543,-0.662685,-0.566545,-0.39232,-0.471525,-0.34827,-0.466778,-0.444002,-0.580754,-0.817289,-0.955029,-1.122607,-1.109955,-0.865826,-0.486854,-0.146046,0.083757,0.193725,0.470924,0.501643,0.516348,0.210095,0.082318,0.011841,-0.025374,-0.097694,1
-1.005667,-1.163662,-1.227018,-1.036722,-1.226261,-1.293626,-1.163737,-0.829276,-1.175254,-0.974027,-0.868191,-0.611019,-0.655358,-0.626497,-0.618435,-0.650809,-0.808483,-0.841768,-0.934785,-1.235006,-1.565491,-1.343782,-0.586443,0.041934,-0.008921,0.433467,0.874091,1.730606,2.672519,3.265234,3.203135,2.020048,0.953025,0.559875,0.549073,0.340651,0.176645,0.088351,0.043821,0.03803,0.067021,-0.10587,-0.234067,-0.336003,-0.435076,-0.494235,-1.541985,-1.49247,-1.443211,-1.309308,-1.022991,-0.712255,-0.472201,-0.376732,-0.376797,-0.290077,-0.350105,-0.281239,-0.194247,-0.095426,0.099901,0.154818,0.194515,0.241697,0.246007,0.111005,0.005255,0.099258,0.450069,1.422501,1.686314,1.671284,2.110396,2.547852,3.028344,3.373456,3.181735,1.707915,1.121273,0.374023,0.267461,0.147247,-0.019328,-0.297896,-0.59925,-0.522929,-0.569656,-0.647082,-0.729729,-0.694491,-0.680674,-0.760792,-0.915287,-0.848254,-0.771968,-0.814654,-0.747075,-0.870153,-0.819168,-0.971048,-0.934778,-0.826768,-0.861111,-0.918057,-1.044301,-1.406411,-1.277816,-0.718872,0.100346,0.71666,1.01355,1.122087,1.362829,1.428006,1.433389,1.018209,0.882738,0.792091,0.676398,0.666365,0.362193,0.392388,0.397347,0.203064,0.12327,0.111501,0.12926,0.349364,-0.103959,0.338154,0.070391,0.047853,0.070083,0.137687,0.313381,0.091161,0.082318,-0.044611,-0.2651,-0.39389,-0.390288,-0.517088,-0.755702,-1.014503,-0.661859,0.220236,0.311011,0.739501,0.835223,0.881634,0.985084,1.1733,1.009302,0.790047,0.54396,0.443449,0.178922,-0.05728,-0.083806,0.039866,-0.395925,-0.654319,-0.494573,-0.432055,-0.372424,-0.342404,-0.438453,-0.500791,-0.467639,-0.248119,-0.498614,-0.467991,2
-0.387771,-0.775565,-0.943473,-0.94518,-0.944598,-0.944903,-0.832424,-0.996011,-1.055877,-1.054765,-0.950928,-0.674362,-0.450461,-0.262984,-0.386497,-0.161295,-0.556032,-1.178186,-1.654351,-1.811592,-1.851007,-1.289989,-2.118527,-1.693065,-1.299444,-1.939134,-1.735669,-1.857852,-1.911787,-1.841338,-2.185739,-2.264786,-2.207619,-1.29358,-1.035181,-0.440029,-0.368566,-0.086754,-0.346706,-0.026146,0.167664,0.405054,0.49286,0.456031,0.450465,0.274996,0.15067,0.159919,0.294182,0.404692,0.563696,0.563287,0.636646,0.39375,0.184167,0.42532,0.195766,-0.107821,0.243397,-0.269487,-0.255891,-0.406841,-0.26634,-0.501712,-0.232056,-0.303183,-0.174568,-0.04408,-0.255901,-0.273165,-0.178404,-0.312112,-0.181862,-0.734529,-0.611081,-0.107637,0.085108,0.068571,0.144769,0.15245,0.311467,0.264118,0.255482,0.340575,0.415146,0.708618,0.809664,0.948025,1.135285,1.266628,1.380564,1.366399,1.154275,1.024202,0.871967,0.664334,0.560223,0.004999,-0.025147,-0.041373,-0.216975,-0.186857,-0.221053,-0.382022,-0.67728,-0.724714,-0.72767,-0.64086,-0.614219,-0.613997,-0.625609,-0.729809,-0.629878,-0.584332,-0.534262,-0.524324,-0.39747,-0.17804,0.047232,0.106021,0.25496,0.445086,0.527855,0.7518,0.786873,1.037376,1.218528,1.368087,1.66297,1.715832,1.705706,1.212332,0.987276,0.833789,0.70874,0.438739,-0.172175,-0.462589,-0.839518,-1.052236,-1.029031,-0.752697,-0.757494,-0.53787,-0.56945,-0.614182,-0.483288,-0.373452,-0.158451,-0.036814,-0.037133,0.119118,0.180845,0.421999,0.857765,0.844871,0.983887,1.187408,1.246755,1.184512,1.420152,1.577493,1.755398,1.863614,1.975979,2.141176,2.195302,2.249847,2.192429,2.082058,2.249439,2.194441,2
1.425694,1.422954,1.589985,1.608954,1.609037,1.516375,1.462651,1.369278,1.18376,1.038086,0.74096,0.483351,0.289226,0.198011,-0.000407,-0.225618,-0.392455,-0.411143,-0.359204,-0.360883,-0.433687,-0.493362,-0.52464,-0.55798,-0.641398,-0.616246,-0.703599,-0.574918,-0.565733,-0.555527,-0.472552,-0.505083,-0.361134,-0.580961,-0.635576,-0.551865,-0.528424,-0.514274,-0.549586,-0.478193,-0.581859,-0.746297,-0.751767,-0.799742,-0.827125,-0.803542,-0.751519,-0.82166,-0.891571,-0.923527,-0.990217,-1.115285,-1.153722,-1.095247,-1.276466,-1.387956,-1.514057,-1.520887,-1.278319,-0.889066,-0.398556,0.04665,0.459671,0.727133,0.943945,1.01212,1.00392,0.895909,0.900593,0.763013,0.612037,0.510769,0.395878,0.249996,0.414808,0.48412,0.563218,0.826136,1.138792,1.588653,1.996727,2.127749,2.363876,2.258958,1.904077,1.407829,0.703533,0.318656,0.011587,-0.318611,-0.397228,-0.475963,-0.469578,-0.383953,-0.478628,-0.509361,-0.49521,-0.437283,-0.437646,-0.459613,-0.468492,-0.346643,-0.404222,-0.344231,-0.413708,-0.5328,-0.587851,-0.664634,-0.692946,-0.677584,-0.704727,-0.657467,-0.771114,-0.897275,-1.01335,-1.118561,-1.216115,-1.381578,-1.348785,-1.254609,-1.274681,-1.448572,-1.629039,-1.533662,-1.257131,-0.700841,-0.212071,0.531966,1.084964,1.248424,1.589239,1.665647,1.723659,1.695377,1.466834,1.115209,1.09021,0.900603,0.714094,0.579802,0.651871,0.682201,0.713797,0.932548,1.260232,1.596594,1.988261,2.21301,2.171626,1.935793,1.393021,0.703409,0.350689,-0.168125,-0.587406,-0.756364,-0.794812,-0.792003,-0.831204,-0.807081,-0.789523,-0.738443,-0.734522,-0.699796,-0.642722,-0.662056,-0.626362,-0.62431,-0.646428,-0.662463,-0.719235,-0.756303,1
-0.47737,-0.833155,-0.887665,-0.937569,-1.189257,-1.225716,-1.226317,-1.227428,-1.191263,-1.223082,-1.263993,-1.123157,-1.067572,-1.235813,-1.264022,-1.258066,-1.373138,-1.584347,-1.515096,-1.313543,-1.194862,-0.941737,-0.617928,-0.421195,0.241055,0.310563,0.784013,1.081354,0.720565,0.615413,0.382774,0.292598,0.409984,0.334651,0.050361,0.293873,0.367754,0.276566,0.289603,0.41803,0.62009,0.843878,1.14484,1.510704,1.929477,2.178444,2.426517,2.305117,2.014986,1.609606,1.135082,0.752449,0.440291,0.145842,-0.16825,-0.310282,-0.509363,-0.579414,-0.616163,-0.602256,-0.600981,-0.540394,-0.562231,-0.585117,-0.562821,-0.498382,-0.453406,-0.466313,-0.441184,-0.447639,-0.384427,-0.327151,-0.290781,-0.334358,-0.351652,-0.371106,-0.398453,-0.4556,-0.493656,-0.439389,-0.349437,-0.232127,-0.210787,-0.301503,-0.372384,-0.457623,-0.581775,-0.886674,-1.090476,-1.221503,-1.216506,-0.954277,-0.743209,-0.418057,-0.10016,0.570625,0.808607,1.055118,1.158653,1.15002,0.952571,0.93843,0.838678,0.747929,0.568526,0.507249,0.413707,0.550105,0.637388,0.852074,1.183218,1.588859,2.132299,2.689925,3.152809,3.208659,2.779136,2.293362,1.710987,1.247258,0.77817,0.154306,-0.258633,-0.36407,-0.607634,-0.57221,-0.597923,-0.539479,-0.365066,-0.488676,-0.440594,-0.475703,-0.424931,-0.36914,-0.381977,-0.403061,-0.425125,-0.409484,-0.369401,-0.393285,-0.444515,-0.469136,-0.424785,-0.529726,-0.572615,-0.554746,-0.472953,-0.553065,-0.58232,-0.695869,-0.769979,-0.943931,-1.087473,-1.362884,-1.701775,-1.376241,-1.11843,-0.708683,-0.260006,0.198641,0.570102,0.811333,1.011134,1.111267,1.126916,1.057037,0.947913,0.805382,0.573503,0.486495,0.397077,0.344133,1
