@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute target {1,2,3,4,5,6,7}

@data
1.678022,1.499267,1.337823,1.179123,1.021413,0.864208,0.707372,0.550859,0.394979,0.246261,0.110864,-0.020612,-0.159376,-0.306199,-0.450358,-0.589547,-0.727736,-0.852266,-0.971713,-0.994755,-0.9911,-0.952857,-0.881756,-0.781569,-0.671513,-0.528343,-0.370989,-0.201475,-0.040112,0.043442,0.093219,0.130914,0.101789,-0.01333,-0.119935,-0.223982,-0.320723,-0.404305,-0.474257,-0.490334,-0.364377,-0.170435,0.036661,0.253167,0.403248,0.531102,0.49045,0.448072,0.422783,0.397848,0.402142,0.339889,0.224291,0.055794,-0.12681,-0.262849,-0.33582,-0.434952,-0.261039,-0.392252,-0.336388,-0.286779,-0.125199,0.059828,0.217049,0.362616,0.389748,0.389626,0.415936,0.441208,0.482894,0.405483,0.267617,0.07764,-0.121875,-0.280556,-0.343444,-0.405271,-0.339577,-0.250313,-0.148894,-0.03698,0.085204,0.113377,0.056931,-0.003601,-0.116264,-0.270484,-0.416472,-0.551839,-0.664262,-0.782841,-0.858597,-0.92059,-0.953952,-0.962765,-0.929891,-0.855542,-0.724609,-0.588817,-0.448943,-0.313956,-0.172264,-0.034954,0.073467,0.198847,0.327935,0.476818,0.632684,0.786234,0.940716,1.094456,1.251005,1.40612,1.561029,1.65412,6
1.767091,1.580241,1.399745,1.223766,1.050106,0.876318,0.70219,0.526303,0.342511,0.240954,0.245181,0.11174,-0.05035,-0.218515,-0.366928,-0.524166,-0.681737,-0.809328,-0.827232,-0.799887,-0.651969,-0.726738,-0.737263,-0.662004,-0.539298,-0.396784,-0.237912,-0.069343,0.050259,0.144977,0.140722,0.112668,0.03999,-0.122815,-0.277722,-0.438789,-0.58653,-0.716418,-0.83115,-0.897399,-0.768149,-0.56823,-0.390544,-0.254247,-0.027382,0.204071,0.400109,0.517037,0.501041,0.403179,0.302887,0.199414,0.108855,0.20385,0.34946,0.447298,0.302269,0.144221,-0.032146,-0.198225,-0.215849,-0.217072,-0.150773,-0.183532,-0.026479,0.101872,0.287723,0.479385,0.41709,0.413128,0.486512,0.3962,0.220385,0.013596,-0.195712,-0.421797,-0.535708,-0.703412,-0.871364,-0.881424,-0.741066,-0.609749,-0.466191,-0.296378,-0.133667,0.01,0.058497,0.063141,0.023528,-0.093143,-0.252777,-0.400042,-0.528644,-0.646575,-0.698326,-0.634501,-0.77686,-0.795486,-0.733211,-0.606103,-0.467839,-0.323129,-0.174022,-0.010463,0.14894,0.26788,0.295032,0.437938,0.59953,0.76475,0.931438,1.09865,1.263177,1.433426,1.600264,1.749961,7
1.685043,1.508796,1.348225,1.190245,1.032493,0.876143,0.719247,0.562867,0.407044,0.263171,0.130637,0.002328,-0.134795,-0.278792,-0.426845,-0.566481,-0.701719,-0.842437,-0.961864,-1.006626,-1.007691,-0.991159,-0.922143,-0.836457,-0.730169,-0.606576,-0.467374,-0.314969,-0.150183,0.009013,0.072363,0.117769,0.172947,0.122627,0.000284,-0.110551,-0.217023,-0.317528,-0.403098,-0.478252,-0.512384,-0.407148,-0.208389,0.000368,0.197201,0.342225,0.477689,0.518285,0.480974,0.441497,0.427263,0.413172,0.349473,0.206265,0.024291,-0.164528,-0.305049,-0.253137,-0.315108,-0.342339,-0.324121,-0.273832,-0.331851,-0.160723,0.023379,0.193266,0.362791,0.398215,0.398572,0.412987,0.43828,0.456466,0.423452,0.273513,0.074914,-0.102075,-0.255437,-0.339576,-0.409115,-0.309695,-0.210139,-0.105758,0.008773,0.125641,0.091618,0.046027,-0.051391,-0.185491,-0.343319,-0.483006,-0.619247,-0.720086,-0.825159,-0.888243,-0.928996,-0.951635,-0.926311,-0.877795,-0.750874,-0.623143,-0.480272,-0.344511,-0.204743,-0.060728,0.062794,0.181601,0.31145,0.458259,0.612738,0.767939,0.923091,1.079337,1.235815,1.393085,1.550976,1.663163,6
1.799784,1.612303,1.441232,1.272636,1.105598,0.937235,0.770216,0.603566,0.436523,0.264171,0.204265,0.144903,-0.005235,-0.161881,-0.318611,-0.461707,-0.608141,-0.75028,-0.855522,-0.857513,-0.744266,-0.683977,-0.732428,-0.691884,-0.560627,-0.398378,-0.233165,-0.05409,0.062506,0.139584,0.099081,0.064609,-0.065,-0.224866,-0.381702,-0.533976,-0.663042,-0.793382,-0.870083,-0.712336,-0.519778,-0.384509,-0.143746,0.086791,0.291581,0.42312,0.395501,0.283798,0.177606,0.074858,0.135708,0.310417,0.465843,0.4167,0.257357,0.094098,-0.071483,-0.2501,-0.179788,-0.18968,-0.265918,-0.211912,-0.322362,-0.136523,0.04766,0.234778,0.428357,0.464875,0.293248,0.188983,0.25244,0.343618,0.284626,0.106929,-0.123509,-0.366907,-0.499202,-0.69427,-0.864701,-0.796324,-0.669132,-0.542896,-0.400251,-0.245573,-0.085999,0.028895,0.065172,0.061042,-0.005403,-0.165775,-0.333447,-0.484968,-0.593695,-0.690211,-0.67273,-0.72512,-0.834526,-0.823249,-0.730285,-0.59245,-0.444921,-0.30355,-0.150224,0.015812,0.182098,0.252639,0.290383,0.440773,0.602015,0.768565,0.936224,1.104427,1.272751,1.442964,1.615797,1.78055,7
1.646325,1.412231,1.202911,0.997357,0.793913,0.594364,0.389833,0.183721,-0.034382,-0.135593,-0.10195,-0.258359,-0.427573,-0.580026,-0.721618,-0.835948,-0.924658,-0.854688,-0.70062,-0.534561,-0.363385,-0.185814,0.001983,0.18947,0.379894,0.569703,0.762822,0.911851,0.979692,0.782385,0.587373,0.393612,0.199304,0.002404,-0.189766,-0.384809,-0.577881,-0.770808,-0.951988,-1.128804,-1.184609,-1.011526,-0.750254,-0.472295,-0.1993,0.072439,0.278511,0.353674,0.248496,0.123741,-0.007466,-0.093263,-0.048593,0.142603,0.360244,0.153773,-0.070706,-0.281042,-0.29363,-0.133508,-0.153141,-0.234416,-0.154385,0.026537,0.229165,0.345729,0.188368,-0.006957,0.069862,0.219099,0.325734,0.262376,0.039205,-0.192146,-0.42262,-0.660155,-0.88998,-1.07704,-1.126114,-0.934434,-0.743966,-0.556247,-0.367061,-0.168353,0.022118,0.218643,0.411059,0.602021,0.793247,0.8196,0.707463,0.498768,0.292003,0.088501,-0.111542,-0.306136,-0.493828,-0.666277,-0.784718,-0.761035,-0.69952,-0.608621,-0.490802,-0.36286,-0.227613,-0.063187,-0.0692,0.093534,0.272136,0.464935,0.653378,0.843795,1.040151,1.238559,1.43473,1.626437,4
1.679712,1.516734,1.352741,1.192545,1.033359,0.87493,0.716892,0.558938,0.399911,0.268083,0.128588,-0.002905,-0.142646,-0.289681,-0.430584,-0.569542,-0.700939,-0.834772,-0.947354,-0.968026,-0.951375,-0.907869,-0.832368,-0.728847,-0.607212,-0.466206,-0.311343,-0.144893,0.012075,0.050986,0.135084,0.16674,0.106342,-0.007214,-0.115655,-0.220157,-0.318477,-0.394527,-0.491679,-0.392747,-0.236482,-0.027265,0.185901,0.361443,0.487014,0.483422,0.453222,0.429901,0.416865,0.415652,0.315317,0.171987,-0.00397,-0.169499,-0.337015,-0.273011,-0.332864,-0.398398,-0.255469,-0.316113,-0.240205,-0.086167,0.08498,0.226854,0.361222,0.39432,0.395624,0.423247,0.451605,0.477049,0.420334,0.293929,0.113939,-0.089436,-0.267533,-0.332107,-0.438961,-0.401544,-0.323087,-0.221142,-0.111495,-0.00002,0.104465,0.052992,0.000505,-0.06627,-0.196731,-0.350472,-0.502425,-0.626556,-0.738637,-0.843299,-0.916157,-0.976115,-0.997608,-1.004657,-0.970654,-0.865473,-0.733295,-0.593145,-0.449911,-0.309981,-0.168509,-0.037345,0.074765,0.194232,0.313967,0.45975,0.614541,0.770409,0.924545,1.079609,1.235563,1.392446,1.549103,1.661659,6
1.562692,1.39226,1.241167,1.093689,0.946197,0.798084,0.652246,0.505728,0.359016,0.211412,0.063643,-0.086075,-0.242176,-0.251555,-0.400332,-0.530896,-0.650297,-0.746167,-0.825023,-0.873188,-0.894301,-0.817986,-0.733089,-0.621768,-0.630336,-0.701316,-0.742838,-0.769881,-0.736593,-0.757021,-0.651359,-0.529144,-0.3995,-0.25055,-0.112693,0.041506,0.162166,0.26035,0.369122,0.435109,0.379615,0.27891,0.17884,0.083303,-0.006349,-0.100194,-0.172997,-0.238131,-0.294763,-0.347871,-0.23452,-0.089985,0.044897,0.180411,0.321662,0.458578,0.52974,0.530059,0.574791,0.736385,0.890474,1.006421,0.910055,0.766692,0.628031,0.496962,0.373986,0.224056,0.076479,-0.071036,-0.218985,-0.371978,-0.354239,-0.312019,-0.265984,-0.21105,-0.130919,-0.050979,0.032364,0.122303,0.183776,0.121727,0.02683,-0.073298,-0.222981,-0.344064,-0.455512,-0.566458,-0.647193,-0.742838,-0.79885,-0.846895,-0.826921,-0.729372,-0.647139,-0.733299,-0.861557,-0.813613,-0.745082,-0.665892,-0.531131,-0.398566,-0.272752,-0.158063,-0.006698,0.135196,0.276185,0.413978,0.553691,0.697762,0.841768,0.982775,1.124455,1.273334,1.414153,1.549225,1
1.626242,1.370573,1.150688,0.942715,0.74048,0.529487,0.314612,0.098189,-0.036473,0.000226,-0.177227,-0.36836,-0.547745,-0.702667,-0.826332,-0.889487,-0.781122,-0.64201,-0.486674,-0.325024,-0.144902,0.025012,0.20462,0.392159,0.576687,0.760643,0.892501,0.925044,0.769292,0.57654,0.378458,0.179184,-0.020046,-0.218327,-0.415928,-0.610143,-0.800877,-0.984629,-1.158997,-1.270707,-1.065586,-0.815299,-0.556242,-0.296174,-0.03826,0.208873,0.321558,0.267996,0.128278,0.003152,-0.097874,-0.259128,-0.174779,0.009179,0.200346,0.215602,-0.02019,-0.24778,-0.358224,-0.275528,-0.167626,-0.283527,-0.213909,-0.067669,0.150166,0.374008,0.284752,0.111018,0.010662,0.161388,0.291199,0.296811,0.08751,-0.128712,-0.348874,-0.569072,-0.781098,-0.986005,-1.136714,-1.054969,-0.846536,-0.645317,-0.44384,-0.24156,-0.038686,0.164392,0.367059,0.568068,0.765863,0.854157,0.78709,0.568784,0.349243,0.13188,-0.081022,-0.287718,-0.482024,-0.654309,-0.719688,-0.67082,-0.608893,-0.503491,-0.386906,-0.251784,-0.108987,0.045896,0.046159,0.217227,0.411722,0.522521,0.691976,0.873513,1.063443,1.261405,1.453844,1.602409,4
1.606366,1.38856,1.19201,0.99899,0.806684,0.61339,0.420408,0.224585,0.019736,-0.11317,-0.111905,-0.282135,-0.445611,-0.602939,-0.740858,-0.861778,-0.954141,-0.973538,-0.819868,-0.664059,-0.497585,-0.319578,-0.140944,0.043421,0.23005,0.419086,0.608967,0.786831,0.913042,0.979003,0.772414,0.577551,0.38597,0.199325,0.008156,-0.17713,-0.363415,-0.544921,-0.732658,-0.910817,-1.092035,-1.289209,-1.172324,-0.952961,-0.706276,-0.459228,-0.213601,0.026933,0.265117,0.424814,0.397648,0.281338,0.153532,0.039622,-0.083834,-0.077888,0.001601,0.202446,0.224651,0.027434,-0.098697,-0.005906,-0.095446,-0.230515,-0.137008,0.028469,0.2668,0.433245,0.285662,0.339282,0.404838,0.310286,0.128594,-0.09976,-0.335504,-0.571104,-0.79404,-0.964005,-1.117514,-0.909943,-0.730487,-0.552814,-0.368923,-0.182838,-0.001985,0.184772,0.3681,0.554175,0.73769,0.727257,0.6067,0.410641,0.218402,0.028358,-0.15743,-0.340397,-0.509799,-0.666,-0.74732,-0.71951,-0.655861,-0.56471,-0.448597,-0.314583,-0.182544,-0.029245,-0.04008,0.110704,0.287422,0.470808,0.655249,0.839531,1.027928,1.218255,1.408862,1.585258,4
1.828426,1.611873,1.413587,1.22414,1.030592,0.854927,0.668789,0.480142,0.277419,0.266063,0.231879,0.054385,-0.125354,-0.273759,-0.432617,-0.600792,-0.766396,-0.779744,-0.782283,-0.70217,-0.709663,-0.723892,-0.62331,-0.509655,-0.379809,-0.242679,-0.09559,0.043081,0.11393,0.117974,0.083242,0.02121,-0.127815,-0.287354,-0.452086,-0.602486,-0.742862,-0.883769,-0.844748,-0.672314,-0.487104,-0.375296,-0.159484,0.034168,0.239781,0.405514,0.455032,0.344063,0.238085,0.142874,0.064768,0.253545,0.413996,0.358221,0.200182,0.036285,-0.132144,-0.281198,-0.171237,-0.217,-0.279946,-0.229499,-0.254936,-0.05676,0.106952,0.284857,0.480641,0.434582,0.302053,0.232912,0.321576,0.36969,0.248046,0.065448,-0.126295,-0.317043,-0.486091,-0.642749,-0.810756,-0.871044,-0.725381,-0.581918,-0.420984,-0.239248,-0.054723,0.044955,0.083317,0.070887,-0.067701,-0.224658,-0.35919,-0.488538,-0.595126,-0.669164,-0.665715,-0.590028,-0.757486,-0.79124,-0.74242,-0.609884,-0.467113,-0.318717,-0.180139,-0.009033,0.168706,0.291492,0.329898,0.479541,0.65026,0.826525,0.999972,1.172791,1.347691,1.511181,1.675316,1.810674,7
1.748781,1.580444,1.408327,1.239427,1.07166,0.903363,0.736452,0.570576,0.417482,0.273994,0.134519,-0.018384,-0.169303,-0.324771,-0.477831,-0.629075,-0.78164,-0.843221,-0.883627,-0.882008,-0.851659,-0.807035,-0.706061,-0.614519,-0.482165,-0.348847,-0.200953,-0.049694,0.055576,0.100556,0.157904,0.142708,0.032843,-0.09369,-0.210361,-0.3311,-0.440052,-0.533135,-0.636335,-0.541923,-0.353012,-0.116941,0.116224,0.303993,0.439481,0.526062,0.468936,0.431607,0.412081,0.399405,0.410076,0.247023,0.068629,-0.133782,-0.301291,-0.429226,-0.491525,-0.55397,-0.488182,-0.421562,-0.509569,-0.545757,-0.405313,-0.237799,-0.036502,0.138273,0.336323,0.396494,0.401857,0.4187,0.439702,0.471735,0.470611,0.368512,0.227262,0.012278,-0.220731,-0.373445,-0.473353,-0.55408,-0.439301,-0.320896,-0.198947,-0.076144,0.048485,0.10406,0.059379,0.020251,-0.096188,-0.242751,-0.393253,-0.534093,-0.659531,-0.747398,-0.815586,-0.851087,-0.893472,-0.87376,-0.831098,-0.712516,-0.575157,-0.424543,-0.277607,-0.127604,0.025723,0.167679,0.299266,0.437725,0.589585,0.75503,0.921405,1.08737,1.254173,1.422338,1.59184,1.730179,6
1.708637,1.519462,1.352741,1.188899,1.026107,0.86481,0.702988,0.541467,0.378812,0.241931,0.099743,-0.037349,-0.182357,-0.33544,-0.477166,-0.622119,-0.762115,-0.90278,-0.952063,-0.961768,-0.943944,-0.895559,-0.818667,-0.713759,-0.603216,-0.464205,-0.312414,-0.149955,-0.000861,0.065552,0.12605,0.156871,0.099689,-0.01863,-0.129432,-0.237563,-0.336744,-0.417456,-0.491453,-0.51906,-0.355465,-0.156025,0.045107,0.256922,0.414769,0.546091,0.495599,0.455399,0.43404,0.42078,0.429714,0.269193,0.100459,-0.078761,-0.217112,-0.364445,-0.347254,-0.40866,-0.260966,-0.42273,-0.342683,-0.261107,-0.144865,0.034076,0.193374,0.350957,0.373489,0.384529,0.404035,0.42909,0.461448,0.416444,0.26888,0.08452,-0.117314,-0.213214,-0.303946,-0.396398,-0.334861,-0.2542,-0.151332,-0.03711,0.074304,0.075153,0.012071,-0.039126,-0.153362,-0.299933,-0.438546,-0.566687,-0.671779,-0.773696,-0.857101,-0.905183,-0.939263,-0.947681,-0.91903,-0.853198,-0.72085,-0.579275,-0.444317,-0.304756,-0.161808,-0.022123,0.091798,0.208953,0.334891,0.482806,0.639068,0.792103,0.949523,1.105367,1.261697,1.41903,1.576429,1.686373,6
1.751448,1.550298,1.371146,1.19627,1.024721,0.852581,0.680518,0.509076,0.336576,0.147043,0.16881,0.076093,-0.078912,-0.240084,-0.401309,-0.555526,-0.708734,-0.863264,-0.898421,-0.888658,-0.757065,-0.728963,-0.735614,-0.726424,-0.614119,-0.475921,-0.320877,-0.153724,0.008783,0.108174,0.149274,0.125723,0.097303,-0.062632,-0.218205,-0.379025,-0.527334,-0.658462,-0.76265,-0.84712,-0.760826,-0.58778,-0.374144,-0.248793,-0.041821,0.195215,0.388378,0.490661,0.465356,0.364749,0.266059,0.17548,0.100116,0.206118,0.329397,0.464368,0.388001,0.218265,0.053887,-0.112117,-0.180584,-0.281446,-0.169218,-0.13852,-0.086568,0.049238,0.20322,0.37275,0.46121,0.333465,0.404284,0.398172,0.253911,0.053644,-0.153228,-0.36572,-0.506325,-0.677634,-0.848021,-0.754228,-0.623702,-0.498321,-0.34239,-0.178985,-0.013472,0.065715,0.100321,0.035284,-0.070444,-0.246123,-0.396925,-0.535337,-0.634854,-0.696484,-0.677805,-0.824441,-0.821423,-0.783433,-0.645836,-0.499402,-0.355448,-0.22979,-0.059927,0.112654,0.291793,0.237455,0.306384,0.462544,0.62747,0.796897,0.964232,1.129637,1.29583,1.458728,1.621871,1.727966,7
1.795688,1.624913,1.453776,1.285002,1.116745,0.948549,0.779832,0.608878,0.438138,0.339237,0.255112,0.099112,-0.061984,-0.229854,-0.371329,-0.518787,-0.658663,-0.804994,-0.805524,-0.747899,-0.660379,-0.714959,-0.719745,-0.603239,-0.451813,-0.312347,-0.145719,0.013057,0.09709,0.08453,0.063917,-0.015886,-0.177296,-0.340262,-0.507944,-0.645004,-0.775762,-0.906409,-0.818382,-0.662637,-0.485196,-0.324357,-0.099379,0.127552,0.320205,0.435715,0.375078,0.261137,0.155563,0.057231,0.220767,0.370472,0.411304,0.26553,0.105061,-0.057601,-0.213219,-0.221414,-0.15995,-0.202922,-0.264693,-0.217049,-0.27502,-0.075935,0.10686,0.29697,0.480846,0.403155,0.263718,0.263046,0.348904,0.365463,0.23235,0.026199,-0.208076,-0.450779,-0.50874,-0.701297,-0.860408,-0.824661,-0.695247,-0.565654,-0.423481,-0.259434,-0.106261,0.022502,0.073081,0.075942,0.019853,-0.108079,-0.271785,-0.437985,-0.56276,-0.656376,-0.658877,-0.632005,-0.791378,-0.793884,-0.708025,-0.57727,-0.432516,-0.28709,-0.133476,0.026046,0.190969,0.287607,0.307406,0.451918,0.612377,0.776973,0.9423,1.109055,1.276084,1.44499,1.616316,1.778979,7
0.858882,0.706455,0.581123,0.418088,0.288818,0.349022,0.391951,0.445996,0.505141,0.460953,0.297225,0.124878,-0.04456,-0.204379,-0.352062,-0.505312,-0.658971,-0.809734,-0.955602,-1.082044,-1.0579,-0.940063,-0.799279,-0.653048,-0.503064,-0.350141,-0.205094,-0.096171,0.018634,-0.070537,-0.02605,0.033026,-0.004552,-0.064199,-0.145588,-0.246767,-0.356775,-0.46187,-0.546915,-0.607463,-0.646933,-0.675857,-0.644072,-0.494137,-0.351013,-0.212472,-0.072457,0.069719,0.215211,0.353792,0.501877,0.518114,0.603223,0.751974,0.898957,1.04324,1.187952,1.332229,1.472818,1.616514,1.485902,1.321955,1.159256,1.000856,0.841955,0.681684,0.509672,0.490673,0.45489,0.312066,0.165548,0.021006,-0.120085,-0.256798,-0.388248,-0.53673,-0.590321,-0.574042,-0.544255,-0.489398,-0.410233,-0.312075,-0.19531,-0.120512,-0.080793,-0.067203,-0.141478,-0.073743,-0.146495,-0.242695,-0.37984,-0.527325,-0.670269,-0.81224,-0.953857,-1.08801,-1.036106,-0.920545,-0.800261,-0.668972,-0.52932,-0.384226,-0.257405,-0.128938,0.007141,0.14148,0.284715,0.431806,0.400698,0.355838,0.321329,0.285682,0.420187,0.576792,0.728541,0.847323,5
1.637537,1.412493,1.208273,1.007805,0.808407,0.606299,0.42207,0.222576,0.016986,-0.187147,-0.150278,-0.287459,-0.44957,-0.59896,-0.731551,-0.840722,-0.933914,-0.956649,-0.776792,-0.604993,-0.425956,-0.23967,-0.047,0.147774,0.345329,0.545036,0.745271,0.902652,0.989765,0.799819,0.602515,0.409092,0.215137,0.016967,-0.173714,-0.369044,-0.557926,-0.751295,-0.929613,-1.105954,-1.16534,-1.01744,-0.771958,-0.523836,-0.270247,-0.013913,0.185594,0.35092,0.3544,0.231933,0.109221,-0.022761,-0.14066,-0.066181,0.111557,0.279917,0.061883,-0.163589,-0.240244,-0.143783,-0.104063,-0.202426,-0.127969,0.03921,0.235018,0.221259,0.027243,0.100936,0.257306,0.371017,0.332566,0.115952,-0.120623,-0.318909,-0.533691,-0.79155,-0.995435,-1.105255,-0.958897,-0.784894,-0.599425,-0.415004,-0.217567,-0.036513,0.160754,0.353005,0.549335,0.746717,0.881939,0.784631,0.60576,0.406003,0.206281,0.009346,-0.183205,-0.37234,-0.548939,-0.709393,-0.783524,-0.750953,-0.677286,-0.570849,-0.446479,-0.307846,-0.125858,-0.050601,-0.095989,0.059364,0.239473,0.431085,0.626485,0.817447,1.014566,1.218049,1.41889,1.616776,4
1.587719,1.42249,1.254403,1.087008,0.926406,0.765543,0.60828,0.448579,0.292666,0.137481,-0.014218,-0.107393,-0.24171,-0.40544,-0.485563,-0.611807,-0.706825,-0.77588,-0.824769,-0.797436,-0.690657,-0.515817,-0.60182,-0.691611,-0.76485,-0.727066,-0.719645,-0.637831,-0.525129,-0.395409,-0.254112,-0.103338,0.05665,0.190799,0.274383,0.400784,0.478715,0.408775,0.288869,0.176175,0.068916,-0.0356,-0.129198,-0.21116,-0.286189,-0.34345,-0.394274,-0.380505,-0.238302,-0.112726,0.043124,0.188044,0.341199,0.48422,0.546461,0.559282,0.583351,0.711651,0.856724,0.989867,0.883488,0.72914,0.569679,0.411077,0.255496,0.102799,-0.046793,-0.201301,-0.333196,-0.399035,-0.368925,-0.321774,-0.26292,-0.195489,-0.108479,-0.011922,0.081054,0.186649,0.274634,0.239402,0.118164,0.004806,-0.138807,-0.260601,-0.372013,-0.480012,-0.578387,-0.66197,-0.752149,-0.821566,-0.866952,-0.887262,-0.810721,-0.722315,-0.672597,-0.816984,-0.886082,-0.816144,-0.742438,-0.672348,-0.583655,-0.419076,-0.272616,-0.152796,-0.062596,0.100952,0.260376,0.413796,0.551938,0.705597,0.858376,1.007196,1.155254,1.310165,1.458032,1.573015,1
1.611959,1.407191,1.208427,1.012876,0.818307,0.641178,0.548213,0.43005,0.315359,0.145825,0.018895,0.020977,-0.034898,-0.210059,-0.399513,-0.570859,-0.674302,-0.84449,-0.952717,-1.020578,-1.04845,-0.931989,-0.793697,-0.74882,-0.799975,-0.845331,-0.80492,-0.622935,-0.474822,-0.336952,-0.213795,-0.261652,-0.073759,0.107202,0.040914,0.18872,0.273021,0.360318,0.456788,0.537902,0.511233,0.367469,0.210986,0.266724,0.195462,0.049605,-0.094742,-0.222351,-0.320939,-0.413186,-0.496369,-0.406104,-0.262381,-0.080106,0.113044,0.218225,0.301701,0.484858,0.673762,0.863321,1.004739,0.979038,0.800222,0.614271,0.42459,0.232539,0.072447,-0.110056,-0.29706,-0.477873,-0.475416,-0.398111,-0.320714,-0.218974,-0.065987,0.092336,0.166727,0.182435,0.354254,0.426981,0.333081,0.241252,0.166767,0.087922,-0.07838,-0.119608,-0.278192,-0.460569,-0.403733,-0.491816,-0.640408,-0.77025,-0.857606,-0.804179,-0.738221,-0.817798,-1.00251,-0.983225,-0.92093,-0.829332,-0.686931,-0.495732,-0.295325,-0.107437,0.070495,0.062437,0.163915,0.303603,0.420521,0.557277,0.702506,0.882608,1.072036,1.256754,1.446251,1.588547,2
1.663537,1.482825,1.320292,1.160431,1.001546,0.843152,0.684923,0.526685,0.367613,0.240025,0.101528,-0.02753,-0.172341,-0.31657,-0.462617,-0.606285,-0.746965,-0.884778,-0.989743,-1.022769,-1.02179,-0.983172,-0.929566,-0.832339,-0.725498,-0.602319,-0.441996,-0.28387,-0.113264,0.029175,0.069524,0.129572,0.196403,0.157728,0.030516,-0.080011,-0.18529,-0.287002,-0.381288,-0.467418,-0.540736,-0.587811,-0.347778,-0.139326,0.06025,0.266228,0.402191,0.508378,0.528219,0.499206,0.474001,0.444491,0.430513,0.31565,0.171692,-0.016799,-0.189421,-0.371646,-0.215657,-0.337083,-0.318653,-0.374213,-0.204854,-0.286028,-0.124391,0.048503,0.199549,0.369331,0.38667,0.385024,0.388702,0.401736,0.413825,0.343152,0.202629,0.030184,-0.083638,-0.143842,-0.236196,-0.355204,-0.266146,-0.155402,-0.037503,0.04775,0.018281,-0.036905,-0.137206,-0.269829,-0.409489,-0.5349,-0.655043,-0.753481,-0.826331,-0.88627,-0.917531,-0.926221,-0.893237,-0.813327,-0.683085,-0.547463,-0.417937,-0.283246,-0.142139,-0.011222,0.107476,0.228492,0.359311,0.511593,0.66331,0.816417,0.96992,1.123385,1.275939,1.430549,1.572423,1.64117,6
